,Concept_ID,myv,hu
829,wieder::ADV,таго,ismét
830,wieder::ADV,таго,megint
831,vergebens::ADV,стяко,hiába
832,vor::PRP,икеле,előtt
833,hinter::PRP,вельде,mögött
834,unter::PRP,ало,alatt
835,durch::PRP,пачк,át
836,durch::PRP,пачк,keresztül
837,neben::PRP,вакссо,mellett
838,zwischen::PRP,ютксо,között
839,wegen::PRP,кис,miatt
840,wegen::PRP,кис,végett
841,wegen::PRP,коряс,miatt
842,wegen::PRP,коряс,végett
843,wegen::PRP,кувалт,miatt
844,wegen::PRP,кувалт,végett
845,dies::PRN,те,ez
846,das::PRN,те,az
847,das::PRN,тона,az
848,alles::PRN,весе,minden
849,alles::PRN,весемесь,minden
850,ich::PRN,мон,én
851,du::PRN,тон,te
852,er::PRN,сон,ő
853,wir::PRN,минь,mi
854,ihr::PRN,тынь,ti
855,sie::PRN,сынь,ők
856,was::FPRN,мезе,mi
857,wer::FPRN,ки,ki
858,wo::FADV,косо,hol
859,wohin::FADV,ков,hova
860,wohin::FADV,козо,hova
861,wie::FADV,кода,hogy
862,wie::FADV,кода,hogyan
863,warum::FADV,мекс,miért
864,wieviel::FNUM,зяро,hány
865,wieviel::FNUM,зяро,mennyi
866,eins::NUM,вейке,egy
867,zwei::NUM,кавто,kettő
868,drei::NUM,колмо,három
869,vier::NUM,ниле,négy
870,fünf::NUM,вете,öt
871,sechs::NUM,кото,hat
872,sieben::NUM,сисем,hét
873,acht::NUM,кавксо,nyolc
874,neun::NUM,вейксэ,kilenc
875,zehn::NUM,кемень,tíz
876,elf::NUM,кевейкее,tizenegy
877,zwölf::NUM,кемгавтово,tizenkettő
878,zwanzig::NUM,комсь,húsz
879,dreißig::NUM,колоньгемень,harminc
880,vierzig::NUM,ниленьгемень,negyven
881,fünfzig::NUM,ведьгемень,ötven
882,sechzig::NUM,кодгемень,hatvan
883,siebzig::NUM,сизьгемень,hetven
884,achtzig::NUM,кавксоньгемень,nyolcvan
885,neunzig::NUM,вейксэньгемень,kilencven
886,hundert::NUM,сядо,száz
887,tausend::NUM,тыща,ezer
888,und::CNJ,ды,és
889,und::CNJ,ды,meg
890,oder::CNJ,или,vagy
891,stehen::V,аштемс стядо,áll
892,sitzen::V,аштемс озадо,ül
893,liegen::V,мадезь аштемс,fekszik
894,hängen::V,нурьгемс,függ
895,werden::V,арамс,lesz
896,passieren::V,лисэмс,történik
897,beginnen::V,ушодомс,kezdődik
898,enden::V,лоткамс,végződik
899,enden::V,лоткамс,befejeződik
900,wechseln::V,полавтнемс,változik
901,aufgehen[Sonne]::V,лисемс,kel
902,aufgehen[Sonne]::V,стямс,kel
903,untergehen[Sonne]::V,валгомс,lemegy
904,scheinen[Sonne]::V,валдомтомс,süt
905,donnern::V,цярномс,dörög
906,donnern::V,галдордомс,dörög
907,wehen::V,пувамс,fúj
908,strömen::V,чудемс,áramlik
909,fließen::V,чудемс,folyik
910,sich drehen::V,велямс,forog
911,schwanken::V,лыкамс,inog
912,schwanken::V,лыкамс,ingadozik
913,schwanken::V,якамс,inog
914,schwanken::V,якамс,ingadozik
915,schwingen::V,нурсемс,leng
916,schwingen::V,лыкамс,leng
917,fallen::V,прамс,esik
918,fallen::V,сяворемс,esik
919,brennen::V,паломс,ég
920,rauchen::V,качадомс,füstöl
921,regnen::V,пиземс,esik
922,gefrieren::V,кельмемс,megfagy
923,tauen::V,соламс,olvad
924,schmelzen::V,соламс,olvad
925,schmelzen::V,соламс,elolvad
926,trocknen::V,коськемс,szárad
927,sieden::V,лакамс,forr
928,sieden::V,пиксемс,forr
929,faulen::V,наксадомс,rothad
930,verfaulen::V,наксадомс,elrothad
931,verfaulen::V,наксадомс,megrothad
932,reißen::V,сезневемс,szakad
933,versinken::V,ваямс,süllyed
934,versinken::V,ваямс,elsüllyed
935,vergehen::V,ютамс,múlik
936,vergehen::V,ютамс,elmúlik
937,erscheinen::V,лисемс,feltűnik
938,erscheinen::V,лисемс,megjelenik
939,verschwinden::V,ёмамс,letűnik
940,sinken::V,явамс,süllyed
941,abnehmen::V,киремемс,apad
942,abnehmen::V,киремемс,csökken
943,zunehmen::V,ламолгадомс,növekszik
944,zunehmen::V,ламолгадомс,gyarapszik
945,zunehmen::V,раштамс,növekszik
946,zunehmen::V,раштамс,gyarapszik
947,steigen::V,куземс,emelkedik
948,steigen::V,кепсевемс,emelkedik
949,wachsen::V,касомс,nő
950,wachsen::V,касомс,terem
951,wachsen::V,касомс,növekszik
952,glänzen::V,цитнемс,ragyog
953,glänzen::V,цитнемс,fénylik
954,funkeln::V,пиндолдомс,csillog
955,funkeln::V,пиндолдомс,tündöklik
956,funkeln::V,цивтёрдомс,csillog
957,funkeln::V,цивтёрдомс,tündöklik
958,lärmen::V,шалномс,lármázik
959,läuten::V,гайгезевемс,cseng
960,klingeln::V,чавомс баягас,csenget
961,klirren::V,калдордомс,csörömpöl
962,klirren::V,кальцяемс,csörömpöl
963,brausen::V,лакамс,zúg
964,brausen::V,лакамс,morajlik
965,rauschen::V,лажномс,zúg
966,klingen::V,гайгемс,hangzik
967,bellen::V,онгомс,ugat
968,heulen::V,урномс,bőg
969,heulen::V,урномс,üvölt
970,blasen::V,пувамс,fúj
971,pfeifen::V,вешкемс,fütyül
972,schreien::V,пижнемс,kiált
973,schreien::V,пижнемс,kiabál
974,stöhnen::V,кувсемс,nyög
975,zittern::V,тарномс,remeg
976,zittern::V,тарномс,reszket
977,leben::V,эрямс,él
978,geboren werden::V,чачомс,születik
979,atmen::V,лексемс,lélegzik
980,trinken::V,симемс,iszik
981,essen::V,ярсамс,eszik
982,schlucken::V,нилемс,nyel
983,schlucken::V,порнемс,nyel
984,müde werden::V,сиземс,elfárad
985,müde werden::V,сиземс,kifárad
986,einschlafen::V,матедевемс,elalszik
987,schlafen::V,удомс,alszik
988,aufwachen::V,сыргоземс,felébred
989,aufstehen::V,стямс,felkel
990,sich erholen::V,оймсемс,pihen
991,krank werden::V,сэредезевемс,megbetegedik
992,krank werden::V,сэредезевемс,belebetegszik
993,krank sein::V,сэредемс,betegeskedik
994,schmerzen::V,сэредемс,fáj
995,husten::V,козомс,köhög
996,genesen::V,пичкамс,meggyógyul
997,sterben::V,куломс,hal
998,umkommen::V,чавовомс,elpusztul
999,umkommen::V,ёмамс,elpusztul
1000,sich bewegen::V,шаштомс,mozog
1001,sich rühren::V,сыргамс,mozdul
1002,sich erheben::V,куземс,feláll
1003,sich erheben::V,куземс,felemelkedik
1004,sich setzen::V,озамс,ül
1005,sich setzen::V,озамс,leül
1006,hinfallen::V,прамс,bukik
1007,hinfallen::V,прамс,elesik
1008,hinfallen::V,сяворемс,bukik
1009,hinfallen::V,сяворемс,elesik
1010,laufen::V,якамс,jár
1011,schreiten::V,эскелямс,lép
1012,schreiten::V,молемс,lép
1013,spazierengehen::V,якамс,sétál
1014,eilen::V,эрзкалемс,siet
1015,eilen::V,капшамс,siet
1016,sich beeilen::V,капшамс,siet
1017,sausen::V,ливтямс,robog
1018,rennen::V,чийнемс,fut
1019,rennen::V,чийнемс,szalad
1020,rennen::V,ардтнемс,fut
1021,rennen::V,ардтнемс,szalad
1022,springen::V,кирнявтнемс,ugrik
1023,klettern::V,куземс,kúszik
1024,schaukeln::V,нурямс,hintázik
1025,kriechen::V,ёзмолдомс,kúszik
1026,schwimmen::V,уемс,úszik
1027,tauchen::V,чопавтомс,merül
1028,tauchen::V,чопавтнемс,merül
1029,rudern::V,миледемс,evez
1030,fahren::V,ардомс,jár
1031,fahren::V,ардомс,megy
1032,fahren::V,ардомс,utazik
1033,fliegen::V,ливтямс,száll
1034,gehen::V,туемс,megy
1035,gehen::V,молемс,megy
1036,weggehen::V,туемс,elmegy
1037,abfahren::V,туемс,indul
1038,anhalten::V,лоткамс,megáll
1039,hineingehen::V,совамс,bemegy
1040,eintreten::V,совамс,belép
1041,eintreten::V,эскельдямс,belép
1042,kommen::V,самс,jön
1043,ankommen::V,самс,érkezik
1044,ankommen::V,самс,megérkezik
1045,ankommen::V,пачкодемс,érkezik
1046,ankommen::V,пачкодемс,megérkezik
1047,zurückkommen::V,велявтомс,visszajön
1048,bleiben::V,кадовомс,marad
1049,bleiben::V,кадовомс,megmarad
1050,warten::V,учомс,vár
1051,warten::V,учомс,várakozik
1052,erwarten::V,учомс,vár
1053,erwarten::V,учомс,megvár
1054,suchen::V,вешнемс,kutat
1055,finden::V,муемс,talál
1056,versuchen::V,варштамс,megpróbál
1057,versuchen::V,варштамс,megkísérel
1058,vorbereiten::V,анокстамс,előkészít
1059,lieben::V,вечкемс,szeret
1060,mögen::V,вечкемс,szeret
1061,lachen::V,пейдемс,nevet
1062,rühren::V,токамс седейс,mozdít
1063,weinen::V,авардемс,sír
1064,schimpfen::V,сёвномс,szid
1065,schimpfen::V,сёвномс,szitkozódik
1066,sich ärgern::V,кежиявтнемс,mérgelődik
1067,sich ärgern::V,кежиявтнемс,bosszankodik
1068,sich fürchten::V,пелемс,fél
1069,sich fürchten::V,пелемс,retteg
1070,fürchten::V,пелемс,fél
1071,fliehen::V,оргодемс,menekül
1072,flüchten::V,ворьгодемс,elmenekül
1073,flüchten::V,чадомс,elmenekül
1074,sehen::V,неемс,néz
1075,anschauen::V,ваномс,megnéz
1076,ansehen::V,ваномс,néz
1077,ansehen::V,ваномс,ránéz
1078,ansehen::V,ваномс,megnéz
1079,hören::V,марямс,hall
1080,zuhören::V,кунсоломс,hallgat
1081,zuhören::V,кунсоломс,meghallgat
1082,probieren::V,варшамс,kóstol
1083,probieren::V,варшамс,megkóstol
1084,riechen::V,никсемс,szagol
1085,fühlen::V,марямс,érez
1086,scheinen::V,марявомс,tűnik
1087,scheinen::V,марявомс,látszik
1088,zu sehen sein::V,неявомс,mutatkozik
1089,vernehmen::V,марямс,hall
1090,frieren::V,кельмемс,fázik
1091,tun::V,теемс,csinál
1092,tun::V,теемс,cselekszik
1093,können::V,маштомс,tud
1094,wollen::V,бажамс,akar
1095,anfangen::V,кармамс,kezd
1096,beenden::V,прядомс,befejez
1097,aufhören::V,лоткамс,megszűnik
1098,gelingen::V,удаламс,sikerül
1099,geraten::V,лисемс,kerül
1100,geraten::V,лисемс,jut
1101,öffnen::V,панжомс,nyit
1102,öffnen::V,панжомс,kinyit
1103,schließen::V,пекстамс,csuk
1104,schließen::V,пекстамс,becsuk
1105,schließen::V,сёлгомс,csuk
1106,schließen::V,сёлгомс,becsuk
1107,schließen::V,конямс,csuk
1108,schließen::V,конямс,becsuk
1109,stellen::V,аравтомс,állít
1110,stellen::V,аравтомс,helyez
1111,setzen::V,ойсевтемс,ültet
1112,setzen::V,ойсевтемс,helyez
1113,setzen::V,озавтнемс,ültet
1114,setzen::V,озавтнемс,helyez
1115,legen::V,путомс,tesz
1116,legen::V,путомс,fektet
1117,berühren::V,токамс,érint
1118,verbinden::V,содомс,beköt
1119,verbinden::V,содомс,összeköt
1120,bedecken::V,вельтямс,betakar
1121,bedecken::V,вельтямс,beborít
1122,aufhängen::V,понгавтомс,felakaszt
1123,anzünden::V,кирвастемс,gyújt
1124,anzünden::V,кирвастемс,meggyújt
1125,aufheben::V,кепедемс,felemel
1126,zurücklassen::V,кадомс,hátrahagy
1127,verlieren::V,ёмавтомс,veszít
1128,verlieren::V,ёмавтомс,elveszít
1129,fallen lassen::V,правтомс,elejt
1130,machen::V,теемс,tesz
1131,machen::V,теемс,csinál
1132,herstellen::V,анокстамс,gyárt
1133,herstellen::V,анокстамс,előállít
1134,bauen::V,путомс,épít
1135,reparieren::V,витемс,javít
1136,reparieren::V,витемс,kijavít
1137,reparieren::V,витемс,megjavít
1138,verbessern::V,паролгавтомс,megjavít
1139,verbessern::V,вадрялгавтомс,megjavít
1140,ändern::V,полавтомс,változtat
1141,ändern::V,полавтомс,megváltoztat
1142,graben::V,чувомс,ás
1143,graben::V,таргамс,ás
1144,beugen::V,мендемс,meghajt
1145,biegen::V,комавтомс,hajlít
1146,drehen::V,чаравтомс,forgat
1147,drehen::V,велявтнемс,forgat
1148,wenden::V,велявтомс,fordít
1149,wenden::V,велявтомс,megfordít
1150,umdrehen::V,велявтомс,megfordít
1151,umdrehen::V,велявтомс,megforgat
1152,heben::V,кепедемс,emel
1153,hochheben::V,кепедемс,felemel
1154,ergreifen::V,кундамс,megfog
1155,halten::V,кирдемс,tart
1156,drücken::V,нуемс,nyom
1157,drücken::V,нуемс,megnyom
1158,schieben::V,шаштомс,tol
1159,kratzen::V,ангордамс,vakar
1160,lecken::V,нолсемс,nyal
1161,beißen::V,сускомс,harap
1162,abreißen::V,сеземс,letép
1163,abschneiden::V,печкемс,levág
1164,binden::V,кодамс,köt
1165,binden::V,кодамс,kötöz
1166,binden::V,сюлмамс,köt
1167,binden::V,сюлмамс,kötöz
1168,stecken::V,сялгомс,dug
1169,brechen::V,синдемс,tör
1170,brechen::V,синдемс,eltör
1171,brechen::V,калавтомс,tör
1172,brechen::V,калавтомс,eltör
1173,klopfen::V,калтаямс,kopogtat
1174,hauen::V,чавомс,vág
1175,hauen::V,чавомс,levág
1176,kleben::V,педявтнемс,tapaszt
1177,reiben::V,ёзамс,dörzsöl
1178,reiben::V,ёзамс,súrol
1179,streichen::V,вадемс,simít
1180,schleifen::V,човамс,fen
1181,schleifen::V,човамс,csiszol
1182,schleifen::V,човамс,köszörül
1183,schneiden::V,керямс,vág
1184,schneiden::V,керямс,szel
1185,schneiden::V,керямс,metsz
1186,rütteln::V,чукамс,ráz
1187,rütteln::V,лыкавтомс,ráz
1188,schütteln::V,чукамс,ráz
1189,schütteln::V,чукамс,megráz
1190,schwenken::V,яхолемс,lóbál
1191,schwenken::V,яхолемс,lobogtat
1192,schütten::V,каямс,önt
1193,füllen::V,пештямс,tölt
1194,füllen::V,пештямс,megtölt
1195,einwickeln::V,тапарямс,becsavar
1196,tragen::V,кандомс,hord
1197,schleppen::V,ускомс,vonszol
1198,ziehen::V,ускомс,húz
1199,aufbewahren::V,ванстомс,megőriz
1200,werfen::V,ёртомс,dob
1201,werfen::V,ёртомс,hajít
1202,fangen::V,кундамс,fog
1203,packen::V,кундамс,megragad
1204,verstecken::V,кекшемс,eldug
1205,verstecken::V,кекшемс,elrejt
1206,teilen::V,явомс,oszt
1207,teilen::V,явомс,megoszt
1208,schicken::V,кучомс,küld
1209,bringen::V,кандомс,hoz
1210,bringen::V,кандомс,visz
1211,hinzufügen::V,путомс,hozzáad
1212,hinzufügen::V,максомс,hozzáad
1213,bekommen::V,саемс,kap
1214,bekommen::V,саемс,megkap
1215,erhalten::V,саемс,kap
1216,erhalten::V,саемс,megkap
1217,nehmen::V,саемс,vesz
1218,wählen::V,кочкамс,választ
1219,auswählen::V,кочкамс,kiválaszt
1220,bewahren::V,ванстомс,megtart
1221,behindern::V,кирдемс,akadályoz
1222,behindern::V,кирдемс,gátol
1223,verderben::V,коламс,elront
1224,beschädigen::V,теемс зыян,rongál
1225,zerbrechen::V,коламс,eltör
1226,zerbrechen::V,коламс,széttör
1227,zerbrechen::V,коламс,kettétör
1228,zerreißen::V,сеземс,eltép
1229,zerreißen::V,сеземс,széttép
1230,zerstören::V,калавтомс,elpusztít
1231,verbrennen::V,пултамс,éget
1232,verbrennen::V,пултамс,eléget
1233,geben::V,максомс,ad
1234,reichen::V,максомс,nyújt
1235,schenken::V,каземс,ajándékoz
1236,versprechen::V,алтамс,ígér
1237,wünschen::V,арсемс,kíván
1238,loben::V,шнамс,dicsér
1239,küssen::V,палсемс,csókol
1240,wiegen::V,нурсемс,ringat
1241,zudecken::V,тавадомс,betakar
1242,zudecken::V,вельтямс,betakar
1243,wecken::V,стявтомс,kelt
1244,wecken::V,стявтомс,ébreszt
1245,zeigen::V,невтемс,mutat
1246,führen::V,ветямс,visz
1247,führen::V,ветямс,vezet
1248,lehren::V,тонавтомс,tanít
1249,unterrichten::V,тонавтомс,tanít
1250,aufziehen::V,трямс,felnevel
1251,aufziehen::V,кастомс,felnevel
1252,leiten::V,ветямс,vezet
1253,leiten::V,ветямс,vezérel
1254,leiten::V,азоркстамс,vezet
1255,leiten::V,азоркстамс,vezérel
1256,antreiben::V,ветямс,hajt
1257,lassen::V,кармавтомс,-tat
1258,lassen::V,кармавтомс,-at
1259,einladen::V,тердемс,meghív
1260,vereinigen::V,вейсэндямс,egyesít
1261,vereinigen::V,вейс путомс,egyesít
1262,vereinigen::V,вейс пурнамс,egyesít
1263,besuchen::V,варштамс,látogat
1264,treffen::V,вастомс,talál
1265,sich versammeln::V,промокшномс,gyülekezik
1266,sich versammeln::V,промокшномс,összegyűlik
1267,spielen::V,налксемс,játszik
1268,singen::V,морамс,énekel
1269,tanzen::V,киштемс,táncol
1270,sich trennen::V,явомс,elválik
1271,verlassen::V,кадомс,elhagy
1272,retten::V,идемс,ment
1273,bewachen::V,ванстомс,őriz
1274,schützen::V,аштемс,óv
1275,schützen::V,аштемс,véd
1276,verteidigen::V,ваномс,véd
1277,sich schlagen::V,тюремс,verekszik
1278,schießen::V,ледемс,lő
1279,siegen::V,изнямс,győz
1280,ärgern::V,кежейгавтомс,bosszant
1281,schlagen::V,токамс,üt
1282,schlagen::V,токамс,ver
1283,treten::V,тапамс,rúg
1284,stechen::V,пупамс,döf
1285,stechen::V,пупамс,szúr
1286,stoßen::V,тулкадемс,lök
1287,stehlen::V,саламс,lop
1288,stören::V,пирямс ки,zavar
1289,belästigen::V,а максомс,zaklat
1290,belästigen::V,а кадомс оймамо,zaklat
1291,verbergen::V,сёпомс,rejt
1292,verbergen::V,сёпомс,elrejt
1293,verbergen::V,кекшемс,rejt
1294,verbergen::V,кекшемс,elrejt
1295,täuschen::V,манямс,megtéveszt
1296,betrügen::V,манчемс,csal
1297,töten::V,чавномс,öl
1298,töten::V,маштнемс,öl
1299,wohnen::V,эрямс,lakik
1300,arbeiten::V,важодемс,dolgozik
1301,sammeln::V,пурнамс,szed
1302,sammeln::V,пурнамс,gyűjt
1303,pflücken::V,ноцковтнемс,szed
1304,jagen::V,кундамс,vadászik
1305,fischen::V,калонь кундамс,halászik
1306,fassen::V,кундамс,fog
1307,hüten::V,ваномс,őriz
1308,hüten::V,ваномс,legeltet
1309,treiben::V,панемс,hajt
1310,anbinden::V,сюлмамс,köt
1311,füttern::V,андомс,etet
1312,melken::V,потявтомс,fej
1313,hacken::V,лазномс,vág
1314,gießen::V,валомс,öntöz
1315,reifen::V,кенеремс,érik
1316,zubereiten::V,анокстамс,elkészít
1317,kochen::V,пидемс,főz
1318,backen::V,пидемс,süt
1319,braten::V,пуштамс,süt
1320,umrühren::V,човорямс,megkever
1321,stricken::V,кодамс,köt
1322,nähen::V,стамс,varr
1323,färben::V,артомс,fest
1324,reinigen::V,урядамс,tisztít
1325,waschen::V,муськемс,mos
1326,abwischen::V,нардамс,letöröl
1327,spülen::V,ёрвалдомс,mosogat
1328,fegen::V,тенсемс,söpör
1329,kehren::V,тенсемс,söpör
1330,baden::V,экшелямс,fürdik
1331,sich waschen::V,шлямс,mosdik
1332,sich waschen::V,шлямс,mosakszik
1333,ausziehen::V,кайсевтемс,levesz
1334,anziehen::V,оршамс,felölt
1335,anziehen::V,оршамс,felvesz
1336,sich anziehen::V,оршамс,öltözik
1337,sich anziehen::V,оршамс,felöltözik
1338,kämmen::V,судрямс,fésül
1339,schmücken::V,мазылгавтомс,díszít
1340,schmücken::V,наряжамс,díszít
1341,sagen::V,меремс,mond
1342,sprechen::V,кортамс,beszél
1343,reden::V,кортамс,beszél
1344,sich unterhalten::V,кортнемс,beszélget
1345,fragen::V,кевкстемс,kérdez
1346,bitten::V,вешемс,kér
1347,erzählen::V,ёвтнемс,mesél
1348,erzählen::V,ёвтнемс,elbeszél
1349,mitteilen::V,ёвтамс,közöl
1350,nennen::V,лемдемс,hív
1351,nennen::V,лемдемс,nevez
1352,nennen::V,путомс лем,hív
1353,nennen::V,путомс лем,nevez
1354,rufen::V,тердемс,hív
1355,rufen::V,серьгедемс,hív
1356,prahlen::V,шнамс пря,dicsekszik
1357,übersetzen::V,ютавтомс,fordít
1358,denken::V,арсемс,gondol
1359,glauben::V,кемемс,hisz
1360,bemerken::V,неемс,észrevesz
1361,erkennen::V,содамс,ráismer
1362,erkennen::V,содамс,felismer
1363,begreifen::V,пачкодемс,felfog
1364,verstehen::V,чарькодемс,ért
1365,verstehen::V,чарькодемс,megért
1366,lernen::V,тонавтнемс,tanul
1367,lernen::V,тонавтнемс,megtanul
1368,wissen::V,содамс,tud
1369,sich erinnern an::V,ледстямс,emlékszik
1370,vergessen::V,стувтомс,felejt
1371,vergessen::V,стувтомс,elfelejt
1372,messen::V,онкстнемс,mér
1373,messen::V,онкстнемс,megmér
1374,zählen::V,ловомс,számol
1375,zählen::V,ловомс,megszámol
1376,rechnen::V,ловомс,számít
1377,lesen::V,ловномс,olvas
1378,malen::V,рисовамс,fest
1379,zeichnen::V,рисовамс,rajzol
1380,schreiben::V,сёрмадомс,ír
1381,besitzen::V,улемс,birtokol
1382,besitzen::V,улемс азорокс,birtokol
1383,kaufen::V,рамамс,vesz
1384,kaufen::V,рамамс,megvesz
1385,verkaufen::V,миемс,elad
1386,bezahlen::V,пандомс,fizet
1387,bezahlen::V,пандомс,kifizet
1388,zahlen::V,пандомс,fizet
1389,zahlen::V,пандомс,megfizet
1390,beherrschen::V,азоркстамс,ural
1391,ertragen::V,кирдемс,elbír
1392,ertragen::V,кирдемс,elvisel
