,Concept_ID,sq,vep
805,sehr::ADV,shumë,lujas
806,so::ADV,ashtu,muga
807,so::ADV,ashtu,ninga
808,so::ADV,kështu,muga
809,so::ADV,kështu,ninga
810,noch::ADV,ende,völ
811,noch::ADV,akoma,völ
812,nur::ADV,vetëm,järg
813,nur::ADV,vetëm,vaiše
814,schon::ADV,tashmë,jo
815,wieder::ADV,përsëri,möst
816,vergebens::ADV,kot,uhtei
817,vor::PRP,para,edes
818,hinter::PRP,prapa,taga
819,hinter::PRP,mbrapa,taga
820,unter::PRP,nën,al
821,durch::PRP,nëpër,läbi
822,durch::PRP,nëpër,kal't
823,neben::PRP,pranë,rindal
824,neben::PRP,përbri,rindal
825,zwischen::PRP,midis,keskes
826,zwischen::PRP,ndërmjet,keskes
827,wegen::PRP,për,tagut
828,dies::PRN,ky,nece
829,das::PRN,ky,se
830,alles::PRN,gjithçka,kaik
831,ich::PRN,unë,minä
832,du::PRN,ti,sinä
833,er::PRN,ai,hän
834,wir::PRN,ne,mö
835,ihr::PRN,ju,tö
836,sie::PRN,ata,hö
837,was::FPRN,ç',mi
838,was::FPRN,çfarë,mi
839,wer::FPRN,kush,ken
840,wo::FADV,ku,kus
841,wohin::FADV,për ku,kuna
842,wie::FADV,si,kut
843,wie::FADV,si,mit'
844,warum::FADV,pse,mikš
845,warum::FADV,përse,mikš
846,wieviel::FNUM,sa,äjak
847,wieviel::FNUM,sa,kuverz'
848,eins::NUM,një,üks'
849,zwei::NUM,dy,kaks'
850,drei::NUM,tre,koume
851,vier::NUM,katër,nel'l'
852,fünf::NUM,pesë,viž
853,sechs::NUM,gjashtë,kuz'
854,sieben::NUM,shtatë,seičeme
855,acht::NUM,tetë,kahesa
856,neun::NUM,nëntë,ühesa
857,zehn::NUM,dhjetë,kümne
858,elf::NUM,njëmbëdhjetë,üks'toštkümne
859,zwölf::NUM,dymbëdhjetë,kaks'toštkümne
860,zwanzig::NUM,njëzet,kaks'kümne
861,dreißig::NUM,tridhjetë,koumekümne
862,vierzig::NUM,dyzet,nel'l'kümne
863,fünfzig::NUM,pesëdhjetë,vižkümne
864,sechzig::NUM,gjashtëdhjetë,kuz'kümne
865,siebzig::NUM,shtatëdhjetë,seičemekümne
866,achtzig::NUM,tetëdhjetë,kahesakümne
867,neunzig::NUM,nëntëdhjetë,ühesakümne
868,hundert::NUM,qind,sada
869,tausend::NUM,mijë,tuha
870,und::CNJ,e,i
871,und::CNJ,e,da
872,und::CNJ,dhe,i
873,und::CNJ,dhe,da
874,oder::CNJ,a,vai
875,oder::CNJ,apo,vai
876,stehen::V,rri,seišta
877,sitzen::V,rri,ištta
878,liegen::V,rri shtrirë,venuda
879,hängen::V,varem,ripta
880,werden::V,bëhem,lindä
881,werden::V,bëhem,tehtas
882,passieren::V,ndodh,ozaitas
883,beginnen::V,filloj,augotadas
884,enden::V,përfundoj,loptas
885,wechseln::V,ndërroj,vajehtadas
886,aufgehen[Sonne]::V,hapem,nousta
887,untergehen[Sonne]::V,hyj,lasktas
888,untergehen[Sonne]::V,perëndoj,lasktas
889,scheinen[Sonne]::V,ndriçoj,paštta
890,donnern::V,gjëmoj,juraita
891,donnern::V,bubulloj,juraita
892,wehen::V,fryj,dölta
893,wehen::V,fryj,puhuda
894,strömen::V,derdh,valadas
895,fließen::V,rrjedh,valuda
896,sich drehen::V,rrotullohem,punotas
897,schwanken::V,dyzoj,čibuda
898,schwingen::V,dridhem,čibuda
899,fallen::V,bie,langeta
900,brennen::V,digjem,pallada
901,rauchen::V,nxjerr tym,savustada
902,regnen::V,bie shi,vihmda
903,gefrieren::V,ngrij,jäduda
904,gefrieren::V,ngrij,kül'mdä
905,tauen::V,shkrij,sulada
906,schmelzen::V,shkrij,sulada
907,trocknen::V,thaj,kuida
908,trocknen::V,thaj,kuivehtuda
909,sieden::V,ziej,kehuda
910,faulen::V,kalbem,hapata
911,faulen::V,kalbem,traudäs
912,faulen::V,prishem,hapata
913,faulen::V,prishem,traudäs
914,verfaulen::V,kalbem,hapata
915,reißen::V,grisem,rebita
916,reißen::V,shqyhem,rebita
917,versinken::V,humboj,upota
918,vergehen::V,kaloj,mända
919,erscheinen::V,dukem,ozutadas
920,verschwinden::V,zhdukem,hajeta
921,sinken::V,ulem,väheta
922,sinken::V,ulem,lasktas
923,abnehmen::V,pakësohem,peneta
924,abnehmen::V,zvogëlohem,peneta
925,zunehmen::V,shtohem,ližaduda
926,steigen::V,rritem,nousta
927,wachsen::V,rritem,kazda
928,glänzen::V,vezulloj,loštta
929,funkeln::V,xixoj,hoštta
930,funkeln::V,xixëlloj,hoštta
931,lärmen::V,oshtij,robaita
932,lärmen::V,zhurmoj,robaita
933,läuten::V,bie,judaita
934,klingeln::V,i bie ziles,kelotada
935,klirren::V,kërcëlloj,biraita
936,brausen::V,gjëmoj,bruncta
937,rauschen::V,fëshfërij,šobaita
938,klingen::V,tingëlloj,heläita
939,bellen::V,leh,nutta
940,heulen::V,ulërij,ulaita
941,blasen::V,fryj,puhuda
942,pfeifen::V,fishkëllej,pistta
943,pfeifen::V,fishkëllej,vihelta
944,schreien::V,bërtas,kirkta
945,schreien::V,bërtas,kidastada
946,stöhnen::V,rënkoj,ohkta
947,stöhnen::V,rënkoj,voivotada
948,zittern::V,trembem,säraita
949,leben::V,rroj,eläda
950,leben::V,jetoj,eläda
951,geboren werden::V,lind,sünduda
952,atmen::V,marr frymë,henktä
953,trinken::V,pi,joda
954,essen::V,ha,söda
955,schlucken::V,gëlltis,lainata
956,schlucken::V,kapërdij,lainata
957,müde werden::V,lodhem,väzuda
958,müde werden::V,lodhem,šuštuda
959,einschlafen::V,bie të fle,uinota
960,schlafen::V,fle,magata
961,schlafen::V,fle,nukkuda
962,aufwachen::V,zgjohem,heraštuda
963,aufstehen::V,çohem,nousta
964,aufstehen::V,ngrihem,nousta
965,sich erholen::V,qetësohem,lebaitas
966,sich erholen::V,shtendosem,lebaitas
967,krank werden::V,bie i sëmurë,läžegata
968,krank sein::V,jam i sëmurë,läžuda
969,schmerzen::V,dhemb,kibištada
970,husten::V,kollitem,rügda
971,genesen::V,shërohem,tervehtuda
972,sterben::V,vdes,kolda
973,umkommen::V,vdes,kolda
974,umkommen::V,mbaroj,kolda
975,sich bewegen::V,shkundem,likkuda
976,sich rühren::V,lëviz,likahtada
977,sich rühren::V,lëviz,kubahtada
978,sich erheben::V,ngrihem,nousta
979,sich setzen::V,ulem,išttas
980,hinfallen::V,gremisem,langeta
981,laufen::V,eci,kävuda
982,schreiten::V,çapem,astta
983,schreiten::V,çapem,haškta
984,spazierengehen::V,shëtis,kävelta
985,eilen::V,ngas,kiruhtada
986,sich beeilen::V,nxitoj,kiruhtada
987,sausen::V,eci shpejt,fun'urta
988,rennen::V,vrapoj,joksta
989,springen::V,kërcej,hüptä
990,klettern::V,hipi,libuda
991,schaukeln::V,kolovitem,čibuda
992,kriechen::V,zvarritem,ličtas
993,schwimmen::V,notoj,ujuda
994,tauchen::V,zhytem,čukautas
995,rudern::V,vozis,souta
996,fahren::V,shkoj,ajada
997,fahren::V,shkoj,ajelda
998,fliegen::V,fluturoj,leta
999,gehen::V,eci,mända
1000,gehen::V,eci,kävuda
1001,gehen::V,shkoj,mända
1002,gehen::V,shkoj,kävuda
1003,weggehen::V,vete,päzda
1004,weggehen::V,vete,lähtta
1005,abfahren::V,nisem,tönduda
1006,anhalten::V,ndalem,seižutadas
1007,hineingehen::V,futem,mända südäimehe
1008,eintreten::V,hyj,tulda
1009,kommen::V,vij,tulda
1010,ankommen::V,arrij,tulda
1011,ankommen::V,mbërrij,tulda
1012,zurückkommen::V,kthehem,pörtas
1013,bleiben::V,mbetem,jäda
1014,bleiben::V,qëndroj,jäda
1015,warten::V,pres,varastada
1016,erwarten::V,pres,varastada
1017,suchen::V,kërkoj,ectä
1018,finden::V,gjej,löuta
1019,versuchen::V,mundohem,ladida
1020,versuchen::V,mundohem,rohkaita
1021,vorbereiten::V,përgatis,vaumita
1022,lieben::V,dashuroj,armastada
1023,mögen::V,dua,navedida
1024,lachen::V,qesh,nagrda
1025,rühren::V,mallëngjej,likutada
1026,weinen::V,qaj,itkta
1027,schimpfen::V,shaj,laidas
1028,schimpfen::V,shaj,pačatada
1029,sich ärgern::V,bëhem verem,rändüda
1030,sich fürchten::V,kam frikë,varaita
1031,sich fürchten::V,frikësohem,varaita
1032,fürchten::V,kam frikë nga,varaita
1033,fliehen::V,arratisem,pageta
1034,flüchten::V,iki,pageta
1035,flüchten::V,iki,joksta
1036,sehen::V,shoh,nähta
1037,anschauen::V,shikoj,kacta
1038,ansehen::V,shikoj,kacta
1039,hören::V,dëgjoj,kulda
1040,zuhören::V,veshtoj,kundeltas
1041,probieren::V,provoj,mujada
1042,riechen::V,nuhas,rižada
1043,fühlen::V,ndiej,mujada
1044,scheinen::V,ndriçoj,näguda
1045,zu sehen sein::V,dukem,näguda
1046,vernehmen::V,dëgjoj,kulištada
1047,frieren::V,mërdhij,kül'mdä
1048,tun::V,bëj,tehta
1049,können::V,mund,voida
1050,können::V,mund,mahtta
1051,wollen::V,dua,himoita
1052,wollen::V,dua,tahtoida
1053,wollen::V,dëshiroj,himoita
1054,wollen::V,dëshiroj,tahtoida
1055,anfangen::V,filloj,zavottä
1056,anfangen::V,filloj,augotada
1057,beenden::V,kryej,loptä
1058,beenden::V,mbaroj,loptä
1059,aufhören::V,pushoj,loptas
1060,gelingen::V,më shkon mbarë,lähtta
1061,gelingen::V,më shkon mbarë,tehtas
1062,geraten::V,del,tulda
1063,öffnen::V,hap,avaita
1064,schließen::V,mbyll,saubata
1065,stellen::V,vë,panda
1066,stellen::V,vë,seižutada
1067,setzen::V,vë,ištutada
1068,legen::V,vë,panda
1069,berühren::V,rrok,koskta
1070,berühren::V,rrok,käziduda
1071,verbinden::V,bashkoj,ühtenzoitta
1072,bedecken::V,mbuloj,katta
1073,bedecken::V,mbuloj,peitta
1074,aufhängen::V,var,riputada
1075,anzünden::V,ndez,sütutada
1076,aufheben::V,ngre,leta
1077,zurücklassen::V,lë pas,jätta
1078,verlieren::V,humb,kadotada
1079,fallen lassen::V,lëshoj,kirbotada
1080,machen::V,bëj,säta
1081,machen::V,bëj,tehta
1082,herstellen::V,prodhoj,tehta
1083,bauen::V,ndërtoj,leta
1084,bauen::V,ndërtoj,sauda
1085,reparieren::V,ndreq,koheta
1086,reparieren::V,meremetoj,koheta
1087,verbessern::V,përmirësoj,paremboita
1088,ändern::V,ndërroj,vajehtada
1089,graben::V,gërmoj,kaida
1090,graben::V,gërmoj,čongoida
1091,beugen::V,kërrus,koverta
1092,biegen::V,përkul,painda
1093,drehen::V,dredh,punotada
1094,drehen::V,rrotulloj,punotada
1095,wenden::V,kthej,käta
1096,wenden::V,kthej,kärauta
1097,umdrehen::V,kthej,käta
1098,heben::V,ngre,leta
1099,hochheben::V,ngre,libutada
1100,ergreifen::V,rrëmbej,tabata
1101,halten::V,mbaj,pidada
1102,drücken::V,shtyp,painda
1103,schieben::V,shtyj,žigutada
1104,kratzen::V,kruaj,künstä
1105,kratzen::V,gërvisht,künstä
1106,lecken::V,lëpij,nolda
1107,beißen::V,kafshoj,purda
1108,beißen::V,kafshoj,hambastada
1109,abreißen::V,shkëpus,ratketa
1110,abschneiden::V,cungoj,čapata
1111,abschneiden::V,cungoj,leikata
1112,binden::V,lidh,sidoda
1113,stecken::V,fus,čokaita
1114,stecken::V,ngul,čokaita
1115,brechen::V,thyej,katkaita
1116,klopfen::V,trokas,kolkotada
1117,hauen::V,godas,löda
1118,kleben::V,ngjis,klejata
1119,reiben::V,fërkoj,hosta
1120,reiben::V,fërkoj,törkita
1121,reiben::V,fërkoj,jorotada
1122,streichen::V,lyej,voita
1123,schleifen::V,mpreh,hijoida
1124,schleifen::V,mpreh,teravzoitta
1125,schneiden::V,pres,leikata
1126,rütteln::V,shkund,heilutada
1127,schütteln::V,lëkund,pudištada
1128,schwenken::V,valëvit,maihutada
1129,schütten::V,mbush,valada
1130,füllen::V,mbush,täutta
1131,einwickeln::V,mbështjell,kärdä
1132,tragen::V,mbaj,kantta
1133,tragen::V,mbaj,kandišta
1134,tragen::V,mbart,kantta
1135,tragen::V,mbart,kandišta
1136,schleppen::V,heq,vedätada
1137,schleppen::V,zhgërryej,vedätada
1138,ziehen::V,tërheq,vedada
1139,aufbewahren::V,ruaj,kaita
1140,werfen::V,hedh,čuta
1141,werfen::V,hedh,tactä
1142,fangen::V,kap,püta
1143,packen::V,rrëmbej,tabata
1144,verstecken::V,fsheh,peitta
1145,teilen::V,ndaj,jagada
1146,schicken::V,dërgoj,oigeta
1147,bringen::V,sjell,veda
1148,hinzufügen::V,shtoj,ližata
1149,bekommen::V,kap,sada
1150,erhalten::V,marr,sada
1151,nehmen::V,marr,otta
1152,wählen::V,zgjedh,valita
1153,auswählen::V,përzgjedh,valita
1154,bewahren::V,ruaj,kaita
1155,behindern::V,pengoj,telustada
1156,verderben::V,prish,travida
1157,beschädigen::V,dëmtoj,satatada
1158,zerbrechen::V,thyej,mureta
1159,zerreißen::V,çjerr,rebitada
1160,zerreißen::V,zheloj,rebitada
1161,zerstören::V,prish,mureta
1162,zerstören::V,shkatërroj,mureta
1163,verbrennen::V,djeg,poltta
1164,geben::V,jap,antta
1165,reichen::V,jap,antta
1166,schenken::V,fal,lahjoita
1167,schenken::V,dhuroj,lahjoita
1168,versprechen::V,premtoj,toivotada
1169,wünschen::V,uroj,toivotada
1170,loben::V,lëvdoj,kitta
1171,loben::V,lavdëroj,kitta
1172,küssen::V,puth,tervehtada
1173,wiegen::V,tund,likutada
1174,zudecken::V,mbuloj,katta
1175,wecken::V,zgjoj,noustatada
1176,zeigen::V,dëftej,ozutada
1177,führen::V,çoj,astutada
1178,lehren::V,arsej,opeta
1179,unterrichten::V,arsimoj,opeta
1180,aufziehen::V,rris,kazvatada
1181,leiten::V,udhëheq,ohjata
1182,antreiben::V,nxis,rigehtoitta
1183,lassen::V,detyroj,käskta
1184,einladen::V,ftoj,kucta
1185,vereinigen::V,bashkoj,ühtenzoitta
1186,besuchen::V,vizitoj,rižada
1187,treffen::V,ndesh,vastata
1188,sich versammeln::V,tubohem,kägeta
1189,sich versammeln::V,tubohem,sätas
1190,spielen::V,loz,väta
1191,spielen::V,luaj,väta
1192,singen::V,këndoj,pajatada
1193,tanzen::V,kërcej,kargaita
1194,tanzen::V,vallëzoj,kargaita
1195,sich trennen::V,ndahem,erigata
1196,verlassen::V,braktis,jätta
1197,retten::V,shpëtoj,päzutada
1198,bewachen::V,ruaj,varjoita
1199,schützen::V,ruaj,kaita
1200,schützen::V,mbroj,kaita
1201,verteidigen::V,mbroj,kaita
1202,sich schlagen::V,zihem,torata
1203,schießen::V,shtie,ampta
1204,siegen::V,fitoj,vägestada
1205,siegen::V,ngadhënjej,vägestada
1206,ärgern::V,zemëroj,verdutada
1207,ärgern::V,zemëroj,rändütada
1208,schlagen::V,rrah,löda
1209,schlagen::V,rrah,iškta
1210,schlagen::V,godas,löda
1211,schlagen::V,godas,iškta
1212,treten::V,shtyj,peksta
1213,treten::V,shtyj,topsta
1214,treten::V,shtyj më këmbë,peksta
1215,treten::V,shtyj më këmbë,topsta
1216,stechen::V,ther,pystiä
1217,stechen::V,shpoj,pystiä
1218,stoßen::V,shtyj,iškta
1219,stoßen::V,shtyj,pudištada
1220,stehlen::V,vjedh,vargastada
1221,stören::V,pengoj,keskustada
1222,belästigen::V,bezdis,tartuteldas
1223,verbergen::V,fsheh,katelda
1224,täuschen::V,mashtroj,manitada
1225,betrügen::V,kobis,manitada
1226,töten::V,vras,rikta
1227,töten::V,vras,surmita
1228,wohnen::V,banoj,eläda
1229,arbeiten::V,punoj,rata
1230,arbeiten::V,vardoj,rata
1231,sammeln::V,mbledh,kogota
1232,sammeln::V,grumbulloj,kogota
1233,pflücken::V,vjel,poimda
1234,pflücken::V,mbledh,poimda
1235,jagen::V,gjuaj,mecata
1236,fischen::V,peshkoj,kalatada
1237,fischen::V,gjuaj peshk,kalatada
1238,fassen::V,zë,tabata
1239,hüten::V,kullos,paimeta
1240,treiben::V,vë përpara,ajada
1241,anbinden::V,lidh,küttestada
1242,anbinden::V,lidh,sidoda
1243,füttern::V,grazhdoj,sötta
1244,melken::V,mjel,lüpsta
1245,hacken::V,grij,sauda
1246,gießen::V,ujis,valada
1247,reifen::V,piqem,küpseta
1248,zubereiten::V,gatuaj,vaumištada
1249,kochen::V,ziej,keitta
1250,backen::V,pjek,paštta
1251,backen::V,furroj,paštta
1252,braten::V,fërgoj,žarda
1253,braten::V,tiganis,žarda
1254,umrühren::V,trazoj,segoitada
1255,stricken::V,thur,kudoda
1256,nähen::V,qep,ombelta
1257,färben::V,ngjyej,mujutada
1258,färben::V,bojatis,mujutada
1259,reinigen::V,qëroj,puhtastada
1260,reinigen::V,pastroj,puhtastada
1261,waschen::V,laj,pesta
1262,waschen::V,finjos,pesta
1263,abwischen::V,fshij,pühktä
1264,spülen::V,kulloj,huhtoida
1265,fegen::V,fshij,pühkta
1266,kehren::V,fshij,uhoita
1267,baden::V,lahem,kül'ptäs
1268,sich waschen::V,lahem,pestas
1269,ausziehen::V,heq,riičta
1270,ausziehen::V,heq,rušta
1271,ausziehen::V,zbath,riičta
1272,ausziehen::V,zbath,rušta
1273,anziehen::V,vesh,panda päle
1274,anziehen::V,vesh,panda kädehe
1275,anziehen::V,vesh,panda jaugha
1276,anziehen::V,mbath,panda päle
1277,anziehen::V,mbath,panda kädehe
1278,anziehen::V,mbath,panda jaugha
1279,sich anziehen::V,vishem,sobdas
1280,kämmen::V,kreh,harjata
1281,schmücken::V,hijeshoj,čomitada
1282,sagen::V,them,sanuda
1283,sprechen::V,flas,pagišta
1284,reden::V,fjalos,pagišta
1285,reden::V,fjalëtoj,pagišta
1286,sich unterhalten::V,bisedoj,lodaita
1287,fragen::V,pyes,küzuda
1288,bitten::V,lus,pakita
1289,bitten::V,lutem,pakita
1290,erzählen::V,rrëfej,sanuda
1291,erzählen::V,rrëfej,starinoita
1292,mitteilen::V,kumtoj,tedotada
1293,nennen::V,quaj,nimitada
1294,rufen::V,thërras,kucta
1295,prahlen::V,mburrem,kittäs
1296,prahlen::V,kapardisem,kittäs
1297,übersetzen::V,përkthej,käta
1298,denken::V,mendoj,meletada
1299,glauben::V,besoj,uskta
1300,bemerken::V,vërej,homaita
1301,erkennen::V,njoh,tundištada
1302,erkennen::V,shquaj,tundištada
1303,begreifen::V,marr vesh,tabata
1304,verstehen::V,marr vesh,el'geta
1305,verstehen::V,marr vesh,toimetada
1306,lernen::V,mësoj,opetas
1307,wissen::V,di,teta
1308,sich erinnern an::V,kujtoj,johtutada
1309,vergessen::V,harroj,unohtada
1310,messen::V,mas,märita
1311,zählen::V,njeh,lugeda
1312,rechnen::V,llogaris,lugeda
1313,lesen::V,lexoj,lugeda
1314,lesen::V,këndoj,lugeda
1315,malen::V,lyej,pirta
1316,zeichnen::V,vizatoj,pirta
1317,schreiben::V,shkruaj,kirjutada
1318,besitzen::V,kam,omištada
1319,kaufen::V,blej,ostta
1320,verkaufen::V,shes,möda
1321,bezahlen::V,paguaj,maksta
1322,zahlen::V,paguaj,maksta
1323,beherrschen::V,zotëroj,valdoita
1324,ertragen::V,duroj,tirpta
