,Concept_ID,bn,kn
996,sagen::V,উচ্চারণ করা,ಹೇಳು
997,sprechen::V,বলা,ನುಡಿ
998,reden::V,আলাপ করা,ನುಡಿ
999,sich unterhalten::V,আড্ডা দেওয়া,ಹರಟೆ ಹೊಡಿ
1000,fragen::V,জিজ্ঞাসা করা,ವಿಚಾರಿಸು
1001,bitten::V,প্রার্থনা করা,ಬೇಡು
1002,erzählen::V,বর্ণনা করা,ಹೇಳು
1003,mitteilen::V,বলা,ತಿಳಿಸು
1004,nennen::V,নাম দেওয়া,ಹೆಸರಿಡು
1005,rufen::V,আমন্ত্রণ করা,ಕರೆ
1006,prahlen::V,বড়াই করা,ಜಂಬ ಕೊಚ್ಚು
1007,übersetzen::V,ভাষাস্তরিত করা,ಭಾಷಾಂತರಿಸು
1008,denken::V,ভাবা,ಯೋಚಿಸು
1009,glauben::V,বিশ্বাস করা,ನಂಬು
1010,bemerken::V,লক্ষ্য করা,ಗಮನಿಸು
1011,erkennen::V,চিনিতে পারা,ಗುರುತುಹಿಡಿ
1012,begreifen::V,উপলব্ধি করা,ಗ್ರಹಿಸು
1013,verstehen::V,উপলব্ধি করা,ಅರ್ಥಮಾಡಿಕೊ
1014,lernen::V,শেখা,ಕಲಿ
1015,wissen::V,জানা,ಅರಿ
1016,sich erinnern an::V,মনে করা,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1017,vergessen::V,বিস্মৃত হওয়া,ಮರೆತುವಿಡು
1018,messen::V,মাপা,ಅಳೆ
1019,zählen::V,গণনা করা,ಗಣಿಸು
1020,rechnen::V,হিসাব করা,ಲೆಕ್ಕ ಹಾಕು
1021,lesen::V,পাঠ করা,ಓದು
1022,malen::V,আঁকা,ಬಿಡಿಸು
1023,zeichnen::V,ছকা,ಬಿಡಿಸು
1024,schreiben::V,লেখা,ಬರೆ
1025,besitzen::V,অধিকার করা,ಒಡೆಯನಾಗಿರು
1026,kaufen::V,ক্রয় করা,ಕೊಳ್ಳು
1027,verkaufen::V,বেচা,ಕೊಡು
1028,bezahlen::V,প্রদান করা,ಬೆಲೆತೆರು
1029,zahlen::V,প্রদান করা,ಹಣವನ್ನುಕೊಡು
1030,beherrschen::V,শাসন করা,ಅಧಿಕಾರ ನಡೆಸು
1031,ertragen::V,বহন করা,ಸಹಿಸು
1032,lärmen::V,,ಶಬ್ದ ಮಾಡಲು
