,Concept_ID,mdf,de
777,enden::V,лоткамс,enden
778,wechseln::V,по́лафнемс,wechseln
779,aufgehen[Sonne]::V,стямс,aufgehen
780,aufgehen[Sonne]::V,лисемс,aufgehen
781,untergehen[Sonne]::V,валгомс,untergehen
782,scheinen[Sonne]::V,ва́лдоптомс,scheinen
783,donnern::V,торамс,donnern
784,wehen::V,уфа́мс,wehen
785,strömen::V,шудемс,strömen
786,fließen::V,шудемс,fließen
787,sich drehen::V,шаромс,sich drehen
788,schwanken::V,якамс,schwanken
789,schwingen::V,люксемс,schwingen
790,schwingen::V,нюрьсемс,schwingen
791,fallen::V,прамс,fallen
792,fallen::V,прашендомс,fallen
793,brennen::V,паломс,brennen
794,rauchen::V,качадомс,rauchen
795,regnen::V,пиземс,regnen
796,gefrieren::V,эйндамс,gefrieren
797,gefrieren::V,кельмомс,gefrieren
798,tauen::V,соламс,tauen
799,schmelzen::V,соламс,schmelzen
800,trocknen::V,коськомс,trocknen
801,sieden::V,лакамс,sieden
802,faulen::V,наксадомс,faulen
803,verfaulen::V,наксадомс,verfaulen
804,reißen::V,сязевомс,reißen
805,versinken::V,ваямс,versinken
806,vergehen::V,ётамс,vergehen
807,erscheinen::V,эвондамс,erscheinen
808,verschwinden::V,юма́мс,verschwinden
809,sinken::V,валгомс,sinken
810,abnehmen::V,киремс,abnehmen
811,zunehmen::V,ламокстомс,zunehmen
812,zunehmen::V,рашнемс,zunehmen
813,steigen::V,кеподемс,steigen
814,wachsen::V,касомс,wachsen
815,glänzen::V,цинзелдомс,glänzen
816,glänzen::V,цифордомс,glänzen
817,funkeln::V,ци́фтордомс,funkeln
818,lärmen::V,жалнамс,lärmen
819,läuten::V,гайфтемс,läuten
820,klingeln::V,гайфтемс,klingeln
821,klirren::V,ка́нзеркшнемс,klirren
822,brausen::V,жоледемс,brausen
823,rauschen::V,вжнамс,rauschen
824,rauschen::V,гамнамс,rauschen
825,klingen::V,кайгомс,klingen
826,bellen::V,ува́мс,bellen
827,heulen::V,сувомс,heulen
828,heulen::V,урнамс,heulen
829,blasen::V,уфа́мс,blasen
830,pfeifen::V,вяшкомс,pfeifen
831,schreien::V,пешкодомс,schreien
832,stöhnen::V,куфцемс,stöhnen
833,zittern::V,таромс,zittern
834,leben::V,эрямс,leben
835,geboren werden::V,шачемс,geboren werden
836,atmen::V,ажнамс,atmen
837,trinken::V,симомс,trinken
838,essen::V,ярхцамс,essen
839,schlucken::V,нилемс,schlucken
840,müde werden::V,сиземс,müde werden
841,einschlafen::V,матодовомс,einschlafen
842,schlafen::V,удомс,schlafen
843,aufwachen::V,съргоземс,aufwachen
844,aufstehen::V,стямс,aufstehen
845,sich erholen::V,ваймосемс,sich erholen
846,krank werden::V,сярядькстомс,krank werden
847,krank sein::V,сярядемс,krank sein
848,schmerzen::V,сярядемс,schmerzen
849,husten::V,козомс,husten
850,genesen::V,пъ́чкамс,genesen
851,sterben::V,куломс,sterben
852,umkommen::V,юма́мс,umkommen
853,sich bewegen::V,шаштомс,sich bewegen
854,sich rühren::V,сърхка́мс,sich rühren
855,sich erheben::V,стямс,sich erheben
856,sich setzen::V,озамс,sich setzen
857,hinfallen::V,прамс,hinfallen
858,hinfallen::V,сяворемс,hinfallen
859,laufen::V,якамс,laufen
860,schreiten::V,молемс,schreiten
861,schreiten::V,аськолямс,schreiten
862,spazierengehen::V,якамс,spazierengehen
863,eilen::V,эряскодомс,eilen
864,sich beeilen::V,эряскодомс,sich beeilen
865,sausen::V,лиемс,sausen
866,rennen::V,арнемс,rennen
867,springen::V,комотнемс,springen
868,klettern::V,ку́цемс,klettern
869,schaukeln::V,нюрямс,schaukeln
870,kriechen::V,шаштомс комада,kriechen
871,schwimmen::V,уемс,schwimmen
872,tauchen::V,юпиемс,tauchen
873,tauchen::V,чёпафнемс,tauchen
874,rudern::V,па́немс ве́неж,rudern
875,fahren::V,ардомс,fahren
876,fliegen::V,лиемс,fliegen
877,gehen::V,молемс,gehen
878,weggehen::V,тумс,weggehen
879,abfahren::V,тумс,abfahren
880,anhalten::V,лоткамс,anhalten
881,hineingehen::V,сува́мс,hineingehen
882,eintreten::V,сува́мс,eintreten
883,kommen::V,самс,kommen
884,ankommen::V,самс,ankommen
885,ankommen::V,пачкодемс,ankommen
886,zurückkommen::V,мърдамс,zurückkommen
887,bleiben::V,иля́домс,bleiben
888,warten::V,учемс,warten
889,erwarten::V,учемс,erwarten
890,suchen::V,вешемс,suchen
891,finden::V,мумс,finden
892,versuchen::V,варчсемс,versuchen
893,vorbereiten::V,анокламс,vorbereiten
894,lieben::V,кельгомс,lieben
895,mögen::V,кельгомс,mögen
896,lachen::V,рахамс,lachen
897,lachen::V,рахсемс,lachen
898,rühren::V,токамс седи,rühren
899,weinen::V,авардемс,weinen
900,schimpfen::V,сюцемс,schimpfen
901,sich ärgern::V,кяжиямс,sich ärgern
902,sich fürchten::V,пелемс,sich fürchten
903,fürchten::V,пелемс,fürchten
904,fliehen::V,ворьгодемс,fliehen
905,flüchten::V,ша́домс,flüchten
906,flüchten::V,во́рьгодемс,flüchten
907,sehen::V,няемс,sehen
908,anschauen::V,ваномс,anschauen
909,ansehen::V,ваномс,ansehen
910,hören::V,марямс,hören
911,zuhören::V,ку́лхдоньомс,zuhören
912,probieren::V,варжамс,probieren
913,riechen::V,никса́мс,riechen
914,fühlen::V,марямс,fühlen
915,scheinen::V,ня́евомс,scheinen
916,zu sehen sein::V,ня́евомс,zu sehen sein
917,vernehmen::V,марямс,vernehmen
918,frieren::V,паломс,frieren
919,frieren::V,кельмомс,frieren
920,tun::V,тиемс,tun
921,können::V,маштомс,können
922,wollen::V,-не-,wollen
923,anfangen::V,ушедомс,anfangen
924,beenden::V,аде́ламс,beenden
925,aufhören::V,лоткамс,aufhören
926,gelingen::V,удалакшнемс,gelingen
927,geraten::V,лисемс,geraten
928,öffnen::V,панжемс,öffnen
929,schließen::V,сёлгомс,schließen
930,stellen::V,путомс,stellen
931,setzen::V,озафнемс,setzen
932,setzen::V,озавтнемс,setzen
933,legen::V,путомс,legen
934,berühren::V,токамс,berühren
935,verbinden::V,сотомс,verbinden
936,bedecken::V,комачамс,bedecken
937,bedecken::V,вельхтямс,bedecken
938,aufhängen::V,повфтамс,aufhängen
939,anzünden::V,крьвя́стемс,anzünden
940,aufheben::V,кеподемс,aufheben
941,aufheben::V,касфтомс,aufheben
942,zurücklassen::V,ка́домс,zurücklassen
943,verlieren::V,юма́фтомс,verlieren
944,fallen lassen::V,прафтомс,fallen lassen
945,machen::V,тиемс,machen
946,herstellen::V,анокламс,herstellen
947,bauen::V,путомс,bauen
948,reparieren::V,петемс,reparieren
949,verbessern::V,цебярьгофтомс,verbessern
950,ändern::V,полафтомс,ändern
951,graben::V,шу́вомс,graben
952,graben::V,та́ргамс,graben
953,beugen::V,мяндемс,beugen
954,biegen::V,комафтомс,biegen
955,drehen::V,шо́вамс,drehen
956,drehen::V,ша́рфнемс,drehen
957,wenden::V,ша́рфтомс,wenden
958,umdrehen::V,шарфтомс,umdrehen
959,heben::V,ке́подемс,heben
960,hochheben::V,ке́подемс,hochheben
961,hochheben::V,ка́сфтомс,hochheben
962,ergreifen::V,фатямс,ergreifen
963,halten::V,кирдемс,halten
964,drücken::V,люпшта́мс,drücken
965,schieben::V,шашфтомс,schieben
966,kratzen::V,а́нгорямс,kratzen
967,kratzen::V,киськоря́мс,kratzen
968,lecken::V,нолсемс,lecken
969,beißen::V,сускомс,beißen
970,abreißen::V,сяземс,abreißen
971,abschneiden::V,керомс,abschneiden
972,binden::V,сотомс,binden
973,stecken::V,сялгомс,stecken
974,brechen::V,си́ннемс,brechen
975,brechen::V,ка́лафтомс,brechen
976,klopfen::V,чакамс,klopfen
977,klopfen::V,чакиемс,klopfen
978,hauen::V,шавомс,hauen
979,hauen::V,пиксомс,hauen
980,kleben::V,пе́тфнемс,kleben
981,reiben::V,шо́вамс,reiben
982,streichen::V,вадемс,streichen
983,schleifen::V,шо́вамс,schleifen
984,schneiden::V,керомс,schneiden
985,rütteln::V,та́рфтомс,rütteln
986,schütteln::V,шука́демс,schütteln
987,schwenken::V,яфодемс,schwenken
988,schütten::V,каямс,schütten
989,schütten::V,нюрьхтя́мс,schütten
990,füllen::V,пяшкодемс,füllen
991,einwickeln::V,тапардамс,einwickeln
992,tragen::V,кандомс,tragen
993,schleppen::V,ускомс,schleppen
994,ziehen::V,ускомс,ziehen
995,aufbewahren::V,ванфтомс,aufbewahren
996,werfen::V,ёрямс,werfen
997,fangen::V,кунда́мс,fangen
998,packen::V,фатямс,packen
999,verstecken::V,кяшемс,verstecken
1000,teilen::V,явомс,teilen
1001,schicken::V,кучемс,schicken
1002,bringen::V,кандомс,bringen
1003,bringen::V,пачфтемс,bringen
1004,hinzufügen::V,пу́томс та́га,hinzufügen
1005,hinzufügen::V,ма́ксомс та́га,hinzufügen
1006,bekommen::V,сявомс,bekommen
1007,erhalten::V,сявомс,erhalten
1008,nehmen::V,сявомс,nehmen
1009,wählen::V,ко́чкамс,wählen
1010,auswählen::V,кочкамс,auswählen
1011,bewahren::V,ванфтомс,bewahren
1012,behindern::V,шорямс,behindern
1013,verderben::V,коламс,verderben
1014,verderben::V,гастямс,verderben
1015,beschädigen::V,тиендемс зиян,beschädigen
1016,zerbrechen::V,тапамс,zerbrechen
1017,zerreißen::V,сяземс,zerreißen
1018,zerstören::V,ка́лафтомс,zerstören
1019,verbrennen::V,пълхта́мс,verbrennen
1020,geben::V,ма́ксомс,geben
1021,reichen::V,максомс,reichen
1022,schenken::V,каземс,schenken
1023,versprechen::V,ма́ксомс вал,versprechen
1024,wünschen::V,арьсемс,wünschen
1025,loben::V,шна́мс,loben
1026,küssen::V,палсемс,küssen
1027,wiegen::V,нюря́фтомс,wiegen
1028,zudecken::V,вельхтямс,zudecken
1029,wecken::V,стя́фтомс,wecken
1030,wecken::V,съ́ргозьфтемс,wecken
1031,zeigen::V,няфтемс,zeigen
1032,führen::V,вятемс,führen
1033,lehren::V,тонафтомс,lehren
1034,unterrichten::V,тонафтомс,unterrichten
1035,aufziehen::V,касфтомс,aufziehen
1036,leiten::V,вятемс,leiten
1037,antreiben::V,вятемс,antreiben
1038,lassen::V,кошардомс,lassen
1039,einladen::V,тердемс,einladen
1040,einladen::V,серьгядемс,einladen
1041,vereinigen::V,пуроптомс,vereinigen
1042,vereinigen::V,кочкамс марса,vereinigen
1043,besuchen::V,варжамс,besuchen
1044,treffen::V,васьфтомс,treffen
1045,sich versammeln::V,кочкавомс,sich versammeln
1046,spielen::V,налхксемс,spielen
1047,singen::V,морамс,singen
1048,tanzen::V,кштимс,tanzen
1049,sich trennen::V,явомс,sich trennen
1050,verlassen::V,кадондомс,verlassen
1051,retten::V,идемс,retten
1052,retten::V,араламс,retten
1053,bewachen::V,ваномс,bewachen
1054,schützen::V,а́раламс,schützen
1055,verteidigen::V,а́раламс,verteidigen
1056,sich schlagen::V,тюремс,sich schlagen
1057,schießen::V,ляцемс,schießen
1058,siegen::V,сяськомс,siegen
1059,ärgern::V,кяжияфтомс,ärgern
1060,schlagen::V,токамс,schlagen
1061,treten::V,тапамс,treten
1062,stechen::V,пупамс,stechen
1063,stechen::V,сялгомс,stechen
1064,stoßen::V,тостядемс,stoßen
1065,stehlen::V,саламс,stehlen
1066,stören::V,шорсемс,stören
1067,belästigen::V,токсамс,belästigen
1068,belästigen::V,аф кадомс ваймама,belästigen
1069,verbergen::V,кяшемс,verbergen
1070,täuschen::V,васькафтомс,täuschen
1071,täuschen::V,кяльготнемс,täuschen
1072,betrügen::V,васькафнемс,betrügen
1073,töten::V,шавомс,töten
1074,töten::V,аде́ламс,töten
1075,wohnen::V,эрямс,wohnen
1076,arbeiten::V,покодемс,arbeiten
1077,sammeln::V,кочкамс,sammeln
1078,sammeln::V,пу́роптомс,sammeln
1079,pflücken::V,фатнемс,pflücken
1080,pflücken::V,нотфнемс,pflücken
1081,jagen::V,кунда́мс,jagen
1082,fischen::V,калонь кунда́мс,fischen
1083,fassen::V,кунда́мс,fassen
1084,hüten::V,ваномс,hüten
1085,treiben::V,панемс,treiben
1086,anbinden::V,сотомс,anbinden
1087,füttern::V,трямс,füttern
1088,füttern::V,а́ндомс,füttern
1089,melken::V,потямс,melken
1090,hacken::V,лазондомс,hacken
1091,gießen::V,валомс,gießen
1092,reifen::V,кенеремс,reifen
1093,zubereiten::V,анокламс,zubereiten
1094,kochen::V,пидемс,kochen
1095,backen::V,пидемс,backen
1096,braten::V,пуштомс,braten
1097,umrühren::V,шорямс,umrühren
1098,stricken::V,кодамс,stricken
1099,nähen::V,стамс,nähen
1100,färben::V,а́рхтомс,färben
1101,reinigen::V,ва́ткамс,reinigen
1102,reinigen::V,а́роптомс,reinigen
1103,waschen::V,муськомс,waschen
1104,abwischen::V,нардамс,abwischen
1105,spülen::V,оргалдомс,spülen
1106,fegen::V,тяемс,fegen
1107,kehren::V,тяемс,kehren
1108,baden::V,э́шелямс,baden
1109,sich waschen::V,штамс,sich waschen
1110,ausziehen::V,кайсефтемс,ausziehen
1111,anziehen::V,ща́фтомс,anziehen
1112,sich anziehen::V,щамс,sich anziehen
1113,kämmen::V,се́ендемс,kämmen
1114,schmücken::V,на́ряжамс,schmücken
1115,schmücken::V,ма́зоптомс,schmücken
1116,sagen::V,азомс,sagen
1117,sagen::V,мярьгомс,sagen
1118,sprechen::V,корхтамс,sprechen
1119,reden::V,корхнемс,reden
1120,sich unterhalten::V,корхнемс,sich unterhalten
1121,fragen::V,ки́зефтемс,fragen
1122,bitten::V,а́намс,bitten
1123,bitten::V,ве́шемс,bitten
1124,erzählen::V,а́зондомс,erzählen
1125,mitteilen::V,азомс,mitteilen
1126,nennen::V,лемдемс,nennen
1127,nennen::V,путомс лем,nennen
1128,rufen::V,серьгядемс,rufen
1129,prahlen::V,шна́фтомс пря́,prahlen
1130,übersetzen::V,ётафтомс,übersetzen
1131,denken::V,арьсемс,denken
1132,glauben::V,кемамс,glauben
1133,bemerken::V,ня́емс,bemerken
1134,erkennen::V,содамс,erkennen
1135,begreifen::V,сатомс,begreifen
1136,verstehen::V,шарьхкодемс,verstehen
1137,lernen::V,тонафнемс,lernen
1138,wissen::V,со́дамс,wissen
1139,sich erinnern an::V,лятфтамс,sich erinnern an
1140,vergessen::V,юкстамс,vergessen
1141,messen::V,ункснемс,messen
1142,zählen::V,лу́вомс,zählen
1143,zählen::V,а́рьсемс,zählen
1144,rechnen::V,лувомс,rechnen
1145,lesen::V,лувомс,lesen
1146,lesen::V,морафтомс,lesen
1147,malen::V,рисова́ндамс,malen
1148,zeichnen::V,рисова́ндамс,zeichnen
1149,schreiben::V,сёрмадомс,schreiben
1150,besitzen::V,улемс азоркс,besitzen
1151,kaufen::V,рамамс,kaufen
1152,verkaufen::V,мимс,verkaufen
1153,bezahlen::V,пандомс,bezahlen
1154,zahlen::V,па́ндомс,zahlen
1155,beherrschen::V,азорондамс,beherrschen
1156,ertragen::V,кирдемс,ertragen
1157,Netz::N,,Netz
