,Concept_ID,av,se
1547,Freude::N,ракӏбохи,ávvo
1548,Freude::N,ракӏбохи,sjålle
1549,Freude::N,ракӏбохи,illu
1550,Freude::N,ракӏбохи,iḷo
1551,Freude::N,ракӏбохи,rämm
1552,Freude::N,ракӏбохи,kuärgg
1553,Freude::N,ракӏбохи,räädast
1554,Freude::N,ракӏбохи,ро̄а̄мм
1555,Gelächter::N,релъи,föörhkelh
1556,Gelächter::N,релъи,boagos
1557,Gelächter::N,релъи,tjajmos
1558,Gelächter::N,релъи,čaibman
1559,Gelächter::N,релъи,boagusteapmi
1560,Gelächter::N,релъи,gávdnasat
1561,Gelächter::N,релъи,käämmin
1562,Gelächter::N,релъи,smiâhh
1563,Gelächter::N,релъи,тӣшш
1564,Glück::N,талихӏ,læhkoe
1565,Glück::N,талихӏ,ávvo
1566,Glück::N,талихӏ,lihkku
1567,Glück::N,талихӏ,lukko
1568,Glück::N,талихӏ,uási
1569,Glück::N,талихӏ,lekk
1570,Glück::N,талихӏ,vuâ´ss
1571,Glück::N,талихӏ,вуэссь
1572,Glück::N,талихӏ-рохел,læhkoe
1573,Glück::N,талихӏ-рохел,ávvo
1574,Glück::N,талихӏ-рохел,lihkku
1575,Glück::N,талихӏ-рохел,lukko
1576,Glück::N,талихӏ-рохел,uási
1577,Glück::N,талихӏ-рохел,lekk
1578,Glück::N,талихӏ-рохел,vuâ´ss
1579,Glück::N,талихӏ-рохел,вуэссь
1580,Kummer::N,хӏалкъай,sårkoe
1581,Kummer::N,хӏалкъай,vádja
1582,Kummer::N,хӏалкъай,surggo
1583,Kummer::N,хӏалкъай,moraš
1584,Kummer::N,хӏалкъай,muurâš
1585,Kummer::N,хӏалкъай,pe´ccel
1586,Kummer::N,хӏалкъай,пэ̄джь
1587,Kummer::N,хӏалкъай,пя̄ццель
1588,Wunsch::N,къасд,vajtele
1589,Wunsch::N,къасд,miella
1590,Wunsch::N,къасд,hállo
1591,Wunsch::N,къасд,áigumuš
1592,Wunsch::N,къасд,tuoivâ
1593,Wunsch::N,къасд,ää´jes
1594,Wunsch::N,къасд,ä´estõs
1595,Wunsch::N,къасд,туввмушш
1596,Lust::N,гъира,luste
1597,Lust::N,гъира,ulla
1598,Lust::N,гъира,hibmo
1599,Lust::N,гъира,hállu
1600,Lust::N,гъира,haalu
1601,Lust::N,гъира,haall
1602,Lust::N,гъира,туввмушш
1603,Geist::N,чӏанкӏ,aajmoe
1604,Geist::N,чӏанкӏ,voejkene
1605,Geist::N,чӏанкӏ,vuojŋŋan
1606,Geist::N,чӏанкӏ,vuojŋŋanis
1607,Geist::N,чӏанкӏ,vuoigŋa
1608,Geist::N,чӏанкӏ,vuoi'ŋâ
1609,Geist::N,чӏанкӏ,jiõg'g
1610,Geist::N,чӏанкӏ,čuu´ddes
1611,Geist::N,чӏанкӏ,мӣлл
1612,Geist::N,чӏанкӏ,то̄ӆӆк
1613,Geist::N,рухӏ-жан,aajmoe
1614,Geist::N,рухӏ-жан,voejkene
1615,Geist::N,рухӏ-жан,vuojŋŋan
1616,Geist::N,рухӏ-жан,vuojŋŋanis
1617,Geist::N,рухӏ-жан,vuoigŋa
1618,Geist::N,рухӏ-жан,vuoi'ŋâ
1619,Geist::N,рухӏ-жан,jiõg'g
1620,Geist::N,рухӏ-жан,čuu´ddes
1621,Geist::N,рухӏ-жан,мӣлл
1622,Geist::N,рухӏ-жан,то̄ӆӆк
1623,Gedanke::N,пикру,åssjalommes
1624,Gedanke::N,пикру,ájádus
1625,Gedanke::N,пикру,ussjolmis
1626,Gedanke::N,пикру,jurdda
1627,Gedanke::N,пикру,juurdâ
1628,Gedanke::N,пикру,tu´mm
1629,Gedanke::N,пикру,юрт
1630,Verstand::N,лумалъи,jiermie
1631,Verstand::N,лумалъи,goerkesh
1632,Verstand::N,лумалъи,miella
1633,Verstand::N,лумалъи,jiermme
1634,Verstand::N,лумалъи,jierbmi
1635,Verstand::N,лумалъи,fiät'tu
1636,Verstand::N,лумалъи,toolk
1637,Verstand::N,лумалъи,jeä´rmm
1638,Verstand::N,лумалъи,fi´ttjõs
1639,Verstand::N,лумалъи,мӣлл
1640,Verstand::N,лумалъи,то̄ӆӆк
1641,Verstand::N,цӏодорлъи,jiermie
1642,Verstand::N,цӏодорлъи,goerkesh
1643,Verstand::N,цӏодорлъи,miella
1644,Verstand::N,цӏодорлъи,jiermme
1645,Verstand::N,цӏодорлъи,jierbmi
1646,Verstand::N,цӏодорлъи,fiät'tu
1647,Verstand::N,цӏодорлъи,toolk
1648,Verstand::N,цӏодорлъи,jeä´rmm
1649,Verstand::N,цӏодорлъи,fi´ttjõs
1650,Verstand::N,цӏодорлъи,мӣлл
1651,Verstand::N,цӏодорлъи,то̄ӆӆк
1652,Sinn::N,магӏна,mïele
1653,Sinn::N,магӏна,våajnoe
1654,Sinn::N,магӏна,sisadno
1655,Sinn::N,магӏна,mierkkidus
1656,Sinn::N,магӏна,mearkkašupmi
1657,Sinn::N,магӏна,mēinnet
1658,Sinn::N,магӏна,me'rhâšuṃe
1659,Sinn::N,магӏна,mieḷâ
1660,Sinn::N,магӏна,miõll
1661,Sinn::N,магӏна,юрт
1662,Sinn::N,магӏна,то̄ӆӆк
1663,Grund::N,багьана,sjïeke
1664,Grund::N,багьана,sivva
1665,Grund::N,багьана,sivva
1666,Grund::N,багьана,suijâ
1667,Grund::N,багьана,ää´šš
1668,Grund::N,багьана,а̄шшь
1669,Wahrheit::N,ритӏухълъи,rïektesvoete
1670,Wahrheit::N,ритӏухълъи,saetniesvoete
1671,Wahrheit::N,ритӏухълъи,sádnesvuohta
1672,Wahrheit::N,ритӏухълъи,duohtavuohta
1673,Wahrheit::N,ритӏухълъи,tuo'tâvuotâ
1674,Wahrheit::N,ритӏухълъи,tuõđâšvuõtt
1675,Wahrheit::N,ритӏухълъи,зо̄абэль
1676,Gespräch::N,накъит,gaskestalleme
1677,Gespräch::N,накъит,ságastibme
1678,Gespräch::N,накъит,ságastallam
1679,Gespräch::N,накъит,ságastallan
1680,Gespräch::N,накъит,ráđ̣ádâllâm
1681,Gespräch::N,накъит,мо̄а̄йнас
1682,Märchen::N,маргьа,heamture
1683,Märchen::N,маргьа,dålusj subtsas
1684,Märchen::N,маргьа,máinnas
1685,Märchen::N,маргьа,cukca
1686,Märchen::N,маргьа,maainâs
1687,Märchen::N,маргьа,maainâs
1688,Märchen::N,маргьа,ба̄йхьк
1689,Märchen::N,маргьа,мо̄а̄йнас
1690,Erzählung::N,къиса,gåata
1691,Erzählung::N,къиса,vaajese
1692,Erzählung::N,къиса,soptsese
1693,Erzählung::N,къиса,giehtto
1694,Erzählung::N,къиса,mujttalus
1695,Erzählung::N,къиса,muitalus
1696,Erzählung::N,къиса,maainâs
1697,Erzählung::N,къиса,maainâs
1698,Erzählung::N,къиса,мо̄а̄йнас
1699,Nachricht::N,хабар,dïjre
1700,Nachricht::N,хабар,diedádus
1701,Nachricht::N,хабар,diededibme
1702,Nachricht::N,хабар,sáhka
1703,Nachricht::N,хабар,saahâ
1704,Nachricht::N,хабар,a'lmottâs
1705,Nachricht::N,хабар,saakk
1706,Nachricht::N,хабар,i´lmmtõs
1707,Nachricht::N,хабар,со̄а̄гк
1708,Neuigkeit::N,хабар-гӏазаб,saernie
1709,Neuigkeit::N,хабар-гӏазаб,ådås
1710,Neuigkeit::N,хабар-гӏазаб,sáhka
1711,Neuigkeit::N,хабар-гӏазаб,sáhka
1712,Neuigkeit::N,хабар-гӏазаб,uuđâs
1713,Neuigkeit::N,хабар-гӏазаб,saakk
1714,Neuigkeit::N,хабар-гӏазаб,о̄дтс
1715,Neuigkeit::N,хабар-гӏазаб,со̄а̄гк
1716,Name::N,цӏар,nomme
1717,Name::N,цӏар,namma
1718,Name::N,цӏар,namma
1719,Name::N,цӏар,nommâ
1720,Name::N,цӏар,nõmm
1721,Name::N,цӏар,нэ̄мм
1722,Rätsel::N,бицанкӏо,mojnestimmie
1723,Rätsel::N,бицанкӏо,árvvádus
1724,Rätsel::N,бицанкӏо,árvádus
1725,Rätsel::N,бицанкӏо,arvâdâs
1726,Rätsel::N,бицанкӏо,a´rvvtõs
1727,Rätsel::N,бицанкӏо,а̄ррьв
1728,Rede::N,речь,håaleme
1729,Rede::N,речь,hålla
1730,Rede::N,речь,sáhka
1731,Rede::N,речь,hástu
1732,Rede::N,речь,са̄ррнмушш
1733,Rede::N,калам,håaleme
1734,Rede::N,калам,hålla
1735,Rede::N,калам,sáhka
1736,Rede::N,калам,hástu
1737,Rede::N,калам,са̄ррнмушш
1738,Sprache::N,мацӏ,gïele
1739,Sprache::N,мацӏ,giella
1740,Sprache::N,мацӏ,giella
1741,Sprache::N,мацӏ,kieḷâ
1742,Sprache::N,мацӏ,ǩiõll
1743,Sprache::N,мацӏ,кӣлл
1744,Stimme::N,гьаракь,tjoeje
1745,Stimme::N,гьаракь,jiedna
1746,Stimme::N,гьаракь,giella
1747,Stimme::N,гьаракь,jietna
1748,Stimme::N,гьаракь,jieṇâ
1749,Stimme::N,гьаракь,jiõnn
1750,Stimme::N,гьаракь,ӣнн
1751,Wort::N,рагӏи,baakoe
1752,Wort::N,рагӏи,báhko
1753,Wort::N,рагӏи,sátni
1754,Wort::N,рагӏи,pááhu
1755,Wort::N,рагӏи,sää´nn
1756,Wort::N,рагӏи,са̄ннҍ
1757,Zeichen::N,ишара,væhta
1758,Zeichen::N,ишара,mærkka
1759,Zeichen::N,ишара,mearka
1760,Zeichen::N,ишара,merkkâ
1761,Zeichen::N,ишара,meârkk
1762,Zeichen::N,ишара,тӣххт
1763,Zeichen::N,гӏаламат,væhta
1764,Zeichen::N,гӏаламат,mærkka
1765,Zeichen::N,гӏаламат,mearka
1766,Zeichen::N,гӏаламат,merkkâ
1767,Zeichen::N,гӏаламат,meârkk
1768,Zeichen::N,гӏаламат,тӣххт
1769,Ruf::N,ахӏи,ruodja
1770,Ruf::N,ахӏи,tjuorvas
1771,Ruf::N,ахӏи,čurvestat
1772,Ruf::N,ахӏи,koččom
1773,Ruf::N,ахӏи,pákkum
1774,Ruf::N,ахӏи,čuârvvmoš
1775,Lärm::N,хъуй,stujmie
1776,Lärm::N,хъуй,juhtsa
1777,Lärm::N,хъуй,šlápma
1778,Lärm::N,хъуй,ruojâ
1779,Lärm::N,хъуй,šlaaṃâ
1780,Lärm::N,хъуй,šuumm'mõš
1781,Lärm::N,хъуй,шэҏҏ
1782,Lärm::N,хъуй,ё̄афф
1783,Lärm::N,хъуди,stujmie
1784,Lärm::N,хъуди,juhtsa
1785,Lärm::N,хъуди,šlápma
1786,Lärm::N,хъуди,ruojâ
1787,Lärm::N,хъуди,šlaaṃâ
1788,Lärm::N,хъуди,šuumm'mõš
1789,Lärm::N,хъуди,шэҏҏ
1790,Lärm::N,хъуди,ё̄афф
1791,Laut::N,гьаракь,tjoeje
1792,Laut::N,гьаракь,jiedna
1793,Laut::N,гьаракь,jietna
1794,Laut::N,гьаракь,jieṇâ
1795,Laut::N,гьаракь,jiõnn
1796,Laut::N,гьаракь,ӣнн
1797,Laut::N,сас,tjoeje
1798,Laut::N,сас,jiedna
1799,Laut::N,сас,jietna
1800,Laut::N,сас,jieṇâ
1801,Laut::N,сас,jiõnn
1802,Laut::N,сас,ӣнн
1803,Lied::N,кечӏ,laavloe
1804,Lied::N,кечӏ,lávla
1805,Lied::N,кечӏ,lávlla
1806,Lied::N,кечӏ,laavlâ
1807,Lied::N,кечӏ,laaul
1808,Lied::N,кечӏ,ла̄ввл
1809,Ruhe::N,рахӏат,frïere
1810,Ruhe::N,рахӏат,raeffie
1811,Ruhe::N,рахӏат,vuojŋadibme
1812,Ruhe::N,рахӏат,vuojŋadallam
1813,Ruhe::N,рахӏат,ráfi
1814,Ruhe::N,рахӏат,máššu
1815,Ruhe::N,рахӏат,vuo'iŋâstus
1816,Ruhe::N,рахӏат,ráávhu
1817,Ruhe::N,рахӏат,rääuh
1818,Ruhe::N,рахӏат,vuâŋŋmõš
1819,Ruhe::N,рахӏат,юэв
1820,Ruhe::N,рахӏат,вуэӈӈмушш
1821,Leute::N,гӏадамал,aalmoge
1822,Leute::N,гӏадамал,ulmutja
1823,Leute::N,гӏадамал,álbmot
1824,Leute::N,гӏадамал,viehâ
1825,Leute::N,гӏадамал,aalmi
1826,Leute::N,гӏадамал,о̄ллмэ
1827,Volk::N,халкъ,aalmoge
1828,Volk::N,халкъ,álmmuk
1829,Volk::N,халкъ,fuolkke
1830,Volk::N,халкъ,álbmot
1831,Volk::N,халкъ,aalmug
1832,Volk::N,халкъ,aalmi
1833,Volk::N,халкъ,нарэдт
1834,Arbeit::N,хӏалтӏи,barkoe
1835,Arbeit::N,хӏалтӏи,barggo
1836,Arbeit::N,хӏалтӏи,rahtjam
1837,Arbeit::N,хӏалтӏи,bargu
1838,Arbeit::N,хӏалтӏи,pargo
1839,Arbeit::N,хӏалтӏи,tyej̣i
1840,Arbeit::N,хӏалтӏи,likk
1841,Arbeit::N,хӏалтӏи,tue´jj
1842,Arbeit::N,хӏалтӏи,лыххк
1843,Gast::N,гьобол,guessie
1844,Gast::N,гьобол,guosse
1845,Gast::N,гьобол,guossi
1846,Gast::N,гьобол,kyes'si
1847,Gast::N,гьобол,kue´s's
1848,Gast::N,гьобол,кӯссь
1849,Geschenk::N,сайигъат,daevere
1850,Geschenk::N,сайигъат,sjielege
1851,Geschenk::N,сайигъат,vadda
1852,Geschenk::N,сайигъат,vattáldahka
1853,Geschenk::N,сайигъат,skeaŋka
1854,Geschenk::N,сайигъат,adaldâh
1855,Geschenk::N,сайигъат,sǩiâŋkk
1856,Geschenk::N,сайигъат,тӯмаш
1857,Spiel::N,хӏай,spïele
1858,Spiel::N,хӏай,stååkedimmie
1859,Spiel::N,хӏай,spella
1860,Spiel::N,хӏай,stoagos
1861,Spiel::N,хӏай,speallu
1862,Spiel::N,хӏай,leikkâ
1863,Spiel::N,хӏай,siõrr
1864,Spiel::N,хӏай,сӣрр
1865,Spiel::N,расанди,spïele
1866,Spiel::N,расанди,stååkedimmie
1867,Spiel::N,расанди,spella
1868,Spiel::N,расанди,stoagos
1869,Spiel::N,расанди,speallu
1870,Spiel::N,расанди,leikkâ
1871,Spiel::N,расанди,siõrr
1872,Spiel::N,расанди,сӣрр
1873,Gesellschaft::N,жамагӏат,sïelte
1874,Gesellschaft::N,жамагӏат,rádnastallam
1875,Gesellschaft::N,жамагӏат,searvi
1876,Gesellschaft::N,жамагӏат,servi
1877,Gesellschaft::N,жамагӏат,seä´brr
1878,Gesellschaft::N,жамагӏат,се̄ббр
1879,Hilfe::N,кумек,viehkie
1880,Hilfe::N,кумек,viehkke
1881,Hilfe::N,кумек,veahkki
1882,Hilfe::N,кумек,iše
1883,Hilfe::N,кумек,veä´ǩ'ǩ
1884,Hilfe::N,кумек,ве̄ххьк
1885,Freund::N,гьудул,voelpe
1886,Freund::N,гьудул,ráddna
1887,Freund::N,гьудул,venak
1888,Freund::N,гьудул,ustit
1889,Freund::N,гьудул,verdde
1890,Freund::N,гьудул,veerdi
1891,Freund::N,гьудул,na´zvan
1892,Freund::N,гьудул,ка̄ннҌц
1893,Kamerad::N,гьалмагъ,guejmie
1894,Kamerad::N,гьалмагъ,ráddna
1895,Kamerad::N,гьалмагъ,guojmme
1896,Kamerad::N,гьалмагъ,guoibmi
1897,Kamerad::N,гьалмагъ,kyei'mi
1898,Kamerad::N,гьалмагъ,taaurõš
1899,Kamerad::N,гьалмагъ,то̄а̄врэшш
1900,Angelegenheit::N,къваригӏел,aate
1901,Angelegenheit::N,къваригӏел,saake
1902,Angelegenheit::N,къваригӏел,ássje
1903,Angelegenheit::N,къваригӏел,ášši
1904,Angelegenheit::N,къваригӏел,äšši
1905,Angelegenheit::N,къваригӏел,ä´šš
1906,Angelegenheit::N,къваригӏел,тӯйй
1907,Anzahl::N,рикӏкӏен,taale
1908,Anzahl::N,рикӏкӏен,låhkoe
1909,Anzahl::N,рикӏкӏен,låhko
1910,Anzahl::N,рикӏкӏен,mierre
1911,Anzahl::N,рикӏкӏен,mearri
1912,Anzahl::N,рикӏкӏен,lohkomearra
1913,Anzahl::N,рикӏкӏен,meeṛi
1914,Anzahl::N,рикӏкӏен,mie´rr
1915,Anzahl::N,рикӏкӏен,чӣссел
1916,Art::N,жинс,aarhte
1917,Art::N,жинс,sládja
1918,Art::N,жинс,tjærdda
1919,Art::N,жинс,čearda
1920,Art::N,жинс,šlaaj̣â
1921,Art::N,жинс,nää´ll
1922,Art::N,жинс,на̄лль
1923,Stück::N,кесек,bæhta
1924,Stück::N,кесек,biehkie
1925,Stück::N,кесек,biehkke
1926,Stück::N,кесек,bihttá
1927,Stück::N,кесек,pittá
1928,Stück::N,кесек,káppálâh
1929,Stück::N,кесек,ku´sǩǩ
1930,Stück::N,кесек,кусськ
1931,Teil::N,пай,stuhtje
1932,Teil::N,пай,oasse
1933,Teil::N,пай,bielle
1934,Teil::N,пай,guovllo
1935,Teil::N,пай,oassi
1936,Teil::N,пай,bihttá
1937,Teil::N,пай,uási
1938,Teil::N,пай,vuâ´ss
1939,Teil::N,пай,pie´ǩ'ǩ
1940,Teil::N,пай,кусськ
1941,Hälfte::N,бащдаб,lehkie
1942,Hälfte::N,бащдаб,lahkke
1943,Hälfte::N,бащдаб,bealli
1944,Hälfte::N,бащдаб,peeḷi
1945,Hälfte::N,бащдаб,lâ´ǩǩ
1946,Hälfte::N,бащдаб,pie´ll
1947,Hälfte::N,бащдаб,пе̄лль
1948,Kreis::N,гор,rïngke
1949,Kreis::N,гор,gievlle
1950,Kreis::N,гор,gierdu
1951,Kreis::N,гор,riggee
1952,Kreis::N,гор,kruugg
1953,Kreis::N,гор,круг
1954,Kreuz::N,хъанч,kroesse
1955,Kreuz::N,хъанч,ruossa
1956,Kreuz::N,хъанч,rista
1957,Kreuz::N,хъанч,ristâ
1958,Kreuz::N,хъанч,ristt
1959,Kreuz::N,хъанч,рысст
1960,Linie::N,мухъ,sïeve
1961,Linie::N,мухъ,linnja
1962,Linie::N,мухъ,linjá
1963,Linie::N,мухъ,linnjá
1964,Linie::N,мухъ,njuálgus
1965,Linie::N,мухъ,certldõk
1966,Linie::N,мухъ,це̄кесь
1967,Strich::N,хӏучч,sïeve
1968,Strich::N,хӏучч,sáhtso
1969,Strich::N,хӏучч,sárggis
1970,Strich::N,хӏучч,čálástâh
1971,Strich::N,хӏучч,certldõk
1972,Strich::N,хӏучч,ця̄кас
1973,Strich::N,хӏучч,це̄кесь
1974,Abstand::N,манзил,gåhkoe
1975,Abstand::N,манзил,gåhkaldahke
1976,Abstand::N,манзил,lahka
1977,Abstand::N,манзил,gasska
1978,Abstand::N,манзил,gaska
1979,Abstand::N,манзил,koskâ
1980,Abstand::N,манзил,kõskk
1981,Abstand::N,манзил,кэ̄сск
1982,Entfernung::N,манзил,gåhkoe
1983,Entfernung::N,манзил,gåhkaldahke
1984,Entfernung::N,манзил,gasska
1985,Entfernung::N,манзил,mælggat
1986,Entfernung::N,манзил,gaska
1987,Entfernung::N,манзил,mátkegaska
1988,Entfernung::N,манзил,koskâ
1989,Entfernung::N,манзил,kõskk
1990,Entfernung::N,манзил,jäämkõskk
1991,Entfernung::N,манзил,кэ̄сск
1992,Gegend::N,рахъ,haerie
1993,Gegend::N,рахъ,guovvlo
1994,Gegend::N,рахъ,bájkke
1995,Gegend::N,рахъ,guovlu
1996,Gegend::N,рахъ,duovdda
1997,Gegend::N,рахъ,kuáv'lu
1998,Gegend::N,рахъ,vu´vdd
1999,Gegend::N,рахъ,па̄йхьк
2000,Platz::N,бакӏ,sijjie
2001,Platz::N,бакӏ,sadje
2002,Platz::N,бакӏ,sadji
2003,Platz::N,бакӏ,tááḷu
2004,Platz::N,бакӏ,tääll
2005,Platz::N,бакӏ,сайй
2006,Ort::N,бакӏ,sijjie
2007,Ort::N,бакӏ,bájkke
2008,Ort::N,бакӏ,sadje
2009,Ort::N,бакӏ,báiki
2010,Ort::N,бакӏ,päikki
2011,Ort::N,бакӏ,pâi´ǩǩ
2012,Ort::N,бакӏ,сайй
2013,Ort::N,бакӏ,па̄йхьк
2014,Seite::N,рахъ,bielie
2015,Seite::N,рахъ,sijddo
2016,Seite::N,рахъ,bealli
2017,Seite::N,рахъ,ertti
2018,Seite::N,рахъ,jeä´rtt
2019,Seite::N,рахъ,пе̄лль
2020,Seite::N,рахъ,е̄ммьне
2021,Mitte::N,бакьулъбакӏ,gaske
2022,Mitte::N,бакьулъбакӏ,jarnge
2023,Mitte::N,бакьулъбакӏ,gasska
2024,Mitte::N,бакьулъбакӏ,guovddaš
2025,Mitte::N,бакьулъбакӏ,gaskamuddu
2026,Mitte::N,бакьулъбакӏ,koskâ
2027,Mitte::N,бакьулъбакӏ,kõskk
2028,Mitte::N,бакьулъбакӏ,кэ̄сск
2029,Gegenstand::N,жо,daevere
2030,Gegenstand::N,жо,oabme
2031,Gegenstand::N,жо,gávnne
2032,Gegenstand::N,жо,bierggas
2033,Gegenstand::N,жо,ettâ
2034,Gegenstand::N,жо,kápulâh
2035,Gegenstand::N,жо,käu´nn
2036,Gegenstand::N,жо,ка̄ввьн
2037,Sache::N,жо,aate
2038,Sache::N,жо,saake
2039,Sache::N,жо,ássje
2040,Sache::N,жо,ášši
2041,Sache::N,жо,äšši
2042,Sache::N,жо,ä´šš
2043,Sache::N,жо,ве̄шш
2044,Rand::N,мицӏир,raedtie
2045,Rand::N,мицӏир,rabdda
2046,Rand::N,мицӏир,ravda
2047,Rand::N,мицӏир,robdâ
2048,Rand::N,мицӏир,čårr
2049,Rand::N,мицӏир,ruõbdd
2050,Rand::N,мицӏир,рӯммт
2051,Rand::N,мицӏир,ре̄ввьн
2052,Kante::N,рагӏал,raedtie
2053,Kante::N,рагӏал,rabdda
2054,Kante::N,рагӏал,ravda
2055,Kante::N,рагӏал,robdâ
2056,Kante::N,рагӏал,å´rdd
2057,Kante::N,рагӏал,ruõbdd
2058,Kante::N,рагӏал,рӯммт
2059,Kante::N,рагӏал,ре̄ввьн
2060,Kante::N,рагӏа-ракьан,raedtie
2061,Kante::N,рагӏа-ракьан,rabdda
2062,Kante::N,рагӏа-ракьан,ravda
2063,Kante::N,рагӏа-ракьан,robdâ
2064,Kante::N,рагӏа-ракьан,å´rdd
2065,Kante::N,рагӏа-ракьан,ruõbdd
2066,Kante::N,рагӏа-ракьан,рӯммт
2067,Kante::N,рагӏа-ракьан,ре̄ввьн
2068,Ecke::N,цили,roene
2069,Ecke::N,цили,kråane
2070,Ecke::N,цили,náhpo
2071,Ecke::N,цили,nusske
2072,Ecke::N,цили,nurki
2073,Ecke::N,цили,čiehka
2074,Ecke::N,цили,čiehâ
2075,Ecke::N,цили,čiõkk
2076,Ecke::N,цили,suåp'p
2077,Ecke::N,цили,уггл
2078,Spitze::N,тӏогь,gietjie
2079,Spitze::N,тӏогь,snjuhtje
2080,Spitze::N,тӏогь,gihttje
2081,Spitze::N,тӏогь,geahči
2082,Spitze::N,тӏогь,picci
2083,Spitze::N,тӏогь,keeči
2084,Spitze::N,тӏогь,ǩie´čč
2085,Spitze::N,тӏогь,кя̄женч
2086,Ende::N,кӏал,gietjie
2087,Ende::N,кӏал,giehtje
2088,Ende::N,кӏал,geahči
2089,Ende::N,кӏал,keeči
2090,Ende::N,кӏал,puäš'š
2091,Ende::N,кӏал,ке̄джь
2092,Loch::N,каратӏ,raejkie
2093,Loch::N,каратӏ,rájgge
2094,Loch::N,каратӏ,ráigi
2095,Loch::N,каратӏ,räigi
2096,Loch::N,каратӏ,loikk
2097,Loch::N,каратӏ,râi´ǧǧ
2098,Loch::N,каратӏ,ра̄ййк
2099,Muster::N,накъиш,goere
2100,Muster::N,накъиш,girjja
2101,Muster::N,накъиш,girjjit
2102,Muster::N,накъиш,kovos
2103,Muster::N,накъиш,кыррьй
2104,Muster::N,накъиш,кырьйнесс
2105,Größe::N,кӏодо́лъи,ståaroe
2106,Größe::N,кӏодо́лъи,stuorrudahka
2107,Größe::N,кӏодо́лъи,stūrrodat
2108,Größe::N,кӏодо́лъи,mahtodat
2109,Größe::N,кӏодо́лъи,allodat
2110,Größe::N,кӏодо́лъи,stuá'ṛudâh
2111,Größe::N,кӏодо́лъи,роаӈӈьк
2112,Länge::N,халалъи,gåhkoe
2113,Länge::N,халалъи,guhkkudahka
2114,Länge::N,халалъи,guhkkodat
2115,Länge::N,халалъи,kukkodâh
2116,Länge::N,халалъи,õllâdvuõtt
2117,Länge::N,халалъи,куххьквӯдт
2118,Höhe::N,борхалъи,jalloe
2119,Höhe::N,борхалъи,jalladahke
2120,Höhe::N,борхалъи,alludahka
2121,Höhe::N,борхалъи,allatvuohta
2122,Höhe::N,борхалъи,allodat
2123,Höhe::N,борхалъи,aḷodâh
2124,Höhe::N,борхалъи,âlladvuõtt
2125,Höhe::N,борхалъи,э̄ллвӯдт
2126,Gewicht::N,бакӏлъи,leavloe
2127,Gewicht::N,бакӏлъи,dædda
2128,Gewicht::N,бакӏлъи,låssudahka
2129,Gewicht::N,бакӏлъи,deaddu
2130,Gewicht::N,бакӏлъи,tiäd'du
2131,Gewicht::N,бакӏлъи,teäd'd
2132,Gewicht::N,бакӏлъи,тя̄ннт
2133,Gewicht::N,бакӏлъи,вӣссь
2134,Haufen::N,гъуни,deava
2135,Haufen::N,гъуни,håevkie
2136,Haufen::N,гъуни,hårre
2137,Haufen::N,гъуни,látna
2138,Haufen::N,гъуни,laaṇâ
2139,Haufen::N,гъуни,laađđ
2140,Haufen::N,гъуни,поанн
2141,Reihe::N,ирга́,raajroe
2142,Reihe::N,ирга́,rájddo
2143,Reihe::N,ирга́,gurgadas
2144,Reihe::N,ирга́,kuáḷus
2145,Reihe::N,ирга́,riâd'd
2146,Reihe::N,ирга́,по̄ллт
2147,Boot::N,раса,vïnhtse
2148,Boot::N,раса,vanás
2149,Boot::N,раса,vanntsa
2150,Boot::N,раса,fanas
2151,Boot::N,раса,voonâs
2152,Boot::N,раса,käärbis
2153,Boot::N,раса,võõnâs
2154,Boot::N,раса,вэнс
2155,Ruder::N,раххан,aajroe
2156,Ruder::N,раххан,ájrro
2157,Ruder::N,раххан,áiru
2158,Ruder::N,раххан,áiru
2159,Ruder::N,раххан,äirr
2160,Ruder::N,раххан,а̄ррьй
2161,Schlitten::N,чанагъ,slærra
2162,Schlitten::N,чанагъ,tjïelhke
2163,Schlitten::N,чанагъ,gieris
2164,Schlitten::N,чанагъ,tjielkká
2165,Schlitten::N,чанагъ,gielká
2166,Schlitten::N,чанагъ,kiäl'kká
2167,Schlitten::N,чанагъ,saan
2168,Schlitten::N,чанагъ,ǩeâlkk
2169,Schlitten::N,чанагъ,со̄а̄н
2170,Ski::N,лыжаби,treavka
2171,Ski::N,лыжаби,sabek
2172,Ski::N,лыжаби,sabet
2173,Ski::N,лыжаби,saaveeh
2174,Ski::N,лыжаби,koolâs
2175,Ski::N,лыжаби,коаллас
2176,Ski::N,лыжаби,са̄вехь
2177,Lagerfeuer::N,цӏа,dålle
2178,Lagerfeuer::N,цӏа,sajijdållå
2179,Lagerfeuer::N,цӏа,dolla
2180,Lagerfeuer::N,цӏа,tullâ
2181,Lagerfeuer::N,цӏа,toll
2182,Lagerfeuer::N,цӏа,то̄лл
2183,Last::N,бакӏлъи,maajsoe
2184,Last::N,бакӏлъи,noade
2185,Last::N,бакӏлъи,guorbmi
2186,Last::N,бакӏлъи,kye'rmi
2187,Last::N,бакӏлъи,nue´đđ
2188,Last::N,бакӏлъи,kue´rmm
2189,Last::N,бакӏлъи,нуэдът
2190,Gang::N,хьвади,vaedtseme
2191,Gang::N,хьвади,mannulahka
2192,Gang::N,хьвади,johtu
2193,Gang::N,хьвади,jotteem
2194,Gang::N,хьвади,joto
