,Concept_ID,fr,lbe
773,wahr::A,vrai,хӏакьсса
774,wahr::A,véritable,хӏакьсса
775,alt::A,vieux,кугьнасса
776,neu::A,neuf,цӏусса
777,neu::A,nouveau,цӏусса
778,ehemalig::A,ancien,хъхъичӏвасса
779,alt[Lebewesen]::A,âgé,агьилсса
780,alt[Lebewesen]::A,vieux,агьилсса
781,jung::A,jeune,чӏавасса
782,jung::A,jeune,жагьилсса
783,arm::A,pauvre,мискинсса
784,reich::A,riche,авадансса
785,bekannt::A,connu,дусъсса
786,berühmt::A,fameux,машгьурсса
787,berühmt::A,célèbre,машгьурсса
788,fremd::A,étranger,чил
789,verschieden::A,différent,личӏи-личӏисса
790,nah::A,lié,гъансса
791,nah::A,proche,гъансса
792,fern::A,éloigné,архсса
793,fern::A,lointain,архсса
794,linker::A,gauche,кияхсса
795,linker::A,gauche,кюччахсса
796,rechter::A,droit,урчӏахсса
797,anderer::A,autre,цамур
798,erster::A,premier,цалчинмур
799,erster::A,premier,цалчиннсса
800,zweiter::A,second,кӏилчиимур
801,zweiter::A,deuxième,кӏилчиимур
802,dritter::A,troisième,шамулчинмур
803,letzter::A,dernier,махъва-махъмур
804,allein::ADV,seul,ялгъузну
805,auf einmal::ADV,à la fois,
806,zusammen::ADV,ensemble,цачӏу
807,zusammen::ADV,ensemble,архӏал
808,lange::ADV,longtemps,батӏи къабуклай
809,lange::ADV,longtemps,хъунмасса хӏаллай
810,plötzlich::ADV,tout à coup,цакуну
811,sofort::ADV,immédiatement,мугьлат бакъа
812,später::ADV,plus tard,махъ
813,jetzt::ADV,maintenant,утти
814,jetzt::ADV,maintenant,цӏана
815,heute::ADV,aujourd'hui,хӏакьину
816,morgen::ADV,demain,гьуит
817,morgen::ADV,demain,гьунттий
818,bald::ADV,bientôt,
819,dann::ADV,puis,яла
820,dann::ADV,ensuite,яла
821,gestern::ADV,hier,лахьхьу
822,einst::ADV,jadis,
823,einst::ADV,autrefois,
824,damals::ADV,alors,та чӏумал
825,damals::ADV,à l'époque,та чӏумал
826,danach::ADV,après,яла
827,danach::ADV,ensuite,яла
828,vorher::ADV,auparavant,хьхьнчӏ
829,vorher::ADV,auparavant,хьхьичӏва
830,zuerst::ADV,d'abord,бакӏрай
831,zuerst::ADV,d'abord,цӏу бутӏуй
832,zuerst::ADV,premièrement,бакӏрай
833,zuerst::ADV,premièrement,цӏу бутӏуй
834,einmal::ADV,une fois,цал
835,manchmal::ADV,parfois,ваксса-таксса
836,manchmal::ADV,quelquefois,ваксса-таксса
837,oft::ADV,souvent,чӏявуну
838,immer::ADV,toujours,мудан
839,immer::ADV,toujours,даиман
840,niemals::ADV,ne ... jamais,тачӏав
841,hier::ADV,ici,шикку
842,hierhin::ADV,par ici,шиккун
843,von hier::ADV,d'ici,шичча
844,dort::ADV,là,гикку
845,dort::ADV,là-bas,гикку
846,dorthin::ADV,y,тиккун
847,dorthin::ADV,par là,тиккун
848,geradeaus::ADV,tout droit,тӏайланм
849,vorwärts::ADV,en avant,хьхьичӏунмай
850,rückwärts::ADV,en arrière,махъа-хьхьичӏунмай
851,zurück::ADV,de retour,махъунмай
852,unten::ADV,en bas,лув
853,unten::ADV,au-dessous,лув
854,hinab::ADV,en bas,бакӏ-ялавай
855,hinab::ADV,en bas,бакӏъялавай
856,hinab::ADV,vers le bas,бакӏ-ялавай
857,hinab::ADV,vers le bas,бакӏъялавай
858,oben::ADV,dessus,ялув
859,oben::ADV,en haut,ялув
860,hinauf::ADV,en haut,лавай
861,hinauf::ADV,vers le haut,лавай
862,überall::ADV,partout,гьариий
863,überall::ADV,partout,хьу-хьуний
864,überall::ADV,partout,гьарца кӏанай
865,nicht::ADV,ne ... pas,къа-
866,ein wenig::ADV,un peu,чанни
867,ein wenig::ADV,un peu,ца чансса
868,kaum::ADV,à peine,дахьа
869,sehr::ADV,très,оьну
870,sehr::ADV,très,гужну
871,sehr::ADV,très,хъинну
872,so::ADV,si,укукн
873,so::ADV,ainsi,укукн
874,noch::ADV,encore,гьала
875,noch::ADV,encore,уттигу
876,noch::ADV,encore,цакьинва
877,noch::ADV,encore,ттигу-шилагу
878,nur::ADV,seulement,анжагь
879,nur::ADV,ne ... que,анжагь
880,schon::ADV,déjà,
881,wieder::ADV,de nouveau,цӏуницӏа
882,vergebens::ADV,en vain,аьдада
883,vergebens::ADV,en vain,нахӏакь
884,vor::PRP,devant,хьхьичӏ
885,hinter::PRP,derrière,махъ
886,unter::PRP,sous,лув
887,unter::PRP,au-dessous de,лув
888,durch::PRP,par,-х
889,durch::PRP,à travers,-х
890,neben::PRP,à côté de,чӏарав
891,zwischen::PRP,entre,дянив
892,wegen::PRP,à cause de,цӏаний
893,dies::PRN,ceci,ва
894,das::PRN,ce,та
895,das::PRN,ce,кӏа
896,das::PRN,ce,га
897,das::PRN,cela,та
898,das::PRN,cela,кӏа
899,das::PRN,cela,га
900,alles::PRN,tout,щала
901,ich::PRN,je,на
902,ich::PRN,moi,на
903,du::PRN,tu,ина
904,du::PRN,toi,ина
905,er::PRN,il,му
906,er::PRN,lui,му
907,wir::PRN,nous,жу
908,ihr::PRN,vous,зу
909,sie::PRN,ils,
910,sie::PRN,elles,
911,was::FPRN,que,ци
912,was::FPRN,quoi,ци
913,wer::FPRN,qui,цу
914,wo::FADV,où,чув
915,wohin::FADV,où,чун
916,wie::FADV,comment,цукун
917,warum::FADV,pourquoi,цан
918,wieviel::FNUM,combien,циксса
919,eins::NUM,un,ца
920,zwei::NUM,deux,кӏива
921,drei::NUM,trois,шамма
922,vier::NUM,quatre,мукьа
923,vier::NUM,quatre,мукьва
924,fünf::NUM,cinq,ххюва
925,sechs::NUM,six,ряхва
926,sieben::NUM,sept,арула
927,acht::NUM,huit,мяйва
928,neun::NUM,neuf,урчӏва
929,zehn::NUM,dix,ацӏва
930,elf::NUM,onze,ацӏния цава
931,zwölf::NUM,douze,ацӏиия кӏива
932,zwanzig::NUM,vingt,кьува
933,dreißig::NUM,trente,зувира
934,vierzig::NUM,quarante,мукьцӏала
935,fünfzig::NUM,cinquante,ххюцӏала
936,sechzig::NUM,soixante,ряхцӏала
937,siebzig::NUM,soixante-dix,
938,achtzig::NUM,quatre-vingt,мяйцӏала
939,neunzig::NUM,quatre-vingt-dix,урчӏцӏала
940,hundert::NUM,cent,ттурш
941,hundert::NUM,cent,ттуршва
942,tausend::NUM,mille,азарва
943,und::CNJ,et,-гу
944,oder::CNJ,ou,я
945,oder::CNJ,ou,ягу
946,stehen::V,être debout,ацӏан
947,sitzen::V,être assis,щяивкӏун икӏан
948,liegen::V,être couché,утту нвхьуну икӏан
949,hängen::V,pendre,зурчӏай тӏун
950,werden::V,devenir,хьун
951,passieren::V,se passer,хьун
952,beginnen::V,commencer,дайдишин
953,beginnen::V,commencer,дайдирхьуну дикӏан
954,enden::V,finir,къуртал дан
955,enden::V,se terminer,къуртал дан
956,wechseln::V,changer,даххана хьун
957,wechseln::V,changer,даххана дуллан
958,wechseln::V,alterner,даххана хьун
959,wechseln::V,alterner,даххана дуллан
960,aufgehen[Sonne]::V,se lever,буклай бур
961,untergehen[Sonne]::V,se coucher,лаглай бур
962,scheinen[Sonne]::V,briller,битан
963,scheinen[Sonne]::V,briller,чани буллан
964,donnern::V,tonner,тӏий бур
965,wehen::V,souffler,бишлай бур
966,strömen::V,affluer,экьинан
967,fließen::V,couler,экьинан
968,sich drehen::V,tourner,гьанан
969,schwanken::V,osciller,хъюлчу тӏун
970,schwanken::V,osciller,хӏуркку тӏун
971,schwanken::V,chanceler,хъюлчу тӏун
972,schwanken::V,chanceler,хӏуркку тӏун
973,schwingen::V,vibrer,хъюлчай тӏун
974,schwingen::V,vibrer,хъюлчу тӏун
975,schwingen::V,osciller,хъюлчай тӏун
976,schwingen::V,osciller,хъюлчу тӏун
977,fallen::V,tomber,багьлан
978,brennen::V,brûler,ччучлан
979,brennen::V,flamber,ччучлан
980,rauchen::V,fumer,пуркӏу тӏун
981,regnen::V,pleuvoir,лачӏун
982,regnen::V,pleuvoir,лачIлай дур
983,gefrieren::V,geler,микӏ лачӏун
984,tauen::V,dégeler,баслан
985,schmelzen::V,fondre,баслан
986,trocknen::V,sécher,кьакьан
987,sieden::V,bouillir,щаран
988,faulen::V,pourrir,аьллан
989,faulen::V,se putréfier,аьллан
990,verfaulen::V,pourrir,аьллан
991,verfaulen::V,pourrir,аьян
992,reißen::V,rompre,ххя дукан
993,reißen::V,se déchirer,ххя дукан
994,versinken::V,s'enfoncer,оькьлан
995,versinken::V,s'enfoncer,оькьан
996,vergehen::V,passer,лялиян
997,erscheinen::V,apparaître,буккан
998,erscheinen::V,apparaître,загьир хьун
999,verschwinden::V,disparaître,бат хьун
1000,verschwinden::V,disparaître,акъа хьун
1001,sinken::V,descendre,чахь учин
1002,sinken::V,s'abaisser,чахь учин
1003,abnehmen::V,diminuer,чан хьун
1004,abnehmen::V,diminuer,ссуссукьу хьун
1005,zunehmen::V,augmenter,гьарза хьун
1006,steigen::V,monter,гьаз хьун
1007,wachsen::V,croître,ххяххан
1008,glänzen::V,briller,цӏай буккан
1009,funkeln::V,étinceler,цӏай-цӏай тӏун
1010,lärmen::V,faire du bruit,чӏу буллан
1011,lärmen::V,faire du bruit,аьлагъужа буллан
1012,läuten::V,sonner,занг ришлан
1013,läuten::V,sonner,занг дуллан
1014,klingeln::V,sonner,занг ришлан
1015,klingeln::V,sonner,занг дуллан
1016,klirren::V,cliqueter,
1017,brausen::V,mugir,никъащилан
1018,rauschen::V,bruire,щурщур тӏун
1019,klingen::V,sonner,чӏу буклан
1020,bellen::V,aboyer,хӏап тӏун
1021,heulen::V,hurler,
1022,blasen::V,souffler,уф тӏун
1023,pfeifen::V,siffler,щютӏа тӏун
1024,schreien::V,crier,чӏу бан
1025,stöhnen::V,gémir,угь-къак тӏун
1026,zittern::V,trembler,зурзу чин
1027,zittern::V,trembler,зурзу тӏун
1028,leben::V,vivre,ялапар хъанан
1029,geboren werden::V,naître,ан
1030,atmen::V,respirer,ссихӏ ласлан
1031,atmen::V,respirer,ссихӏ бигьлан
1032,trinken::V,boire,хӏачӏан
1033,trinken::V,boire,хӏачӏлан
1034,essen::V,manger,канан
1035,schlucken::V,avaler,кьюлтӏа тӏун
1036,müde werden::V,se lasser,аьхчӏин
1037,müde werden::V,se fatiguer,аьхчӏин
1038,einschlafen::V,s'endormir,шанан икӏан
1039,schlafen::V,dormir,шанан
1040,aufwachen::V,se réveiller,чантӏ учин
1041,aufstehen::V,se lever,бизан
1042,sich erholen::V,se reposer,бигьалаган
1043,sich erholen::V,se détendre,бигьалаган
1044,krank werden::V,tomber malade,къашай хьун
1045,krank sein::V,être malade,къашай хъанан
1046,krank sein::V,être malade,къашавай икӏан
1047,schmerzen::V,faire mal,цӏун
1048,husten::V,tousser,хъугьу чин
1049,husten::V,tousser,хъугьу тӏун
1050,genesen::V,guérir,хъин хьун
1051,genesen::V,guérir,сагъ лаган
1052,genesen::V,se remettre,хъин хьун
1053,genesen::V,se remettre,сагъ лаган
1054,sterben::V,mourir,ивчӏан
1055,umkommen::V,périr,лиллан
1056,umkommen::V,périr,литӏлан
1057,umkommen::V,périr,ажал биян
1058,umkommen::V,périr,личӏи хьун
1059,umkommen::V,périr,иакьлу хьун
1060,umkommen::V,périr,ахир жан хъанан
1061,umkommen::V,périr,рухӏирачӏа икӏан
1062,sich bewegen::V,bouger,сукку хьун
1063,sich rühren::V,broncher,сукку хьун
1064,sich erheben::V,se lever,бизан
1065,sich setzen::V,s'asseoir,щяикӏан
1066,sich setzen::V,s'asseoir,щябикӏан
1067,hinfallen::V,tomber,багьан
1068,laufen::V,marcher,занан
1069,laufen::V,aller à pied,занан
1070,schreiten::V,marcher,ша ласлан
1071,spazierengehen::V,se promener,сайр буллан
1072,eilen::V,courir,анавар буккан
1073,sich beeilen::V,se hâter,анавар буккан
1074,sich beeilen::V,se dépêcher,анавар буккан
1075,sausen::V,filer,никъа щилан
1076,sausen::V,filer,никъа щун
1077,rennen::V,courir,лечлан
1078,springen::V,sauter,тӏанкӏ дан
1079,klettern::V,grimper,лахълан
1080,schaukeln::V,se balancer,гьайжак бигьлан
1081,kriechen::V,ramper,ххярк тӏун
1082,schwimmen::V,nager,гьузун
1083,tauchen::V,plonger,лултту уккан
1084,rudern::V,ramer,бяхлан
1085,rudern::V,ramer,батӏлан
1086,rudern::V,ramer,ххялаххи дуклан
1087,fahren::V,aller,гьан
1088,fahren::V,rouler,гьан
1089,fliegen::V,voler,лехлан
1090,gehen::V,aller,нан
1091,weggehen::V,s'en aller,ялагьан
1092,abfahren::V,partir,гьан
1093,anhalten::V,s'arrêter,бацӏан
1094,hineingehen::V,entrer,буххан
1095,eintreten::V,entrer,буххан
1096,kommen::V,venir,учӏан
1097,ankommen::V,arriver,биян
1098,ankommen::V,arriver,бучӏан
1099,zurückkommen::V,revenir,зана хъун
1100,zurückkommen::V,revenir,зана бикӏан
1101,bleiben::V,rester,личӏан
1102,bleiben::V,demeurer,личӏан
1103,warten::V,attendre,ялугьлан
1104,erwarten::V,attendre,ялугьлан
1105,suchen::V,chercher,луглан
1106,finden::V,trouver,лякъин
1107,versuchen::V,essayer,ххал буллан
1108,vorbereiten::V,préparer,хӏадур бан
1109,lieben::V,aimer,эшкьи хьуиу бикӏан
1110,mögen::V,aimer,ххиран бикӏан
1111,mögen::V,vouloir,ххиран бикӏан
1112,lachen::V,rire,хъян
1113,rühren::V,toucher,
1114,rühren::V,attendrir,
1115,weinen::V,pleurer,аьтӏун
1116,schimpfen::V,gronder,дяъван
1117,schimpfen::V,gronder,ссугайи агьан
1118,sich ärgern::V,se fâcher,ссибизлан
1119,sich fürchten::V,avoir peur,ингъауслан
1120,fürchten::V,craindre,хӏучӏ тӏун
1121,fürchten::V,avoir peur de,хӏучӏ тӏун
1122,fliehen::V,fuir,ака бан
1123,flüchten::V,s'enfuir,лихъан
1124,sehen::V,voir,чӏалан
1125,anschauen::V,regarder,урган
1126,ansehen::V,regarder,буруглан
1127,hören::V,entendre,баллан
1128,zuhören::V,écouter,вичӏи дихьлан
1129,probieren::V,goûter,тӏин ххал буллан
1130,riechen::V,sentir,ссунтӏа тӏун
1131,fühlen::V,sentir,дакӏнил буслан
1132,scheinen::V,sembler,ххан
1133,scheinen::V,sembler,бизан
1134,scheinen::V,sembler,ххан бикӏлай бикӏан
1135,scheinen::V,paraître,ххан
1136,scheinen::V,paraître,бизан
1137,scheinen::V,paraître,ххан бикӏлай бикӏан
1138,zu sehen sein::V,se voir,
1139,zu sehen sein::V,être visible,
1140,vernehmen::V,entendre,баян
1141,vernehmen::V,percevoir,баян
1142,frieren::V,avoir froid,лигьулул хъанан
1143,tun::V,faire,бан
1144,können::V,savoir,хьун
1145,können::V,pouvoir,хьун
1146,wollen::V,vouloir,
1147,anfangen::V,commencer,дайдишин
1148,beenden::V,finir,къуртал бан
1149,beenden::V,terminer,къуртал бан
1150,aufhören::V,cesser,кьабагьан
1151,aufhören::V,arrêter,кьабагьан
1152,gelingen::V,réussir,бюхъан
1153,geraten::V,réussir,
1154,öffnen::V,ouvrir,тӏитӏин
1155,schließen::V,fermer,лакьин
1156,stellen::V,poser,дацӏан дан
1157,stellen::V,poser,бишин
1158,stellen::V,mettre,дацӏан дан
1159,stellen::V,mettre,бишин
1160,setzen::V,placer,щяитан
1161,legen::V,placer,бишин
1162,berühren::V,toucher,ка щун
1163,verbinden::V,lier,бахӏин
1164,verbinden::V,lier,дахӏин
1165,bedecken::V,couvrir,ялтту бущин
1166,bedecken::V,couvrir,ялтту бакьин
1167,aufhängen::V,accrocher,лахъан
1168,anzünden::V,allumer,лахъан
1169,aufheben::V,ramasser,гьаз бан
1170,zurücklassen::V,laisser,кьаитан
1171,zurücklassen::V,laisser,битан
1172,verlieren::V,perdre,дакъа дан
1173,fallen lassen::V,lâcher,рутан
1174,fallen lassen::V,laisser tomber,рутан
1175,machen::V,faire,дан
1176,herstellen::V,produire,яраг ишла бувиу бан
1177,herstellen::V,fabriquer,яраг ишла бувиу бан
1178,bauen::V,bâtir,дан
1179,bauen::V,construire,дан
1180,reparieren::V,réparer,дакьин дан
1181,verbessern::V,améliorer,ххуй дан
1182,ändern::V,changer,баххана бан
1183,ändern::V,modifier,баххана бан
1184,graben::V,creuser,дуклан
1185,beugen::V,plier,лахӏан бан
1186,beugen::V,plier,кьус бикӏан
1187,beugen::V,ployer,лахӏан бан
1188,beugen::V,ployer,кьус бикӏан
1189,biegen::V,courber,баччин
1190,biegen::V,courber,лахӏан бан
1191,drehen::V,tordre,гьанан
1192,drehen::V,tourner,гьанан
1193,wenden::V,retourner,кӏура баен бан
1194,umdrehen::V,tourner,кӏура баен бан
1195,heben::V,soulever,гьаз бан
1196,hochheben::V,lever,гьаз бан
1197,ergreifen::V,saisir,хъап дан
1198,ergreifen::V,saisir,хъап увиу угьан
1199,ergreifen::V,prendre,хъап дан
1200,ergreifen::V,prendre,хъап увиу угьан
1201,halten::V,tenir,бугьлан
1202,drücken::V,presser,кьюч бигьлан
1203,schieben::V,pousser,щун
1204,kratzen::V,gratter,
1205,kratzen::V,égratigner,
1206,lecken::V,lécher,ланцӏа тӏун
1207,beißen::V,mordre,хъапа тӏун
1208,beißen::V,mordre,кьацӏа тӏун
1209,abreißen::V,arracher,буцан
1210,abschneiden::V,couper,бухъан
1211,abschneiden::V,couper,кьукьин
1212,binden::V,lier,бахӏин
1213,binden::V,lier,дахӏин
1214,binden::V,attacher,бахӏин
1215,binden::V,attacher,дахӏин
1216,stecken::V,enfoncer,
1217,brechen::V,rompre,гъагъан
1218,klopfen::V,frapper,кьутӏа тӏун
1219,hauen::V,frapper,рищун
1220,kleben::V,coller,лачӏун буллан
1221,reiben::V,frotter,ссуку буллан
1222,streichen::V,empâter,дугъан
1223,streichen::V,empâter,аьгъу дан
1224,schleifen::V,affiler,
1225,schleifen::V,aiguiser,
1226,schneiden::V,couper,духълан
1227,schneiden::V,couper,кьукьлан
1228,schneiden::V,trancher,духълан
1229,schneiden::V,trancher,кьукьлан
1230,rütteln::V,cahoter,
1231,schütteln::V,secouer,хъюлчу буллан
1232,schwenken::V,agiter,палцӏ дуллан
1233,schütten::V,verser,рутӏин
1234,füllen::V,remplir,буцӏин бан
1235,einwickeln::V,envelopper,кай-кай бан
1236,tragen::V,porter,ларсун занан
1237,tragen::V,porter,ларсун ачин
1238,schleppen::V,traîner,ххилан
1239,ziehen::V,tirer,
1240,aufbewahren::V,garder,ядан
1241,aufbewahren::V,garder,ядуллан
1242,aufbewahren::V,conserver,ядан
1243,aufbewahren::V,conserver,ядуллан
1244,werfen::V,jeter,личин
1245,werfen::V,lancer,личин
1246,fangen::V,attraper,бугьан
1247,fangen::V,attraper,бугьлан
1248,packen::V,agripper,
1249,verstecken::V,cacher,ладитан
1250,verstecken::V,cacher,кьюлтӏ дан
1251,verstecken::V,cacher,дахьлаган дан
1252,teilen::V,diviser,бачӏин
1253,teilen::V,diviser,бутӏа бан
1254,schicken::V,envoyer,тӏайла буккан
1255,bringen::V,apporter,диян дан
1256,hinzufügen::V,ajouter,ххи бан
1257,bekommen::V,obtenir,ласун
1258,erhalten::V,recevoir,ласун
1259,nehmen::V,prendre,ласун
1260,wählen::V,choisir,бувчӏин
1261,auswählen::V,choisir,бувчӏин
1262,auswählen::V,choisir,язи бугьан
1263,auswählen::V,sélectionner,бувчӏин
1264,auswählen::V,sélectionner,язи бугьан
1265,bewahren::V,préserver,ядан
1266,behindern::V,gêner,дайщишруду дуллан
1267,verderben::V,gâter,зия дан
1268,verderben::V,corrompre,зия дан
1269,beschädigen::V,endommager,зарал буллан
1270,zerbrechen::V,casser,гьагъан
1271,zerbrechen::V,casser,гьагъан бан
1272,zerreißen::V,déchirer,ххяхха дуккан
1273,zerstören::V,détruire,лекьан дан
1274,verbrennen::V,brûler,ччуччин
1275,geben::V,donner,дулун
1276,reichen::V,tendre,дулун
1277,schenken::V,offrir,пишкаш дан
1278,schenken::V,offrir,багъишла дан
1279,schenken::V,offrir,ихӏсандалун дуллун
1280,versprechen::V,promettre,банна чин
1281,wünschen::V,souhaiter,
1282,loben::V,louer,цӏа дан
1283,küssen::V,embrasser,ппай тӏун
1284,wiegen::V,bercer,гьуркку тӏун
1285,wiegen::V,bercer,гьуркку буллан
1286,wiegen::V,bercer,гьуркку бан
1287,zudecken::V,couvrir,
1288,wecken::V,éveiller,чантӏ учин ан
1289,wecken::V,réveiller,чантӏ учин ан
1290,zeigen::V,montrer,ккаккан бан
1291,zeigen::V,faire voir,ккаккан бан
1292,führen::V,guider,буцин
1293,lehren::V,apprendre,лахьхьин бан
1294,lehren::V,apprendre,лахьхьин буллан
1295,unterrichten::V,instruire,дарс дишаван
1296,aufziehen::V,élever,хъуна ан
1297,aufziehen::V,élever,тарбия ан
1298,leiten::V,diriger,каялувшиву дан
1299,leiten::V,conduire,каялувшиву дан
1300,antreiben::V,pousser,
1301,lassen::V,faire,
1302,einladen::V,inviter,хъамалу оьвчин
1303,vereinigen::V,unir,ца бан
1304,vereinigen::V,réunir,ца бан
1305,besuchen::V,visiter,ялун уххан
1306,besuchen::V,aller voir,ялун уххан
1307,treffen::V,rencontrer,хьуна бакьин
1308,sich versammeln::V,s'assembler,батӏин
1309,spielen::V,jouer,тӏуркӏу тӏун
1310,singen::V,chanter,балай тӏун
1311,tanzen::V,danser,къавтӏун
1312,sich trennen::V,se séparer,ппив хьун
1313,verlassen::V,quitter,увккун гьан
1314,retten::V,sauver,ххассал бан
1315,bewachen::V,garder,къарал бан
1316,schützen::V,protéger,ябан
1317,verteidigen::V,défendre,буруччин
1318,sich schlagen::V,se taper,биян
1319,schießen::V,tirer,битлан
1320,siegen::V,vaincre,ххув хьун
1321,siegen::V,vaincre,ххувшаву ласун
1322,ärgern::V,agacer,ссибизан уллан
1323,schlagen::V,battre,рищун
1324,schlagen::V,frapper,рищун
1325,treten::V,botter,
1326,treten::V,donner un coup de pied à,
1327,stechen::V,piquer,кьутӏин
1328,stoßen::V,heurter,щун
1329,stehlen::V,voler,дацин
1330,stören::V,gêner,кьючин
1331,stören::V,déranger,кьючин
1332,belästigen::V,molester,бизар уллан
1333,belästigen::V,importuner,бизар уллан
1334,verbergen::V,cacher,лабитан
1335,verbergen::V,cacher,кӏучӏ бан
1336,verbergen::V,dissimuler,лабитан
1337,verbergen::V,dissimuler,кӏучӏ бан
1338,täuschen::V,abuser,хъяврин ан
1339,täuschen::V,tromper,хъяврин ан
1340,betrügen::V,duper,аьикьин ан
1341,betrügen::V,frauder,аьикьин ан
1342,töten::V,tuer,ивчӏан
1343,wohnen::V,habiter,оьрму бутлан
1344,wohnen::V,demeurer,оьрму бутлан
1345,arbeiten::V,travailler,зун
1346,sammeln::V,collectionner,ттихӏин
1347,sammeln::V,collectionner,вив дишин
1348,pflücken::V,cueillir,риттун
1349,jagen::V,chasser,авли занан
1350,fischen::V,pêcher,чавахъру бугьлан
1351,fassen::V,capturer,бугьан
1352,hüten::V,garder,урттуйн бакьлан
1353,treiben::V,mener,дачин дуллан
1354,treiben::V,mener,лихъан буллан
1355,anbinden::V,attacher,бахӏин
1356,füttern::V,faire manger,канаки буллан
1357,melken::V,traire,ттизин
1358,hacken::V,fendre,мюрш буллан
1359,hacken::V,fendre,мюрш бан
1360,gießen::V,arroser,щин дишин
1361,reifen::V,mûrir,диян
1362,zubereiten::V,préparer,хӏадур дан
1363,zubereiten::V,préparer,хӏадур бан
1364,kochen::V,cuire,шашан
1365,kochen::V,cuire,шашан дуллан
1366,backen::V,cuire,бишлан
1367,backen::V,cuire,шахьлан
1368,braten::V,rôtir,цӏарайх дуллан
1369,umrühren::V,remuer,хӏала бан
1370,stricken::V,tricoter,щащлан
1371,stricken::V,tricoter,щащан
1372,nähen::V,coudre,дуруххан
1373,färben::V,teindre,ранг щун
1374,reinigen::V,nettoyer,марцӏ бан
1375,waschen::V,laver,шюшин
1376,abwischen::V,essuyer,лишин
1377,spülen::V,rincer,вилаган
1378,fegen::V,balayer,башин
1379,kehren::V,balayer,бахьлан
1380,baden::V,se baigner,щинавун учӏлан
1381,sich waschen::V,se laver,диссун
1382,sich waschen::V,se laver,лажин диссун
1383,sich waschen::V,se laver,лажин дислан
1384,sich waschen::V,se laver,биссун
1385,sich waschen::V,se laver,чурх бислан
1386,ausziehen::V,ôter,ликкан
1387,ausziehen::V,enlever,ликкан
1388,anziehen::V,mettre,лаххан
1389,sich anziehen::V,s'habiller,янна лаххан
1390,kämmen::V,peigner,ттарал дуккан
1391,schmücken::V,orner,чӏюлу бан
1392,schmücken::V,décorer,чӏюлу бан
1393,sagen::V,dire,учин
1394,sprechen::V,parler,гъалгъа тӏун
1395,reden::V,parler,гъалгъа тӏун
1396,sich unterhalten::V,bavarder,гъалгъа тӏун
1397,sich unterhalten::V,s'entretenir,гъалгъа тӏун
1398,fragen::V,demander,цӏуххин
1399,bitten::V,prier,тавакъю буллан
1400,erzählen::V,raconter,хавар бусан
1401,mitteilen::V,communiquer,баян бан
1402,mitteilen::V,communiquer,хавар бан
1403,nennen::V,nommer,цӏа дизан
1404,nennen::V,appeler,цӏа дизан
1405,rufen::V,appeler,оьвтӏун
1406,prahlen::V,se vanter,цӏа дуллан
1407,übersetzen::V,traduire,таржума бан
1408,denken::V,penser,пикри буллан
1409,glauben::V,croire,вих хьун
1410,bemerken::V,remarquer,хӏисав хъун
1411,bemerken::V,apercevoir,хӏисав хъун
1412,erkennen::V,reconnaître,увчӏин
1413,begreifen::V,concevoir,бувчӏин
1414,verstehen::V,entendre,
1415,verstehen::V,comprendre,
1416,lernen::V,apprendre,лахьлан
1417,lernen::V,apprendre,лахьхьин
1418,wissen::V,savoir,кӏулну бикӏан
1419,wissen::V,savoir,хавар бикӏан
1420,sich erinnern an::V,se souvenir de,дакӏнин бутан
1421,vergessen::V,oublier,хъама битан
1422,messen::V,mesurer,дуцин дуллан
1423,messen::V,mesurer,дуцин дан
1424,zählen::V,compter,дуккин
1425,rechnen::V,calculer,хӏисав дан
1426,lesen::V,lire,ккалан
1427,malen::V,peindre,сурат дуллан
1428,zeichnen::V,dessiner,сурат дуллан
1429,schreiben::V,écrire,чичин
1430,schreiben::V,écrire,чичлан
1431,besitzen::V,posséder,дуну икӏан
1432,besitzen::V,posséder,дуну дикӏан
1433,besitzen::V,posséder,заллуну икӏан
1434,kaufen::V,acheter,машан ласун
1435,verkaufen::V,vendre,баххан
1436,bezahlen::V,payer,арцу дулун
1437,bezahlen::V,payer,багьа булун
1438,zahlen::V,payer,арцу дулун
1439,zahlen::V,payer,багьа булун
1440,beherrschen::V,dominer,дуну икӏан
1441,beherrschen::V,dominer,заллуну икӏан
1442,beherrschen::V,maîtriser,дуну икӏан
1443,beherrschen::V,maîtriser,заллуну икӏан
1444,ertragen::V,tolérer,бухӏан
1445,ertragen::V,supporter,бухӏан
