,Concept_ID,pl,hu
831,zwischen::PRP,między,között
832,wegen::PRP,z powodu,miatt
833,wegen::PRP,z powodu,végett
834,dies::PRN,to,ez
835,das::PRN,to,az
836,alles::PRN,wszystko,minden
837,ich::PRN,ja,én
838,du::PRN,ty,te
839,er::PRN,on,ő
840,wir::PRN,my,mi
841,ihr::PRN,wy,ti
842,sie::PRN,oni,ők
843,was::FPRN,co,mi
844,wer::FPRN,kto,ki
845,wo::FADV,gdzie,hol
846,wohin::FADV,dokąd,hova
847,wie::FADV,jak,hogy
848,wie::FADV,jak,hogyan
849,warum::FADV,dlaczego,miért
850,wieviel::FNUM,ile,hány
851,wieviel::FNUM,ile,mennyi
852,eins::NUM,jeden,egy
853,zwei::NUM,dwa,kettő
854,drei::NUM,trzy,három
855,vier::NUM,cztery,négy
856,fünf::NUM,pięć,öt
857,sechs::NUM,sześć,hat
858,sieben::NUM,siedem,hét
859,acht::NUM,osiem,nyolc
860,neun::NUM,dziewięć,kilenc
861,zehn::NUM,dziesięć,tíz
862,elf::NUM,jedenaście,tizenegy
863,zwölf::NUM,dwanaście,tizenkettő
864,zwanzig::NUM,dwadzieścia,húsz
865,dreißig::NUM,trzydzieści,harminc
866,vierzig::NUM,czterdzieści,negyven
867,fünfzig::NUM,pięćdziesiąt,ötven
868,sechzig::NUM,sześćdziesiąt,hatvan
869,siebzig::NUM,siedemdziesiąt,hetven
870,achtzig::NUM,osiemdziesiąt,nyolcvan
871,neunzig::NUM,dziewięćdziesiąt,kilencven
872,hundert::NUM,sto,száz
873,tausend::NUM,tysiąc,ezer
874,und::CNJ,i,és
875,und::CNJ,i,meg
876,oder::CNJ,lub,vagy
877,oder::CNJ,albo,vagy
878,stehen::V,stać,áll
879,sitzen::V,siedzieć,ül
880,liegen::V,leżeć,fekszik
881,hängen::V,wisieć,függ
882,werden::V,zostać,lesz
883,werden::V,stać się,lesz
884,passieren::V,dziać się,történik
885,passieren::V,zdarzyć się,történik
886,beginnen::V,zacząć się,kezdődik
887,enden::V,kończyć się,végződik
888,enden::V,kończyć się,befejeződik
889,wechseln::V,zmienić się,változik
890,aufgehen[Sonne]::V,wzejść,kel
891,untergehen[Sonne]::V,zajść,lemegy
892,scheinen[Sonne]::V,świecić,süt
893,donnern::V,grzmieć,dörög
894,wehen::V,wiać,fúj
895,strömen::V,płynąć,áramlik
896,strömen::V,lać się,áramlik
897,fließen::V,ciec,folyik
898,fließen::V,płynąć,folyik
899,sich drehen::V,obracać się,forog
900,schwanken::V,chwiać się,inog
901,schwanken::V,chwiać się,ingadozik
902,schwingen::V,wahać się,leng
903,fallen::V,padać,esik
904,brennen::V,palić się,ég
905,rauchen::V,dymić,füstöl
906,rauchen::V,dymić się,füstöl
907,regnen::V,padać,esik
908,gefrieren::V,zamarznąć,megfagy
909,tauen::V,tajać,olvad
910,schmelzen::V,topnieć,olvad
911,schmelzen::V,topnieć,elolvad
912,trocknen::V,schnąć,szárad
913,sieden::V,wrzeć,forr
914,sieden::V,kipieć,forr
915,faulen::V,gnić,rothad
916,verfaulen::V,zgnić,elrothad
917,verfaulen::V,zgnić,megrothad
918,reißen::V,urywać się,szakad
919,versinken::V,tonąć,süllyed
920,versinken::V,tonąć,elsüllyed
921,vergehen::V,przechodzić,múlik
922,vergehen::V,przechodzić,elmúlik
923,erscheinen::V,zjawiać się,feltűnik
924,erscheinen::V,zjawiać się,megjelenik
925,verschwinden::V,zniknąć,letűnik
926,sinken::V,spadać,süllyed
927,abnehmen::V,spadać,apad
928,abnehmen::V,spadać,csökken
929,zunehmen::V,wzrosnąć,növekszik
930,zunehmen::V,wzrosnąć,gyarapszik
931,steigen::V,wzrastać,emelkedik
932,wachsen::V,rosnąć,nő
933,wachsen::V,rosnąć,terem
934,wachsen::V,rosnąć,növekszik
935,glänzen::V,błyszczeć,ragyog
936,glänzen::V,błyszczeć,fénylik
937,funkeln::V,zabłyszczeć,csillog
938,funkeln::V,zabłyszczeć,tündöklik
939,lärmen::V,hałasować,lármázik
940,läuten::V,dzwonić,cseng
941,klingeln::V,dzwonić,csenget
942,klirren::V,brzęczeć,csörömpöl
943,brausen::V,huczeć,zúg
944,brausen::V,huczeć,morajlik
945,rauschen::V,szumieć,zúg
946,rauschen::V,szeleścić,zúg
947,klingen::V,brzmieć,hangzik
948,klingen::V,dźwięczeć,hangzik
949,bellen::V,szczekać,ugat
950,heulen::V,wyć,bőg
951,heulen::V,wyć,üvölt
952,blasen::V,dmuchnąć,fúj
953,pfeifen::V,gwizdać,fütyül
954,schreien::V,krzyczeć,kiált
955,schreien::V,krzyczeć,kiabál
956,stöhnen::V,stękać,nyög
957,zittern::V,drżeć,remeg
958,zittern::V,drżeć,reszket
959,leben::V,żyć,él
960,geboren werden::V,urodzić się,születik
961,atmen::V,oddychać,lélegzik
962,trinken::V,pić,iszik
963,essen::V,jeść,eszik
964,schlucken::V,połknąć,nyel
965,müde werden::V,zmęczyć się,elfárad
966,müde werden::V,zmęczyć się,kifárad
967,einschlafen::V,zasnąć,elalszik
968,schlafen::V,spać,alszik
969,aufwachen::V,obudzić się,felébred
970,aufstehen::V,wstać,felkel
971,sich erholen::V,wypoczywać,pihen
972,krank werden::V,zachorować,megbetegedik
973,krank werden::V,zachorować,belebetegszik
974,krank sein::V,chorować,betegeskedik
975,schmerzen::V,boleć,fáj
976,husten::V,kaszlać,köhög
977,genesen::V,wyzdrowieć,meggyógyul
978,sterben::V,umrzeć,hal
979,umkommen::V,zginąć,elpusztul
980,sich bewegen::V,poruszać się,mozog
981,sich rühren::V,ruszyć się,mozdul
982,sich erheben::V,podnieść się,feláll
983,sich erheben::V,podnieść się,felemelkedik
984,sich setzen::V,usiąść,ül
985,sich setzen::V,usiąść,leül
986,hinfallen::V,upaść,bukik
987,hinfallen::V,upaść,elesik
988,laufen::V,chodzić,jár
989,schreiten::V,kroczyć,lép
990,spazierengehen::V,iść na spacer,sétál
991,eilen::V,pospieszać,siet
992,sich beeilen::V,pospieszyć się,siet
993,sausen::V,pędzić,robog
994,rennen::V,biec,fut
995,rennen::V,biec,szalad
996,rennen::V,biegać,fut
997,rennen::V,biegać,szalad
998,springen::V,skakać,ugrik
999,klettern::V,wspinać się,kúszik
1000,schaukeln::V,huśtać,hintázik
1001,schaukeln::V,kołysać,hintázik
1002,kriechen::V,pełzać,kúszik
1003,kriechen::V,czołgać się,kúszik
1004,schwimmen::V,pływać,úszik
1005,tauchen::V,zanurzać się,merül
1006,rudern::V,wiosłować,evez
1007,fahren::V,jechać,jár
1008,fahren::V,jechać,megy
1009,fahren::V,jechać,utazik
1010,fliegen::V,latać,száll
1011,fliegen::V,lecieć,száll
1012,gehen::V,iść,megy
1013,weggehen::V,odejść,elmegy
1014,abfahren::V,odjechać,indul
1015,anhalten::V,zatrzymać się,megáll
1016,hineingehen::V,wchodzić,bemegy
1017,eintreten::V,wejść,belép
1018,eintreten::V,nastąpić,belép
1019,kommen::V,przyjść,jön
1020,ankommen::V,przybyć,érkezik
1021,ankommen::V,przybyć,megérkezik
1022,zurückkommen::V,wrócić,visszajön
1023,bleiben::V,zostać,marad
1024,bleiben::V,zostać,megmarad
1025,warten::V,czekać,vár
1026,warten::V,czekać,várakozik
1027,erwarten::V,oczekiwać,vár
1028,erwarten::V,oczekiwać,megvár
1029,suchen::V,szukać,kutat
1030,finden::V,znaleźć,talál
1031,versuchen::V,próbować,megpróbál
1032,versuchen::V,próbować,megkísérel
1033,vorbereiten::V,przygotować,előkészít
1034,lieben::V,kochać,szeret
1035,mögen::V,lubić,szeret
1036,lachen::V,śmiać się,nevet
1037,rühren::V,wzruszyć,mozdít
1038,weinen::V,płakać,sír
1039,schimpfen::V,kląć,szid
1040,schimpfen::V,kląć,szitkozódik
1041,sich ärgern::V,gniewać się,mérgelődik
1042,sich ärgern::V,gniewać się,bosszankodik
1043,sich fürchten::V,bać się,fél
1044,sich fürchten::V,bać się,retteg
1045,fürchten::V,bać się,fél
1046,fliehen::V,uciekać,menekül
1047,flüchten::V,uciec,elmenekül
1048,sehen::V,widzieć,néz
1049,sehen::V,zobaczyć,néz
1050,anschauen::V,oglądać,megnéz
1051,ansehen::V,popatrzeć na,néz
1052,ansehen::V,popatrzeć na,ránéz
1053,ansehen::V,popatrzeć na,megnéz
1054,hören::V,słyszeć,hall
1055,zuhören::V,słuchać,hallgat
1056,zuhören::V,słuchać,meghallgat
1057,probieren::V,kosztować,kóstol
1058,probieren::V,kosztować,megkóstol
1059,riechen::V,wąchać,szagol
1060,fühlen::V,czuć,érez
1061,fühlen::V,odczuwać,érez
1062,scheinen::V,wydawać się,tűnik
1063,scheinen::V,wydawać się,látszik
1064,zu sehen sein::V,widnieć,mutatkozik
1065,vernehmen::V,usłyszeć,hall
1066,frieren::V,marznąć,fázik
1067,tun::V,czynić,csinál
1068,tun::V,czynić,cselekszik
1069,können::V,móc,tud
1070,können::V,umieć,tud
1071,wollen::V,chcieć,akar
1072,anfangen::V,zacząć,kezd
1073,beenden::V,zakończyć,befejez
1074,aufhören::V,przestać,megszűnik
1075,gelingen::V,udać się,sikerül
1076,geraten::V,udać się,kerül
1077,geraten::V,udać się,jut
1078,öffnen::V,otworzyć,nyit
1079,öffnen::V,otworzyć,kinyit
1080,schließen::V,zamknąć,csuk
1081,schließen::V,zamknąć,becsuk
1082,stellen::V,postawić,állít
1083,stellen::V,postawić,helyez
1084,setzen::V,posadzić,ültet
1085,setzen::V,posadzić,helyez
1086,legen::V,kłaść,tesz
1087,legen::V,kłaść,fektet
1088,berühren::V,dotykać,érint
1089,verbinden::V,łączyć,beköt
1090,verbinden::V,łączyć,összeköt
1091,bedecken::V,przykryć,betakar
1092,bedecken::V,przykryć,beborít
1093,aufhängen::V,powiesić,felakaszt
1094,anzünden::V,zapalić,gyújt
1095,anzünden::V,zapalić,meggyújt
1096,aufheben::V,podnieść,felemel
1097,zurücklassen::V,zostawić,hátrahagy
1098,verlieren::V,zgubić,veszít
1099,verlieren::V,zgubić,elveszít
1100,fallen lassen::V,upuścić,elejt
1101,machen::V,zrobić,tesz
1102,machen::V,zrobić,csinál
1103,herstellen::V,wytworzyć,gyárt
1104,herstellen::V,wytworzyć,előállít
1105,bauen::V,budować,épít
1106,reparieren::V,naprawiać,javít
1107,reparieren::V,naprawiać,kijavít
1108,reparieren::V,naprawiać,megjavít
1109,verbessern::V,ulepszyć,megjavít
1110,ändern::V,zmienić,változtat
1111,ändern::V,zmienić,megváltoztat
1112,graben::V,kopać,ás
1113,beugen::V,zagiąć,meghajt
1114,biegen::V,zgiąć,hajlít
1115,drehen::V,obracać,forgat
1116,wenden::V,obrocić,fordít
1117,wenden::V,obrocić,megfordít
1118,umdrehen::V,obrocić,megfordít
1119,umdrehen::V,obrocić,megforgat
1120,heben::V,podnosić,emel
1121,hochheben::V,podnieść,felemel
1122,ergreifen::V,chwycić,megfog
1123,halten::V,trzymać,tart
1124,drücken::V,naciskać,nyom
1125,drücken::V,naciskać,megnyom
1126,schieben::V,pchać,tol
1127,schieben::V,posuwać,tol
1128,kratzen::V,drapać,vakar
1129,lecken::V,lizać,nyal
1130,beißen::V,kąsać,harap
1131,abreißen::V,oderwać,letép
1132,abschneiden::V,odciąć,levág
1133,binden::V,wiązać,köt
1134,binden::V,wiązać,kötöz
1135,stecken::V,wetknąć,dug
1136,brechen::V,złamać,tör
1137,brechen::V,złamać,eltör
1138,klopfen::V,pukać,kopogtat
1139,klopfen::V,stukać,kopogtat
1140,hauen::V,bić,vág
1141,hauen::V,bić,levág
1142,kleben::V,kleić,tapaszt
1143,reiben::V,trzeć,dörzsöl
1144,reiben::V,trzeć,súrol
1145,streichen::V,smarować,simít
1146,schleifen::V,ostrzyć,fen
1147,schleifen::V,ostrzyć,csiszol
1148,schleifen::V,ostrzyć,köszörül
1149,schneiden::V,ciąć,vág
1150,schneiden::V,ciąć,szel
1151,schneiden::V,ciąć,metsz
1152,schneiden::V,krajać,vág
1153,schneiden::V,krajać,szel
1154,schneiden::V,krajać,metsz
1155,rütteln::V,trząść,ráz
1156,schütteln::V,trząść,ráz
1157,schütteln::V,trząść,megráz
1158,schwenken::V,machać,lóbál
1159,schwenken::V,machać,lobogtat
1160,schütten::V,nasypać,önt
1161,füllen::V,napełnić,tölt
1162,füllen::V,napełnić,megtölt
1163,einwickeln::V,zawinąć,becsavar
1164,tragen::V,nieść,hord
1165,schleppen::V,wlec,vonszol
1166,ziehen::V,ciągnąć,húz
1167,aufbewahren::V,przechowywać,megőriz
1168,werfen::V,rzucać,dob
1169,werfen::V,rzucać,hajít
1170,fangen::V,łowić,fog
1171,packen::V,chwycić,megragad
1172,verstecken::V,ukryć,eldug
1173,verstecken::V,ukryć,elrejt
1174,verstecken::V,schować,eldug
1175,verstecken::V,schować,elrejt
1176,teilen::V,podzielić,oszt
1177,teilen::V,podzielić,megoszt
1178,schicken::V,posyłać,küld
1179,bringen::V,przynieść,hoz
1180,bringen::V,przynieść,visz
1181,hinzufügen::V,dodać,hozzáad
1182,bekommen::V,dostać,kap
1183,bekommen::V,dostać,megkap
1184,erhalten::V,otrzymać,kap
1185,erhalten::V,otrzymać,megkap
1186,nehmen::V,wziąć,vesz
1187,wählen::V,wybrać,választ
1188,auswählen::V,wybrać,kiválaszt
1189,bewahren::V,zachować,megtart
1190,behindern::V,utrudnić,akadályoz
1191,behindern::V,utrudnić,gátol
1192,behindern::V,przeszkadzać,akadályoz
1193,behindern::V,przeszkadzać,gátol
1194,verderben::V,zepsuć,elront
1195,beschädigen::V,uszkodzić,rongál
1196,zerbrechen::V,złamać,eltör
1197,zerbrechen::V,złamać,széttör
1198,zerbrechen::V,złamać,kettétör
1199,zerreißen::V,drzeć,eltép
1200,zerreißen::V,drzeć,széttép
1201,zerreißen::V,rozdzierać,eltép
1202,zerreißen::V,rozdzierać,széttép
1203,zerstören::V,zniszczyć,elpusztít
1204,verbrennen::V,spalić,éget
1205,verbrennen::V,spalić,eléget
1206,geben::V,dać,ad
1207,reichen::V,podać,nyújt
1208,schenken::V,darować,ajándékoz
1209,versprechen::V,obiecać,ígér
1210,wünschen::V,życzyć,kíván
1211,loben::V,chwalić,dicsér
1212,küssen::V,całować,csókol
1213,wiegen::V,kołysać,ringat
1214,zudecken::V,przykryć,betakar
1215,wecken::V,zbudzić,kelt
1216,wecken::V,zbudzić,ébreszt
1217,zeigen::V,pokazać,mutat
1218,führen::V,wieść,visz
1219,führen::V,wieść,vezet
1220,führen::V,prowadzić,visz
1221,führen::V,prowadzić,vezet
1222,lehren::V,uczyć,tanít
1223,unterrichten::V,nauczać,tanít
1224,aufziehen::V,wychować,felnevel
1225,leiten::V,kierować,vezet
1226,leiten::V,kierować,vezérel
1227,antreiben::V,popędzić,hajt
1228,lassen::V,zostawić,-tat
1229,lassen::V,zostawić,-at
1230,einladen::V,zaprosić,meghív
1231,vereinigen::V,zjednoczyć,egyesít
1232,besuchen::V,odwiedzić,látogat
1233,treffen::V,trafić,talál
1234,treffen::V,spotkać,talál
1235,sich versammeln::V,zebrać się,gyülekezik
1236,sich versammeln::V,zebrać się,összegyűlik
1237,sich versammeln::V,zgromadzić się,gyülekezik
1238,sich versammeln::V,zgromadzić się,összegyűlik
1239,spielen::V,grać,játszik
1240,spielen::V,bawić się,játszik
1241,singen::V,śpiewać,énekel
1242,tanzen::V,pląsać,táncol
1243,tanzen::V,tańczyć,táncol
1244,sich trennen::V,rozstać się,elválik
1245,verlassen::V,opuścić,elhagy
1246,retten::V,ocalić,ment
1247,retten::V,uratować,ment
1248,bewachen::V,pilnować,őriz
1249,schützen::V,ochronić,óv
1250,schützen::V,ochronić,véd
1251,verteidigen::V,bronić,véd
1252,sich schlagen::V,pobić się,verekszik
1253,schießen::V,strzelać,lő
1254,siegen::V,zwycziężyć,győz
1255,ärgern::V,gniewać,bosszant
1256,schlagen::V,bić,üt
1257,schlagen::V,bić,ver
1258,schlagen::V,uderzyć,üt
1259,schlagen::V,uderzyć,ver
1260,treten::V,kopnąć,rúg
1261,stechen::V,ukłuć,döf
1262,stechen::V,ukłuć,szúr
1263,stoßen::V,popchnąć,lök
1264,stehlen::V,ukraść,lop
1265,stören::V,zakłócić,zavar
1266,stören::V,przeszkodzić,zavar
1267,belästigen::V,dokuczać,zaklat
1268,verbergen::V,ukryć,rejt
1269,verbergen::V,ukryć,elrejt
1270,täuschen::V,łudzić,megtéveszt
1271,betrügen::V,oszukać,csal
1272,töten::V,zabić,öl
1273,wohnen::V,mieszkać,lakik
1274,arbeiten::V,pracować,dolgozik
1275,sammeln::V,zebrać,szed
1276,sammeln::V,zebrać,gyűjt
1277,pflücken::V,zerwać,szed
1278,jagen::V,polować,vadászik
1279,fischen::V,łowić ryby,halászik
1280,fassen::V,złapać,fog
1281,hüten::V,paść,őriz
1282,hüten::V,paść,legeltet
1283,treiben::V,pędzić,hajt
1284,anbinden::V,przywiązać,köt
1285,füttern::V,karmić,etet
1286,melken::V,doić,fej
1287,hacken::V,rąbać,vág
1288,gießen::V,lać,öntöz
1289,gießen::V,podlać,öntöz
1290,reifen::V,dojrzeć,érik
1291,zubereiten::V,przyrządzić,elkészít
1292,kochen::V,gotować,főz
1293,backen::V,piec,süt
1294,braten::V,piec,süt
1295,braten::V,smażyć,süt
1296,umrühren::V,przemieszać,megkever
1297,stricken::V,dziać,köt
1298,nähen::V,szyć,varr
1299,färben::V,pofarbować,fest
1300,reinigen::V,oczyścić,tisztít
1301,waschen::V,prać,mos
1302,abwischen::V,obetrzeć,letöröl
1303,spülen::V,płukać,mosogat
1304,fegen::V,zamiatać,söpör
1305,kehren::V,zamieść,söpör
1306,baden::V,kąpać się,fürdik
1307,sich waschen::V,myć się,mosdik
1308,sich waschen::V,myć się,mosakszik
1309,ausziehen::V,zdjąć,levesz
1310,anziehen::V,włożyć,felölt
1311,anziehen::V,włożyć,felvesz
1312,sich anziehen::V,ubrać się,öltözik
1313,sich anziehen::V,ubrać się,felöltözik
1314,kämmen::V,uczesać,fésül
1315,schmücken::V,ozdabiać,díszít
1316,sagen::V,powiedzieć,mond
1317,sprechen::V,mówić,beszél
1318,reden::V,mówić,beszél
1319,sich unterhalten::V,rozmawiać,beszélget
1320,fragen::V,zapytać,kérdez
1321,bitten::V,prosić,kér
1322,erzählen::V,opowiedzieć,mesél
1323,erzählen::V,opowiedzieć,elbeszél
1324,mitteilen::V,zawiadomić o,közöl
1325,nennen::V,nazwać,hív
1326,nennen::V,nazwać,nevez
1327,rufen::V,wołać,hív
1328,prahlen::V,chełpić się,dicsekszik
1329,übersetzen::V,tłumaczyć,fordít
1330,denken::V,myśleć,gondol
1331,glauben::V,sądzić,hisz
1332,glauben::V,wierzyć,hisz
1333,bemerken::V,zauważyć,észrevesz
1334,erkennen::V,poznać,ráismer
1335,erkennen::V,poznać,felismer
1336,begreifen::V,zrozumieć,felfog
1337,verstehen::V,rozumieć,ért
1338,verstehen::V,rozumieć,megért
1339,verstehen::V,dosłyszeć,ért
1340,verstehen::V,dosłyszeć,megért
1341,lernen::V,uczyć się,tanul
1342,lernen::V,uczyć się,megtanul
1343,wissen::V,wiedzieć,tud
1344,sich erinnern an::V,przypomnieć sobie,emlékszik
1345,vergessen::V,zapomnieć,felejt
1346,vergessen::V,zapomnieć,elfelejt
1347,messen::V,mierzyć,mér
1348,messen::V,mierzyć,megmér
1349,zählen::V,liczyć,számol
1350,zählen::V,liczyć,megszámol
1351,rechnen::V,rachować,számít
1352,lesen::V,czytać,olvas
1353,malen::V,malować,fest
1354,zeichnen::V,rysować,rajzol
1355,schreiben::V,pisać,ír
1356,besitzen::V,posiadać,birtokol
1357,kaufen::V,kupić,vesz
1358,kaufen::V,kupić,megvesz
1359,verkaufen::V,sprzedać,elad
1360,bezahlen::V,zapłacić,fizet
1361,bezahlen::V,zapłacić,kifizet
1362,zahlen::V,płacić,fizet
1363,zahlen::V,płacić,megfizet
1364,beherrschen::V,opanować,ural
1365,ertragen::V,znieść,elbír
1366,ertragen::V,znieść,elvisel
