,Concept_ID,mhr,ps
716,hübsch::A,чеве́р,ښایسته
717,böse::A,шы́де,شریر
718,böse::A,шы́де,قهرناک
719,dumm::A,аҥыра́,احمق
720,faul::A,його,لټ
721,faul::A,його,تنبل
722,fleißig::A,ты́ршыше,زحمت کښ
723,geizig::A,чаҥга́,بخیل
724,klug::A,уша́н,عاقل
725,klug::A,уша́н,هوښیار
726,geschickt::A,уста́,ماهر
727,lieb::A,ала́л,عزیز
728,lieb::A,ала́л,محبوب
729,lustig::A,весела́,خوشحال
730,sanft::A,ны́жылге,پوست
731,sanft::A,ны́жылге,ملایم
732,hungrig::A,шу́жышо,وږی
733,krank::A,че́рле,مريض
734,krank::A,че́рле,ناروغ
735,nackt::A,чарама́т,لوڅ
736,traurig::A,ойга́н,غمجن
737,lebendig::A,и́лыше,ژوندی
738,gut::A,сай,ښه
739,schlecht::A,уда́,بد
740,schlecht::A,уда́,خراب
741,schlecht::A,шӱ́кшӧ,بد
742,schlecht::A,шӱ́кшӧ,خراب
743,richtig::A,чы́нле,سم
744,richtig::A,чы́нле,صحیح
745,schlimm::A,аля́к,بد
746,schlimm::A,аля́к,مخوف
747,schlimm::A,тыра́н,بد
748,schlimm::A,тыра́н,مخوف
749,wahr::A,чы́нле,واقعي
750,wahr::A,настоя́щий,واقعي
751,alt::A,то́што,زوړ
752,neu::A,у,نوی
753,ehemalig::A,о́нчычсо,پخوانی
754,ehemalig::A,онда́кысе,پخوانی
755,alt[Lebewesen]::A,шо́нто,زوړ
756,jung::A,са́мырык,ځوان
757,arm::A,нужна́,غریب
758,arm::A,нужна́,بې وزله
759,reich::A,поя́н,شتمن
760,reich::A,поя́н,دولتمند
761,bekannt::A,па́лыме,اشنا
762,berühmt::A,лӱ́млӧ,مشهور
763,fremd::A,йот,پردی
764,fremd::A,йот,بېګانه
765,verschieden::A,тӱ́рлӧ,مختلف
766,nah::A,ли́шыл,نژدې
767,fern::A,тора́,لیری
768,fern::A,мӱ́ндыр,لیری
769,linker::A,шола́,چپ
770,linker::A,шола́,کیڼ
771,rechter::A,пурла́,ښی
772,anderer::A,вес,بل
773,anderer::A,мо́ло,بل
774,erster::A,и́кымше,لومړی
775,zweiter::A,ко́кымшо,دوهم
776,dritter::A,ку́мшо,درېم
777,letzter::A,пыта́ртыш,آخرنی
778,letzter::A,пыта́ртыш,وروستی
779,allein::ADV,шкет,یوازې
780,auf einmal::ADV,икана́ште,په یوه وخت کی
781,zusammen::ADV,пырля́,یو ځای
782,lange::ADV,кужу́н,ډېر وخت
783,lange::ADV,кужу́н,ډېره موده
784,plötzlich::ADV,кенета́,ناببره
785,plötzlich::ADV,кенета́,یوناڅاپه
786,sofort::ADV,кызыта́к,فوراً
787,sofort::ADV,кызыта́к,سمدلاسه
788,später::ADV,варара́к,وروسته
789,jetzt::ADV,ы́нде,اوس
790,jetzt::ADV,кы́зыт,اوس
791,heute::ADV,та́че,نن
792,morgen::ADV,эрла́,سبا
793,bald::ADV,вашке́,ژر
794,dann::ADV,вара́,پس
795,dann::ADV,вара́,وروسته
796,gestern::ADV,теҥге́че,پرون
797,einst::ADV,икана́,پخوا
798,damals::ADV,туна́м,هغه وخت
799,danach::ADV,вара́,بیا
800,vorher::ADV,о́нчыч,دمخه
801,zuerst::ADV,онда́к,لومړی
802,einmal::ADV,икана́,یو ځل
803,manchmal::ADV,ка́шын,ګاهی ګاهی
804,manchmal::ADV,кокла́н,ګاهی ګاهی
805,oft::ADV,чӱ́чкыдын,ډېر ځله
806,immer::ADV,эре́,تل
807,immer::ADV,эре́,همېشه
808,immer::ADV,ту́тыш,تل
809,immer::ADV,ту́тыш,همېشه
810,niemals::ADV,ок нигуна́м,هیڅکله نه
811,hier::ADV,ты́ште,دلته
812,hierhin::ADV,ты́шке,دلته
813,hierhin::ADV,ты́шке,دې ځای ته
814,hierhin::ADV,тыш,دلته
815,hierhin::ADV,тыш,دې ځای ته
816,von hier::ADV,тыше́ч,د دې ځای نه
817,von hier::ADV,тыве́ч,د دې ځای نه
818,dort::ADV,ту́што,هلته
819,dorthin::ADV,туш,هلته
820,dorthin::ADV,туш,هغه ځای ته
821,dorthin::ADV,ту́шко,هلته
822,dorthin::ADV,ту́шко,هغه ځای ته
823,geradeaus::ADV,вик,مخامخ
824,vorwärts::ADV,о́нчыко,مخ پهٔ وړاندې
825,rückwärts::ADV,шеҥге́к,بېرته
826,zurück::ADV,мӧҥге́ш,بېرته
827,unten::ADV,ӱ́лнӧ,لاندي
828,unten::ADV,йыма́лне,لاندي
829,hinab::ADV,йыма́к,ښکته
830,oben::ADV,кӱ́шнӧ,پورته
831,oben::ADV,ӱмба́лне,پورته
832,hinauf::ADV,кӱ́ш,پاس
833,hinauf::ADV,кӱ́шкӧ,پاس
834,überall::ADV,чыла́ вере́,هره خوا
835,nicht::ADV,ок,نه
836,nicht::ADV,о́геш,نه
837,ein wenig::ADV,изи́ш,یو څه
838,kaum::ADV,пыкше́,ایله
839,sehr::ADV,чот,ډېر
840,sehr::ADV,чот,زيات
841,so::ADV,тыге́,داسې
842,so::ADV,тыге́,دومره
843,noch::ADV,а́ле,نور
844,nur::ADV,гына́,تش
845,nur::ADV,гына́,صرف
846,schon::ADV,ы́нде,دمخه
847,wieder::ADV,ада́к,بیا
848,vergebens::ADV,ара́м,عبث
849,vor::PRP,о́нчыч,دمخه
850,hinter::PRP,шеҥге́лне,شاته
851,unter::PRP,йыма́лне,لاندي
852,durch::PRP,вошт,د مینځ نه
853,neben::PRP,вокте́н,نژدې
854,zwischen::PRP,кокла́ште,ترمینځ
855,wegen::PRP,верч,د ... له لاسه
856,dies::PRN,ти́де,دا
857,das::PRN,са́де,دا
858,alles::PRN,чыла́,هرڅهٔ
859,ich::PRN,мый,زه
860,du::PRN,тый,ته
861,er::PRN,ту́до,دی
862,wir::PRN,ме,مونږ
863,ihr::PRN,те,تاسې
864,sie::PRN,ну́но,هغوی
865,was::FPRN,мо,څهٔ
866,wer::FPRN,кӧ,چا
867,wer::FPRN,кӧ,څوک
868,wo::FADV,куша́н,چيری
869,wo::FADV,куша́н,چېرته
870,wohin::FADV,куш,چېرته
871,wohin::FADV,ку́шко,چېرته
872,wie::FADV,кузе́,څنګه
873,warum::FADV,мо,ولې
874,warum::FADV,мола́н,ولې
875,wieviel::FNUM,куна́р,څو
876,wieviel::FNUM,куна́р,څومره
877,eins::NUM,ик,یو
878,zwei::NUM,ко́кыт,دوه
879,drei::NUM,кум,درې
880,vier::NUM,ныл,څلور
881,fünf::NUM,вич,پنځه
882,sechs::NUM,куд,شپږ
883,sieben::NUM,шым,اوه
884,acht::NUM,канда́ш,اته
885,neun::NUM,инде́ш,نهه
886,zehn::NUM,лу,لس
887,elf::NUM,лати́к,یوولس
888,zwölf::NUM,латко́к,دولس
889,zwanzig::NUM,ко́ло,شل
890,dreißig::NUM,ку́мло,دېرش
891,vierzig::NUM,ны́лле,څلوېښت
892,fünfzig::NUM,ви́тле,پنځوس
893,sechzig::NUM,ку́дло,شپېته
894,siebzig::NUM,шы́мле,اویا
895,achtzig::NUM,канда́шле,اتیا
896,neunzig::NUM,инде́шле,نوي
897,hundert::NUM,шӱ́дӧ,سل
898,tausend::NUM,тӱже́м,زر
899,und::CNJ,да,او
900,und::CNJ,ден,او
901,oder::CNJ,я,ېا
902,oder::CNJ,а́ле,ېا
903,stehen::V,шога́ш,درېدل
904,sitzen::V,шинча́ш,کښېنستل
905,liegen::V,кия́ш,ملاستل
906,hängen::V,кеча́ш,ځړېدل
907,werden::V,лия́ш,کېدل
908,passieren::V,лия́ш,پېښېدل
909,beginnen::V,тӱҥгала́ш,شروع کېدل
910,enden::V,пыта́ш,خلاصدل
911,enden::V,пыта́ш,تمامېدل
912,wechseln::V,вашталта́ш,تغییر موندل
913,aufgehen[Sonne]::V,лекта́ш,ختل
914,untergehen[Sonne]::V,шинча́ш,لوېدل
915,untergehen[Sonne]::V,шинча́ш,پرېوتل
916,scheinen[Sonne]::V,волгалта́ш,رڼا کول
917,donnern::V,кӱдырта́ш,تنېدل
918,donnern::V,кӱдырта́ш,غړمبېدل
919,donnern::V,сургалта́ш,تنېدل
920,donnern::V,сургалта́ш,غړمبېدل
921,wehen::V,пуа́ш,چلېدل
922,strömen::V,шийалтара́ш,بهېدل
923,fließen::V,йога́ш,بهېدل
924,fließen::V,йога́ш,تویېدل
925,sich drehen::V,пӧрда́ш,ګرځېدل
926,sich drehen::V,пӧрда́ш,چورلېدل
927,schwanken::V,лӱҥга́ш,زنګېدل
928,schwanken::V,тайныла́ш,زنګېدل
929,schwingen::V,рӱпшалта́ш,زنګېدل
930,fallen::V,воза́ш,ولېدل
931,fallen::V,йӧрла́ш,ولېدل
932,brennen::V,йӱла́ш,سوځېدل
933,rauchen::V,шикша́ш,لوګی کول
934,regnen::V,йӱра́ш,باران اورېدل
935,gefrieren::V,кылма́ш,کنګل نيول
936,gefrieren::V,ияҥа́ш,کنګل نيول
937,tauen::V,шула́ш,وېلې کېدل
938,schmelzen::V,лева́ш,وېلې کېدل
939,trocknen::V,кошка́ш,وچېدل
940,sieden::V,шола́ш,اېشېدل
941,faulen::V,шӱя́ш,خرابېدل
942,verfaulen::V,шӱйы́н шуа́ш,ورستېدل
943,reißen::V,кӱрла́ш,شلېدل
944,versinken::V,пуре́н кая́ш,ډوېېدل
945,vergehen::V,эрте́н кая́ш,تېرېدل
946,erscheinen::V,толы́н лекта́ш,ښکارېدل
947,verschwinden::V,йома́ш,ورکېدل
948,sinken::V,пуча́ш,ښکته کېدل
949,abnehmen::V,пуча́ш,کمېدل
950,zunehmen::V,шукема́ш,زیاتېدل
951,steigen::V,нӧлталта́ш,جګېدل
952,steigen::V,нӧлталта́ш,پورته کېدل
953,wachsen::V,кушка́ш,وده کول
954,glänzen::V,йылгыжа́ш,ځلېدل
955,funkeln::V,чолга́ш,پړکېدل
956,lärmen::V,рӱшка́ш,غال و غول کول
957,läuten::V,мура́ш,زنګ وهل
958,klingeln::V,йыҥгырта́ш,زنګ وهل
959,klirren::V,чылдыртата́ш,کړنګېدل
960,brausen::V,лӱшка́ш,تلاطم کول
961,rauschen::V,лыжга́ш,شڼهار کول
962,klingen::V,йоҥга́ш,آواز کول
963,bellen::V,опта́ш,غپېدل
964,heulen::V,урмыжа́ш,انګلل
965,blasen::V,пуала́ш,پو کول
966,pfeifen::V,шӱ́шкаш,شپېلک وهل
967,schreien::V,кычкыра́ш,ناره کول
968,stöhnen::V,йыҥыса́ш,زګېروی کول
969,zittern::V,чытыра́ш,لړزېدل
970,leben::V,ила́ш,ژوند کول
971,geboren werden::V,шоча́ш,زېږېدل
972,atmen::V,шӱла́ш,ساه کښل
973,atmen::V,шӱла́ш,تنفس کول
974,trinken::V,йӱа́ш,څښل
975,essen::V,кочка́ш,خوړل
976,schlucken::V,нела́ш,غړپول
977,müde werden::V,ноя́ш,ستړی کېدل
978,einschlafen::V,мале́н колта́ш,ویده کېدل
979,schlafen::V,мала́ш,خوب کول
980,aufwachen::V,помыжалта́ш,ویښېدل
981,aufstehen::V,кынела́ш,پاڅېدل
982,sich erholen::V,кана́ш,استراحت کول
983,krank werden::V,черлане́н воза́ш,رنځورېدل
984,krank sein::V,черлане́н кия́ш,ناجوړېدل
985,schmerzen::V,коршта́ш,خوږېدل
986,schmerzen::V,коршта́ш,درد کول
987,husten::V,кокыра́ш,ټوخېدل
988,genesen::V,тӱрла́ш,رغېدل
989,genesen::V,тазаҥа́ш,رغېدل
990,sterben::V,кола́ш,مړل
991,umkommen::V,вуй йома́ш,تلفېدل
992,sich bewegen::V,кошта́ш,چلېدل
993,sich bewegen::V,кошта́ш,حرکت کول
994,sich rühren::V,тарвана́ш,ښورېدل
995,sich erheben::V,кынела́ш,درېدل
996,sich setzen::V,шинча́ш,کښېنستل
997,hinfallen::V,йӧрла́ш,لوېدل
998,laufen::V,кошта́ш,منډې وهل
999,schreiten::V,ошкыла́ш,قدم ایښودل
1000,spazierengehen::V,гуля́яш,چکر وهل
1001,eilen::V,вашка́ш,بېړه کول
1002,sich beeilen::V,вашкешта́ш,عجله کول
1003,sausen::V,юлтка́ш,ځغستل
1004,rennen::V,куржтала́ш,زغلېدل
1005,springen::V,тӧршта́ш,ټوپ وهل
1006,klettern::V,кӱза́ш,ختل
1007,schaukeln::V,лӱҥгалта́ш,زنګېدل
1008,kriechen::V,нушка́ш,خاپوړی وهل
1009,schwimmen::V,ия́ш,لامبو وهل
1010,tauchen::V,шуҥгалта́ш,غوټه وهل
1011,rudern::V,удыра́ш,پارو وهل
1012,fahren::V,кудала́ш,تلل
1013,fliegen::V,чоҥешта́ш,الوتل
1014,gehen::V,кая́ш,تلل
1015,weggehen::V,кораҥа́ш,بهر وتل
1016,abfahren::V,лекта́ш,تلل
1017,anhalten::V,чарна́ш,ودرېدل
1018,hineingehen::V,пура́ш,داخلېدل
1019,eintreten::V,пура́ш,ننوتل
1020,kommen::V,тола́ш,راتلل
1021,ankommen::V,шуа́ш,رسېدل
1022,zurückkommen::V,пӧртыла́ш,بېرته راتلل
1023,bleiben::V,кода́ш,پاتې کېدل
1024,warten::V,вуча́ш,انتظار وېستل
1025,erwarten::V,вуча́ш,انتظار کول
1026,suchen::V,кычала́ш,لټول
1027,finden::V,муа́ш,میندل
1028,finden::V,муа́ш,پیدا کول
1029,versuchen::V,толаша́ш,هڅه کول
1030,vorbereiten::V,ямдыла́ш,چمتوکول
1031,lieben::V,йӧрата́ш,مینه لرل
1032,mögen::V,йӧрата́ш,خوښول
1033,mögen::V,йӧрата́ш,علاقه لرل
1034,lachen::V,воштыла́ш,خندېدل
1035,rühren::V,ку́мыл тарвата́ш,اغېزه کول
1036,weinen::V,шорта́ш,ژړل
1037,schimpfen::V,каргаша́ш,ښکنځا کول
1038,sich ärgern::V,сыра́ш,قهر راتلل
1039,sich fürchten::V,лӱда́ш,ډارېدل
1040,fürchten::V,лӱда́ш,ډارېدل
1041,fliehen::V,куржа́ш,تښتېدل
1042,flüchten::V,куржа́ш,تښتېدل
1043,sehen::V,ужа́ш,لیدل
1044,anschauen::V,онча́ш,کتل
1045,ansehen::V,эскера́ш,ننداره کول
1046,hören::V,кола́ш,اورېدل
1047,zuhören::V,колышта́ш,غوږ نیول
1048,probieren::V,тамла́ш,څکه کول
1049,probieren::V,тамла́ш,چاشنی کول
1050,riechen::V,ӱпшынча́ш,بويول
1051,fühlen::V,шижа́ш,حسول
1052,scheinen::V,чуча́ш,ښکارېدل
1053,zu sehen sein::V,коя́ш,ښکارېدل
1054,vernehmen::V,кола́ш,خبرېدل
1055,frieren::V,кылма́ш,ساړه کېتل
1056,tun::V,ышта́ш,کول
1057,können::V,мошта́ш,کولای شول
1058,können::V,мошта́ш,د لاسه کېدل
1059,wollen::V,тӱна́ш,غوښتل
1060,anfangen::V,тӱҥала́ш,شروع کول
1061,beenden::V,пытара́ш,ختمول
1062,beenden::V,пытара́ш,پای ته رسول
1063,aufhören::V,чарна́ш,بس کول
1064,gelingen::V,сай лекта́ш,موفق کېدل
1065,gelingen::V,сай лекта́ш,بریالی کېدل
1066,geraten::V,лекта́ш,کېدل
1067,öffnen::V,поча́ш,خلاصول
1068,öffnen::V,поча́ш,پرانیستل
1069,schließen::V,петыра́ш,تړل
1070,stellen::V,шында́ш,ایښودل
1071,setzen::V,шында́ш,کښېنول
1072,legen::V,опта́ш,ایښودل
1073,legen::V,пышта́ш,ایښودل
1074,berühren::V,тӱка́ш,لاس وهل
1075,verbinden::V,пида́ш,تړل
1076,bedecken::V,леведа́ш,پوښول
1077,aufhängen::V,сака́ш,ځوړندول
1078,anzünden::V,чӱкта́ш,بلول
1079,aufheben::V,нӧлтала́ш,پورته کول
1080,zurücklassen::V,кода́ш,پرېښودل
1081,verlieren::V,йомдара́ш,ورکول
1082,fallen lassen::V,воза́ш,له لاسه لوېدل
1083,machen::V,ышта́ш,کول
1084,herstellen::V,ямдыла́ш,جوړول
1085,herstellen::V,ямдыла́ш,توليدول
1086,bauen::V,чоҥа́ш,جوړول
1087,reparieren::V,ачала́ш,ترمیمول
1088,verbessern::V,саемда́ш,اصلاح کول
1089,ändern::V,весемда́ш,تغیر ورکول
1090,graben::V,кӱнча́ш,کيندل
1091,beugen::V,пӱгырта́ш,ټیټول
1092,biegen::V,лывырта́ш,کږول
1093,drehen::V,пӱтыра́ш,ګرځول
1094,wenden::V,ирала́ш,اړول
1095,umdrehen::V,савырала́ш,اړول
1096,heben::V,нӧлта́ш,جګول
1097,heben::V,нӧлта́ш,پورته کول
1098,hochheben::V,нӧлта́ш,جګول
1099,ergreifen::V,руалта́ш,نیول
1100,halten::V,куча́ш,نیول
1101,drücken::V,иша́ш,کښېکښل
1102,drücken::V,темда́ш,کښېکښل
1103,schieben::V,шӱкала́ш,پوری وهل
1104,kratzen::V,удыра́ш,ګرول
1105,lecken::V,нула́ш,څټل
1106,beißen::V,пура́ш,چیچل
1107,abreißen::V,кӱрла́ш,شکول
1108,abschneiden::V,пӱчка́ш,پرېکول
1109,binden::V,кылда́ш,تړل
1110,stecken::V,шуралта́ш,ټومبل
1111,brechen::V,тодышта́ш,ماتول
1112,klopfen::V,кыра́ш,ټکول
1113,hauen::V,тӱя́ш,ټکول
1114,kleben::V,клеитла́ш,نښلول
1115,kleben::V,клеитла́ш,سرېښول
1116,reiben::V,йыга́ш,مږل
1117,reiben::V,туржала́ш,مږل
1118,streichen::V,шӱра́ш,مښل
1119,schleifen::V,шума́ш,تېره کول
1120,schleifen::V,яна́ш,تېره کول
1121,schneiden::V,пӱчка́ш,غوڅول
1122,schneiden::V,пӱчка́ш,پرېکول
1123,rütteln::V,рӱза́ш,خوڅول
1124,schütteln::V,почка́ш,ښورول
1125,schwenken::V,рӱза́ш,خوڅول
1126,schütten::V,опта́ш,اچول
1127,schütten::V,опта́ш,تویول
1128,füllen::V,тема́ш,ډکول
1129,einwickeln::V,вӱдыла́ш,پېچل
1130,einwickeln::V,вӱдыла́ш,نغښتل
1131,tragen::V,нумала́ш,وړل
1132,schleppen::V,шӱдыра́ш,وړل
1133,ziehen::V,шупша́ш,کښل
1134,aufbewahren::V,арала́ш,ساتل
1135,werfen::V,шуа́ш,اچول
1136,werfen::V,шуа́ш,غورځول
1137,werfen::V,кышка́ш,اچول
1138,werfen::V,кышка́ш,غورځول
1139,fangen::V,куча́ш,نیول
1140,fangen::V,куча́ш,ګیرول
1141,packen::V,руалта́ш,نیول
1142,verstecken::V,тоя́ш,پټول
1143,teilen::V,пӧла́ш,وېشل
1144,teilen::V,пӧла́ш,تقسیمول
1145,schicken::V,колта́ш,لېږل
1146,schicken::V,колта́ш,استول
1147,bringen::V,конда́ш,راوړل
1148,hinzufügen::V,ешара́ш,زیاتول
1149,bekommen::V,нала́ш,حاصلول
1150,erhalten::V,нала́ш,اخیستل
1151,nehmen::V,нала́ш,نیول
1152,nehmen::V,нала́ш,اخيستل
1153,wählen::V,сайла́ш,خوښول
1154,auswählen::V,таҥгла́ш,چنده کول
1155,bewahren::V,сакла́ш,ساتل
1156,behindern::V,чаракла́ш,مانع کېدل
1157,behindern::V,чаракла́ш,ممانعت کول
1158,verderben::V,пужа́ш,خرابېدل
1159,beschädigen::V,пужа́ш,ورانول
1160,zerbrechen::V,пудырта́ш,ماتول
1161,zerreißen::V,кӱрла́ш,څیرې کول
1162,zerstören::V,шалата́ш,ړنګول
1163,zerstören::V,шалата́ш,ورانول
1164,verbrennen::V,йӱлата́ш,سوځول
1165,geben::V,пуа́ш,ورکول
1166,reichen::V,пуа́ш,ورکول
1167,schenken::V,пӧлекла́ш,بښل
1168,versprechen::V,сӧра́ш,لوز کول
1169,wünschen::V,тылана́ш,غوښتل
1170,loben::V,мокта́ш,ستایل
1171,loben::V,мокта́ш,تمجید کول
1172,küssen::V,шупшала́ш,ښکلول
1173,wiegen::V,рӱпша́ш,زنګول
1174,zudecken::V,леведа́ш,پوښول
1175,wecken::V,помыжалтара́ш,ويښول
1176,zeigen::V,ончыкта́ш,ښودل
1177,führen::V,вӱда́ш,بیول
1178,lehren::V,туныкта́ш,درس ورکول
1179,lehren::V,туныкта́ш,تعلیم ورکول
1180,unterrichten::V,туныкта́ш,درس ورکول
1181,aufziehen::V,орышта́ш,روزل
1182,leiten::V,вӱда́ш,رهبری کول
1183,leiten::V,вӱда́ш,لارښوونه کول
1184,leiten::V,вуйлата́ш,رهبری کول
1185,leiten::V,вуйлата́ш,لارښوونه کول
1186,antreiben::V,поктыла́ш,چټک کول
1187,lassen::V,-та́ш,اړکول
1188,einladen::V,ӱжа́ш,بلل
1189,vereinigen::V,иктешла́ш,متحد کول
1190,vereinigen::V,иктешла́ш,یوځای کول
1191,besuchen::V,то́лын кая́ш,کتنه کول
1192,treffen::V,вашлия́ш,ليدل
1193,treffen::V,вашлия́ш,تلقی کول
1194,sich versammeln::V,погына́ш,راغونډېدل
1195,sich versammeln::V,чумырга́ш,راغونډېدل
1196,spielen::V,мода́ш,لوبه کول
1197,singen::V,мура́ш,سندرې وېل
1198,tanzen::V,кушта́ш,ګډېدل
1199,sich trennen::V,ойырла́ш,بېلېدل
1200,verlassen::V,кудалта́ш,ترک کول
1201,retten::V,утара́ш,نجات ورکول
1202,bewachen::V,орола́ш,ساتل
1203,bewachen::V,орола́ш,حفاظت کول
1204,schützen::V,арала́ш,ژغورل
1205,verteidigen::V,арала́ш,دفاع کول
1206,sich schlagen::V,кредала́ш,جنګېدل
1207,schießen::V,лӱя́ш,ویشتل
1208,siegen::V,сеҥа́ш,غالبېدل
1209,ärgern::V,сырыкта́ш,خپه کول
1210,schlagen::V,пера́ш,وهل
1211,treten::V,тошка́ш,په لغته وهل
1212,stechen::V,кера́ш,ټومبل
1213,stoßen::V,шӱкала́ш,ټېل وهل
1214,stoßen::V,шӱкала́ш,پوری وهل
1215,stehlen::V,шолышта́ш,تښتول
1216,stehlen::V,шолышта́ш,غلا کول
1217,stören::V,мешая́ш,ماتول
1218,belästigen::V,толаштара́ш,ځورول
1219,belästigen::V,толаштара́ш,تکلیف ورکول
1220,verbergen::V,шылта́ш,پټول
1221,täuschen::V,ондала́ш,تېرایستل
1222,täuschen::V,ондала́ш,خطا ایستل
1223,betrügen::V,ондала́ш,غولول
1224,töten::V,пушта́ш,وژل
1225,töten::V,пушта́ш,مړ کول
1226,wohnen::V,ила́ш,اوسېدل
1227,arbeiten::V,пашалана́ш,کار کول
1228,arbeiten::V,паша́м ышта́ш,کار کول
1229,sammeln::V,пога́ш,راټولول
1230,sammeln::V,пога́ш,راغونډول
1231,pflücken::V,кӱра́ш,شکول
1232,jagen::V,сонарла́ш,ښکار کول
1233,fischen::V,кол куча́ш,کب نيول
1234,fassen::V,куча́ш,نیول
1235,fassen::V,куча́ш,ګیرول
1236,hüten::V,кӱта́ш,پوول
1237,treiben::V,покта́ш,بیول
1238,anbinden::V,йолышта́ш,تړل
1239,füttern::V,пукша́ш,خوراک ورکول
1240,melken::V,лӱшта́ш,لوشل
1241,hacken::V,руа́ш,پی کول
1242,gießen::V,шава́ш,اوبه کول
1243,reifen::V,кӱа́ш,رسېدل
1244,zubereiten::V,ямдыла́ш,تیارول
1245,kochen::V,шолта́ш,پخول
1246,backen::V,кӱкташ,پخول
1247,braten::V,пуштыла́ш,وريتول
1248,braten::V,жаритла́ш,وريتول
1249,umrühren::V,луга́ш,لړل
1250,stricken::V,пида́ш,اوبدل
1251,nähen::V,урга́ш,ګنډل
1252,färben::V,чиялта́ш,رنګول
1253,reinigen::V,эрыкта́ш,صافول
1254,waschen::V,мушка́ш,مینځل
1255,abwischen::V,ӱшта́ш,وچول
1256,spülen::V,шӱалта́ш,کنګالول
1257,fegen::V,ӱшта́ш,جارو کول
1258,kehren::V,ӱшта́ш,جارو کول
1259,baden::V,йӱштыла́ш,لمبېدل
1260,sich waschen::V,мушкылта́ш,ځان مينځل
1261,ausziehen::V,кудаша́ш,کښل
1262,ausziehen::V,кудаша́ш,ایستل
1263,anziehen::V,чия́ш,اغوستل
1264,sich anziehen::V,чия́ш,کالی اغوستل
1265,kämmen::V,шера́ш,ګمنځول
1266,schmücken::V,тӱзата́ш,ښکلی کول
1267,schmücken::V,чеверта́ш,ښکلی کول
1268,sagen::V,ойла́ш,وېل
1269,sagen::V,каласа́ш,وېل
1270,sprechen::V,кутыра́ш,وېل
1271,sprechen::V,кутыра́ш,غږېدل
1272,reden::V,мутлана́ш,ګړېدل
1273,reden::V,мутлана́ш,خبرې کول
1274,sich unterhalten::V,кутыра́ш,خبری کول
1275,fragen::V,йода́ш,پوښتنه کول
1276,bitten::V,йода́ш,غوښتل
1277,erzählen::V,ойла́ш,کيسه کول
1278,erzählen::V,ойла́ш,حکايت کول
1279,mitteilen::V,увертара́ш,خبرول
1280,mitteilen::V,увертара́ш,خبر ورکول
1281,nennen::V,лӱмда́ш,نوم ايښودل
1282,rufen::V,ӱжа́ш,بلل
1283,prahlen::V,моктана́ш,لاپې وهل
1284,übersetzen::V,кусара́ш,ژباړل
1285,übersetzen::V,кусара́ш,ترجمه کول
1286,denken::V,шона́ш,فکر کول
1287,glauben::V,ӱшана́ш,باور کول
1288,bemerken::V,шижа́ш,لیدل
1289,erkennen::V,пала́ш,پېژندل
1290,begreifen::V,ыҥла́ш,رسېدل
1291,begreifen::V,ыҥла́ш,پوهېدل
1292,verstehen::V,умыла́ш,پوهېدل
1293,lernen::V,тунема́ш,زده کول
1294,lernen::V,тунема́ш,درس لوستل
1295,wissen::V,шинча́ш,پوهېدل
1296,sich erinnern an::V,шарна́ш,یادول
1297,sich erinnern an::V,шарна́ш,په یاد راوړل
1298,vergessen::V,монда́ш,هېرول
1299,messen::V,виса́ш,اندازه کول
1300,zählen::V,шотла́ш,شمارل
1301,rechnen::V,шотла́ш,حسابول
1302,lesen::V,луда́ш,لوستل
1303,malen::V,сӱретла́ш,رسمول
1304,zeichnen::V,сӱретла́ш,رسمول
1305,schreiben::V,воза́ш,لیکل
1306,besitzen::V,лия́ш,لرل
1307,kaufen::V,нала́ш,رانیول
1308,verkaufen::V,ужала́ш,خرڅول
1309,bezahlen::V,тӱла́ш,تأدیه کول
1310,zahlen::V,тӱла́ш,کسات اخيستل
1311,beherrschen::V,куча́ш,تسلط لرل
1312,ertragen::V,турка́ш,زغمل
