,Concept_ID,tr,eu
824,bunt::A,renkli,koloretsu
825,billig::A,ucuz,merke
826,teuer::A,pahalı,garesti
827,wertvoll::A,değerli,baliotsu
828,blind::A,kör,itsu
829,taub::A,sağır,gor
830,kräftig::A,dinç,kementsu
831,kräftig::A,kuvvetli,kementsu
832,stark::A,güçlü,bizkor
833,stark::A,güçlü,indartsu
834,stark::A,kuvvetli,bizkor
835,stark::A,kuvvetli,indartsu
836,schwach::A,zayıf,ahul
837,schwach::A,zayıf,indargabe
838,schwach::A,güçsüz,ahul
839,schwach::A,güçsüz,indargabe
840,fett::A,şişman,gizen
841,schlank::A,narin,lerden
842,hübsch::A,güzel,polit
843,hübsch::A,sevimli,polit
844,böse::A,kötü,tzar
845,böse::A,kötü,gaizto
846,dumm::A,aptal,lelo
847,dumm::A,aptal,pello
848,faul::A,tembel,nagi
849,faul::A,tembel,alfer
850,fleißig::A,çalışkan,maratz
851,fleißig::A,çalışkan,lanzale
852,geizig::A,cimri,zeken
853,geizig::A,cimri,zikoitz
854,klug::A,zekî,zuhur
855,klug::A,akıllı,zuhur
856,geschickt::A,becerikli,trebe
857,geschickt::A,becerikli,antzetsu
858,lieb::A,sevimli,maite
859,lieb::A,sevimli,laztan
860,lustig::A,neşeli,alaitsu
861,sanft::A,nazik,eme
862,sanft::A,nazik,ezti
863,hungrig::A,aç,gose
864,krank::A,hasta,eri
865,krank::A,hasta,gaixo
866,krank::A,rahatsız,eri
867,krank::A,rahatsız,gaixo
868,nackt::A,çıplak,biluzi
869,traurig::A,kederli,itun
870,traurig::A,kederli,betilun
871,traurig::A,üzüntülü,itun
872,traurig::A,üzüntülü,betilun
873,lebendig::A,canlı,bizirik
874,gut::A,iyi,on
875,schlecht::A,kötü,txar
876,richtig::A,doğru,zuzen
877,schlimm::A,kötü,larri
878,wahr::A,doğru,egiazko
879,wahr::A,gerçek,egiazko
880,alt::A,eski,zahar
881,neu::A,yeni,berri
882,ehemalig::A,önceki,lehengo
883,alt[Lebewesen]::A,yaşlı,adindun
884,jung::A,genç,gazte
885,arm::A,fakir,txiro
886,arm::A,fakir,behartsu
887,reich::A,zengin,dirudun
888,bekannt::A,bilinen,ezagun
889,berühmt::A,ünlü,entzun
890,berühmt::A,ünlü,ospetsu
891,berühmt::A,meşhur,entzun
892,berühmt::A,meşhur,ospetsu
893,fremd::A,yabancı,arrotz
894,verschieden::A,ayrı,ezberdin
895,verschieden::A,ayrı,desberdin
896,verschieden::A,farklı,ezberdin
897,verschieden::A,farklı,desberdin
898,nah::A,yakın,hurre
899,nah::A,yakın,hurbil
900,nah::A,bitişik,hurre
901,nah::A,bitişik,hurbil
902,fern::A,uzak,urrun
903,linker::A,sol,ezker
904,rechter::A,sağ,eskuin
905,anderer::A,diğer,beste
906,erster::A,ilk,lehen
907,erster::A,ilk,aurren
908,erster::A,birinci,lehen
909,erster::A,birinci,aurren
910,zweiter::A,ikinci,bigarren
911,dritter::A,üçüncü,hirugarren
912,letzter::A,son,azken
913,letzter::A,son,hondar
914,letzter::A,sonuncu,azken
915,letzter::A,sonuncu,hondar
916,allein::ADV,yalnız,bakarrik
917,allein::ADV,tek başına,bakarrik
918,auf einmal::ADV,birden,batera
919,zusammen::ADV,beraber,elkarrekin
920,zusammen::ADV,birlikte,elkarrekin
921,lange::ADV,çok,luzaro
922,lange::ADV,uzun,luzaro
923,plötzlich::ADV,ansızın,bat-batean
924,plötzlich::ADV,birdenbire,bat-batean
925,sofort::ADV,hemen,berehala
926,sofort::ADV,derhal,berehala
927,später::ADV,daha sonra,gero
928,jetzt::ADV,şimdi,orain
929,heute::ADV,bugün,gaur
930,morgen::ADV,yarın,bihar
931,bald::ADV,yakında,aurki
932,bald::ADV,yakında,laster
933,dann::ADV,sonra,ondoren
934,gestern::ADV,dün,atzo
935,einst::ADV,eskiden,antzina
936,damals::ADV,o zamanlar,orduan
937,danach::ADV,sonradan,gerora
938,danach::ADV,sonradan,ondoren
939,danach::ADV,ondan sonra,gerora
940,danach::ADV,ondan sonra,ondoren
941,vorher::ADV,önce,lehenago
942,vorher::ADV,önceden,lehenago
943,zuerst::ADV,ilk önce,aurrena
944,zuerst::ADV,ilk önce,lehenbizi
945,einmal::ADV,bir defa,behin
946,einmal::ADV,bir defa,aldi bat
947,manchmal::ADV,bazan,batzuetan
948,manchmal::ADV,bazan,zenbaitetan
949,oft::ADV,sık sık,maiz
950,oft::ADV,sık sık,askotan
951,oft::ADV,çok defa,maiz
952,oft::ADV,çok defa,askotan
953,immer::ADV,daima,beti
954,immer::ADV,her zaman,beti
955,niemals::ADV,asla değil,inoiz ez
956,niemals::ADV,asla değil,sekula ez
957,niemals::ADV,hiçbir zaman,inoiz ez
958,niemals::ADV,hiçbir zaman,sekula ez
959,hier::ADV,burada,hemen
960,hierhin::ADV,buraya,hona
961,von hier::ADV,buradan,hemendik
962,von hier::ADV,buradan,honetatik
963,dort::ADV,orada,han
964,dort::ADV,şurada,han
965,dorthin::ADV,oraya,hara
966,dorthin::ADV,şuraya,hara
967,geradeaus::ADV,doğru,artez
968,vorwärts::ADV,ileri,aurrera
969,rückwärts::ADV,geri,atzera
970,rückwärts::ADV,geri,atzerantz
971,zurück::ADV,geriye,atzera
972,unten::ADV,aşağıda,behean
973,hinab::ADV,aşağıya,behera
974,hinab::ADV,aşağıya,beherantz
975,oben::ADV,yukarıda,goian
976,hinauf::ADV,yukarı,gora
977,hinauf::ADV,yukarı,gorantz
978,hinauf::ADV,yukarıya,gora
979,hinauf::ADV,yukarıya,gorantz
980,überall::ADV,her yerde,edonon
981,nicht::ADV,-mi-,ez
982,nicht::ADV,değil,ez
983,ein wenig::ADV,biraz,apur bat
984,ein wenig::ADV,biraz,pixka bat
985,kaum::ADV,dar,ozta
986,kaum::ADV,dar,nekez
987,kaum::ADV,hemen hemen değil,ozta
988,kaum::ADV,hemen hemen değil,nekez
989,sehr::ADV,pek,oso
990,sehr::ADV,gayet,oso
991,so::ADV,öyle,hala
992,so::ADV,öyle,honela
993,so::ADV,böyle,hala
994,so::ADV,böyle,honela
995,noch::ADV,hâlâ,oraindik
996,noch::ADV,henüz,oraindik
997,nur::ADV,ancak,bakarrik
998,nur::ADV,yalnız,bakarrik
999,schon::ADV,çoktan,ja
1000,schon::ADV,çoktan,jada
1001,wieder::ADV,tekrar,berriro
1002,wieder::ADV,yeniden,berriro
1003,vergebens::ADV,boşuna,alferrik
1004,vor::PRP,önünde,aurrean
1005,hinter::PRP,arkasında,ostean
1006,hinter::PRP,arkasında,gibelean
1007,unter::PRP,altında,pean
1008,unter::PRP,altında,azpian
1009,durch::PRP,sayesinde,zehar
1010,durch::PRP,ortasından,zehar
1011,neben::PRP,yanında,ondoan
1012,neben::PRP,yanında,aldamenean
1013,zwischen::PRP,arasında,artean
1014,wegen::PRP,dolayı,-gatik
1015,dies::PRN,bu,hau
1016,das::PRN,o,hura
1017,das::PRN,şu,hura
1018,alles::PRN,hepsi,dena
1019,alles::PRN,her şey,dena
1020,ich::PRN,ben,ni
1021,du::PRN,sen,zu
1022,er::PRN,o,bera
1023,wir::PRN,biz,gu
1024,ihr::PRN,siz,zuek
1025,sie::PRN,onlar,berak
1026,was::FPRN,ne,zer
1027,wer::FPRN,kim,nor
1028,wo::FADV,nerede,non
1029,wohin::FADV,nereye,nora
1030,wie::FADV,nasıl,nola
1031,wie::FADV,nasıl,zelan
1032,warum::FADV,neden,zeren
1033,warum::FADV,neden,zergatik
1034,wieviel::FNUM,kaç,zenbat
1035,wieviel::FNUM,ne kadar,zenbat
1036,eins::NUM,bir,bat
1037,zwei::NUM,iki,bi
1038,zwei::NUM,iki,biga
1039,drei::NUM,üç,hiru
1040,vier::NUM,dört,lau
1041,fünf::NUM,beş,bost
1042,sechs::NUM,altı,sei
1043,sieben::NUM,yedi,zazpi
1044,acht::NUM,sekiz,zortzi
1045,neun::NUM,dokuz,bederatzi
1046,zehn::NUM,on,hamar
1047,elf::NUM,on bir,hamaika
1048,zwölf::NUM,on iki,hamabi
1049,zwanzig::NUM,yirmi,hogei
1050,dreißig::NUM,otuz,hogeita hamar
1051,vierzig::NUM,kırk,berrogei
1052,fünfzig::NUM,elli,berrogeita hamar
1053,sechzig::NUM,altmış,hirurogei
1054,siebzig::NUM,yetmiş,hirurogeita hamar
1055,achtzig::NUM,seksen,laurogei
1056,neunzig::NUM,doksan,laurogeita hamar
1057,hundert::NUM,yüz,ehun
1058,tausend::NUM,bin,mila
1059,und::CNJ,ve,eta
1060,und::CNJ,ile,eta
1061,oder::CNJ,ya,edo
1062,oder::CNJ,yahut,edo
1063,stehen::V,durmak,zutik egon
1064,sitzen::V,oturmak,eserita egon
1065,liegen::V,yatmak,etzan
1066,hängen::V,asılı olmak,eskegita egon
1067,hängen::V,asılı olmak,zintzilik egon
1068,werden::V,olmak,bihurtu
1069,werden::V,olmak,bilakatu
1070,werden::V,olunmak,bihurtu
1071,werden::V,olunmak,bilakatu
1072,passieren::V,olmak,pasatu
1073,passieren::V,olmak,gertatu
1074,beginnen::V,başlamak,hasi
1075,enden::V,bitmek,bukatu
1076,enden::V,sona ermek,bukatu
1077,wechseln::V,değişmek,aldatu
1078,aufgehen[Sonne]::V,doğmak,ilki
1079,aufgehen[Sonne]::V,doğmak,sortu
1080,untergehen[Sonne]::V,batmak,sartu
1081,scheinen[Sonne]::V,parlamak,eguzkia egon
1082,donnern::V,gök gürlemek,trumoia jo
1083,wehen::V,esmek,haizea ibili
1084,strömen::V,akmak,zorrotadaka isuri
1085,fließen::V,akmak,isuri
1086,sich drehen::V,dönmek,biratu
1087,schwanken::V,sallanmak,zabuka ibili
1088,schwingen::V,titremek,kulunkatu
1089,fallen::V,düşmek,erori
1090,brennen::V,yanmak,sutan egon
1091,rauchen::V,tütmek,kea bota
1092,regnen::V,yağmak,euria ari izan
1093,gefrieren::V,donmak,izoztu
1094,gefrieren::V,donmak,hormatu
1095,tauen::V,erimek,gesaldu
1096,schmelzen::V,erimek,urtu
1097,trocknen::V,kurumak,idortu
1098,trocknen::V,kurumak,lehortu
1099,sieden::V,kaynamak,irakin
1100,faulen::V,çürümek,hirotu
1101,faulen::V,çürümek,usteldu
1102,verfaulen::V,çürümek,hirotu
1103,verfaulen::V,çürümek,usteldu
1104,reißen::V,yırtılmak,eten
1105,reißen::V,yırtılmak,tarrat egin
1106,versinken::V,batmak,urperatu
1107,vergehen::V,geçmek,iragan
1108,erscheinen::V,görünmek,agertu
1109,verschwinden::V,kaybolmak,desagertu
1110,sinken::V,inmek,beheititu
1111,abnehmen::V,azalmak,gutxitu
1112,abnehmen::V,azalmak,beheratu
1113,zunehmen::V,artmak,gora egin
1114,zunehmen::V,çoğalmak,gora egin
1115,steigen::V,artmak,igo
1116,steigen::V,yükselmek,igo
1117,wachsen::V,büyümek,hazi
1118,wachsen::V,gelişmek,hazi
1119,glänzen::V,parlamak,distiratu
1120,funkeln::V,parıldamak,izarniatu
1121,lärmen::V,gürültü yapmak,zarata atera
1122,läuten::V,çalmak,jo
1123,läuten::V,çalmak,hots egin
1124,klingeln::V,zil çalmak,txirrina jo
1125,klirren::V,şakırdamak,tintin egin
1126,klirren::V,zangırdamak,tintin egin
1127,brausen::V,köpürmek,marru egin
1128,brausen::V,kükremek,marru egin
1129,rauschen::V,fışırdamak,fir-fir egin
1130,klingen::V,tınlamak,soinu egin
1131,bellen::V,havlamak,zaunkatu
1132,heulen::V,ulumak,ulu egin
1133,heulen::V,ulumak,uhuri egin
1134,blasen::V,üflemek,ufa egin
1135,blasen::V,üflemek,putz egin
1136,pfeifen::V,düdük çalmak,txistu egin
1137,schreien::V,bağırmak,oihu egin
1138,schreien::V,bağırmak,garrasi egin
1139,schreien::V,haykırmak,oihu egin
1140,schreien::V,haykırmak,garrasi egin
1141,stöhnen::V,inlemek,intziri egin
1142,zittern::V,titremek,ikara egin
1143,zittern::V,titremek,dar-dar egin
1144,leben::V,yaşamak,bizi izan
1145,leben::V,hayatta olmak,bizi izan
1146,geboren werden::V,doğmak,jaio
1147,atmen::V,solunmak,hats egin
1148,atmen::V,solunmak,arnasa egin
1149,atmen::V,nefes almak,hats egin
1150,atmen::V,nefes almak,arnasa egin
1151,trinken::V,içmek,edan
1152,essen::V,yemek,jan
1153,schlucken::V,yutmak,irentsi
1154,müde werden::V,yorulmak,unatu
1155,müde werden::V,yorulmak,nekatu
1156,einschlafen::V,uykuya dalmak,lokartu
1157,schlafen::V,uyumak,lo egin
1158,aufwachen::V,uyanmak,esnatu
1159,aufwachen::V,uyanmak,atzarri
1160,aufstehen::V,kalkmak,jaiki
1161,aufstehen::V,yataktan kalkmak,jaiki
1162,sich erholen::V,dinlenmek,atseden egin
1163,krank werden::V,hastalanmak,gaixotu
1164,krank sein::V,hasta olmak,eri izan
1165,krank sein::V,hasta olmak,gaixo izan
1166,schmerzen::V,ağrımak,min egin
1167,husten::V,öksürmek,eztul egin
1168,genesen::V,şifa bulmak,osatu
1169,sterben::V,ölmek,hil
1170,sterben::V,ölmek,zendu
1171,sterben::V,vefat etmek,hil
1172,sterben::V,vefat etmek,zendu
1173,umkommen::V,ölmek,istripuz hil
1174,sich bewegen::V,hareket etmek,higitu
1175,sich rühren::V,kımıldanmak,zirkin egin
1176,sich erheben::V,kalkmak,zutitu
1177,sich erheben::V,kalkmak,altxatu
1178,sich erheben::V,ayağa kalkmak,zutitu
1179,sich erheben::V,ayağa kalkmak,altxatu
1180,sich setzen::V,oturmak,eseri
1181,sich setzen::V,oturmak,jesarri
1182,hinfallen::V,yere düşmek,erori
1183,laufen::V,yürümek,ibili
1184,schreiten::V,yürümek,oinkatu
1185,schreiten::V,adım atmak,oinkatu
1186,spazierengehen::V,gezmek,paseatu
1187,spazierengehen::V,gezmek,ostera bat egin
1188,spazierengehen::V,dolaşmak,paseatu
1189,spazierengehen::V,dolaşmak,ostera bat egin
1190,eilen::V,seğirtmek,lasterkatu
1191,sich beeilen::V,acele etmek,lehiatu
1192,sausen::V,hızla gitmek,ziztu bizian joan
1193,rennen::V,koşmak,lasterka egin
1194,springen::V,atlamak,jauzi egin
1195,springen::V,sıçramak,jauzi egin
1196,klettern::V,tırmanmak,igo
1197,schaukeln::V,sallanmak,zabu egin
1198,schaukeln::V,sallanmak,zanbulu egin
1199,kriechen::V,sürünmek,narras egin
1200,schwimmen::V,yüzmek,igerikatu
1201,schwimmen::V,yüzmek,igeri egin
1202,tauchen::V,dalmak,murgildu
1203,tauchen::V,dalmak,pulunpatu
1204,rudern::V,kürek çekmek,bogatu
1205,rudern::V,kürek çekmek,arraun egin
1206,fahren::V,gitmek,joan
1207,fliegen::V,uçmak,hegaldatu
1208,fliegen::V,uçmak,hegan egin
1209,gehen::V,gitmek,joan
1210,weggehen::V,gitmek,alde egin
1211,abfahren::V,kalkmak,abiatu
1212,anhalten::V,durmak,geratu
1213,anhalten::V,durmak,gelditu
1214,hineingehen::V,içeri girmek,sartu
1215,eintreten::V,girmek,sartu
1216,kommen::V,gelmek,etorri
1217,ankommen::V,varmak,heldu
1218,ankommen::V,varmak,iritsi
1219,zurückkommen::V,dönmek,itzuli
1220,bleiben::V,kalmak,gelditu
1221,warten::V,beklemek,itxaron
1222,warten::V,beklemek,zain egon
1223,erwarten::V,beklemek,iguriki
1224,suchen::V,aramak,bilatu
1225,finden::V,bulmak,idoro
1226,finden::V,bulmak,aurkitu
1227,versuchen::V,denemek,saiatu
1228,versuchen::V,denemek,ahalegindu
1229,vorbereiten::V,hazırlamak,gertatu
1230,lieben::V,sevmek,maitatu
1231,lieben::V,sevmek,maite izan
1232,mögen::V,beğenmek,laket izan
1233,mögen::V,beğenmek,atsegin izan
1234,lachen::V,gülmek,irri egin
1235,lachen::V,gülmek,barre egin
1236,rühren::V,dokunmak,hunkitu
1237,rühren::V,duygulandırmak,hunkitu
1238,weinen::V,ağlamak,negar egin
1239,schimpfen::V,küfretmek,erneguka ari izan
1240,sich ärgern::V,kızmak,ernegatu
1241,sich ärgern::V,kızmak,haserretu
1242,sich fürchten::V,korkmak,beldur izan
1243,fürchten::V,korkmak,beldur izan
1244,fliehen::V,kaçmak,ihes egin
1245,flüchten::V,kaçmak,ihes egin
1246,sehen::V,görmek,ikusi
1247,anschauen::V,seyretmek,begietsi
1248,ansehen::V,bakmak,begiratu
1249,hören::V,duymak,aditu
1250,hören::V,işitmek,aditu
1251,zuhören::V,dinlemek,entzun
1252,probieren::V,denemek,dastatu
1253,probieren::V,tadına bakmak,dastatu
1254,riechen::V,kokusunu almak,usnatu
1255,riechen::V,kokusunu almak,usaindu
1256,fühlen::V,duymak,sentitu
1257,fühlen::V,hissetmek,sentitu
1258,scheinen::V,görünmek,iruditu
1259,scheinen::V,görünmek,begitandu
1260,zu sehen sein::V,görünmek,azaldu
1261,vernehmen::V,haber almak,aditu
1262,frieren::V,üşümek,hotz izan
1263,tun::V,etmek,egin
1264,tun::V,yapmak,egin
1265,können::V,bilmek,ahal izan
1266,wollen::V,istemek,nahi izan
1267,anfangen::V,başlamak,hasi
1268,beenden::V,bitirmek,bukatu
1269,aufhören::V,bitmek,utzi
1270,gelingen::V,başarmak,lortu
1271,geraten::V,düşmek,heldu
1272,öffnen::V,açmak,ireki
1273,öffnen::V,açmak,zabaldu
1274,schließen::V,kapamak,itxi
1275,stellen::V,koymak,ipini
1276,setzen::V,koymak,jesarri
1277,setzen::V,oturtmak,jesarri
1278,legen::V,koymak,jarri
1279,legen::V,yatırmak,jarri
1280,berühren::V,dokunmak,ukitu
1281,verbinden::V,bağlamak,uztartu
1282,verbinden::V,birleştirmek,uztartu
1283,bedecken::V,örtmek,estali
1284,bedecken::V,kaplamak,estali
1285,aufhängen::V,asmak,eseki
1286,aufhängen::V,asmak,eskegi
1287,anzünden::V,yakmak,piztu
1288,anzünden::V,ateşlemek,piztu
1289,aufheben::V,kaldırmak,jaso
1290,zurücklassen::V,geride bırakmak,atzean utzi
1291,verlieren::V,yitirmek,galdu
1292,verlieren::V,kaybetmek,galdu
1293,fallen lassen::V,düşürmek,erortzen utzi
1294,machen::V,yapmak,egin
1295,herstellen::V,yapmak,ekoiztu
1296,herstellen::V,imal etmek,ekoiztu
1297,bauen::V,kurmak,eraiki
1298,bauen::V,inşa etmek,eraiki
1299,reparieren::V,onarmak,konpondu
1300,reparieren::V,tamir etmek,konpondu
1301,verbessern::V,düzeltmek,hobetu
1302,ändern::V,değiştirmek,mudatu
1303,graben::V,kazmak,aitzurtu
1304,beugen::V,eğmek,makurtu
1305,biegen::V,bükmek,malgutu
1306,biegen::V,bükmek,makolatu
1307,drehen::V,çevirmek,jiratu
1308,drehen::V,döndürmek,jiratu
1309,wenden::V,çevirmek,bihurtu
1310,umdrehen::V,çevirmek,biratu
1311,umdrehen::V,çevirmek,alderantzikatu
1312,heben::V,kaldırmak,jaso
1313,heben::V,kaldırmak,goratu
1314,hochheben::V,yukarı kaldırmak,goratu
1315,hochheben::V,yukarı kaldırmak,altxatu
1316,ergreifen::V,tutmak,oratu
1317,ergreifen::V,yakalamak,oratu
1318,halten::V,tutmak,eutsi
1319,drücken::V,sıkmak,sakatu
1320,schieben::V,itmek,bultzatu
1321,schieben::V,sürmek,bultzatu
1322,kratzen::V,kaşımak,hatz egin
1323,kratzen::V,kaşımak,hazka egin
1324,lecken::V,yalamak,miaztu
1325,lecken::V,yalamak,lamikatu
1326,beißen::V,ısırmak,hozka egin
1327,beißen::V,ısırmak,ausiki egin
1328,abreißen::V,koparmak,kendu
1329,abschneiden::V,keserek ayırmak,moztu
1330,abschneiden::V,keserek ayırmak,pikatu
1331,binden::V,bağlamak,lotu
1332,binden::V,bağlamak,estekatu
1333,stecken::V,sokmak,sartu
1334,brechen::V,kırmak,apurtu
1335,klopfen::V,çalmak,jo
1336,hauen::V,vurmak,jo
1337,kleben::V,yapıştırmak,itsatsi
1338,reiben::V,ovmak,igurtzi
1339,reiben::V,sürtmek,igurtzi
1340,streichen::V,sürmek,igurtzi
1341,schleifen::V,bilemek,zorroztu
1342,schneiden::V,kesmek,moztu
1343,rütteln::V,sallamak,astindu
1344,rütteln::V,sallamak,inarrosi
1345,schütteln::V,sarsmak,astindu
1346,schütteln::V,sarsmak,inarrosi
1347,schütteln::V,çalkamak,astindu
1348,schütteln::V,çalkamak,inarrosi
1349,schwenken::V,sallamak,zabukatu
1350,schütten::V,dökmek,isuri
1351,schütten::V,akıtmak,isuri
1352,füllen::V,doldurmak,bete
1353,einwickeln::V,sarmak,bildu
1354,tragen::V,taşımak,eroan
1355,tragen::V,taşımak,eraman
1356,schleppen::V,sürüklemek,narrastu
1357,schleppen::V,sürüklemek,herrestatu
1358,ziehen::V,çekmek,tira egin
1359,aufbewahren::V,saklamak,gorde
1360,werfen::V,atmak,jaurti
1361,werfen::V,atmak,aurtiki
1362,fangen::V,tutmak,atzeman
1363,fangen::V,yakalamak,atzeman
1364,packen::V,tutmak,heldu
1365,packen::V,yakalamak,heldu
1366,verstecken::V,saklamak,ostendu
1367,verstecken::V,saklamak,ezkutatu
1368,teilen::V,bölmek,zatitu
1369,teilen::V,ayırmak,zatitu
1370,schicken::V,yollamak,bidali
1371,schicken::V,göndermek,bidali
1372,bringen::V,getirmek,ekarri
1373,hinzufügen::V,katmak,eratxiki
1374,hinzufügen::V,katmak,gaineratu
1375,hinzufügen::V,eklemek,eratxiki
1376,hinzufügen::V,eklemek,gaineratu
1377,bekommen::V,almak,jaso
1378,bekommen::V,eline geçmek,jaso
1379,erhalten::V,almak,jaso
1380,nehmen::V,almak,hartu
1381,wählen::V,seçmek,hautatu
1382,wählen::V,seçmek,aukeratu
1383,auswählen::V,seçmek,hautatu
1384,auswählen::V,seçmek,aukeratu
1385,auswählen::V,ayırmak,hautatu
1386,auswählen::V,ayırmak,aukeratu
1387,bewahren::V,korumak,begiratu
1388,behindern::V,engellemek,oztopatu
1389,verderben::V,bozmak,hondatu
1390,beschädigen::V,zedelemek,akastu
1391,beschädigen::V,ziyan vermek,akastu
1392,zerbrechen::V,kırmak,apurtu
1393,zerreißen::V,yırtmak,zarratatu
1394,zerstören::V,yıkmak,suntsitu
1395,zerstören::V,tahrip etmek,suntsitu
1396,verbrennen::V,yakmak,erre
1397,verbrennen::V,yakmak,kiskali
1398,geben::V,vermek,eman
1399,reichen::V,uzatmak,luzatu
1400,reichen::V,uzatmak,helarazi
1401,schenken::V,hediye etmek,oparitu
1402,versprechen::V,vaat etmek,agindu
1403,wünschen::V,kutlamak,opatu
1404,wünschen::V,kutlamak,opetsi
1405,loben::V,övmek,laudatu
1406,loben::V,övmek,goraipatu
1407,küssen::V,öpmek,musu eman
1408,wiegen::V,sallamak,kulunkatu
1409,zudecken::V,örtmek,estali
1410,wecken::V,uyandırmak,esnatu
1411,wecken::V,uyandırmak,iratzartu
1412,zeigen::V,göstermek,erakutsi
1413,führen::V,gezdirmek,gidatu
1414,führen::V,yol göstermek,gidatu
1415,lehren::V,okutmak,irakatsi
1416,lehren::V,öğretmek,irakatsi
1417,unterrichten::V,öğretmek,eskolak eman
1418,aufziehen::V,yetiştirmek,hazi
1419,leiten::V,yönetmek,arteztu
1420,leiten::V,idare etmek,arteztu
1421,antreiben::V,teşvik etmek,bulkatu
1422,lassen::V,-tırmak,-arazi
1423,einladen::V,davet etmek,gonbidatu
1424,vereinigen::V,birleştirmek,batu
1425,vereinigen::V,birleştirmek,bateratu
1426,besuchen::V,uğramak,ikustatu
1427,besuchen::V,ziyaret etmek,ikustatu
1428,besuchen::V,görmeye gitmek,ikustatu
1429,treffen::V,rastlamak,topatu
1430,treffen::V,isabet etmek,topatu
1431,sich versammeln::V,toplanmak,bildu
1432,spielen::V,oynamak,jolastu
1433,singen::V,söylemek,abestu
1434,singen::V,söylemek,kantatu
1435,singen::V,şarkı söylemek,abestu
1436,singen::V,şarkı söylemek,kantatu
1437,tanzen::V,oynamak,dantzatu
1438,tanzen::V,oynamak,dantzan egin
1439,tanzen::V,dans etmek,dantzatu
1440,tanzen::V,dans etmek,dantzan egin
1441,sich trennen::V,ayrılmak,banandu
1442,verlassen::V,bırakmak,utzietsi
1443,verlassen::V,terk etmek,utzietsi
1444,retten::V,kurtarmak,salbatu
1445,retten::V,kurtarmak,gaizkatu
1446,bewachen::V,gözetmek,jagon
1447,bewachen::V,gözetmek,zaindu
1448,schützen::V,korumak,babestu
1449,schützen::V,korumak,gerizatu
1450,verteidigen::V,savunmak,aldeztu
1451,sich schlagen::V,dövüşmek,elkar jo
1452,sich schlagen::V,dövüşmek,elkar borrokatu
1453,schießen::V,ateş etmek,tiro egin
1454,siegen::V,yenmek,irabazi
1455,ärgern::V,kızdırmak,ernegatu
1456,ärgern::V,kızdırmak,haserretu
1457,schlagen::V,dövmek,jo
1458,schlagen::V,dövmek,erauntsi
1459,treten::V,tepmek,zapaldu
1460,treten::V,tepmek,ostiaktu
1461,stechen::V,sokmak,sastatu
1462,stechen::V,batırmak,sastatu
1463,stoßen::V,itmek,bultzatu
1464,stehlen::V,çalmak,ostu
1465,stehlen::V,çalmak,lapurtu
1466,stören::V,bozmak,galarazi
1467,stören::V,etkilemek,galarazi
1468,belästigen::V,rahatsız etmek,gohaindu
1469,belästigen::V,rahatsız etmek,alamena eman
1470,verbergen::V,saklamak,ezkutatu
1471,täuschen::V,aldatmak,tronpatu
1472,täuschen::V,aldatmak,engainatu
1473,betrügen::V,aldatmak,iruzurtu
1474,betrügen::V,dolandırmak,iruzurtu
1475,töten::V,öldürmek,hil
1476,töten::V,öldürmek,heriotza eman
1477,wohnen::V,oturmak,bizi izan
1478,arbeiten::V,çalışmak,lan egin
1479,arbeiten::V,çalışmak,behar egin
1480,sammeln::V,toplamak,bildu
1481,sammeln::V,toplamak,bildumatu
1482,pflücken::V,koparmak,batu
1483,pflücken::V,koparmak,bildu
1484,jagen::V,avlanmak,ehizatu
1485,fischen::V,balık tutmak,arrantzatu
1486,fischen::V,balık tutmak,arrantza egin
1487,fassen::V,tutmak,harrapatu
1488,fassen::V,yakalamak,harrapatu
1489,hüten::V,otlatmak,begiratu
1490,treiben::V,gütmek,bultza egin
1491,anbinden::V,bağlamak,estekatu
1492,füttern::V,beslemek,bazkatu
1493,melken::V,sağmak,jetzi
1494,hacken::V,yarmak,xehatu
1495,gießen::V,sulamak,isuri
1496,reifen::V,olgunlaşmak,heldu
1497,reifen::V,olgunlaşmak,zoritu
1498,zubereiten::V,hazırlamak,prestatu
1499,kochen::V,pişirmek,egosi
1500,kochen::V,kaynatmak,egosi
1501,backen::V,pişirmek,labean egin
1502,backen::V,fırında pişirmek,labean egin
1503,braten::V,kızartmak,erregosi
1504,umrühren::V,karıştırmak,eragin
1505,stricken::V,örmek,trikotatu
1506,stricken::V,örmek,puntu egin
1507,nähen::V,dikmek,josi
1508,färben::V,boyamak,tindatu
1509,reinigen::V,temizlemek,ikuzi
1510,reinigen::V,temizlemek,garbitu
1511,waschen::V,yıkamak,xahutu
1512,waschen::V,yıkamak,garbitu
1513,abwischen::V,silmek,xukatu
1514,spülen::V,çalkamak,irakutzi
1515,fegen::V,süpürmek,erraztatu
1516,kehren::V,süpürmek,isastu
1517,baden::V,yıkanmak,bainatu
1518,baden::V,yıkanmak,bainua hartu
1519,baden::V,banyo yapmak,bainatu
1520,baden::V,banyo yapmak,bainua hartu
1521,sich waschen::V,yıkanmak,burua garbitu
1522,ausziehen::V,çıkarmak,erantzi
1523,anziehen::V,giymek,jantzi
1524,sich anziehen::V,giyinmek,jantzi
1525,kämmen::V,taramak,orraztu
1526,schmücken::V,süslemek,apaindu
1527,sagen::V,demek,esan
1528,sagen::V,söylemek,esan
1529,sprechen::V,konuşmak,mintzatu
1530,sprechen::V,konuşmak,hitz egin
1531,reden::V,konuşmak,hitz egin
