,Concept_ID,lv,el
2400,schwenken::V,vēcināt,κουνώ
2401,schütten::V,кисьтны,χύνω
2402,schütten::V,bērt,χύνω
2403,füllen::V,тыртны,γεμίζω
2404,füllen::V,pildīt,γεμίζω
2405,füllen::V,piepildīt,γεμίζω
2406,einwickeln::V,тубыртны,τυλίγω
2407,einwickeln::V,ietīt,τυλίγω
2408,tragen::V,нуны,φέρνω
2409,tragen::V,nest,φέρνω
2410,schleppen::V,кыскавны,κουβαλώ
2411,schleppen::V,stiept,κουβαλώ
2412,schleppen::V,staipīt,κουβαλώ
2413,ziehen::V,кыскыны,τραβώ
2414,ziehen::V,vilkt,τραβώ
2415,aufbewahren::V,видзны,φυλάω
2416,aufbewahren::V,glabāt,φυλάω
2417,aufbewahren::V,uzglabāt,φυλάω
2418,werfen::V,чӧвтны,ρίχνω
2419,werfen::V,шыбитны,ρίχνω
2420,werfen::V,mest,ρίχνω
2421,werfen::V,sviest,ρίχνω
2422,fangen::V,кутны,πιάνω
2423,fangen::V,ķert,πιάνω
2424,fangen::V,uzķert,πιάνω
2425,packen::V,босьтны,τσακώνω
2426,packen::V,paķert,τσακώνω
2427,packen::V,satvert,τσακώνω
2428,verstecken::V,дзебны,κρύβω
2429,verstecken::V,slēpt,κρύβω
2430,verstecken::V,noglabāt,κρύβω
2431,teilen::V,юкны,μερίζω
2432,teilen::V,dalīt,μερίζω
2433,schicken::V,ыстыны,στέλνω
2434,schicken::V,sūtīt,στέλνω
2435,schicken::V,atsūtīt,στέλνω
2436,bringen::V,вайны,φέρνω
2437,bringen::V,atvest,φέρνω
2438,hinzufügen::V,содтыны,προσθέτω
2439,hinzufügen::V,pievienot,προσθέτω
2440,bekommen::V,босьтны,προσκομίζω
2441,bekommen::V,dabūt,προσκομίζω
2442,erhalten::V,босьтны,παίρνω
2443,erhalten::V,босьтны,λαμβάνω
2444,erhalten::V,saņemt,παίρνω
2445,erhalten::V,saņemt,λαμβάνω
2446,nehmen::V,босьтны,πιάνω
2447,nehmen::V,босьтны,παίρνω
2448,nehmen::V,ņemt,πιάνω
2449,nehmen::V,ņemt,παίρνω
2450,nehmen::V,paņemt,πιάνω
2451,nehmen::V,paņemt,παίρνω
2452,wählen::V,бӧрйыны,εκλέγω
2453,wählen::V,ievēlēt,εκλέγω
2454,auswählen::V,бӧрйыны,διαλέγω
2455,auswählen::V,izvēlēt,διαλέγω
2456,bewahren::V,видзны,διατηρώ
2457,bewahren::V,saglabāt,διατηρώ
2458,behindern::V,конйӧдлыны,εμποδίζω
2459,behindern::V,джӧмдӧдны,εμποδίζω
2460,behindern::V,kavēt,εμποδίζω
2461,behindern::V,aizkavēt,εμποδίζω
2462,verderben::V,тшыкӧдны,χαλώ
2463,verderben::V,sabojāt,χαλώ
2464,beschädigen::V,тшыкӧдны,ζημιώνω
2465,beschädigen::V,bojāt,ζημιώνω
2466,beschädigen::V,maitāt,ζημιώνω
2467,zerbrechen::V,жуглыны,σπάζω
2468,zerbrechen::V,salauzt,σπάζω
2469,zerbrechen::V,sadauzīt,σπάζω
2470,zerreißen::V,орӧдны,σχίζω
2471,zerreißen::V,pārraut,σχίζω
2472,zerstören::V,жугӧдны,καταστρέφω
2473,zerstören::V,кисьтны,καταστρέφω
2474,zerstören::V,косявны,καταστρέφω
2475,zerstören::V,graut,καταστρέφω
2476,zerstören::V,sagraut,καταστρέφω
2477,verbrennen::V,сотны,καίω
2478,verbrennen::V,сотчыны,καίω
2479,verbrennen::V,dedzināt,καίω
2480,verbrennen::V,sadedzināt,καίω
2481,geben::V,сетны,δίνω
2482,geben::V,dot,δίνω
2483,geben::V,padot,δίνω
2484,reichen::V,сетны,δίνω
2485,reichen::V,padot,δίνω
2486,reichen::V,sniegt,δίνω
2487,schenken::V,козьнавны,χαρίζω
2488,schenken::V,dāvāt,χαρίζω
2489,schenken::V,dāvināt,χαρίζω
2490,versprechen::V,кыв сетны,υπόσχομαι
2491,versprechen::V,solīt,υπόσχομαι
2492,versprechen::V,apsolīt,υπόσχομαι
2493,wünschen::V,кӧсйыны,εύχομαι
2494,wünschen::V,vēlēt,εύχομαι
2495,wünschen::V,novēlēt,εύχομαι
2496,loben::V,ошкыны,επαινώ
2497,loben::V,lielīt,επαινώ
2498,küssen::V,окавны,φιλώ
2499,küssen::V,bučot,φιλώ
2500,küssen::V,skūpstīt,φιλώ
2501,wiegen::V,гудрӧдлыны,κουνώ
2502,wiegen::V,гудрӧдлыны,νανουρίζω
2503,wiegen::V,šūpot,κουνώ
2504,wiegen::V,šūpot,νανουρίζω
2505,zudecken::V,веввттьыны,σκεπάζω
2506,zudecken::V,apklāt,σκεπάζω
2507,zudecken::V,aizsegt,σκεπάζω
2508,wecken::V,садьмӧдны,ξυπνώ
2509,wecken::V,чуксавны,ξυπνώ
2510,wecken::V,modināt,ξυπνώ
2511,zeigen::V,петкӧдлыны,δείχνω
2512,zeigen::V,rādīt,δείχνω
2513,führen::V,нуӧдны,οδηγώ
2514,führen::V,vadīt,οδηγώ
2515,lehren::V,велӧдны,διδάσκω
2516,lehren::V,mācīt,διδάσκω
2517,lehren::V,iemācīt,διδάσκω
2518,unterrichten::V,велӧдны,διδάσκω
2519,unterrichten::V,apmācīt,διδάσκω
2520,aufziehen::V,быдтыны,ανατρέφω
2521,aufziehen::V,uzaudzināt,ανατρέφω
2522,leiten::V,веськӧдлыны,ηγούμαι
2523,leiten::V,веськӧдлыны,διευθύνω
2524,leiten::V,vadīt,ηγούμαι
2525,leiten::V,vadīt,διευθύνω
2526,leiten::V,pārzināt,ηγούμαι
2527,leiten::V,pārzināt,διευθύνω
2528,antreiben::V,тэрмӧдны,σπρώχνω
2529,antreiben::V,тэрмӧдны,παρακινώ
2530,antreiben::V,urdīt,σπρώχνω
2531,antreiben::V,urdīt,παρακινώ
2532,antreiben::V,mudināt,σπρώχνω
2533,antreiben::V,mudināt,παρακινώ
2534,lassen::V,тшӧктыны,αφήνω
2535,lassen::V,ļaut,αφήνω
2536,einladen::V,корны,προσκαλώ
2537,einladen::V,ielūgt,προσκαλώ
2538,einladen::V,aicināt,προσκαλώ
2539,vereinigen::V,ӧтувтны,ενώνω
2540,vereinigen::V,котыртны,ενώνω
2541,vereinigen::V,vienot,ενώνω
2542,vereinigen::V,apvienot,ενώνω
2543,besuchen::V,волыны,επισκέπτομαι
2544,besuchen::V,ветлыны,επισκέπτομαι
2545,besuchen::V,apciemot,επισκέπτομαι
2546,treffen::V,вочаӧдны,συναντώ
2547,treffen::V,паныдавны,συναντώ
2548,treffen::V,satikt,συναντώ
2549,treffen::V,sastapt,συναντώ
2550,sich versammeln::V,лӧсьӧдчыны,μαζεύομαι
2551,sich versammeln::V,salasīties,μαζεύομαι
2552,sich versammeln::V,sapulcēties,μαζεύομαι
2553,spielen::V,ворсны,παίζω
2554,spielen::V,spēlēt,παίζω
2555,spielen::V,spēlēties,παίζω
2556,singen::V,сьывны,τραγουδώ
2557,singen::V,dziedāt,τραγουδώ
2558,tanzen::V,йӧктыны,χορεύω
2559,tanzen::V,diet,χορεύω
2560,tanzen::V,dejot,χορεύω
2561,tanzen::V,dancot,χορεύω
2562,sich trennen::V,торйӧдчыны,αποχωρίζομαι
2563,sich trennen::V,šķirties,αποχωρίζομαι
2564,sich trennen::V,izšķirties,αποχωρίζομαι
2565,verlassen::V,эновтны,εγκαταλείπω
2566,verlassen::V,atstāt,εγκαταλείπω
2567,retten::V,видзны,σώζω
2568,retten::V,мездыны,σώζω
2569,retten::V,glābt,σώζω
2570,bewachen::V,видзны,φρουρώ
2571,bewachen::V,sargāt,φρουρώ
2572,schützen::V,видзны,προστατεύω
2573,schützen::V,pasargāt,προστατεύω
2574,schützen::V,aizsargāt,προστατεύω
2575,verteidigen::V,дорйыны,υπερασπίζω
2576,verteidigen::V,aizstāvēt,υπερασπίζω
2577,sich schlagen::V,косясьны,χτυπιέμαι
2578,sich schlagen::V,kauties,χτυπιέμαι
2579,sich schlagen::V,izkauties,χτυπιέμαι
2580,schießen::V,лыйны,πυροβολώ
2581,schießen::V,šaut,πυροβολώ
2582,schießen::V,šaudīt,πυροβολώ
2583,siegen::V,вермыны,νικώ
2584,siegen::V,uzvarēt,νικώ
2585,ärgern::V,лӧгӧдны,τσαντίζω
2586,ärgern::V,лёкмӧдны,τσαντίζω
2587,ärgern::V,скӧрмӧдны,τσαντίζω
2588,ärgern::V,sadusmot,τσαντίζω
2589,schlagen::V,вартны,χτυπώ
2590,schlagen::V,sist,χτυπώ
2591,schlagen::V,triekt,χτυπώ
2592,treten::V,лёгны,κλοτσώ
2593,treten::V,майкны,κλοτσώ
2594,treten::V,mīt,κλοτσώ
2595,treten::V,paspert,κλοτσώ
2596,stechen::V,бышткыны,τρυπώ
2597,stechen::V,durt,τρυπώ
2598,stoßen::V,тойлыны,ωθώ
2599,stoßen::V,тойлыны,σπρώχνω
2600,stoßen::V,йӧткавны,ωθώ
2601,stoßen::V,йӧткавны,σπρώχνω
2602,stoßen::V,grūst,ωθώ
2603,stoßen::V,grūst,σπρώχνω
2604,stehlen::V,гусявны,κλέβω
2605,stehlen::V,zagt,κλέβω
2606,stören::V,падмӧдны,διαταράσσω
2607,stören::V,traucēt,διαταράσσω
2608,belästigen::V,дӧзмӧдны,ενοχλώ
2609,belästigen::V,apgrūtināt,ενοχλώ
2610,verbergen::V,дзебны,κρύβω
2611,verbergen::V,сайӧдны,κρύβω
2612,verbergen::V,slēpt,κρύβω
2613,verbergen::V,paslēpt,κρύβω
2614,täuschen::V,пӧръявны,παραπλανώ
2615,täuschen::V,ылӧдны,παραπλανώ
2616,täuschen::V,mānīt,παραπλανώ
2617,täuschen::V,maldināt,παραπλανώ
2618,betrügen::V,сӧрны,απατώ
2619,betrügen::V,krāpt,απατώ
2620,betrügen::V,apkrāpt,απατώ
2621,töten::V,вины,σκοτώνω
2622,töten::V,вины,θανατώνω
2623,töten::V,nāvēt,σκοτώνω
2624,töten::V,nāvēt,θανατώνω
2625,töten::V,nogalināt,σκοτώνω
2626,töten::V,nogalināt,θανατώνω
2627,wohnen::V,овны,μένω
2628,wohnen::V,овны,κατοικώ
2629,wohnen::V,dzīvot,μένω
2630,wohnen::V,dzīvot,κατοικώ
2631,arbeiten::V,уджавны,δουλεύω
2632,arbeiten::V,уджавны,εργάζομαι
2633,arbeiten::V,strādāt,δουλεύω
2634,arbeiten::V,strādāt,εργάζομαι
2635,arbeiten::V,darboties,δουλεύω
2636,arbeiten::V,darboties,εργάζομαι
2637,sammeln::V,чукӧртны,μαζεύω
2638,sammeln::V,чукӧртны,συλλέγω
2639,sammeln::V,vākt,μαζεύω
2640,sammeln::V,vākt,συλλέγω
2641,pflücken::V,вотны,κόβω
2642,pflücken::V,ӧктыны,κόβω
2643,pflücken::V,raut,κόβω
2644,pflücken::V,plūkt,κόβω
2645,jagen::V,кыйсьыны,κυνηγώ
2646,jagen::V,medīt,κυνηγώ
2647,fischen::V,чери кыйны,ψαρεύω
2648,fischen::V,zvejot,ψαρεύω
2649,fassen::V,кутны,πιάνω
2650,fassen::V,saķert,πιάνω
2651,hüten::V,видзны,φυλάγω
2652,hüten::V,видзны,προσέχω
2653,hüten::V,йирӧдны,φυλάγω
2654,hüten::V,йирӧдны,προσέχω
2655,hüten::V,ganīt,φυλάγω
2656,hüten::V,ganīt,προσέχω
2657,treiben::V,вӧтлыны,οδηγώ
2658,treiben::V,dzīt,οδηγώ
2659,anbinden::V,домавны,δένω
2660,anbinden::V,piesiet,δένω
2661,anbinden::V,piesaistīt,δένω
2662,füttern::V,вердны,ταΐζω
2663,füttern::V,barot,ταΐζω
2664,melken::V,лысьтыны,αρμέγω
2665,melken::V,slaukt,αρμέγω
2666,hacken::V,керавны,κόβω
2667,hacken::V,kapāt,κόβω
2668,gießen::V,киськавны,ποτίζω
2669,gießen::V,liet,ποτίζω
2670,gießen::V,laistīt,ποτίζω
2671,reifen::V,кисьмыны,ωριμάζω
2672,reifen::V,briest,ωριμάζω
2673,zubereiten::V,дасьтыны,ετοιμάζω
2674,zubereiten::V,taisīt,ετοιμάζω
2675,zubereiten::V,gatavot,ετοιμάζω
2676,kochen::V,пуны,βράζω
2677,kochen::V,vārīt,βράζω
2678,backen::V,пӧжавны,ψήνω
2679,backen::V,cept,ψήνω
2680,braten::V,пражитны,τηγανίζω
2681,braten::V,cept,τηγανίζω
2682,braten::V,cepināt,τηγανίζω
2683,umrühren::V,сорлавны,ανακατεύω
2684,umrühren::V,maisīt,ανακατεύω
2685,umrühren::V,apmaisīt,ανακατεύω
2686,stricken::V,кӧртны,πλέκω
2687,stricken::V,adīt,πλέκω
2688,nähen::V,вурны,ράβω
2689,nähen::V,šūt,ράβω
2690,färben::V,мичӧдны,βάφω
2691,färben::V,мичӧдны,χρωματίζω
2692,färben::V,краситны,βάφω
2693,färben::V,краситны,χρωματίζω
2694,färben::V,krāsot,βάφω
2695,färben::V,krāsot,χρωματίζω
2696,färben::V,nokrāsot,βάφω
2697,färben::V,nokrāsot,χρωματίζω
2698,reinigen::V,весавны,καθαρίζω
2699,reinigen::V,tīrīt,καθαρίζω
2700,reinigen::V,attīrīt,καθαρίζω
2701,waschen::V,мыськыны,πλένω
2702,waschen::V,mazgāt,πλένω
2703,abwischen::V,чышкыны,σφουγγίζω
2704,abwischen::V,noslaucīt,σφουγγίζω
2705,spülen::V,пожъявны,ξεπλένω
2706,spülen::V,skalot,ξεπλένω
2707,fegen::V,чышкыны,σκουπίζω
2708,fegen::V,slaucīt,σκουπίζω
2709,kehren::V,чышкыны,σκουπίζω
2710,kehren::V,mēzt,σκουπίζω
2711,baden::V,купайтчыны,κάνω μπάνιο
2712,baden::V,peldēties,κάνω μπάνιο
2713,sich waschen::V,мыссьыны,πλένομαι
2714,sich waschen::V,mazgāties,πλένομαι
2715,ausziehen::V,пӧрччӧдны,βγάζω
2716,ausziehen::V,noģērbt,βγάζω
2717,anziehen::V,кӧмавны,φορώ
2718,anziehen::V,пасьтавны,φορώ
2719,anziehen::V,uzvilkt,φορώ
2720,sich anziehen::V,пасьтасьны,ντύνομαι
2721,sich anziehen::V,apģērbties,ντύνομαι
2722,kämmen::V,сынавны,χτενίζω
2723,kämmen::V,sukāt,χτενίζω
2724,schmücken::V,мичмӧдны,στολίζω
2725,schmücken::V,rotāt,στολίζω
2726,schmücken::V,greznot,στολίζω
2727,sagen::V,шуны,λέω
2728,sagen::V,висьтавны,λέω
2729,sagen::V,teikt,λέω
2730,sprechen::V,сёрнитны,μιλώ
2731,sprechen::V,runāt,μιλώ
2732,reden::V,сёрнитны,μιλώ
2733,reden::V,сёрнитны,κουβεντιάζω
2734,reden::V,norunāt,μιλώ
2735,reden::V,norunāt,κουβεντιάζω
2736,sich unterhalten::V,сёрнитны,συνομιλώ
2737,sich unterhalten::V,сёрнитны,κουβεντιάζω
2738,sich unterhalten::V,варовитны,συνομιλώ
2739,sich unterhalten::V,варовитны,κουβεντιάζω
2740,sich unterhalten::V,sarunāties,συνομιλώ
2741,sich unterhalten::V,sarunāties,κουβεντιάζω
2742,fragen::V,юавны,ρωτώ
2743,fragen::V,jautāt,ρωτώ
2744,bitten::V,корны,ζητώ
2745,bitten::V,корны,παρακαλώ
2746,bitten::V,lūgt,ζητώ
2747,bitten::V,lūgt,παρακαλώ
2748,bitten::V,prasīt,ζητώ
2749,bitten::V,prasīt,παρακαλώ
2750,erzählen::V,висьтавны,διηγούμαι
2751,erzählen::V,stāstīt,διηγούμαι
2752,mitteilen::V,юӧртны,πληροφορώ
2753,mitteilen::V,висьтавны,πληροφορώ
2754,mitteilen::V,pavēstīt,πληροφορώ
2755,nennen::V,шуны,ονομάζω
2756,nennen::V,ним сетны,ονομάζω
2757,nennen::V,saukt,ονομάζω
2758,rufen::V,корны,φωνάζω
2759,rufen::V,saukt,φωνάζω
2760,prahlen::V,ошйысьны,καυχιέμαι
2761,prahlen::V,lielīties,καυχιέμαι
2762,übersetzen::V,вуджӧдны,μεταφράζω
2763,übersetzen::V,tulkot,μεταφράζω
2764,übersetzen::V,pārtulkot,μεταφράζω
2765,denken::V,мӧвпавны,σκέφτομαι
2766,denken::V,domāt,σκέφτομαι
2767,glauben::V,эскыны,πιστεύω
2768,glauben::V,ticēt,πιστεύω
2769,bemerken::V,казявны,παρατηρώ
2770,bemerken::V,ievērot,παρατηρώ
2771,bemerken::V,ieraudzīt,παρατηρώ
2772,erkennen::V,тӧдмавны,αναγνωρίζω
2773,erkennen::V,pazīt,αναγνωρίζω
2774,erkennen::V,atpazīt,αναγνωρίζω
2775,begreifen::V,вежӧртны,καταλαβαίνω
2776,begreifen::V,гӧгӧрвоны,καταλαβαίνω
2777,begreifen::V,jēgt,καταλαβαίνω
2778,begreifen::V,apjēgt,καταλαβαίνω
2779,verstehen::V,вежӧртны,ακούω
2780,verstehen::V,гӧгӧрвоны,ακούω
2781,verstehen::V,saprast,ακούω
2782,lernen::V,вeлöдчыны,μαθαίνω
2783,lernen::V,mācīties,μαθαίνω
2784,wissen::V,тӧдны,ξέρω
2785,wissen::V,zināt,ξέρω
2786,sich erinnern an::V,казьтывны,θυμάμαι
2787,sich erinnern an::V,дум вылӧ уськӧдны,θυμάμαι
2788,sich erinnern an::V,atminēties,θυμάμαι
2789,vergessen::V,вунӧдны,ξεχνώ
2790,vergessen::V,mirst,ξεχνώ
2791,vergessen::V,aizmirst,ξεχνώ
2792,messen::V,муртавны,μετρώ
2793,messen::V,mērīt,μετρώ
2794,zählen::V,лыддьыны,μετρώ
2795,zählen::V,skaitīt,μετρώ
2796,rechnen::V,лыддьыны,λογαριάζω
2797,rechnen::V,rēķināt,λογαριάζω
2798,lesen::V,лыддьыны,διαβάζω
2799,lesen::V,lasīt,διαβάζω
2800,malen::V,серпасавны,ζωγραφίζω
2801,malen::V,gleznot,ζωγραφίζω
2802,zeichnen::V,серпасавны,σχεδιάζω
2803,zeichnen::V,zīmēt,σχεδιάζω
2804,schreiben::V,гижны,γράφω
2805,schreiben::V,rakstīt,γράφω
2806,besitzen::V,лоны,κατέχω
2807,besitzen::V,piederēt,κατέχω
2808,kaufen::V,ньӧбны,αγοράζω
2809,kaufen::V,pirkt,αγοράζω
2810,verkaufen::V,вузавны,πουλώ
2811,verkaufen::V,pārdot,πουλώ
2812,bezahlen::V,мынтыны,πληρώνω
2813,bezahlen::V,мынтысьны,πληρώνω
2814,bezahlen::V,apmaksāt,πληρώνω
2815,zahlen::V,мынтыны,πληρώνω
2816,zahlen::V,maksāt,πληρώνω
2817,beherrschen::V,ас улын кутны,κυριαρχώ
2818,beherrschen::V,valdīt,κυριαρχώ
2819,ertragen::V,пыкны,βαστώ
2820,ertragen::V,пыкны,αντέχω
2821,ertragen::V,лэптыны,βαστώ
2822,ertragen::V,лэптыны,αντέχω
2823,ertragen::V,panest,βαστώ
2824,ertragen::V,panest,αντέχω
2825,ertragen::V,paciest,βαστώ
2826,ertragen::V,paciest,αντέχω
