,Concept_ID,vep,sv
849,und::CNJ,da,och
850,oder::CNJ,vai,eller
851,stehen::V,seišta,stå
852,sitzen::V,ištta,sitta
853,liegen::V,venuda,ligga
854,hängen::V,ripta,hänga
855,werden::V,lindä,bli
856,werden::V,tehtas,bli
857,passieren::V,ozaitas,ske
858,passieren::V,ozaitas,hända
859,beginnen::V,augotadas,börja
860,enden::V,loptas,ända
861,wechseln::V,vajehtadas,växla
862,aufgehen[Sonne]::V,nousta,gå upp
863,untergehen[Sonne]::V,lasktas,gå ned
864,scheinen[Sonne]::V,paštta,skina
865,donnern::V,juraita,dundra
866,wehen::V,dölta,blåsa
867,wehen::V,puhuda,blåsa
868,strömen::V,valadas,forsa
869,strömen::V,valadas,strömma
870,fließen::V,valuda,flyta
871,sich drehen::V,punotas,snurra
872,schwanken::V,čibuda,vackla
873,schwingen::V,čibuda,svinga
874,fallen::V,langeta,falla
875,brennen::V,pallada,brinna
876,rauchen::V,savustada,ryka
877,regnen::V,vihmda,regna
878,gefrieren::V,jäduda,frysa
879,gefrieren::V,kül'mdä,frysa
880,tauen::V,sulada,töa
881,schmelzen::V,sulada,smälta
882,trocknen::V,kuida,torka
883,trocknen::V,kuivehtuda,torka
884,sieden::V,kehuda,koka
885,sieden::V,kehuda,sjuda
886,faulen::V,hapata,ruttna
887,faulen::V,traudäs,ruttna
888,verfaulen::V,hapata,ruttna
889,reißen::V,rebita,brista
890,versinken::V,upota,sjunka
891,vergehen::V,mända,förgå
892,erscheinen::V,ozutadas,synas
893,erscheinen::V,ozutadas,visa sig
894,verschwinden::V,hajeta,försvinna
895,sinken::V,väheta,sjunka
896,sinken::V,lasktas,sjunka
897,abnehmen::V,peneta,avta
898,abnehmen::V,peneta,minskas
899,zunehmen::V,ližaduda,tilltaga
900,steigen::V,nousta,stiga
901,wachsen::V,kazda,växa
902,glänzen::V,loštta,glimma
903,funkeln::V,hoštta,tindra
904,funkeln::V,hoštta,gnistra
905,lärmen::V,robaita,bråka
906,lärmen::V,robaita,väsnas
907,läuten::V,judaita,ringa
908,klingeln::V,kelotada,ringa
909,klirren::V,biraita,klirra
910,brausen::V,bruncta,brusa
911,rauschen::V,šobaita,susa
912,klingen::V,heläita,låta
913,klingen::V,heläita,klinga
914,bellen::V,nutta,skälla
915,heulen::V,ulaita,yla
916,heulen::V,ulaita,tjuta
917,blasen::V,puhuda,blåsa
918,pfeifen::V,pistta,vissla
919,pfeifen::V,vihelta,vissla
920,schreien::V,kirkta,skrika
921,schreien::V,kidastada,skrika
922,stöhnen::V,ohkta,stöna
923,stöhnen::V,voivotada,stöna
924,zittern::V,säraita,darra
925,zittern::V,säraita,skälva
926,leben::V,eläda,leva
927,geboren werden::V,sünduda,födas
928,atmen::V,henktä,andas
929,trinken::V,joda,dricka
930,essen::V,söda,äta
931,schlucken::V,lainata,svälja
932,müde werden::V,väzuda,tröttna
933,müde werden::V,šuštuda,tröttna
934,einschlafen::V,uinota,somna
935,schlafen::V,magata,sova
936,schlafen::V,nukkuda,sova
937,aufwachen::V,heraštuda,vakna
938,aufstehen::V,nousta,stiga upp
939,sich erholen::V,lebaitas,repa sig
940,sich erholen::V,lebaitas,hämta sig
941,krank werden::V,läžegata,insjukna
942,krank sein::V,läžuda,vara sjuk
943,schmerzen::V,kibištada,smärta
944,schmerzen::V,kibištada,göra ont
945,husten::V,rügda,hosta
946,genesen::V,tervehtuda,tillfriskna
947,sterben::V,kolda,dö
948,umkommen::V,kolda,omkomma
949,sich bewegen::V,likkuda,röra sig
950,sich rühren::V,likahtada,röra på sig
951,sich rühren::V,kubahtada,röra på sig
952,sich erheben::V,nousta,resa sig
953,sich setzen::V,išttas,sätta sig
954,hinfallen::V,langeta,falla omkull
955,laufen::V,kävuda,löpa
956,schreiten::V,astta,skrida
957,schreiten::V,haškta,skrida
958,spazierengehen::V,kävelta,promenera
959,eilen::V,kiruhtada,ila
960,sich beeilen::V,kiruhtada,skynda sig
961,sausen::V,fun'urta,susa
962,rennen::V,joksta,löpa
963,rennen::V,joksta,springa
964,springen::V,hüptä,hoppa
965,klettern::V,libuda,klättra
966,schaukeln::V,čibuda,gunga
967,kriechen::V,ličtas,kräla
968,schwimmen::V,ujuda,simma
969,tauchen::V,čukautas,dyka
970,rudern::V,souta,ro
971,fahren::V,ajada,köra
972,fahren::V,ajelda,köra
973,fliegen::V,leta,flyga
974,gehen::V,mända,gå
975,gehen::V,kävuda,gå
976,weggehen::V,päzda,gå bort
977,weggehen::V,lähtta,gå bort
978,abfahren::V,tönduda,resa
979,abfahren::V,tönduda,avresa
980,anhalten::V,seižutadas,stanna
981,hineingehen::V,mända südäimehe,gå in
982,eintreten::V,tulda,träda in
983,kommen::V,tulda,komma
984,ankommen::V,tulda,ankomma
985,zurückkommen::V,pörtas,återkomma
986,bleiben::V,jäda,bli
987,bleiben::V,jäda,förbli
988,warten::V,varastada,vänta
989,erwarten::V,varastada,vänta
990,suchen::V,ectä,leta
991,finden::V,löuta,finna
992,versuchen::V,ladida,försöka
993,versuchen::V,rohkaita,försöka
994,vorbereiten::V,vaumita,förbereda
995,lieben::V,armastada,älska
996,mögen::V,navedida,tycka om
997,lachen::V,nagrda,skratta
998,rühren::V,likutada,röra
999,weinen::V,itkta,gråta
1000,schimpfen::V,laidas,skälla
1001,schimpfen::V,pačatada,skälla
1002,sich ärgern::V,rändüda,förargas
1003,sich fürchten::V,varaita,vara rädd
1004,fürchten::V,varaita,frukta
1005,fliehen::V,pageta,fly
1006,fliehen::V,pageta,rymma
1007,flüchten::V,pageta,fly
1008,flüchten::V,joksta,fly
1009,sehen::V,nähta,se
1010,anschauen::V,kacta,se på
1011,anschauen::V,kacta,betrakta
1012,ansehen::V,kacta,åse
1013,hören::V,kulda,höra
1014,zuhören::V,kundeltas,höra på
1015,zuhören::V,kundeltas,lyssna till
1016,probieren::V,mujada,smaka
1017,probieren::V,mujada,smaka på
1018,riechen::V,rižada,lukta
1019,fühlen::V,mujada,känna
1020,scheinen::V,näguda,verka
1021,scheinen::V,näguda,tyckas
1022,zu sehen sein::V,näguda,synas
1023,zu sehen sein::V,näguda,kunna ses
1024,vernehmen::V,kulištada,få veta
1025,vernehmen::V,kulištada,förnimma
1026,frieren::V,kül'mdä,frysa
1027,tun::V,tehta,göra
1028,können::V,voida,kunna
1029,können::V,mahtta,kunna
1030,wollen::V,himoita,vilja
1031,wollen::V,tahtoida,vilja
1032,anfangen::V,zavottä,börja
1033,anfangen::V,augotada,börja
1034,beenden::V,loptä,avsluta
1035,aufhören::V,loptas,sluta
1036,aufhören::V,loptas,upphöra
1037,gelingen::V,lähtta,lyckas
1038,gelingen::V,tehtas,lyckas
1039,geraten::V,tulda,bli
1040,öffnen::V,avaita,öppna
1041,schließen::V,saubata,låsa
1042,schließen::V,saubata,stänga
1043,stellen::V,panda,ställa
1044,stellen::V,seižutada,ställa
1045,setzen::V,ištutada,sätta
1046,legen::V,panda,lägga
1047,berühren::V,koskta,beröra
1048,berühren::V,käziduda,beröra
1049,verbinden::V,ühtenzoitta,förbinda
1050,bedecken::V,katta,täcka
1051,bedecken::V,katta,betäcka
1052,bedecken::V,peitta,täcka
1053,bedecken::V,peitta,betäcka
1054,aufhängen::V,riputada,hänga
1055,aufhängen::V,riputada,hänga upp
1056,anzünden::V,sütutada,tända
1057,anzünden::V,sütutada,antända
1058,anzünden::V,sütutada,tända på
1059,aufheben::V,leta,lyfta
1060,zurücklassen::V,jätta,lämna
1061,zurücklassen::V,jätta,efterlämna
1062,verlieren::V,kadotada,mista
1063,verlieren::V,kadotada,förlora
1064,fallen lassen::V,kirbotada,tappa
1065,fallen lassen::V,kirbotada,släppa
1066,machen::V,säta,göra
1067,machen::V,tehta,göra
1068,herstellen::V,tehta,tillverka
1069,herstellen::V,tehta,framställa
1070,bauen::V,leta,bygga
1071,bauen::V,sauda,bygga
1072,reparieren::V,koheta,reparera
1073,verbessern::V,paremboita,rätta
1074,verbessern::V,paremboita,förbättra
1075,ändern::V,vajehtada,ändra
1076,ändern::V,vajehtada,förändra
1077,graben::V,kaida,gräva
1078,graben::V,čongoida,gräva
1079,beugen::V,koverta,böja
1080,biegen::V,painda,böja
1081,biegen::V,painda,kröka
1082,drehen::V,punotada,vrida
1083,wenden::V,käta,vända
1084,wenden::V,kärauta,vända
1085,umdrehen::V,käta,vrida om
1086,heben::V,leta,häva
1087,hochheben::V,libutada,lyfta
1088,ergreifen::V,tabata,gripa
1089,halten::V,pidada,hålla
1090,drücken::V,painda,trycka
1091,schieben::V,žigutada,skjuta
1092,kratzen::V,künstä,riva
1093,kratzen::V,künstä,skrapa
1094,lecken::V,nolda,slicka
1095,beißen::V,purda,bita
1096,beißen::V,hambastada,bita
1097,abreißen::V,ratketa,slita_av
1098,abreißen::V,ratketa,riva_av
1099,abschneiden::V,čapata,skära av
1100,abschneiden::V,leikata,skära av
1101,binden::V,sidoda,binda
1102,stecken::V,čokaita,sticka
1103,brechen::V,katkaita,bryta
1104,brechen::V,katkaita,brista
1105,klopfen::V,kolkotada,banka
1106,klopfen::V,kolkotada,klappa
1107,hauen::V,löda,hugga
1108,kleben::V,klejata,klistra
1109,reiben::V,hosta,gnida
1110,reiben::V,törkita,gnida
1111,reiben::V,jorotada,gnida
1112,streichen::V,voita,smörja
1113,schleifen::V,hijoida,slipa
1114,schleifen::V,teravzoitta,slipa
1115,schneiden::V,leikata,skära
1116,schneiden::V,leikata,klippa
1117,rütteln::V,heilutada,skaka
1118,schütteln::V,pudištada,rista
1119,schwenken::V,maihutada,svänga
1120,schütten::V,valada,hälla
1121,füllen::V,täutta,fylla
1122,einwickeln::V,kärdä,slå in
1123,einwickeln::V,kärdä,veckla in
1124,tragen::V,kantta,bära
1125,tragen::V,kandišta,bära
1126,schleppen::V,vedätada,släpa
1127,ziehen::V,vedada,dra
1128,aufbewahren::V,kaita,förvara
1129,aufbewahren::V,kaita,ta vara på
1130,werfen::V,čuta,kasta
1131,werfen::V,tactä,kasta
1132,fangen::V,püta,fånga
1133,packen::V,tabata,gripa
1134,packen::V,tabata,gripa tag
1135,verstecken::V,peitta,gömma
1136,teilen::V,jagada,dela
1137,schicken::V,oigeta,skicka
1138,bringen::V,veda,bringa
1139,hinzufügen::V,ližata,tillägga
1140,bekommen::V,sada,få
1141,bekommen::V,sada,erhålla
1142,erhalten::V,sada,få
1143,erhalten::V,sada,erhålla
1144,nehmen::V,otta,ta
1145,nehmen::V,otta,taga
1146,wählen::V,valita,välja
1147,auswählen::V,valita,utvälja
1148,bewahren::V,kaita,bevara
1149,behindern::V,telustada,hindra
1150,behindern::V,telustada,förhindra
1151,verderben::V,travida,förstöra
1152,beschädigen::V,satatada,skada
1153,zerbrechen::V,mureta,bryta isär
1154,zerbrechen::V,mureta,bryta sönder
1155,zerreißen::V,rebitada,riva sönder
1156,zerreißen::V,rebitada,slita sönder
1157,zerstören::V,mureta,förstöra
1158,verbrennen::V,poltta,bränna
1159,verbrennen::V,poltta,bränna upp
1160,geben::V,antta,ge
1161,reichen::V,antta,räcka
1162,schenken::V,lahjoita,skänka
1163,versprechen::V,toivotada,lova
1164,wünschen::V,toivotada,önska
1165,loben::V,kitta,lova
1166,loben::V,kitta,beröma
1167,küssen::V,tervehtada,pussa
1168,wiegen::V,likutada,vagga
1169,zudecken::V,katta,täcka
1170,wecken::V,noustatada,väcka
1171,zeigen::V,ozutada,visa
1172,führen::V,astutada,föra
1173,lehren::V,opeta,lära
1174,unterrichten::V,opeta,undervisa
1175,aufziehen::V,kazvatada,uppfostra
1176,leiten::V,ohjata,leda
1177,antreiben::V,rigehtoitta,driva på
1178,lassen::V,käskta,få att
1179,einladen::V,kucta,bjuda
1180,einladen::V,kucta,inbjuda
1181,vereinigen::V,ühtenzoitta,förena
1182,besuchen::V,rižada,besöka
1183,treffen::V,vastata,möta
1184,treffen::V,vastata,träffa
1185,sich versammeln::V,kägeta,församla sig
1186,sich versammeln::V,sätas,församla sig
1187,spielen::V,väta,leka
1188,spielen::V,väta,spela
1189,singen::V,pajatada,sjunga
1190,tanzen::V,kargaita,dansa
1191,sich trennen::V,erigata,skiljas
1192,verlassen::V,jätta,lämna
1193,verlassen::V,jätta,överge
1194,retten::V,päzutada,rädda
1195,bewachen::V,varjoita,bevaka
1196,schützen::V,kaita,skydda
1197,schützen::V,kaita,beskydda
1198,verteidigen::V,kaita,försvara
1199,sich schlagen::V,torata,slåss
1200,schießen::V,ampta,skjuta
1201,siegen::V,vägestada,segra
1202,ärgern::V,verdutada,förarga
1203,ärgern::V,rändütada,förarga
1204,schlagen::V,löda,slå
1205,schlagen::V,iškta,slå
1206,treten::V,peksta,sparka
1207,treten::V,topsta,sparka
1208,stechen::V,pystiä,sticka
1209,stoßen::V,iškta,stöta
1210,stoßen::V,pudištada,stöta
1211,stehlen::V,vargastada,stjäla
1212,stören::V,keskustada,störa
1213,belästigen::V,tartuteldas,genera
1214,belästigen::V,tartuteldas,besvära
1215,verbergen::V,katelda,dölja
1216,täuschen::V,manitada,vilseleda
1217,betrügen::V,manitada,bedra
1218,töten::V,rikta,döda
1219,töten::V,surmita,döda
1220,wohnen::V,eläda,bo
1221,arbeiten::V,rata,arbeta
1222,sammeln::V,kogota,samla
1223,pflücken::V,poimda,plocka
1224,jagen::V,mecata,jaga
1225,fischen::V,kalatada,fiska
1226,fassen::V,tabata,fånga
1227,hüten::V,paimeta,vakta
1228,treiben::V,ajada,driva
1229,anbinden::V,küttestada,binda fast
1230,anbinden::V,sidoda,binda fast
1231,füttern::V,sötta,fodra
1232,melken::V,lüpsta,mjölka
1233,hacken::V,sauda,hacka
1234,gießen::V,valada,hälla
1235,gießen::V,valada,vattna
1236,reifen::V,küpseta,mogna
1237,zubereiten::V,vaumištada,tillaga
1238,zubereiten::V,vaumištada,tillreda
1239,kochen::V,keitta,koka
1240,backen::V,paštta,baka
1241,braten::V,žarda,steka
1242,umrühren::V,segoitada,röra om
1243,stricken::V,kudoda,sticka
1244,nähen::V,ombelta,sy
1245,färben::V,mujutada,färga
1246,reinigen::V,puhtastada,rensa
1247,reinigen::V,puhtastada,rengöra
1248,waschen::V,pesta,tvätta
1249,abwischen::V,pühktä,torka av
1250,spülen::V,huhtoida,spola
1251,spülen::V,huhtoida,skölja
1252,fegen::V,pühkta,feja
1253,kehren::V,uhoita,sopa
1254,baden::V,kül'ptäs,bada
1255,sich waschen::V,pestas,tvätta sig
1256,ausziehen::V,riičta,ta av
1257,ausziehen::V,rušta,ta av
1258,anziehen::V,panda päle,ta på
1259,anziehen::V,panda kädehe,ta på
1260,anziehen::V,panda jaugha,ta på
1261,sich anziehen::V,sobdas,klä på sig
1262,kämmen::V,harjata,kamma
1263,schmücken::V,čomitada,pynta
1264,schmücken::V,čomitada,smycka
1265,sagen::V,sanuda,säga
1266,sprechen::V,pagišta,tala
1267,reden::V,pagišta,tala
1268,reden::V,pagišta,prata
1269,sich unterhalten::V,lodaita,prata
1270,fragen::V,küzuda,fråga
1271,fragen::V,küzuda,spörja
1272,bitten::V,pakita,be
1273,erzählen::V,sanuda,berätta
1274,erzählen::V,starinoita,berätta
1275,mitteilen::V,tedotada,meddela
1276,nennen::V,nimitada,kalla
1277,rufen::V,kucta,ropa
1278,prahlen::V,kittäs,pråla
1279,prahlen::V,kittäs,skryta
1280,übersetzen::V,käta,tolka
1281,übersetzen::V,käta,översätta
1282,denken::V,meletada,tänka
1283,glauben::V,uskta,tro
1284,bemerken::V,homaita,uppmärksamma
1285,bemerken::V,homaita,lägga märke till
1286,erkennen::V,tundištada,känna igen
1287,begreifen::V,tabata,begripa
1288,verstehen::V,el'geta,förstå
1289,verstehen::V,toimetada,förstå
1290,lernen::V,opetas,lära sig
1291,wissen::V,teta,veta
1292,sich erinnern an::V,johtutada,minnas
1293,sich erinnern an::V,johtutada,komma ihåg
1294,vergessen::V,unohtada,glömma
1295,messen::V,märita,mäta
1296,zählen::V,lugeda,räkna
1297,rechnen::V,lugeda,räkna
1298,lesen::V,lugeda,läsa
1299,malen::V,pirta,måla
1300,zeichnen::V,pirta,teckna
1301,schreiben::V,kirjutada,skriva
1302,besitzen::V,omištada,äga
1303,besitzen::V,omištada,besitta
1304,kaufen::V,ostta,köpa
1305,verkaufen::V,möda,sälja
1306,bezahlen::V,maksta,betala
1307,zahlen::V,maksta,betala
1308,beherrschen::V,valdoita,behärska
1309,ertragen::V,tirpta,tåla
1310,ertragen::V,tirpta,uthärda
