,Concept_ID,pl,ro
833,lange::ADV,długo,îndelung
834,lange::ADV,długo,mult timp
835,plötzlich::ADV,nagle,deodată
836,plötzlich::ADV,nagle,pe neașteptate
837,sofort::ADV,natychmiast,imediat
838,sofort::ADV,natychmiast,numaidecît
839,später::ADV,później,mai apoi
840,später::ADV,później,mai târziu
841,jetzt::ADV,teraz,acum
842,jetzt::ADV,obecnie,acum
843,heute::ADV,dziś,azi
844,heute::ADV,dziś,astăzi
845,heute::ADV,dzisiaj,azi
846,heute::ADV,dzisiaj,astăzi
847,morgen::ADV,jutro,mâine
848,bald::ADV,wkrótce,curând
849,dann::ADV,potem,apoi
850,gestern::ADV,wczoraj,ieri
851,einst::ADV,kiedyś,odată
852,einst::ADV,kiedyś,odinioară
853,einst::ADV,niegdyś,odată
854,einst::ADV,niegdyś,odinioară
855,damals::ADV,wtedy,atunci
856,damals::ADV,wtedy,pe atunci
857,damals::ADV,wówczas,atunci
858,damals::ADV,wówczas,pe atunci
859,danach::ADV,następnie,după aceasta
860,vorher::ADV,przedtem,mai întâi
861,vorher::ADV,przedtem,în prealabil
862,zuerst::ADV,naprzód,întâi
863,zuerst::ADV,naprzód,în primul rând
864,zuerst::ADV,najpierw,întâi
865,zuerst::ADV,najpierw,în primul rând
866,einmal::ADV,raz,odată
867,manchmal::ADV,czasem,uneori
868,manchmal::ADV,czasem,câteodată
869,oft::ADV,często,des
870,oft::ADV,często,deseori
871,immer::ADV,zawsze,mereu
872,immer::ADV,zawsze,întotdeauna
873,niemals::ADV,nigdy,niciodată
874,hier::ADV,tu,aci
875,hier::ADV,tu,aici
876,hier::ADV,tutaj,aci
877,hier::ADV,tutaj,aici
878,hierhin::ADV,tu,încoace
879,von hier::ADV,stąd,de aici
880,dort::ADV,tam,acolo
881,dorthin::ADV,tam,dincolo
882,geradeaus::ADV,prosto,drept înainte
883,vorwärts::ADV,naprzód,înainte
884,rückwärts::ADV,wstecz,îndărăt
885,zurück::ADV,z powrotem,înapoi
886,unten::ADV,u dołu,jos
887,unten::ADV,u dołu,dedesubt
888,unten::ADV,na dole,jos
889,unten::ADV,na dole,dedesubt
890,hinab::ADV,na_dół,în jos
891,hinab::ADV,na_dół,de vale
892,hinab::ADV,w_dół,în jos
893,hinab::ADV,w_dół,de vale
894,oben::ADV,w górze,sus
895,oben::ADV,w górze,deasupra
896,oben::ADV,na górze,sus
897,oben::ADV,na górze,deasupra
898,hinauf::ADV,w górę,în sus
899,hinauf::ADV,na górę,în sus
900,überall::ADV,wszędzie,peste tot
901,überall::ADV,wszędzie,pretutindeni
902,nicht::ADV,nie,nu
903,ein wenig::ADV,trochę,puțin
904,kaum::ADV,ledwie,cu greu
905,kaum::ADV,ledwie,cu anevoie
906,kaum::ADV,prawie nie,cu greu
907,kaum::ADV,prawie nie,cu anevoie
908,sehr::ADV,bardzo,mult
909,sehr::ADV,bardzo,foarte
910,so::ADV,tak,așa
911,so::ADV,tak,atât
912,noch::ADV,jeszcze,încă
913,nur::ADV,tylko,doar
914,schon::ADV,już,și
915,schon::ADV,już,deja
916,wieder::ADV,znów,iar
917,wieder::ADV,znów,iarăși
918,wieder::ADV,znowu,iar
919,wieder::ADV,znowu,iarăși
920,vergebens::ADV,na próżno,în zadar
921,vor::PRP,przed,înainte de
922,hinter::PRP,za,după
923,hinter::PRP,za,în spatele
924,unter::PRP,pod,sub
925,durch::PRP,przez,prin
926,neben::PRP,obok,lângă
927,neben::PRP,obok,alături de
928,zwischen::PRP,między,între
929,zwischen::PRP,między,dintre
930,wegen::PRP,z powodu,pentru
931,dies::PRN,to,acesta
932,das::PRN,to,asta
933,alles::PRN,wszystko,tot
934,ich::PRN,ja,eu
935,du::PRN,ty,tu
936,er::PRN,on,el
937,er::PRN,on,dânsul
938,wir::PRN,my,noi
939,ihr::PRN,wy,voi
940,sie::PRN,oni,ei
941,sie::PRN,oni,dânșii
942,was::FPRN,co,ce
943,wer::FPRN,kto,cine
944,wo::FADV,gdzie,unde
945,wohin::FADV,dokąd,încotro
946,wie::FADV,jak,cum
947,warum::FADV,dlaczego,de ce
948,warum::FADV,dlaczego,pentru ce
949,wieviel::FNUM,ile,cât
950,eins::NUM,jeden,unu
951,zwei::NUM,dwa,doi
952,drei::NUM,trzy,trei
953,vier::NUM,cztery,patru
954,fünf::NUM,pięć,cinci
955,sechs::NUM,sześć,șase
956,sieben::NUM,siedem,șapte
957,acht::NUM,osiem,opt
958,neun::NUM,dziewięć,nouă
959,zehn::NUM,dziesięć,zece
960,elf::NUM,jedenaście,unsprezece
961,zwölf::NUM,dwanaście,douăsprezece
962,zwanzig::NUM,dwadzieścia,douăzeci
963,dreißig::NUM,trzydzieści,treizeci
964,vierzig::NUM,czterdzieści,patruzeci
965,fünfzig::NUM,pięćdziesiąt,cincizeci
966,sechzig::NUM,sześćdziesiąt,șaizeci
967,siebzig::NUM,siedemdziesiąt,șaptezeci
968,achtzig::NUM,osiemdziesiąt,optzeci
969,neunzig::NUM,dziewięćdziesiąt,nouăzeci
970,hundert::NUM,sto,sută
971,tausend::NUM,tysiąc,mie
972,und::CNJ,i,și
973,oder::CNJ,lub,ori
974,oder::CNJ,albo,ori
975,stehen::V,stać,sta
976,sitzen::V,siedzieć,ședea
977,liegen::V,leżeć,zăcea
978,liegen::V,leżeć,fi culcat
979,hängen::V,wisieć,atârna
980,werden::V,zostać,deveni
981,werden::V,zostać,se face
982,werden::V,stać się,deveni
983,werden::V,stać się,se face
984,passieren::V,dziać się,se întâmpla
985,passieren::V,zdarzyć się,se întâmpla
986,beginnen::V,zacząć się,începe
987,enden::V,kończyć się,se sfârși
988,enden::V,kończyć się,se termina
989,wechseln::V,zmienić się,se schimba
990,aufgehen[Sonne]::V,wzejść,răsări
991,untergehen[Sonne]::V,zajść,apune
992,scheinen[Sonne]::V,świecić,străluci
993,donnern::V,grzmieć,tuna
994,wehen::V,wiać,bate
995,strömen::V,płynąć,curge în șiroaie
996,strömen::V,lać się,curge în șiroaie
997,fließen::V,ciec,curge
998,fließen::V,płynąć,curge
999,sich drehen::V,obracać się,se învârti
1000,schwanken::V,chwiać się,se clătina
1001,schwingen::V,wahać się,vibra
1002,schwingen::V,wahać się,flutura
1003,fallen::V,padać,cădea
1004,brennen::V,palić się,arde
1005,rauchen::V,dymić,fuma
1006,rauchen::V,dymić się,fuma
1007,regnen::V,padać,ploua
1008,gefrieren::V,zamarznąć,îngheța
1009,tauen::V,tajać,se dezgheța
1010,schmelzen::V,topnieć,se topi
1011,trocknen::V,schnąć,se usca
1012,sieden::V,wrzeć,fierbe
1013,sieden::V,wrzeć,clocoti
1014,sieden::V,kipieć,fierbe
1015,sieden::V,kipieć,clocoti
1016,faulen::V,gnić,se împuți
1017,verfaulen::V,zgnić,putrezi
1018,reißen::V,urywać się,se rupe
1019,reißen::V,urywać się,se sfâșia
1020,versinken::V,tonąć,se scufunda
1021,vergehen::V,przechodzić,trece
1022,vergehen::V,przechodzić,se scurge
1023,erscheinen::V,zjawiać się,apărea
1024,verschwinden::V,zniknąć,dispărea
1025,sinken::V,spadać,cădea
1026,sinken::V,spadać,coborî
1027,abnehmen::V,spadać,scădea
1028,abnehmen::V,spadać,descrește
1029,zunehmen::V,wzrosnąć,spori
1030,zunehmen::V,wzrosnąć,crește
1031,zunehmen::V,wzrosnąć,augmenta
1032,steigen::V,wzrastać,urca
1033,wachsen::V,rosnąć,crește
1034,glänzen::V,błyszczeć,luci
1035,glänzen::V,błyszczeć,străluci
1036,funkeln::V,zabłyszczeć,scânteia
1037,lärmen::V,hałasować,face larmă
1038,läuten::V,dzwonić,suna
1039,klingeln::V,dzwonić,suna
1040,klirren::V,brzęczeć,zăngăni
1041,brausen::V,huczeć,vui
1042,rauschen::V,szumieć,vâjâi
1043,rauschen::V,szeleścić,vâjâi
1044,klingen::V,brzmieć,suna
1045,klingen::V,dźwięczeć,suna
1046,bellen::V,szczekać,lătra
1047,heulen::V,wyć,urla
1048,blasen::V,dmuchnąć,sufla
1049,pfeifen::V,gwizdać,fluiera
1050,schreien::V,krzyczeć,țipa
1051,stöhnen::V,stękać,geme
1052,zittern::V,drżeć,tremura
1053,leben::V,żyć,trăi
1054,geboren werden::V,urodzić się,se naște
1055,atmen::V,oddychać,respira
1056,trinken::V,pić,bea
1057,essen::V,jeść,mânca
1058,schlucken::V,połknąć,înghiți
1059,müde werden::V,zmęczyć się,se obosi
1060,einschlafen::V,zasnąć,adormi
1061,schlafen::V,spać,dormi
1062,aufwachen::V,obudzić się,se deștepta
1063,aufstehen::V,wstać,fi se scula
1064,sich erholen::V,wypoczywać,se relaxa
1065,sich erholen::V,wypoczywać,se destinde
1066,krank werden::V,zachorować,se îmbolnăvi
1067,krank sein::V,chorować,zăcea
1068,krank sein::V,chorować,fi bolnav
1069,schmerzen::V,boleć,durea
1070,husten::V,kaszlać,tuși
1071,genesen::V,wyzdrowieć,se însănătoși
1072,sterben::V,umrzeć,muri
1073,umkommen::V,zginąć,pieri
1074,sich bewegen::V,poruszać się,se mișca
1075,sich rühren::V,ruszyć się,se mișca
1076,sich erheben::V,podnieść się,se ridica
1077,sich setzen::V,usiąść,lua loc
1078,sich setzen::V,usiąść,se așeza
1079,hinfallen::V,upaść,cădea jos
1080,laufen::V,chodzić,merge
1081,laufen::V,chodzić,merge pe jos
1082,schreiten::V,kroczyć,păși
1083,spazierengehen::V,iść na spacer,se plimba
1084,eilen::V,pospieszać,fi se grăbi
1085,sich beeilen::V,pospieszyć się,se grăbi
1086,sausen::V,pędzić,țâșni
1087,rennen::V,biec,fugi
1088,rennen::V,biec,alerga
1089,rennen::V,biegać,fugi
1090,rennen::V,biegać,alerga
1091,springen::V,skakać,sări
1092,klettern::V,wspinać się,urca
1093,klettern::V,wspinać się,se cățăra
1094,schaukeln::V,huśtać,legăna
1095,schaukeln::V,kołysać,legăna
1096,kriechen::V,pełzać,se târî
1097,kriechen::V,czołgać się,se târî
1098,schwimmen::V,pływać,înota
1099,tauchen::V,zanurzać się,se scufunda
1100,rudern::V,wiosłować,vâsli
1101,rudern::V,wiosłować,lopăta
1102,fahren::V,jechać,merge
1103,fliegen::V,latać,zbura
1104,fliegen::V,lecieć,zbura
1105,gehen::V,iść,merge
1106,weggehen::V,odejść,se duce
1107,abfahren::V,odjechać,pleca
1108,anhalten::V,zatrzymać się,se opri
1109,hineingehen::V,wchodzić,intra
1110,eintreten::V,wejść,intra
1111,eintreten::V,nastąpić,intra
1112,kommen::V,przyjść,veni
1113,ankommen::V,przybyć,sosi
1114,ankommen::V,przybyć,ajunge
1115,zurückkommen::V,wrócić,se întoarce
1116,bleiben::V,zostać,rămâne
1117,warten::V,czekać,aștepta
1118,erwarten::V,oczekiwać,aștepta
1119,suchen::V,szukać,căuta
1120,finden::V,znaleźć,găsi
1121,versuchen::V,próbować,încerca
1122,vorbereiten::V,przygotować,pregăti
1123,lieben::V,kochać,iubi
1124,mögen::V,lubić,plăcea a
1125,lachen::V,śmiać się,râde
1126,rühren::V,wzruszyć,mișca
1127,rühren::V,wzruszyć,înduioșa
1128,weinen::V,płakać,plânge
1129,schimpfen::V,kląć,înjura
1130,sich ärgern::V,gniewać się,se supăra
1131,sich fürchten::V,bać się,se teme
1132,sich fürchten::V,bać się,fi teamă a
1133,fürchten::V,bać się,se teme de
1134,fliehen::V,uciekać,fugi
1135,flüchten::V,uciec,evada
1136,sehen::V,widzieć,vedea
1137,sehen::V,zobaczyć,vedea
1138,anschauen::V,oglądać,privi
1139,ansehen::V,popatrzeć na,privi
1140,hören::V,słyszeć,auzi
1141,zuhören::V,słuchać,asculta
1142,probieren::V,kosztować,gusta
1143,riechen::V,wąchać,mirosi
1144,fühlen::V,czuć,simți
1145,fühlen::V,czuć,resimți
1146,fühlen::V,odczuwać,simți
1147,fühlen::V,odczuwać,resimți
1148,scheinen::V,wydawać się,părea
1149,zu sehen sein::V,widnieć,se vedea
1150,vernehmen::V,usłyszeć,auzi
1151,frieren::V,marznąć,fi frig
1152,tun::V,czynić,face
1153,können::V,móc,ști
1154,können::V,móc,putea
1155,können::V,umieć,ști
1156,können::V,umieć,putea
1157,wollen::V,chcieć,dori
1158,anfangen::V,zacząć,începe
1159,beenden::V,zakończyć,sfârși
1160,beenden::V,zakończyć,termina
1161,aufhören::V,przestać,înceta
1162,gelingen::V,udać się,reuși
1163,gelingen::V,udać się,izbuti
1164,geraten::V,udać się,reuși
1165,öffnen::V,otworzyć,deschide
1166,schließen::V,zamknąć,închide
1167,stellen::V,postawić,pune
1168,stellen::V,postawić,așeza
1169,setzen::V,posadzić,pune
1170,setzen::V,posadzić,așeza
1171,legen::V,kłaść,pune
1172,berühren::V,dotykać,atinge
1173,verbinden::V,łączyć,lega
1174,bedecken::V,przykryć,acoperi
1175,aufhängen::V,powiesić,atârna
1176,aufhängen::V,powiesić,spânzura
1177,anzünden::V,zapalić,aprinde
1178,aufheben::V,podnieść,ridica
1179,aufheben::V,podnieść,lua de jos
1180,zurücklassen::V,zostawić,lăsa
1181,zurücklassen::V,zostawić,lăsa în urmă
1182,verlieren::V,zgubić,pierde
1183,fallen lassen::V,upuścić,scăpa
1184,fallen lassen::V,upuścić,arunca
1185,machen::V,zrobić,face
1186,herstellen::V,wytworzyć,fabrica
1187,herstellen::V,wytworzyć,confecționa
1188,bauen::V,budować,clădi
1189,bauen::V,budować,construi
1190,reparieren::V,naprawiać,repara
1191,verbessern::V,ulepszyć,ameliora
1192,verbessern::V,ulepszyć,îmbunătăți
1193,ändern::V,zmienić,schimba
1194,ändern::V,zmienić,modifica
1195,graben::V,kopać,săpa
1196,beugen::V,zagiąć,curba
1197,biegen::V,zgiąć,îndoi
1198,biegen::V,zgiąć,încovoia
1199,drehen::V,obracać,învârti
1200,wenden::V,obrocić,întoarce
1201,umdrehen::V,obrocić,învârti
1202,umdrehen::V,obrocić,întoarce
1203,heben::V,podnosić,ridica
1204,hochheben::V,podnieść,ridica
1205,ergreifen::V,chwycić,lua
1206,ergreifen::V,chwycić,apuca
1207,halten::V,trzymać,ține
1208,drücken::V,naciskać,apăsa
1209,drücken::V,naciskać,strânge
1210,schieben::V,pchać,împinge
1211,schieben::V,posuwać,împinge
1212,kratzen::V,drapać,zgâria
1213,lecken::V,lizać,linge
1214,beißen::V,kąsać,mușca
1215,abreißen::V,oderwać,rupe
1216,abreißen::V,oderwać,smulge
1217,abschneiden::V,odciąć,scurta
1218,binden::V,wiązać,lega
1219,stecken::V,wetknąć,pune
1220,brechen::V,złamać,rupe
1221,brechen::V,złamać,frânge
1222,klopfen::V,pukać,ciocăni
1223,klopfen::V,stukać,ciocăni
1224,hauen::V,bić,lovi
1225,kleben::V,kleić,lipi
1226,reiben::V,trzeć,freca
1227,reiben::V,trzeć,fricționa
1228,streichen::V,smarować,unge
1229,schleifen::V,ostrzyć,ascuți
1230,schneiden::V,ciąć,tăia
1231,schneiden::V,krajać,tăia
1232,rütteln::V,trząść,zgâlțâi
1233,schütteln::V,trząść,scutura
1234,schwenken::V,machać,agita
1235,schütten::V,nasypać,vărsa
1236,füllen::V,napełnić,umple
1237,einwickeln::V,zawinąć,înveli
1238,einwickeln::V,zawinąć,înfășura
1239,tragen::V,nieść,căra
1240,schleppen::V,wlec,târî
1241,ziehen::V,ciągnąć,trage
1242,aufbewahren::V,przechowywać,păstra
1243,aufbewahren::V,przechowywać,conserva
1244,werfen::V,rzucać,arunca
1245,fangen::V,łowić,prinde
1246,packen::V,chwycić,apuca
1247,verstecken::V,ukryć,ascunde
1248,verstecken::V,schować,ascunde
1249,teilen::V,podzielić,împărți
1250,schicken::V,posyłać,trimite
1251,bringen::V,przynieść,aduce
1252,hinzufügen::V,dodać,adăuga
1253,bekommen::V,dostać,obține
1254,bekommen::V,dostać,dobândi
1255,erhalten::V,otrzymać,primi
1256,erhalten::V,otrzymać,căpăta
1257,nehmen::V,wziąć,lua
1258,wählen::V,wybrać,opta
1259,wählen::V,wybrać,alege
1260,auswählen::V,wybrać,selecta
1261,bewahren::V,zachować,păstra
1262,behindern::V,utrudnić,stingheri
1263,behindern::V,przeszkadzać,stingheri
1264,verderben::V,zepsuć,strica
1265,beschädigen::V,uszkodzić,strica
1266,zerbrechen::V,złamać,rupe
1267,zerbrechen::V,złamać,frânge
1268,zerreißen::V,drzeć,rupe
1269,zerreißen::V,drzeć,sfâșia
1270,zerreißen::V,rozdzierać,rupe
1271,zerreißen::V,rozdzierać,sfâșia
1272,zerstören::V,zniszczyć,distruge
1273,verbrennen::V,spalić,arde
1274,verbrennen::V,spalić,incendia
1275,geben::V,dać,da
1276,reichen::V,podać,întinde
1277,schenken::V,darować,dărui
1278,versprechen::V,obiecać,făgădui
1279,wünschen::V,życzyć,ura
1280,loben::V,chwalić,lăuda
1281,küssen::V,całować,săruta
1282,wiegen::V,kołysać,legăna
1283,zudecken::V,przykryć,acoperi
1284,wecken::V,zbudzić,trezi
1285,wecken::V,zbudzić,deștepta
1286,zeigen::V,pokazać,arăta
1287,führen::V,wieść,călăuzi
1288,führen::V,prowadzić,călăuzi
1289,lehren::V,uczyć,preda
1290,lehren::V,uczyć,învăța
1291,unterrichten::V,nauczać,învăța
1292,unterrichten::V,nauczać,instrui
1293,aufziehen::V,wychować,crește
1294,leiten::V,kierować,duce
1295,leiten::V,kierować,conduce
1296,antreiben::V,popędzić,împinge
1297,antreiben::V,popędzić,încuraja
1298,lassen::V,zostawić,pune pe să
1299,einladen::V,zaprosić,invita
1300,vereinigen::V,zjednoczyć,uni
1301,vereinigen::V,zjednoczyć,întruni
1302,besuchen::V,odwiedzić,vizita
1303,besuchen::V,odwiedzić,face o vizită
1304,treffen::V,trafić,întâlni
1305,treffen::V,spotkać,întâlni
1306,sich versammeln::V,zebrać się,se aduna
1307,sich versammeln::V,zgromadzić się,se aduna
1308,spielen::V,grać,se juca
1309,spielen::V,bawić się,se juca
1310,singen::V,śpiewać,cânta
1311,tanzen::V,pląsać,dansa
1312,tanzen::V,tańczyć,dansa
1313,sich trennen::V,rozstać się,se separa
1314,sich trennen::V,rozstać się,se despărți
1315,verlassen::V,opuścić,părăsi
1316,verlassen::V,opuścić,abandona
1317,retten::V,ocalić,salva
1318,retten::V,uratować,salva
1319,bewachen::V,pilnować,păzi
1320,schützen::V,ochronić,ocroti
1321,schützen::V,ochronić,proteja
1322,verteidigen::V,bronić,apăra
1323,sich schlagen::V,pobić się,se bate
1324,schießen::V,strzelać,trage
1325,siegen::V,zwycziężyć,birui
1326,siegen::V,zwycziężyć,învinge
1327,ärgern::V,gniewać,supăra
1328,schlagen::V,bić,lovi
1329,schlagen::V,uderzyć,lovi
1330,treten::V,kopnąć,călca
1331,stechen::V,ukłuć,înțepa
1332,stechen::V,ukłuć,împunge
1333,stoßen::V,popchnąć,împinge
1334,stehlen::V,ukraść,fura
1335,stören::V,zakłócić,deranja
1336,stören::V,przeszkodzić,deranja
1337,belästigen::V,dokuczać,importuna
1338,verbergen::V,ukryć,ascunde
1339,täuschen::V,łudzić,amăgi
1340,betrügen::V,oszukać,înșela
1341,töten::V,zabić,omorî
1342,wohnen::V,mieszkać,sta
1343,wohnen::V,mieszkać,locui
1344,arbeiten::V,pracować,lucra
1345,sammeln::V,zebrać,aduna
1346,sammeln::V,zebrać,colecționa
1347,pflücken::V,zerwać,culege
1348,jagen::V,polować,vâna
1349,fischen::V,łowić ryby,pescui
1350,fassen::V,złapać,prinde
1351,hüten::V,paść,paște
1352,treiben::V,pędzić,mână
1353,anbinden::V,przywiązać,lega
1354,füttern::V,karmić,da de mâncare
1355,melken::V,doić,mulge
1356,hacken::V,rąbać,toca
1357,hacken::V,rąbać,sparge
1358,gießen::V,lać,uda
1359,gießen::V,podlać,uda
1360,reifen::V,dojrzeć,pârgui
1361,zubereiten::V,przyrządzić,găti
1362,kochen::V,gotować,găti
1363,backen::V,piec,coace
1364,braten::V,piec,coace
1365,braten::V,smażyć,coace
1366,umrühren::V,przemieszać,mesteca
1367,stricken::V,dziać,împleti
1368,nähen::V,szyć,coase
1369,färben::V,pofarbować,vopsi
1370,färben::V,pofarbować,colora
1371,reinigen::V,oczyścić,curăți
1372,waschen::V,prać,spăla
1373,abwischen::V,obetrzeć,șterge
1374,spülen::V,płukać,clăti
1375,fegen::V,zamiatać,mătura
1376,kehren::V,zamieść,mătura
1377,baden::V,kąpać się,se scălda
1378,sich waschen::V,myć się,se spăla
1379,ausziehen::V,zdjąć,și scoate
1380,anziehen::V,włożyć,îmbrăca
1381,sich anziehen::V,ubrać się,se îmbrăca
1382,kämmen::V,uczesać,pieptăna
1383,schmücken::V,ozdabiać,împodobi
1384,sagen::V,powiedzieć,zice
1385,sagen::V,powiedzieć,spune
1386,sprechen::V,mówić,vorbi
1387,reden::V,mówić,vorbi
1388,reden::V,mówić,discuta
1389,sich unterhalten::V,rozmawiać,conversa
1390,sich unterhalten::V,rozmawiać,sta de vorbă
1391,fragen::V,zapytać,întreba
1392,bitten::V,prosić,ruga
1393,erzählen::V,opowiedzieć,spune
1394,erzählen::V,opowiedzieć,povesti
1395,mitteilen::V,zawiadomić o,comunica
1396,mitteilen::V,zawiadomić o,înștiința
1397,nennen::V,nazwać,numi
1398,nennen::V,nazwać,chema
1399,rufen::V,wołać,chema
1400,prahlen::V,chełpić się,se făli
1401,übersetzen::V,tłumaczyć,traduce
1402,denken::V,myśleć,gândi
1403,glauben::V,sądzić,crede
1404,glauben::V,wierzyć,crede
1405,bemerken::V,zauważyć,observa
1406,erkennen::V,poznać,cunoaște
1407,erkennen::V,poznać,recunoaște
1408,begreifen::V,zrozumieć,pricepe
1409,begreifen::V,zrozumieć,înțelege
1410,verstehen::V,rozumieć,înțelege
1411,verstehen::V,dosłyszeć,înțelege
1412,lernen::V,uczyć się,învăța
1413,wissen::V,wiedzieć,ști
1414,sich erinnern an::V,przypomnieć sobie,a-și aminti de
1415,vergessen::V,zapomnieć,uita
1416,messen::V,mierzyć,măsura
1417,zählen::V,liczyć,număra
1418,rechnen::V,rachować,calcula
1419,lesen::V,czytać,citi
1420,malen::V,malować,picta
1421,zeichnen::V,rysować,desena
1422,schreiben::V,pisać,scrie
1423,besitzen::V,posiadać,avea
1424,besitzen::V,posiadać,poseda
1425,kaufen::V,kupić,cumpăra
1426,verkaufen::V,sprzedać,vinde
1427,bezahlen::V,zapłacić,plăti
1428,bezahlen::V,zapłacić,achita
1429,zahlen::V,płacić,plăti
1430,beherrschen::V,opanować,stăpâni
1431,ertragen::V,znieść,răbda
1432,ertragen::V,znieść,suporta
