,Concept_ID,pl,lbe
747,bald::ADV,wkrótce,
748,dann::ADV,potem,яла
749,gestern::ADV,wczoraj,лахьхьу
750,einst::ADV,kiedyś,
751,einst::ADV,niegdyś,
752,damals::ADV,wtedy,та чӏумал
753,damals::ADV,wówczas,та чӏумал
754,danach::ADV,następnie,яла
755,vorher::ADV,przedtem,хьхьнчӏ
756,vorher::ADV,przedtem,хьхьичӏва
757,zuerst::ADV,naprzód,бакӏрай
758,zuerst::ADV,naprzód,цӏу бутӏуй
759,zuerst::ADV,najpierw,бакӏрай
760,zuerst::ADV,najpierw,цӏу бутӏуй
761,einmal::ADV,raz,цал
762,manchmal::ADV,czasem,ваксса-таксса
763,oft::ADV,często,чӏявуну
764,immer::ADV,zawsze,мудан
765,immer::ADV,zawsze,даиман
766,niemals::ADV,nigdy,тачӏав
767,hier::ADV,tu,шикку
768,hier::ADV,tutaj,шикку
769,hierhin::ADV,tu,шиккун
770,von hier::ADV,stąd,шичча
771,dort::ADV,tam,гикку
772,dorthin::ADV,tam,тиккун
773,geradeaus::ADV,prosto,тӏайланм
774,vorwärts::ADV,naprzód,хьхьичӏунмай
775,rückwärts::ADV,wstecz,махъа-хьхьичӏунмай
776,zurück::ADV,z powrotem,махъунмай
777,unten::ADV,u dołu,лув
778,unten::ADV,na dole,лув
779,hinab::ADV,na_dół,бакӏ-ялавай
780,hinab::ADV,na_dół,бакӏъялавай
781,hinab::ADV,w_dół,бакӏ-ялавай
782,hinab::ADV,w_dół,бакӏъялавай
783,oben::ADV,w górze,ялув
784,oben::ADV,na górze,ялув
785,hinauf::ADV,w górę,лавай
786,hinauf::ADV,na górę,лавай
787,überall::ADV,wszędzie,гьариий
788,überall::ADV,wszędzie,хьу-хьуний
789,überall::ADV,wszędzie,гьарца кӏанай
790,nicht::ADV,nie,къа-
791,ein wenig::ADV,trochę,чанни
792,ein wenig::ADV,trochę,ца чансса
793,kaum::ADV,ledwie,дахьа
794,kaum::ADV,prawie nie,дахьа
795,sehr::ADV,bardzo,оьну
796,sehr::ADV,bardzo,гужну
797,sehr::ADV,bardzo,хъинну
798,so::ADV,tak,укукн
799,noch::ADV,jeszcze,гьала
800,noch::ADV,jeszcze,уттигу
801,noch::ADV,jeszcze,цакьинва
802,noch::ADV,jeszcze,ттигу-шилагу
803,nur::ADV,tylko,анжагь
804,schon::ADV,już,
805,wieder::ADV,znów,цӏуницӏа
806,wieder::ADV,znowu,цӏуницӏа
807,vergebens::ADV,na próżno,аьдада
808,vergebens::ADV,na próżno,нахӏакь
809,vor::PRP,przed,хьхьичӏ
810,hinter::PRP,za,махъ
811,unter::PRP,pod,лув
812,durch::PRP,przez,-х
813,neben::PRP,obok,чӏарав
814,zwischen::PRP,między,дянив
815,wegen::PRP,z powodu,цӏаний
816,dies::PRN,to,ва
817,das::PRN,to,та
818,das::PRN,to,кӏа
819,das::PRN,to,га
820,alles::PRN,wszystko,щала
821,ich::PRN,ja,на
822,du::PRN,ty,ина
823,er::PRN,on,му
824,wir::PRN,my,жу
825,ihr::PRN,wy,зу
826,sie::PRN,oni,
827,was::FPRN,co,ци
828,wer::FPRN,kto,цу
829,wo::FADV,gdzie,чув
830,wohin::FADV,dokąd,чун
831,wie::FADV,jak,цукун
832,warum::FADV,dlaczego,цан
833,wieviel::FNUM,ile,циксса
834,eins::NUM,jeden,ца
835,zwei::NUM,dwa,кӏива
836,drei::NUM,trzy,шамма
837,vier::NUM,cztery,мукьа
838,vier::NUM,cztery,мукьва
839,fünf::NUM,pięć,ххюва
840,sechs::NUM,sześć,ряхва
841,sieben::NUM,siedem,арула
842,acht::NUM,osiem,мяйва
843,neun::NUM,dziewięć,урчӏва
844,zehn::NUM,dziesięć,ацӏва
845,elf::NUM,jedenaście,ацӏния цава
846,zwölf::NUM,dwanaście,ацӏиия кӏива
847,zwanzig::NUM,dwadzieścia,кьува
848,dreißig::NUM,trzydzieści,зувира
849,vierzig::NUM,czterdzieści,мукьцӏала
850,fünfzig::NUM,pięćdziesiąt,ххюцӏала
851,sechzig::NUM,sześćdziesiąt,ряхцӏала
852,siebzig::NUM,siedemdziesiąt,
853,achtzig::NUM,osiemdziesiąt,мяйцӏала
854,neunzig::NUM,dziewięćdziesiąt,урчӏцӏала
855,hundert::NUM,sto,ттурш
856,hundert::NUM,sto,ттуршва
857,tausend::NUM,tysiąc,азарва
858,und::CNJ,i,-гу
859,oder::CNJ,lub,я
860,oder::CNJ,lub,ягу
861,oder::CNJ,albo,я
862,oder::CNJ,albo,ягу
863,stehen::V,stać,ацӏан
864,sitzen::V,siedzieć,щяивкӏун икӏан
865,liegen::V,leżeć,утту нвхьуну икӏан
866,hängen::V,wisieć,зурчӏай тӏун
867,werden::V,zostać,хьун
868,werden::V,stać się,хьун
869,passieren::V,dziać się,хьун
870,passieren::V,zdarzyć się,хьун
871,beginnen::V,zacząć się,дайдишин
872,beginnen::V,zacząć się,дайдирхьуну дикӏан
873,enden::V,kończyć się,къуртал дан
874,wechseln::V,zmienić się,даххана хьун
875,wechseln::V,zmienić się,даххана дуллан
876,aufgehen[Sonne]::V,wzejść,буклай бур
877,untergehen[Sonne]::V,zajść,лаглай бур
878,scheinen[Sonne]::V,świecić,битан
879,scheinen[Sonne]::V,świecić,чани буллан
880,donnern::V,grzmieć,тӏий бур
881,wehen::V,wiać,бишлай бур
882,strömen::V,płynąć,экьинан
883,strömen::V,lać się,экьинан
884,fließen::V,ciec,экьинан
885,fließen::V,płynąć,экьинан
886,sich drehen::V,obracać się,гьанан
887,schwanken::V,chwiać się,хъюлчу тӏун
888,schwanken::V,chwiać się,хӏуркку тӏун
889,schwingen::V,wahać się,хъюлчай тӏун
890,schwingen::V,wahać się,хъюлчу тӏун
891,fallen::V,padać,багьлан
892,brennen::V,palić się,ччучлан
893,rauchen::V,dymić,пуркӏу тӏун
894,rauchen::V,dymić się,пуркӏу тӏун
895,regnen::V,padać,лачӏун
896,regnen::V,padać,лачIлай дур
897,gefrieren::V,zamarznąć,микӏ лачӏун
898,tauen::V,tajać,баслан
899,schmelzen::V,topnieć,баслан
900,trocknen::V,schnąć,кьакьан
901,sieden::V,wrzeć,щаран
902,sieden::V,kipieć,щаран
903,faulen::V,gnić,аьллан
904,verfaulen::V,zgnić,аьллан
905,verfaulen::V,zgnić,аьян
906,reißen::V,urywać się,ххя дукан
907,versinken::V,tonąć,оькьлан
908,versinken::V,tonąć,оькьан
909,vergehen::V,przechodzić,лялиян
910,erscheinen::V,zjawiać się,буккан
911,erscheinen::V,zjawiać się,загьир хьун
912,verschwinden::V,zniknąć,бат хьун
913,verschwinden::V,zniknąć,акъа хьун
914,sinken::V,spadać,чахь учин
915,abnehmen::V,spadać,чан хьун
916,abnehmen::V,spadać,ссуссукьу хьун
917,zunehmen::V,wzrosnąć,гьарза хьун
918,steigen::V,wzrastać,гьаз хьун
919,wachsen::V,rosnąć,ххяххан
920,glänzen::V,błyszczeć,цӏай буккан
921,funkeln::V,zabłyszczeć,цӏай-цӏай тӏун
922,lärmen::V,hałasować,чӏу буллан
923,lärmen::V,hałasować,аьлагъужа буллан
924,läuten::V,dzwonić,занг ришлан
925,läuten::V,dzwonić,занг дуллан
926,klingeln::V,dzwonić,занг ришлан
927,klingeln::V,dzwonić,занг дуллан
928,klirren::V,brzęczeć,
929,brausen::V,huczeć,никъащилан
930,rauschen::V,szumieć,щурщур тӏун
931,rauschen::V,szeleścić,щурщур тӏун
932,klingen::V,brzmieć,чӏу буклан
933,klingen::V,dźwięczeć,чӏу буклан
934,bellen::V,szczekać,хӏап тӏун
935,heulen::V,wyć,
936,blasen::V,dmuchnąć,уф тӏун
937,pfeifen::V,gwizdać,щютӏа тӏун
938,schreien::V,krzyczeć,чӏу бан
939,stöhnen::V,stękać,угь-къак тӏун
940,zittern::V,drżeć,зурзу чин
941,zittern::V,drżeć,зурзу тӏун
942,leben::V,żyć,ялапар хъанан
943,geboren werden::V,urodzić się,ан
944,atmen::V,oddychać,ссихӏ ласлан
945,atmen::V,oddychać,ссихӏ бигьлан
946,trinken::V,pić,хӏачӏан
947,trinken::V,pić,хӏачӏлан
948,essen::V,jeść,канан
949,schlucken::V,połknąć,кьюлтӏа тӏун
950,müde werden::V,zmęczyć się,аьхчӏин
951,einschlafen::V,zasnąć,шанан икӏан
952,schlafen::V,spać,шанан
953,aufwachen::V,obudzić się,чантӏ учин
954,aufstehen::V,wstać,бизан
955,sich erholen::V,wypoczywać,бигьалаган
956,krank werden::V,zachorować,къашай хьун
957,krank sein::V,chorować,къашай хъанан
958,krank sein::V,chorować,къашавай икӏан
959,schmerzen::V,boleć,цӏун
960,husten::V,kaszlać,хъугьу чин
961,husten::V,kaszlać,хъугьу тӏун
962,genesen::V,wyzdrowieć,хъин хьун
963,genesen::V,wyzdrowieć,сагъ лаган
964,sterben::V,umrzeć,ивчӏан
965,umkommen::V,zginąć,лиллан
966,umkommen::V,zginąć,литӏлан
967,umkommen::V,zginąć,ажал биян
968,umkommen::V,zginąć,личӏи хьун
969,umkommen::V,zginąć,иакьлу хьун
970,umkommen::V,zginąć,ахир жан хъанан
971,umkommen::V,zginąć,рухӏирачӏа икӏан
972,sich bewegen::V,poruszać się,сукку хьун
973,sich rühren::V,ruszyć się,сукку хьун
974,sich erheben::V,podnieść się,бизан
975,sich setzen::V,usiąść,щяикӏан
976,sich setzen::V,usiąść,щябикӏан
977,hinfallen::V,upaść,багьан
978,laufen::V,chodzić,занан
979,schreiten::V,kroczyć,ша ласлан
980,spazierengehen::V,iść na spacer,сайр буллан
981,eilen::V,pospieszać,анавар буккан
982,sich beeilen::V,pospieszyć się,анавар буккан
983,sausen::V,pędzić,никъа щилан
984,sausen::V,pędzić,никъа щун
985,rennen::V,biec,лечлан
986,rennen::V,biegać,лечлан
987,springen::V,skakać,тӏанкӏ дан
988,klettern::V,wspinać się,лахълан
989,schaukeln::V,huśtać,гьайжак бигьлан
990,schaukeln::V,kołysać,гьайжак бигьлан
991,kriechen::V,pełzać,ххярк тӏун
992,kriechen::V,czołgać się,ххярк тӏун
993,schwimmen::V,pływać,гьузун
994,tauchen::V,zanurzać się,лултту уккан
995,rudern::V,wiosłować,бяхлан
996,rudern::V,wiosłować,батӏлан
997,rudern::V,wiosłować,ххялаххи дуклан
998,fahren::V,jechać,гьан
999,fliegen::V,latać,лехлан
1000,fliegen::V,lecieć,лехлан
1001,gehen::V,iść,нан
1002,weggehen::V,odejść,ялагьан
1003,abfahren::V,odjechać,гьан
1004,anhalten::V,zatrzymać się,бацӏан
1005,hineingehen::V,wchodzić,буххан
1006,eintreten::V,wejść,буххан
1007,eintreten::V,nastąpić,буххан
1008,kommen::V,przyjść,учӏан
1009,ankommen::V,przybyć,биян
1010,ankommen::V,przybyć,бучӏан
1011,zurückkommen::V,wrócić,зана хъун
1012,zurückkommen::V,wrócić,зана бикӏан
1013,bleiben::V,zostać,личӏан
1014,warten::V,czekać,ялугьлан
1015,erwarten::V,oczekiwać,ялугьлан
1016,suchen::V,szukać,луглан
1017,finden::V,znaleźć,лякъин
1018,versuchen::V,próbować,ххал буллан
1019,vorbereiten::V,przygotować,хӏадур бан
1020,lieben::V,kochać,эшкьи хьуиу бикӏан
1021,mögen::V,lubić,ххиран бикӏан
1022,lachen::V,śmiać się,хъян
1023,rühren::V,wzruszyć,
1024,weinen::V,płakać,аьтӏун
1025,schimpfen::V,kląć,дяъван
1026,schimpfen::V,kląć,ссугайи агьан
1027,sich ärgern::V,gniewać się,ссибизлан
1028,sich fürchten::V,bać się,ингъауслан
1029,fürchten::V,bać się,хӏучӏ тӏун
1030,fliehen::V,uciekać,ака бан
1031,flüchten::V,uciec,лихъан
1032,sehen::V,widzieć,чӏалан
1033,sehen::V,zobaczyć,чӏалан
1034,anschauen::V,oglądać,урган
1035,ansehen::V,popatrzeć na,буруглан
1036,hören::V,słyszeć,баллан
1037,zuhören::V,słuchać,вичӏи дихьлан
1038,probieren::V,kosztować,тӏин ххал буллан
1039,riechen::V,wąchać,ссунтӏа тӏун
1040,fühlen::V,czuć,дакӏнил буслан
1041,fühlen::V,odczuwać,дакӏнил буслан
1042,scheinen::V,wydawać się,ххан
1043,scheinen::V,wydawać się,бизан
1044,scheinen::V,wydawać się,ххан бикӏлай бикӏан
1045,zu sehen sein::V,widnieć,
1046,vernehmen::V,usłyszeć,баян
1047,frieren::V,marznąć,лигьулул хъанан
1048,tun::V,czynić,бан
1049,können::V,móc,хьун
1050,können::V,umieć,хьун
1051,wollen::V,chcieć,
1052,anfangen::V,zacząć,дайдишин
1053,beenden::V,zakończyć,къуртал бан
1054,aufhören::V,przestać,кьабагьан
1055,gelingen::V,udać się,бюхъан
1056,geraten::V,udać się,
1057,öffnen::V,otworzyć,тӏитӏин
1058,schließen::V,zamknąć,лакьин
1059,stellen::V,postawić,дацӏан дан
1060,stellen::V,postawić,бишин
1061,setzen::V,posadzić,щяитан
1062,legen::V,kłaść,бишин
1063,berühren::V,dotykać,ка щун
1064,verbinden::V,łączyć,бахӏин
1065,verbinden::V,łączyć,дахӏин
1066,bedecken::V,przykryć,ялтту бущин
1067,bedecken::V,przykryć,ялтту бакьин
1068,aufhängen::V,powiesić,лахъан
1069,anzünden::V,zapalić,лахъан
1070,aufheben::V,podnieść,гьаз бан
1071,zurücklassen::V,zostawić,кьаитан
1072,zurücklassen::V,zostawić,битан
1073,verlieren::V,zgubić,дакъа дан
1074,fallen lassen::V,upuścić,рутан
1075,machen::V,zrobić,дан
1076,herstellen::V,wytworzyć,яраг ишла бувиу бан
1077,bauen::V,budować,дан
1078,reparieren::V,naprawiać,дакьин дан
1079,verbessern::V,ulepszyć,ххуй дан
1080,ändern::V,zmienić,баххана бан
1081,graben::V,kopać,дуклан
1082,beugen::V,zagiąć,лахӏан бан
1083,beugen::V,zagiąć,кьус бикӏан
1084,biegen::V,zgiąć,баччин
1085,biegen::V,zgiąć,лахӏан бан
1086,drehen::V,obracać,гьанан
1087,wenden::V,obrocić,кӏура баен бан
1088,umdrehen::V,obrocić,кӏура баен бан
1089,heben::V,podnosić,гьаз бан
1090,hochheben::V,podnieść,гьаз бан
1091,ergreifen::V,chwycić,хъап дан
1092,ergreifen::V,chwycić,хъап увиу угьан
1093,halten::V,trzymać,бугьлан
1094,drücken::V,naciskać,кьюч бигьлан
1095,schieben::V,pchać,щун
1096,schieben::V,posuwać,щун
1097,kratzen::V,drapać,
1098,lecken::V,lizać,ланцӏа тӏун
1099,beißen::V,kąsać,хъапа тӏун
1100,beißen::V,kąsać,кьацӏа тӏун
1101,abreißen::V,oderwać,буцан
1102,abschneiden::V,odciąć,бухъан
1103,abschneiden::V,odciąć,кьукьин
1104,binden::V,wiązać,бахӏин
1105,binden::V,wiązać,дахӏин
1106,stecken::V,wetknąć,
1107,brechen::V,złamać,гъагъан
1108,klopfen::V,pukać,кьутӏа тӏун
1109,klopfen::V,stukać,кьутӏа тӏун
1110,hauen::V,bić,рищун
1111,kleben::V,kleić,лачӏун буллан
1112,reiben::V,trzeć,ссуку буллан
1113,streichen::V,smarować,дугъан
1114,streichen::V,smarować,аьгъу дан
1115,schleifen::V,ostrzyć,
1116,schneiden::V,ciąć,духълан
1117,schneiden::V,ciąć,кьукьлан
1118,schneiden::V,krajać,духълан
1119,schneiden::V,krajać,кьукьлан
1120,rütteln::V,trząść,
1121,schütteln::V,trząść,хъюлчу буллан
1122,schwenken::V,machać,палцӏ дуллан
1123,schütten::V,nasypać,рутӏин
1124,füllen::V,napełnić,буцӏин бан
1125,einwickeln::V,zawinąć,кай-кай бан
1126,tragen::V,nieść,ларсун занан
1127,tragen::V,nieść,ларсун ачин
1128,schleppen::V,wlec,ххилан
1129,ziehen::V,ciągnąć,
1130,aufbewahren::V,przechowywać,ядан
1131,aufbewahren::V,przechowywać,ядуллан
1132,werfen::V,rzucać,личин
1133,fangen::V,łowić,бугьан
1134,fangen::V,łowić,бугьлан
1135,packen::V,chwycić,
1136,verstecken::V,ukryć,ладитан
1137,verstecken::V,ukryć,кьюлтӏ дан
1138,verstecken::V,ukryć,дахьлаган дан
1139,verstecken::V,schować,ладитан
1140,verstecken::V,schować,кьюлтӏ дан
1141,verstecken::V,schować,дахьлаган дан
1142,teilen::V,podzielić,бачӏин
1143,teilen::V,podzielić,бутӏа бан
1144,schicken::V,posyłać,тӏайла буккан
1145,bringen::V,przynieść,диян дан
1146,hinzufügen::V,dodać,ххи бан
1147,bekommen::V,dostać,ласун
1148,erhalten::V,otrzymać,ласун
1149,nehmen::V,wziąć,ласун
1150,wählen::V,wybrać,бувчӏин
1151,auswählen::V,wybrać,бувчӏин
1152,auswählen::V,wybrać,язи бугьан
1153,bewahren::V,zachować,ядан
1154,behindern::V,utrudnić,дайщишруду дуллан
1155,behindern::V,przeszkadzać,дайщишруду дуллан
1156,verderben::V,zepsuć,зия дан
1157,beschädigen::V,uszkodzić,зарал буллан
1158,zerbrechen::V,złamać,гьагъан
1159,zerbrechen::V,złamać,гьагъан бан
1160,zerreißen::V,drzeć,ххяхха дуккан
1161,zerreißen::V,rozdzierać,ххяхха дуккан
1162,zerstören::V,zniszczyć,лекьан дан
1163,verbrennen::V,spalić,ччуччин
1164,geben::V,dać,дулун
1165,reichen::V,podać,дулун
1166,schenken::V,darować,пишкаш дан
1167,schenken::V,darować,багъишла дан
1168,schenken::V,darować,ихӏсандалун дуллун
1169,versprechen::V,obiecać,банна чин
1170,wünschen::V,życzyć,
1171,loben::V,chwalić,цӏа дан
1172,küssen::V,całować,ппай тӏун
1173,wiegen::V,kołysać,гьуркку тӏун
1174,wiegen::V,kołysać,гьуркку буллан
1175,wiegen::V,kołysać,гьуркку бан
1176,zudecken::V,przykryć,
1177,wecken::V,zbudzić,чантӏ учин ан
1178,zeigen::V,pokazać,ккаккан бан
1179,führen::V,wieść,буцин
1180,führen::V,prowadzić,буцин
1181,lehren::V,uczyć,лахьхьин бан
1182,lehren::V,uczyć,лахьхьин буллан
1183,unterrichten::V,nauczać,дарс дишаван
1184,aufziehen::V,wychować,хъуна ан
1185,aufziehen::V,wychować,тарбия ан
1186,leiten::V,kierować,каялувшиву дан
1187,antreiben::V,popędzić,
1188,lassen::V,zostawić,
1189,einladen::V,zaprosić,хъамалу оьвчин
1190,vereinigen::V,zjednoczyć,ца бан
1191,besuchen::V,odwiedzić,ялун уххан
1192,treffen::V,trafić,хьуна бакьин
1193,treffen::V,spotkać,хьуна бакьин
1194,sich versammeln::V,zebrać się,батӏин
1195,sich versammeln::V,zgromadzić się,батӏин
1196,spielen::V,grać,тӏуркӏу тӏун
1197,spielen::V,bawić się,тӏуркӏу тӏун
1198,singen::V,śpiewać,балай тӏун
1199,tanzen::V,pląsać,къавтӏун
1200,tanzen::V,tańczyć,къавтӏун
1201,sich trennen::V,rozstać się,ппив хьун
1202,verlassen::V,opuścić,увккун гьан
1203,retten::V,ocalić,ххассал бан
1204,retten::V,uratować,ххассал бан
1205,bewachen::V,pilnować,къарал бан
1206,schützen::V,ochronić,ябан
1207,verteidigen::V,bronić,буруччин
1208,sich schlagen::V,pobić się,биян
1209,schießen::V,strzelać,битлан
1210,siegen::V,zwycziężyć,ххув хьун
1211,siegen::V,zwycziężyć,ххувшаву ласун
1212,ärgern::V,gniewać,ссибизан уллан
1213,schlagen::V,bić,рищун
1214,schlagen::V,uderzyć,рищун
1215,treten::V,kopnąć,
1216,stechen::V,ukłuć,кьутӏин
1217,stoßen::V,popchnąć,щун
1218,stehlen::V,ukraść,дацин
1219,stören::V,zakłócić,кьючин
1220,stören::V,przeszkodzić,кьючин
1221,belästigen::V,dokuczać,бизар уллан
1222,verbergen::V,ukryć,лабитан
1223,verbergen::V,ukryć,кӏучӏ бан
1224,täuschen::V,łudzić,хъяврин ан
1225,betrügen::V,oszukać,аьикьин ан
1226,töten::V,zabić,ивчӏан
1227,wohnen::V,mieszkać,оьрму бутлан
1228,arbeiten::V,pracować,зун
1229,sammeln::V,zebrać,ттихӏин
1230,sammeln::V,zebrać,вив дишин
1231,pflücken::V,zerwać,риттун
1232,jagen::V,polować,авли занан
1233,fischen::V,łowić ryby,чавахъру бугьлан
1234,fassen::V,złapać,бугьан
1235,hüten::V,paść,урттуйн бакьлан
1236,treiben::V,pędzić,дачин дуллан
1237,treiben::V,pędzić,лихъан буллан
1238,anbinden::V,przywiązać,бахӏин
1239,füttern::V,karmić,канаки буллан
1240,melken::V,doić,ттизин
1241,hacken::V,rąbać,мюрш буллан
1242,hacken::V,rąbać,мюрш бан
1243,gießen::V,lać,щин дишин
1244,gießen::V,podlać,щин дишин
1245,reifen::V,dojrzeć,диян
1246,zubereiten::V,przyrządzić,хӏадур дан
1247,zubereiten::V,przyrządzić,хӏадур бан
1248,kochen::V,gotować,шашан
1249,kochen::V,gotować,шашан дуллан
1250,backen::V,piec,бишлан
1251,backen::V,piec,шахьлан
1252,braten::V,piec,цӏарайх дуллан
1253,braten::V,smażyć,цӏарайх дуллан
1254,umrühren::V,przemieszać,хӏала бан
1255,stricken::V,dziać,щащлан
1256,stricken::V,dziać,щащан
1257,nähen::V,szyć,дуруххан
1258,färben::V,pofarbować,ранг щун
1259,reinigen::V,oczyścić,марцӏ бан
1260,waschen::V,prać,шюшин
1261,abwischen::V,obetrzeć,лишин
1262,spülen::V,płukać,вилаган
1263,fegen::V,zamiatać,башин
1264,kehren::V,zamieść,бахьлан
1265,baden::V,kąpać się,щинавун учӏлан
1266,sich waschen::V,myć się,диссун
1267,sich waschen::V,myć się,лажин диссун
1268,sich waschen::V,myć się,лажин дислан
1269,sich waschen::V,myć się,биссун
1270,sich waschen::V,myć się,чурх бислан
1271,ausziehen::V,zdjąć,ликкан
1272,anziehen::V,włożyć,лаххан
1273,sich anziehen::V,ubrać się,янна лаххан
1274,kämmen::V,uczesać,ттарал дуккан
1275,schmücken::V,ozdabiać,чӏюлу бан
1276,sagen::V,powiedzieć,учин
1277,sprechen::V,mówić,гъалгъа тӏун
1278,reden::V,mówić,гъалгъа тӏун
1279,sich unterhalten::V,rozmawiać,гъалгъа тӏун
1280,fragen::V,zapytać,цӏуххин
1281,bitten::V,prosić,тавакъю буллан
1282,erzählen::V,opowiedzieć,хавар бусан
1283,mitteilen::V,zawiadomić o,баян бан
1284,mitteilen::V,zawiadomić o,хавар бан
1285,nennen::V,nazwać,цӏа дизан
1286,rufen::V,wołać,оьвтӏун
1287,prahlen::V,chełpić się,цӏа дуллан
1288,übersetzen::V,tłumaczyć,таржума бан
1289,denken::V,myśleć,пикри буллан
1290,glauben::V,sądzić,вих хьун
1291,glauben::V,wierzyć,вих хьун
1292,bemerken::V,zauważyć,хӏисав хъун
1293,erkennen::V,poznać,увчӏин
1294,begreifen::V,zrozumieć,бувчӏин
1295,verstehen::V,rozumieć,
1296,verstehen::V,dosłyszeć,
1297,lernen::V,uczyć się,лахьлан
1298,lernen::V,uczyć się,лахьхьин
1299,wissen::V,wiedzieć,кӏулну бикӏан
1300,wissen::V,wiedzieć,хавар бикӏан
1301,sich erinnern an::V,przypomnieć sobie,дакӏнин бутан
1302,vergessen::V,zapomnieć,хъама битан
1303,messen::V,mierzyć,дуцин дуллан
1304,messen::V,mierzyć,дуцин дан
1305,zählen::V,liczyć,дуккин
1306,rechnen::V,rachować,хӏисав дан
1307,lesen::V,czytać,ккалан
1308,malen::V,malować,сурат дуллан
1309,zeichnen::V,rysować,сурат дуллан
1310,schreiben::V,pisać,чичин
1311,schreiben::V,pisać,чичлан
1312,besitzen::V,posiadać,дуну икӏан
1313,besitzen::V,posiadać,дуну дикӏан
1314,besitzen::V,posiadać,заллуну икӏан
1315,kaufen::V,kupić,машан ласун
1316,verkaufen::V,sprzedać,баххан
1317,bezahlen::V,zapłacić,арцу дулун
1318,bezahlen::V,zapłacić,багьа булун
1319,zahlen::V,płacić,арцу дулун
1320,zahlen::V,płacić,багьа булун
1321,beherrschen::V,opanować,дуну икӏан
1322,beherrschen::V,opanować,заллуну икӏан
1323,ertragen::V,znieść,бухӏан
