,Concept_ID,cy,ady
683,arm::A,tlawd,тхьамы́кӏ
684,reich::A,cyfoethog,бай
685,bekannt::A,cynefin,нэӏуа́с
686,bekannt::A,cyfarwydd,нэӏуа́с
687,berühmt::A,enwog,цӏэры́ӏу
688,fremd::A,estron,хымэ
689,verschieden::A,gwahanol,зэфэшъхьафы
690,nah::A,agos,благъэ́
691,fern::A,pell,чыжьэ
692,linker::A,aswy,сэмэ́гу
693,linker::A,chwith,сэмэ́гу
694,rechter::A,de,джабгъу
695,rechter::A,deau,джабгъу
696,anderer::A,arall,нэмы́кӏ
697,erster::A,cyntaf,апэр
698,zweiter::A,ail,я́тӏонэр
699,dritter::A,trydydd,ящэнэр
700,letzter::A,olaf,аужыр
701,allein::ADV,unig,зы
702,allein::ADV,ar ei ben ei hun,зы
703,auf einmal::ADV,ar yr un pryd,ардэдэм
704,auf einmal::ADV,ar yr un pryd,асыхьатым
705,zusammen::ADV,ynghyd,зэгъусэхэ́у
706,zusammen::ADV,gyda'i gilydd,зэгъусэхэ́у
707,lange::ADV,amser hir,бэрэ́
708,plötzlich::ADV,yn sydyn,зэкӏэм
709,sofort::ADV,ar unwaith,ардэдэм
710,sofort::ADV,ar unwaith,асыхьатым
711,später::ADV,yn ddiweddarach,нэужым
712,jetzt::ADV,yn awr,джы
713,heute::ADV,heddiw,непэ́
714,morgen::ADV,yfory,неу́щы
715,bald::ADV,yn fuan,псынкӏэу
716,bald::ADV,gyda hyn,псынкӏэу
717,dann::ADV,yna,нэужым
718,dann::ADV,y pryd hwnnw,нэужым
719,gestern::ADV,ddoe,тыгъуа́с
720,einst::ADV,gynt,зэгорэ́м
721,damals::ADV,ar y pryd,армэ
722,damals::ADV,ar y pryd,ащыгъум
723,damals::ADV,bryd hynny,армэ
724,damals::ADV,bryd hynny,ащыгъум
725,danach::ADV,wedyn,нэужым
726,vorher::ADV,o'r blaen,нахьыпэм
727,zuerst::ADV,yn gyntaf,
728,einmal::ADV,unwaith,зэ
729,manchmal::ADV,weithiau,
730,manchmal::ADV,ar brydiau,
731,oft::ADV,yn aml,бэрэ
732,oft::ADV,yn fynych,бэрэ
733,immer::ADV,bob amser,ренэ́у
734,niemals::ADV,ni ... byth,
735,niemals::ADV,ni ... erioed,
736,hier::ADV,yma,
737,hierhin::ADV,hyd yma,
738,von hier::ADV,oddi yma,
739,dort::ADV,acw,модэ
740,dorthin::ADV,tuag yno,модэ́
741,geradeaus::ADV,syth ymlaen,занкӏэу
742,vorwärts::ADV,ymlaen,ыпэкӏэ
743,rückwärts::ADV,yn ôl,ыужыкӏэ́
744,zurück::ADV,yn ôl,ыужыкӏэ́
745,unten::ADV,isod,ычӏэкӏэ́
746,unten::ADV,oddi tanodd,ычӏэкӏэ́
747,hinab::ADV,i lawr,ычӏэгъы́
748,hinab::ADV,i lawr,ычӏэкӏэ́
749,hinab::ADV,i waered,ычӏэгъы́
750,hinab::ADV,i waered,ычӏэкӏэ́
751,oben::ADV,fry,ышъхьагъы
752,hinauf::ADV,i fyny,ышъхьагъыкӏэ
753,hinauf::ADV,i'r lan,ышъхьагъыкӏэ
754,überall::ADV,ym mhobman,тыди́
755,überall::ADV,ym mhobman,тыдэкӏи́
756,nicht::ADV,ni,-п
757,nicht::ADV,ni,мы-
758,nicht::ADV,nid,-п
759,nicht::ADV,nid,мы-
760,ein wenig::ADV,tipyn,тӏэкӏу
761,ein wenig::ADV,ychydig,тӏэкӏу
762,kaum::ADV,prin,къоды́й
763,sehr::ADV,iawn,дэд
764,so::ADV,fel,ащ фэд
765,so::ADV,fel,мыщ фэд
766,so::ADV,fel,джащ фэд
767,so::ADV,felly,ащ фэд
768,so::ADV,felly,мыщ фэд
769,so::ADV,felly,джащ фэд
770,noch::ADV,eto,джыри
771,nur::ADV,yn unig,ныӏэ́п
772,schon::ADV,eisoes,
773,schon::ADV,yn barod,
774,wieder::ADV,drachefn,джыри
775,vergebens::ADV,yn ofer,пкӏэнчъэ́у
776,vor::PRP,o flaen,пашъхьэ́
777,hinter::PRP,ar ôl,кӏы́б
778,unter::PRP,islaw,чӏэ-
779,durch::PRP,trwy,пхыры-
780,neben::PRP,ar bwys,дэжь
781,zwischen::PRP,rhwng,азыфа́гу
782,zwischen::PRP,cydrhwng,азыфа́гу
783,wegen::PRP,o achos,къы-
784,wegen::PRP,oherwydd,къы-
785,dies::PRN,hyn,ар
786,das::PRN,hynny,а
787,das::PRN,hynny,мо
788,alles::PRN,popeth,зэкӏэ́
789,ich::PRN,fi,сэ
790,du::PRN,ti,о
791,er::PRN,fe,ар
792,wir::PRN,ni,тэ
793,ihr::PRN,chi,шъо
794,sie::PRN,hwy,ахэр
795,was::FPRN,pa beth,сыд
796,wer::FPRN,pwy,хэт
797,wo::FADV,ble,тыдэ́
798,wo::FADV,ym mha le,тыдэ́
799,wohin::FADV,i ble,тыдэ́
800,wohin::FADV,i ba le,тыдэ́
801,wie::FADV,sut,сыдэущтэ́у
802,warum::FADV,pam,сыд пае́
803,wieviel::FNUM,faint,тхьапш
804,wieviel::FNUM,faint,сыд фэди́з
805,eins::NUM,un,зы
806,zwei::NUM,dau,тӏу
807,drei::NUM,tri,щы
808,vier::NUM,pedwar,плӏы
809,fünf::NUM,pump,тфы
810,sechs::NUM,chwech,хы
811,sieben::NUM,saith,блы
812,acht::NUM,wyth,и
813,neun::NUM,naw,бгъу
814,zehn::NUM,deg,пшӏы
815,elf::NUM,un ar ddeg,пшӏыкӏузы́
816,zwölf::NUM,deuddeg,пшӏыкӏутӏу
817,zwölf::NUM,un deg dau,пшӏыкӏутӏу
818,zwanzig::NUM,ugain,тӏокӏы́
819,dreißig::NUM,tri deg,щэкӏы
820,dreißig::NUM,deg ar hugain,щэкӏы
821,vierzig::NUM,deugain,тӏокӏи́тӏу
822,fünfzig::NUM,hanner cant,шъэны́ыкъу
823,sechzig::NUM,chwe deg,тӏокӏи́щ
824,siebzig::NUM,saith deg,тӏокӏищырэ́ пшӏырэ́
825,siebzig::NUM,deg a thrigain,тӏокӏищырэ́ пшӏырэ́
826,achtzig::NUM,wyth deg,тӏокӏи́пӏ
827,achtzig::NUM,pedar ugain,тӏокӏи́пӏ
828,neunzig::NUM,naw deg,тӏокӏиилӏырэ́ пшӏырэ́
829,neunzig::NUM,deg a phedwar ugain,тӏокӏиилӏырэ́ пшӏырэ́
830,hundert::NUM,cant,шъэ
831,tausend::NUM,mil,мин
832,und::CNJ,a,ыкӏи
833,oder::CNJ,neu,е
834,stehen::V,sefyll,ущытын
835,stehen::V,sefyll,умыхъыен
836,sitzen::V,eistedd,уисын
837,sitzen::V,eistedd,утесын
838,liegen::V,gorwedd,телъы́н
839,hängen::V,hongian,къыщылэлын
840,hängen::V,hongian,къыщылэлын щыгъын быхъур
841,werden::V,dod yn,хъун
842,werden::V,mynd yn,хъун
843,passieren::V,digwydd,къэхъун
844,beginnen::V,cychwyn,къежьэн
845,beginnen::V,cychwyn,къыублэн
846,enden::V,gorffen,ухы́н
847,wechseln::V,newid,зэхъожьы́н
848,aufgehen[Sonne]::V,codi,къыкъокӏы́н
849,untergehen[Sonne]::V,machlud,къохьан
850,scheinen[Sonne]::V,tywynnu,къепсыи
851,donnern::V,taranu,гъогъон
852,wehen::V,chwythu,епщэ́н
853,strömen::V,ffrydio,чъэн
854,fließen::V,llifo,чъэн
855,sich drehen::V,troi,зыгъэчэрэгъу́н
856,sich drehen::V,cylchdroi,зыгъэчэрэгъу́н
857,schwanken::V,siglo,хъые́н
858,schwingen::V,siglo,зыгъэхъые́н
859,fallen::V,cwympo,къефэхы́н
860,brennen::V,llosgi,стын
861,rauchen::V,mygu,ӏугъо къикӏын
862,regnen::V,glawio,къещхы́н
863,gefrieren::V,rhewi,дыкъын
864,tauen::V,toddi,жъун
865,tauen::V,meirioli,жъун
866,schmelzen::V,toddi,ткӏун
867,trocknen::V,sychu,гъушъы́н
868,trocknen::V,sychu,чъэпхъу́н
869,sieden::V,berwi,жъон
870,faulen::V,pydru,шъун
871,faulen::V,braenu,шъун
872,verfaulen::V,pydru,шъун
873,verfaulen::V,dadfeilio,шъун
874,reißen::V,clecian,зэӏэтхъы́н
875,reißen::V,torri'n glats,зэӏэтхъы́н
876,versinken::V,suddo,чӏихьан
877,vergehen::V,myned heibio,блэкӏы́н
878,vergehen::V,pasio,блэкӏы́н
879,erscheinen::V,ymddangos,къэлъэгъон
880,verschwinden::V,diflannu,кӏодыжьы́н
881,sinken::V,syrthio,
882,abnehmen::V,lleihau,къыкӏичын
883,zunehmen::V,cynyddu,хэхъо́н
884,steigen::V,codi,къежьэн
885,wachsen::V,tyfu,хэхъо́н
886,wachsen::V,tyfu,къэкӏы́н
887,glänzen::V,disgleirio,цӏыу́н
888,funkeln::V,pefrio,жъыу́н
889,lärmen::V,cadw sŵn,бырсыры́н
890,lärmen::V,gwneud twrw,бырсыры́н
891,läuten::V,canu,теон
892,klingeln::V,canu,теон
893,klingeln::V,seinio,теон
894,klirren::V,tincian,
895,brausen::V,rhuo,шъуин
896,rauschen::V,siffrwd,макъэ гъэӏун
897,rauschen::V,chwithrwd,макъэ гъэӏун
898,klingen::V,seinio,къыхэӏукӏын
899,bellen::V,cyfarth,хьакъу́н
900,heulen::V,udo,быун
901,heulen::V,oernadu,быун
902,blasen::V,chwythu,епщэ́н
903,pfeifen::V,chwibanu,шъуин
904,schreien::V,gweiddi,куо́н
905,schreien::V,gweiddi,кӏыи́н
906,schreien::V,bloeddio,куо́н
907,schreien::V,bloeddio,кӏыи́н
908,stöhnen::V,griddfan,щэӏун
909,zittern::V,crynu,кӏэзэзын
910,leben::V,byw,псэу́н
911,geboren werden::V,cael eich geni,къэхъун
912,atmen::V,anadlu,жьы къэщэ́н
913,trinken::V,yfed,ешъо́н
914,essen::V,bwyta,шхын
915,schlucken::V,llyncu,бдырыин
916,müde werden::V,blino,пшъын
917,einschlafen::V,mynd i gysgu,хэчъыен
918,einschlafen::V,syrthio i gysgu,хэчъыен
919,schlafen::V,huno,чъые́н
920,schlafen::V,cysgu,чъые́н
921,aufwachen::V,dihuno,къэущы́н
922,aufstehen::V,codi,уцу́н
923,sich erholen::V,ymlacio,зыгъэпсэфын
924,sich erholen::V,dadflino,зыгъэпсэфын
925,krank werden::V,mynd yn sâl,сымаджэ́ хъун
926,krank werden::V,mynd yn wael,сымаджэ́ хъун
927,krank sein::V,gwaelu,сымэджэ́н
928,schmerzen::V,brifo,сымэджэ́н
929,husten::V,pesychu,пскэ́н
930,genesen::V,gwella,хъужьын
931,genesen::V,cael yn ôl,хъужьын
932,sterben::V,marw,лӏэн
933,umkommen::V,trengi,хэкӏодэн
934,sich bewegen::V,symud,хъые́н
935,sich rühren::V,syflyd,хъые́н
936,sich erheben::V,codi,къэтэджын
937,sich setzen::V,eistedd,тӏысы́н
938,hinfallen::V,cwympo,ебэджы́н
939,laufen::V,cerdded,кӏон
940,schreiten::V,camu,кӏон
941,spazierengehen::V,mynd am dro,къэкӏухьэн
942,eilen::V,rhuthro,гузэжъон
943,sich beeilen::V,brysio,гуӏэ́н
944,sausen::V,rhuthro,псынкӏэ́у чъэн
945,rennen::V,rhedeg,чъэн
946,springen::V,llamu,пкӏэн
947,springen::V,neidio,пкӏэн
948,klettern::V,dringo,дэцохъоен
949,schaukeln::V,siglo,уешӏэн
950,kriechen::V,cropian,цохъо́н
951,schwimmen::V,nofio,есы́н
952,tauchen::V,plymio,зычӏэгъэо́н
953,tauchen::V,ymsuddo,зычӏэгъэо́н
954,rudern::V,rhwyfo,къошъо бэщкӏэ фын
955,fahren::V,gyrru,кӏон
956,fahren::V,dreifio,кӏон
957,fliegen::V,hedfan,быбы́н
958,gehen::V,mynd,кӏон
959,weggehen::V,mynd,ӏукӏын
960,weggehen::V,ymadael,ӏукӏын
961,abfahren::V,ymadael,ежьэн
962,anhalten::V,stopio,къэуцу́н
963,hineingehen::V,mynd i mewn,ихьан
964,eintreten::V,mynd i,чӏэхьан
965,kommen::V,dod,къэкӏо́н
966,ankommen::V,cyrraedd,къэсы́н
967,zurückkommen::V,dychwelyd,гъэзэжьын
968,bleiben::V,aros,къэнэ́н
969,bleiben::V,sefyll,къэнэ́н
970,warten::V,aros,пэплъэ́н
971,warten::V,disgwyl,пэплъэ́н
972,erwarten::V,disgwyl,ежэн
973,suchen::V,chwilio am,лъыхъу́н
974,finden::V,darganfod,къэгъоты́н
975,finden::V,darganfod,къыхэгъэщы́н
976,versuchen::V,profi,пылъы́н
977,versuchen::V,ceisio,пылъы́н
978,vorbereiten::V,paratoi,гъэхьазыры́н
979,lieben::V,caru,шӏу плъэгъу́н
980,mögen::V,hoffi,шӏу плъэгъу́н
981,lachen::V,chwerthin,щхын
982,rühren::V,cynhyrfu,гур гъэузын
983,weinen::V,wylo,гъын
984,weinen::V,llefain,гъын
985,schimpfen::V,grwgnach,хъонэн
986,sich ärgern::V,gofidio,губжы́н
987,sich fürchten::V,ofni,щынэ́н
988,fürchten::V,arswydo,щынэ́н
989,fliehen::V,ffoi,
990,flüchten::V,dianc,
991,sehen::V,gweld,льэгъу́н
992,anschauen::V,syllu,плъэн
993,anschauen::V,syllu,еплъы́н
994,anschauen::V,edrych,плъэн
995,anschauen::V,edrych,еплъы́н
996,ansehen::V,gwylio,плъэн
997,hören::V,clywed,зэхэхын
998,zuhören::V,gwrando,дэӏо́н
999,probieren::V,profi,хэӏэн
1000,riechen::V,arogli,пэмэ́н
1001,fühlen::V,teimlo,зэхэпшӏэн
1002,fühlen::V,clywed,зэхэпшӏэн
1003,scheinen::V,ymddangos,уащыхъу́н
1004,scheinen::V,ymddangos,уашӏошӏы́н
1005,zu sehen sein::V,dod i'r golwg,зэрэлъэгъу́н
1006,vernehmen::V,clywed sôn am,зэхэхын
1007,frieren::V,bod yn oer,дыкъын
1008,frieren::V,bod yn oer,пӏыкӏэн
1009,frieren::V,bod yn oer,чъыӏэ́ лӏэн
1010,tun::V,gwneud,шӏын
1011,können::V,gallu,лъэкӏы́н
1012,wollen::V,bod mewn angen,фэе́н
1013,anfangen::V,dechrau,ублэн
1014,beenden::V,darfod,ухы́н
1015,beenden::V,gorffen,ухы́н
1016,aufhören::V,peidio,щыгъэтын
1017,gelingen::V,llwyddo,хъун
1018,geraten::V,diweddu,
1019,öffnen::V,agor,ӏухы́н
1020,schließen::V,cau,игъэсэн
1021,stellen::V,gosod,бгъэуцун
1022,setzen::V,gosod,гъэтӏысы́н
1023,legen::V,gosod,хэлъхьа́н
1024,berühren::V,cyffwrdd,эӏэн
1025,berühren::V,cyffwrdd,нэсын
1026,verbinden::V,cysylltu,зэхэпхэ́н
1027,verbinden::V,cysylltu,пхын
1028,bedecken::V,gorchuddio,техъо́н
1029,aufhängen::V,crogi,пылъэ́н
1030,aufhängen::V,hongian,пылъэ́н
1031,anzünden::V,cynnau,хэгъэнэ́н
1032,aufheben::V,codi,
1033,zurücklassen::V,gadael,къэгъэнэ́н
1034,verlieren::V,colli,чӏэ́нэн
1035,verlieren::V,colli,шӏокӏоды́н
1036,fallen lassen::V,gollwng,чӏэунэн
1037,fallen lassen::V,gollwng,пӏэпызын
1038,machen::V,gwneud,шӏын
1039,herstellen::V,cynhyrchu,шӏы́н
1040,bauen::V,adeiladu,шӏы́н
1041,reparieren::V,trwsio,дыжьы́н
1042,reparieren::V,atgyweirio,дыжьы́н
1043,verbessern::V,diwygio,нахьышӏу пшӏын
1044,verbessern::V,diwygio,нахь дэгъу пшӏын
1045,ändern::V,altro,зэблэхъу́н
1046,graben::V,palu,тӏын
1047,graben::V,cloddio,тӏын
1048,beugen::V,plygu,
1049,biegen::V,plygu,уфэн
1050,drehen::V,troelli,гъэчэрегъу́
1051,wenden::V,troi,пӏонтӏэн
1052,wenden::V,troi,бгъэзэн
1053,wenden::V,troi,уӏубын
1054,umdrehen::V,troi,
1055,heben::V,codi,ӏэты́н
1056,hochheben::V,dyrchafu,ӏэты́н
1057,ergreifen::V,gafael,къэубыты́н
1058,halten::V,dal,ӏыгъы́н
1059,drücken::V,pwyso,тэӏункӏэн
1060,drücken::V,gwasgu,тэӏункӏэн
1061,schieben::V,gwthio,уеӏункӏын
1062,schieben::V,gwthio,уетӏыргун
1063,kratzen::V,crafu,цӏэнтхъун
1064,lecken::V,llyfu,бзэи́н
1065,beißen::V,cnoi,ецэкъэ́н
1066,beißen::V,brathu,ецэкъэ́н
1067,abreißen::V,tynnu ymaith,къичын
1068,abreißen::V,tynnu ymaith,пытхъын
1069,abschneiden::V,torri,пыупкӏын
1070,abschneiden::V,torri,гобзыкӏын
1071,binden::V,clymu,епхын
1072,stecken::V,plannu,хэсэн
1073,brechen::V,torri,зэпыпкӏын
1074,klopfen::V,taro,теон
1075,hauen::V,taro,теон
1076,kleben::V,gludio,щхэн
1077,reiben::V,rhwbio,пӏотын
1078,streichen::V,taenu,щыфэн
1079,schleifen::V,hogi,гъэчаны́н
1080,schleifen::V,hogi,кӏэлыкӏы́н
1081,schneiden::V,torri,бзын
1082,rütteln::V,ysgytio,гъэсысын
1083,schütteln::V,siglo,гъэсысын
1084,schütteln::V,ysgwyd,гъэсысын
1085,schwenken::V,siglo,ӏэ шӏын
1086,schütten::V,tywallt,икӏэ́н
1087,füllen::V,llenwi,из шӏын
1088,einwickeln::V,lapio,кӏоцӏыщыхьа́н
1089,tragen::V,cludo,хьын
1090,schleppen::V,llusgo,пхьын
1091,schleppen::V,llusgo,плъэшъун
1092,ziehen::V,tynnu,пкъудыин
1093,ziehen::V,tynnu,пщэн
1094,ziehen::V,tynnu,плъэшъун
1095,aufbewahren::V,cadw,пӏыгъын
1096,aufbewahren::V,cadw,уухъумэн
1097,werfen::V,taflu,дзын
1098,fangen::V,dal,къэубыты́н
1099,packen::V,cipio,къэубыты́н
1100,packen::V,crafangu,къэубыты́н
1101,verstecken::V,celu,бгъэбылъын
1102,verstecken::V,cuddio,бгъэбылъын
1103,teilen::V,rhannu,гощы́н
1104,schicken::V,anfon,гъахьы́н
1105,bringen::V,dod â,къэхьы́н
1106,hinzufügen::V,chwanegu,хэгъэхъо́н
1107,bekommen::V,cael,
1108,erhalten::V,derbyn,
1109,nehmen::V,cymryd,къытехы́н
1110,wählen::V,dewis,къыхэхы́н
1111,auswählen::V,dethol,къыхэхы́н
1112,bewahren::V,cadw,къэухъумэн
1113,behindern::V,atal,пэрыохъу хъун
1114,behindern::V,rhwystro,пэрыохъу хъун
1115,verderben::V,difetha,къутэн
1116,beschädigen::V,niweidio,къутэн
1117,zerbrechen::V,torri,къутэн
1118,zerreißen::V,rhwygo,зэӏэтхъы́н
1119,zerstören::V,dinistrio,къутэ́н
1120,verbrennen::V,llosgi,гъэсты́н
1121,geben::V,rhoi,еты́н
1122,reichen::V,estyn,еты́н
1123,schenken::V,rhoddi,еты́н
1124,versprechen::V,addo,гъэгугъэ́н
1125,wünschen::V,dymuno,шӏоигъо́н
1126,loben::V,canmol,щытхъун
1127,küssen::V,cusanu,ебэу́н
1128,wiegen::V,siglo,гъэхъыен
1129,zudecken::V,gorchuddio,техъо́н
1130,wecken::V,deffro,къэгъэущы́н
1131,zeigen::V,dangos,гъэлъэгъо́н
1132,führen::V,arwain,щэн
1133,lehren::V,dysgu,егъэджэ́н
1134,lehren::V,dysgu,егъэшӏэн
1135,unterrichten::V,hyfforddi,егъэджэ́н
1136,aufziehen::V,dod i fyny,пӏун
1137,leiten::V,arwain,гъэзекӏон
1138,antreiben::V,annog,къепфылӏэн
1139,lassen::V,gadael,еты́н
1140,einladen::V,gwahodd,къегъэблэгъэн
1141,vereinigen::V,uno,зэгогъэхьан
1142,vereinigen::V,cyfuno,зэгогъэхьан
1143,besuchen::V,ymweld â,щыӏэ́н
1144,treffen::V,cwrdd,ӏукӏэ́н
1145,treffen::V,cwrdd,пэгъокӏы́н
1146,treffen::V,cyfarfod,ӏукӏэ́н
1147,treffen::V,cyfarfod,пэгъокӏы́н
1148,sich versammeln::V,casglu,зэхэхьан
1149,sich versammeln::V,cynnull,зэхэхьан
1150,spielen::V,chwarae,джэгу́н
1151,singen::V,canu,орэ́д къэӏо́н
1152,tanzen::V,dawnsio,къэшъо́н
1153,sich trennen::V,ymwahanu,зэгокӏыжьы́ных
1154,verlassen::V,gadael,бгынэн
1155,verlassen::V,gadael,хэкӏыжьын
1156,retten::V,achub,къыхэпхыжьын
1157,retten::V,achub,къэбгъэнэжьын
1158,bewachen::V,gwarchod,къэгъэгъунэн
1159,schützen::V,noddi,ухъумэ́н
1160,verteidigen::V,amddiffyn,къэухъумэн
1161,sich schlagen::V,ffraeo,эзэон
1162,sich schlagen::V,terfysgu,эзэон
1163,schießen::V,saethu,он
1164,siegen::V,ennill,текӏо́н
1165,ärgern::V,cythruddo,бгъэгубжын
1166,schlagen::V,curo,ео́н
1167,treten::V,cicio,
1168,stechen::V,pigo,хэӏун
1169,stoßen::V,gwthio,тӏыро́н
1170,stoßen::V,gwthio,уеӏункӏын
1171,stehlen::V,dwyn,тыгъу́н
1172,stehlen::V,lladrata,тыгъу́н
1173,stören::V,aflonyddu,бгъэгумэкӏын
1174,belästigen::V,trafferthu,бгъэгумэкӏын
1175,verbergen::V,cuddio,ушъэфын
1176,täuschen::V,twyllo,гъэпцӏэ́н
1177,betrügen::V,hocedu,гъэпцӏэ́н
1178,töten::V,lladd,уикӏын
1179,wohnen::V,byw,дэсын
1180,arbeiten::V,gweithio,лэжьэ́н
1181,sammeln::V,casglu,угъои́н
1182,pflücken::V,casglu,къыпычы́н
1183,jagen::V,hela,шэкӏон
1184,jagen::V,hela,ешэкӏон
1185,fischen::V,pysgota,пцэжъые уешэн
1186,fassen::V,dal,къэубыты́н
1187,hüten::V,bugeilio,хэхъо́н
1188,treiben::V,gyrru,пфын
1189,anbinden::V,clymu,епхын
1190,füttern::V,porthi,гъэшхэ́н
1191,melken::V,godro,щын
1192,hacken::V,torri,упкӏэтэн
1193,gießen::V,dyfrhau,тепкӏэн
1194,reifen::V,aeddfedu,игъо хъун
1195,zubereiten::V,coginio,бгъэхьазырын
1196,kochen::V,berwi,шӏы́н
1197,backen::V,pobi,гъэжъэ́н
1198,backen::V,crasu,гъэжъэ́н
1199,braten::V,ffrio,гъэжъэ́н
1200,umrühren::V,cyffroi,зэхэгъэкӏухьан
1201,stricken::V,gwau,хъын
1202,nähen::V,gwnïo,дэн
1203,färben::V,lliwio,бгъэлэн
1204,reinigen::V,glanhau,укъэбзы́н
1205,waschen::V,golchi,бгыкӏын
1206,abwischen::V,sychu,лъэкӏы́н
1207,spülen::V,streulio,дэгъэчъыхьан
1208,fegen::V,ysgubo,пхъэнкӏы́н
1209,kehren::V,ysgubo,пхъэнкӏы́н
1210,baden::V,cael bath,зыгъэпскӏын
1211,sich waschen::V,ymolchi,зытхьакӏы́н
1212,ausziehen::V,tynnu,къытехы́н
1213,anziehen::V,gwisgo,щылъэ́н
1214,sich anziehen::V,ymwisgo,зыфэпэн
1215,kämmen::V,cribo,жьын
1216,schmücken::V,harddu,гъэдэхэ́н
1217,schmücken::V,addurno,гъэдэхэ́н
1218,sagen::V,dweud,къэӏон
1219,sprechen::V,llefaru,псэлъэ́н
1220,reden::V,siarad,гущыӏэ́н
1221,sich unterhalten::V,sgwrsio,зэдэгущыӏэн
1222,fragen::V,gofyn,упчӏэ́н
1223,bitten::V,gofyn am,лъэӏо́н
1224,erzählen::V,dweud,къэпӏотэ́н
1225,mitteilen::V,cyfleu,макъэ егъэӏун
1226,nennen::V,enwi,цӏэ фэусы́н
1227,rufen::V,galw,джэн
1228,prahlen::V,brolio,узыщытхъужьы́н
1229,prahlen::V,ymffrostio,узыщытхъужьы́н
1230,übersetzen::V,cyfieithu,бгъэкӏотэн
1231,denken::V,meddwl,егупшысэ́н
1232,glauben::V,credu,уивыхъэ́ телъы́н
1233,glauben::V,coelio,уивыхъэ́ телъы́н
1234,bemerken::V,sylwi,гу лъыптэ́н
1235,erkennen::V,adnabod,зэхэпхын
1236,erkennen::V,adnabod,зэбгъэшӏэн
1237,begreifen::V,amgyffred,гурыӏо́н
1238,verstehen::V,deall,зэхэхын
1239,lernen::V,dysgu,еджэ́н
1240,wissen::V,gwybod,шӏэн
1241,sich erinnern an::V,cofio,къэшӏэжьын
1242,vergessen::V,anghofio,пщыгъупшэжьы́н
1243,messen::V,mesur,шын
1244,zählen::V,cyfrif,плъытэ́н
1245,rechnen::V,cyfrifo,плъытэ́н
1246,rechnen::V,cyfrifo,угугъэ́н
1247,lesen::V,darllen,еджэ́н
1248,malen::V,peintio,шӏын
1249,zeichnen::V,tynnu,шӏын
1250,schreiben::V,ysgrifennu,тхын
1251,besitzen::V,meddu,иӏэн
1252,kaufen::V,prynu,щэфы́н
1253,verkaufen::V,gwerthu,щэн
1254,bezahlen::V,talu am,птын
1255,bezahlen::V,talu am,лъыптын
1256,bezahlen::V,talu am,птыжьы́н
1257,zahlen::V,talu,птын
1258,zahlen::V,talu,лъыптын
1259,beherrschen::V,rheoli,иунаеу иӏэн
1260,beherrschen::V,llywodraethu,иунаеу иӏэн
1261,ertragen::V,dioddef,щэчы́н
