,Concept_ID,ta,fr
708,dritter::A,மூன்றாவது,troisième
709,letzter::A,கடைசி,dernier
710,allein::ADV,தனியாக,seul
711,auf einmal::ADV,தடீரென்று,à la fois
712,zusammen::ADV,சேர்ந்து,ensemble
713,lange::ADV,அதிக நோம்,longtemps
714,plötzlich::ADV,தடீரென்று,tout à coup
715,sofort::ADV,உடனடியாக,immédiatement
716,später::ADV,பிறகு,plus tard
717,jetzt::ADV,இப்பொழது,maintenant
718,heute::ADV,இன்று,aujourd'hui
719,morgen::ADV,நாளைக்கு,demain
720,bald::ADV,சீக்கிரம்,bientôt
721,dann::ADV,அப்பொழுது,puis
722,dann::ADV,அப்பொழுது,ensuite
723,gestern::ADV,நேற்று,hier
724,einst::ADV,ஒரே முறை,jadis
725,einst::ADV,ஒரே முறை,autrefois
726,damals::ADV,அப்பொழுது,alors
727,damals::ADV,அப்பொழுது,à l'époque
728,danach::ADV,பிற்பாடு,après
729,danach::ADV,பிற்பாடு,ensuite
730,vorher::ADV,முன்பாக,auparavant
731,zuerst::ADV,முதலில்,d'abord
732,zuerst::ADV,முதலில்,premièrement
733,einmal::ADV,ஒரே முறை,une fois
734,manchmal::ADV,சில நேரங்களில்,parfois
735,manchmal::ADV,சில நேரங்களில்,quelquefois
736,oft::ADV,அடிக்கடி,souvent
737,immer::ADV,எப்பொழுதும்,toujours
738,niemals::ADV,ஒருபோதும் இல்லை,ne ... jamais
739,hier::ADV,இங்கே,ici
740,hierhin::ADV,இவ்விடத்திற்கு,par ici
741,von hier::ADV,இனி,d'ici
742,dort::ADV,அங்கே,là
743,dort::ADV,அங்கே,là-bas
744,dorthin::ADV,அவ்விடத்திற்கு,y
745,dorthin::ADV,அவ்விடத்திற்கு,par là
746,geradeaus::ADV,முன்னாலிருக்கும்,tout droit
747,vorwärts::ADV,முன்புறமாக,en avant
748,rückwärts::ADV,பின்னோக்கி,en arrière
749,zurück::ADV,பின்பக்கம்,de retour
750,unten::ADV,கீழாக,en bas
751,unten::ADV,கீழாக,au-dessous
752,hinab::ADV,கீழ் நோக்கி,en bas
753,hinab::ADV,கீழ் நோக்கி,vers le bas
754,oben::ADV,மேலே,dessus
755,oben::ADV,மேலே,en haut
756,hinauf::ADV,மேலே,en haut
757,hinauf::ADV,மேலே,vers le haut
758,überall::ADV,எல்லா இடத்திலும்,partout
759,nicht::ADV,இல்லை,ne ... pas
760,ein wenig::ADV,கொஞ்சம்,un peu
761,kaum::ADV,அரிதாக,à peine
762,sehr::ADV,மிக்க,très
763,so::ADV,மிகவும்,si
764,so::ADV,மிகவும்,ainsi
765,noch::ADV,இப்பொழுதும்,encore
766,nur::ADV,மட்டும்,seulement
767,nur::ADV,மட்டும்,ne ... que
768,schon::ADV,ஏற்கனவே,déjà
769,wieder::ADV,மறுபடியும்,de nouveau
770,vergebens::ADV,வீண்,en vain
771,vor::PRP,முன்,devant
772,hinter::PRP,பின்பக்கம்,derrière
773,unter::PRP,கீழே,sous
774,unter::PRP,கீழே,au-dessous de
775,durch::PRP,ஊடே,par
776,durch::PRP,ஊடே,à travers
777,neben::PRP,அடுத்து,à côté de
778,zwischen::PRP,இடையில்,entre
779,wegen::PRP,ஏனெனில்,à cause de
780,dies::PRN,இது,ceci
781,das::PRN,அது,ce
782,das::PRN,அது,cela
783,alles::PRN,ஒவ்வொன்றும்,tout
784,ich::PRN,நான்,je
785,ich::PRN,நான்,moi
786,du::PRN,நீ,tu
787,du::PRN,நீ,toi
788,er::PRN,அவன்,il
789,er::PRN,அவன்,lui
790,wir::PRN,நாம்,nous
791,wir::PRN,நாங்கள்,nous
792,ihr::PRN,நீங்கள்,vous
793,sie::PRN,அவர்கள்,ils
794,sie::PRN,அவர்கள்,elles
795,was::FPRN,என்ன,que
796,was::FPRN,என்ன,quoi
797,wer::FPRN,யார்,qui
798,wo::FADV,எங்கே,où
799,wohin::FADV,எதற்கு,où
800,wie::FADV,எப்படி,comment
801,warum::FADV,ஏன்,pourquoi
802,wieviel::FNUM,எவ்வளவு,combien
803,eins::NUM,ஒன்று,un
804,zwei::NUM,இரண்டு,deux
805,drei::NUM,மூன்று,trois
806,vier::NUM,நான்கு,quatre
807,fünf::NUM,ஐந்து,cinq
808,sechs::NUM,ஆறு,six
809,sieben::NUM,ஏழு,sept
810,acht::NUM,எட்டு,huit
811,neun::NUM,ஒன்பது,neuf
812,zehn::NUM,பத்து,dix
813,elf::NUM,பதினொன்று,onze
814,zwölf::NUM,பன்னிரண்டு,douze
815,zwanzig::NUM,இருபது,vingt
816,dreißig::NUM,முப்பது,trente
817,vierzig::NUM,நாற்பது,quarante
818,fünfzig::NUM,ஐமபது,cinquante
819,sechzig::NUM,அறுபது,soixante
820,siebzig::NUM,எழுபது,soixante-dix
821,achtzig::NUM,எண்பது,quatre-vingt
822,neunzig::NUM,தொன்னூறு,quatre-vingt-dix
823,hundert::NUM,நூறு,cent
824,tausend::NUM,ஆயிரம்,mille
825,und::CNJ,மற்றும்,et
826,oder::CNJ,அல்லது,ou
827,stehen::V,நில்,être debout
828,sitzen::V,உட்கார்,être assis
829,liegen::V,படு,être couché
830,hängen::V,தொங்கச் செய்,pendre
831,werden::V,ஆகு,devenir
832,passieren::V,நிகழ்,se passer
833,beginnen::V,ஆரம்பி,commencer
834,enden::V,முடி,finir
835,enden::V,முடி,se terminer
836,wechseln::V,மாற்று,changer
837,wechseln::V,மாற்று,alterner
838,aufgehen[Sonne]::V,உயர எழு,se lever
839,untergehen[Sonne]::V,பொறுத்து,se coucher
840,scheinen[Sonne]::V,பிரகாசி,briller
841,donnern::V,இடி,tonner
842,wehen::V,வீசு,souffler
843,strömen::V,பாயதல்,affluer
844,fließen::V,நீரோட்டம் போக்கில் போ,couler
845,sich drehen::V,சுழல்,tourner
846,schwanken::V,தள்ளாடு,osciller
847,schwanken::V,தள்ளாடு,chanceler
848,schwingen::V,ஆடு,vibrer
849,schwingen::V,ஆடு,osciller
850,fallen::V,விழு,tomber
851,brennen::V,எரி,brûler
852,brennen::V,எரி,flamber
853,rauchen::V,பகை பிடி,fumer
854,regnen::V,மழை பெய்,pleuvoir
855,gefrieren::V,உறைந்துவிடு,geler
856,tauen::V,உருகு,dégeler
857,schmelzen::V,உருகு,fondre
858,trocknen::V,உலர்த்து,sécher
859,sieden::V,கொதிக்க வை,bouillir
860,faulen::V,அழுகச் செய்,pourrir
861,faulen::V,அழுகச் செய்,se putréfier
862,verfaulen::V,அழுகச் செய்,pourrir
863,reißen::V,திடீரென அறு,rompre
864,reißen::V,திடீரென அறு,se déchirer
865,versinken::V,மூழ்கு,s'enfoncer
866,vergehen::V,கடந்துசெல்,passer
867,erscheinen::V,தோன்றச்,apparaître
868,verschwinden::V,மறைந்து போ,disparaître
869,sinken::V,பதைவுறு,descendre
870,sinken::V,பதைவுறு,s'abaisser
871,abnehmen::V,குறை,diminuer
872,zunehmen::V,உயர்த்து,augmenter
873,steigen::V,உயர எழு,monter
874,wachsen::V,வளர்,croître
875,glänzen::V,மிளிர்,briller
876,funkeln::V,பிரகாசி,étinceler
877,lärmen::V,கொம்பு,faire du bruit
878,läuten::V,மணியொலியிசை,sonner
879,klingeln::V,மணி அடி,sonner
880,klirren::V,கிலுங்கு,cliqueter
881,brausen::V,இரைதல்,mugir
882,rauschen::V,சலசலப்பு,bruire
883,klingen::V,சிலம்புதல்,sonner
884,bellen::V,குரை,aboyer
885,heulen::V,ஊளையிடு,hurler
886,blasen::V,ஊது,souffler
887,pfeifen::V,சீழ்க்கை எழப்பு,siffler
888,schreien::V,கூச்சலிடு,crier
889,stöhnen::V,வேதனை,gémir
890,zittern::V,நடுங்கு,trembler
891,leben::V,உயிருடனிரு,vivre
892,geboren werden::V,பிற,naître
893,atmen::V,சுவாசி,respirer
894,trinken::V,குடி,boire
895,essen::V,சாப்பிடு,manger
896,schlucken::V,முழுங்கு,avaler
897,müde werden::V,கையயர்தல்,se lasser
898,müde werden::V,கையயர்தல்,se fatiguer
899,einschlafen::V,தூங்க,s'endormir
900,schlafen::V,தூங்கு,dormir
901,aufwachen::V,எழுப்பு,se réveiller
902,aufstehen::V,எழுந்திரு,se lever
903,sich erholen::V,இளைப்பாறு,se reposer
904,sich erholen::V,இளைப்பாறு,se détendre
905,krank werden::V,விழுதல்,tomber malade
906,krank sein::V,நருக்கலாயிருக்க,être malade
907,schmerzen::V,நோவுறு,faire mal
908,husten::V,இருமு,tousser
909,genesen::V,குணம் அடை,guérir
910,genesen::V,குணம் அடை,se remettre
911,sterben::V,மரணமடை,mourir
912,umkommen::V,நசி,périr
913,sich bewegen::V,நகர்த்து,bouger
914,sich rühren::V,அசை,broncher
915,sich erheben::V,எழுந்து நில்,se lever
916,sich setzen::V,உட்கார்,s'asseoir
917,hinfallen::V,விழு,tomber
918,laufen::V,நட,marcher
919,laufen::V,நட,aller à pied
920,schreiten::V,கவடுவைத்தல்,marcher
921,spazierengehen::V,உலவு,se promener
922,eilen::V,விரைந்து,courir
923,sich beeilen::V,அவசரப்படுத்து,se hâter
924,sich beeilen::V,அவசரப்படுத்து,se dépêcher
925,sausen::V,விரைந்து செல்,filer
926,rennen::V,ஓடு,courir
927,springen::V,குதி,sauter
928,klettern::V,ஏறு,grimper
929,schaukeln::V,தள்ளாடு,se balancer
930,kriechen::V,மெதுவாக நடந்து செல்,ramper
931,schwimmen::V,நீந்து,nager
932,tauchen::V,மூழ்கி நீச்சலடி,plonger
933,rudern::V,துடுப்புப் போடு,ramer
934,fahren::V,ஓட்டு,aller
935,fahren::V,ஓட்டு,rouler
936,fliegen::V,பற,voler
937,gehen::V,போ,aller
938,weggehen::V,விலகிச் செல்,s'en aller
939,abfahren::V,புறப்பட்டுச் செல்,partir
940,anhalten::V,நின்றுவிடு,s'arrêter
941,hineingehen::V,மறையச் செய்,entrer
942,eintreten::V,நுழை,entrer
943,kommen::V,வா,venir
944,ankommen::V,வநது சேர்,arriver
945,zurückkommen::V,திரும்பி வா,revenir
946,bleiben::V,இரு,rester
947,bleiben::V,இரு,demeurer
948,warten::V,தாமதி,attendre
949,erwarten::V,எதிர்நோக்கு,attendre
950,suchen::V,தேடு,chercher
951,finden::V,கண்டுபிடி,trouver
952,versuchen::V,முயற்சி செய்,essayer
953,vorbereiten::V,ஆயத்தம் செய்,préparer
954,lieben::V,அன்பு செலுத்து,aimer
955,mögen::V,விரும்பு,aimer
956,mögen::V,விரும்பு,vouloir
957,lachen::V,சிரி,rire
958,rühren::V,இதயத்தைத் தொடு,toucher
959,rühren::V,இதயத்தைத் தொடு,attendrir
960,weinen::V,அழு,pleurer
961,schimpfen::V,சாபமிடு,gronder
962,sich ärgern::V,கோப்பபடு,se fâcher
963,sich fürchten::V,பயப்படு,avoir peur
964,fürchten::V,பயப்படுத்து,craindre
965,fürchten::V,பயப்படுத்து,avoir peur de
966,fliehen::V,ஓடு,fuir
967,flüchten::V,தப்பிவிடு,s'enfuir
968,sehen::V,பார்,voir
969,anschauen::V,கூர்ந்து கவனி,regarder
970,ansehen::V,கவனி,regarder
971,hören::V,கேள்,entendre
972,zuhören::V,சுவைத்துப் பார்,écouter
973,probieren::V,ருசி,goûter
974,riechen::V,முகர்ந்து பார்,sentir
975,fühlen::V,தொட்டுணர்,sentir
976,scheinen::V,காணப்படு,sembler
977,scheinen::V,காணப்படு,paraître
978,zu sehen sein::V,தோன்றுதல்,se voir
979,zu sehen sein::V,தோன்றுதல்,être visible
980,vernehmen::V,கேள்,entendre
981,vernehmen::V,கேள்,percevoir
982,frieren::V,குதுகுதுகு,avoir froid
983,tun::V,செய்,faire
984,können::V,இயல்வது,savoir
985,können::V,இயல்வது,pouvoir
986,wollen::V,விரும்பு,vouloir
987,anfangen::V,தொடங்கு,commencer
988,beenden::V,முடி,finir
989,beenden::V,முடி,terminer
990,aufhören::V,நிறுத்து,cesser
991,aufhören::V,நிறுத்து,arrêter
992,gelingen::V,வெற்றி,réussir
993,geraten::V,ஏற்படுத்து,réussir
994,öffnen::V,திற,ouvrir
995,schließen::V,மூடு,fermer
996,stellen::V,வை,poser
997,stellen::V,வை,mettre
998,setzen::V,வை,placer
999,legen::V,பரப்பி வை,placer
1000,berühren::V,பதி,toucher
1001,verbinden::V,சேர்,lier
1002,bedecken::V,உறைபோடு,couvrir
1003,aufhängen::V,தொங்கவிடு,accrocher
1004,anzünden::V,எரியூட்டு,allumer
1005,aufheben::V,பொறுக்கி எடு,ramasser
1006,zurücklassen::V,விட்டுச் செல்,laisser
1007,verlieren::V,இழ,perdre
1008,fallen lassen::V,அளவில் குறைவு,lâcher
1009,fallen lassen::V,அளவில் குறைவு,laisser tomber
1010,machen::V,தயார்செய்,faire
1011,herstellen::V,உற்பத்தி செய்,produire
1012,herstellen::V,உற்பத்தி செய்,fabriquer
1013,bauen::V,கட்டு,bâtir
1014,bauen::V,கட்டு,construire
1015,reparieren::V,பழுது பார்,réparer
1016,verbessern::V,மேம்படுத்து,améliorer
1017,ändern::V,மாற்றி அமை,changer
1018,ändern::V,மாற்றி அமை,modifier
1019,graben::V,குழி வெட்டு,creuser
1020,beugen::V,வனை,plier
1021,beugen::V,வனை,ployer
1022,biegen::V,வனை,courber
1023,drehen::V,சுழல்,tordre
1024,drehen::V,சுழல்,tourner
1025,wenden::V,குடைகவிழு,retourner
1026,umdrehen::V,சுற்றும் முற்றும் பார்,tourner
1027,heben::V,தூக்கு,soulever
1028,hochheben::V,தூக்கு,lever
1029,ergreifen::V,பறி,saisir
1030,ergreifen::V,பறி,prendre
1031,halten::V,பிடித்துக் கொள்,tenir
1032,drücken::V,அழுத்து,presser
1033,schieben::V,தள்ளு,pousser
1034,kratzen::V,கீறு,gratter
1035,kratzen::V,கீறு,égratigner
1036,lecken::V,நக்கு,lécher
1037,beißen::V,கடி,mordre
1038,abreißen::V,கிழி,arracher
1039,abschneiden::V,வெட்டி எடு,couper
1040,binden::V,கட்டு,lier
1041,binden::V,கட்டு,attacher
1042,stecken::V,பதிய வை,enfoncer
1043,brechen::V,உடை,rompre
1044,klopfen::V,தட்டு,frapper
1045,hauen::V,அடி,frapper
1046,kleben::V,ஒட்டு,coller
1047,reiben::V,தேய்,frotter
1048,streichen::V,பரவச்செய்,empâter
1049,schleifen::V,அரை,affiler
1050,schleifen::V,அரை,aiguiser
1051,schneiden::V,துண்டாக்கு,couper
1052,schneiden::V,துண்டாக்கு,trancher
1053,rütteln::V,மெல்ல தள்ளு,cahoter
1054,schütteln::V,குலுக்கு,secouer
1055,schwenken::V,ஊஞ்சலாடு,agiter
1056,schütten::V,ஊற்று,verser
1057,füllen::V,நிரப்பு,remplir
1058,einwickeln::V,சுற்று,envelopper
1059,tragen::V,எடுத்துச் செல்,porter
1060,schleppen::V,இழுத்துச் செல்,traîner
1061,ziehen::V,இழு,tirer
1062,aufbewahren::V,வைத்துக் கொள்,garder
1063,aufbewahren::V,வைத்துக் கொள்,conserver
1064,werfen::V,வீசி எறி,jeter
1065,werfen::V,வீசி எறி,lancer
1066,fangen::V,பிடி,attraper
1067,packen::V,பிடித்துக்கொள்,agripper
1068,verstecken::V,மறை,cacher
1069,teilen::V,பாகங்களாகப் பிரி,diviser
1070,schicken::V,அனுப்பு,envoyer
1071,bringen::V,கொண்டு வா,apporter
1072,hinzufügen::V,சேர்,ajouter
1073,bekommen::V,பெறு,obtenir
1074,erhalten::V,பெறு,recevoir
1075,nehmen::V,எடு,prendre
1076,wählen::V,தேர்ந்தெடு,choisir
1077,auswählen::V,தேர்ல்தெடு,choisir
1078,auswählen::V,தேர்ல்தெடு,sélectionner
1079,bewahren::V,கெடாது பேணு,préserver
1080,behindern::V,தடங்கல் செய்,gêner
1081,verderben::V,நாசமாக்கு,gâter
1082,verderben::V,நாசமாக்கு,corrompre
1083,beschädigen::V,சேதப்படுத்து,endommager
1084,zerbrechen::V,உடை,casser
1085,zerreißen::V,கிழி,déchirer
1086,zerstören::V,அழி,détruire
1087,verbrennen::V,எரியூட்டு,brûler
1088,geben::V,கொடு,donner
1089,reichen::V,வழங்கு,tendre
1090,schenken::V,மொயத்தல்,offrir
1091,versprechen::V,உறுதியளி,promettre
1092,wünschen::V,ஆசைப்படு,souhaiter
1093,loben::V,புகழ்ச்சி கூறு,louer
1094,küssen::V,முத்தமிடு,embrasser
1095,wiegen::V,ஆட்டுத்தல்,bercer
1096,zudecken::V,உறைபோடு,couvrir
1097,wecken::V,எழுப்பு,éveiller
1098,wecken::V,எழுப்பு,réveiller
1099,zeigen::V,காட்டு,montrer
1100,zeigen::V,காட்டு,faire voir
1101,führen::V,வழிகாட்டி,guider
1102,lehren::V,சொல்லிக் கொடு,apprendre
1103,unterrichten::V,அறிவுரை கூறு,instruire
1104,aufziehen::V,வளர்,élever
1105,leiten::V,அழைத்துச் செல்,diriger
1106,leiten::V,அழைத்துச் செல்,conduire
1107,antreiben::V,தூண்டு,pousser
1108,lassen::V,விடு,faire
1109,einladen::V,அழை,inviter
1110,vereinigen::V,ஒன்றாகச் சேர்,unir
1111,vereinigen::V,ஒன்றாகச் சேர்,réunir
1112,besuchen::V,வருகை புரி,visiter
1113,besuchen::V,வருகை புரி,aller voir
1114,treffen::V,சந்தி,rencontrer
1115,sich versammeln::V,தொகுப்பு,s'assembler
1116,spielen::V,விளையாடு,jouer
1117,singen::V,பாடு,chanter
1118,tanzen::V,நடனமாடு,danser
1119,sich trennen::V,தனிப்படடுத்து,se séparer
1120,verlassen::V,கைவிடு,quitter
1121,retten::V,காப்பாற்று,sauver
1122,bewachen::V,காவல் செய்,garder
1123,schützen::V,பாதுகாப்பு செய்,protéger
1124,verteidigen::V,எதிர்த்து நில்,défendre
1125,sich schlagen::V,பூசலிடு,se taper
1126,schießen::V,சுட்டுக் கொல்,tirer
1127,siegen::V,வெற்றி பெறு,vaincre
1128,ärgern::V,எரிச்சலூட்டு,agacer
1129,schlagen::V,அடி,battre
1130,schlagen::V,அடி,frapper
1131,treten::V,உதை,botter
1132,treten::V,உதை,donner un coup de pied à
1133,stechen::V,கொட்டு,piquer
1134,stoßen::V,நெருக்கு,heurter
1135,stehlen::V,திருடு,voler
1136,stören::V,தொல்லைகொடு,gêner
1137,stören::V,தொல்லைகொடு,déranger
1138,belästigen::V,தொல்லை கொடு,molester
1139,belästigen::V,தொல்லை கொடு,importuner
1140,verbergen::V,மறை,cacher
1141,verbergen::V,மறை,dissimuler
1142,täuschen::V,ஏமாற்று,abuser
1143,täuschen::V,ஏமாற்று,tromper
1144,betrügen::V,ஏமாற்று,duper
1145,betrügen::V,ஏமாற்று,frauder
1146,töten::V,கொல்,tuer
1147,wohnen::V,தங்கியிரு,habiter
1148,wohnen::V,தங்கியிரு,demeurer
1149,arbeiten::V,வேலை செய்,travailler
1150,sammeln::V,ஒன்றுசேர்,collectionner
1151,pflücken::V,கொய்து எடு,cueillir
1152,jagen::V,வேட்டையாடு,chasser
1153,fischen::V,மீன் பிடி,pêcher
1154,fassen::V,பிடி,capturer
1155,hüten::V,காவல் செய்,garder
1156,treiben::V,ஓட்டு,mener
1157,anbinden::V,கட்டு,attacher
1158,füttern::V,உணவளி,faire manger
1159,melken::V,பால் கற,traire
1160,hacken::V,வெட்டி எடு,fendre
1161,gießen::V,நீர்ப் பாய்ச்சு,arroser
1162,reifen::V,பழு,mûrir
1163,zubereiten::V,சமையல் செய்,préparer
1164,kochen::V,வேகவை,cuire
1165,backen::V,வெப்பத்தில் வாட்டு,cuire
1166,braten::V,பொரியச் செய்,rôtir
1167,umrühren::V,கலக்கு,remuer
1168,stricken::V,பின்னியிழை,tricoter
1169,nähen::V,தையல் வேலை செய்,coudre
1170,färben::V,வண்ணம் பெறச் செய்,teindre
1171,reinigen::V,சுத்தம் செய்,nettoyer
1172,waschen::V,கழுவு,laver
1173,abwischen::V,துடை,essuyer
1174,spülen::V,அலசு,rincer
1175,fegen::V,பெறுக்கு,balayer
1176,kehren::V,பெறுக்கு,balayer
1177,baden::V,குளி,se baigner
1178,sich waschen::V,கழுவு,se laver
1179,ausziehen::V,கழற்று,ôter
1180,ausziehen::V,கழற்று,enlever
1181,anziehen::V,புனைதல்,mettre
1182,sich anziehen::V,உடுத்துதல்,s'habiller
1183,kämmen::V,தலை வாரிக் கொள்,peigner
1184,schmücken::V,அழகுபடுத்து,orner
1185,schmücken::V,அழகுபடுத்து,décorer
1186,sagen::V,சொல்,dire
1187,sprechen::V,பேசு,parler
1188,reden::V,பெசு,parler
1189,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,bavarder
1190,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,s'entretenir
1191,fragen::V,கேள்,demander
1192,bitten::V,வேண்டு,prier
1193,erzählen::V,சொல்,raconter
1194,mitteilen::V,சொல்,communiquer
1195,nennen::V,பெயரிடுதல்,nommer
1196,nennen::V,பெயரிடுதல்,appeler
1197,rufen::V,கூச்சலிடு,appeler
1198,prahlen::V,தற்பெருமை பேசு,se vanter
1199,übersetzen::V,மொழிபெயர்ப்பு செய்,traduire
1200,denken::V,யோசி,penser
1201,glauben::V,நம்பு,croire
1202,bemerken::V,கவனி,remarquer
1203,bemerken::V,கவனி,apercevoir
1204,erkennen::V,அடையாளம் கண்டுகொள்,reconnaître
1205,begreifen::V,பற்றிக்கொள்,concevoir
1206,verstehen::V,புரிந்து கொள்,entendre
1207,verstehen::V,புரிந்து கொள்,comprendre
1208,lernen::V,கற்றுக்கொள்,apprendre
1209,wissen::V,தெரிந்திரு,savoir
1210,sich erinnern an::V,நினைவு கூர்,se souvenir de
1211,vergessen::V,மற,oublier
1212,messen::V,அளவிடு,mesurer
1213,zählen::V,எண்ணு,compter
1214,rechnen::V,கணக்கிடு,calculer
1215,lesen::V,படி,lire
1216,malen::V,வண்ணச்சித்திரம்,peindre
1217,zeichnen::V,வரை,dessiner
1218,schreiben::V,எழுது,écrire
1219,besitzen::V,உடைமையாகக் கொண்டிரு,posséder
1220,kaufen::V,வாங்கு,acheter
1221,verkaufen::V,விற்பனை செய்,vendre
1222,bezahlen::V,இறுத்தல்,payer
1223,zahlen::V,பணம் செலுத்து,payer
1224,beherrschen::V,ஆட்சிசெய்,dominer
1225,beherrschen::V,ஆட்சிசெய்,maîtriser
1226,ertragen::V,தாங்கு,tolérer
1227,ertragen::V,தாங்கு,supporter
