,Concept_ID,is,es
833,noch::ADV,ennþá,todavía
834,nur::ADV,bara,solamente
835,nur::ADV,aðeins,solamente
836,schon::ADV,nú þegar,ya
837,wieder::ADV,aftur,de nuevo
838,wieder::ADV,að nýju,de nuevo
839,vergebens::ADV,árangurslaust,en vano
840,vor::PRP,fyrir,antes de
841,vor::PRP,fyrir,delante de
842,hinter::PRP,bak við,tras
843,hinter::PRP,bak við,detrás de
844,hinter::PRP,aftur fyrir,tras
845,hinter::PRP,aftur fyrir,detrás de
846,unter::PRP,undir,bajo
847,unter::PRP,undir,debajo de
848,durch::PRP,gegnum,por
849,durch::PRP,gegnum,a través de
850,neben::PRP,hjá,al lado de
851,neben::PRP,við hliðina á,al lado de
852,zwischen::PRP,milli,entre
853,zwischen::PRP,á milli,entre
854,wegen::PRP,vegna,por
855,wegen::PRP,vegna,a causa de
856,dies::PRN,þetta,esto
857,das::PRN,það,eso
858,das::PRN,það,esto
859,alles::PRN,allt,todo
860,ich::PRN,ég,yo
861,du::PRN,þú,tú
862,er::PRN,hann,él
863,wir::PRN,við,nosotros
864,ihr::PRN,þið,vosotros
865,sie::PRN,þær,ellos
866,sie::PRN,þeir,ellos
867,was::FPRN,hvað,qué
868,wer::FPRN,hver,quién
869,wo::FADV,hvar,dónde
870,wohin::FADV,hvert,adónde
871,wohin::FADV,hvert,hacia dónde
872,wie::FADV,hvernig,cómo
873,warum::FADV,hvers vegna,por qué
874,wieviel::FNUM,hve mikill,cuánto
875,eins::NUM,einn,uno
876,zwei::NUM,tveir,dos
877,drei::NUM,þrír,tres
878,vier::NUM,fjórir,cuatro
879,fünf::NUM,fimm,cinco
880,sechs::NUM,sex,seis
881,sieben::NUM,sjö,siete
882,acht::NUM,átta,ocho
883,neun::NUM,níu,nueve
884,zehn::NUM,tíu,diez
885,elf::NUM,ellefu,once
886,zwölf::NUM,tólf,doce
887,zwanzig::NUM,tuttugu,veinte
888,dreißig::NUM,þrjátíu,treinta
889,vierzig::NUM,fjörutíu,cuarenta
890,fünfzig::NUM,fimmtíu,cincuenta
891,sechzig::NUM,sextíu,sesenta
892,siebzig::NUM,sjötíu,setenta
893,achtzig::NUM,áttatíu,ochenta
894,neunzig::NUM,níutíu,noventa
895,hundert::NUM,hundrað,cien
896,hundert::NUM,hundrað,ciento
897,tausend::NUM,þúsund,mil
898,und::CNJ,og,y
899,oder::CNJ,eða,o
900,stehen::V,standa,estar de pie
901,sitzen::V,sitja,estar sentado
902,liegen::V,liggja,yacer
903,liegen::V,liggja,estar acostado
904,hängen::V,hanga,pender
905,werden::V,verða,hacerse
906,passieren::V,gerast,suceder
907,beginnen::V,byrja,iniciarse
908,beginnen::V,byrja,principiar
909,enden::V,enda,acabar
910,enden::V,enda,terminar
911,enden::V,lykta,acabar
912,enden::V,lykta,terminar
913,wechseln::V,skipta,variar
914,wechseln::V,skipta,alternar
915,aufgehen[Sonne]::V,koma upp,salir
916,untergehen[Sonne]::V,ganga til viðar,ponerse
917,untergehen[Sonne]::V,ganga til viðar,descender
918,scheinen[Sonne]::V,skína,brillar
919,donnern::V,þruma,tronar
920,wehen::V,blása,soplar
921,strömen::V,streyma,afluir
922,fließen::V,fljóta,fluir
923,fließen::V,fljóta,correr
924,sich drehen::V,snúast,girar
925,schwanken::V,riða,vacilar
926,schwanken::V,rugga,vacilar
927,schwingen::V,sveiflast,oscilar
928,fallen::V,falla,caer
929,brennen::V,brenna,arder
930,brennen::V,brenna,quemar
931,rauchen::V,reykja,humear
932,rauchen::V,reykja,echar humo
933,regnen::V,rigna,llover
934,gefrieren::V,frjósa,helarse
935,tauen::V,þiðna,deshelarse
936,schmelzen::V,bráðna,fundirse
937,schmelzen::V,bráðna,derretirse
938,trocknen::V,þorna,secarse
939,sieden::V,sjóða,hervir
940,faulen::V,rotna,pudrirse
941,verfaulen::V,rotna,pudrirse
942,reißen::V,rifna,romperse
943,versinken::V,sökkva,hundirse
944,vergehen::V,líða,pasar
945,erscheinen::V,birtast,aparecer
946,verschwinden::V,hverfa,desaparecer
947,sinken::V,síga,bajar
948,abnehmen::V,lækka,decrecer
949,abnehmen::V,lækka,disminuir
950,abnehmen::V,minnka,decrecer
951,abnehmen::V,minnka,disminuir
952,zunehmen::V,aukast,crecer
953,zunehmen::V,aukast,aumentar
954,steigen::V,stíga,subir
955,steigen::V,stíga,ascender
956,wachsen::V,vaxa,crecer
957,glänzen::V,glóa,brillar
958,glänzen::V,glóa,resplandecer
959,glänzen::V,glampa,brillar
960,glänzen::V,glampa,resplandecer
961,funkeln::V,leiftra,chispear
962,lärmen::V,hafa hátt,hacer ruido
963,läuten::V,hringja,sonar
964,läuten::V,hringja,repicar
965,klingeln::V,hringja,tocar el timbre
966,klirren::V,glamra,tintinear
967,klirren::V,skrölta,tintinear
968,brausen::V,ólga,zumbar
969,rauschen::V,suða,murmurar
970,klingen::V,hljóma,sonar
971,bellen::V,gelta,ladrar
972,heulen::V,væla,ulular
973,heulen::V,ýlfra,ulular
974,blasen::V,blása,soplar
975,pfeifen::V,blístra,silbar
976,schreien::V,æpa,gritar
977,stöhnen::V,stynja,gemir
978,zittern::V,titra,temblar
979,zittern::V,skjálfa,temblar
980,leben::V,lifa,vivir
981,geboren werden::V,fæðast,nacer
982,atmen::V,anda,respirar
983,atmen::V,draga andann,respirar
984,trinken::V,drekka,beber
985,essen::V,borða,comer
986,schlucken::V,kingja,tragar
987,müde werden::V,þreytast,cansarse
988,müde werden::V,þreytast,fatigarse
989,einschlafen::V,sofna,dormirse
990,schlafen::V,sofa,dormir
991,aufwachen::V,vakna,despertarse
992,aufstehen::V,fara á fætur,levantarse
993,sich erholen::V,hvíla sig,reposar
994,sich erholen::V,hvíla sig,descansar
995,krank werden::V,veikjast,caer enfermo
996,krank werden::V,verða veikur,caer enfermo
997,krank sein::V,vera veikur,estar enfermo
998,schmerzen::V,kenna til,doler
999,husten::V,hósta,toser
1000,genesen::V,batna,convalecer
1001,genesen::V,batna,restablecerse
1002,genesen::V,frískast,convalecer
1003,genesen::V,frískast,restablecerse
1004,sterben::V,deyja,morir
1005,umkommen::V,farast,perecer
1006,sich bewegen::V,bifast,moverse
1007,sich rühren::V,hreyfast,rebullir
1008,sich erheben::V,standa upp,levantarse
1009,sich setzen::V,setjast,sentarse
1010,hinfallen::V,detta,caerse
1011,laufen::V,labba,andar
1012,schreiten::V,ganga,proceder
1013,spazierengehen::V,ganga sér til skemmtunar,pasear
1014,spazierengehen::V,ganga sér til skemmtunar,pasearse
1015,eilen::V,fara hratt,correr prisa
1016,sich beeilen::V,flýta sér,darse prisa
1017,sausen::V,þjóta,correr
1018,rennen::V,hlaupa,correr
1019,springen::V,stökkva,saltar
1020,klettern::V,klifra,trepar
1021,klettern::V,klifra,escalar
1022,schaukeln::V,róla,bambolearse
1023,schaukeln::V,rugga,bambolearse
1024,kriechen::V,skríða,reptar
1025,kriechen::V,skríða,arrastrarse
1026,schwimmen::V,synda,nadar
1027,tauchen::V,kafa,bucear
1028,tauchen::V,kafa,sumergirse
1029,rudern::V,róa,remar
1030,fahren::V,aka,ir
1031,fahren::V,fara,ir
1032,fliegen::V,fljúga,volar
1033,gehen::V,fara,ir
1034,gehen::V,fara,andar
1035,gehen::V,ganga,ir
1036,gehen::V,ganga,andar
1037,weggehen::V,fara burt,irse
1038,weggehen::V,fara burt,marcharse
1039,weggehen::V,ganga burt,irse
1040,weggehen::V,ganga burt,marcharse
1041,abfahren::V,aka burt,salir
1042,abfahren::V,aka burt,partir
1043,anhalten::V,stöðva,parar
1044,anhalten::V,stöðva,pararse
1045,hineingehen::V,ganga inn,entrar
1046,eintreten::V,koma inn,entrar
1047,eintreten::V,ganga inn,entrar
1048,kommen::V,koma,venir
1049,ankommen::V,koma til,llegar
1050,zurückkommen::V,koma til baka,volver
1051,zurückkommen::V,koma til baka,regresar
1052,bleiben::V,haldast,quedarse
1053,bleiben::V,vera kyrr,quedarse
1054,warten::V,bíða,esperar
1055,erwarten::V,búast við,esperar
1056,erwarten::V,eiga von á,esperar
1057,suchen::V,leita,buscar
1058,finden::V,finna,hallar
1059,finden::V,finna,encontrar
1060,versuchen::V,reyna,intentar
1061,vorbereiten::V,undirbúa,preparar
1062,lieben::V,elska,amar
1063,lieben::V,elska,querer
1064,mögen::V,þykja gott,querer
1065,mögen::V,falla í geð,querer
1066,lachen::V,hlæja,reír
1067,rühren::V,snerta,conmover
1068,weinen::V,gráta,llorar
1069,schimpfen::V,skammast,regañar
1070,sich ärgern::V,sárna,enfadarse
1071,sich ärgern::V,gremjast,enfadarse
1072,sich fürchten::V,óttast,tener miedo
1073,fürchten::V,óttast,temer
1074,fürchten::V,óttast,tener miedo a
1075,fliehen::V,flýja,huir
1076,flüchten::V,strjúka,escaparse
1077,sehen::V,sjá,ver
1078,anschauen::V,horfa á,mirar
1079,ansehen::V,líta á,mirar
1080,hören::V,heyra,oír
1081,zuhören::V,hlusta,escuchar
1082,probieren::V,smakka,probar
1083,probieren::V,smakka,degustar
1084,riechen::V,þefa,oler
1085,fühlen::V,finna til,sentir
1086,scheinen::V,virðast,parecer
1087,zu sehen sein::V,vera að sjá,poder verse
1088,vernehmen::V,heyra,oír
1089,vernehmen::V,heyra,percibir
1090,vernehmen::V,greina,oír
1091,vernehmen::V,greina,percibir
1092,frieren::V,frjósa,tener frío
1093,tun::V,gera,hacer
1094,können::V,geta,poder
1095,wollen::V,ætla,querer
1096,wollen::V,vilja,querer
1097,anfangen::V,hefja,iniciar
1098,beenden::V,enda,acabar
1099,beenden::V,enda,terminar
1100,beenden::V,ljúka,acabar
1101,beenden::V,ljúka,terminar
1102,aufhören::V,lykta,cesar
1103,gelingen::V,heppnast,salir bien
1104,geraten::V,lukkast,salir
1105,geraten::V,lukkast,dar resultado
1106,öffnen::V,opna,abrir
1107,schließen::V,loka,cerrar
1108,stellen::V,láta,poner
1109,stellen::V,láta,colocar
1110,stellen::V,setja,poner
1111,stellen::V,setja,colocar
1112,setzen::V,láta,poner
1113,setzen::V,láta,colocar
1114,setzen::V,setja,poner
1115,setzen::V,setja,colocar
1116,legen::V,láta,poner
1117,legen::V,leggja,poner
1118,berühren::V,koma við,tocar
1119,verbinden::V,sameina,unir
1120,verbinden::V,sameina,juntar
1121,bedecken::V,hylja,tapar
1122,bedecken::V,hylja,cubrir
1123,aufhängen::V,hengja,colgar
1124,aufhängen::V,hengja upp,colgar
1125,anzünden::V,kveikja í,encender
1126,aufheben::V,taka upp,recoger
1127,aufheben::V,lyfta upp,recoger
1128,zurücklassen::V,skilja eftir,dejar
1129,verlieren::V,týna,perder
1130,verlieren::V,glata,perder
1131,fallen lassen::V,missa,dejar caer
1132,machen::V,búa til,hacer
1133,herstellen::V,framleiða,fabricar
1134,bauen::V,smíða,construir
1135,bauen::V,byggja,construir
1136,reparieren::V,gera við,reparar
1137,verbessern::V,bæta,mejorar
1138,ändern::V,breyta,mudar
1139,ändern::V,breyta,modificar
1140,graben::V,grafa,cavar
1141,beugen::V,beygja,doblar
1142,beugen::V,beygja,inclinar
1143,biegen::V,sveigja,doblar
1144,drehen::V,snúa,volver
1145,drehen::V,snúa,hacer girar
1146,wenden::V,snúa,volver
1147,wenden::V,venda,volver
1148,umdrehen::V,venda,revolver
1149,umdrehen::V,snúa við,revolver
1150,heben::V,hefja,levantar
1151,hochheben::V,lyfta upp,alzar
1152,ergreifen::V,grípa,coger
1153,halten::V,rúma,tener
1154,halten::V,halda,tener
1155,drücken::V,þjá,apretar
1156,drücken::V,þrýsta,apretar
1157,schieben::V,ýta,empujar
1158,kratzen::V,klóra,rascar
1159,lecken::V,sleikja,lamer
1160,beißen::V,bíta,morder
1161,abreißen::V,rífa af,arrancar
1162,abreißen::V,rífa frá,arrancar
1163,abschneiden::V,skera af,cortar
1164,abschneiden::V,klippa af,cortar
1165,binden::V,binda,atar
1166,stecken::V,stinga,meter
1167,brechen::V,brjóta,romper
1168,brechen::V,brjóta,quebrar
1169,klopfen::V,berja,golpear
1170,klopfen::V,klappa,golpear
1171,hauen::V,berja,pegar
1172,hauen::V,höggva,pegar
1173,kleben::V,líma,pegar
1174,kleben::V,líma,encolar
1175,reiben::V,núa,frotar
1176,streichen::V,smyrja,untar
1177,streichen::V,smyrja,recubrir
1178,schleifen::V,slípa,afilar
1179,schneiden::V,skera,cortar
1180,schneiden::V,klippa,cortar
1181,rütteln::V,skaka,agitar
1182,schütteln::V,hrista,agitar
1183,schütteln::V,hrista,sacudir
1184,schwenken::V,sveifla,menear
1185,schütten::V,hella,verter
1186,füllen::V,fylla,llenar
1187,einwickeln::V,vefja inn í,envolver
1188,tragen::V,bera,llevar
1189,schleppen::V,draga,arrastrar
1190,ziehen::V,toga,tirar
1191,ziehen::V,draga,tirar
1192,aufbewahren::V,geyma,conservar
1193,werfen::V,kasta,echar
1194,werfen::V,kasta,lanzar
1195,fangen::V,grípa,coger
1196,packen::V,þrífa í,agarrar
1197,verstecken::V,fela,esconder
1198,teilen::V,deila,partir
1199,teilen::V,deila,dividir
1200,schicken::V,senda,enviar
1201,bringen::V,færa,traer
1202,bringen::V,flytja,traer
1203,hinzufügen::V,bæta við,añadir
1204,bekommen::V,hljóta,obtener
1205,bekommen::V,hljóta,conseguir
1206,bekommen::V,ná,obtener
1207,bekommen::V,ná,conseguir
1208,erhalten::V,fá,recibir
1209,nehmen::V,taka,tomar
1210,wählen::V,velja,elegir
1211,auswählen::V,velja úr,escoger
1212,auswählen::V,velja úr,seleccionar
1213,bewahren::V,gæta,guardar
1214,bewahren::V,gæta,preservar
1215,bewahren::V,vernda,guardar
1216,bewahren::V,vernda,preservar
1217,behindern::V,varna,estorbar
1218,behindern::V,varna,obstaculizar
1219,verderben::V,spilla,estropear
1220,beschädigen::V,skemma,deteriorar
1221,zerbrechen::V,brjóta,romper
1222,zerbrechen::V,brjóta,quebrar
1223,zerreißen::V,rífa,desgarrar
1224,zerreißen::V,rífa,despedazar
1225,zerreißen::V,rífa sundur,desgarrar
1226,zerreißen::V,rífa sundur,despedazar
1227,zerstören::V,rífa niður,destruir
1228,zerstören::V,rífa niður,destrozar
1229,verbrennen::V,brenna,quemar
1230,geben::V,gefa,dar
1231,reichen::V,rétta,pasar
1232,schenken::V,gefa,regalar
1233,versprechen::V,lofa,prometer
1234,versprechen::V,heita,prometer
1235,wünschen::V,óska,desear
1236,loben::V,lofa,alabar
1237,loben::V,hrósa,alabar
1238,küssen::V,kyssa,besar
1239,wiegen::V,rugga,mecer
1240,zudecken::V,þekja,tapar
1241,zudecken::V,þekja,cubrir
1242,zudecken::V,breiða yfir,tapar
1243,zudecken::V,breiða yfir,cubrir
1244,wecken::V,vekja,despertar
1245,zeigen::V,sýna,mostrar
1246,führen::V,leiða,guiar
1247,führen::V,leiða,conducir
1248,lehren::V,kenna,enseñar
1249,lehren::V,kenna,instruir
1250,unterrichten::V,fræða,enseñar
1251,aufziehen::V,ala upp,criar
1252,leiten::V,stjórna,guiar
1253,leiten::V,stjórna,dirigir
1254,antreiben::V,hvetja,impeler
1255,antreiben::V,hvetja,impulsar
1256,lassen::V,láta,hacer
1257,einladen::V,bjóða heim,invitar
1258,vereinigen::V,sameina,unir
1259,besuchen::V,heimsækja,visitar
1260,besuchen::V,heimsækja,ir a ver
1261,treffen::V,hitta,encontrar
1262,sich versammeln::V,safnast saman,reunirse
1263,sich versammeln::V,safnast saman,congregarse
1264,spielen::V,leika sér,jugar
1265,singen::V,syngja,cantar
1266,tanzen::V,dansa,bailar
1267,sich trennen::V,skiljast,separarse
1268,verlassen::V,yfirgefa,dejar
1269,verlassen::V,yfirgefa,abandonar
1270,retten::V,bjarga,salvar
1271,bewachen::V,gæta,vigilar
1272,bewachen::V,hafa vörð á,vigilar
1273,schützen::V,vernda,proteger
1274,verteidigen::V,verja,defender
1275,sich schlagen::V,slást,batirse
1276,sich schlagen::V,berjast,batirse
1277,schießen::V,skjóta,tirar
1278,schießen::V,skjóta,disparar
1279,siegen::V,sigra,vencer
1280,ärgern::V,ergja,enojar
1281,ärgern::V,ergja,enfadar
1282,ärgern::V,skaprauna,enojar
1283,ärgern::V,skaprauna,enfadar
1284,schlagen::V,slá,pegar
1285,schlagen::V,slá,golpear
1286,schlagen::V,lemja,pegar
1287,schlagen::V,lemja,golpear
1288,treten::V,sparka,dar una patada a
1289,stechen::V,stinga,pinchar
1290,stoßen::V,hrinda,empujar
1291,stehlen::V,stela,robar
1292,stehlen::V,stela,hurtar
1293,stören::V,trufla,molestar
1294,belästigen::V,ónáða,molestar
1295,belästigen::V,ónáða,importunar
1296,verbergen::V,leyna,ocultar
1297,verbergen::V,leyna,esconder
1298,täuschen::V,gabba,engañar
1299,täuschen::V,blekkja,engañar
1300,betrügen::V,svíkja,engañar
1301,betrügen::V,blekkja,engañar
1302,töten::V,drepa,matar
1303,wohnen::V,búa,vivir
1304,wohnen::V,búa,habitar
1305,arbeiten::V,vinna,trabajar
1306,sammeln::V,safna,recoger
1307,sammeln::V,safna,coleccionar
1308,pflücken::V,tína,coger
1309,pflücken::V,reyta,coger
1310,jagen::V,veiða,cazar
1311,fischen::V,fiska,pescar
1312,fassen::V,veiða,atrapar
1313,fassen::V,veiða,capturar
1314,hüten::V,gæta,guardar
1315,hüten::V,vakta,guardar
1316,treiben::V,reka,aballar
1317,anbinden::V,binda við,atar
1318,anbinden::V,binda fast,atar
1319,füttern::V,fóðra,echar de comer
1320,melken::V,mjólka,ordeñar
1321,hacken::V,höggva,picar
1322,hacken::V,höggva,cortar
1323,gießen::V,hella,regar
1324,reifen::V,þroskast,madurar
1325,zubereiten::V,elda,preparar
1326,zubereiten::V,tilbúa,preparar
1327,kochen::V,sjóða,cocer
1328,kochen::V,sjóða,guisar
1329,backen::V,baka,hornear
1330,backen::V,baka,cocer al horno
1331,braten::V,steikja,asar
1332,braten::V,steikja,freír
1333,umrühren::V,hræra í,remover
1334,stricken::V,prjóna,hacer punto
1335,stricken::V,prjóna,hacer calceta
1336,nähen::V,sauma,coser
1337,färben::V,lita,teñir
1338,färben::V,lita,colorear
1339,reinigen::V,hreinsa,limpiar
1340,waschen::V,þvo,lavar
1341,abwischen::V,þerra,fregar
1342,abwischen::V,þerra,limpiar
1343,spülen::V,skola,aclarar
1344,spülen::V,skola,enjuagar
1345,spülen::V,þvo upp,aclarar
1346,spülen::V,þvo upp,enjuagar
1347,fegen::V,sópa,barrer
1348,fegen::V,sópa,pasar la escoba
1349,fegen::V,hreinsa,barrer
1350,fegen::V,hreinsa,pasar la escoba
1351,kehren::V,sópa,barrer
1352,baden::V,baða sig,bañarse
1353,sich waschen::V,þvo sér,lavarse
1354,ausziehen::V,fara úr,quitar
1355,ausziehen::V,fara úr,quitarse
1356,anziehen::V,fara í,ponerse
1357,sich anziehen::V,klæðast,vestirse
1358,kämmen::V,greiða,peinar
1359,schmücken::V,prýða,adornar
1360,schmücken::V,skreyta,adornar
1361,sagen::V,segja,decir
1362,sprechen::V,tala,hablar
1363,reden::V,ræða,hablar
1364,reden::V,ræða,conversar
1365,sich unterhalten::V,spjalla,charlar
1366,sich unterhalten::V,spjalla,conversar
1367,sich unterhalten::V,ræðast við,charlar
1368,sich unterhalten::V,ræðast við,conversar
1369,fragen::V,spyrja,preguntar
1370,bitten::V,biðja,rogar
1371,erzählen::V,segja frá,contar
1372,mitteilen::V,tilkynna,comunicar
1373,mitteilen::V,tilkynna,participar
1374,nennen::V,nefna,llamar
1375,nennen::V,nefna,nombrar
1376,rufen::V,kalla,llamar
1377,prahlen::V,gorta,jactarse
1378,übersetzen::V,þýða,traducir
1379,denken::V,hugsa,pensar
1380,glauben::V,trúa,creer
1381,bemerken::V,taka eftir,notar
1382,erkennen::V,þekkja,reconocer
1383,begreifen::V,skilja,concebir
1384,verstehen::V,skilja,entender
1385,verstehen::V,skilja,comprender
1386,lernen::V,læra,aprender
1387,wissen::V,vita,saber
1388,sich erinnern an::V,minnast,recordar
1389,sich erinnern an::V,minnast,acordarse de
1390,vergessen::V,gleyma,olvidar
1391,messen::V,mæla,medir
1392,zählen::V,telja,contar
1393,rechnen::V,reikna,contar
1394,rechnen::V,reikna,calcular
1395,lesen::V,lesa,leer
1396,malen::V,mála,pintar
1397,zeichnen::V,teikna,dibujar
1398,schreiben::V,skrifa,escribir
1399,besitzen::V,hafa,poseer
1400,kaufen::V,kaupa,comprar
1401,verkaufen::V,selja,vender
1402,bezahlen::V,borga,pagar
1403,zahlen::V,borga,pagar
1404,beherrschen::V,hafa á valdi sínu,dominar
1405,ertragen::V,þola,soportar
