,Concept_ID,se,la
2281,Gang::N,jäl'lmõš,cursus
2282,Gang::N,ёадтмушш,cursus
2283,Gang::N,ёадтҌмушш,cursus
2284,Schritt::N,sïlle,gradus
2285,Schritt::N,lávkke,gradus
2286,Schritt::N,lávki,gradus
2287,Schritt::N,lävkki,gradus
2288,Schritt::N,läu´ǩǩ,gradus
2289,Schritt::N,ла̄ффьк,gradus
2290,Norden::N,noerhte,septentriones
2291,Norden::N,nuortta,septentriones
2292,Norden::N,davvi,septentriones
2293,Norden::N,taṿe,septentriones
2294,Norden::N,tâ´vv,septentriones
2295,Norden::N,таввял,septentriones
2296,Süden::N,åarjel,meridies
2297,Süden::N,oarjje,meridies
2298,Süden::N,lulli,meridies
2299,Süden::N,mäddi,meridies
2300,Süden::N,kesipieg'gâ,meridies
2301,Süden::N,saujj,meridies
2302,Süden::N,со̄а̄ййв,meridies
2303,Westen::N,jillie,occidens
2304,Westen::N,alle,occidens
2305,Westen::N,oarji,occidens
2306,Westen::N,uár'ji,occidens
2307,Westen::N,viõstâr,occidens
2308,Westen::N,вуэрьял,occidens
2309,Osten::N,luvlie,oriens
2310,Osten::N,lulle,oriens
2311,Osten::N,nuorta,oriens
2312,Osten::N,nuor'ttâ,oriens
2313,Osten::N,nuõrti,oriens
2314,Osten::N,нуҏҏьт,oriens
2315,Holz::N,moere,lignum
2316,Holz::N,muorra,lignum
2317,Holz::N,muorra,lignum
2318,Holz::N,muoṛâ,lignum
2319,Holz::N,muõrr,lignum
2320,Holz::N,мӯрр,lignum
2321,Brett::N,fealloe,tabula
2322,Brett::N,fiello,tabula
2323,Brett::N,lávdi,tabula
2324,Brett::N,lyev'di,tabula
2325,Brett::N,lu´vdd,tabula
2326,Brett::N,лаййт,tabula
2327,Platte::N,spaagkoe,lamina
2328,Platte::N,skierro,lamina
2329,Platte::N,skearru,lamina
2330,Platte::N,ráptu,lamina
2331,Platte::N,ка̄ррьт,lamina
2332,Stütze::N,dovtege,adminiculum
2333,Stütze::N,dåarjege,adminiculum
2334,Stütze::N,tsagge,adminiculum
2335,Stütze::N,nihta,adminiculum
2336,Stütze::N,duvdda,adminiculum
2337,Stütze::N,caggi,adminiculum
2338,Stütze::N,cagge,adminiculum
2339,Stütze::N,cõgldõk,adminiculum
2340,Stütze::N,стуэлльп,adminiculum
2341,Stange::N,staavra,pertica
2342,Stange::N,stággo,pertica
2343,Stange::N,hålggå,pertica
2344,Stange::N,stávrá,pertica
2345,Stange::N,stággu,pertica
2346,Stange::N,čuálgui,pertica
2347,Stange::N,kaŋgg,pertica
2348,Stange::N,кэ̄ллт,pertica
2349,Stange::N,пе̄лльк,pertica
2350,Stock::N,galte,baculum
2351,Stock::N,klåbpoe,baculum
2352,Stock::N,soabbe,baculum
2353,Stock::N,soabbi,baculum
2354,Stock::N,suáb'bi,baculum
2355,Stock::N,suä´b'b,baculum
2356,Stock::N,суэммьп,baculum
2357,Stab::N,klaahka,scipio
2358,Stab::N,soabbe,scipio
2359,Stab::N,soabbi,scipio
2360,Stab::N,suáb'bi,scipio
2361,Stab::N,suä´b'b,scipio
2362,Stab::N,суэммьп,scipio
2363,Rohr::N,gïrse,tubus
2364,Rohr::N,båhttså,tubus
2365,Rohr::N,bohcci,tubus
2366,Rohr::N,poccee,tubus
2367,Rohr::N,puu´lčiǩ,tubus
2368,Rohr::N,туррьп,tubus
2369,Haus::N,ståapoe,aedes
2370,Haus::N,goahte,aedes
2371,Haus::N,stohpu,aedes
2372,Haus::N,tááḷu,aedes
2373,Haus::N,tääll,aedes
2374,Haus::N,пэ̄ҏҏт,aedes
2375,Heim::N,hïejme,domicilium
2376,Heim::N,viesso,domicilium
2377,Heim::N,ruoktu,domicilium
2378,Heim::N,päikki,domicilium
2379,Heim::N,päi´ǩǩ,domicilium
2380,Heim::N,пэ̄ҏҏт,domicilium
2381,Ofen::N,vuebnie,fornax
2382,Ofen::N,vuodná,fornax
2383,Ofen::N,vuobnne,fornax
2384,Ofen::N,uvdna,fornax
2385,Ofen::N,uvnâ,fornax
2386,Ofen::N,ǩiiuǥân,fornax
2387,Ofen::N,пе̄ххц,fornax
2388,Ofen::N,кыввкан,fornax
2389,Fußboden::N,guelpie,solum
2390,Fußboden::N,guolbbe,solum
2391,Fußboden::N,láhtti,solum
2392,Fußboden::N,šalde,solum
2393,Fußboden::N,šâ´ldd,solum
2394,Fußboden::N,шалльт,solum
2395,Tisch::N,buertie,mensa
2396,Tisch::N,bievdde,mensa
2397,Tisch::N,beavdi,mensa
2398,Tisch::N,pevdi,mensa
2399,Tisch::N,på´rdd,mensa
2400,Tisch::N,stue´ll,mensa
2401,Tisch::N,туэлль,mensa
2402,Stuhl::N,stovle,sella
2403,Stuhl::N,ståvllå,sella
2404,Stuhl::N,stuollu,sella
2405,Stuhl::N,stovli,sella
2406,Stuhl::N,stuu´l,sella
2407,Stuhl::N,стула,sella
2408,Wiege::N,gïerhkeme,cunae
2409,Wiege::N,vuoggo,cunae
2410,Wiege::N,geaŧŧu,cunae
2411,Wiege::N,geaktu,cunae
2412,Wiege::N,gietkka,cunae
2413,Wiege::N,kiäh'tu,cunae
2414,Wiege::N,vogga,cunae
2415,Wiege::N,кӣткэм,cunae
2416,Bett::N,seangkoe,lectus
2417,Bett::N,sæŋŋga,lectus
2418,Bett::N,seaŋga,lectus
2419,Bett::N,seŋgâ,lectus
2420,Bett::N,sââ´jj,lectus
2421,Bett::N,вуэдтӭмсайй,lectus
2422,Regal::N,hælla,foruli
2423,Regal::N,hilldo,foruli
2424,Regal::N,hildu,foruli
2425,Regal::N,ildee,foruli
2426,Regal::N,i´lddi,foruli
2427,Regal::N,ылльтэ,foruli
2428,Kiste::N,aeskie,cista
2429,Kiste::N,kássa,cista
2430,Kiste::N,kássa,cista
2431,Kiste::N,árkku,cista
2432,Kiste::N,ču´ǩǩ,cista
2433,Kiste::N,чуххьк,cista
2434,Fenster::N,klaase,fenestra
2435,Fenster::N,vinndek,fenestra
2436,Fenster::N,láse,fenestra
2437,Fenster::N,laasâ,fenestra
2438,Fenster::N,ikkân,fenestra
2439,Fenster::N,эххкан,fenestra
2440,Tür::N,okse,ianua
2441,Tür::N,uksa,ianua
2442,Tür::N,uksa,ianua
2443,Tür::N,uksâ,ianua
2444,Tür::N,uhss,ianua
2445,Tür::N,уккс,ianua
2446,Tor::N,okse,porta
2447,Tor::N,pårttå,porta
2448,Tor::N,uksa,porta
2449,Tor::N,poarta,porta
2450,Tor::N,porttâ,porta
2451,Tor::N,uustõk,porta
2452,Tor::N,čuâlluhss,porta
2453,Tor::N,уккс,porta
2454,Zaun::N,haakene,saepes
2455,Zaun::N,jerra,saepes
2456,Zaun::N,gárdde,saepes
2457,Zaun::N,áidi,saepes
2458,Zaun::N,äiđi,saepes
2459,Zaun::N,äidd,saepes
2460,Zaun::N,čuâll,saepes
2461,Zaun::N,а̄ййт,saepes
2462,Dach::N,rehpie,tectum
2463,Dach::N,dæhkko,tectum
2464,Dach::N,gáhttu,tectum
2465,Dach::N,káttu,tectum
2466,Dach::N,laakk,tectum
2467,Dach::N,пэ̄ҏҏтэ̄ля,tectum
2468,Dach::N,кры̄ша,tectum
2469,Leiter::N,raajtere,scalae
2470,Leiter::N,tjajmos,scalae
2471,Leiter::N,boagos,scalae
2472,Leiter::N,ráidalas,scalae
2473,Leiter::N,raidlâs,scalae
2474,Leiter::N,лествец,scalae
2475,Besen::N,saehpie,scopae
2476,Besen::N,gaerpene,scopae
2477,Besen::N,njáman,scopae
2478,Besen::N,luvdá,scopae
2479,Besen::N,luvdá,scopae
2480,Besen::N,västt,scopae
2481,Besen::N,ва̄сст,scopae
2482,Spaten::N,gåajvoe,pala
2483,Spaten::N,spádá,pala
2484,Spaten::N,goajvvo,pala
2485,Spaten::N,goaivu,pala
2486,Spaten::N,kuái'vu,pala
2487,Spaten::N,kuäivv,pala
2488,Spaten::N,куаййв,pala
2489,Schaufel::N,gåajvoe,pala
2490,Schaufel::N,gåjvun,pala
2491,Schaufel::N,goajvvo,pala
2492,Schaufel::N,goaivu,pala
2493,Schaufel::N,kuái'vu,pala
2494,Schaufel::N,kuäivv,pala
2495,Schaufel::N,куаййв,pala
2496,Gabel::N,tjåagka,fuscinula
2497,Gabel::N,gáffil,fuscinula
2498,Gabel::N,káffal,fuscinula
2499,Gabel::N,kaahvâl,fuscinula
2500,Gabel::N,velkk,fuscinula
2501,Gabel::N,а̄лльс,fuscinula
2502,Löffel::N,buste,coclear
2503,Löffel::N,bassti,coclear
2504,Löffel::N,baste,coclear
2505,Löffel::N,pastem,coclear
2506,Löffel::N,pâ´sttem,coclear
2507,Löffel::N,пасьтэмь,coclear
2508,Messer::N,nejpie,culter
2509,Messer::N,nijbbe,culter
2510,Messer::N,niibi,culter
2511,Messer::N,nijbe,culter
2512,Messer::N,nei´bb,culter
2513,Messer::N,ныййп,culter
2514,Nagel::N,spæjhkere,clavus
2515,Nagel::N,spiger,clavus
2516,Nagel::N,návlle,clavus
2517,Nagel::N,spiikkár,clavus
2518,Nagel::N,spijkkár,clavus
2519,Nagel::N,näu´ll,clavus
2520,Nagel::N,на̄ввьл,clavus
2521,Netz::N,viermie,rete
2522,Netz::N,viermme,rete
2523,Netz::N,næhtta,rete
2524,Netz::N,fierbmi,rete
2525,Netz::N,viermi,rete
2526,Netz::N,säi´mm,rete
2527,Netz::N,нӯжхьт,rete
2528,Haken::N,kruehkie,hamus
2529,Haken::N,ruohkke,hamus
2530,Haken::N,vagge,hamus
2531,Haken::N,roahkki,hamus
2532,Haken::N,faggi,hamus
2533,Haken::N,kuák'ki,hamus
2534,Haken::N,kuä´ǩ'ǩ,hamus
2535,Haken::N,ва̄ӈӈк,hamus
2536,Haken::N,куэххьк,hamus
2537,Griff::N,rehpie,manubrium
2538,Griff::N,taatje,manubrium
2539,Griff::N,gavlla,manubrium
2540,Griff::N,guottáldahka,manubrium
2541,Griff::N,geavja,manubrium
2542,Griff::N,novdâ,manubrium
2543,Griff::N,nõđđ,manubrium
2544,Griff::N,kå´ǧǧ,manubrium
2545,Griff::N,нэ̄дт,manubrium
2546,Schloss::N,laesie,claustra
2547,Schloss::N,lássa,claustra
2548,Schloss::N,lohkka,claustra
2549,Schloss::N,lukkâ,claustra
2550,Schloss::N,lokk,claustra
2551,Schloss::N,ло̄ххк,claustra
2552,Bild::N,guvvie,tabula
2553,Bild::N,guvvie,pictura
2554,Bild::N,gåvvå,tabula
2555,Bild::N,gåvvå,pictura
2556,Bild::N,govva,tabula
2557,Bild::N,govva,pictura
2558,Bild::N,koṿe,tabula
2559,Bild::N,koṿe,pictura
2560,Bild::N,kartt,tabula
2561,Bild::N,kartt,pictura
2562,Bild::N,картина,tabula
2563,Bild::N,картина,pictura
2564,Figur::N,guvvie,statunculum
2565,Figur::N,gåvos,statunculum
2566,Figur::N,figuvrra,statunculum
2567,Figur::N,figuvra,statunculum
2568,Figur::N,kovos,statunculum
2569,Figur::N,kuâŋas,statunculum
2570,Puppe::N,dåahka,pupa
2571,Puppe::N,dåhkko,pupa
2572,Puppe::N,doahkko,pupa
2573,Puppe::N,dohkká,pupa
2574,Puppe::N,duhkká,pupa
2575,Puppe::N,kuuhlaž,pupa
2576,Puppe::N,кукла,pupa
2577,Beutel::N,voessetje,sacculus
2578,Beutel::N,påvsså,sacculus
2579,Beutel::N,seahkaš,sacculus
2580,Beutel::N,bursa,sacculus
2581,Beutel::N,guhkkár,sacculus
2582,Beutel::N,čooṿâs,sacculus
2583,Beutel::N,siâk'k,sacculus
2584,Beutel::N,kå´ššel,sacculus
2585,Beutel::N,ве̄ҏҏц,sacculus
2586,Bündel::N,paantje,fascis
2587,Bündel::N,buduk,fascis
2588,Bündel::N,gurppe,fascis
2589,Bündel::N,gihppu,fascis
2590,Bündel::N,kiäs'tu,fascis
2591,Bündel::N,šnâpp,fascis
2592,Bündel::N,пуччк,fascis
2593,Tasche::N,veaskoe,sacculus
2594,Tasche::N,væssko,sacculus
2595,Tasche::N,lávkka,sacculus
2596,Tasche::N,lávka,sacculus
2597,Tasche::N,seahkka,sacculus
2598,Tasche::N,lavkkâ,sacculus
2599,Tasche::N,laukk,sacculus
2600,Tasche::N,суӎӎьк,sacculus
2601,Tasche::N,ло̄а̄ффк,sacculus
2602,Eimer::N,bæhtoe,situla
2603,Eimer::N,skiello,situla
2604,Eimer::N,skállu,situla
2605,Eimer::N,eebir,situla
2606,Eimer::N,skääll,situla
2607,Eimer::N,е̄мьперь,situla
2608,Deckel::N,luehkie,operculum
2609,Deckel::N,låhkke,operculum
2610,Deckel::N,lohkki,operculum
2611,Deckel::N,lokke,operculum
2612,Deckel::N,lå´ǩǩ,operculum
2613,Deckel::N,ко̄а̄ххтнэсс,operculum
2614,Geschirr::N,lihtie,vasa
2615,Geschirr::N,lihte,vasa
2616,Geschirr::N,lihtit,vasa
2617,Geschirr::N,litte,vasa
2618,Geschirr::N,kärldõk,vasa
2619,Geschirr::N,ка̄ррь,vasa
2620,Sack::N,voesse,saccus
2621,Sack::N,vuossa,saccus
2622,Sack::N,seahkka,saccus
2623,Sack::N,sekkâ,saccus
2624,Sack::N,siâk'k,saccus
2625,Sack::N,ве̄ҏҏц,saccus
2626,Tasse::N,guksie,pocillum
2627,Tasse::N,gåhppå,pocillum
2628,Tasse::N,gohppu,pocillum
2629,Tasse::N,pollo,pocillum
2630,Tasse::N,kopp,pocillum
2631,Tasse::N,на̄ххьп,pocillum
2632,Topf::N,baetie,olla
2633,Topf::N,krovhte,olla
2634,Topf::N,rujtta,olla
2635,Topf::N,giebbme,olla
2636,Topf::N,báhti,olla
2637,Topf::N,gievdni,olla
2638,Topf::N,pääti,olla
2639,Topf::N,kruâitt,olla
2640,Topf::N,кӣммьн,olla
2641,Kessel::N,giebnie,aenum
2642,Kessel::N,skallo,aenum
2643,Kessel::N,giebbme,aenum
2644,Kessel::N,gieđbmi,aenum
2645,Kessel::N,kiem'ni,aenum
2646,Kessel::N,ǩie´mnn,aenum
2647,Kessel::N,кӣммьн,aenum
2648,Essen::N,åesie,cena
2649,Essen::N,beapmoe,cena
2650,Essen::N,biebbmo,cena
2651,Essen::N,borramuš,cena
2652,Essen::N,purrâmâš,cena
2653,Essen::N,porrmõš,cena
2654,Essen::N,по̄ррмушш,cena
2655,Nahrung::N,beapmoe,cibus
2656,Nahrung::N,beapmoe,alimenta
2657,Nahrung::N,biebbmo,cibus
2658,Nahrung::N,biebbmo,alimenta
2659,Nahrung::N,biebmu,cibus
2660,Nahrung::N,biebmu,alimenta
2661,Nahrung::N,purrâmâš,cibus
2662,Nahrung::N,purrâmâš,alimenta
2663,Nahrung::N,porrmõš,cibus
2664,Nahrung::N,porrmõš,alimenta
2665,Nahrung::N,по̄ррмушш,cibus
2666,Nahrung::N,по̄ррмушш,alimenta
2667,Speise::N,beapmoe,cibus
2668,Speise::N,biebbmo,cibus
2669,Speise::N,biebmu,cibus
2670,Speise::N,määlis,cibus
2671,Speise::N,aasâs,cibus
2672,Speise::N,porrmõš,cibus
2673,Speise::N,по̄ррмушш,cibus
2674,Fleisch::N,bearkoe,caro
2675,Fleisch::N,oadtje,caro
2676,Fleisch::N,bierggo,caro
2677,Fleisch::N,biergu,caro
2678,Fleisch::N,uáž'ži,caro
2679,Fleisch::N,vuä´ǯ'ǯ,caro
2680,Fleisch::N,вуэннч,caro
2681,Getreide::N,gernie,frumentum
2682,Getreide::N,gårnne,frumentum
2683,Getreide::N,gordni,frumentum
2684,Getreide::N,valje,frumentum
2685,Getreide::N,ле̄ййп,frumentum
2686,Brei::N,kraavhtse,puls
2687,Brei::N,ráktsa,puls
2688,Brei::N,buvru,puls
2689,Brei::N,suoḥâd,puls
2690,Brei::N,hutt,puls
2691,Brei::N,уххт,puls
2692,Brot::N,gaahkoe,panis
2693,Brot::N,lájbbe,panis
2694,Brot::N,stummpa,panis
2695,Brot::N,láibi,panis
2696,Brot::N,gáhkku,panis
2697,Brot::N,leibi,panis
2698,Brot::N,lei´bb,panis
2699,Brot::N,ле̄ййп,panis
2700,Scheibe::N,snaejrie,frustum
2701,Scheibe::N,sárdde,frustum
2702,Scheibe::N,vajahas,frustum
2703,Scheibe::N,časkkis,frustum
2704,Scheibe::N,ča'skes,frustum
2705,Scheibe::N,ku´sǩǩ,frustum
2706,Scheibe::N,кусськ,frustum
2707,Fett::N,buejtie,pingue
2708,Fett::N,vuodja,pingue
2709,Fett::N,buoidi,pingue
2710,Fett::N,pyei'di,pingue
2711,Fett::N,puõi´dd,pingue
2712,Fett::N,пуййт,pingue
2713,Butter::N,voeje,butȳrum
2714,Butter::N,vuodja,butȳrum
2715,Butter::N,vuodja,butȳrum
2716,Butter::N,vuojâ,butȳrum
2717,Butter::N,vuõjj,butȳrum
2718,Butter::N,вӯйй,butȳrum
2719,Öl::N,ålja,oleum
2720,Öl::N,ulljo,oleum
2721,Öl::N,oalljo,oleum
2722,Öl::N,olju,oleum
2723,Öl::N,oljo,oleum
2724,Öl::N,vuõjj,oleum
2725,Öl::N,вӯйй,oleum
2726,Salz::N,saelhtie,sal
2727,Salz::N,sállte,sal
2728,Salz::N,sálti,sal
2729,Salz::N,sältti,sal
2730,Salz::N,sä´ltt,sal
2731,Salz::N,сӯлль,sal
2732,Suppe::N,joptse,ius
2733,Suppe::N,jupptsa,ius
2734,Suppe::N,málli,ius
2735,Suppe::N,määḷi,ius
2736,Suppe::N,lieṃâ,ius
2737,Suppe::N,liõmm,ius
2738,Suppe::N,лӣмм,ius
2739,Honig::N,hååneske,mel
2740,Honig::N,meda,mel
2741,Honig::N,miehta,mel
2742,Honig::N,mietâ,mel
2743,Honig::N,miõtt,mel
2744,Honig::N,мӣдт,mel
2745,Milch::N,mielhkie,lac
2746,Milch::N,mielkke,lac
2747,Milch::N,mielki,lac
2748,Milch::N,miel'kki,lac
2749,Milch::N,mie´lǩǩ,lac
2750,Milch::N,ма̄ййт,lac
2751,Tee::N,löövje,thea
2752,Tee::N,tedja,thea
2753,Tee::N,deadju,thea
2754,Tee::N,čee,thea
2755,Tee::N,teej̣â,thea
2756,Tee::N,čee,thea
2757,Tee::N,чайй,thea
2758,Leder::N,hovre,corium
2759,Leder::N,sassne,corium
2760,Leder::N,náhkki,corium
2761,Leder::N,leaira,corium
2762,Leder::N,čevđi,corium
2763,Leder::N,čåu´dd,corium
2764,Leder::N,на̄ххьк,corium
2765,Wolle::N,ålloe,lana
2766,Wolle::N,hullo,lana
2767,Wolle::N,ullu,lana
2768,Wolle::N,ullo,lana
2769,Wolle::N,oll,lana
2770,Wolle::N,улл,lana
2771,Stoff::N,tyjje,textum
2772,Stoff::N,gápptás,textum
2773,Stoff::N,stoaffa,textum
2774,Stoff::N,ávnnas,textum
2775,Stoff::N,käägus,textum
2776,Stoff::N,aaunâs,textum
2777,Stoff::N,лыййн,textum
2778,Nadel::N,naaloe,acus
2779,Nadel::N,nállo,acus
2780,Nadel::N,nállu,acus
2781,Nadel::N,nááḷu,acus
2782,Nadel::N,neu´ll,acus
2783,Nadel::N,нӣввьл,acus
2784,Faden::N,laejkie,filum
2785,Faden::N,hárppo,filum
2786,Faden::N,árpu,filum
2787,Faden::N,läigi,filum
2788,Faden::N,lääi´j,filum
2789,Faden::N,сӯнн,filum
2790,Knopf::N,balhka,bulla
2791,Knopf::N,boallo,bulla
2792,Knopf::N,boallu,bulla
2793,Knopf::N,puál'lu,bulla
2794,Knopf::N,puäll,bulla
2795,Knopf::N,пуалл,bulla
2796,Knoten::N,tjoelme,nodus
2797,Knoten::N,tjuolmma,nodus
2798,Knoten::N,čuolbma,nodus
2799,Knoten::N,čuol'mâ,nodus
2800,Knoten::N,čuõlmm,nodus
2801,Knoten::N,чӯллм,nodus
2802,Farbe::N,klaerie,pigmentum
2803,Farbe::N,ivnne,pigmentum
2804,Farbe::N,bájnno,pigmentum
2805,Farbe::N,mola,pigmentum
2806,Farbe::N,fearga,pigmentum
2807,Farbe::N,maalâ,pigmentum
2808,Farbe::N,páinu,pigmentum
2809,Farbe::N,kälkk,pigmentum
2810,Farbe::N,по̄а̄ййн,pigmentum
2811,Kleidung::N,tyjje,vestimenta
2812,Kleidung::N,gárvvo,vestimenta
2813,Kleidung::N,bivttas,vestimenta
2814,Kleidung::N,piivtâs,vestimenta
2815,Kleidung::N,pivoh,vestimenta
2816,Kleidung::N,piiutâs,vestimenta
2817,Kleidung::N,о̄а̄з,vestimenta
2818,Hemd::N,sjåarhtoe,tunica
2819,Hemd::N,skirtto,tunica
2820,Hemd::N,báidi,tunica
2821,Hemd::N,päiđi,tunica
2822,Hemd::N,päidd,tunica
2823,Hemd::N,па̄ййт,tunica
2824,Kragen::N,döörhke,collare
2825,Kragen::N,tjiebet,collare
2826,Kragen::N,tjehpuris,collare
2827,Kragen::N,čeabet,collare
2828,Kragen::N,kráva,collare
2829,Kragen::N,siä'pulâs,collare
2830,Kragen::N,seäp'plõs,collare
2831,Kragen::N,ко̄а̄влас,collare
2832,Ärmel::N,sissie,manica
2833,Ärmel::N,sasse,manica
2834,Ärmel::N,soadji,manica
2835,Ärmel::N,suájá,manica
2836,Ärmel::N,suäjj,manica
2837,Ärmel::N,суэйй,manica
2838,Hose::N,måvhka,bracae
2839,Hose::N,båkså,bracae
2840,Hose::N,buvssat,bracae
2841,Hose::N,puuvsah,bracae
2842,Hose::N,puus,bracae
2843,Hose::N,пукс,bracae
2844,Hose::N,ко̄а̄дтӭ,bracae
2845,Gürtel::N,juvvie,cingulum
2846,Gürtel::N,beelhte,cingulum
2847,Gürtel::N,avve,cingulum
2848,Gürtel::N,getsam,cingulum
2849,Gürtel::N,boagán,cingulum
2850,Gürtel::N,pooṿij,cingulum
2851,Gürtel::N,puäǥǥanj,cingulum
2852,Gürtel::N,эвв,cingulum
2853,Mütze::N,tjohpe,pilleus
2854,Mütze::N,gahper,pilleus
2855,Mütze::N,gahpir,pilleus
2856,Mütze::N,kappeer,pilleus
2857,Mütze::N,keä´p'per,pilleus
2858,Mütze::N,кабперь,pilleus
2859,Schuh::N,gaamege,calceus
2860,Schuh::N,gáma,calceus
2861,Schuh::N,skuovva,calceus
2862,Schuh::N,gáma,calceus
2863,Schuh::N,kaamâ,calceus
2864,Schuh::N,kaammi,calceus
2865,Schuh::N,камаша,calceus
2866,Stiefel::N,steeblege,pero
2867,Stiefel::N,steeblege,caliga
2868,Stiefel::N,stiebil,pero
2869,Stiefel::N,stiebil,caliga
2870,Stiefel::N,sáhpis,pero
2871,Stiefel::N,sáhpis,caliga
2872,Stiefel::N,sáppat,pero
2873,Stiefel::N,sáppat,caliga
2874,Stiefel::N,steevvil,pero
2875,Stiefel::N,steevvil,caliga
2876,Stiefel::N,sa´ppi,pero
2877,Stiefel::N,sa´ppi,caliga
2878,Stiefel::N,са̄ххпе,pero
2879,Stiefel::N,са̄ххпе,caliga
2880,Ring::N,rïngke,anulus
2881,Ring::N,suormas,anulus
2882,Ring::N,suorpmas,anulus
2883,Ring::N,suormâs,anulus
2884,Ring::N,suõrmâs,anulus
2885,Ring::N,сӯрмас,anulus
2886,Band::N,baante,redimiculum
2887,Band::N,bádde,redimiculum
2888,Band::N,báddi,redimiculum
2889,Band::N,päddi,redimiculum
2890,Band::N,liântt,redimiculum
2891,Band::N,källre´ppiǩ,redimiculum
2892,Band::N,ля̄ӊӊт,redimiculum
2893,Kamm::N,gaampe,pecten
2894,Kamm::N,rájdam,pecten
2895,Kamm::N,tjåhkom,pecten
2896,Kamm::N,čohkun,pecten
2897,Kamm::N,čohhoom,pecten
2898,Kamm::N,čååǥǥam,pecten
2899,Kamm::N,чоагкь,pecten
2900,Spiegel::N,guelmiedahke,speculum
2901,Spiegel::N,spiedjil,speculum
2902,Spiegel::N,speajal,speculum
2903,Spiegel::N,speeijal,speculum
2904,Spiegel::N,suei´mkar,speculum
2905,Spiegel::N,кыффкэмка̄ррь,speculum
2906,Spiegel::N,зе̄ркал,speculum
2907,Riemen::N,györtenje,lorum
2908,Riemen::N,rájppe,lorum
2909,Riemen::N,garttsa,lorum
2910,Riemen::N,lávži,lorum
2911,Riemen::N,läbži,lorum
2912,Riemen::N,läbǯǯ,lorum
2913,Riemen::N,ре̄ммь,lorum
2914,Schnur::N,gurrie,linum
2915,Schnur::N,gáras,linum
2916,Schnur::N,garca,linum
2917,Schnur::N,orrâ,linum
2918,Schnur::N,nue´rr,linum
2919,Schnur::N,нӯррь,linum
2920,Leine::N,baante,retinaculum
2921,Leine::N,gájnno,retinaculum
2922,Leine::N,báddi,retinaculum
2923,Leine::N,oarra,retinaculum
2924,Leine::N,läbži,retinaculum
2925,Leine::N,läbǯǯ,retinaculum
2926,Leine::N,ла̄ммч,retinaculum
2927,Decke::N,gaptjese,lodix
2928,Decke::N,rádno,lodix
2929,Decke::N,gåbtjås,lodix
2930,Decke::N,tæhppin,lodix
2931,Decke::N,govččas,lodix
2932,Decke::N,loovdâ,lodix
2933,Decke::N,räänn,lodix
2934,Decke::N,ра̄нн,lodix
2935,Kissen::N,nalhke,pulvinus
2936,Kissen::N,guoddá,pulvinus
2937,Kissen::N,oajvevuolle,pulvinus
2938,Kissen::N,guoddá,pulvinus
2939,Kissen::N,bolsttar,pulvinus
2940,Kissen::N,polster,pulvinus
2941,Kissen::N,pee´ren,pulvinus
2942,Kissen::N,pooddâšǩ,pulvinus
2943,Kissen::N,по̄дэшк,pulvinus
2944,Tuch::N,tyjje,velum
2945,Tuch::N,tyddja,velum
2946,Tuch::N,gådo,velum
2947,Tuch::N,liidni,velum
2948,Tuch::N,läđđee,velum
2949,Tuch::N,re´ppiǩ,velum
2950,Tuch::N,ree´ppiǩ,velum
2951,Tuch::N,ребпехь,velum
2952,Handtuch::N,njaamelijnie,mantele
2953,Handtuch::N,sigárdahka,mantele
2954,Handtuch::N,sihkaldat,mantele
2955,Handtuch::N,siholdâs,mantele
2956,Handtuch::N,seekkldõs,mantele
2957,Handtuch::N,u´tree´lniǩ,mantele
2958,Handtuch::N,отеральнэхьк,mantele
2959,Kraft::N,faamoe,vis
2960,Kraft::N,fábmo,vis
2961,Kraft::N,fápmu,vis
2962,Kraft::N,fááṃu,vis
2963,Kraft::N,viõkk,vis
2964,Kraft::N,вӣгк,vis
2965,Stärke::N,vieksiesvoete,robur
2966,Stärke::N,gievrrudahka,robur
2967,Stärke::N,gievrrodus,robur
2968,Stärke::N,veahka,robur
2969,Stärke::N,vuoibmi,robur
2970,Stärke::N,viek'sâvuotâ,robur
2971,Stärke::N,viõkk,robur
2972,Stärke::N,са̄м,robur
2973,Stärke::N,вӣгк,robur
2974,Gesundheit::N,healsoe,valetudo
2975,Gesundheit::N,starne,valetudo
2976,Gesundheit::N,hælsso,valetudo
2977,Gesundheit::N,varresvuohta,valetudo
2978,Gesundheit::N,dearvvasvuohta,valetudo
2979,Gesundheit::N,tie'rvâsvuotâ,valetudo
2980,Gesundheit::N,tiõrvâsvuõtt,valetudo
2981,Gesundheit::N,тӣрвасвӯдт,valetudo
2982,Krankheit::N,skïemtjelasse,morbus
2983,Krankheit::N,skihpudahka,morbus
2984,Krankheit::N,dávdda,morbus
2985,Krankheit::N,vihke,morbus
2986,Krankheit::N,dávda,morbus
2987,Krankheit::N,tavdâ,morbus
2988,Krankheit::N,puá'cuvuotâ,morbus
2989,Krankheit::N,kõpp,morbus
2990,Krankheit::N,puõccmoš,morbus
2991,Krankheit::N,кэ̄бп,morbus
2992,Schmerz::N,haerhpie,dolor
2993,Schmerz::N,bávtjas,dolor
2994,Schmerz::N,bávčča,dolor
2995,Schmerz::N,tuške,dolor
2996,Schmerz::N,poovčâs,dolor
2997,Schmerz::N,tå´sǩǩ,dolor
2998,Schmerz::N,кэ̄бп,dolor
2999,Wunde::N,saejrie,vulnus
