,Concept_ID,xal,lbe
726,verschieden::A,йилһәтә,личӏи-личӏисса
727,nah::A,өөрхн,гъансса
728,fern::A,хол,архсса
729,linker::A,зүн,кияхсса
730,linker::A,зүн,кюччахсса
731,rechter::A,барун,урчӏахсса
732,anderer::A,талдан,цамур
733,erster::A,негдгч,цалчинмур
734,erster::A,негдгч,цалчиннсса
735,zweiter::A,хойрдгч,кӏилчиимур
736,dritter::A,һурвдгч,шамулчинмур
737,letzter::A,отхн,махъва-махъмур
738,allein::ADV,һанцарн,ялгъузну
739,auf einmal::ADV,нег дәкҗ,
740,zusammen::ADV,хамдан,цачӏу
741,zusammen::ADV,хамдан,архӏал
742,lange::ADV,удан,батӏи къабуклай
743,lange::ADV,удан,хъунмасса хӏаллай
744,plötzlich::ADV,генткн,цакуну
745,sofort::ADV,дарунь,мугьлат бакъа
746,später::ADV,сүүлд,махъ
747,jetzt::ADV,ода,утти
748,jetzt::ADV,ода,цӏана
749,heute::ADV,эндр,хӏакьину
750,morgen::ADV,маңһдур,гьуит
751,morgen::ADV,маңһдур,гьунттий
752,bald::ADV,дарунь,
753,dann::ADV,дәкәд,яла
754,gestern::ADV,өцклдүр,лахьхьу
755,einst::ADV,нег саамд,
756,damals::ADV,тиигхд,та чӏумал
757,danach::ADV,тегәд,яла
758,vorher::ADV,урд,хьхьнчӏ
759,vorher::ADV,урд,хьхьичӏва
760,zuerst::ADV,түрүләд,бакӏрай
761,zuerst::ADV,түрүләд,цӏу бутӏуй
762,einmal::ADV,нег дәкҗ,цал
763,manchmal::ADV,зәрмдән,ваксса-таксса
764,oft::ADV,хара биш,чӏявуну
765,oft::ADV,хатяр биш,чӏявуну
766,oft::ADV,дару-дарунь,чӏявуну
767,immer::ADV,оньдинд,мудан
768,immer::ADV,оньдинд,даиман
769,niemals::ADV,кезә чмгн биш,тачӏав
770,hier::ADV,энд,шикку
771,hier::ADV,энүнд,шикку
772,hierhin::ADV,нааран,шиккун
773,von hier::ADV,эндәс,шичча
774,dort::ADV,тенд,гикку
775,dorthin::ADV,тиигән,тиккун
776,geradeaus::ADV,шуд,тӏайланм
777,vorwärts::ADV,уралан,хьхьичӏунмай
778,rückwärts::ADV,гедргән,махъа-хьхьичӏунмай
779,zurück::ADV,хәрү,махъунмай
780,unten::ADV,дор,лув
781,hinab::ADV,дор,бакӏ-ялавай
782,hinab::ADV,дор,бакӏъялавай
783,hinab::ADV,доракшан,бакӏ-ялавай
784,hinab::ADV,доракшан,бакӏъялавай
785,oben::ADV,деер,ялув
786,hinauf::ADV,өөдән,лавай
787,hinauf::ADV,деер,лавай
788,überall::ADV,альд болв чигн,гьариий
789,überall::ADV,альд болв чигн,хьу-хьуний
790,überall::ADV,альд болв чигн,гьарца кӏанай
791,nicht::ADV,эс,къа-
792,nicht::ADV,биш,къа-
793,nicht::ADV,бичә,къа-
794,ein wenig::ADV,баахн,чанни
795,ein wenig::ADV,баахн,ца чансса
796,ein wenig::ADV,баахнар,чанни
797,ein wenig::ADV,баахнар,ца чансса
798,kaum::ADV,әрә,дахьа
799,sehr::ADV,йир,оьну
800,sehr::ADV,йир,гужну
801,sehr::ADV,йир,хъинну
802,so::ADV,иигҗ,укукн
803,noch::ADV,ода чигн,гьала
804,noch::ADV,ода чигн,уттигу
805,noch::ADV,ода чигн,цакьинва
806,noch::ADV,ода чигн,ттигу-шилагу
807,nur::ADV,һанцхн,анжагь
808,schon::ADV,одх,
809,wieder::ADV,бас,цӏуницӏа
810,vergebens::ADV,киидән,аьдада
811,vergebens::ADV,киидән,нахӏакь
812,vor::PRP,урд,хьхьичӏ
813,hinter::PRP,ца,махъ
814,unter::PRP,дор,лув
815,durch::PRP,ивт,-х
816,durch::PRP,дундаһур,-х
817,neben::PRP,хаҗуд,чӏарав
818,zwischen::PRP,хоорнд,дянив
819,wegen::PRP,көлтә,цӏаний
820,wegen::PRP,деерәс,цӏаний
821,dies::PRN,эн,ва
822,das::PRN,тер,та
823,das::PRN,тер,кӏа
824,das::PRN,тер,га
825,alles::PRN,цуһар,щала
826,ich::PRN,би,на
827,du::PRN,чи,ина
828,er::PRN,тер,му
829,wir::PRN,мадн,жу
830,ihr::PRN,та,зу
831,sie::PRN,тедн,
832,was::FPRN,юн,ци
833,wer::FPRN,кен,цу
834,wo::FADV,хама,чув
835,wohin::FADV,хамаран,чун
836,wie::FADV,яһҗ,цукун
837,wie::FADV,яһад,цукун
838,warum::FADV,юңгад,цан
839,wieviel::FNUM,кедү,циксса
840,eins::NUM,негн,ца
841,zwei::NUM,хойр,кӏива
842,drei::NUM,һурвн,шамма
843,vier::NUM,дөрвн,мукьа
844,vier::NUM,дөрвн,мукьва
845,fünf::NUM,тавн,ххюва
846,sechs::NUM,зурһан,ряхва
847,sieben::NUM,долан,арула
848,acht::NUM,нәәмн,мяйва
849,neun::NUM,йисн,урчӏва
850,zehn::NUM,арвн,ацӏва
851,elf::NUM,арвн негн,ацӏния цава
852,zwölf::NUM,арвн хойр,ацӏиия кӏива
853,zwanzig::NUM,хөрн,кьува
854,dreißig::NUM,һучн,зувира
855,vierzig::NUM,дөчн,мукьцӏала
856,fünfzig::NUM,тәвн,ххюцӏала
857,sechzig::NUM,җирн,ряхцӏала
858,siebzig::NUM,далн,
859,achtzig::NUM,найн,мяйцӏала
860,neunzig::NUM,йирн,урчӏцӏала
861,hundert::NUM,зун,ттурш
862,hundert::NUM,зун,ттуршва
863,tausend::NUM,миңһн,азарва
864,und::CNJ,болн,-гу
865,oder::CNJ,эс гиҗ,я
866,oder::CNJ,эс гиҗ,ягу
867,oder::CNJ,эс гихлә,я
868,oder::CNJ,эс гихлә,ягу
869,stehen::V,зогсх,ацӏан
870,sitzen::V,суух,щяивкӏун икӏан
871,liegen::V,кевтх,утту нвхьуну икӏан
872,hängen::V,өлгәтә бәәх,зурчӏай тӏун
873,werden::V,болх,хьун
874,passieren::V,болх,хьун
875,beginnen::V,эклх,дайдишин
876,beginnen::V,эклх,дайдирхьуну дикӏан
877,enden::V,төгсх,къуртал дан
878,wechseln::V,хүврх,даххана хьун
879,wechseln::V,хүврх,даххана дуллан
880,aufgehen[Sonne]::V,һарх,буклай бур
881,untergehen[Sonne]::V,орх,лаглай бур
882,untergehen[Sonne]::V,сүүрлх,лаглай бур
883,scheinen[Sonne]::V,герлтх,битан
884,scheinen[Sonne]::V,герлтх,чани буллан
885,donnern::V,күрҗңнх,тӏий бур
886,wehen::V,сальклх,бишлай бур
887,strömen::V,һооҗх,экьинан
888,fließen::V,урсх,экьинан
889,sich drehen::V,эргх,гьанан
890,schwanken::V,дәәвлх,хъюлчу тӏун
891,schwanken::V,дәәвлх,хӏуркку тӏун
892,schwingen::V,нәәхлх,хъюлчай тӏун
893,schwingen::V,нәәхлх,хъюлчу тӏун
894,fallen::V,унх,багьлан
895,fallen::V,киисх,багьлан
896,brennen::V,шатх,ччучлан
897,rauchen::V,ута һарһх,пуркӏу тӏун
898,regnen::V,орх,лачӏун
899,regnen::V,орх,лачIлай дур
900,gefrieren::V,мөстх,микӏ лачӏун
901,tauen::V,хәәлх,баслан
902,schmelzen::V,хәәлх,баслан
903,schmelzen::V,хәәлгдх,баслан
904,trocknen::V,эврх,кьакьан
905,sieden::V,буслх,щаран
906,faulen::V,үмкәрх,аьллан
907,verfaulen::V,илҗрх,аьллан
908,verfaulen::V,илҗрх,аьян
909,reißen::V,тасрх,ххя дукан
910,versinken::V,чивх,оькьлан
911,versinken::V,чивх,оькьан
912,vergehen::V,болх,лялиян
913,erscheinen::V,һарх,буккан
914,erscheinen::V,һарх,загьир хьун
915,verschwinden::V,уга болх,бат хьун
916,verschwinden::V,уга болх,акъа хьун
917,sinken::V,татгдх,чахь учин
918,abnehmen::V,хасгдх,чан хьун
919,abnehmen::V,хасгдх,ссуссукьу хьун
920,zunehmen::V,өсх,гьарза хьун
921,steigen::V,немх,гьаз хьун
922,wachsen::V,өсх,ххяххан
923,wachsen::V,урһх,ххяххан
924,glänzen::V,гилвкх,цӏай буккан
925,funkeln::V,цәклх,цӏай-цӏай тӏун
926,lärmen::V,шууглдх,чӏу буллан
927,lärmen::V,шууглдх,аьлагъужа буллан
928,läuten::V,хоңх,занг ришлан
929,läuten::V,хоңх,занг дуллан
930,klingeln::V,җиңнулх,занг ришлан
931,klingeln::V,җиңнулх,занг дуллан
932,klirren::V,җиңнх,
933,brausen::V,догшрхх,никъащилан
934,rauschen::V,сарҗңнх,щурщур тӏун
935,klingen::V,ә һарх,чӏу буклан
936,bellen::V,хуцх,хӏап тӏун
937,heulen::V,уульх,
938,blasen::V,үләх,уф тӏун
939,pfeifen::V,ишкрх,щютӏа тӏун
940,schreien::V,хәәкрх,чӏу бан
941,stöhnen::V,түңшх,угь-къак тӏун
942,zittern::V,дагҗннх,зурзу чин
943,zittern::V,дагҗннх,зурзу тӏун
944,leben::V,бәәх,ялапар хъанан
945,geboren werden::V,төрх,ан
946,atmen::V,әмсхлх,ссихӏ ласлан
947,atmen::V,әмсхлх,ссихӏ бигьлан
948,trinken::V,уух,хӏачӏан
949,trinken::V,уух,хӏачӏлан
950,essen::V,идх,канан
951,schlucken::V,зальгх,кьюлтӏа тӏун
952,müde werden::V,көшх,аьхчӏин
953,einschlafen::V,унтх,шанан икӏан
954,schlafen::V,нөөрсх,шанан
955,aufwachen::V,серх,чантӏ учин
956,aufstehen::V,босх,бизан
957,sich erholen::V,амрх,бигьалаган
958,krank werden::V,гемтх,къашай хьун
959,krank sein::V,шалтглх,къашай хъанан
960,krank sein::V,шалтглх,къашавай икӏан
961,schmerzen::V,өвдх,цӏун
962,husten::V,ханях,хъугьу чин
963,husten::V,ханях,хъугьу тӏун
964,genesen::V,эдгх,хъин хьун
965,genesen::V,эдгх,сагъ лаган
966,sterben::V,үкх,ивчӏан
967,sterben::V,өңгрх,ивчӏан
968,umkommen::V,үкх,лиллан
969,umkommen::V,үкх,литӏлан
970,umkommen::V,үкх,ажал биян
971,umkommen::V,үкх,личӏи хьун
972,umkommen::V,үкх,иакьлу хьун
973,umkommen::V,үкх,ахир жан хъанан
974,umkommen::V,үкх,рухӏирачӏа икӏан
975,sich bewegen::V,көдлх,сукку хьун
976,sich bewegen::V,көндрх,сукку хьун
977,sich rühren::V,көндрх,сукку хьун
978,sich erheben::V,босх,бизан
979,sich setzen::V,суух,щяикӏан
980,sich setzen::V,суух,щябикӏан
981,hinfallen::V,унх,багьан
982,hinfallen::V,киисх,багьан
983,laufen::V,йовх,занан
984,schreiten::V,алхх,ша ласлан
985,spazierengehen::V,сергҗ йовх,сайр буллан
986,eilen::V,шулудх,анавар буккан
987,sich beeilen::V,адһх,анавар буккан
988,sich beeilen::V,шамдх,анавар буккан
989,sausen::V,хурдлх,никъа щилан
990,sausen::V,хурдлх,никъа щун
991,sausen::V,йир_хурдар_гүүх,никъа щилан
992,sausen::V,йир_хурдар_гүүх,никъа щун
993,sausen::V,йир_хурдар_йовх,никъа щилан
994,sausen::V,йир_хурдар_йовх,никъа щун
995,rennen::V,гүүх,лечлан
996,springen::V,һәрәдх,тӏанкӏ дан
997,klettern::V,давшх,лахълан
998,schaukeln::V,дүүдңндх,гьайжак бигьлан
999,kriechen::V,мөлкх,ххярк тӏун
1000,schwimmen::V,усчх,гьузун
1001,tauchen::V,булхх,лултту уккан
1002,rudern::V,хәәвдх,бяхлан
1003,rudern::V,хәәвдх,батӏлан
1004,rudern::V,хәәвдх,ххялаххи дуклан
1005,fahren::V,йовх,гьан
1006,fliegen::V,нисх,лехлан
1007,gehen::V,йовх,нан
1008,weggehen::V,йовх,ялагьан
1009,weggehen::V,одх,ялагьан
1010,weggehen::V,һарх,ялагьан
1011,weggehen::V,мөрлх,ялагьан
1012,abfahren::V,мордх,гьан
1013,anhalten::V,зогсх,бацӏан
1014,hineingehen::V,орх,буххан
1015,eintreten::V,орх,буххан
1016,kommen::V,ирх,учӏан
1017,ankommen::V,ирх,биян
1018,ankommen::V,ирх,бучӏан
1019,zurückkommen::V,орх,зана хъун
1020,zurückkommen::V,орх,зана бикӏан
1021,bleiben::V,бәәх,личӏан
1022,warten::V,күләх,ялугьлан
1023,erwarten::V,күләх,ялугьлан
1024,suchen::V,хәәх,луглан
1025,finden::V,олх,лякъин
1026,versuchen::V,седх,ххал буллан
1027,vorbereiten::V,белдх,хӏадур бан
1028,lieben::V,дурлх,эшкьи хьуиу бикӏан
1029,mögen::V,таассгдх,ххиран бикӏан
1030,lachen::V,инәх,хъян
1031,rühren::V,уйрах,
1032,weinen::V,уульх,аьтӏун
1033,schimpfen::V,харах,дяъван
1034,schimpfen::V,харах,ссугайи агьан
1035,sich ärgern::V,уурлх,ссибизлан
1036,sich fürchten::V,әәх,ингъауслан
1037,fürchten::V,әәх,хӏучӏ тӏун
1038,fürchten::V,сүрдх,хӏучӏ тӏун
1039,fliehen::V,зулх,ака бан
1040,flüchten::V,орһх,лихъан
1041,flüchten::V,зулх,лихъан
1042,sehen::V,үзх,чӏалан
1043,anschauen::V,харх,урган
1044,ansehen::V,хәләх,буруглан
1045,ansehen::V,үзх,буруглан
1046,hören::V,соңсх,баллан
1047,zuhören::V,соңсх,вичӏи дихьлан
1048,probieren::V,амсх,тӏин ххал буллан
1049,riechen::V,үнрчлх,ссунтӏа тӏун
1050,fühlen::V,медх,дакӏнил буслан
1051,scheinen::V,болҗ медгдх,ххан
1052,scheinen::V,болҗ медгдх,бизан
1053,scheinen::V,болҗ медгдх,ххан бикӏлай бикӏан
1054,scheinen::V,миниһәр болхла,ххан
1055,scheinen::V,миниһәр болхла,бизан
1056,scheinen::V,миниһәр болхла,ххан бикӏлай бикӏан
1057,scheinen::V,болад бәәх,ххан
1058,scheinen::V,болад бәәх,бизан
1059,scheinen::V,болад бәәх,ххан бикӏлай бикӏан
1060,zu sehen sein::V,үзгдх,
1061,vernehmen::V,соңсх,баян
1062,frieren::V,даарх,лигьулул хъанан
1063,tun::V,кех,бан
1064,können::V,чадх,хьун
1065,wollen::V,дурлх,
1066,anfangen::V,эклх,дайдишин
1067,beenden::V,дуусх,къуртал бан
1068,aufhören::V,уурх,кьабагьан
1069,gelingen::V,бүтх,бюхъан
1070,gelingen::V,күцәх,бюхъан
1071,geraten::V,болх,
1072,öffnen::V,секх,тӏитӏин
1073,schließen::V,хаах,лакьин
1074,stellen::V,тәвх,дацӏан дан
1075,stellen::V,тәвх,бишин
1076,setzen::V,суулһх,щяитан
1077,legen::V,тәвх,бишин
1078,berühren::V,көндәх,ка щун
1079,verbinden::V,боох,бахӏин
1080,verbinden::V,боох,дахӏин
1081,bedecken::V,хучх,ялтту бущин
1082,bedecken::V,хучх,ялтту бакьин
1083,bedecken::V,бүркх,ялтту бущин
1084,bedecken::V,бүркх,ялтту бакьин
1085,aufhängen::V,өлгх,лахъан
1086,anzünden::V,асах,лахъан
1087,anzünden::V,шатах,лахъан
1088,aufheben::V,өөдән өргх,гьаз бан
1089,zurücklassen::V,үлдәх,кьаитан
1090,zurücklassen::V,үлдәх,битан
1091,verlieren::V,геех,дакъа дан
1092,fallen lassen::V,алдх,рутан
1093,machen::V,кех,дан
1094,herstellen::V,кех,яраг ишла бувиу бан
1095,bauen::V,тосхх,дан
1096,reparieren::V,ясх,дакьин дан
1097,verbessern::V,сәәрүлх,ххуй дан
1098,ändern::V,хүврәх,баххана бан
1099,graben::V,малтх,дуклан
1100,beugen::V,нуһлх,лахӏан бан
1101,beugen::V,нуһлх,кьус бикӏан
1102,biegen::V,матилһх,баччин
1103,biegen::V,матилһх,лахӏан бан
1104,drehen::V,эргүлх,гьанан
1105,wenden::V,көмрх,кӏура баен бан
1106,wenden::V,эргүлх,кӏура баен бан
1107,umdrehen::V,эргүлх,кӏура баен бан
1108,heben::V,өргх,гьаз бан
1109,heben::V,деер өргх,гьаз бан
1110,hochheben::V,өргх,гьаз бан
1111,ergreifen::V,бәрх,хъап дан
1112,ergreifen::V,бәрх,хъап увиу угьан
1113,halten::V,бәрх,бугьлан
1114,drücken::V,шахх,кьюч бигьлан
1115,schieben::V,түлкх,щун
1116,kratzen::V,мааҗх,
1117,lecken::V,долах,ланцӏа тӏун
1118,beißen::V,хазх,хъапа тӏун
1119,beißen::V,хазх,кьацӏа тӏун
1120,abreißen::V,таслх,буцан
1121,abschneiden::V,тәәрх,бухъан
1122,abschneiden::V,тәәрх,кьукьин
1123,binden::V,боох,бахӏин
1124,binden::V,боох,дахӏин
1125,stecken::V,шаах,
1126,stecken::V,хатхх,
1127,brechen::V,хамхлх,гъагъан
1128,klopfen::V,цокх,кьутӏа тӏун
1129,hauen::V,цокх,рищун
1130,kleben::V,наах,лачӏун буллан
1131,reiben::V,зүлгх,ссуку буллан
1132,streichen::V,наах,дугъан
1133,streichen::V,наах,аьгъу дан
1134,streichen::V,лашх,дугъан
1135,streichen::V,лашх,аьгъу дан
1136,streichen::V,түркх,дугъан
1137,streichen::V,түркх,аьгъу дан
1138,schleifen::V,хурцлх,
1139,schneiden::V,хәәчлх,духълан
1140,schneiden::V,хәәчлх,кьукьлан
1141,rütteln::V,дәәвлүлх,
1142,schütteln::V,сегсрх,хъюлчу буллан
1143,schwenken::V,дайлх,палцӏ дуллан
1144,schütten::V,кех,рутӏин
1145,füllen::V,дүүргх,буцӏин бан
1146,einwickeln::V,орах,кай-кай бан
1147,tragen::V,зөөх,ларсун занан
1148,tragen::V,зөөх,ларсун ачин
1149,schleppen::V,чирх,ххилан
1150,ziehen::V,татх,
1151,aufbewahren::V,хадһлх,ядан
1152,aufbewahren::V,хадһлх,ядуллан
1153,werfen::V,хайх,личин
1154,fangen::V,бәрх,бугьан
1155,fangen::V,бәрх,бугьлан
1156,fangen::V,хавлх,бугьан
1157,fangen::V,хавлх,бугьлан
1158,packen::V,бәрх,
1159,verstecken::V,дүрх,ладитан
1160,verstecken::V,дүрх,кьюлтӏ дан
1161,verstecken::V,дүрх,дахьлаган дан
1162,verstecken::V,бултулх,ладитан
1163,verstecken::V,бултулх,кьюлтӏ дан
1164,verstecken::V,бултулх,дахьлаган дан
1165,teilen::V,хувах,бачӏин
1166,teilen::V,хувах,бутӏа бан
1167,schicken::V,илгәх,тӏайла буккан
1168,bringen::V,авч ирх,диян дан
1169,hinzufügen::V,немх,ххи бан
1170,bekommen::V,авх,ласун
1171,erhalten::V,авх ,ласун
1172,nehmen::V,авх,ласун
1173,wählen::V,шүүх,бувчӏин
1174,auswählen::V,шүүх,бувчӏин
1175,auswählen::V,шүүх,язи бугьан
1176,bewahren::V,хадһлх,ядан
1177,bewahren::V,кевтнь үлдәх,ядан
1178,bewahren::V,кевтнь бәәлһх,ядан
1179,behindern::V,харшлх,дайщишруду дуллан
1180,verderben::V,үрәх,зия дан
1181,beschädigen::V,эвдх,зарал буллан
1182,zerbrechen::V,күүлх,гьагъан
1183,zerbrechen::V,күүлх,гьагъан бан
1184,zerbrechen::V,хамхлх,гьагъан
1185,zerbrechen::V,хамхлх,гьагъан бан
1186,zerreißen::V,шуучх,ххяхха дуккан
1187,zerstören::V,эвдх,лекьан дан
1188,verbrennen::V,шатах,ччуччин
1189,geben::V,өгх,дулун
1190,reichen::V,өгх,дулун
1191,schenken::V,белглх,пишкаш дан
1192,schenken::V,белглх,багъишла дан
1193,schenken::V,белглх,ихӏсандалун дуллун
1194,versprechen::V,амлх,банна чин
1195,wünschen::V,сә хәәх,
1196,loben::V,магтх,цӏа дан
1197,küssen::V,үмсх,ппай тӏун
1198,wiegen::V,саатулх,гьуркку тӏун
1199,wiegen::V,саатулх,гьуркку буллан
1200,wiegen::V,саатулх,гьуркку бан
1201,zudecken::V,бүркх,
1202,wecken::V,серүлх,чантӏ учин ан
1203,zeigen::V,үзүлх,ккаккан бан
1204,führen::V,көтлх,буцин
1205,lehren::V,заах,лахьхьин бан
1206,lehren::V,заах,лахьхьин буллан
1207,lehren::V,сурһх,лахьхьин бан
1208,lehren::V,сурһх,лахьхьин буллан
1209,unterrichten::V,сурһх,дарс дишаван
1210,unterrichten::V,багшлх,дарс дишаван
1211,aufziehen::V,өскәх,хъуна ан
1212,aufziehen::V,өскәх,тарбия ан
1213,leiten::V,һардх,каялувшиву дан
1214,leiten::V,толһалх,каялувшиву дан
1215,antreiben::V,шамдах,
1216,lassen::V,күч үзүлх,
1217,einladen::V,үрх,хъамалу оьвчин
1218,vereinigen::V,хамцулх,ца бан
1219,besuchen::V,одх,ялун уххан
1220,treffen::V,харһх,хьуна бакьин
1221,sich versammeln::V,цуглрх,батӏин
1222,sich versammeln::V,хурх,батӏин
1223,spielen::V,наадх,тӏуркӏу тӏун
1224,singen::V,дуулх,балай тӏун
1225,tanzen::V,биилх,къавтӏун
1226,sich trennen::V,хаһцх,ппив хьун
1227,verlassen::V,хайх,увккун гьан
1228,retten::V,әм аврх,ххассал бан
1229,retten::V,әәмшгәс харсх,ххассал бан
1230,bewachen::V,харх,къарал бан
1231,bewachen::V,манх,къарал бан
1232,schützen::V,харсх,ябан
1233,verteidigen::V,харсх,буруччин
1234,sich schlagen::V,гүвдлдх,биян
1235,schießen::V,хах,битлан
1236,siegen::V,диилх,ххув хьун
1237,siegen::V,диилх,ххувшаву ласун
1238,ärgern::V,уурлулх,ссибизан уллан
1239,schlagen::V,цокх,рищун
1240,schlagen::V,гүвдх,рищун
1241,stechen::V,хатхх,кьутӏин
1242,stoßen::V,түлкчкх,щун
1243,stehlen::V,хулхалх,дацин
1244,stören::V,һә болх,кьючин
1245,belästigen::V,амр эс өгх,бизар уллан
1246,verbergen::V,нуух,лабитан
1247,verbergen::V,нуух,кӏучӏ бан
1248,verbergen::V,бултулх,лабитан
1249,verbergen::V,бултулх,кӏучӏ бан
1250,täuschen::V,меклх,хъяврин ан
1251,betrügen::V,меклх,аьикьин ан
1252,betrügen::V,мек һарһх,аьикьин ан
1253,töten::V,алх,ивчӏан
1254,wohnen::V,бәәх,оьрму бутлан
1255,arbeiten::V,көдлх,зун
1256,sammeln::V,түүх,ттихӏин
1257,sammeln::V,түүх,вив дишин
1258,pflücken::V,түүх,риттун
1259,pflücken::V,хурах,риттун
1260,jagen::V,аңнх,авли занан
1261,jagen::V,аңһучлх,авли занан
1262,fischen::V,заһс аңнх,чавахъру бугьлан
1263,fassen::V,бәрх,бугьан
1264,hüten::V,хәрүлх,урттуйн бакьлан
1265,treiben::V,туух,дачин дуллан
1266,treiben::V,туух,лихъан буллан
1267,anbinden::V,уйх,бахӏин
1268,füttern::V,теҗәх,канаки буллан
1269,melken::V,саах,ттизин
1270,hacken::V,чавчх,мюрш буллан
1271,hacken::V,чавчх,мюрш бан
1272,gießen::V,услх,щин дишин
1273,reifen::V,болх,диян
1274,reifen::V,болвсрх,диян
1275,zubereiten::V,белдх,хӏадур дан
1276,zubereiten::V,белдх,хӏадур бан
1277,kochen::V,чанх,шашан
1278,kochen::V,чанх,шашан дуллан
1279,kochen::V,болһх,шашан
1280,kochen::V,болһх,шашан дуллан
1281,backen::V,болһх,бишлан
1282,backen::V,болһх,шахьлан
1283,braten::V,хуурх,цӏарайх дуллан
1284,umrühren::V,самрх,хӏала бан
1285,stricken::V,өлгх,щащлан
1286,stricken::V,өлгх,щащан
1287,nähen::V,уйх,дуруххан
1288,färben::V,будх,ранг щун
1289,reinigen::V,цеврлх,марцӏ бан
1290,waschen::V,уһах,шюшин
1291,abwischen::V,арчх,лишин
1292,spülen::V,зәәлх,вилаган
1293,fegen::V,сәвүрдх,башин
1294,kehren::V,сәвүрдх,бахьлан
1295,baden::V,өөмх,щинавун учӏлан
1296,sich waschen::V,уһах,диссун
1297,sich waschen::V,уһах,лажин диссун
1298,sich waschen::V,уһах,лажин дислан
1299,sich waschen::V,уһах,биссун
1300,sich waschen::V,уһах,чурх бислан
1301,sich waschen::V,бийән уһаҗ,диссун
1302,sich waschen::V,бийән уһаҗ,лажин диссун
1303,sich waschen::V,бийән уһаҗ,лажин дислан
1304,sich waschen::V,бийән уһаҗ,биссун
1305,sich waschen::V,бийән уһаҗ,чурх бислан
1306,ausziehen::V,тәәлх,ликкан
1307,anziehen::V,өмсх,лаххан
1308,sich anziehen::V,хувцлх,янна лаххан
1309,kämmen::V,самлх,ттарал дуккан
1310,schmücken::V,чимх,чӏюлу бан
1311,schmücken::V,кеерүлх,чӏюлу бан
1312,sagen::V,келх,учин
1313,sprechen::V,келх,гъалгъа тӏун
1314,reden::V,күүндх,гъалгъа тӏун
1315,reden::V,күр_кех,гъалгъа тӏун
1316,sich unterhalten::V,күүндх,гъалгъа тӏун
1317,fragen::V,сурх,цӏуххин
1318,bitten::V,эрх,тавакъю буллан
1319,erzählen::V,келх,хавар бусан
1320,erzählen::V,келҗ өгх,хавар бусан
1321,mitteilen::V,медүлх,баян бан
1322,mitteilen::V,медүлх,хавар бан
1323,nennen::V,нерәдх,цӏа дизан
1324,nennen::V,нер өгх,цӏа дизан
1325,rufen::V,дуудх,оьвтӏун
1326,prahlen::V,көөрх,цӏа дуллан
1327,übersetzen::V,орчулх,таржума бан
1328,denken::V,санх,пикри буллан
1329,glauben::V,шүтх,вих хьун
1330,glauben::V,нәәлх,вих хьун
1331,bemerken::V,темдглх,хӏисав хъун
1332,erkennen::V,таньх,увчӏин
1333,erkennen::V,медх,увчӏин
1334,begreifen::V,медх,бувчӏин
1335,verstehen::V,соңсх,
1336,lernen::V,сурх,лахьлан
1337,lernen::V,сурх,лахьхьин
1338,wissen::V,медх,кӏулну бикӏан
1339,wissen::V,медх,хавар бикӏан
1340,sich erinnern an::V,санх,дакӏнин бутан
1341,vergessen::V,мартх,хъама битан
1342,messen::V,кемҗәлх,дуцин дуллан
1343,messen::V,кемҗәлх,дуцин дан
1344,zählen::V,тоолх,дуккин
1345,rechnen::V,тоолх,хӏисав дан
1346,lesen::V,умшх,ккалан
1347,malen::V,зурх,сурат дуллан
1348,zeichnen::V,зурх,сурат дуллан
1349,schreiben::V,бичх,чичин
1350,schreiben::V,бичх,чичлан
1351,besitzen::V,эзлх,дуну икӏан
1352,besitzen::V,эзлх,дуну дикӏан
1353,besitzen::V,эзлх,заллуну икӏан
1354,kaufen::V,хулдҗ авх,машан ласун
1355,verkaufen::V,хулдх,баххан
1356,verkaufen::V,гүүлгх,баххан
1357,bezahlen::V,өгх,арцу дулун
1358,bezahlen::V,өгх,багьа булун
1359,zahlen::V,өгх,арцу дулун
1360,zahlen::V,өгх,багьа булун
1361,beherrschen::V,эзлх,дуну икӏан
1362,beherrschen::V,эзлх,заллуну икӏан
1363,ertragen::V,даах,бухӏан
