,Concept_ID,mrj,mhr
1289,messen::V,висӓш,виса́ш
1290,zählen::V,шотаяш,шотла́ш
1291,rechnen::V,шотаяш,шотла́ш
1292,lesen::V,лыдаш,луда́ш
1293,malen::V,рисуяш,сӱретла́ш
1294,zeichnen::V,ыдырка́лаш,сӱретла́ш
1295,schreiben::V,вазаш,воза́ш
1296,besitzen::V,кы́чаш,лия́ш
1297,kaufen::V,нӓлӓш,нала́ш
1298,verkaufen::V,выжалаш,ужала́ш
1299,bezahlen::V,тӱлӓш,тӱла́ш
1300,zahlen::V,тӱлӓш,тӱла́ш
1301,beherrschen::V,кы́чаш,куча́ш
1302,ertragen::V,цӹтӓш,турка́ш
1303,Linie::N,,ли́ний
1304,Strich::N,,коре́ш
1305,jetzt::ADV,,ы́нде
1306,jetzt::ADV,,кы́зыт
1307,hinzufügen::V,,ешара́ш
