,Concept_ID,bg,ta
711,einmal::ADV,един път,ஒரே முறை
712,manchmal::ADV,понякога,சில நேரங்களில்
713,oft::ADV,често,அடிக்கடி
714,immer::ADV,винаги,எப்பொழுதும்
715,niemals::ADV,никога,ஒருபோதும் இல்லை
716,hier::ADV,тук,இங்கே
717,hier::ADV,тука,இங்கே
718,hierhin::ADV,насам,இவ்விடத்திற்கு
719,von hier::ADV,оттук,இனி
720,von hier::ADV,оттука,இனி
721,dort::ADV,там,அங்கே
722,dorthin::ADV,натам,அவ்விடத்திற்கு
723,dorthin::ADV,нататък,அவ்விடத்திற்கு
724,geradeaus::ADV,направо,முன்னாலிருக்கும்
725,vorwärts::ADV,напред,முன்புறமாக
726,rückwärts::ADV,назад,பின்னோக்கி
727,zurück::ADV,обратно,பின்பக்கம்
728,unten::ADV,долу,கீழாக
729,hinab::ADV,надолу,கீழ் நோக்கி
730,oben::ADV,горе,மேலே
731,hinauf::ADV,нагоре,மேலே
732,überall::ADV,навсякъде,எல்லா இடத்திலும்
733,nicht::ADV,не,இல்லை
734,ein wenig::ADV,малко,கொஞ்சம்
735,kaum::ADV,едва,அரிதாக
736,kaum::ADV,едвам,அரிதாக
737,sehr::ADV,много,மிக்க
738,sehr::ADV,твърде,மிக்க
739,so::ADV,тъй,மிகவும்
740,so::ADV,така,மிகவும்
741,noch::ADV,още,இப்பொழுதும்
742,nur::ADV,само,மட்டும்
743,schon::ADV,вече,ஏற்கனவே
744,wieder::ADV,пак,மறுபடியும்
745,wieder::ADV,отново,மறுபடியும்
746,vergebens::ADV,напразно,வீண்
747,vor::PRP,пред,முன்
748,hinter::PRP,зад,பின்பக்கம்
749,unter::PRP,под,கீழே
750,durch::PRP,през,ஊடே
751,neben::PRP,до,அடுத்து
752,neben::PRP,при,அடுத்து
753,zwischen::PRP,между,இடையில்
754,zwischen::PRP,помежду,இடையில்
755,wegen::PRP,заради,ஏனெனில்
756,dies::PRN,този,இது
757,das::PRN,туй,அது
758,das::PRN,това,அது
759,alles::PRN,всичко,ஒவ்வொன்றும்
760,ich::PRN,аз,நான்
761,du::PRN,ти,நீ
762,er::PRN,той,அவன்
763,wir::PRN,ние,நாம்
764,wir::PRN,ние,நாங்கள்
765,ihr::PRN,вие,நீங்கள்
766,sie::PRN,те,அவர்கள்
767,was::FPRN,що,என்ன
768,was::FPRN,какво,என்ன
769,wer::FPRN,кой,யார்
770,wo::FADV,къде,எங்கே
771,wohin::FADV,накъде,எதற்கு
772,wohin::FADV,накъдето,எதற்கு
773,wie::FADV,как,எப்படி
774,warum::FADV,защо,ஏன்
775,wieviel::FNUM,колко,எவ்வளவு
776,eins::NUM,един,ஒன்று
777,zwei::NUM,два,இரண்டு
778,drei::NUM,три,மூன்று
779,vier::NUM,четири,நான்கு
780,fünf::NUM,пет,ஐந்து
781,sechs::NUM,шест,ஆறு
782,sieben::NUM,седем,ஏழு
783,acht::NUM,осем,எட்டு
784,neun::NUM,девет,ஒன்பது
785,zehn::NUM,десет,பத்து
786,elf::NUM,единайсет,பதினொன்று
787,elf::NUM,единадесет,பதினொன்று
788,zwölf::NUM,дванайсет,பன்னிரண்டு
789,zwölf::NUM,дванадесет,பன்னிரண்டு
790,zwanzig::NUM,двайсет,இருபது
791,zwanzig::NUM,двадесет,இருபது
792,dreißig::NUM,тридесет,முப்பது
793,vierzig::NUM,четиридесет,நாற்பது
794,fünfzig::NUM,петдесет,ஐமபது
795,sechzig::NUM,шестдесет,அறுபது
796,siebzig::NUM,седемдесет,எழுபது
797,achtzig::NUM,осемдесет,எண்பது
798,neunzig::NUM,деветдесет,தொன்னூறு
799,hundert::NUM,сто,நூறு
800,tausend::NUM,хиляда,ஆயிரம்
801,und::CNJ,а,மற்றும்
802,und::CNJ,та,மற்றும்
803,oder::CNJ,или,அல்லது
804,stehen::V,стоя,நில்
805,sitzen::V,седя,உட்கார்
806,liegen::V,лежа,படு
807,hängen::V,вися,தொங்கச் செய்
808,werden::V,бъда,ஆகு
809,werden::V,стана,ஆகு
810,passieren::V,случа се,நிகழ்
811,beginnen::V,започна,ஆரம்பி
812,enden::V,свърша,முடி
813,wechseln::V,променям,மாற்று
814,aufgehen[Sonne]::V,изгрея,உயர எழு
815,untergehen[Sonne]::V,заляза,பொறுத்து
816,scheinen[Sonne]::V,грея,பிரகாசி
817,scheinen[Sonne]::V,светя,பிரகாசி
818,donnern::V,гърмя,இடி
819,wehen::V,вея,வீசு
820,wehen::V,духам,வீசு
821,strömen::V,тека,பாயதல்
822,strömen::V,лея се,பாயதல்
823,fließen::V,тека,நீரோட்டம் போக்கில் போ
824,sich drehen::V,въртя се,சுழல்
825,schwanken::V,клатя се,தள்ளாடு
826,schwingen::V,трептя,ஆடு
827,fallen::V,падам,விழு
828,brennen::V,горя,எரி
829,rauchen::V,димя,பகை பிடி
830,regnen::V,вали дъжд,மழை பெய்
831,gefrieren::V,замръзна,உறைந்துவிடு
832,tauen::V,топя се,உருகு
833,schmelzen::V,разтопя се,உருகு
834,trocknen::V,съхна,உலர்த்து
835,sieden::V,вря,கொதிக்க வை
836,sieden::V,кипя,கொதிக்க வை
837,faulen::V,гния,அழுகச் செய்
838,verfaulen::V,изгния,அழுகச் செய்
839,reißen::V,напукам се,திடீரென அறு
840,versinken::V,потъна,மூழ்கு
841,vergehen::V,минавам,கடந்துசெல்
842,erscheinen::V,явя се,தோன்றச்
843,verschwinden::V,изчезна,மறைந்து போ
844,sinken::V,падна,பதைவுறு
845,abnehmen::V,отслабна,குறை
846,zunehmen::V,нарасна,உயர்த்து
847,steigen::V,увелича се,உயர எழு
848,steigen::V,покачвам се,உயர எழு
849,wachsen::V,раста,வளர்
850,glänzen::V,лъщя,மிளிர்
851,glänzen::V,блестя,மிளிர்
852,funkeln::V,искря,பிரகாசி
853,lärmen::V,шумя,கொம்பு
854,läuten::V,звъня,மணியொலியிசை
855,klingeln::V,звъня,மணி அடி
856,klirren::V,звънтя,கிலுங்கு
857,klirren::V,дрънкам,கிலுங்கு
858,brausen::V,буча,இரைதல்
859,rauschen::V,шумя,சலசலப்பு
860,klingen::V,звуча,சிலம்புதல்
861,bellen::V,лая,குரை
862,heulen::V,вия,ஊளையிடு
863,heulen::V,рева,ஊளையிடு
864,blasen::V,духна,ஊது
865,pfeifen::V,свиря,சீழ்க்கை எழப்பு
866,schreien::V,крещя,கூச்சலிடு
867,stöhnen::V,стена,வேதனை
868,stöhnen::V,пъшкам,வேதனை
869,zittern::V,треперя,நடுங்கு
870,leben::V,живея,உயிருடனிரு
871,geboren werden::V,родя се,பிற
872,atmen::V,дишам,சுவாசி
873,trinken::V,пия,குடி
874,essen::V,ям,சாப்பிடு
875,schlucken::V,гълтам,முழுங்கு
876,müde werden::V,уморя се,கையயர்தல்
877,einschlafen::V,заспя,தூங்க
878,schlafen::V,спя,தூங்கு
879,aufwachen::V,събудя се,எழுப்பு
880,aufstehen::V,стана,எழுந்திரு
881,sich erholen::V,отдъхвам си,இளைப்பாறு
882,krank werden::V,заболея,விழுதல்
883,krank sein::V,боледувам,நருக்கலாயிருக்க
884,schmerzen::V,боля,நோவுறு
885,husten::V,кашлям,இருமு
886,genesen::V,оздравея,குணம் அடை
887,sterben::V,умра,மரணமடை
888,umkommen::V,загина,நசி
889,sich bewegen::V,движа се,நகர்த்து
890,sich bewegen::V,мърдам се,நகர்த்து
891,sich rühren::V,движа се,அசை
892,sich erheben::V,стана,எழுந்து நில்
893,sich setzen::V,седна,உட்கார்
894,hinfallen::V,падна,விழு
895,laufen::V,ходя,நட
896,schreiten::V,крача,கவடுவைத்தல்
897,spazierengehen::V,разхождам се,உலவு
898,eilen::V,бързам,விரைந்து
899,sich beeilen::V,побързам,அவசரப்படுத்து
900,sausen::V,тичам,விரைந்து செல்
901,rennen::V,бягам,ஓடு
902,springen::V,скачам,குதி
903,klettern::V,катеря се,ஏறு
904,schaukeln::V,люлея се,தள்ளாடு
905,kriechen::V,лазя,மெதுவாக நடந்து செல்
906,kriechen::V,пълзя,மெதுவாக நடந்து செல்
907,schwimmen::V,плувам,நீந்து
908,tauchen::V,гмуркам се,மூழ்கி நீச்சலடி
909,rudern::V,греба,துடுப்புப் போடு
910,fahren::V,пътувам,ஓட்டு
911,fliegen::V,летя,பற
912,fliegen::V,хвърча,பற
913,gehen::V,ида,போ
914,gehen::V,вървя,போ
915,weggehen::V,отида си,விலகிச் செல்
916,abfahren::V,отпътувам,புறப்பட்டுச் செல்
917,anhalten::V,спра се,நின்றுவிடு
918,hineingehen::V,влизам,மறையச் செய்
919,eintreten::V,вляза,நுழை
920,kommen::V,ида,வா
921,kommen::V,дойда,வா
922,ankommen::V,пристигна,வநது சேர்
923,zurückkommen::V,върна се,திரும்பி வா
924,bleiben::V,остана,இரு
925,warten::V,чакам,தாமதி
926,erwarten::V,очаквам,எதிர்நோக்கு
927,suchen::V,търся,தேடு
928,finden::V,намеря,கண்டுபிடி
929,versuchen::V,опитам,முயற்சி செய்
930,vorbereiten::V,подготвя,ஆயத்தம் செய்
931,lieben::V,любя,அன்பு செலுத்து
932,mögen::V,обичам,விரும்பு
933,lachen::V,смея се,சிரி
934,rühren::V,трогна,இதயத்தைத் தொடு
935,weinen::V,плача,அழு
936,schimpfen::V,ругая,சாபமிடு
937,schimpfen::V,псувам,சாபமிடு
938,sich ärgern::V,ядосам се,கோப்பபடு
939,sich fürchten::V,боя се,பயப்படு
940,sich fürchten::V,страхувам се,பயப்படு
941,fürchten::V,боя се от,பயப்படுத்து
942,fürchten::V,страхувам се от,பயப்படுத்து
943,fliehen::V,бягам,ஓடு
944,flüchten::V,бягам,தப்பிவிடு
945,flüchten::V,избягам,தப்பிவிடு
946,sehen::V,видя,பார்
947,anschauen::V,гледам,கூர்ந்து கவனி
948,ansehen::V,поглеждам,கவனி
949,hören::V,чувам,கேள்
950,zuhören::V,слушам,சுவைத்துப் பார்
951,probieren::V,опитам,ருசி
952,riechen::V,подуша,முகர்ந்து பார்
953,fühlen::V,усещам,தொட்டுணர்
954,fühlen::V,чувствувам,தொட்டுணர்
955,scheinen::V,изглеждам,காணப்படு
956,zu sehen sein::V,виждам се,தோன்றுதல்
957,vernehmen::V,доловя,கேள்
958,frieren::V,мръзна,குதுகுதுகு
959,tun::V,правя,செய்
960,können::V,мога,இயல்வது
961,wollen::V,ща,விரும்பு
962,wollen::V,искам,விரும்பு
963,anfangen::V,започна,தொடங்கு
964,beenden::V,свърша,முடி
965,beenden::V,завърша,முடி
966,aufhören::V,престана,நிறுத்து
967,gelingen::V,успея,வெற்றி
968,gelingen::V,сполуча,வெற்றி
969,geraten::V,удам се,ஏற்படுத்து
970,öffnen::V,отворя,திற
971,schließen::V,затворя,மூடு
972,stellen::V,поставя,வை
973,setzen::V,туря,வை
974,legen::V,сложа,பரப்பி வை
975,legen::V,слагам,பரப்பி வை
976,berühren::V,докосна,பதி
977,verbinden::V,свържа,சேர்
978,bedecken::V,покрия,உறைபோடு
979,aufhängen::V,закача,தொங்கவிடு
980,anzünden::V,запаля,எரியூட்டு
981,aufheben::V,вдигна,பொறுக்கி எடு
982,aufheben::V,повдигна,பொறுக்கி எடு
983,zurücklassen::V,оставя,விட்டுச் செல்
984,verlieren::V,загубя,இழ
985,fallen lassen::V,изпусна,அளவில் குறைவு
986,machen::V,направя,தயார்செய்
987,herstellen::V,произведа,உற்பத்தி செய்
988,bauen::V,строя,கட்டு
989,reparieren::V,поправя,பழுது பார்
990,verbessern::V,подобря,மேம்படுத்து
991,ändern::V,променя,மாற்றி அமை
992,graben::V,копая,குழி வெட்டு
993,beugen::V,прегъна,வனை
994,biegen::V,прегъна,வனை
995,drehen::V,въртя,சுழல்
996,wenden::V,обърна,குடைகவிழு
997,umdrehen::V,обърна,சுற்றும் முற்றும் பார்
998,heben::V,вдигам,தூக்கு
999,hochheben::V,издигна,தூக்கு
1000,ergreifen::V,хвана,பறி
1001,ergreifen::V,обхвана,பறி
1002,halten::V,държа,பிடித்துக் கொள்
1003,drücken::V,натискам,அழுத்து
1004,drücken::V,притискам,அழுத்து
1005,schieben::V,тикам,தள்ளு
1006,kratzen::V,одраскам,கீறு
1007,lecken::V,лижа,நக்கு
1008,lecken::V,ближа,நக்கு
1009,beißen::V,хапя,கடி
1010,beißen::V,ухапя,கடி
1011,abreißen::V,откъсна,கிழி
1012,abschneiden::V,отрежа,வெட்டி எடு
1013,binden::V,вържа,கட்டு
1014,stecken::V,пъхна,பதிய வை
1015,brechen::V,троша,உடை
1016,klopfen::V,чукам,தட்டு
1017,hauen::V,бия,அடி
1018,kleben::V,лепя,ஒட்டு
1019,kleben::V,залепя,ஒட்டு
1020,reiben::V,трия,தேய்
1021,reiben::V,търкам,தேய்
1022,streichen::V,намажа,பரவச்செய்
1023,schleifen::V,остря,அரை
1024,schneiden::V,режа,துண்டாக்கு
1025,rütteln::V,разтърсвам,மெல்ல தள்ளு
1026,schütteln::V,клатя,குலுக்கு
1027,schütteln::V,друсам,குலுக்கு
1028,schwenken::V,размахам,ஊஞ்சலாடு
1029,schütten::V,сипя,ஊற்று
1030,füllen::V,напълня,நிரப்பு
1031,einwickeln::V,увия,சுற்று
1032,einwickeln::V,завия,சுற்று
1033,tragen::V,нося,எடுத்துச் செல்
1034,schleppen::V,влача,இழுத்துச் செல்
1035,ziehen::V,тегля,இழு
1036,ziehen::V,дръпна,இழு
1037,aufbewahren::V,съхраня,வைத்துக் கொள்
1038,werfen::V,хвърля,வீசி எறி
1039,fangen::V,ловя,பிடி
1040,fangen::V,уловя,பிடி
1041,packen::V,хвана,பிடித்துக்கொள்
1042,verstecken::V,крия,மறை
1043,verstecken::V,скрия,மறை
1044,teilen::V,разделя,பாகங்களாகப் பிரி
1045,schicken::V,изпращам,அனுப்பு
1046,bringen::V,донеса,கொண்டு வா
1047,hinzufügen::V,прибавя,சேர்
1048,bekommen::V,сдобия се,பெறு
1049,erhalten::V,получа,பெறு
1050,nehmen::V,взема,எடு
1051,wählen::V,избирам,தேர்ந்தெடு
1052,auswählen::V,избера,தேர்ல்தெடு
1053,bewahren::V,пазя,கெடாது பேணு
1054,behindern::V,преча,தடங்கல் செய்
1055,behindern::V,спъвам,தடங்கல் செய்
1056,verderben::V,разваля,நாசமாக்கு
1057,beschädigen::V,повредя,சேதப்படுத்து
1058,zerbrechen::V,счупя,உடை
1059,zerreißen::V,скъсам,கிழி
1060,zerstören::V,разруша,அழி
1061,verbrennen::V,изгоря,எரியூட்டு
1062,geben::V,дам,கொடு
1063,reichen::V,подам,வழங்கு
1064,schenken::V,подаря,மொயத்தல்
1065,versprechen::V,обещая,உறுதியளி
1066,wünschen::V,желая,ஆசைப்படு
1067,loben::V,хваля,புகழ்ச்சி கூறு
1068,küssen::V,целувам,முத்தமிடு
1069,wiegen::V,люлея,ஆட்டுத்தல்
1070,zudecken::V,покрия,உறைபோடு
1071,wecken::V,събудя,எழுப்பு
1072,zeigen::V,покажа,காட்டு
1073,führen::V,водя,வழிகாட்டி
1074,führen::V,заведа,வழிகாட்டி
1075,lehren::V,уча,சொல்லிக் கொடு
1076,unterrichten::V,преподавам,அறிவுரை கூறு
1077,aufziehen::V,отгледам,வளர்
1078,leiten::V,ръководя,அழைத்துச் செல்
1079,leiten::V,управлявам,அழைத்துச் செல்
1080,antreiben::V,подкарвам,தூண்டு
1081,lassen::V,накарам,விடு
1082,einladen::V,поканя,அழை
1083,vereinigen::V,съединя,ஒன்றாகச் சேர்
1084,besuchen::V,посетя,வருகை புரி
1085,treffen::V,срещна,சந்தி
1086,sich versammeln::V,събера се,தொகுப்பு
1087,spielen::V,играя,விளையாடு
1088,singen::V,пея,பாடு
1089,tanzen::V,танцувам,நடனமாடு
1090,sich trennen::V,разделя се,தனிப்படடுத்து
1091,verlassen::V,напусна,கைவிடு
1092,retten::V,спася,காப்பாற்று
1093,bewachen::V,охранявам,காவல் செய்
1094,schützen::V,запазя,பாதுகாப்பு செய்
1095,verteidigen::V,защитя,எதிர்த்து நில்
1096,sich schlagen::V,бия се,பூசலிடு
1097,schießen::V,стрелям,சுட்டுக் கொல்
1098,siegen::V,победя,வெற்றி பெறு
1099,ärgern::V,ядосам,எரிச்சலூட்டு
1100,schlagen::V,бия,அடி
1101,schlagen::V,ударя,அடி
1102,treten::V,ритам,உதை
1103,stechen::V,бодна,கொட்டு
1104,stoßen::V,бутна,நெருக்கு
1105,stoßen::V,блъсна,நெருக்கு
1106,stören::V,смутя,தொல்லைகொடு
1107,belästigen::V,отегча,தொல்லை கொடு
1108,belästigen::V,безпокоя,தொல்லை கொடு
1109,verbergen::V,скрия,மறை
1110,täuschen::V,измамя,ஏமாற்று
1111,betrügen::V,измамя,ஏமாற்று
1112,töten::V,убия,கொல்
1113,töten::V,умъртвя,கொல்
1114,wohnen::V,живея,தங்கியிரு
1115,arbeiten::V,работя,வேலை செய்
1116,sammeln::V,събера,ஒன்றுசேர்
1117,pflücken::V,бера,கொய்து எடு
1118,pflücken::V,откъсна,கொய்து எடு
1119,jagen::V,ловувам,வேட்டையாடு
1120,fischen::V,ловя риба,மீன் பிடி
1121,fassen::V,хвана,பிடி
1122,hüten::V,пазя,காவல் செய்
1123,treiben::V,карам,ஓட்டு
1124,anbinden::V,завържа,கட்டு
1125,füttern::V,храня,உணவளி
1126,melken::V,доя,பால் கற
1127,hacken::V,сека,வெட்டி எடு
1128,gießen::V,полея,நீர்ப் பாய்ச்சு
1129,reifen::V,узрея,பழு
1130,zubereiten::V,приготвя,சமையல் செய்
1131,kochen::V,варя,வேகவை
1132,backen::V,пека,வெப்பத்தில் வாட்டு
1133,braten::V,пържа,பொரியச் செய்
1134,umrühren::V,разбъркам,கலக்கு
1135,stricken::V,плета,பின்னியிழை
1136,nähen::V,шия,தையல் வேலை செய்
1137,färben::V,боядисам,வண்ணம் பெறச் செய்
1138,reinigen::V,почистя,சுத்தம் செய்
1139,waschen::V,мия,கழுவு
1140,waschen::V,пера,கழுவு
1141,abwischen::V,избърша,துடை
1142,spülen::V,плакна,அலசு
1143,fegen::V,измета,பெறுக்கு
1144,kehren::V,мета,பெறுக்கு
1145,baden::V,къпя се,குளி
1146,sich waschen::V,мия се,கழுவு
1147,ausziehen::V,съблека,கழற்று
1148,anziehen::V,облека,புனைதல்
1149,sich anziehen::V,облека се,உடுத்துதல்
1150,kämmen::V,реша,தலை வாரிக் கொள்
1151,kämmen::V,вчеша,தலை வாரிக் கொள்
1152,schmücken::V,накича,அழகுபடுத்து
1153,sagen::V,кажа,சொல்
1154,sprechen::V,говоря,பேசு
1155,reden::V,говоря,பெசு
1156,sich unterhalten::V,разговарям,இயல்பாக பேசிக்கொண்டிரு
1157,fragen::V,запитам,கேள்
1158,bitten::V,моля,வேண்டு
1159,erzählen::V,разкажа,சொல்
1160,mitteilen::V,съобщя,சொல்
1161,nennen::V,нарека,பெயரிடுதல்
1162,rufen::V,викам,கூச்சலிடு
1163,rufen::V,повикам,கூச்சலிடு
1164,prahlen::V,хваля се,தற்பெருமை பேசு
1165,übersetzen::V,преведа,மொழிபெயர்ப்பு செய்
1166,denken::V,мисля,யோசி
1167,glauben::V,вярвам,நம்பு
1168,bemerken::V,забележа,கவனி
1169,erkennen::V,позная,அடையாளம் கண்டுகொள்
1170,begreifen::V,схвана,பற்றிக்கொள்
1171,verstehen::V,разбера,புரிந்து கொள்
1172,lernen::V,уча се,கற்றுக்கொள்
1173,wissen::V,зная,தெரிந்திரு
1174,sich erinnern an::V,спомня си за,நினைவு கூர்
1175,vergessen::V,забравя,மற
1176,messen::V,меря,அளவிடு
1177,zählen::V,броя,எண்ணு
1178,rechnen::V,сметна,கணக்கிடு
1179,lesen::V,чета,படி
1180,malen::V,рисувам,வண்ணச்சித்திரம்
1181,zeichnen::V,рисувам,வரை
1182,schreiben::V,пиша,எழுது
1183,besitzen::V,имам,உடைமையாகக் கொண்டிரு
1184,besitzen::V,притежавам,உடைமையாகக் கொண்டிரு
1185,kaufen::V,купя,வாங்கு
1186,kaufen::V,купувам,வாங்கு
1187,verkaufen::V,продам,விற்பனை செய்
1188,bezahlen::V,заплатя,இறுத்தல்
1189,zahlen::V,платя,பணம் செலுத்து
1190,beherrschen::V,владея,ஆட்சிசெய்
1191,ertragen::V,понеса,தாங்கு
1192,Platte::N,,பலகம்
1193,Stütze::N,,அடைப்புகன்
1194,stehlen::V,,திருடு
