,Concept_ID,se,ku
1774,Zeichen::N,merkkâ,şanek
1775,Zeichen::N,meârkk,şanek
1776,Zeichen::N,тӣххт,şanek
1777,Lärm::N,stujmie,xarbalix
1778,Lärm::N,juhtsa,xarbalix
1779,Lärm::N,šlápma,xarbalix
1780,Lärm::N,ruojâ,xarbalix
1781,Lärm::N,šlaaṃâ,xarbalix
1782,Lärm::N,šuumm'mõš,xarbalix
1783,Lärm::N,шэҏҏ,xarbalix
1784,Lärm::N,ё̄афф,xarbalix
1785,Laut::N,tjoeje,deng
1786,Laut::N,tjoeje,hês
1787,Laut::N,jiedna,deng
1788,Laut::N,jiedna,hês
1789,Laut::N,jietna,deng
1790,Laut::N,jietna,hês
1791,Laut::N,jieṇâ,deng
1792,Laut::N,jieṇâ,hês
1793,Laut::N,jiõnn,deng
1794,Laut::N,jiõnn,hês
1795,Laut::N,ӣнн,deng
1796,Laut::N,ӣнн,hês
1797,Ton::N,tjoeje,awaz
1798,Ton::N,tåvnnå,awaz
1799,Ton::N,tjuodja,awaz
1800,Ton::N,šuokŋa,awaz
1801,Ton::N,nuot'tâ,awaz
1802,Ton::N,suõmm,awaz
1803,Ton::N,ӣнн,awaz
1804,Lied::N,laavloe,sitran
1805,Lied::N,lávla,sitran
1806,Lied::N,lávlla,sitran
1807,Lied::N,laavlâ,sitran
1808,Lied::N,laaul,sitran
1809,Lied::N,ла̄ввл,sitran
1810,Ruhe::N,frïere,rihetî
1811,Ruhe::N,raeffie,rihetî
1812,Ruhe::N,vuojŋadibme,rihetî
1813,Ruhe::N,vuojŋadallam,rihetî
1814,Ruhe::N,ráfi,rihetî
1815,Ruhe::N,máššu,rihetî
1816,Ruhe::N,vuo'iŋâstus,rihetî
1817,Ruhe::N,ráávhu,rihetî
1818,Ruhe::N,rääuh,rihetî
1819,Ruhe::N,vuâŋŋmõš,rihetî
1820,Ruhe::N,юэв,rihetî
1821,Ruhe::N,вуэӈӈмушш,rihetî
1822,Leute::N,aalmoge,xelk
1823,Leute::N,ulmutja,xelk
1824,Leute::N,álbmot,xelk
1825,Leute::N,viehâ,xelk
1826,Leute::N,aalmi,xelk
1827,Leute::N,о̄ллмэ,xelk
1828,Volk::N,aalmoge,xelk
1829,Volk::N,álmmuk,xelk
1830,Volk::N,fuolkke,xelk
1831,Volk::N,álbmot,xelk
1832,Volk::N,aalmug,xelk
1833,Volk::N,aalmi,xelk
1834,Volk::N,нарэдт,xelk
1835,Arbeit::N,barkoe,xebat
1836,Arbeit::N,barggo,xebat
1837,Arbeit::N,rahtjam,xebat
1838,Arbeit::N,bargu,xebat
1839,Arbeit::N,pargo,xebat
1840,Arbeit::N,tyej̣i,xebat
1841,Arbeit::N,likk,xebat
1842,Arbeit::N,tue´jj,xebat
1843,Arbeit::N,лыххк,xebat
1844,Gast::N,guessie,mêvan
1845,Gast::N,guosse,mêvan
1846,Gast::N,guossi,mêvan
1847,Gast::N,kyes'si,mêvan
1848,Gast::N,kue´s's,mêvan
1849,Gast::N,кӯссь,mêvan
1850,Geschenk::N,daevere,diyarî
1851,Geschenk::N,sjielege,diyarî
1852,Geschenk::N,vadda,diyarî
1853,Geschenk::N,vattáldahka,diyarî
1854,Geschenk::N,skeaŋka,diyarî
1855,Geschenk::N,adaldâh,diyarî
1856,Geschenk::N,sǩiâŋkk,diyarî
1857,Geschenk::N,тӯмаш,diyarî
1858,Spiel::N,spïele,lîstik
1859,Spiel::N,stååkedimmie,lîstik
1860,Spiel::N,spella,lîstik
1861,Spiel::N,stoagos,lîstik
1862,Spiel::N,speallu,lîstik
1863,Spiel::N,leikkâ,lîstik
1864,Spiel::N,siõrr,lîstik
1865,Spiel::N,сӣрр,lîstik
1866,Gesellschaft::N,sïelte,komal
1867,Gesellschaft::N,rádnastallam,komal
1868,Gesellschaft::N,searvi,komal
1869,Gesellschaft::N,servi,komal
1870,Gesellschaft::N,seä´brr,komal
1871,Gesellschaft::N,се̄ббр,komal
1872,Hilfe::N,viehkie,alîkarî
1873,Hilfe::N,viehkke,alîkarî
1874,Hilfe::N,veahkki,alîkarî
1875,Hilfe::N,iše,alîkarî
1876,Hilfe::N,veä´ǩ'ǩ,alîkarî
1877,Hilfe::N,ве̄ххьк,alîkarî
1878,Freund::N,voelpe,heval
1879,Freund::N,ráddna,heval
1880,Freund::N,venak,heval
1881,Freund::N,ustit,heval
1882,Freund::N,verdde,heval
1883,Freund::N,veerdi,heval
1884,Freund::N,na´zvan,heval
1885,Freund::N,ка̄ннҌц,heval
1886,Kamerad::N,guejmie,heval
1887,Kamerad::N,ráddna,heval
1888,Kamerad::N,guojmme,heval
1889,Kamerad::N,guoibmi,heval
1890,Kamerad::N,kyei'mi,heval
1891,Kamerad::N,taaurõš,heval
1892,Kamerad::N,то̄а̄врэшш,heval
1893,Angelegenheit::N,aate,pirsgirêk
1894,Angelegenheit::N,saake,pirsgirêk
1895,Angelegenheit::N,ássje,pirsgirêk
1896,Angelegenheit::N,ášši,pirsgirêk
1897,Angelegenheit::N,äšši,pirsgirêk
1898,Angelegenheit::N,ä´šš,pirsgirêk
1899,Angelegenheit::N,тӯйй,pirsgirêk
1900,Anzahl::N,taale,çend
1901,Anzahl::N,låhkoe,çend
1902,Anzahl::N,låhko,çend
1903,Anzahl::N,mierre,çend
1904,Anzahl::N,mearri,çend
1905,Anzahl::N,lohkomearra,çend
1906,Anzahl::N,meeṛi,çend
1907,Anzahl::N,mie´rr,çend
1908,Anzahl::N,чӣссел,çend
1909,Art::N,aarhte,çeh
1910,Art::N,sládja,çeh
1911,Art::N,tjærdda,çeh
1912,Art::N,čearda,çeh
1913,Art::N,šlaaj̣â,çeh
1914,Art::N,nää´ll,çeh
1915,Art::N,на̄лль,çeh
1916,Stück::N,bæhta,lib
1917,Stück::N,bæhta,parçe
1918,Stück::N,biehkie,lib
1919,Stück::N,biehkie,parçe
1920,Stück::N,biehkke,lib
1921,Stück::N,biehkke,parçe
1922,Stück::N,bihttá,lib
1923,Stück::N,bihttá,parçe
1924,Stück::N,pittá,lib
1925,Stück::N,pittá,parçe
1926,Stück::N,káppálâh,lib
1927,Stück::N,káppálâh,parçe
1928,Stück::N,ku´sǩǩ,lib
1929,Stück::N,ku´sǩǩ,parçe
1930,Stück::N,кусськ,lib
1931,Stück::N,кусськ,parçe
1932,Teil::N,stuhtje,parçe
1933,Teil::N,oasse,parçe
1934,Teil::N,bielle,parçe
1935,Teil::N,guovllo,parçe
1936,Teil::N,oassi,parçe
1937,Teil::N,bihttá,parçe
1938,Teil::N,uási,parçe
1939,Teil::N,vuâ´ss,parçe
1940,Teil::N,pie´ǩ'ǩ,parçe
1941,Teil::N,кусськ,parçe
1942,Hälfte::N,lehkie,nîvî
1943,Hälfte::N,lahkke,nîvî
1944,Hälfte::N,bealli,nîvî
1945,Hälfte::N,peeḷi,nîvî
1946,Hälfte::N,lâ´ǩǩ,nîvî
1947,Hälfte::N,pie´ll,nîvî
1948,Hälfte::N,пе̄лль,nîvî
1949,Kreis::N,rïngke,çemil
1950,Kreis::N,gievlle,çemil
1951,Kreis::N,gierdu,çemil
1952,Kreis::N,riggee,çemil
1953,Kreis::N,kruugg,çemil
1954,Kreis::N,круг,çemil
1955,Kreuz::N,kroesse,xaç
1956,Kreuz::N,ruossa,xaç
1957,Kreuz::N,rista,xaç
1958,Kreuz::N,ristâ,xaç
1959,Kreuz::N,ristt,xaç
1960,Kreuz::N,рысст,xaç
1961,Linie::N,sïeve,xezik
1962,Linie::N,linnja,xezik
1963,Linie::N,linjá,xezik
1964,Linie::N,linnjá,xezik
1965,Linie::N,njuálgus,xezik
1966,Linie::N,certldõk,xezik
1967,Linie::N,це̄кесь,xezik
1968,Strich::N,sïeve,xezik
1969,Strich::N,sáhtso,xezik
1970,Strich::N,sárggis,xezik
1971,Strich::N,čálástâh,xezik
1972,Strich::N,certldõk,xezik
1973,Strich::N,ця̄кас,xezik
1974,Strich::N,це̄кесь,xezik
1975,Abstand::N,gåhkoe,dûrahî
1976,Abstand::N,gåhkaldahke,dûrahî
1977,Abstand::N,lahka,dûrahî
1978,Abstand::N,gasska,dûrahî
1979,Abstand::N,gaska,dûrahî
1980,Abstand::N,koskâ,dûrahî
1981,Abstand::N,kõskk,dûrahî
1982,Abstand::N,кэ̄сск,dûrahî
1983,Entfernung::N,gåhkoe,dûrahî
1984,Entfernung::N,gåhkaldahke,dûrahî
1985,Entfernung::N,gasska,dûrahî
1986,Entfernung::N,mælggat,dûrahî
1987,Entfernung::N,gaska,dûrahî
1988,Entfernung::N,mátkegaska,dûrahî
1989,Entfernung::N,koskâ,dûrahî
1990,Entfernung::N,kõskk,dûrahî
1991,Entfernung::N,jäämkõskk,dûrahî
1992,Entfernung::N,кэ̄сск,dûrahî
1993,Gegend::N,haerie,dever
1994,Gegend::N,guovvlo,dever
1995,Gegend::N,bájkke,dever
1996,Gegend::N,guovlu,dever
1997,Gegend::N,duovdda,dever
1998,Gegend::N,kuáv'lu,dever
1999,Gegend::N,vu´vdd,dever
2000,Gegend::N,па̄йхьк,dever
2001,Platz::N,sijjie,çih
2002,Platz::N,sadje,çih
2003,Platz::N,sadji,çih
2004,Platz::N,tááḷu,çih
2005,Platz::N,tääll,çih
2006,Platz::N,сайй,çih
2007,Ort::N,sijjie,dever
2008,Ort::N,bájkke,dever
2009,Ort::N,sadje,dever
2010,Ort::N,báiki,dever
2011,Ort::N,päikki,dever
2012,Ort::N,pâi´ǩǩ,dever
2013,Ort::N,сайй,dever
2014,Ort::N,па̄йхьк,dever
2015,Seite::N,bielie,rûpel
2016,Seite::N,sijddo,rûpel
2017,Seite::N,bealli,rûpel
2018,Seite::N,ertti,rûpel
2019,Seite::N,jeä´rtt,rûpel
2020,Seite::N,пе̄лль,rûpel
2021,Seite::N,е̄ммьне,rûpel
2022,Mitte::N,gaske,nav
2023,Mitte::N,gaske,nabênê
2024,Mitte::N,jarnge,nav
2025,Mitte::N,jarnge,nabênê
2026,Mitte::N,gasska,nav
2027,Mitte::N,gasska,nabênê
2028,Mitte::N,guovddaš,nav
2029,Mitte::N,guovddaš,nabênê
2030,Mitte::N,gaskamuddu,nav
2031,Mitte::N,gaskamuddu,nabênê
2032,Mitte::N,koskâ,nav
2033,Mitte::N,koskâ,nabênê
2034,Mitte::N,kõskk,nav
2035,Mitte::N,kõskk,nabênê
2036,Mitte::N,кэ̄сск,nav
2037,Mitte::N,кэ̄сск,nabênê
2038,Gegenstand::N,daevere,tişt
2039,Gegenstand::N,oabme,tişt
2040,Gegenstand::N,gávnne,tişt
2041,Gegenstand::N,bierggas,tişt
2042,Gegenstand::N,ettâ,tişt
2043,Gegenstand::N,kápulâh,tişt
2044,Gegenstand::N,käu´nn,tişt
2045,Gegenstand::N,ка̄ввьн,tişt
2046,Sache::N,aate,tişt
2047,Sache::N,saake,tişt
2048,Sache::N,ássje,tişt
2049,Sache::N,ášši,tişt
2050,Sache::N,äšši,tişt
2051,Sache::N,ä´šš,tişt
2052,Sache::N,ве̄шш,tişt
2053,Rand::N,raedtie,kevî
2054,Rand::N,rabdda,kevî
2055,Rand::N,ravda,kevî
2056,Rand::N,robdâ,kevî
2057,Rand::N,čårr,kevî
2058,Rand::N,ruõbdd,kevî
2059,Rand::N,рӯммт,kevî
2060,Rand::N,ре̄ввьн,kevî
2061,Kante::N,raedtie,kevî
2062,Kante::N,rabdda,kevî
2063,Kante::N,ravda,kevî
2064,Kante::N,robdâ,kevî
2065,Kante::N,å´rdd,kevî
2066,Kante::N,ruõbdd,kevî
2067,Kante::N,рӯммт,kevî
2068,Kante::N,ре̄ввьн,kevî
2069,Ecke::N,roene,qunç
2070,Ecke::N,kråane,qunç
2071,Ecke::N,náhpo,qunç
2072,Ecke::N,nusske,qunç
2073,Ecke::N,nurki,qunç
2074,Ecke::N,čiehka,qunç
2075,Ecke::N,čiehâ,qunç
2076,Ecke::N,čiõkk,qunç
2077,Ecke::N,suåp'p,qunç
2078,Ecke::N,уггл,qunç
2079,Spitze::N,gietjie,derzî
2080,Spitze::N,snjuhtje,derzî
2081,Spitze::N,gihttje,derzî
2082,Spitze::N,geahči,derzî
2083,Spitze::N,picci,derzî
2084,Spitze::N,keeči,derzî
2085,Spitze::N,ǩie´čč,derzî
2086,Spitze::N,кя̄женч,derzî
2087,Ende::N,gietjie,talî
2088,Ende::N,giehtje,talî
2089,Ende::N,geahči,talî
2090,Ende::N,keeči,talî
2091,Ende::N,puäš'š,talî
2092,Ende::N,ке̄джь,talî
2093,Loch::N,raejkie,qul
2094,Loch::N,rájgge,qul
2095,Loch::N,ráigi,qul
2096,Loch::N,räigi,qul
2097,Loch::N,loikk,qul
2098,Loch::N,râi´ǧǧ,qul
2099,Loch::N,ра̄ййк,qul
2100,Winkel::N,skaavhte,kurnîşk
2101,Winkel::N,tjiehka,kurnîşk
2102,Winkel::N,soahppa,kurnîşk
2103,Winkel::N,čiehka,kurnîşk
2104,Winkel::N,sogge,kurnîşk
2105,Winkel::N,suåp'p,kurnîşk
2106,Winkel::N,уггл,kurnîşk
2107,Muster::N,goere,desen
2108,Muster::N,girjja,desen
2109,Muster::N,girjjit,desen
2110,Muster::N,kovos,desen
2111,Muster::N,кыррьй,desen
2112,Muster::N,кырьйнесс,desen
2113,Größe::N,ståaroe,mezinî
2114,Größe::N,stuorrudahka,mezinî
2115,Größe::N,stūrrodat,mezinî
2116,Größe::N,mahtodat,mezinî
2117,Größe::N,allodat,mezinî
2118,Größe::N,stuá'ṛudâh,mezinî
2119,Größe::N,роаӈӈьк,mezinî
2120,Länge::N,gåhkoe,dirêjahî
2121,Länge::N,guhkkudahka,dirêjahî
2122,Länge::N,guhkkodat,dirêjahî
2123,Länge::N,kukkodâh,dirêjahî
2124,Länge::N,õllâdvuõtt,dirêjahî
2125,Länge::N,куххьквӯдт,dirêjahî
2126,Höhe::N,jalloe,bilindayî
2127,Höhe::N,jalladahke,bilindayî
2128,Höhe::N,alludahka,bilindayî
2129,Höhe::N,allatvuohta,bilindayî
2130,Höhe::N,allodat,bilindayî
2131,Höhe::N,aḷodâh,bilindayî
2132,Höhe::N,âlladvuõtt,bilindayî
2133,Höhe::N,э̄ллвӯдт,bilindayî
2134,Gewicht::N,leavloe,giranî
2135,Gewicht::N,dædda,giranî
2136,Gewicht::N,låssudahka,giranî
2137,Gewicht::N,deaddu,giranî
2138,Gewicht::N,tiäd'du,giranî
2139,Gewicht::N,teäd'd,giranî
2140,Gewicht::N,тя̄ннт,giranî
2141,Gewicht::N,вӣссь,giranî
2142,Menge::N,mierie,qas
2143,Menge::N,ållo,qas
2144,Menge::N,mearri,qas
2145,Menge::N,doahkki,qas
2146,Menge::N,meeṛi,qas
2147,Menge::N,tukk,qas
2148,Menge::N,mie´rr,qas
2149,Menge::N,туххк,qas
2150,Menge::N,ла̄ннҍт,qas
2151,Haufen::N,deava,lod
2152,Haufen::N,håevkie,lod
2153,Haufen::N,hårre,lod
2154,Haufen::N,látna,lod
2155,Haufen::N,laaṇâ,lod
2156,Haufen::N,laađđ,lod
2157,Haufen::N,поанн,lod
2158,Reihe::N,raajroe,rêz
2159,Reihe::N,rájddo,rêz
2160,Reihe::N,gurgadas,rêz
2161,Reihe::N,kuáḷus,rêz
2162,Reihe::N,riâd'd,rêz
2163,Reihe::N,по̄ллт,rêz
2164,Boot::N,vïnhtse,kelek
2165,Boot::N,vanás,kelek
2166,Boot::N,vanntsa,kelek
2167,Boot::N,fanas,kelek
2168,Boot::N,voonâs,kelek
2169,Boot::N,käärbis,kelek
2170,Boot::N,võõnâs,kelek
2171,Boot::N,вэнс,kelek
2172,Ruder::N,aajroe,bêrik
2173,Ruder::N,ájrro,bêrik
2174,Ruder::N,áiru,bêrik
2175,Ruder::N,áiru,bêrik
2176,Ruder::N,äirr,bêrik
2177,Ruder::N,а̄ррьй,bêrik
2178,Schlitten::N,slærra,xîjik
2179,Schlitten::N,tjïelhke,xîjik
2180,Schlitten::N,gieris,xîjik
2181,Schlitten::N,tjielkká,xîjik
2182,Schlitten::N,gielká,xîjik
2183,Schlitten::N,kiäl'kká,xîjik
2184,Schlitten::N,saan,xîjik
2185,Schlitten::N,ǩeâlkk,xîjik
2186,Schlitten::N,со̄а̄н,xîjik
2187,Ski::N,treavka,lakan
2188,Ski::N,sabek,lakan
2189,Ski::N,sabet,lakan
2190,Ski::N,saaveeh,lakan
2191,Ski::N,koolâs,lakan
2192,Ski::N,коаллас,lakan
2193,Ski::N,са̄вехь,lakan
2194,Lagerfeuer::N,dålle,agir
2195,Lagerfeuer::N,sajijdållå,agir
2196,Lagerfeuer::N,dolla,agir
2197,Lagerfeuer::N,tullâ,agir
2198,Lagerfeuer::N,toll,agir
2199,Lagerfeuer::N,то̄лл,agir
2200,Last::N,maajsoe,bar
2201,Last::N,noade,bar
2202,Last::N,guorbmi,bar
2203,Last::N,kye'rmi,bar
2204,Last::N,nue´đđ,bar
2205,Last::N,kue´rmm,bar
2206,Last::N,нуэдът,bar
2207,Gang::N,vaedtseme,fîtêz
2208,Gang::N,mannulahka,fîtêz
2209,Gang::N,johtu,fîtêz
2210,Gang::N,jotteem,fîtêz
2211,Gang::N,joto,fîtêz
2212,Gang::N,jäl'lmõš,fîtêz
2213,Gang::N,ёадтмушш,fîtêz
2214,Gang::N,ёадтҌмушш,fîtêz
2215,Schritt::N,sïlle,gav
2216,Schritt::N,lávkke,gav
2217,Schritt::N,lávki,gav
2218,Schritt::N,lävkki,gav
2219,Schritt::N,läu´ǩǩ,gav
2220,Schritt::N,ла̄ффьк,gav
2221,Norden::N,noerhte,bakur
2222,Norden::N,nuortta,bakur
2223,Norden::N,davvi,bakur
2224,Norden::N,taṿe,bakur
2225,Norden::N,tâ´vv,bakur
2226,Norden::N,таввял,bakur
2227,Süden::N,åarjel,başur
2228,Süden::N,oarjje,başur
2229,Süden::N,lulli,başur
2230,Süden::N,mäddi,başur
2231,Süden::N,kesipieg'gâ,başur
2232,Süden::N,saujj,başur
2233,Süden::N,со̄а̄ййв,başur
2234,Westen::N,jillie,rojava
2235,Westen::N,alle,rojava
2236,Westen::N,oarji,rojava
2237,Westen::N,uár'ji,rojava
2238,Westen::N,viõstâr,rojava
2239,Westen::N,вуэрьял,rojava
2240,Osten::N,luvlie,rojhilat
2241,Osten::N,lulle,rojhilat
2242,Osten::N,nuorta,rojhilat
2243,Osten::N,nuor'ttâ,rojhilat
2244,Osten::N,nuõrti,rojhilat
2245,Osten::N,нуҏҏьт,rojhilat
2246,Holz::N,moere,dep
2247,Holz::N,muorra,dep
2248,Holz::N,muorra,dep
2249,Holz::N,muoṛâ,dep
2250,Holz::N,muõrr,dep
2251,Holz::N,мӯрр,dep
2252,Brett::N,fealloe,dep
2253,Brett::N,fiello,dep
2254,Brett::N,lávdi,dep
2255,Brett::N,lyev'di,dep
2256,Brett::N,lu´vdd,dep
2257,Brett::N,лаййт,dep
2258,Platte::N,spaagkoe,dep
2259,Platte::N,skierro,dep
2260,Platte::N,skearru,dep
2261,Platte::N,ráptu,dep
2262,Platte::N,ка̄ррьт,dep
2263,Stütze::N,dovtege,destek
2264,Stütze::N,dåarjege,destek
2265,Stütze::N,tsagge,destek
2266,Stütze::N,nihta,destek
2267,Stütze::N,duvdda,destek
2268,Stütze::N,caggi,destek
2269,Stütze::N,cagge,destek
2270,Stütze::N,cõgldõk,destek
2271,Stütze::N,стуэлльп,destek
2272,Stange::N,staavra,sing
2273,Stange::N,stággo,sing
2274,Stange::N,hålggå,sing
2275,Stange::N,stávrá,sing
2276,Stange::N,stággu,sing
2277,Stange::N,čuálgui,sing
2278,Stange::N,kaŋgg,sing
2279,Stange::N,кэ̄ллт,sing
2280,Stange::N,пе̄лльк,sing
2281,Stock::N,galte,çam
2282,Stock::N,klåbpoe,çam
2283,Stock::N,soabbe,çam
2284,Stock::N,soabbi,çam
2285,Stock::N,suáb'bi,çam
2286,Stock::N,suä´b'b,çam
2287,Stock::N,суэммьп,çam
2288,Stab::N,klaahka,qat
2289,Stab::N,soabbe,qat
2290,Stab::N,soabbi,qat
2291,Stab::N,suáb'bi,qat
2292,Stab::N,suä´b'b,qat
2293,Stab::N,суэммьп,qat
2294,Rohr::N,gïrse,borî
2295,Rohr::N,båhttså,borî
2296,Rohr::N,bohcci,borî
2297,Rohr::N,poccee,borî
2298,Rohr::N,puu´lčiǩ,borî
2299,Rohr::N,туррьп,borî
2300,Haus::N,ståapoe,mal
2301,Haus::N,ståapoe,xanî
2302,Haus::N,goahte,mal
2303,Haus::N,goahte,xanî
2304,Haus::N,stohpu,mal
2305,Haus::N,stohpu,xanî
2306,Haus::N,tááḷu,mal
2307,Haus::N,tááḷu,xanî
2308,Haus::N,tääll,mal
2309,Haus::N,tääll,xanî
2310,Haus::N,пэ̄ҏҏт,mal
2311,Haus::N,пэ̄ҏҏт,xanî
2312,Heim::N,hïejme,mal
2313,Heim::N,viesso,mal
2314,Heim::N,ruoktu,mal
2315,Heim::N,päikki,mal
2316,Heim::N,päi´ǩǩ,mal
2317,Heim::N,пэ̄ҏҏт,mal
2318,Ofen::N,vuebnie,sobe
2319,Ofen::N,vuodná,sobe
2320,Ofen::N,vuobnne,sobe
2321,Ofen::N,uvdna,sobe
2322,Ofen::N,uvnâ,sobe
2323,Ofen::N,ǩiiuǥân,sobe
2324,Ofen::N,пе̄ххц,sobe
2325,Ofen::N,кыввкан,sobe
2326,Fußboden::N,guelpie,binpê
2327,Fußboden::N,guolbbe,binpê
2328,Fußboden::N,láhtti,binpê
2329,Fußboden::N,šalde,binpê
2330,Fußboden::N,šâ´ldd,binpê
2331,Fußboden::N,шалльт,binpê
2332,Tisch::N,buertie,mase
2333,Tisch::N,bievdde,mase
2334,Tisch::N,beavdi,mase
2335,Tisch::N,pevdi,mase
2336,Tisch::N,på´rdd,mase
2337,Tisch::N,stue´ll,mase
2338,Tisch::N,туэлль,mase
2339,Stuhl::N,stovle,kursî
2340,Stuhl::N,ståvllå,kursî
2341,Stuhl::N,stuollu,kursî
2342,Stuhl::N,stovli,kursî
2343,Stuhl::N,stuu´l,kursî
2344,Stuhl::N,стула,kursî
2345,Wiege::N,gïerhkeme,derguş
2346,Wiege::N,vuoggo,derguş
2347,Wiege::N,geaŧŧu,derguş
2348,Wiege::N,geaktu,derguş
2349,Wiege::N,gietkka,derguş
2350,Wiege::N,kiäh'tu,derguş
2351,Wiege::N,vogga,derguş
2352,Wiege::N,кӣткэм,derguş
2353,Bett::N,seangkoe,qerewêle
2354,Bett::N,sæŋŋga,qerewêle
2355,Bett::N,seaŋga,qerewêle
2356,Bett::N,seŋgâ,qerewêle
2357,Bett::N,sââ´jj,qerewêle
2358,Bett::N,вуэдтӭмсайй,qerewêle
2359,Regal::N,hælla,rêbaz
2360,Regal::N,hilldo,rêbaz
2361,Regal::N,hildu,rêbaz
2362,Regal::N,ildee,rêbaz
2363,Regal::N,i´lddi,rêbaz
2364,Regal::N,ылльтэ,rêbaz
2365,Kiste::N,aeskie,sindoq
2366,Kiste::N,kássa,sindoq
2367,Kiste::N,kássa,sindoq
2368,Kiste::N,árkku,sindoq
2369,Kiste::N,ču´ǩǩ,sindoq
2370,Kiste::N,чуххьк,sindoq
2371,Fenster::N,klaase,çam
2372,Fenster::N,klaase,şibeke
2373,Fenster::N,vinndek,çam
2374,Fenster::N,vinndek,şibeke
2375,Fenster::N,láse,çam
2376,Fenster::N,láse,şibeke
2377,Fenster::N,laasâ,çam
2378,Fenster::N,laasâ,şibeke
2379,Fenster::N,ikkân,çam
2380,Fenster::N,ikkân,şibeke
2381,Fenster::N,эххкан,çam
2382,Fenster::N,эххкан,şibeke
2383,Tür::N,okse,derî
2384,Tür::N,uksa,derî
2385,Tür::N,uksa,derî
2386,Tür::N,uksâ,derî
2387,Tür::N,uhss,derî
2388,Tür::N,уккс,derî
2389,Tor::N,okse,derge
2390,Tor::N,pårttå,derge
2391,Tor::N,uksa,derge
2392,Tor::N,poarta,derge
2393,Tor::N,porttâ,derge
2394,Tor::N,uustõk,derge
2395,Tor::N,čuâlluhss,derge
2396,Tor::N,уккс,derge
2397,Zaun::N,haakene,hejik
2398,Zaun::N,jerra,hejik
2399,Zaun::N,gárdde,hejik
2400,Zaun::N,áidi,hejik
2401,Zaun::N,äiđi,hejik
2402,Zaun::N,äidd,hejik
2403,Zaun::N,čuâll,hejik
2404,Zaun::N,а̄ййт,hejik
2405,Dach::N,rehpie,sere xanî
2406,Dach::N,dæhkko,sere xanî
2407,Dach::N,gáhttu,sere xanî
2408,Dach::N,káttu,sere xanî
2409,Dach::N,laakk,sere xanî
2410,Dach::N,пэ̄ҏҏтэ̄ля,sere xanî
2411,Dach::N,кры̄ша,sere xanî
2412,Leiter::N,raajtere,pêling
2413,Leiter::N,tjajmos,pêling
2414,Leiter::N,boagos,pêling
2415,Leiter::N,ráidalas,pêling
2416,Leiter::N,raidlâs,pêling
2417,Leiter::N,лествец,pêling
2418,Besen::N,saehpie,melkes
2419,Besen::N,gaerpene,melkes
2420,Besen::N,njáman,melkes
2421,Besen::N,luvdá,melkes
2422,Besen::N,luvdá,melkes
2423,Besen::N,västt,melkes
2424,Besen::N,ва̄сст,melkes
2425,Spaten::N,gåajvoe,mer
2426,Spaten::N,spádá,mer
2427,Spaten::N,goajvvo,mer
2428,Spaten::N,goaivu,mer
2429,Spaten::N,kuái'vu,mer
2430,Spaten::N,kuäivv,mer
2431,Spaten::N,куаййв,mer
2432,Schaufel::N,gåajvoe,bêr
2433,Schaufel::N,gåjvun,bêr
2434,Schaufel::N,goajvvo,bêr
2435,Schaufel::N,goaivu,bêr
2436,Schaufel::N,kuái'vu,bêr
2437,Schaufel::N,kuäivv,bêr
2438,Schaufel::N,куаййв,bêr
2439,Gabel::N,tjåagka,çetel
2440,Gabel::N,gáffil,çetel
2441,Gabel::N,káffal,çetel
2442,Gabel::N,kaahvâl,çetel
2443,Gabel::N,velkk,çetel
2444,Gabel::N,а̄лльс,çetel
2445,Löffel::N,buste,kevçî
2446,Löffel::N,bassti,kevçî
2447,Löffel::N,baste,kevçî
2448,Löffel::N,pastem,kevçî
2449,Löffel::N,pâ´sttem,kevçî
2450,Löffel::N,пасьтэмь,kevçî
2451,Messer::N,nejpie,kêr
2452,Messer::N,nijbbe,kêr
2453,Messer::N,niibi,kêr
2454,Messer::N,nijbe,kêr
2455,Messer::N,nei´bb,kêr
2456,Messer::N,ныййп,kêr
2457,Nagel::N,spæjhkere,bizmar
2458,Nagel::N,spiger,bizmar
2459,Nagel::N,návlle,bizmar
2460,Nagel::N,spiikkár,bizmar
2461,Nagel::N,spijkkár,bizmar
2462,Nagel::N,näu´ll,bizmar
2463,Nagel::N,на̄ввьл,bizmar
2464,Netz::N,viermie,tor
2465,Netz::N,viermme,tor
2466,Netz::N,næhtta,tor
2467,Netz::N,fierbmi,tor
2468,Netz::N,viermi,tor
2469,Netz::N,säi´mm,tor
2470,Netz::N,нӯжхьт,tor
2471,Haken::N,kruehkie,çenqel
2472,Haken::N,ruohkke,çenqel
2473,Haken::N,vagge,çenqel
2474,Haken::N,roahkki,çenqel
2475,Haken::N,faggi,çenqel
2476,Haken::N,kuák'ki,çenqel
2477,Haken::N,kuä´ǩ'ǩ,çenqel
2478,Haken::N,ва̄ӈӈк,çenqel
2479,Haken::N,куэххьк,çenqel
2480,Griff::N,rehpie,destî
2481,Griff::N,taatje,destî
2482,Griff::N,gavlla,destî
2483,Griff::N,guottáldahka,destî
2484,Griff::N,geavja,destî
2485,Griff::N,novdâ,destî
2486,Griff::N,nõđđ,destî
2487,Griff::N,kå´ǧǧ,destî
2488,Griff::N,нэ̄дт,destî
2489,Schloss::N,laesie,qonax
2490,Schloss::N,lássa,qonax
2491,Schloss::N,lohkka,qonax
