,Concept_ID,ab,ku
727,noch::ADV,макьана,dîsa
728,nur::ADV,заҵәык,tenê
729,nur::ADV,заҵәык,bes
730,schon::ADV,уажәшьҭа,hew
731,schon::ADV,аиҳа ипоу,hew
732,wieder::ADV,ҿыц,jar din
733,wieder::ADV,ҿыц,dîsa
734,wieder::ADV,дырҩегь,jar din
735,wieder::ADV,дырҩегь,dîsa
736,wieder::ADV,дырҩегьых,jar din
737,wieder::ADV,дырҩегьых,dîsa
738,vergebens::ADV,баша,deya çun
739,vergebens::ADV,баша,îfleh bûn
740,vor::PRP,аҕхьа,li ber
741,hinter::PRP,нхыҵ,li pişt
742,unter::PRP,амҵа,li bin
743,unter::PRP,амҵан,li bin
744,neben::PRP,ааигуара,li ba
745,zwischen::PRP,абжьара,nabeyne
746,zwischen::PRP,абжьара,di nav...da
747,wegen::PRP,-иззы,ji bo
748,wegen::PRP,-иззы,ji ber
749,wegen::PRP,-ҟнытә,ji bo
750,wegen::PRP,-ҟнытә,ji ber
751,dies::PRN,ари,ev
752,dies::PRN,абри,ev
753,das::PRN,Абни,ev
754,das::PRN,убри,ev
755,alles::PRN,зегьы,hemû
756,ich::PRN,са,ez
757,ich::PRN,сара,ez
758,du::PRN,бара,tu
759,er::PRN,иара,wî
760,wir::PRN,ҳара,êm
761,ihr::PRN,шәара,hûn
762,sie::PRN,дара,we
763,wer::FPRN,дарбан,ki
764,wo::FADV,иабыкуу,li ku dere
765,wo::FADV,аба-,li ku dere
766,wo::FADV,ахь-,li ku dere
767,wohin::FADV,иабыкуу,li ku dere
768,wohin::FADV,аба-,li ku dere
769,wohin::FADV,ахь-,li ku dere
770,wie::FADV,-шҕа,çawa
771,warum::FADV,избан,çima
772,wieviel::FNUM,заҟа,çend
773,eins::NUM,акы,yek
774,eins::NUM,аӡәы,yek
775,zwei::NUM,ҩба,didu
776,drei::NUM,хҕа,sisê
777,vier::NUM,ҕшьба,çar
778,fünf::NUM,хəба,penç
779,sechs::NUM,фба,şeş
780,sieben::NUM,Бжьба,heft
781,acht::NUM,ааба,heşt
782,neun::NUM,жәба,neh
783,zehn::NUM,жәаба,deh
784,elf::NUM,жәеизатәи,yazdeh
785,zwölf::NUM,жәаҩа,diwazdeh
786,zwanzig::NUM,ҩажәа,bîst
787,dreißig::NUM,ҩажәижәабатәи,sih
788,vierzig::NUM,ҩынҩажәа,çil
789,fünfzig::NUM,ҩынҩажәеижәаба,pençi
790,sechzig::NUM,хынҩажәа,şêst
791,siebzig::NUM,хынҩажәижәаба,heftê
792,achtzig::NUM,ҕшьынҩажәа,heştê
793,neunzig::NUM,ҕшьынҩажәижәаба,nod
794,hundert::NUM,шәкы,sêd
795,tausend::NUM,зқьы,hezar
796,und::CNJ,-и,û
797,oder::CNJ,ма,an
798,oder::CNJ,ма,yan
799,stehen::V,агылазаара,sekinîn
800,sitzen::V,атəара,rûniştin
801,sitzen::V,атəа(заа)ра,rûniştin
802,liegen::V,аиара,paldan
803,hängen::V,акнаҳара,darve kirin
804,werden::V,аҟалара,bûn
805,passieren::V,аҟалара,hatin holê
806,passieren::V,аҟалара,hatin serê kesî
807,beginnen::V,алагара,li dest pêkirin
808,enden::V,алгара,xalas bû
809,wechseln::V,аҽыҧсахра,guherandin
810,wechseln::V,аҽыҧсахра,dêgiş kirin
811,aufgehen[Sonne]::V,агылара,hilatin
812,aufgehen[Sonne]::V,ахашлара,hilatin
813,aufgehen[Sonne]::V,аҩаҵхахара,hilatin
814,untergehen[Sonne]::V,аҭашəара,çun ava
815,scheinen[Sonne]::V,акаҧхара,şewk de
816,donnern::V,адыдра,gire-gir
817,wehen::V,асра,ba le de
818,strömen::V,акаҭəара,xwe girtin
819,fließen::V,ацара,herikîn
820,sich drehen::V,ахагьежьра,xwe zivirandin
821,schwanken::V,аҵысра,hejandin
822,schwingen::V,ахызазара,libakirin
823,schwingen::V,акьаандара,libakirin
824,fallen::V,акаҳара,ketin
825,brennen::V,абылра,şewitîn
826,rauchen::V,ахылҵра,kişandin
827,regnen::V,аура,bahran tê
828,gefrieren::V,аҵаара,qefilandin
829,tauen::V,аӡҭра,helandin
830,schmelzen::V,ақəӡыҭра,helandin
831,schmelzen::V,аҭəара,helandin
832,trocknen::V,абара,zuwabûn
833,sieden::V,ашра,kelîn
834,faulen::V,абаара,xerabûn
835,verfaulen::V,абаара,xerabûn
836,verfaulen::V,аилашра,xerabûn
837,reißen::V,аҧжəара,jêkirin
838,versinken::V,аӡааҟəрылара,xerq bûn
839,vergehen::V,ацара,derbas bûn
840,erscheinen::V,ацəырҵра,peyda bûn
841,verschwinden::V,аҵашəкəара,wendabûn
842,sinken::V,атəара,noq bûn
843,sinken::V,алаҟəра,noq bûn
844,abnehmen::V,ацӡаара,kêm bûn
845,abnehmen::V,аиҵалара,kêm bûn
846,zunehmen::V,аҽырҭбаара,qelew bûn
847,zunehmen::V,аиҵыҵра,qelew bûn
848,zunehmen::V,арацəахара,qelew bûn
849,steigen::V,азҳара,hildan
850,steigen::V,ашьҭыҵра,hildan
851,steigen::V,адухара,hildan
852,steigen::V,ацлара,hildan
853,wachsen::V,азҳара,mezin bûn
854,glänzen::V,ацыр-цырра,biriqîn
855,glänzen::V,ацыҩ-цыҩра,biriqîn
856,glänzen::V,аказказра,biriqîn
857,funkeln::V,ашап-шапра,çikisîn
858,funkeln::V,ацым-цымра,çikisîn
859,lärmen::V,ашьҭыбжьгара,guşîn
860,lärmen::V,аҕьҕьаҳәа аилалара,guşîn
861,läuten::V,аҵəҵəасра,lê de
862,klingeln::V,аҵəҵəасра,sîl dan
863,klingeln::V,аҵəҵəасра,ringerin
864,klirren::V,ахьархьарра,zingzing hat
865,klirren::V,архьархьарра,zingzing hat
866,brausen::V,аилаҽҽара,guşîn
867,brausen::V,еилашуера,guşîn
868,klingen::V,агара,deng pe ketin
869,klingen::V,ашьҭыбжь гара,deng pe ketin
870,bellen::V,ашра,kewtîn
871,heulen::V,ауура,ûrîn
872,blasen::V,аҭəҳəара,puf kirin
873,pfeifen::V,ашəшəра,fîkandin
874,schreien::V,аҳəҳəара,qîrîn
875,schreien::V,ахəаара,qîrîn
876,schreien::V,аҟаара,qîrîn
877,stöhnen::V,ақьра,nalîn
878,zittern::V,аҵыс-ҵысра,hejîn
879,leben::V,аҟазаара,jihîn
880,geboren werden::V,Аира,hatin dinyê
881,geboren werden::V,Аира,bûn
882,atmen::V,аҕсыҕ лагаҩагара,hilmijîn
883,trinken::V,ажəра,vexwarin
884,essen::V,акрыфара,xwarin
885,schlucken::V,албаадара,daqulbandin
886,müde werden::V,ааҕсара,betilîln
887,müde werden::V,ааҕсара,qerimîn
888,einschlafen::V,ацəара,razan
889,schlafen::V,ацəазаара,razan
890,schlafen::V,ацəазаара,razandin
891,aufwachen::V,аҿыхара,şiyarbûn
892,aufstehen::V,Агəылҵра,rabûn
893,sich erholen::V,аҧсшьара,baş bûn
894,krank werden::V,ачмазаҩхара,nexweş kêt
895,krank sein::V,аҳəарҧсарра,nexweş bû
896,schmerzen::V,ахьра,êşandin
897,husten::V,аимҳәара,kuxin
898,genesen::V,абзиахара,baş bûn
899,genesen::V,аӷəӷəахара,baş bûn
900,sterben::V,аҧсра,mirin
901,umkommen::V,аҭахара,mirin
902,sich bewegen::V,аиҭаҵра,leqîn
903,sich rühren::V,ақəацара,leqîn
904,sich erheben::V,аҩагылара,rabûn
905,sich setzen::V,атəара,runiştin
906,hinfallen::V,акаҳара,kêtin
907,laufen::V,аныҟəара,meşîn
908,schreiten::V,ашьаҿа еихгара,meşkirin
909,spazierengehen::V,анеи-ааира,gerandin
910,eilen::V,аццакра,lezandin
911,sich beeilen::V,аццакра,zûkirin
912,sausen::V,аҧырра,fîzîn
913,sausen::V,иҭрысны,fîzîn
914,sausen::V,ишьҭҟьаны ацара,fîzîn
915,rennen::V,аҩра,baz dan
916,springen::V,аҧара,hilpekîn
917,klettern::V,ақəлара,hilperikîn
918,schaukeln::V,аҟəараҟəанҽара,lorandin
919,kriechen::V,аҳəазара,xuşandin
920,schwimmen::V,аӡсара,avjenîn
921,tauchen::V,ахəӡааҵəира,qutxuyardin
922,tauchen::V,ахəӡааҵəира,noqîn
923,rudern::V,аҵшьра,qaîq ajotin
924,fahren::V,акала,ajotin
925,fliegen::V,аҧырра,firîn
926,gehen::V,аиҭаҵра,çûn
927,weggehen::V,ацара,çûn
928,abfahren::V,адəықəлара,çûyin
929,abfahren::V,ацара,çûyin
930,anhalten::V,ааныргылара,rawestîn
931,hineingehen::V,аҭалара,ketin hundir
932,eintreten::V,аҩналара,têketin
933,kommen::V,аара,hatin
934,kommen::V,ааира,hatin
935,ankommen::V,ааира,gihan
936,ankommen::V,ааира,gihîştin
937,ankommen::V,аара,gihan
938,ankommen::V,аара,gihîştin
939,ankommen::V,анеира,gihan
940,ankommen::V,анеира,gihîştin
941,zurückkommen::V,азыхынҳəра,vegerandin
942,bleiben::V,аанхара,sekinîn
943,bleiben::V,анхара,sekinîn
944,bleiben::V,аангылара,sekinîn
945,warten::V,азҧшзаара,payîn
946,erwarten::V,азҧшра,payîn
947,suchen::V,ашьҭазаара,lêgerîn
948,finden::V,аҧшаара,peyda kirin
949,versuchen::V,аҽазкра,çeribandin
950,vorbereiten::V,армазеира,amade kirin
951,lieben::V,абзиабара,hez kirin
952,mögen::V,агəаҧхара,dil kirin
953,lachen::V,аччара,kenîn
954,rühren::V,арҵəуара,hêjan
955,weinen::V,аҵəуара,girîn
956,schimpfen::V,ацəҳара,pevçûn
957,sich ärgern::V,агəаара,enirîn
958,sich fürchten::V,аӡыӡара,tirsîn
959,fürchten::V,ацəшəара,tirsin
960,fliehen::V,абналара,bazdan
961,fliehen::V,ацəцара,bazdan
962,flüchten::V,абналара,revîn
963,flüchten::V,ацəцара,revîn
964,sehen::V,абара,dîtin
965,anschauen::V,ахəаҧшра,sêr kirin
966,ansehen::V,ахəаҧшра,hesibandin
967,hören::V,аҳара,guhdar jirin
968,zuhören::V,азыӡырҩра,guhdarî kirin
969,probieren::V,аҧышəара,tehm kirin
970,riechen::V,афыҩра,bihn kirin
971,fühlen::V,анырра,hîs kirin
972,fühlen::V,ацәакырра,hîs kirin
973,scheinen::V,шәа,xoyer kir
974,scheinen::V,аацәырҵа,xoyer kir
975,vernehmen::V,аҳара,bihîstin
976,frieren::V,ашəра,qerişîn
977,frieren::V,аҵаара,qerişîn
978,tun::V,аҟаҵара,kirin
979,können::V,алшара,karin
980,wollen::V,аҭахра,xwestîn
981,anfangen::V,алагара,dest pêkirin
982,beenden::V,алгара,xelas kirin
983,aufhören::V,аҟəыҵра,xelas kirin
984,gelingen::V,аура,çe bûn
985,gelingen::V,аманшəалахара,çe bûn
986,gelingen::V,алҵра,çe bûn
987,geraten::V,нзаарын,qewîmîn
988,öffnen::V,аартра,vekirin
989,schließen::V,аркра,girtin
990,stellen::V,аргылара,danîn
991,setzen::V,артəара,rûniştin
992,legen::V,ақəҵара,danîn
993,legen::V,ақəҵара,razandin
994,berühren::V,акьысра,lêketin
995,berühren::V,алакьысра,lêketin
996,verbinden::V,аҿаҳəара,anîn pê
997,bedecken::V,ақəршəра,sergirtin
998,aufhängen::V,акнаҳара,aliqandin
999,anzünden::V,аркра,pêxistin
1000,aufheben::V,ашьҭыхра,hildan
1001,zurücklassen::V,аныжьра,hiştin
1002,zurücklassen::V,аныжьра,vehiştin
1003,verlieren::V,ацəыӡра,wendakirin
1004,fallen lassen::V,ацəкаҳара,xistin bixe
1005,fallen lassen::V,ацəкаҳара,xistin
1006,machen::V,ачаҧара,kirin
1007,machen::V,ачаҧара,çêkirin
1008,herstellen::V,аиҵдара,çê kirin
1009,herstellen::V,аиҵдара,peyda kirin
1010,bauen::V,аргылара,lêkirin
1011,reparieren::V,арҽеира,veherînerîn
1012,verbessern::V,аиҕьтəра,sererastkirin
1013,ändern::V,аҧсахра,degiş kirin
1014,graben::V,ажра,kolandin
1015,beugen::V,арҟəра,tewîn
1016,beugen::V,арҟəра,xwar kirin
1017,beugen::V,архəара,tewîn
1018,beugen::V,архəара,xwar kirin
1019,biegen::V,арҟəра,tewandin
1020,biegen::V,арҟəра,xwarkirin
1021,biegen::V,архəара,tewandin
1022,biegen::V,архəара,xwarkirin
1023,drehen::V,аргьежьра,fitilandin
1024,umdrehen::V,аарҳәра,vegerandin
1025,heben::V,аҩахара,hildan
1026,heben::V,араҳара,hildan
1027,hochheben::V,ахагалара,hildan
1028,hochheben::V,ашьҭҳəара,hildan
1029,halten::V,акра,hîştin
1030,halten::V,акра,sekinîn
1031,drücken::V,ақəрӷəӷəара,pêl kirin
1032,schieben::V,аҵгəара,damdan
1033,schieben::V,агəара,damdan
1034,kratzen::V,ацəҟьара,xurandin
1035,lecken::V,арбзара,alastin
1036,beißen::V,ацҳара,gez kirin
1037,abreißen::V,амжəара,hilşandin
1038,abschneiden::V,ахҵəара,jêkirin
1039,abschneiden::V,аҿахҵəара,jêkirin
1040,binden::V,аҿаҳəара,girêdan
1041,stecken::V,алаҵара,têxistin
1042,brechen::V,аҧҵəара,şikandin
1043,klopfen::V,асра,kutandin
1044,hauen::V,ақəкшара,li dan
1045,kleben::V,аҷабра,zeliqîn
1046,kleben::V,аҷабра,şirêz kirin
1047,reiben::V,арҟəыҷра,firikandin
1048,streichen::V,ахьшьра,bax dan
1049,schleifen::V,ахра,çarkirin
1050,schneiden::V,аҧҟара,jêkirin
1051,rütteln::V,арҵысра,hejandin
1052,schütteln::V,аршəшəара,daweşîn
1053,schwenken::V,аҟьара,têwdan
1054,schütten::V,аҭаҭəара,rijandin
1055,füllen::V,арҭəра,dagirtin
1056,einwickeln::V,алаҳəара,pêçandin
1057,tragen::V,аҩагара,kişandin
1058,tragen::V,аҩагара,rajtin
1059,schleppen::V,арҳəазара,kişandin
1060,ziehen::V,ахара,kişandin
1061,aufbewahren::V,аҵəахра,hilandin
1062,werfen::V,аршəра,avêtin
1063,fangen::V,акра,sem kirin
1064,fangen::V,акра,girtin
1065,packen::V,анкра,pê girtin
1066,packen::V,аҵкаара,pê girtin
1067,verstecken::V,аҵəахра,hîlanin
1068,teilen::V,ашара,parvekirin
1069,schicken::V,ашьҭра,şandin
1070,bringen::V,аагара,anîn
1071,bringen::V,аагара,birin
1072,hinzufügen::V,ацҵара,dan ser
1073,hinzufügen::V,ацҵара,li tiştekî zêde kirin
1074,bekommen::V,аҧшаара,standin
1075,bekommen::V,архиара,standin
1076,bekommen::V,аура,standin
1077,erhalten::V,аиура,standin
1078,nehmen::V,агара,girtin
1079,wählen::V,алҧшаара,ray dan
1080,auswählen::V,алхра,bijartin
1081,behindern::V,аҧырхагахара,bara wi
1082,verderben::V,алгара,heram bûn
1083,verderben::V,абжьыхра,heram bûn
1084,verderben::V,аҧхасҭатəра,heram bûn
1085,beschädigen::V,аҧхасҭатəра,xerab kirin
1086,zerbrechen::V,аҧҽра,şikênandin
1087,zerbrechen::V,аҧҽра,perçe kirin
1088,zerreißen::V,аҧжəара,qelişandin
1089,zerstören::V,аилаҧыххаара,hilşandin
1090,verbrennen::V,абылра,şewitandin
1091,geben::V,аҭара,dan
1092,geben::V,аҭара,dayin
1093,reichen::V,аҭара,besbûn
1094,reichen::V,аҭара,têrkirin
1095,schenken::V,аҩгара,diyarî kirin
1096,versprechen::V,ақəргəыӷра,soz dan
1097,loben::V,арҽхəара,pesinandin
1098,küssen::V,агəӡра,maçkirin
1099,zudecken::V,аҵахҩара,nixumandin
1100,zudecken::V,ақəршəра,nixumandin
1101,wecken::V,арҿыхара,bixwe hesandin
1102,zeigen::V,арбара,şanîdan
1103,führen::V,аныҟəгара,raber kirin
1104,lehren::V,арҵара,hîn kirin
1105,unterrichten::V,арҧхьара,ders dan
1106,aufziehen::V,ааӡара,mesinkirin
1107,leiten::V,ахагылазаара,rêberî kirin
1108,antreiben::V,арццакра,bezandin
1109,lassen::V,арҟаҵара,berdan
1110,lassen::V,арҟаҵара,hiştin
1111,einladen::V,ааҕхьара,dawet kirin
1112,einladen::V,анаҧхьара,dawet kirin
1113,vereinigen::V,аилаҵара,bi yek kirin
1114,besuchen::V,абара,mêvan bûn
1115,treffen::V,аҧылара,rast hatin
1116,sich versammeln::V,аизара,li hev çivîn
1117,spielen::V,ахəмарра,listin
1118,singen::V,ашəаҳəара,stran
1119,tanzen::V,акəашара,reqisîn
1120,sich trennen::V,аилыҵра,hew berdan
1121,verlassen::V,акажьра,tanê hişt
1122,verlassen::V,акажьра,bêkes
1123,retten::V,Аиқəрхара,rihakirin
1124,bewachen::V,ахьчара,raçavkirin
1125,schützen::V,ацəыхьчара,hemet kirin
1126,verteidigen::V,ахьчара,paraztin
1127,sich schlagen::V,аисра,li hev bezîn
1128,schießen::V,ахысра,agir kirin
1129,siegen::V,аиааира,biser ketin
1130,ärgern::V,аргəаара,xeyirandin
1131,schlagen::V,асра,lêdan
1132,schlagen::V,асра,lêxistin
1133,schlagen::V,аҭасра,lêdan
1134,schlagen::V,аҭасра,lêxistin
1135,stechen::V,алакшара,têrekirin
1136,stoßen::V,агəҭасра,lêketin
1137,stehlen::V,аӡара,dizîn
1138,stehlen::V,аӡара,dizî birin
1139,stören::V,аҧырхагахара,aciz kirin
1140,belästigen::V,аргəамҵра,li tela yeki ketin
1141,verbergen::V,аӡара,veşartin
1142,verbergen::V,аӡара,kemîndanîn
1143,täuschen::V,ажьара,xapandin
1144,täuschen::V,ажьара,lê zexeli kirin
1145,betrügen::V,ажьара,xapandin
1146,töten::V,ашьра,kûştin
1147,wohnen::V,анхара,rûniştin
1148,arbeiten::V,аусура,kar kirin
1149,arbeiten::V,аусура,şêxulin
1150,sammeln::V,аҟəшəара,komkirin
1151,pflücken::V,аҿыршəара,çinîn
1152,pflücken::V,аҿыхра,çinîn
1153,jagen::V,ашəарыцара,nêçîr kirin
1154,fischen::V,аҧсыӡ икуеит,masî girtin
1155,fassen::V,акра,pê girtin
1156,fassen::V,акра,sêm kirin
1157,hüten::V,арҳəра,hei jê man
1158,hüten::V,ахьчара,hei jê man
1159,treiben::V,акацара,bêherandin
1160,anbinden::V,адҳəалара,tewilandin
1161,füttern::V,акырҿаҵара,xwarine dan lê
1162,melken::V,ахьара,dotin
1163,hacken::V,аҟəаҟəара,kolandin
1164,gießen::V,аҵаҭəара,av dan
1165,reifen::V,ашəра,kemilîn
1166,reifen::V,аҟалара,kemilîn
1167,zubereiten::V,ацура,çe kirin
1168,kochen::V,ажəра,xwarin çe kirin
1169,kochen::V,ажəра,kelandin
1170,backen::V,аӡра,pijandin
1171,braten::V,аӡра,qelandin
1172,braten::V,аӡра,sor kirin
1173,umrühren::V,аилрыхра,têvdan
1174,stricken::V,аҧара,hûnan
1175,nähen::V,аӡахра,kêl kirin
1176,färben::V,ашəра,boyax kirin
1177,reinigen::V,арыцқьара,paqijkirin
1178,waschen::V,аӡәӡәара,şuştin
1179,abwischen::V,арбара,pakîj kirin
1180,spülen::V,аҭыршара,şuştin
1181,fegen::V,аҧссара,maliştin
1182,baden::V,аҽыкəабара,serîşûştin
1183,sich waschen::V,аҽыӡəӡəара,serîşûştin
1184,ausziehen::V,ашəыхра,jê kirin
1185,anziehen::V,ашəҵара,pê kirin
1186,sich anziehen::V,аҽеилаҳəара,xwe kirin
1187,kämmen::V,аҳəара,şeh kirin
1188,schmücken::V,арҧшӡара,xemilandin
1189,sagen::V,аҳəара,gotin
1190,sagen::V,аҳəара,peyivîn
1191,sprechen::V,ацəажəара,peyivîn
1192,reden::V,ацəажəара,axaftin
1193,reden::V,аицәажәара,axaftin
1194,sich unterhalten::V,аицәажәара,hev biştaxilin
1195,fragen::V,азҵаара,pirsîn
1196,fragen::V,азҵаара,pirs kirin
1197,bitten::V,аҳəара,tika kirin
1198,erzählen::V,аҳəара,behs kirin
1199,mitteilen::V,азыцҳара,vegotin
1200,nennen::V,ахьӡҵара,bi nav kirin
1201,rufen::V,азҿыҭра,bakirin
1202,prahlen::V,аҽхəара,pesnê xwe dan
1203,übersetzen::V,аиҭагара,qulibandin
1204,übersetzen::V,аиҭагара,derbas kirin
1205,denken::V,азхəыцра,fikirîn
1206,glauben::V,ахаҵара,bawer bûn
1207,bemerken::V,агəаҭара,bala xwe dan
1208,bemerken::V,агəаҭара,çac lê ketin
1209,erkennen::V,адырра,pêhesîn
1210,begreifen::V,аилкаара,fêmkirin
1211,verstehen::V,аҳара,fêmkirin
1212,lernen::V,аҵара,halmandin
1213,lernen::V,аҵара,fêrbun
1214,wissen::V,адырра,zanîn
1215,sich erinnern an::V,агəаларшəара,bir bûn
1216,vergessen::V,ахашҭра,ji bir kirin
1217,messen::V,ашəара,pê kanîn
1218,zählen::V,аҧхьаӡара,hejmardin
1219,rechnen::V,аҳасабра,hesibandin
1220,lesen::V,аҧхьара,xwendin
1221,besitzen::V,амазаара,hebûn
1222,kaufen::V,Аахəара,kirîn
1223,verkaufen::V,аҭира,firotin
1224,bezahlen::V,ахҭынҵара,pere dan
1225,bezahlen::V,ашəара,pere dan
1226,zahlen::V,ашəара,pere dan
1227,zahlen::V,ашəара,dayin
1228,ertragen::V,ачҳара,bihêzkirin
1229,Moor::N,,mafêl
1230,Kralle::N,,dinik
1231,Kralle::N,,dirnax
1232,Schwarm::N,,lufik
1233,Sache::N,,tişt
1234,Menge::N,,qas
1235,Essen::N,,xwarin
1236,Geschäft::N,,firoşgeh
1237,Monat::N,,meh
1238,Jahr::N,,sal
1239,dünn::A,,zirav
1240,roh::A,,xav
1241,durch::PRP,,kura
1242,was::FPRN,,çi
1243,rauschen::V,,guşîn
1244,zu sehen sein::V,,diyar bûn
1245,wenden::V,,zivîrin
1246,ergreifen::V,,dest avêtin
1247,bewahren::V,,rê li ber girtin
1248,bewahren::V,,lê xwedî derketin
1249,wünschen::V,,dil kirin
1250,wiegen::V,,lorandin
1251,wiegen::V,,wezinandin
1252,treten::V,,têlekirin
1253,kehren::V,,maliştin
1254,malen::V,,rengandin
1255,malen::V,,boyax kirin
1256,zeichnen::V,,işaret kirin
1257,schreiben::V,,nivîsandin
1258,beherrschen::V,,zebt kirin
1259,beherrschen::V,,hukim kirin
