,Concept_ID,mhr,os
1288,verbergen::V,шылта́ш,басусӕг кӕнын
1289,täuschen::V,ондала́ш,фӕливын
1290,täuschen::V,ондала́ш,асайын
1291,betrügen::V,ондала́ш,асайын
1292,töten::V,пушта́ш,амарын
1293,wohnen::V,ила́ш,цӕрын
1294,arbeiten::V,пашалана́ш,кусын
1295,arbeiten::V,паша́м ышта́ш,кусын
1296,sammeln::V,пога́ш,æртонын
1297,pflücken::V,кӱра́ш,тонын
1298,jagen::V,сонарла́ш,цуан кæнын
1299,fischen::V,кол куча́ш,кæсаг ахсын æнгуырæй
1300,fischen::V,кол куча́ш,æнгуыр дарын
1301,fassen::V,куча́ш,ӕрцахсын
1302,hüten::V,кӱта́ш,хизын
1303,treiben::V,покта́ш,скъӕрын
1304,anbinden::V,йолышта́ш,бабæттын
1305,anbinden::V,йолышта́ш,æрбæттын
1306,füttern::V,пукша́ш,холлаг дæттын
1307,füttern::V,пукша́ш,холлаг æвæрын
1308,füttern::V,пукша́ш,дарын
1309,melken::V,лӱшта́ш,дуцын
1310,hacken::V,руа́ш,кæрдын
1311,hacken::V,руа́ш,лыгтæ кæнын
1312,gießen::V,шава́ш,бакалын
1313,reifen::V,кӱа́ш,срæгъæд уын
1314,reifen::V,кӱа́ш,сцæттæ уын
1315,zubereiten::V,ямдыла́ш,сцӕттӕ кӕнын
1316,kochen::V,шолта́ш,фыцын
1317,backen::V,кӱкташ,фыцын
1318,braten::V,пуштыла́ш,цурын
1319,braten::V,жаритла́ш,цурын
1320,umrühren::V,луга́ш,ахæццæ кæнын
1321,umrühren::V,луга́ш,азмæнтын
1322,umrühren::V,луга́ш,астауын
1323,stricken::V,пида́ш,кæнын
1324,stricken::V,пида́ш,бийын
1325,nähen::V,урга́ш,хуыйын
1326,färben::V,чиялта́ш,ахорын
1327,reinigen::V,эрыкта́ш,ссыгъдæг кæнын
1328,reinigen::V,эрыкта́ш,ныссыгъдæг кæнын
1329,reinigen::V,эрыкта́ш,ныссæрфын
1330,waschen::V,мушка́ш,ӕхсын
1331,abwischen::V,ӱшта́ш,сӕрфын
1332,spülen::V,шӱалта́ш,æнхъæвзын
1333,fegen::V,ӱшта́ш,мӕрзын
1334,kehren::V,ӱшта́ш,мӕрзын
1335,baden::V,йӱштыла́ш,хи найын
1336,sich waschen::V,мушкылта́ш,хи æхсын
1337,ausziehen::V,кудаша́ш,ласын
1338,anziehen::V,чия́ш,скæнын
1339,sich anziehen::V,чия́ш,дзаума скæнын
1340,sich anziehen::V,чия́ш,дарæс скæнын
1341,kämmen::V,шера́ш,ныффасын
1342,kämmen::V,шера́ш,æрфасын
1343,schmücken::V,тӱзата́ш,фӕлындын
1344,schmücken::V,чеверта́ш,фӕлындын
1345,sagen::V,ойла́ш,зæгъын
1346,sagen::V,каласа́ш,зæгъын
1347,sprechen::V,кутыра́ш,дзурын
1348,reden::V,мутлана́ш,ныхас кӕнын
1349,sich unterhalten::V,кутыра́ш,ныхас кæнын
1350,fragen::V,йода́ш,фӕрсын
1351,bitten::V,йода́ш,курын
1352,erzählen::V,ойла́ш,радзурын
1353,erzählen::V,ойла́ш,ратаурæгъ кæнын
1354,mitteilen::V,увертара́ш,фехъусын кæнын
1355,nennen::V,лӱмда́ш,хонын
1356,rufen::V,ӱжа́ш,сидын
1357,prahlen::V,моктана́ш,ӕппӕлын
1358,übersetzen::V,кусара́ш,ратæлмац кæнын
1359,denken::V,шона́ш,ӕнхъӕлын
1360,denken::V,шона́ш,хъуыды кӕнын
1361,glauben::V,ӱшана́ш,уырнын
1362,bemerken::V,шижа́ш,фенын
1363,erkennen::V,пала́ш,базонын
1364,begreifen::V,ыҥла́ш,ӕмбарын
1365,begreifen::V,ыҥла́ш,бамбарын
1366,verstehen::V,умыла́ш,
1367,lernen::V,тунема́ш,ахуыр кӕнын
1368,wissen::V,шинча́ш,зонын
1369,sich erinnern an::V,шарна́ш,зæрдыл æрлæууын
1370,sich erinnern an::V,шарна́ш,æрымысын
1371,sich erinnern an::V,шарна́ш,æрбаймысын
1372,sich erinnern an::V,шарна́ш,æрхъуыды кæнын
1373,vergessen::V,монда́ш,ферох кæнын
1374,vergessen::V,монда́ш,айрох кæнын
1375,messen::V,виса́ш,барын
1376,zählen::V,шотла́ш,нымайын
1377,rechnen::V,шотла́ш,хынцын
1378,lesen::V,луда́ш,кӕсын
1379,lesen::V,луда́ш,фӕрсын
1380,malen::V,сӱретла́ш,ныв кӕнын
1381,zeichnen::V,сӱретла́ш,ныв кӕнын
1382,schreiben::V,воза́ш,фыссын
1383,besitzen::V,лия́ш,хицау уын
1384,kaufen::V,нала́ш,балхӕнын
1385,verkaufen::V,ужала́ш,уӕй кӕнын
1386,bezahlen::V,тӱла́ш,бафидын
1387,zahlen::V,тӱла́ш,фидын
1388,beherrschen::V,куча́ш,æлдариуæг кæнын
1389,ertragen::V,турка́ш,бавзарын
