,Concept_ID,ro,mn
806,frisch::A,răcoros,эрүүл
807,frisch::A,răcoros,жихүүн
808,frisch::A,proaspăt,эрүүл
809,frisch::A,proaspăt,жихүүн
810,feucht::A,umed,чийгтэй
811,feucht::A,jilav,чийгтэй
812,nass::A,ud,нойтон
813,trocken::A,sec,хатсан
814,trocken::A,uscat,хатсан
815,voll::A,plin,дүүрэн
816,leer::A,gol,хоосон
817,offen::A,deschis,онгорхой
818,geschlossen::A,închis,битүү
819,geschlossen::A,închis,хаалтай
820,sauber::A,curat,цэвэр
821,sauber::A,curat,хиргүй
822,schmutzig::A,murdar,бохир
823,schmutzig::A,murdar,хиртэй
824,roh::A,crud,түүхий
825,reif::A,copt,болсон
826,lecker::A,gustos,амттай
827,süß::A,dulce,амттай
828,süß::A,dulce,чихэрлэг
829,bitter::A,amar,гашуун
830,sauer::A,acru,эсгэлэн
831,hell::A,clar,гэгээн
832,hell::A,clar,гэрэлтэй
833,hell::A,luminos,гэгээн
834,hell::A,luminos,гэрэлтэй
835,dunkel::A,obscur,бараан
836,dunkel::A,obscur,харанхуй
837,dunkel::A,întunecos,бараан
838,dunkel::A,întunecos,харанхуй
839,schwarz::A,negru,хар
840,weiß::A,alb,цагаан
841,rot::A,roșu,улаан
842,gelb::A,galben,шар
843,blau::A,albastru,хөх
844,blau::A,albastru,цэнхэр
845,grün::A,verde,ногоон
846,grau::A,gri,орог
847,grau::A,gri,саарал
848,grau::A,cenușiu,орог
849,grau::A,cenușiu,саарал
850,bunt::A,colorat,эрээн
851,billig::A,ieftin,хямд
852,teuer::A,scump,үнэтэй
853,wertvoll::A,prețios,үнэт
854,blind::A,orb,сохор
855,taub::A,surd,чих хатуу
856,kräftig::A,tare,чийрэг
857,kräftig::A,forte,чийрэг
858,kräftig::A,robust,чийрэг
859,stark::A,viguros,хүчтэй
860,stark::A,viguros,чадалтай
861,stark::A,puternic,хүчтэй
862,stark::A,puternic,чадалтай
863,schwach::A,slab,сул
864,schwach::A,debil,сул
865,fett::A,gras,тарган
866,fett::A,gras,голигор
867,schlank::A,zvelt,голшиг
868,hübsch::A,drăguț,сайхан
869,hübsch::A,drăguț,хөөрхөн
870,böse::A,rău,муу
871,böse::A,rău,хортой
872,böse::A,răutăcios,муу
873,böse::A,răutăcios,хортой
874,dumm::A,nerod,тэнэг
875,dumm::A,tâmpit,тэнэг
876,faul::A,leneș,залхуу
877,fleißig::A,harnic,чармайлтгай
878,fleißig::A,sârguincios,чармайлтгай
879,geizig::A,calic,харамч
880,geizig::A,zgârcit,харамч
881,klug::A,isteț,цэцэн
882,klug::A,deștept,цэцэн
883,geschickt::A,dibaci,дүйтэй
884,lieb::A,drag,хайрт
885,lieb::A,iubit,хайрт
886,lustig::A,vesel,цэнгэлтэй
887,sanft::A,blând,наалинхай
888,sanft::A,blajin,наалинхай
889,hungrig::A,flămând,өлөн
890,hungrig::A,flămând,өлссөн
891,krank::A,bolnav,өвчтэй
892,nackt::A,gol,нүцгэн
893,traurig::A,trist,гунигт
894,traurig::A,mâhnit,гунигт
895,lebendig::A,viu,амьд
896,lebendig::A,viu,амьтай
897,gut::A,bun,сайн
898,schlecht::A,rău,муу
899,schlecht::A,rău,өөдгүй
900,schlecht::A,prost,муу
901,schlecht::A,prost,өөдгүй
902,richtig::A,drept,зөв
903,richtig::A,drept,зүйтэй
904,richtig::A,corect,зөв
905,richtig::A,corect,зүйтэй
906,schlimm::A,rău,муухай
907,wahr::A,adevărat,үнэн
908,wahr::A,adevărat,жинхэнэ
909,alt::A,uzat,хуучин
910,alt::A,vechi,хуучин
911,neu::A,nou,шинэ
912,ehemalig::A,fost,агсан
913,ehemalig::A,fost,байсан
914,ehemalig::A,anterior,агсан
915,ehemalig::A,anterior,байсан
916,alt[Lebewesen]::A,bătrîn,өвгөн
917,alt[Lebewesen]::A,bătrîn,хижээл
918,jung::A,tânăr,залуу
919,arm::A,sărac,ядуу
920,arm::A,sărman,ядуу
921,reich::A,avut,баян
922,reich::A,avut,баялаг
923,reich::A,bogat,баян
924,reich::A,bogat,баялаг
925,bekannt::A,cunoscut,танил
926,berühmt::A,renumit,цуутай
927,berühmt::A,renumit,алдартай
928,fremd::A,străin,харь
929,fremd::A,străin,гадаад
930,verschieden::A,diferit,ондоо
931,verschieden::A,diferit,янз янзын
932,verschieden::A,deosebit,ондоо
933,verschieden::A,deosebit,янз янзын
934,nah::A,apropiat,ойрын
935,nah::A,apropiat,дөтийн
936,fern::A,departe,холын
937,linker::A,stâng,буруу
938,rechter::A,drept,баруун
939,anderer::A,alt,өөр
940,anderer::A,alt,нөгөө
941,erster::A,prim,нэгдэх
942,erster::A,prim,нэгдүгээр
943,zweiter::A,al doilea,хоёрдугаар
944,dritter::A,treilea,гуравдугаар
945,letzter::A,final,сүүлийн
946,allein::ADV,singur,ганцаараа
947,auf einmal::ADV,dintrodată,нэгмөсөн
948,zusammen::ADV,împreună,цуг
949,zusammen::ADV,împreună,хамт
950,lange::ADV,îndelung,удаан
951,lange::ADV,mult timp,удаан
952,plötzlich::ADV,deodată,гэнэт
953,plötzlich::ADV,pe neașteptate,гэнэт
954,sofort::ADV,imediat,дороо
955,sofort::ADV,numaidecît,дороо
956,später::ADV,mai apoi,дараа
957,später::ADV,mai târziu,дараа
958,jetzt::ADV,acum,өнөө
959,heute::ADV,azi,өнөө
960,heute::ADV,azi,өнөөдөр
961,heute::ADV,astăzi,өнөө
962,heute::ADV,astăzi,өнөөдөр
963,morgen::ADV,mâine,маргааш
964,morgen::ADV,mâine,маргаадар
965,bald::ADV,curând,түргэн
966,bald::ADV,curând,удахгүй
967,dann::ADV,apoi,хожим
968,dann::ADV,apoi,тэгээд
969,gestern::ADV,ieri,өчигдөр
970,einst::ADV,odată,нэг
971,einst::ADV,odinioară,нэг
972,damals::ADV,atunci,тэгэхэд
973,damals::ADV,pe atunci,тэгэхэд
974,danach::ADV,după aceasta,тэгээд
975,danach::ADV,după aceasta,дараа нь
976,vorher::ADV,mai întâi,урьд
977,vorher::ADV,în prealabil,урьд
978,zuerst::ADV,întâi,анх
979,zuerst::ADV,întâi,эхлээд
980,zuerst::ADV,în primul rând,анх
981,zuerst::ADV,în primul rând,эхлээд
982,einmal::ADV,odată,нэг удаа
983,manchmal::ADV,uneori,хааяа
984,manchmal::ADV,uneori,заримдаа
985,manchmal::ADV,câteodată,хааяа
986,manchmal::ADV,câteodată,заримдаа
987,oft::ADV,des,олонтоо
988,oft::ADV,deseori,олонтоо
989,immer::ADV,mereu,байнга
990,immer::ADV,întotdeauna,байнга
991,niemals::ADV,niciodată,хэзээ ч
992,niemals::ADV,niciodată,хэдийд ч
993,hier::ADV,aci,энд
994,hier::ADV,aici,энд
995,hierhin::ADV,încoace,нааш
996,von hier::ADV,de aici,эндээс
997,dort::ADV,acolo,тэнд
998,dorthin::ADV,dincolo,тийш
999,geradeaus::ADV,drept înainte,шулуун
1000,vorwärts::ADV,înainte,урагшаа
1001,rückwärts::ADV,îndărăt,буцаан
1002,rückwärts::ADV,îndărăt,сөөргөө
1003,zurück::ADV,înapoi,буцаж
1004,zurück::ADV,înapoi,гэдрэг
1005,unten::ADV,jos,дор
1006,unten::ADV,dedesubt,дор
1007,hinab::ADV,în jos,уруу
1008,hinab::ADV,de vale,уруу
1009,oben::ADV,sus,дээр
1010,oben::ADV,deasupra,дээр
1011,hinauf::ADV,în sus,өөд
1012,hinauf::ADV,în sus,дээш
1013,überall::ADV,peste tot,хааяагүй
1014,überall::ADV,peste tot,энд тэндгүй
1015,überall::ADV,pretutindeni,хааяагүй
1016,überall::ADV,pretutindeni,энд тэндгүй
1017,nicht::ADV,nu,эс
1018,nicht::ADV,nu,-гүй
1019,ein wenig::ADV,puțin,жаахан
1020,kaum::ADV,cu greu,арай
1021,kaum::ADV,cu greu,арай гэж
1022,kaum::ADV,cu anevoie,арай
1023,kaum::ADV,cu anevoie,арай гэж
1024,sehr::ADV,mult,тун
1025,sehr::ADV,foarte,тун
1026,so::ADV,așa,тэгж
1027,so::ADV,așa,ингээд
1028,so::ADV,atât,тэгж
1029,so::ADV,atât,ингээд
1030,noch::ADV,încă,дахин
1031,noch::ADV,încă,дахиад
1032,nur::ADV,doar,зөвхөн
1033,nur::ADV,doar,гагцхүү
1034,schon::ADV,și,нэгэнт
1035,schon::ADV,deja,нэгэнт
1036,wieder::ADV,iar,дахин
1037,wieder::ADV,iar,дахиад
1038,wieder::ADV,iarăși,дахин
1039,wieder::ADV,iarăși,дахиад
1040,vergebens::ADV,în zadar,хий
1041,vor::PRP,înainte de,өмнө
1042,hinter::PRP,după,ард
1043,hinter::PRP,în spatele,ард
1044,unter::PRP,sub,доор
1045,durch::PRP,prin,дундуур
1046,neben::PRP,lângă,хажууд
1047,neben::PRP,alături de,хажууд
1048,zwischen::PRP,între,завсар
1049,zwischen::PRP,între,хооронд
1050,zwischen::PRP,dintre,завсар
1051,zwischen::PRP,dintre,хооронд
1052,wegen::PRP,pentru,төлөө
1053,wegen::PRP,pentru,дээрээс
1054,dies::PRN,acesta,энэ
1055,das::PRN,asta,тэр
1056,alles::PRN,tot,цөм
1057,alles::PRN,tot,бүгд
1058,ich::PRN,eu,би
1059,du::PRN,tu,чи
1060,er::PRN,el,тэр
1061,er::PRN,el,тэр хүн
1062,er::PRN,dânsul,тэр
1063,er::PRN,dânsul,тэр хүн
1064,wir::PRN,noi,бид
1065,ihr::PRN,voi,та нар
1066,sie::PRN,ei,тэд
1067,sie::PRN,dânșii,тэд
1068,was::FPRN,ce,юу
1069,wer::FPRN,cine,хэн
1070,wo::FADV,unde,хаа
1071,wo::FADV,unde,хаана
1072,wohin::FADV,încotro,хааш
1073,wohin::FADV,încotro,хаана
1074,wie::FADV,cum,яаж
1075,wie::FADV,cum,хэрхэн
1076,warum::FADV,de ce,юунд
1077,warum::FADV,de ce,яагаад
1078,warum::FADV,pentru ce,юунд
1079,warum::FADV,pentru ce,яагаад
1080,wieviel::FNUM,cât,хэдий
1081,wieviel::FNUM,cât,хэд
1082,eins::NUM,unu,нэг
1083,zwei::NUM,doi,хоёр
1084,drei::NUM,trei,гурав
1085,vier::NUM,patru,дөрөв
1086,fünf::NUM,cinci,тав
1087,sechs::NUM,șase,зургаа
1088,sieben::NUM,șapte,долоо
1089,acht::NUM,opt,найм
1090,neun::NUM,nouă,ес
1091,zehn::NUM,zece,арав
1092,elf::NUM,unsprezece,арван нэг
1093,zwölf::NUM,douăsprezece,арван хоёр
1094,zwanzig::NUM,douăzeci,хорь
1095,dreißig::NUM,treizeci,гуч
1096,vierzig::NUM,patruzeci,дөч
1097,fünfzig::NUM,cincizeci,тавь
1098,sechzig::NUM,șaizeci,жар
1099,siebzig::NUM,șaptezeci,дал
1100,achtzig::NUM,optzeci,ная
1101,neunzig::NUM,nouăzeci,ер
1102,hundert::NUM,sută,зуу
1103,tausend::NUM,mie,мянга
1104,und::CNJ,și,ч
1105,und::CNJ,și,болон
1106,oder::CNJ,ori,буюу
1107,stehen::V,sta,зогсох
1108,sitzen::V,ședea,суух
1109,liegen::V,zăcea,хэвтэх
1110,liegen::V,fi culcat,хэвтэх
1111,hängen::V,atârna,өлгөөтэй байх
1112,hängen::V,atârna,дүүжлээтэй байх
1113,werden::V,deveni,болох
1114,werden::V,se face,болох
1115,passieren::V,se întâmpla,тохиох
1116,beginnen::V,începe,эхлэх
1117,enden::V,se sfârși,дүүрэх
1118,enden::V,se termina,дүүрэх
1119,wechseln::V,se schimba,хувирах
1120,aufgehen[Sonne]::V,răsări,мандах
1121,untergehen[Sonne]::V,apune,жаргах
1122,scheinen[Sonne]::V,străluci,гэрэлтэх
1123,donnern::V,tuna,дуугарах
1124,wehen::V,bate,салхилах
1125,wehen::V,bate,хөөрөгдөх
1126,strömen::V,curge în șiroaie,гүйх
1127,strömen::V,curge în șiroaie,урсах
1128,fließen::V,curge,урсах
1129,sich drehen::V,se învârti,эргэлдэх
1130,schwanken::V,se clătina,хэлбэлзэх
1131,schwingen::V,vibra,ганхах
1132,schwingen::V,vibra,хэлбэлзэх
1133,schwingen::V,flutura,ганхах
1134,schwingen::V,flutura,хэлбэлзэх
1135,fallen::V,cădea,унах
1136,brennen::V,arde,шатах
1137,rauchen::V,fuma,баагих
1138,regnen::V,ploua,бороо орно
1139,gefrieren::V,îngheța,хөлдөх
1140,tauen::V,se dezgheța,хайлах
1141,schmelzen::V,se topi,уярах
1142,trocknen::V,se usca,хатах
1143,sieden::V,fierbe,буцлах
1144,sieden::V,fierbe,даргилах
1145,sieden::V,clocoti,буцлах
1146,sieden::V,clocoti,даргилах
1147,faulen::V,se împuți,үжрэх
1148,faulen::V,se împuți,өмхийрөх
1149,verfaulen::V,putrezi,бээх
1150,verfaulen::V,putrezi,өгрөх
1151,reißen::V,se rupe,цуурах
1152,reißen::V,se sfâșia,цуурах
1153,versinken::V,se scufunda,живэх
1154,vergehen::V,trece,нөгчих
1155,vergehen::V,trece,өнгөрөх
1156,vergehen::V,se scurge,нөгчих
1157,vergehen::V,se scurge,өнгөрөх
1158,erscheinen::V,apărea,гарах
1159,erscheinen::V,apărea,бултайх
1160,verschwinden::V,dispărea,далд орох
1161,verschwinden::V,dispărea,алга болох
1162,sinken::V,cădea,татрах
1163,sinken::V,cădea,доошлох
1164,sinken::V,coborî,татрах
1165,sinken::V,coborî,доошлох
1166,abnehmen::V,scădea,багасах
1167,abnehmen::V,scădea,хорогдох
1168,abnehmen::V,descrește,багасах
1169,abnehmen::V,descrește,хорогдох
1170,zunehmen::V,spori,ихсэх
1171,zunehmen::V,crește,ихсэх
1172,zunehmen::V,augmenta,ихсэх
1173,steigen::V,urca,нэмэгдэх
1174,wachsen::V,crește,өсөх
1175,wachsen::V,crește,ургах
1176,glänzen::V,luci,гилгэнэх
1177,glänzen::V,luci,гилбэгнэх
1178,glänzen::V,străluci,гилгэнэх
1179,glänzen::V,străluci,гилбэгнэх
1180,funkeln::V,scânteia,гялжах
1181,funkeln::V,scânteia,гялалзах
1182,lärmen::V,face larmă,шуугих
1183,läuten::V,suna,цохих
1184,klingeln::V,suna,хонхдох
1185,klingeln::V,suna,дуугарах
1186,klirren::V,zăngăni,хангир жингэр хийх
1187,brausen::V,vui,бургилах
1188,rauschen::V,vâjâi,сэржигнэх
1189,klingen::V,suna,хангинах
1190,bellen::V,lătra,хуцах
1191,heulen::V,urla,улих
1192,blasen::V,sufla,үлзэх
1193,pfeifen::V,fluiera,исгэрэх
1194,schreien::V,țipa,хашгирах
1195,stöhnen::V,geme,ёолох
1196,stöhnen::V,geme,гэнгэнэх
1197,zittern::V,tremura,дагжих
1198,leben::V,trăi,амьдрах
1199,geboren werden::V,se naște,төрөх
1200,atmen::V,respira,амьсгалах
1201,trinken::V,bea,уух
1202,essen::V,mânca,идэх
1203,schlucken::V,înghiți,залгих
1204,müde werden::V,se obosi,ядрах
1205,einschlafen::V,adormi,унтчих
1206,schlafen::V,dormi,унтах
1207,aufwachen::V,se deștepta,сэрэх
1208,aufstehen::V,fi se scula,босох
1209,sich erholen::V,se relaxa,амрах
1210,sich erholen::V,se destinde,амрах
1211,krank werden::V,se îmbolnăvi,өвдөж эхлэх
1212,krank sein::V,zăcea,өвдөх
1213,krank sein::V,fi bolnav,өвдөх
1214,schmerzen::V,durea,өвдөх
1215,schmerzen::V,durea,шархирах
1216,husten::V,tuși,ханиах
1217,genesen::V,se însănătoși,засрах
1218,sterben::V,muri,үхэх
1219,sterben::V,muri,нас барах
1220,umkommen::V,pieri,үхэх
1221,sich bewegen::V,se mișca,хөдлөх
1222,sich rühren::V,se mișca,хөдлөх
1223,sich erheben::V,se ridica,босох
1224,sich setzen::V,lua loc,суух
1225,sich setzen::V,se așeza,суух
1226,hinfallen::V,cădea jos,ойчих
1227,laufen::V,merge,явган явах
1228,laufen::V,merge pe jos,явган явах
1229,schreiten::V,păși,алхах
1230,spazierengehen::V,se plimba,зугаалах
1231,eilen::V,fi se grăbi,хурдлах
1232,sich beeilen::V,se grăbi,яарах
1233,sich beeilen::V,se grăbi,шамдах
1234,sausen::V,țâșni,давхих
1235,rennen::V,fugi,гүйх
1236,rennen::V,alerga,гүйх
1237,springen::V,sări,харайх
1238,springen::V,sări,дэвхрэх
1239,klettern::V,urca,авирах
1240,klettern::V,se cățăra,авирах
1241,schaukeln::V,legăna,ганхалзах
1242,kriechen::V,se târî,мөлхөх
1243,schwimmen::V,înota,сэлэх
1244,tauchen::V,se scufunda,шунгах
1245,rudern::V,vâsli,сэлүүрдэх
1246,rudern::V,lopăta,сэлүүрдэх
1247,fahren::V,merge,явах
1248,fliegen::V,zbura,нисэх
1249,gehen::V,merge,явах
1250,weggehen::V,se duce,явах
1251,abfahren::V,pleca,одох
1252,abfahren::V,pleca,хөдлөх
1253,anhalten::V,se opri,зогсох
1254,hineingehen::V,intra,орох
1255,eintreten::V,intra,орох
1256,kommen::V,veni,ирэх
1257,ankommen::V,sosi,хүрэх
1258,ankommen::V,ajunge,хүрэх
1259,zurückkommen::V,se întoarce,харих
1260,zurückkommen::V,se întoarce,буцаж ирэх
1261,bleiben::V,rămâne,үлдэх
1262,warten::V,aștepta,хүлээх
1263,erwarten::V,aștepta,хүлээх
1264,suchen::V,căuta,эрэх
1265,suchen::V,căuta,бэдрэх
1266,finden::V,găsi,олох
1267,versuchen::V,încerca,оролдох
1268,vorbereiten::V,pregăti,бэлтгэх
1269,lieben::V,iubi,янаглах
1270,mögen::V,plăcea a,таалах
1271,lachen::V,râde,инээх
1272,rühren::V,mișca,сэтгэл уяруулах
1273,rühren::V,înduioșa,сэтгэл уяруулах
1274,weinen::V,plânge,уйлах
1275,schimpfen::V,înjura,хараах
1276,sich ärgern::V,se supăra,уурлах
1277,sich fürchten::V,se teme,айх
1278,sich fürchten::V,fi teamă a,айх
1279,fürchten::V,se teme de,айх
1280,fliehen::V,fugi,зугтах
1281,fliehen::V,fugi,гүйж очих
1282,flüchten::V,evada,оргох
1283,sehen::V,vedea,үзэх
1284,anschauen::V,privi,харах
1285,ansehen::V,privi,харах
1286,hören::V,auzi,дуулах
1287,zuhören::V,asculta,чагнах
1288,probieren::V,gusta,амсаж үзэх
1289,riechen::V,mirosi,үнэрлэх
1290,fühlen::V,simți,мэдрэх
1291,fühlen::V,resimți,мэдрэх
1292,scheinen::V,părea,шиг үзэгдэх
1293,zu sehen sein::V,se vedea,үзэгдэх
1294,zu sehen sein::V,se vedea,харагдах
1295,vernehmen::V,auzi,дуулах
1296,frieren::V,fi frig,даарах
1297,tun::V,face,хийх
1298,tun::V,face,үйлдэх
1299,können::V,ști,болох
1300,können::V,putea,болох
1301,wollen::V,dori,хүсэх
1302,anfangen::V,începe,эхлэх
1303,beenden::V,sfârși,дуусгах
1304,beenden::V,termina,дуусгах
1305,aufhören::V,înceta,болих
1306,aufhören::V,înceta,зогсох
1307,gelingen::V,reuși,бүтэх
1308,gelingen::V,izbuti,бүтэх
1309,geraten::V,reuși,илрэх
1310,öffnen::V,deschide,нээх
1311,öffnen::V,deschide,тайлах
1312,schließen::V,închide,хаах
1313,stellen::V,pune,тавих
1314,stellen::V,pune,босгох
1315,stellen::V,așeza,тавих
1316,stellen::V,așeza,босгох
1317,setzen::V,pune,суулгах
1318,setzen::V,așeza,суулгах
1319,legen::V,pune,хийх
1320,legen::V,pune,тавих
1321,berühren::V,atinge,шүргэх
1322,verbinden::V,lega,залгах
1323,bedecken::V,acoperi,бүрэх
1324,aufhängen::V,atârna,өлгөх
1325,aufhängen::V,atârna,дүүжлэх
1326,aufhängen::V,spânzura,өлгөх
1327,aufhängen::V,spânzura,дүүжлэх
1328,anzünden::V,aprinde,асаах
1329,anzünden::V,aprinde,ноцоох
1330,aufheben::V,ridica,өргөх
1331,aufheben::V,lua de jos,өргөх
1332,zurücklassen::V,lăsa,орхих
1333,zurücklassen::V,lăsa,үлдээх
1334,zurücklassen::V,lăsa în urmă,орхих
1335,zurücklassen::V,lăsa în urmă,үлдээх
1336,verlieren::V,pierde,гээх
1337,fallen lassen::V,scăpa,унагах
1338,fallen lassen::V,arunca,унагах
1339,machen::V,face,хийх
1340,machen::V,face,гаргах
1341,herstellen::V,fabrica,бүтээх
1342,herstellen::V,confecționa,бүтээх
1343,bauen::V,clădi,барих
1344,bauen::V,construi,барих
1345,reparieren::V,repara,засах
1346,reparieren::V,repara,сэлбэх
1347,verbessern::V,ameliora,засах
1348,verbessern::V,ameliora,сайжруулах
1349,verbessern::V,îmbunătăți,засах
1350,verbessern::V,îmbunătăți,сайжруулах
1351,ändern::V,schimba,өөрчлөх
1352,ändern::V,modifica,өөрчлөх
1353,graben::V,săpa,малтах
1354,beugen::V,curba,бөгтийлгөх
1355,biegen::V,îndoi,матах
1356,biegen::V,îndoi,муруйлгах
1357,biegen::V,încovoia,матах
1358,biegen::V,încovoia,муруйлгах
1359,drehen::V,învârti,эргүүлэх
1360,wenden::V,întoarce,эргүүлэх
1361,umdrehen::V,învârti,хөрвүүлэх
1362,umdrehen::V,întoarce,хөрвүүлэх
1363,heben::V,ridica,өргөх
1364,hochheben::V,ridica,өргөх
1365,ergreifen::V,lua,атгах
1366,ergreifen::V,apuca,атгах
1367,halten::V,ține,барих
1368,drücken::V,apăsa,дарах
1369,drücken::V,strânge,дарах
1370,schieben::V,împinge,түлхэх
1371,kratzen::V,zgâria,хусах
1372,kratzen::V,zgâria,маажих
1373,lecken::V,linge,долоох
1374,beißen::V,mușca,зуух
1375,beißen::V,mușca,хазах
1376,abreißen::V,rupe,таслах
1377,abreißen::V,smulge,таслах
1378,abschneiden::V,scurta,тайрах
1379,binden::V,lega,боох
1380,binden::V,lega,хүлэх
1381,stecken::V,pune,шаах
1382,stecken::V,pune,шигтгэх
1383,brechen::V,rupe,хугалах
1384,brechen::V,frânge,хугалах
1385,klopfen::V,ciocăni,цохих
1386,klopfen::V,ciocăni,тогших
1387,hauen::V,lovi,дэлдэх
1388,kleben::V,lipi,наах
1389,reiben::V,freca,нухах
1390,reiben::V,freca,нидчих
1391,reiben::V,fricționa,нухах
1392,reiben::V,fricționa,нидчих
1393,streichen::V,unge,нялах
1394,streichen::V,unge,түрхэх
1395,schleifen::V,ascuți,билүүдэх
1396,schleifen::V,ascuți,гуранздах
1397,schneiden::V,tăia,огтлох
1398,rütteln::V,zgâlțâi,холхнулах
1399,schütteln::V,scutura,сэгсрэх
1400,schwenken::V,agita,дэвэх
1401,schwenken::V,agita,даллах
1402,schütten::V,vărsa,цутгах
1403,schütten::V,vărsa,аягалах
1404,füllen::V,umple,дүүргэх
1405,einwickeln::V,înveli,боох
1406,einwickeln::V,înveli,ороох
1407,einwickeln::V,înfășura,боох
1408,einwickeln::V,înfășura,ороох
1409,tragen::V,căra,авчрах
1410,schleppen::V,târî,чирэх
1411,ziehen::V,trage,татах
1412,aufbewahren::V,păstra,хадгалах
1413,aufbewahren::V,conserva,хадгалах
1414,werfen::V,arunca,хаях
1415,werfen::V,arunca,шидэх
1416,fangen::V,prinde,барих
1417,packen::V,apuca,шүүрэх
1418,verstecken::V,ascunde,нуух
1419,teilen::V,împărți,хуваах
1420,schicken::V,trimite,илгээх
1421,schicken::V,trimite,явуулах
1422,bringen::V,aduce,авчрах
1423,bringen::V,aduce,аваачих
1424,hinzufügen::V,adăuga,нэмэх
1425,bekommen::V,obține,хүлээн авах
1426,bekommen::V,dobândi,хүлээн авах
1427,erhalten::V,primi,хүлээн авах
1428,erhalten::V,căpăta,хүлээн авах
1429,nehmen::V,lua,авах
1430,wählen::V,opta,сонгох
1431,wählen::V,alege,сонгох
1432,auswählen::V,selecta,шилэх
1433,bewahren::V,păstra,гамнах
1434,behindern::V,stingheri,саад хийх
1435,behindern::V,stingheri,тотгор болох
1436,verderben::V,strica,эвдэх
1437,beschädigen::V,strica,гэмтээх
1438,zerbrechen::V,rupe,хагалах
1439,zerbrechen::V,rupe,хага цохих
1440,zerbrechen::V,frânge,хагалах
1441,zerbrechen::V,frânge,хага цохих
1442,zerreißen::V,rupe,урах
1443,zerreißen::V,sfâșia,урах
1444,zerstören::V,distruge,эвдэх
1445,zerstören::V,distruge,сүйтгэх
1446,verbrennen::V,arde,шатаах
1447,verbrennen::V,incendia,шатаах
1448,geben::V,da,өгөх
1449,reichen::V,întinde,өгөх
1450,reichen::V,întinde,дамжуулах
1451,schenken::V,dărui,бэлэглэх
1452,versprechen::V,făgădui,амлах
1453,wünschen::V,ura,ерөөх
1454,loben::V,lăuda,магтах
1455,loben::V,lăuda,сайшаах
1456,küssen::V,săruta,озох
1457,küssen::V,săruta,үнсэх
1458,wiegen::V,legăna,бүүвэйлэх
1459,zudecken::V,acoperi,хучих
1460,zudecken::V,acoperi,бүтээх
1461,wecken::V,trezi,сэрээх
1462,wecken::V,deștepta,сэрээх
1463,zeigen::V,arăta,үзүүлэх
1464,führen::V,călăuzi,хөтлөх
1465,lehren::V,preda,заах
1466,lehren::V,învăța,заах
1467,unterrichten::V,învăța,сургах
1468,unterrichten::V,instrui,сургах
1469,aufziehen::V,crește,өсгөх
1470,aufziehen::V,crește,хүмүүжүүлэх
1471,leiten::V,duce,удирдах
1472,leiten::V,conduce,удирдах
1473,antreiben::V,împinge,шамдуулах
1474,antreiben::V,încuraja,шамдуулах
1475,lassen::V,pune pe să,-уулах
1476,einladen::V,invita,залах
1477,vereinigen::V,uni,нэгтгэх
1478,vereinigen::V,uni,хамтруулах
1479,vereinigen::V,întruni,нэгтгэх
1480,vereinigen::V,întruni,хамтруулах
1481,besuchen::V,vizita,зочлох
1482,besuchen::V,face o vizită,зочлох
1483,treffen::V,întâlni,учрах
1484,treffen::V,întâlni,дайралдах
1485,sich versammeln::V,se aduna,хуралдах
1486,spielen::V,se juca,наадах
1487,singen::V,cânta,дуулах
1488,tanzen::V,dansa,бүжиглэх
1489,sich trennen::V,se separa,салах
1490,sich trennen::V,se despărți,салах
1491,verlassen::V,părăsi,хаях
1492,verlassen::V,abandona,хаях
1493,retten::V,salva,гэтэлгэх
1494,bewachen::V,păzi,сахих
1495,schützen::V,ocroti,хамгаалах
1496,schützen::V,proteja,хамгаалах
1497,verteidigen::V,apăra,хамгаалах
1498,sich schlagen::V,se bate,зодолдох
1499,schießen::V,trage,харвах
1500,schießen::V,trage,буу буудах
1501,siegen::V,birui,ялах
1502,siegen::V,învinge,ялах
1503,ärgern::V,supăra,уурлуулах
1504,ärgern::V,supăra,уур хүргэх
1505,schlagen::V,lovi,цохих
1506,treten::V,călca,өшиглөх
1507,stechen::V,înțepa,хатгах
1508,stechen::V,împunge,хатгах
1509,stoßen::V,împinge,ёврох
1510,stoßen::V,împinge,нудрах
1511,stehlen::V,fura,хулгайлах
1512,stören::V,deranja,саад болох
1513,belästigen::V,importuna,зовоох
1514,belästigen::V,importuna,амраахгүй байх
1515,verbergen::V,ascunde,нуух
1516,verbergen::V,ascunde,далдлах
1517,täuschen::V,amăgi,мэхлэх
1518,betrügen::V,înșela,хуурах
1519,töten::V,omorî,алах
1520,wohnen::V,sta,суух
1521,wohnen::V,sta,амьдрах
1522,wohnen::V,locui,суух
1523,wohnen::V,locui,амьдрах
1524,arbeiten::V,lucra,ажиллах
1525,arbeiten::V,lucra,хөдөлмөрлөх
1526,sammeln::V,aduna,түүх
1527,sammeln::V,aduna,хураах
1528,sammeln::V,colecționa,түүх
1529,sammeln::V,colecționa,хураах
1530,pflücken::V,culege,түүх
1531,jagen::V,vâna,агнах
1532,jagen::V,vâna,гөрөөлөх
1533,fischen::V,pescui,загасчлах
1534,fischen::V,pescui,загас барих
1535,fassen::V,prinde,барих
1536,hüten::V,paște,маллах
1537,hüten::V,paște,хариулах
1538,treiben::V,mână,туух
1539,anbinden::V,lega,уях
1540,füttern::V,da de mâncare,тэжээх
1541,melken::V,mulge,саах
