,Concept_ID,bn,pl
712,wieder::ADV,আবার,znowu
713,vergebens::ADV,বিফলে,na próżno
714,vor::PRP,সম্মুখে,przed
715,hinter::PRP,পশ্চাতে,za
716,unter::PRP,নীচে,pod
717,durch::PRP,দ্বারা,przez
718,neben::PRP,কাছে,obok
719,zwischen::PRP,মধ্যে,między
720,wegen::PRP,জন্য,z powodu
721,dies::PRN,এটা,to
722,das::PRN,ওটা,to
723,alles::PRN,সব,wszystko
724,ich::PRN,আমি,ja
725,du::PRN,তুমি,ty
726,er::PRN,উনি,on
727,wir::PRN,আমরা,my
728,ihr::PRN,তোমরা,wy
729,sie::PRN,তারা,oni
730,was::FPRN,কি,co
731,wer::FPRN,কে,kto
732,wo::FADV,কোথায়,gdzie
733,wohin::FADV,কোথায়,dokąd
734,wie::FADV,কেমন,jak
735,warum::FADV,কেন,dlaczego
736,wieviel::FNUM,কত,ile
737,eins::NUM,অক,jeden
738,zwei::NUM,দুই,dwa
739,drei::NUM,তিন,trzy
740,vier::NUM,চার,cztery
741,fünf::NUM,পাঁচ,pięć
742,sechs::NUM,ছয়,sześć
743,sieben::NUM,সাত,siedem
744,acht::NUM,আট,osiem
745,neun::NUM,নয়,dziewięć
746,zehn::NUM,দশ,dziesięć
747,elf::NUM,এগারো,jedenaście
748,zwölf::NUM,দ্বাদশ,dwanaście
749,zwanzig::NUM,বিশ,dwadzieścia
750,dreißig::NUM,ত্রিশ,trzydzieści
751,vierzig::NUM,চল্লিশ,czterdzieści
752,fünfzig::NUM,পঞ্চাশ,pięćdziesiąt
753,sechzig::NUM,ষাট,sześćdziesiąt
754,siebzig::NUM,সত্তর,siedemdziesiąt
755,achtzig::NUM,আশি,osiemdziesiąt
756,neunzig::NUM,নব্বুই,dziewięćdziesiąt
757,hundert::NUM,শত,sto
758,tausend::NUM,হাজার,tysiąc
759,und::CNJ,আর,i
760,und::CNJ,এবং,i
761,oder::CNJ,বা,lub
762,oder::CNJ,বা,albo
763,stehen::V,দাঁড়ানো,stać
764,sitzen::V,বসা,siedzieć
765,liegen::V,শোয়া,leżeć
766,hängen::V,ঝোলা,wisieć
767,werden::V,হইয়া উঠা,zostać
768,werden::V,হইয়া উঠা,stać się
769,passieren::V,ঘটা,dziać się
770,passieren::V,ঘটা,zdarzyć się
771,beginnen::V,আরম্ভ হওয়া,zacząć się
772,enden::V,শেষ হওয়া,kończyć się
773,wechseln::V,রূপাস্তর করা,zmienić się
774,aufgehen[Sonne]::V,উদিত হওয়া,wzejść
775,untergehen[Sonne]::V,অস্ত যাওয়া,zajść
776,scheinen[Sonne]::V,আলো দেওয়া,świecić
777,donnern::V,বজ্রধ্বনি করা,grzmieć
778,wehen::V,প্রবাহিত হওয়া,wiać
779,strömen::V,প্রবাহিত হওয়া,płynąć
780,strömen::V,প্রবাহিত হওয়া,lać się
781,fließen::V,ছুটা,ciec
782,fließen::V,ছুটা,płynąć
783,sich drehen::V,পাক খাওয়া,obracać się
784,schwanken::V,দোলা,chwiać się
785,schwingen::V,দোলা,wahać się
786,fallen::V,পড়া,padać
787,brennen::V,সেঁকা,palić się
788,rauchen::V,ধোঁয়া ছড়ান,dymić
789,rauchen::V,ধোঁয়া ছড়ান,dymić się
790,regnen::V,বর্ষণ_করা,padać
791,gefrieren::V,হিমায়িত হওয়া,zamarznąć
792,tauen::V,গলা,tajać
793,schmelzen::V,গলা,topnieć
794,trocknen::V,শুষ্ক করা,schnąć
795,sieden::V,ফোঁড়া,wrzeć
796,sieden::V,ফোঁড়া,kipieć
797,faulen::V,ক্ষয় হওয়া,gnić
798,verfaulen::V,ক্ষয় হওয়া ,zgnić
799,reißen::V,ছিঁড়া,urywać się
800,versinken::V,ডুবা,tonąć
801,vergehen::V,যাওয়া,przechodzić
802,erscheinen::V,আসা,zjawiać się
803,verschwinden::V,অদৃশ্য হওয়া,zniknąć
804,sinken::V,হ্রাস হওয়া,spadać
805,abnehmen::V,হ্রাস হওয়া,spadać
806,zunehmen::V,বৃদ্ধি পাওয়া,wzrosnąć
807,steigen::V,ওঠা,wzrastać
808,wachsen::V,বড় হওয়া,rosnąć
809,glänzen::V,জ্বলা,błyszczeć
810,funkeln::V,জ্বল্জ্বল করা,zabłyszczeć
811,läuten::V,রুসুঝুসু করা,dzwonić
812,klingeln::V,বাজা,dzwonić
813,klirren::V,টুংটাং-শব্দ করা,brzęczeć
814,brausen::V,গর্জন করা,huczeć
815,rauschen::V,মর্মরধ্বনি করা,szumieć
816,rauschen::V,মর্মরধ্বনি করা,szeleścić
817,klingen::V,শব্দ করা,brzmieć
818,klingen::V,শব্দ করা,dźwięczeć
819,bellen::V,ঘেউ ঘেউ করা,szczekać
820,heulen::V,গর্জন করা,wyć
821,blasen::V,ফুঁ দেওয়া,dmuchnąć
822,pfeifen::V,শিস্ দেওয়া,gwizdać
823,schreien::V,চিৎকার করা,krzyczeć
824,stöhnen::V,গোঁ-গো করা,stękać
825,zittern::V,কাঁপা,drżeć
826,leben::V,বাঁচা,żyć
827,geboren werden::V,জন্মানো,urodzić się
828,atmen::V,শ্বাস ফেলা,oddychać
829,trinken::V,পান করা,pić
830,essen::V,ভক্ষণ করা,jeść
831,schlucken::V,গেলা,połknąć
832,müde werden::V,পরিশ্রান্ত হওয়া,zmęczyć się
833,einschlafen::V,নিদ্রামগ্ন হওয়া,zasnąć
834,schlafen::V,নিদ্রা যাওয়া,spać
835,aufwachen::V,জাগা,obudzić się
836,aufstehen::V,জাগা,wstać
837,sich erholen::V,আরাম করা,wypoczywać
838,krank werden::V,অসুস্থ হত্তয়া,zachorować
839,krank sein::V,রূগ্ণ হত্তয়া,chorować
840,schmerzen::V,কন্কন করা,boleć
841,husten::V,কাশা,kaszlać
842,genesen::V,আরোগ্য হওয়া,wyzdrowieć
843,sterben::V,মারা যাওয়া,umrzeć
844,umkommen::V,মারা যাওয়া,zginąć
845,sich bewegen::V,চলা,poruszać się
846,sich rühren::V,নড়া,ruszyć się
847,sich erheben::V,উদিত হওয়া,podnieść się
848,sich setzen::V,বসা,usiąść
849,hinfallen::V,পড়া,upaść
850,laufen::V,হাঁটা,chodzić
851,schreiten::V,হাঁটা,kroczyć
852,spazierengehen::V,পায়চারি করা,iść na spacer
853,eilen::V,ত্বরাম্বিত করা,pospieszać
854,sich beeilen::V,ত্বরাম্বিত করা,pospieszyć się
855,sausen::V,ধেয়ে যাওয়া,pędzić
856,rennen::V,চলা,biec
857,rennen::V,চলা,biegać
858,springen::V,লাফানো,skakać
859,klettern::V,আরোহণ করা,wspinać się
860,schaukeln::V,দোলা,huśtać
861,schaukeln::V,দোলা,kołysać
862,kriechen::V,হামাগুড়ি দেওয়া,pełzać
863,kriechen::V,হামাগুড়ি দেওয়া,czołgać się
864,schwimmen::V,সাঁতার কাটা,pływać
865,tauchen::V,ডোবা,zanurzać się
866,rudern::V,দাঁড় টানা,wiosłować
867,fahren::V,চালান,jechać
868,fliegen::V,ওড়া,latać
869,fliegen::V,ওড়া,lecieć
870,gehen::V,যাওয়া,iść
871,weggehen::V,প্রস্থান করা,odejść
872,abfahren::V,প্রস্থান করা,odjechać
873,anhalten::V,থামা,zatrzymać się
874,hineingehen::V,ঢোকা,wchodzić
875,eintreten::V,ঢোকা,wejść
876,eintreten::V,ঢোকা,nastąpić
877,kommen::V,আসা,przyjść
878,ankommen::V,আসা,przybyć
879,zurückkommen::V,ফিরা,wrócić
880,bleiben::V,থাকা,zostać
881,warten::V,অপেক্ষা করা,czekać
882,erwarten::V,অপেক্ষা করা,oczekiwać
883,suchen::V,খোঁজ করা,szukać
884,finden::V,পাওয়া,znaleźć
885,versuchen::V,পরখ করা,próbować
886,vorbereiten::V,প্রস্তুত করা,przygotować
887,lieben::V,ভালবাসা,kochać
888,mögen::V,পছন্দ করা,lubić
889,lachen::V,হাসা,śmiać się
890,rühren::V,হৃদয়ম্পর্শ করা,wzruszyć
891,weinen::V,কাঁদা,płakać
892,schimpfen::V,নালিশ করা,kląć
893,sich ärgern::V,রাগ হত্তয়া,gniewać się
894,sich fürchten::V,ভয় করা,bać się
895,fürchten::V,ডরা,bać się
896,fliehen::V,পালানো,uciekać
897,flüchten::V,পালানো,uciec
898,sehen::V,দেখা,widzieć
899,sehen::V,দেখা,zobaczyć
900,anschauen::V,দেখা,oglądać
901,ansehen::V,দেখা,popatrzeć na
902,hören::V,শোনা,słyszeć
903,zuhören::V,শোনা,słuchać
904,probieren::V,পরখ করা,kosztować
905,riechen::V,শুঁকা,wąchać
906,fühlen::V,অনুভব করা,czuć
907,fühlen::V,অনুভব করা,odczuwać
908,scheinen::V,মনে হত্তয়া,wydawać się
909,zu sehen sein::V,দেখা দেত্তয়া,widnieć
910,vernehmen::V,শোনা,usłyszeć
911,frieren::V,শীত লাগা,marznąć
912,tun::V,করা,czynić
913,können::V,পারা,móc
914,können::V,পারা,umieć
915,wollen::V,ইচ্ছা করা,chcieć
916,anfangen::V,আরম্ভ করা,zacząć
917,beenden::V,শেষ করা,zakończyć
918,aufhören::V,থামা,przestać
919,gelingen::V,সিদ্ধিলাভ করা,udać się
920,geraten::V,পরিণত হত্তয়া,udać się
921,öffnen::V,খোলা,otworzyć
922,schließen::V,বন্ধ করা,zamknąć
923,stellen::V,স্থাপন করা,postawić
924,setzen::V,স্থাপন করা,posadzić
925,legen::V,স্থাপন করা,kłaść
926,berühren::V,স্পর্শ করা,dotykać
927,verbinden::V,সংযুক্ত করা,łączyć
928,bedecken::V,ঢাকা,przykryć
929,aufhängen::V,ঝুলানো,powiesić
930,anzünden::V,জ্বালান,zapalić
931,aufheben::V,কুড়াইয়া তোলা,podnieść
932,zurücklassen::V,পরিত্যাগ করা,zostawić
933,verlieren::V,হারান,zgubić
934,fallen lassen::V,ফেলা,upuścić
935,machen::V,গঠন করা,zrobić
936,herstellen::V,সৃষ্টি করা,wytworzyć
937,bauen::V,নির্মাণ করা,budować
938,reparieren::V,মেরামত করা,naprawiać
939,verbessern::V,উন্নতিলাভ করা,ulepszyć
940,ändern::V,পরিবর্তিত করা,zmienić
941,graben::V,খনন করা,kopać
942,beugen::V,নোয়া,zagiąć
943,biegen::V,নোয়া,zgiąć
944,drehen::V,ঘোরান,obracać
945,wenden::V,উলটাইয়া দেত্তয়া,obrocić
946,umdrehen::V,উলটানো,obrocić
947,heben::V,উত্তোলন করা,podnosić
948,hochheben::V,উঁচু করা,podnieść
949,ergreifen::V,দখল করা,chwycić
950,halten::V,ধরা,trzymać
951,drücken::V,টেপা,naciskać
952,schieben::V,ঠেলা,pchać
953,schieben::V,ঠেলা,posuwać
954,kratzen::V,চাঁচা,drapać
955,lecken::V,চাটা,lizać
956,beißen::V,দংশন করা,kąsać
957,abreißen::V,বিচ্ছিন্ন করা,oderwać
958,abschneiden::V,বিচ্ছিন্ন করা,odciąć
959,binden::V,বন্ধন করা,wiązać
960,stecken::V,বিদ্ধ করা,wetknąć
961,brechen::V,ভাঙা,złamać
962,klopfen::V,আঘাত করা,pukać
963,klopfen::V,আঘাত করা,stukać
964,hauen::V,আঘাত করা,bić
965,kleben::V,সাঁটা,kleić
966,reiben::V,ঘষা,trzeć
967,streichen::V,ছড়াইয়া,smarować
968,schleifen::V,ধার দেওয়া,ostrzyć
969,schneiden::V,কাটা,ciąć
970,schneiden::V,কাটা,krajać
971,rütteln::V,নাড়ান,trząść
972,schütteln::V,নড়া,trząść
973,schwenken::V,দোলা,machać
974,schütten::V,বর্ষণ করা,nasypać
975,füllen::V,পরিপূর্ণ করা,napełnić
976,einwickeln::V,মুড়া,zawinąć
977,tragen::V,বহন করা,nieść
978,schleppen::V,টানা,wlec
979,ziehen::V,টানা,ciągnąć
980,aufbewahren::V,রাখা,przechowywać
981,werfen::V,ছুড়া,rzucać
982,fangen::V,লোফা,łowić
983,packen::V,ধরা,chwycić
984,verstecken::V,গোপন করা,ukryć
985,verstecken::V,গোপন করা,schować
986,teilen::V,বিভক্ত করা,podzielić
987,schicken::V,প্রেরণ করা,posyłać
988,bringen::V,আনা,przynieść
989,hinzufügen::V,একত্র করা,dodać
990,bekommen::V,পাওয়া,dostać
991,erhalten::V,পাওয়া,otrzymać
992,nehmen::V,নেওয়া,wziąć
993,wählen::V,বাছা,wybrać
994,auswählen::V,বাছা,wybrać
995,bewahren::V,বাঁচাইয়া রাখা,zachować
996,behindern::V,বাধা দেওয়া,utrudnić
997,behindern::V,বাধা দেওয়া,przeszkadzać
998,verderben::V,নষ্ট করা,zepsuć
999,beschädigen::V,ক্ষতি করা,uszkodzić
1000,zerbrechen::V,ভাঙ্গিয়া যাওয়া,złamać
1001,zerreißen::V,ছিঁড়া,drzeć
1002,zerreißen::V,ছিঁড়া,rozdzierać
1003,zerstören::V,বিনাশ করা,zniszczyć
1004,verbrennen::V,দহন করা,spalić
1005,geben::V,দেওয়া,dać
1006,reichen::V,দেওয়া,podać
1007,schenken::V,উপহার দেত্তয়া,darować
1008,versprechen::V,প্রতিশ্রুতি দেওয়া,obiecać
1009,wünschen::V,আকাঙ্ক্ষা করা,życzyć
1010,loben::V,প্রশংসা করা,chwalić
1011,küssen::V,চুম্বন করা,całować
1012,wiegen::V,দুলানো,kołysać
1013,zudecken::V,ঢাকা,przykryć
1014,wecken::V,জাগানো,zbudzić
1015,zeigen::V,দেখানো,pokazać
1016,führen::V,পথ দেখানো,wieść
1017,führen::V,পথ দেখানো,prowadzić
1018,lehren::V,শেখানো,uczyć
1019,unterrichten::V,শিক্ষা দেওয়া,nauczać
1020,aufziehen::V,পালন করা,wychować
1021,leiten::V,পরিচালনা করা,kierować
1022,antreiben::V,চালনা করা,popędzić
1023,lassen::V,অনুমতি দেওয়া,zostawić
1024,einladen::V,নিমন্ত্রণ করা,zaprosić
1025,vereinigen::V,এক করা,zjednoczyć
1026,besuchen::V,দেখিতে যাওয়া,odwiedzić
1027,treffen::V,সন্মুখীন হওয়া,trafić
1028,treffen::V,সন্মুখীন হওয়া,spotkać
1029,sich versammeln::V,জড়ো হওয়া,zebrać się
1030,sich versammeln::V,জড়ো হওয়া,zgromadzić się
1031,spielen::V,খেলা,grać
1032,spielen::V,খেলা,bawić się
1033,singen::V,গাওয়া,śpiewać
1034,tanzen::V,নাচা,pląsać
1035,tanzen::V,নাচা,tańczyć
1036,sich trennen::V,পৃথক করা,rozstać się
1037,verlassen::V,পরিত্যাগ করা,opuścić
1038,retten::V,উদ্ধার করা,ocalić
1039,retten::V,উদ্ধার করা,uratować
1040,bewachen::V,পাহারা দেওয়া,pilnować
1041,schützen::V,রক্ষা করা,ochronić
1042,verteidigen::V,রক্ষা করা,bronić
1043,sich schlagen::V,লড়াই করা,pobić się
1044,schießen::V,তীরবেগে ছোটা,strzelać
1045,siegen::V,জেতা,zwycziężyć
1046,ärgern::V,বিরক্ত করা,gniewać
1047,schlagen::V,আঘাত করা,bić
1048,schlagen::V,আঘাত করা,uderzyć
1049,treten::V,লাথি মারা,kopnąć
1050,stechen::V,দংশন করা,ukłuć
1051,stoßen::V,ঠেলা,popchnąć
1052,stehlen::V,অপহরণ করা,ukraść
1053,stören::V,ঘাঁটান,zakłócić
1054,stören::V,ঘাঁটান,przeszkodzić
1055,belästigen::V,বিরক্ত করা,dokuczać
1056,verbergen::V,গোপন করা,ukryć
1057,täuschen::V,প্রবঞ্চনা করা,łudzić
1058,betrügen::V,প্রতারণা করা,oszukać
1059,töten::V,হত্যা করা,zabić
1060,wohnen::V,বাস করা,mieszkać
1061,arbeiten::V,কাজ করা,pracować
1062,sammeln::V,সংগ্রহ করা,zebrać
1063,pflücken::V,চয়ন করা,zerwać
1064,jagen::V,শিকার করা,polować
1065,fischen::V,মাছ ধরা,łowić ryby
1066,fassen::V,ধরা,złapać
1067,hüten::V,যুথভুক্ত করা,paść
1068,treiben::V,চালনা করা,pędzić
1069,anbinden::V,বন্ধন করা,przywiązać
1070,füttern::V,ভোজন করানো,karmić
1071,melken::V,দুগ্ধ দোহন করা,doić
1072,hacken::V,কাটা,rąbać
1073,gießen::V,বর্ষণ করা,lać
1074,gießen::V,বর্ষণ করা,podlać
1075,reifen::V,পাকা,dojrzeć
1076,zubereiten::V,রন্ধন করা,przyrządzić
1077,kochen::V,রন্ধন করা,gotować
1078,backen::V,সেকা,piec
1079,braten::V,ভাজা,piec
1080,braten::V,ভাজা,smażyć
1081,umrühren::V,নড়ানো,przemieszać
1082,stricken::V,বোনা,dziać
1083,nähen::V,সেলাই করা,szyć
1084,färben::V,রঞ্জিত করা,pofarbować
1085,reinigen::V,পরিষ্কার করা,oczyścić
1086,waschen::V,পরিষ্কার করা,prać
1087,abwischen::V,মুছা,obetrzeć
1088,spülen::V,পরিষ্কার করা,płukać
1089,fegen::V,ঝাঁট দেওয়া,zamiatać
1090,kehren::V,ঝাঁট দেওয়া,zamieść
1091,baden::V,অবগাহন করা,kąpać się
1092,sich waschen::V,ধোয়া,myć się
1093,ausziehen::V,খুলা,zdjąć
1094,anziehen::V,গায়ে দেত্তয়া,włożyć
1095,sich anziehen::V,পোশাক পরা,ubrać się
1096,kämmen::V,আঁচড়ানো,uczesać
1097,schmücken::V,সাজান করা,ozdabiać
1098,sagen::V,উচ্চারণ করা,powiedzieć
1099,sprechen::V,বলা,mówić
1100,reden::V,আলাপ করা,mówić
1101,sich unterhalten::V,আড্ডা দেওয়া,rozmawiać
1102,fragen::V,জিজ্ঞাসা করা,zapytać
1103,bitten::V,প্রার্থনা করা,prosić
1104,erzählen::V,বর্ণনা করা,opowiedzieć
1105,mitteilen::V,বলা,zawiadomić o
1106,nennen::V,নাম দেওয়া,nazwać
1107,rufen::V,আমন্ত্রণ করা,wołać
1108,prahlen::V,বড়াই করা,chełpić się
1109,übersetzen::V,ভাষাস্তরিত করা,tłumaczyć
1110,denken::V,ভাবা,myśleć
1111,glauben::V,বিশ্বাস করা,sądzić
1112,glauben::V,বিশ্বাস করা,wierzyć
1113,bemerken::V,লক্ষ্য করা,zauważyć
1114,erkennen::V,চিনিতে পারা,poznać
1115,begreifen::V,উপলব্ধি করা,zrozumieć
1116,verstehen::V,উপলব্ধি করা,rozumieć
1117,verstehen::V,উপলব্ধি করা,dosłyszeć
1118,lernen::V,শেখা,uczyć się
1119,wissen::V,জানা,wiedzieć
1120,sich erinnern an::V,মনে করা,przypomnieć sobie
1121,vergessen::V,বিস্মৃত হওয়া,zapomnieć
1122,messen::V,মাপা,mierzyć
1123,zählen::V,গণনা করা,liczyć
1124,rechnen::V,হিসাব করা,rachować
1125,lesen::V,পাঠ করা,czytać
1126,malen::V,আঁকা,malować
1127,zeichnen::V,ছকা,rysować
1128,schreiben::V,লেখা,pisać
1129,besitzen::V,অধিকার করা,posiadać
1130,kaufen::V,ক্রয় করা,kupić
1131,verkaufen::V,বেচা,sprzedać
1132,bezahlen::V,প্রদান করা,zapłacić
1133,zahlen::V,প্রদান করা,płacić
1134,beherrschen::V,শাসন করা,opanować
1135,ertragen::V,বহন করা,znieść
1136,lärmen::V,,hałasować
