,Concept_ID,mhr,la
748,unten::ADV,йыма́лне,infra
749,hinab::ADV,йыма́к,pessum
750,oben::ADV,кӱ́шнӧ,supra
751,oben::ADV,ӱмба́лне,supra
752,hinauf::ADV,кӱ́ш,sursum
753,hinauf::ADV,кӱ́шкӧ,sursum
754,überall::ADV,чыла́ вере́,ubique
755,nicht::ADV,ок,non
756,nicht::ADV,о́геш,non
757,ein wenig::ADV,изи́ш,paulum
758,kaum::ADV,пыкше́,vix
759,kaum::ADV,пыкше́,aegre
760,sehr::ADV,чот,valde
761,sehr::ADV,чот,magnopere
762,so::ADV,тыге́,ita
763,noch::ADV,а́ле,etiam
764,nur::ADV,гына́,solum
765,nur::ADV,гына́,tantum
766,schon::ADV,ы́нде,iam
767,wieder::ADV,ада́к,rursus
768,vergebens::ADV,ара́м,frustra
769,vor::PRP,о́нчыч,ante
770,hinter::PRP,шеҥге́лне,post
771,unter::PRP,йыма́лне,sub
772,durch::PRP,вошт,per
773,neben::PRP,вокте́н,iuxta
774,zwischen::PRP,кокла́ште,inter
775,wegen::PRP,верч,propter
776,dies::PRN,ти́де,hoc
777,das::PRN,са́де,id
778,alles::PRN,чыла́,omnia
779,ich::PRN,мый,ego
780,du::PRN,тый,tu
781,er::PRN,ту́до,is
782,er::PRN,ту́до,ille
783,wir::PRN,ме,nos
784,ihr::PRN,те,vos
785,sie::PRN,ну́но,ii
786,sie::PRN,ну́но,illi
787,was::FPRN,мо,quid
788,wer::FPRN,кӧ,quis
789,wo::FADV,куша́н,ubi
790,wohin::FADV,куш,quo
791,wohin::FADV,ку́шко,quo
792,wie::FADV,кузе́,quomodo
793,warum::FADV,мо,cur
794,warum::FADV,мола́н,cur
795,wieviel::FNUM,куна́р,quantum
796,eins::NUM,ик,unus
797,zwei::NUM,ко́кыт,duo
798,drei::NUM,кум,tres
799,vier::NUM,ныл,quattuor
800,fünf::NUM,вич,quinque
801,sechs::NUM,куд,sex
802,sieben::NUM,шым,septem
803,acht::NUM,канда́ш,octo
804,neun::NUM,инде́ш,novem
805,zehn::NUM,лу,decem
806,elf::NUM,лати́к,undecim
807,zwölf::NUM,латко́к,duodecim
808,zwanzig::NUM,ко́ло,viginti
809,dreißig::NUM,ку́мло,triginta
810,vierzig::NUM,ны́лле,quadraginta
811,fünfzig::NUM,ви́тле,quinquaginta
812,sechzig::NUM,ку́дло,sexaginta
813,siebzig::NUM,шы́мле,septuaginta
814,achtzig::NUM,канда́шле,octoginta
815,neunzig::NUM,инде́шле,nonaginta
816,hundert::NUM,шӱ́дӧ,centum
817,tausend::NUM,тӱже́м,mille
818,und::CNJ,да,et
819,und::CNJ,да,-que
820,und::CNJ,ден,et
821,und::CNJ,ден,-que
822,oder::CNJ,я,vel
823,oder::CNJ,а́ле,vel
824,stehen::V,шога́ш,stare
825,sitzen::V,шинча́ш,sedere
826,liegen::V,кия́ш,iacere
827,hängen::V,кеча́ш,pendere
828,werden::V,лия́ш,fieri
829,passieren::V,лия́ш,accidere
830,beginnen::V,тӱҥгала́ш,incipere
831,enden::V,пыта́ш,finem habere
832,wechseln::V,вашталта́ш,mutari
833,aufgehen[Sonne]::V,лекта́ш,oriri
834,untergehen[Sonne]::V,шинча́ш,occidere
835,scheinen[Sonne]::V,волгалта́ш,lucere
836,donnern::V,кӱдырта́ш,tonare
837,donnern::V,сургалта́ш,tonare
838,wehen::V,пуа́ш,flare
839,strömen::V,шийалтара́ш,fluere
840,fließen::V,йога́ш,manare
841,sich drehen::V,пӧрда́ш,torqueri
842,schwanken::V,лӱҥга́ш,vacillare
843,schwanken::V,тайныла́ш,vacillare
844,schwingen::V,рӱпшалта́ш,vibrare
845,fallen::V,воза́ш,cadere
846,fallen::V,йӧрла́ш,cadere
847,brennen::V,йӱла́ш,ardere
848,rauchen::V,шикша́ш,fumare
849,regnen::V,йӱра́ш,pluere
850,gefrieren::V,кылма́ш,congelari
851,gefrieren::V,ияҥа́ш,congelari
852,tauen::V,шула́ш,rorare
853,schmelzen::V,лева́ш,liquescere
854,trocknen::V,кошка́ш,arescere
855,sieden::V,шола́ш,fervere
856,faulen::V,шӱя́ш,putescere
857,verfaulen::V,шӱйы́н шуа́ш,putescere
858,reißen::V,кӱрла́ш,scindi
859,versinken::V,пуре́н кая́ш,mergi
860,vergehen::V,эрте́н кая́ш,praeterire
861,erscheinen::V,толы́н лекта́ш,apparere
862,verschwinden::V,йома́ш,discedere
863,sinken::V,пуча́ш,labi
864,abnehmen::V,пуча́ш,deminui
865,zunehmen::V,шукема́ш,augeri
866,steigen::V,нӧлталта́ш,augescere
867,wachsen::V,кушка́ш,crescere
868,glänzen::V,йылгыжа́ш,splendere
869,funkeln::V,чолга́ш,micare
870,lärmen::V,рӱшка́ш,strepere
871,läuten::V,мура́ш,sonare
872,klingeln::V,йыҥгырта́ш,tinnire
873,klirren::V,чылдыртата́ш,crepare
874,brausen::V,лӱшка́ш,saevire
875,rauschen::V,лыжга́ш,crepare
876,klingen::V,йоҥга́ш,sonare
877,bellen::V,опта́ш,latrare
878,heulen::V,урмыжа́ш,ululare
879,blasen::V,пуала́ш,flare
880,pfeifen::V,шӱ́шкаш,sibilare
881,schreien::V,кычкыра́ш,clamare
882,stöhnen::V,йыҥыса́ш,gemere
883,zittern::V,чытыра́ш,tremere
884,zittern::V,чытыра́ш,trepidare
885,leben::V,ила́ш,vivere
886,geboren werden::V,шоча́ш,nasci
887,atmen::V,шӱла́ш,spirare
888,trinken::V,йӱа́ш,bibere
889,essen::V,кочка́ш,edere
890,schlucken::V,нела́ш,devorare
891,müde werden::V,ноя́ш,fatigari
892,einschlafen::V,мале́н колта́ш,obdormiscere
893,schlafen::V,мала́ш,dormire
894,aufwachen::V,помыжалта́ш,expergisci
895,aufstehen::V,кынела́ш,exsurgere
896,sich erholen::V,кана́ш,se reficere
897,krank werden::V,черлане́н воза́ш,aegrescere
898,krank sein::V,черлане́н кия́ш,aegrotare
899,schmerzen::V,коршта́ш,dolere
900,husten::V,кокыра́ш,tussire
901,genesen::V,тӱрла́ш,convalescere
902,genesen::V,тазаҥа́ш,convalescere
903,sterben::V,кола́ш,mori
904,umkommen::V,вуй йома́ш,perire
905,sich bewegen::V,кошта́ш,se movere
906,sich rühren::V,тарвана́ш,micare
907,sich erheben::V,кынела́ш,surgere
908,sich setzen::V,шинча́ш,considere
909,hinfallen::V,йӧрла́ш,cadere
910,laufen::V,кошта́ш,vadere
911,schreiten::V,ошкыла́ш,gradi
912,spazierengehen::V,гуля́яш,ambulare
913,eilen::V,вашка́ш,properare
914,sich beeilen::V,вашкешта́ш,festinare
915,sausen::V,юлтка́ш,currere
916,rennen::V,куржтала́ш,currere
917,springen::V,тӧршта́ш,salire
918,klettern::V,кӱза́ш,niti
919,schaukeln::V,лӱҥгалта́ш,oscillare
920,kriechen::V,нушка́ш,repere
921,kriechen::V,нушка́ш,serpere
922,schwimmen::V,ия́ш,nare
923,schwimmen::V,ия́ш,natare
924,tauchen::V,шуҥгалта́ш,mergere
925,rudern::V,удыра́ш,remigare
926,fahren::V,кудала́ш,vehi
927,fliegen::V,чоҥешта́ш,volare
928,gehen::V,кая́ш,ire
929,gehen::V,кая́ш,vadere
930,weggehen::V,кораҥа́ш,abire
931,weggehen::V,кораҥа́ш,discedere
932,abfahren::V,лекта́ш,proficisci
933,anhalten::V,чарна́ш,consistere
934,hineingehen::V,пура́ш,inire
935,hineingehen::V,пура́ш,ingredi
936,eintreten::V,пура́ш,intrare
937,kommen::V,тола́ш,venire
938,ankommen::V,шуа́ш,advenire
939,zurückkommen::V,пӧртыла́ш,revenire
940,bleiben::V,кода́ш,manere
941,warten::V,вуча́ш,opperiri
942,erwarten::V,вуча́ш,opperiri
943,erwarten::V,вуча́ш,expectare
944,suchen::V,кычала́ш,quaerere
945,finden::V,муа́ш,reperire
946,versuchen::V,толаша́ш,conari
947,versuchen::V,толаша́ш,temptare
948,vorbereiten::V,ямдыла́ш,parare
949,lieben::V,йӧрата́ш,amare
950,mögen::V,йӧрата́ш,amare
951,lachen::V,воштыла́ш,ridere
952,rühren::V,ку́мыл тарвата́ш,commovere
953,weinen::V,шорта́ш,flere
954,schimpfen::V,каргаша́ш,increpare
955,sich ärgern::V,сыра́ш,indignari
956,sich fürchten::V,лӱда́ш,vereri
957,fürchten::V,лӱда́ш,timere
958,fliehen::V,куржа́ш,fugere
959,flüchten::V,куржа́ш,effugere
960,sehen::V,ужа́ш,videre
961,anschauen::V,онча́ш,aspectare
962,ansehen::V,эскера́ш,spectare
963,hören::V,кола́ш,audire
964,zuhören::V,колышта́ш,auscultare
965,probieren::V,тамла́ш,gustare
966,riechen::V,ӱпшынча́ш,olfacere
967,fühlen::V,шижа́ш,sentire
968,scheinen::V,чуча́ш,videri
969,zu sehen sein::V,коя́ш,conspici
970,vernehmen::V,кола́ш,comperire
971,frieren::V,кылма́ш,algere
972,tun::V,ышта́ш,facere
973,können::V,мошта́ш,posse
974,wollen::V,тӱна́ш,velle
975,anfangen::V,тӱҥала́ш,incipere
976,beenden::V,пытара́ш,finire
977,aufhören::V,чарна́ш,desistere
978,gelingen::V,сай лекта́ш,contingere
979,geraten::V,лекта́ш,evenire
980,öffnen::V,поча́ш,aperire
981,schließen::V,петыра́ш,claudere
982,stellen::V,шында́ш,sistere
983,setzen::V,шында́ш,ponere
984,legen::V,опта́ш,ponere
985,legen::V,пышта́ш,ponere
986,berühren::V,тӱка́ш,tangere
987,verbinden::V,пида́ш,iungere
988,bedecken::V,леведа́ш,tegere
989,bedecken::V,леведа́ш,operire
990,aufhängen::V,сака́ш,suspendere
991,anzünden::V,чӱкта́ш,accendere
992,anzünden::V,чӱкта́ш,inflammare
993,aufheben::V,нӧлтала́ш,tollere
994,zurücklassen::V,кода́ш,relinquere
995,verlieren::V,йомдара́ш,perdere
996,verlieren::V,йомдара́ш,amittere
997,fallen lassen::V,воза́ш,dimittere
998,machen::V,ышта́ш,facere
999,herstellen::V,ямдыла́ш,fabricare
1000,bauen::V,чоҥа́ш,construere
1001,reparieren::V,ачала́ш,reparare
1002,verbessern::V,саемда́ш,emendare
1003,ändern::V,весемда́ш,mutare
1004,graben::V,кӱнча́ш,fodere
1005,beugen::V,пӱгырта́ш,flectere
1006,biegen::V,лывырта́ш,curvare
1007,drehen::V,пӱтыра́ш,torquere
1008,wenden::V,ирала́ш,vertere
1009,umdrehen::V,савырала́ш,convertere
1010,heben::V,нӧлта́ш,tollere
1011,hochheben::V,нӧлта́ш,levare
1012,ergreifen::V,руалта́ш,capessere
1013,halten::V,куча́ш,tenere
1014,drücken::V,иша́ш,premere
1015,drücken::V,темда́ш,premere
1016,schieben::V,шӱкала́ш,promovere
1017,kratzen::V,удыра́ш,radere
1018,lecken::V,нула́ш,lambere
1019,beißen::V,пура́ш,mordere
1020,abreißen::V,кӱрла́ш,avellere
1021,abschneiden::V,пӱчка́ш,desecare
1022,binden::V,кылда́ш,ligare
1023,stecken::V,шуралта́ш,inserere
1024,brechen::V,тодышта́ш,rumpere
1025,klopfen::V,кыра́ш,pultare
1026,hauen::V,тӱя́ш,ferire
1027,kleben::V,клеитла́ш,agglutinare
1028,reiben::V,йыга́ш,terere
1029,reiben::V,туржала́ш,terere
1030,streichen::V,шӱра́ш,oblinere
1031,schleifen::V,шума́ш,acuere
1032,schleifen::V,яна́ш,acuere
1033,schneiden::V,пӱчка́ш,secare
1034,rütteln::V,рӱза́ш,quassare
1035,schütteln::V,почка́ш,quatere
1036,schwenken::V,рӱза́ш,ventilare
1037,schütten::V,опта́ш,fundere
1038,füllen::V,тема́ш,complere
1039,einwickeln::V,вӱдыла́ш,involvere
1040,tragen::V,нумала́ш,ferre
1041,tragen::V,нумала́ш,portare
1042,schleppen::V,шӱдыра́ш,pertrahere
1043,ziehen::V,шупша́ш,trahere
1044,aufbewahren::V,арала́ш,asservare
1045,werfen::V,шуа́ш,iacere
1046,werfen::V,кышка́ш,iacere
1047,fangen::V,куча́ш,capere
1048,packen::V,руалта́ш,capessere
1049,verstecken::V,тоя́ш,abdere
1050,teilen::V,пӧла́ш,partiri
1051,teilen::V,пӧла́ш,dividere
1052,schicken::V,колта́ш,mittere
1053,bringen::V,конда́ш,apportare
1054,hinzufügen::V,ешара́ш,addere
1055,bekommen::V,нала́ш,adipisci
1056,erhalten::V,нала́ш,accipere
1057,nehmen::V,нала́ш,sumere
1058,wählen::V,сайла́ш,eligere
1059,auswählen::V,таҥгла́ш,deligere
1060,bewahren::V,сакла́ш,conservare
1061,behindern::V,чаракла́ш,impedire
1062,verderben::V,пужа́ш,corrumpere
1063,beschädigen::V,пужа́ш,laedere
1064,zerbrechen::V,пудырта́ш,rumpere
1065,zerbrechen::V,пудырта́ш,frangere
1066,zerreißen::V,кӱрла́ш,discindere
1067,zerstören::V,шалата́ш,delere
1068,verbrennen::V,йӱлата́ш,urere
1069,verbrennen::V,йӱлата́ш,cremare
1070,geben::V,пуа́ш,dare
1071,reichen::V,пуа́ш,praebere
1072,schenken::V,пӧлекла́ш,donare
1073,schenken::V,пӧлекла́ш,largiri
1074,versprechen::V,сӧра́ш,polliceri
1075,versprechen::V,сӧра́ш,promittere
1076,wünschen::V,тылана́ш,
1077,loben::V,мокта́ш,laudare
1078,küssen::V,шупшала́ш,osculari
1079,wiegen::V,рӱпша́ш,
1080,zudecken::V,леведа́ш,tegere
1081,wecken::V,помыжалтара́ш,excitare
1082,zeigen::V,ончыкта́ш,monstrare
1083,führen::V,вӱда́ш,ducere
1084,lehren::V,туныкта́ш,docere
1085,unterrichten::V,туныкта́ш,instituere
1086,aufziehen::V,орышта́ш,nutrire
1087,leiten::V,вӱда́ш,ducere
1088,leiten::V,вуйлата́ш,ducere
1089,antreiben::V,поктыла́ш,incitare
1090,lassen::V,-та́ш,iubere
1091,einladen::V,ӱжа́ш,invitare
1092,vereinigen::V,иктешла́ш,coniungere
1093,besuchen::V,то́лын кая́ш,visere
1094,treffen::V,вашлия́ш,convenire
1095,sich versammeln::V,погына́ш,convenire
1096,sich versammeln::V,чумырга́ш,convenire
1097,spielen::V,мода́ш,ludere
1098,singen::V,мура́ш,cantare
1099,tanzen::V,кушта́ш,saltare
1100,sich trennen::V,ойырла́ш,digredi
1101,sich trennen::V,ойырла́ш,discedere
1102,verlassen::V,кудалта́ш,deserere
1103,verlassen::V,кудалта́ш,relinquere
1104,retten::V,утара́ш,servare
1105,bewachen::V,орола́ш,custodire
1106,schützen::V,арала́ш,tueri
1107,schützen::V,арала́ш,tutari
1108,verteidigen::V,арала́ш,defendere
1109,sich schlagen::V,кредала́ш,luctari
1110,schießen::V,лӱя́ш,iaculari
1111,siegen::V,сеҥа́ш,vincere
1112,ärgern::V,сырыкта́ш,irritare
1113,schlagen::V,пера́ш,ferire
1114,treten::V,тошка́ш,calcare
1115,stechen::V,кера́ш,pungere
1116,stoßen::V,шӱкала́ш,tundere
1117,stehlen::V,шолышта́ш,furari
1118,stören::V,мешая́ш,turbare
1119,belästigen::V,толаштара́ш,obtundere
1120,verbergen::V,шылта́ш,celare
1121,verbergen::V,шылта́ш,occultare
1122,täuschen::V,ондала́ш,fallere
1123,betrügen::V,ондала́ш,fraudare
1124,töten::V,пушта́ш,necare
1125,töten::V,пушта́ш,caedere
1126,wohnen::V,ила́ш,habitare
1127,arbeiten::V,пашалана́ш,laborare
1128,arbeiten::V,паша́м ышта́ш,laborare
1129,sammeln::V,пога́ш,colligere
1130,pflücken::V,кӱра́ш,carpere
1131,jagen::V,сонарла́ш,venari
1132,fischen::V,кол куча́ш,piscari
1133,fassen::V,куча́ш,capere
1134,hüten::V,кӱта́ш,custodire
1135,treiben::V,покта́ш,agere
1136,anbinden::V,йолышта́ш,alligare
1137,füttern::V,пукша́ш,nutrire
1138,melken::V,лӱшта́ш,mulgere
1139,hacken::V,руа́ш,findere
1140,gießen::V,шава́ш,rigare
1141,reifen::V,кӱа́ш,maturescere
1142,zubereiten::V,ямдыла́ш,apparare
1143,kochen::V,шолта́ш,coquere
1144,backen::V,кӱкташ,coquere
1145,braten::V,пуштыла́ш,torrere
1146,braten::V,жаритла́ш,torrere
1147,umrühren::V,луга́ш,commovere
1148,stricken::V,пида́ш,texere
1149,nähen::V,урга́ш,suere
1150,färben::V,чиялта́ш,tingere
1151,reinigen::V,эрыкта́ш,purgare
1152,waschen::V,мушка́ш,lavare
1153,abwischen::V,ӱшта́ш,abstergere
1154,spülen::V,шӱалта́ш,perluere
1155,fegen::V,ӱшта́ш,verrere
1156,kehren::V,ӱшта́ш,purgare
1157,baden::V,йӱштыла́ш,lavari
1158,sich waschen::V,мушкылта́ш,lavari
1159,ausziehen::V,кудаша́ш,exuere
1160,anziehen::V,чия́ш,induere
1161,sich anziehen::V,чия́ш,vestiri
1162,kämmen::V,шера́ш,pectere
1163,schmücken::V,тӱзата́ш,ornare
1164,schmücken::V,тӱзата́ш,decorare
1165,schmücken::V,чеверта́ш,ornare
1166,schmücken::V,чеверта́ш,decorare
1167,sagen::V,ойла́ш,dicere
1168,sagen::V,каласа́ш,dicere
1169,sprechen::V,кутыра́ш,fari
1170,reden::V,мутлана́ш,loqui
1171,sich unterhalten::V,кутыра́ш,colloqui
1172,sich unterhalten::V,кутыра́ш,disputare
1173,fragen::V,йода́ш,rogare
1174,fragen::V,йода́ш,quaerere
1175,bitten::V,йода́ш,orare
1176,bitten::V,йода́ш,rogare
1177,erzählen::V,ойла́ш,narrare
1178,mitteilen::V,увертара́ш,communicare
1179,nennen::V,лӱмда́ш,appellare
1180,rufen::V,ӱжа́ш,vocare
1181,prahlen::V,моктана́ш,gloriari
1182,übersetzen::V,кусара́ш,vertere
1183,denken::V,шона́ш,cogitare
1184,glauben::V,ӱшана́ш,credere
1185,bemerken::V,шижа́ш,animadvertere
1186,erkennen::V,пала́ш,cognoscere
1187,begreifen::V,ыҥла́ш,comprehendere
1188,verstehen::V,умыла́ш,intellegere
1189,lernen::V,тунема́ш,discere
1190,wissen::V,шинча́ш,scire
1191,sich erinnern an::V,шарна́ш,meminisse
1192,vergessen::V,монда́ш,oblivisci
1193,messen::V,виса́ш,metiri
1194,zählen::V,шотла́ш,numerare
1195,rechnen::V,шотла́ш,reri
1196,rechnen::V,шотла́ш,calculare
1197,lesen::V,луда́ш,legere
1198,malen::V,сӱретла́ш,pingere
1199,zeichnen::V,сӱретла́ш,scribere
1200,schreiben::V,воза́ш,scribere
1201,besitzen::V,лия́ш,possidere
1202,kaufen::V,нала́ш,emere
1203,verkaufen::V,ужала́ш,vendere
1204,bezahlen::V,тӱла́ш,pendere
1205,zahlen::V,тӱла́ш,solvere
1206,beherrschen::V,куча́ш,regere
1207,beherrschen::V,куча́ш,imperare
1208,ertragen::V,турка́ш,tolerare
1209,ertragen::V,турка́ш,sustinere
