,Concept_ID,ady,lt
1301,ausziehen::V,къытехы́н,nuvilkti
1302,anziehen::V,щылъэ́н,mauti
1303,anziehen::V,щылъэ́н,apsivilkti
1304,sich anziehen::V,зыфэпэн,rengtis
1305,sich anziehen::V,зыфэпэн,apsirengti
1306,kämmen::V,жьын,šukuoti
1307,schmücken::V,гъэдэхэ́н,puošti
1308,schmücken::V,гъэдэхэ́н,dabinti
1309,schmücken::V,гъэдэхэ́н,gražinti
1310,sagen::V,къэӏон,tarti
1311,sprechen::V,псэлъэ́н,kalbėti
1312,reden::V,гущыӏэ́н,šnekėti
1313,sich unterhalten::V,зэдэгущыӏэн,kalbėtis
1314,sich unterhalten::V,зэдэгущыӏэн,šnekučiuotis
1315,fragen::V,упчӏэ́н,klausti
1316,bitten::V,лъэӏо́н,prašyti
1317,erzählen::V,къэпӏотэ́н,pasakoti
1318,mitteilen::V,макъэ егъэӏун,skelbti
1319,mitteilen::V,макъэ егъэӏун,pranešti
1320,nennen::V,цӏэ фэусы́н,vadinti
1321,nennen::V,цӏэ фэусы́н,vardyti
1322,rufen::V,джэн,šaukti
1323,rufen::V,джэн,kviesti
1324,prahlen::V,узыщытхъужьы́н,girtis
1325,übersetzen::V,бгъэкӏотэн,versti
1326,übersetzen::V,бгъэкӏотэн,išversti
1327,denken::V,егупшысэ́н,galvoti
1328,glauben::V,уивыхъэ́ телъы́н,manyti
1329,glauben::V,уивыхъэ́ телъы́н,tikėti
1330,bemerken::V,гу лъыптэ́н,pamatyti
1331,bemerken::V,гу лъыптэ́н,pastebėti
1332,erkennen::V,зэхэпхын,pažinti
1333,erkennen::V,зэхэпхын,atpažinti
1334,erkennen::V,зэбгъэшӏэн,pažinti
1335,erkennen::V,зэбгъэшӏэн,atpažinti
1336,begreifen::V,гурыӏо́н,suvokti
1337,verstehen::V,зэхэхын,suprasti
1338,lernen::V,еджэ́н,mokytis
1339,wissen::V,шӏэн,žinoti
1340,sich erinnern an::V,къэшӏэжьын,prisiminti
1341,vergessen::V,пщыгъупшэжьы́н,užmiršti
1342,messen::V,шын,matuoti
1343,zählen::V,плъытэ́н,skaičiuoti
1344,rechnen::V,плъытэ́н,skaičiuoti
1345,rechnen::V,угугъэ́н,skaičiuoti
1346,lesen::V,еджэ́н,skaityti
1347,malen::V,шӏын,tapyti
1348,zeichnen::V,шӏын,piešti
1349,zeichnen::V,шӏын,žymėti
1350,zeichnen::V,шӏын,braižyti
1351,schreiben::V,тхын,rašyti
1352,besitzen::V,иӏэн,turėti
1353,kaufen::V,щэфы́н,pirkti
1354,verkaufen::V,щэн,parduoti
1355,bezahlen::V,птын,apmokėti
1356,bezahlen::V,лъыптын,apmokėti
1357,bezahlen::V,птыжьы́н,apmokėti
1358,zahlen::V,птын,mokėti
1359,zahlen::V,лъыптын,mokėti
1360,beherrschen::V,иунаеу иӏэн,valdyti
1361,ertragen::V,щэчы́н,kę̃sti
1362,ertragen::V,щэчы́н,pakelti
1363,ertragen::V,щэчы́н,iškę̃sti
1364,Schnurrbart::N,,ūsai
1365,Nabel::N,,bamba
1366,Wetter::N,,oras
1367,Frost::N,,šalna
1368,Raureif::N,,šerkšnas
1369,Adler::N,,erelis
1370,Schwan::N,,gulbė
1371,Ton::N,,tonas
1372,Ton::N,,garsas
1373,Sache::N,,daiktas
1374,Schlitten::N,,rogės
1375,Schlitten::N,,rogutės
1376,Last::N,,našta
1377,Last::N,,nešulys
1378,Figur::N,,figūra
1379,Bündel::N,,ryšulys
1380,Schuh::N,,batas
1381,Arzt::N,,gydytojas
1382,lebendig::A,,gyvas
1383,zuerst::ADV,,pirma
1384,zuerst::ADV,,iš pradžių̃
1385,manchmal::ADV,,kai kada
1386,niemals::ADV,,niekada
1387,niemals::ADV,,niekuomet
1388,hier::ADV,,čia
1389,hierhin::ADV,,šen
1390,hierhin::ADV,,čionai
1391,von hier::ADV,,iš čia
1392,schon::ADV,,jau
1393,sinken::V,,kristi
1394,klirren::V,,žvangėti
1395,fliehen::V,,bėgti
1396,fliehen::V,,sprukti
1397,flüchten::V,,pabėgti
1398,geraten::V,,nusisekti
1399,aufheben::V,,pakelti
1400,beugen::V,,lenkti
1401,beugen::V,,palenkti
1402,umdrehen::V,,sukti
1403,umdrehen::V,,apversti
1404,bekommen::V,,gauti
1405,erhalten::V,,gauti
1406,treten::V,,mygti
