,Concept_ID,de,eu
799,hinter::PRP,hinter,gibelean
800,unter::PRP,unter,pean
801,unter::PRP,unter,azpian
802,durch::PRP,durch,zehar
803,neben::PRP,neben,ondoan
804,neben::PRP,neben,aldamenean
805,zwischen::PRP,zwischen,artean
806,wegen::PRP,wegen,-gatik
807,dies::PRN,dies,hau
808,das::PRN,das,hura
809,alles::PRN,alles,dena
810,ich::PRN,ich,ni
811,du::PRN,du,zu
812,er::PRN,er,bera
813,wir::PRN,wir,gu
814,ihr::PRN,ihr,zuek
815,sie::PRN,sie,berak
816,was::FPRN,was,zer
817,wer::FPRN,wer,nor
818,wo::FADV,wo,non
819,wohin::FADV,wohin,nora
820,wie::FADV,wie,nola
821,wie::FADV,wie,zelan
822,warum::FADV,warum,zeren
823,warum::FADV,warum,zergatik
824,wieviel::FNUM,wieviel,zenbat
825,eins::NUM,eins,bat
826,zwei::NUM,zwei,bi
827,zwei::NUM,zwei,biga
828,drei::NUM,drei,hiru
829,vier::NUM,vier,lau
830,fünf::NUM,fünf,bost
831,sechs::NUM,sechs,sei
832,sieben::NUM,sieben,zazpi
833,acht::NUM,acht,zortzi
834,neun::NUM,neun,bederatzi
835,zehn::NUM,zehn,hamar
836,elf::NUM,elf,hamaika
837,zwölf::NUM,zwölf,hamabi
838,zwanzig::NUM,zwanzig,hogei
839,dreißig::NUM,dreißig,hogeita hamar
840,vierzig::NUM,vierzig,berrogei
841,fünfzig::NUM,fünfzig,berrogeita hamar
842,sechzig::NUM,sechzig,hirurogei
843,siebzig::NUM,siebzig,hirurogeita hamar
844,achtzig::NUM,achtzig,laurogei
845,neunzig::NUM,neunzig,laurogeita hamar
846,hundert::NUM,hundert,ehun
847,tausend::NUM,tausend,mila
848,und::CNJ,und,eta
849,oder::CNJ,oder,edo
850,stehen::V,stehen,zutik egon
851,sitzen::V,sitzen,eserita egon
852,liegen::V,liegen,etzan
853,hängen::V,hängen,eskegita egon
854,hängen::V,hängen,zintzilik egon
855,werden::V,werden,bihurtu
856,werden::V,werden,bilakatu
857,passieren::V,passieren,pasatu
858,passieren::V,passieren,gertatu
859,beginnen::V,beginnen,hasi
860,enden::V,enden,bukatu
861,wechseln::V,wechseln,aldatu
862,aufgehen[Sonne]::V,aufgehen,ilki
863,aufgehen[Sonne]::V,aufgehen,sortu
864,untergehen[Sonne]::V,untergehen,sartu
865,scheinen[Sonne]::V,scheinen,eguzkia egon
866,donnern::V,donnern,trumoia jo
867,wehen::V,wehen,haizea ibili
868,strömen::V,strömen,zorrotadaka isuri
869,fließen::V,fließen,isuri
870,sich drehen::V,sich drehen,biratu
871,schwanken::V,schwanken,zabuka ibili
872,schwingen::V,schwingen,kulunkatu
873,fallen::V,fallen,erori
874,brennen::V,brennen,sutan egon
875,rauchen::V,rauchen,kea bota
876,regnen::V,regnen,euria ari izan
877,gefrieren::V,gefrieren,izoztu
878,gefrieren::V,gefrieren,hormatu
879,tauen::V,tauen,gesaldu
880,schmelzen::V,schmelzen,urtu
881,trocknen::V,trocknen,idortu
882,trocknen::V,trocknen,lehortu
883,sieden::V,sieden,irakin
884,faulen::V,faulen,hirotu
885,faulen::V,faulen,usteldu
886,verfaulen::V,verfaulen,hirotu
887,verfaulen::V,verfaulen,usteldu
888,reißen::V,reißen,eten
889,reißen::V,reißen,tarrat egin
890,versinken::V,versinken,urperatu
891,vergehen::V,vergehen,iragan
892,erscheinen::V,erscheinen,agertu
893,verschwinden::V,verschwinden,desagertu
894,sinken::V,sinken,beheititu
895,abnehmen::V,abnehmen,gutxitu
896,abnehmen::V,abnehmen,beheratu
897,zunehmen::V,zunehmen,gora egin
898,steigen::V,steigen,igo
899,wachsen::V,wachsen,hazi
900,glänzen::V,glänzen,distiratu
901,funkeln::V,funkeln,izarniatu
902,lärmen::V,lärmen,zarata atera
903,läuten::V,läuten,jo
904,läuten::V,läuten,hots egin
905,klingeln::V,klingeln,txirrina jo
906,klirren::V,klirren,tintin egin
907,brausen::V,brausen,marru egin
908,rauschen::V,rauschen,fir-fir egin
909,klingen::V,klingen,soinu egin
910,bellen::V,bellen,zaunkatu
911,heulen::V,heulen,ulu egin
912,heulen::V,heulen,uhuri egin
913,blasen::V,blasen,ufa egin
914,blasen::V,blasen,putz egin
915,pfeifen::V,pfeifen,txistu egin
916,schreien::V,schreien,oihu egin
917,schreien::V,schreien,garrasi egin
918,stöhnen::V,stöhnen,intziri egin
919,zittern::V,zittern,ikara egin
920,zittern::V,zittern,dar-dar egin
921,leben::V,leben,bizi izan
922,geboren werden::V,geboren werden,jaio
923,atmen::V,atmen,hats egin
924,atmen::V,atmen,arnasa egin
925,trinken::V,trinken,edan
926,essen::V,essen,jan
927,schlucken::V,schlucken,irentsi
928,müde werden::V,müde werden,unatu
929,müde werden::V,müde werden,nekatu
930,einschlafen::V,einschlafen,lokartu
931,schlafen::V,schlafen,lo egin
932,aufwachen::V,aufwachen,esnatu
933,aufwachen::V,aufwachen,atzarri
934,aufstehen::V,aufstehen,jaiki
935,sich erholen::V,sich erholen,atseden egin
936,krank werden::V,krank werden,gaixotu
937,krank sein::V,krank sein,eri izan
938,krank sein::V,krank sein,gaixo izan
939,schmerzen::V,schmerzen,min egin
940,husten::V,husten,eztul egin
941,genesen::V,genesen,osatu
942,sterben::V,sterben,hil
943,sterben::V,sterben,zendu
944,umkommen::V,umkommen,istripuz hil
945,sich bewegen::V,sich bewegen,higitu
946,sich rühren::V,sich rühren,zirkin egin
947,sich erheben::V,sich erheben,zutitu
948,sich erheben::V,sich erheben,altxatu
949,sich setzen::V,sich setzen,eseri
950,sich setzen::V,sich setzen,jesarri
951,hinfallen::V,hinfallen,erori
952,laufen::V,laufen,ibili
953,schreiten::V,schreiten,oinkatu
954,spazierengehen::V,spazierengehen,paseatu
955,spazierengehen::V,spazierengehen,ostera bat egin
956,eilen::V,eilen,lasterkatu
957,sich beeilen::V,sich beeilen,lehiatu
958,sausen::V,sausen,ziztu bizian joan
959,rennen::V,rennen,lasterka egin
960,springen::V,springen,jauzi egin
961,klettern::V,klettern,igo
962,schaukeln::V,schaukeln,zabu egin
963,schaukeln::V,schaukeln,zanbulu egin
964,kriechen::V,kriechen,narras egin
965,schwimmen::V,schwimmen,igerikatu
966,schwimmen::V,schwimmen,igeri egin
967,tauchen::V,tauchen,murgildu
968,tauchen::V,tauchen,pulunpatu
969,rudern::V,rudern,bogatu
970,rudern::V,rudern,arraun egin
971,fahren::V,fahren,joan
972,fliegen::V,fliegen,hegaldatu
973,fliegen::V,fliegen,hegan egin
974,gehen::V,gehen,joan
975,weggehen::V,weggehen,alde egin
976,abfahren::V,abfahren,abiatu
977,anhalten::V,anhalten,geratu
978,anhalten::V,anhalten,gelditu
979,hineingehen::V,hineingehen,sartu
980,eintreten::V,eintreten,sartu
981,kommen::V,kommen,etorri
982,ankommen::V,ankommen,heldu
983,ankommen::V,ankommen,iritsi
984,zurückkommen::V,zurückkommen,itzuli
985,bleiben::V,bleiben,gelditu
986,warten::V,warten,itxaron
987,warten::V,warten,zain egon
988,erwarten::V,erwarten,iguriki
989,suchen::V,suchen,bilatu
990,finden::V,finden,idoro
991,finden::V,finden,aurkitu
992,versuchen::V,versuchen,saiatu
993,versuchen::V,versuchen,ahalegindu
994,vorbereiten::V,vorbereiten,gertatu
995,lieben::V,lieben,maitatu
996,lieben::V,lieben,maite izan
997,mögen::V,mögen,laket izan
998,mögen::V,mögen,atsegin izan
999,lachen::V,lachen,irri egin
1000,lachen::V,lachen,barre egin
1001,rühren::V,rühren,hunkitu
1002,weinen::V,weinen,negar egin
1003,schimpfen::V,schimpfen,erneguka ari izan
1004,sich ärgern::V,sich ärgern,ernegatu
1005,sich ärgern::V,sich ärgern,haserretu
1006,sich fürchten::V,sich fürchten,beldur izan
1007,fürchten::V,fürchten,beldur izan
1008,fliehen::V,fliehen,ihes egin
1009,flüchten::V,flüchten,ihes egin
1010,sehen::V,sehen,ikusi
1011,anschauen::V,anschauen,begietsi
1012,ansehen::V,ansehen,begiratu
1013,hören::V,hören,aditu
1014,zuhören::V,zuhören,entzun
1015,probieren::V,probieren,dastatu
1016,riechen::V,riechen,usnatu
1017,riechen::V,riechen,usaindu
1018,fühlen::V,fühlen,sentitu
1019,scheinen::V,scheinen,iruditu
1020,scheinen::V,scheinen,begitandu
1021,zu sehen sein::V,zu sehen sein,azaldu
1022,vernehmen::V,vernehmen,aditu
1023,frieren::V,frieren,hotz izan
1024,tun::V,tun,egin
1025,können::V,können,ahal izan
1026,wollen::V,wollen,nahi izan
1027,anfangen::V,anfangen,hasi
1028,beenden::V,beenden,bukatu
1029,aufhören::V,aufhören,utzi
1030,gelingen::V,gelingen,lortu
1031,geraten::V,geraten,heldu
1032,öffnen::V,öffnen,ireki
1033,öffnen::V,öffnen,zabaldu
1034,schließen::V,schließen,itxi
1035,stellen::V,stellen,ipini
1036,setzen::V,setzen,jesarri
1037,legen::V,legen,jarri
1038,berühren::V,berühren,ukitu
1039,verbinden::V,verbinden,uztartu
1040,bedecken::V,bedecken,estali
1041,aufhängen::V,aufhängen,eseki
1042,aufhängen::V,aufhängen,eskegi
1043,anzünden::V,anzünden,piztu
1044,aufheben::V,aufheben,jaso
1045,zurücklassen::V,zurücklassen,atzean utzi
1046,verlieren::V,verlieren,galdu
1047,fallen lassen::V,fallen lassen,erortzen utzi
1048,machen::V,machen,egin
1049,herstellen::V,herstellen,ekoiztu
1050,bauen::V,bauen,eraiki
1051,reparieren::V,reparieren,konpondu
1052,verbessern::V,verbessern,hobetu
1053,ändern::V,ändern,mudatu
1054,graben::V,graben,aitzurtu
1055,beugen::V,beugen,makurtu
1056,biegen::V,biegen,malgutu
1057,biegen::V,biegen,makolatu
1058,drehen::V,drehen,jiratu
1059,wenden::V,wenden,bihurtu
1060,umdrehen::V,umdrehen,biratu
1061,umdrehen::V,umdrehen,alderantzikatu
1062,heben::V,heben,jaso
1063,heben::V,heben,goratu
1064,hochheben::V,hochheben,goratu
1065,hochheben::V,hochheben,altxatu
1066,ergreifen::V,ergreifen,oratu
1067,halten::V,halten,eutsi
1068,drücken::V,drücken,sakatu
1069,schieben::V,schieben,bultzatu
1070,kratzen::V,kratzen,hatz egin
1071,kratzen::V,kratzen,hazka egin
1072,lecken::V,lecken,miaztu
1073,lecken::V,lecken,lamikatu
1074,beißen::V,beißen,hozka egin
1075,beißen::V,beißen,ausiki egin
1076,abreißen::V,abreißen,kendu
1077,abschneiden::V,abschneiden,moztu
1078,abschneiden::V,abschneiden,pikatu
1079,binden::V,binden,lotu
1080,binden::V,binden,estekatu
1081,stecken::V,stecken,sartu
1082,brechen::V,brechen,apurtu
1083,klopfen::V,klopfen,jo
1084,hauen::V,hauen,jo
1085,kleben::V,kleben,itsatsi
1086,reiben::V,reiben,igurtzi
1087,streichen::V,streichen,igurtzi
1088,schleifen::V,schleifen,zorroztu
1089,schneiden::V,schneiden,moztu
1090,rütteln::V,rütteln,astindu
1091,rütteln::V,rütteln,inarrosi
1092,schütteln::V,schütteln,astindu
1093,schütteln::V,schütteln,inarrosi
1094,schwenken::V,schwenken,zabukatu
1095,schütten::V,schütten,isuri
1096,füllen::V,füllen,bete
1097,einwickeln::V,einwickeln,bildu
1098,tragen::V,tragen,eroan
1099,tragen::V,tragen,eraman
1100,schleppen::V,schleppen,narrastu
1101,schleppen::V,schleppen,herrestatu
1102,ziehen::V,ziehen,tira egin
1103,aufbewahren::V,aufbewahren,gorde
1104,werfen::V,werfen,jaurti
1105,werfen::V,werfen,aurtiki
1106,fangen::V,fangen,atzeman
1107,packen::V,packen,heldu
1108,verstecken::V,verstecken,ostendu
1109,verstecken::V,verstecken,ezkutatu
1110,teilen::V,teilen,zatitu
1111,schicken::V,schicken,bidali
1112,bringen::V,bringen,ekarri
1113,hinzufügen::V,hinzufügen,eratxiki
1114,hinzufügen::V,hinzufügen,gaineratu
1115,bekommen::V,bekommen,jaso
1116,erhalten::V,erhalten,jaso
1117,nehmen::V,nehmen,hartu
1118,wählen::V,wählen,hautatu
1119,wählen::V,wählen,aukeratu
1120,auswählen::V,auswählen,hautatu
1121,auswählen::V,auswählen,aukeratu
1122,bewahren::V,bewahren,begiratu
1123,behindern::V,behindern,oztopatu
1124,verderben::V,verderben,hondatu
1125,beschädigen::V,beschädigen,akastu
1126,zerbrechen::V,zerbrechen,apurtu
1127,zerreißen::V,zerreißen,zarratatu
1128,zerstören::V,zerstören,suntsitu
1129,verbrennen::V,verbrennen,erre
1130,verbrennen::V,verbrennen,kiskali
1131,geben::V,geben,eman
1132,reichen::V,reichen,luzatu
1133,reichen::V,reichen,helarazi
1134,schenken::V,schenken,oparitu
1135,versprechen::V,versprechen,agindu
1136,wünschen::V,wünschen,opatu
1137,wünschen::V,wünschen,opetsi
1138,loben::V,loben,laudatu
1139,loben::V,loben,goraipatu
1140,küssen::V,küssen,musu eman
1141,wiegen::V,wiegen,kulunkatu
1142,zudecken::V,zudecken,estali
1143,wecken::V,wecken,esnatu
1144,wecken::V,wecken,iratzartu
1145,zeigen::V,zeigen,erakutsi
1146,führen::V,führen,gidatu
1147,lehren::V,lehren,irakatsi
1148,unterrichten::V,unterrichten,eskolak eman
1149,aufziehen::V,aufziehen,hazi
1150,leiten::V,leiten,arteztu
1151,antreiben::V,antreiben,bulkatu
1152,lassen::V,lassen,-arazi
1153,einladen::V,einladen,gonbidatu
1154,vereinigen::V,vereinigen,batu
1155,vereinigen::V,vereinigen,bateratu
1156,besuchen::V,besuchen,ikustatu
1157,treffen::V,treffen,topatu
1158,sich versammeln::V,sich versammeln,bildu
1159,spielen::V,spielen,jolastu
1160,singen::V,singen,abestu
1161,singen::V,singen,kantatu
1162,tanzen::V,tanzen,dantzatu
1163,tanzen::V,tanzen,dantzan egin
1164,sich trennen::V,sich trennen,banandu
1165,verlassen::V,verlassen,utzietsi
1166,retten::V,retten,salbatu
1167,retten::V,retten,gaizkatu
1168,bewachen::V,bewachen,jagon
1169,bewachen::V,bewachen,zaindu
1170,schützen::V,schützen,babestu
1171,schützen::V,schützen,gerizatu
1172,verteidigen::V,verteidigen,aldeztu
1173,sich schlagen::V,sich schlagen,elkar jo
1174,sich schlagen::V,sich schlagen,elkar borrokatu
1175,schießen::V,schießen,tiro egin
1176,siegen::V,siegen,irabazi
1177,ärgern::V,ärgern,ernegatu
1178,ärgern::V,ärgern,haserretu
1179,schlagen::V,schlagen,jo
1180,schlagen::V,schlagen,erauntsi
1181,treten::V,treten,zapaldu
1182,treten::V,treten,ostiaktu
1183,stechen::V,stechen,sastatu
1184,stoßen::V,stoßen,bultzatu
1185,stehlen::V,stehlen,ostu
1186,stehlen::V,stehlen,lapurtu
1187,stören::V,stören,galarazi
1188,belästigen::V,belästigen,gohaindu
1189,belästigen::V,belästigen,alamena eman
1190,verbergen::V,verbergen,ezkutatu
1191,täuschen::V,täuschen,tronpatu
1192,täuschen::V,täuschen,engainatu
1193,betrügen::V,betrügen,iruzurtu
1194,töten::V,töten,hil
1195,töten::V,töten,heriotza eman
1196,wohnen::V,wohnen,bizi izan
1197,arbeiten::V,arbeiten,lan egin
1198,arbeiten::V,arbeiten,behar egin
1199,sammeln::V,sammeln,bildu
1200,sammeln::V,sammeln,bildumatu
1201,pflücken::V,pflücken,batu
1202,pflücken::V,pflücken,bildu
1203,jagen::V,jagen,ehizatu
1204,fischen::V,fischen,arrantzatu
1205,fischen::V,fischen,arrantza egin
1206,fassen::V,fassen,harrapatu
1207,hüten::V,hüten,begiratu
1208,treiben::V,treiben,bultza egin
1209,anbinden::V,anbinden,estekatu
1210,füttern::V,füttern,bazkatu
1211,melken::V,melken,jetzi
1212,hacken::V,hacken,xehatu
1213,gießen::V,gießen,isuri
1214,reifen::V,reifen,heldu
1215,reifen::V,reifen,zoritu
1216,zubereiten::V,zubereiten,prestatu
1217,kochen::V,kochen,egosi
1218,backen::V,backen,labean egin
1219,braten::V,braten,erregosi
1220,umrühren::V,umrühren,eragin
1221,stricken::V,stricken,trikotatu
1222,stricken::V,stricken,puntu egin
1223,nähen::V,nähen,josi
1224,färben::V,färben,tindatu
1225,reinigen::V,reinigen,ikuzi
1226,reinigen::V,reinigen,garbitu
1227,waschen::V,waschen,xahutu
1228,waschen::V,waschen,garbitu
1229,abwischen::V,abwischen,xukatu
1230,spülen::V,spülen,irakutzi
1231,fegen::V,fegen,erraztatu
1232,kehren::V,kehren,isastu
1233,baden::V,baden,bainatu
1234,baden::V,baden,bainua hartu
1235,sich waschen::V,sich waschen,burua garbitu
1236,ausziehen::V,ausziehen,erantzi
1237,anziehen::V,anziehen,jantzi
1238,sich anziehen::V,sich anziehen,jantzi
1239,kämmen::V,kämmen,orraztu
1240,schmücken::V,schmücken,apaindu
1241,sagen::V,sagen,esan
1242,sprechen::V,sprechen,mintzatu
1243,sprechen::V,sprechen,hitz egin
1244,reden::V,reden,hitz egin
1245,sich unterhalten::V,sich unterhalten,solastu
1246,sich unterhalten::V,sich unterhalten,solas egin
1247,fragen::V,fragen,galdetu
1248,bitten::V,bitten,eskatu
1249,bitten::V,bitten,galdegin
1250,erzählen::V,erzählen,edestu
1251,erzählen::V,erzählen,kontatu
1252,mitteilen::V,mitteilen,jakinarazi
1253,nennen::V,nennen,izena eman
1254,rufen::V,rufen,dei egin
1255,prahlen::V,prahlen,harrokerian ibili
1256,prahlen::V,prahlen,ahoberokeriak esan
1257,übersetzen::V,übersetzen,itzuli
1258,denken::V,denken,pentsatu
1259,denken::V,denken,gogoeta egin
1260,glauben::V,glauben,sinetsi
1261,bemerken::V,bemerken,ohartu
1262,bemerken::V,bemerken,konturatu
1263,erkennen::V,erkennen,ezagutu
1264,erkennen::V,erkennen,antzeman
1265,begreifen::V,begreifen,ulertu
1266,verstehen::V,verstehen,aditu
1267,lernen::V,lernen,ikasi
1268,wissen::V,wissen,jakin
1269,sich erinnern an::V,sich erinnern an,gogoratu
1270,sich erinnern an::V,sich erinnern an,gogoan izan
1271,vergessen::V,vergessen,ahaztu
1272,vergessen::V,vergessen,ahantzi
1273,messen::V,messen,neurtu
1274,zählen::V,zählen,zenbatu
1275,zählen::V,zählen,kopuratu
1276,rechnen::V,rechnen,kalkulatu
1277,lesen::V,lesen,irakurri
1278,malen::V,malen,margotu
1279,zeichnen::V,zeichnen,marraztu
1280,schreiben::V,schreiben,idatzi
1281,besitzen::V,besitzen,ukan
1282,besitzen::V,besitzen,eduki
1283,kaufen::V,kaufen,erosi
1284,verkaufen::V,verkaufen,saldu
1285,bezahlen::V,bezahlen,ordaindu
1286,zahlen::V,zahlen,ordaindu
1287,beherrschen::V,beherrschen,menpean izan
1288,ertragen::V,ertragen,jasan
1289,ertragen::V,ertragen,pairatu
