,Concept_ID,hu,pl
831,zwischen::PRP,között,między
832,wegen::PRP,miatt,z powodu
833,wegen::PRP,végett,z powodu
834,dies::PRN,ez,to
835,das::PRN,az,to
836,alles::PRN,minden,wszystko
837,ich::PRN,én,ja
838,du::PRN,te,ty
839,er::PRN,ő,on
840,wir::PRN,mi,my
841,ihr::PRN,ti,wy
842,sie::PRN,ők,oni
843,was::FPRN,mi,co
844,wer::FPRN,ki,kto
845,wo::FADV,hol,gdzie
846,wohin::FADV,hova,dokąd
847,wie::FADV,hogy,jak
848,wie::FADV,hogyan,jak
849,warum::FADV,miért,dlaczego
850,wieviel::FNUM,hány,ile
851,wieviel::FNUM,mennyi,ile
852,eins::NUM,egy,jeden
853,zwei::NUM,kettő,dwa
854,drei::NUM,három,trzy
855,vier::NUM,négy,cztery
856,fünf::NUM,öt,pięć
857,sechs::NUM,hat,sześć
858,sieben::NUM,hét,siedem
859,acht::NUM,nyolc,osiem
860,neun::NUM,kilenc,dziewięć
861,zehn::NUM,tíz,dziesięć
862,elf::NUM,tizenegy,jedenaście
863,zwölf::NUM,tizenkettő,dwanaście
864,zwanzig::NUM,húsz,dwadzieścia
865,dreißig::NUM,harminc,trzydzieści
866,vierzig::NUM,negyven,czterdzieści
867,fünfzig::NUM,ötven,pięćdziesiąt
868,sechzig::NUM,hatvan,sześćdziesiąt
869,siebzig::NUM,hetven,siedemdziesiąt
870,achtzig::NUM,nyolcvan,osiemdziesiąt
871,neunzig::NUM,kilencven,dziewięćdziesiąt
872,hundert::NUM,száz,sto
873,tausend::NUM,ezer,tysiąc
874,und::CNJ,és,i
875,und::CNJ,meg,i
876,oder::CNJ,vagy,lub
877,oder::CNJ,vagy,albo
878,stehen::V,áll,stać
879,sitzen::V,ül,siedzieć
880,liegen::V,fekszik,leżeć
881,hängen::V,függ,wisieć
882,werden::V,lesz,zostać
883,werden::V,lesz,stać się
884,passieren::V,történik,dziać się
885,passieren::V,történik,zdarzyć się
886,beginnen::V,kezdődik,zacząć się
887,enden::V,végződik,kończyć się
888,enden::V,befejeződik,kończyć się
889,wechseln::V,változik,zmienić się
890,aufgehen[Sonne]::V,kel,wzejść
891,untergehen[Sonne]::V,lemegy,zajść
892,scheinen[Sonne]::V,süt,świecić
893,donnern::V,dörög,grzmieć
894,wehen::V,fúj,wiać
895,strömen::V,áramlik,płynąć
896,strömen::V,áramlik,lać się
897,fließen::V,folyik,ciec
898,fließen::V,folyik,płynąć
899,sich drehen::V,forog,obracać się
900,schwanken::V,inog,chwiać się
901,schwanken::V,ingadozik,chwiać się
902,schwingen::V,leng,wahać się
903,fallen::V,esik,padać
904,brennen::V,ég,palić się
905,rauchen::V,füstöl,dymić
906,rauchen::V,füstöl,dymić się
907,regnen::V,esik,padać
908,gefrieren::V,megfagy,zamarznąć
909,tauen::V,olvad,tajać
910,schmelzen::V,olvad,topnieć
911,schmelzen::V,elolvad,topnieć
912,trocknen::V,szárad,schnąć
913,sieden::V,forr,wrzeć
914,sieden::V,forr,kipieć
915,faulen::V,rothad,gnić
916,verfaulen::V,elrothad,zgnić
917,verfaulen::V,megrothad,zgnić
918,reißen::V,szakad,urywać się
919,versinken::V,süllyed,tonąć
920,versinken::V,elsüllyed,tonąć
921,vergehen::V,múlik,przechodzić
922,vergehen::V,elmúlik,przechodzić
923,erscheinen::V,feltűnik,zjawiać się
924,erscheinen::V,megjelenik,zjawiać się
925,verschwinden::V,letűnik,zniknąć
926,sinken::V,süllyed,spadać
927,abnehmen::V,apad,spadać
928,abnehmen::V,csökken,spadać
929,zunehmen::V,növekszik,wzrosnąć
930,zunehmen::V,gyarapszik,wzrosnąć
931,steigen::V,emelkedik,wzrastać
932,wachsen::V,nő,rosnąć
933,wachsen::V,terem,rosnąć
934,wachsen::V,növekszik,rosnąć
935,glänzen::V,ragyog,błyszczeć
936,glänzen::V,fénylik,błyszczeć
937,funkeln::V,csillog,zabłyszczeć
938,funkeln::V,tündöklik,zabłyszczeć
939,lärmen::V,lármázik,hałasować
940,läuten::V,cseng,dzwonić
941,klingeln::V,csenget,dzwonić
942,klirren::V,csörömpöl,brzęczeć
943,brausen::V,zúg,huczeć
944,brausen::V,morajlik,huczeć
945,rauschen::V,zúg,szumieć
946,rauschen::V,zúg,szeleścić
947,klingen::V,hangzik,brzmieć
948,klingen::V,hangzik,dźwięczeć
949,bellen::V,ugat,szczekać
950,heulen::V,bőg,wyć
951,heulen::V,üvölt,wyć
952,blasen::V,fúj,dmuchnąć
953,pfeifen::V,fütyül,gwizdać
954,schreien::V,kiált,krzyczeć
955,schreien::V,kiabál,krzyczeć
956,stöhnen::V,nyög,stękać
957,zittern::V,remeg,drżeć
958,zittern::V,reszket,drżeć
959,leben::V,él,żyć
960,geboren werden::V,születik,urodzić się
961,atmen::V,lélegzik,oddychać
962,trinken::V,iszik,pić
963,essen::V,eszik,jeść
964,schlucken::V,nyel,połknąć
965,müde werden::V,elfárad,zmęczyć się
966,müde werden::V,kifárad,zmęczyć się
967,einschlafen::V,elalszik,zasnąć
968,schlafen::V,alszik,spać
969,aufwachen::V,felébred,obudzić się
970,aufstehen::V,felkel,wstać
971,sich erholen::V,pihen,wypoczywać
972,krank werden::V,megbetegedik,zachorować
973,krank werden::V,belebetegszik,zachorować
974,krank sein::V,betegeskedik,chorować
975,schmerzen::V,fáj,boleć
976,husten::V,köhög,kaszlać
977,genesen::V,meggyógyul,wyzdrowieć
978,sterben::V,hal,umrzeć
979,umkommen::V,elpusztul,zginąć
980,sich bewegen::V,mozog,poruszać się
981,sich rühren::V,mozdul,ruszyć się
982,sich erheben::V,feláll,podnieść się
983,sich erheben::V,felemelkedik,podnieść się
984,sich setzen::V,ül,usiąść
985,sich setzen::V,leül,usiąść
986,hinfallen::V,bukik,upaść
987,hinfallen::V,elesik,upaść
988,laufen::V,jár,chodzić
989,schreiten::V,lép,kroczyć
990,spazierengehen::V,sétál,iść na spacer
991,eilen::V,siet,pospieszać
992,sich beeilen::V,siet,pospieszyć się
993,sausen::V,robog,pędzić
994,rennen::V,fut,biec
995,rennen::V,fut,biegać
996,rennen::V,szalad,biec
997,rennen::V,szalad,biegać
998,springen::V,ugrik,skakać
999,klettern::V,kúszik,wspinać się
1000,schaukeln::V,hintázik,huśtać
1001,schaukeln::V,hintázik,kołysać
1002,kriechen::V,kúszik,pełzać
1003,kriechen::V,kúszik,czołgać się
1004,schwimmen::V,úszik,pływać
1005,tauchen::V,merül,zanurzać się
1006,rudern::V,evez,wiosłować
1007,fahren::V,jár,jechać
1008,fahren::V,megy,jechać
1009,fahren::V,utazik,jechać
1010,fliegen::V,száll,latać
1011,fliegen::V,száll,lecieć
1012,gehen::V,megy,iść
1013,weggehen::V,elmegy,odejść
1014,abfahren::V,indul,odjechać
1015,anhalten::V,megáll,zatrzymać się
1016,hineingehen::V,bemegy,wchodzić
1017,eintreten::V,belép,wejść
1018,eintreten::V,belép,nastąpić
1019,kommen::V,jön,przyjść
1020,ankommen::V,érkezik,przybyć
1021,ankommen::V,megérkezik,przybyć
1022,zurückkommen::V,visszajön,wrócić
1023,bleiben::V,marad,zostać
1024,bleiben::V,megmarad,zostać
1025,warten::V,vár,czekać
1026,warten::V,várakozik,czekać
1027,erwarten::V,vár,oczekiwać
1028,erwarten::V,megvár,oczekiwać
1029,suchen::V,kutat,szukać
1030,finden::V,talál,znaleźć
1031,versuchen::V,megpróbál,próbować
1032,versuchen::V,megkísérel,próbować
1033,vorbereiten::V,előkészít,przygotować
1034,lieben::V,szeret,kochać
1035,mögen::V,szeret,lubić
1036,lachen::V,nevet,śmiać się
1037,rühren::V,mozdít,wzruszyć
1038,weinen::V,sír,płakać
1039,schimpfen::V,szid,kląć
1040,schimpfen::V,szitkozódik,kląć
1041,sich ärgern::V,mérgelődik,gniewać się
1042,sich ärgern::V,bosszankodik,gniewać się
1043,sich fürchten::V,fél,bać się
1044,sich fürchten::V,retteg,bać się
1045,fürchten::V,fél,bać się
1046,fliehen::V,menekül,uciekać
1047,flüchten::V,elmenekül,uciec
1048,sehen::V,néz,widzieć
1049,sehen::V,néz,zobaczyć
1050,anschauen::V,megnéz,oglądać
1051,ansehen::V,néz,popatrzeć na
1052,ansehen::V,ránéz,popatrzeć na
1053,ansehen::V,megnéz,popatrzeć na
1054,hören::V,hall,słyszeć
1055,zuhören::V,hallgat,słuchać
1056,zuhören::V,meghallgat,słuchać
1057,probieren::V,kóstol,kosztować
1058,probieren::V,megkóstol,kosztować
1059,riechen::V,szagol,wąchać
1060,fühlen::V,érez,czuć
1061,fühlen::V,érez,odczuwać
1062,scheinen::V,tűnik,wydawać się
1063,scheinen::V,látszik,wydawać się
1064,zu sehen sein::V,mutatkozik,widnieć
1065,vernehmen::V,hall,usłyszeć
1066,frieren::V,fázik,marznąć
1067,tun::V,csinál,czynić
1068,tun::V,cselekszik,czynić
1069,können::V,tud,móc
1070,können::V,tud,umieć
1071,wollen::V,akar,chcieć
1072,anfangen::V,kezd,zacząć
1073,beenden::V,befejez,zakończyć
1074,aufhören::V,megszűnik,przestać
1075,gelingen::V,sikerül,udać się
1076,geraten::V,kerül,udać się
1077,geraten::V,jut,udać się
1078,öffnen::V,nyit,otworzyć
1079,öffnen::V,kinyit,otworzyć
1080,schließen::V,csuk,zamknąć
1081,schließen::V,becsuk,zamknąć
1082,stellen::V,állít,postawić
1083,stellen::V,helyez,postawić
1084,setzen::V,ültet,posadzić
1085,setzen::V,helyez,posadzić
1086,legen::V,tesz,kłaść
1087,legen::V,fektet,kłaść
1088,berühren::V,érint,dotykać
1089,verbinden::V,beköt,łączyć
1090,verbinden::V,összeköt,łączyć
1091,bedecken::V,betakar,przykryć
1092,bedecken::V,beborít,przykryć
1093,aufhängen::V,felakaszt,powiesić
1094,anzünden::V,gyújt,zapalić
1095,anzünden::V,meggyújt,zapalić
1096,aufheben::V,felemel,podnieść
1097,zurücklassen::V,hátrahagy,zostawić
1098,verlieren::V,veszít,zgubić
1099,verlieren::V,elveszít,zgubić
1100,fallen lassen::V,elejt,upuścić
1101,machen::V,tesz,zrobić
1102,machen::V,csinál,zrobić
1103,herstellen::V,gyárt,wytworzyć
1104,herstellen::V,előállít,wytworzyć
1105,bauen::V,épít,budować
1106,reparieren::V,javít,naprawiać
1107,reparieren::V,kijavít,naprawiać
1108,reparieren::V,megjavít,naprawiać
1109,verbessern::V,megjavít,ulepszyć
1110,ändern::V,változtat,zmienić
1111,ändern::V,megváltoztat,zmienić
1112,graben::V,ás,kopać
1113,beugen::V,meghajt,zagiąć
1114,biegen::V,hajlít,zgiąć
1115,drehen::V,forgat,obracać
1116,wenden::V,fordít,obrocić
1117,wenden::V,megfordít,obrocić
1118,umdrehen::V,megfordít,obrocić
1119,umdrehen::V,megforgat,obrocić
1120,heben::V,emel,podnosić
1121,hochheben::V,felemel,podnieść
1122,ergreifen::V,megfog,chwycić
1123,halten::V,tart,trzymać
1124,drücken::V,nyom,naciskać
1125,drücken::V,megnyom,naciskać
1126,schieben::V,tol,pchać
1127,schieben::V,tol,posuwać
1128,kratzen::V,vakar,drapać
1129,lecken::V,nyal,lizać
1130,beißen::V,harap,kąsać
1131,abreißen::V,letép,oderwać
1132,abschneiden::V,levág,odciąć
1133,binden::V,köt,wiązać
1134,binden::V,kötöz,wiązać
1135,stecken::V,dug,wetknąć
1136,brechen::V,tör,złamać
1137,brechen::V,eltör,złamać
1138,klopfen::V,kopogtat,pukać
1139,klopfen::V,kopogtat,stukać
1140,hauen::V,vág,bić
1141,hauen::V,levág,bić
1142,kleben::V,tapaszt,kleić
1143,reiben::V,dörzsöl,trzeć
1144,reiben::V,súrol,trzeć
1145,streichen::V,simít,smarować
1146,schleifen::V,fen,ostrzyć
1147,schleifen::V,csiszol,ostrzyć
1148,schleifen::V,köszörül,ostrzyć
1149,schneiden::V,vág,ciąć
1150,schneiden::V,vág,krajać
1151,schneiden::V,szel,ciąć
1152,schneiden::V,szel,krajać
1153,schneiden::V,metsz,ciąć
1154,schneiden::V,metsz,krajać
1155,rütteln::V,ráz,trząść
1156,schütteln::V,ráz,trząść
1157,schütteln::V,megráz,trząść
1158,schwenken::V,lóbál,machać
1159,schwenken::V,lobogtat,machać
1160,schütten::V,önt,nasypać
1161,füllen::V,tölt,napełnić
1162,füllen::V,megtölt,napełnić
1163,einwickeln::V,becsavar,zawinąć
1164,tragen::V,hord,nieść
1165,schleppen::V,vonszol,wlec
1166,ziehen::V,húz,ciągnąć
1167,aufbewahren::V,megőriz,przechowywać
1168,werfen::V,dob,rzucać
1169,werfen::V,hajít,rzucać
1170,fangen::V,fog,łowić
1171,packen::V,megragad,chwycić
1172,verstecken::V,eldug,ukryć
1173,verstecken::V,eldug,schować
1174,verstecken::V,elrejt,ukryć
1175,verstecken::V,elrejt,schować
1176,teilen::V,oszt,podzielić
1177,teilen::V,megoszt,podzielić
1178,schicken::V,küld,posyłać
1179,bringen::V,hoz,przynieść
1180,bringen::V,visz,przynieść
1181,hinzufügen::V,hozzáad,dodać
1182,bekommen::V,kap,dostać
1183,bekommen::V,megkap,dostać
1184,erhalten::V,kap,otrzymać
1185,erhalten::V,megkap,otrzymać
1186,nehmen::V,vesz,wziąć
1187,wählen::V,választ,wybrać
1188,auswählen::V,kiválaszt,wybrać
1189,bewahren::V,megtart,zachować
1190,behindern::V,akadályoz,utrudnić
1191,behindern::V,akadályoz,przeszkadzać
1192,behindern::V,gátol,utrudnić
1193,behindern::V,gátol,przeszkadzać
1194,verderben::V,elront,zepsuć
1195,beschädigen::V,rongál,uszkodzić
1196,zerbrechen::V,eltör,złamać
1197,zerbrechen::V,széttör,złamać
1198,zerbrechen::V,kettétör,złamać
1199,zerreißen::V,eltép,drzeć
1200,zerreißen::V,eltép,rozdzierać
1201,zerreißen::V,széttép,drzeć
1202,zerreißen::V,széttép,rozdzierać
1203,zerstören::V,elpusztít,zniszczyć
1204,verbrennen::V,éget,spalić
1205,verbrennen::V,eléget,spalić
1206,geben::V,ad,dać
1207,reichen::V,nyújt,podać
1208,schenken::V,ajándékoz,darować
1209,versprechen::V,ígér,obiecać
1210,wünschen::V,kíván,życzyć
1211,loben::V,dicsér,chwalić
1212,küssen::V,csókol,całować
1213,wiegen::V,ringat,kołysać
1214,zudecken::V,betakar,przykryć
1215,wecken::V,kelt,zbudzić
1216,wecken::V,ébreszt,zbudzić
1217,zeigen::V,mutat,pokazać
1218,führen::V,visz,wieść
1219,führen::V,visz,prowadzić
1220,führen::V,vezet,wieść
1221,führen::V,vezet,prowadzić
1222,lehren::V,tanít,uczyć
1223,unterrichten::V,tanít,nauczać
1224,aufziehen::V,felnevel,wychować
1225,leiten::V,vezet,kierować
1226,leiten::V,vezérel,kierować
1227,antreiben::V,hajt,popędzić
1228,lassen::V,-tat,zostawić
1229,lassen::V,-at,zostawić
1230,einladen::V,meghív,zaprosić
1231,vereinigen::V,egyesít,zjednoczyć
1232,besuchen::V,látogat,odwiedzić
1233,treffen::V,talál,trafić
1234,treffen::V,talál,spotkać
1235,sich versammeln::V,gyülekezik,zebrać się
1236,sich versammeln::V,gyülekezik,zgromadzić się
1237,sich versammeln::V,összegyűlik,zebrać się
1238,sich versammeln::V,összegyűlik,zgromadzić się
1239,spielen::V,játszik,grać
1240,spielen::V,játszik,bawić się
1241,singen::V,énekel,śpiewać
1242,tanzen::V,táncol,pląsać
1243,tanzen::V,táncol,tańczyć
1244,sich trennen::V,elválik,rozstać się
1245,verlassen::V,elhagy,opuścić
1246,retten::V,ment,ocalić
1247,retten::V,ment,uratować
1248,bewachen::V,őriz,pilnować
1249,schützen::V,óv,ochronić
1250,schützen::V,véd,ochronić
1251,verteidigen::V,véd,bronić
1252,sich schlagen::V,verekszik,pobić się
1253,schießen::V,lő,strzelać
1254,siegen::V,győz,zwycziężyć
1255,ärgern::V,bosszant,gniewać
1256,schlagen::V,üt,bić
1257,schlagen::V,üt,uderzyć
1258,schlagen::V,ver,bić
1259,schlagen::V,ver,uderzyć
1260,treten::V,rúg,kopnąć
1261,stechen::V,döf,ukłuć
1262,stechen::V,szúr,ukłuć
1263,stoßen::V,lök,popchnąć
1264,stehlen::V,lop,ukraść
1265,stören::V,zavar,zakłócić
1266,stören::V,zavar,przeszkodzić
1267,belästigen::V,zaklat,dokuczać
1268,verbergen::V,rejt,ukryć
1269,verbergen::V,elrejt,ukryć
1270,täuschen::V,megtéveszt,łudzić
1271,betrügen::V,csal,oszukać
1272,töten::V,öl,zabić
1273,wohnen::V,lakik,mieszkać
1274,arbeiten::V,dolgozik,pracować
1275,sammeln::V,szed,zebrać
1276,sammeln::V,gyűjt,zebrać
1277,pflücken::V,szed,zerwać
1278,jagen::V,vadászik,polować
1279,fischen::V,halászik,łowić ryby
1280,fassen::V,fog,złapać
1281,hüten::V,őriz,paść
1282,hüten::V,legeltet,paść
1283,treiben::V,hajt,pędzić
1284,anbinden::V,köt,przywiązać
1285,füttern::V,etet,karmić
1286,melken::V,fej,doić
1287,hacken::V,vág,rąbać
1288,gießen::V,öntöz,lać
1289,gießen::V,öntöz,podlać
1290,reifen::V,érik,dojrzeć
1291,zubereiten::V,elkészít,przyrządzić
1292,kochen::V,főz,gotować
1293,backen::V,süt,piec
1294,braten::V,süt,piec
1295,braten::V,süt,smażyć
1296,umrühren::V,megkever,przemieszać
1297,stricken::V,köt,dziać
1298,nähen::V,varr,szyć
1299,färben::V,fest,pofarbować
1300,reinigen::V,tisztít,oczyścić
1301,waschen::V,mos,prać
1302,abwischen::V,letöröl,obetrzeć
1303,spülen::V,mosogat,płukać
1304,fegen::V,söpör,zamiatać
1305,kehren::V,söpör,zamieść
1306,baden::V,fürdik,kąpać się
1307,sich waschen::V,mosdik,myć się
1308,sich waschen::V,mosakszik,myć się
1309,ausziehen::V,levesz,zdjąć
1310,anziehen::V,felölt,włożyć
1311,anziehen::V,felvesz,włożyć
1312,sich anziehen::V,öltözik,ubrać się
1313,sich anziehen::V,felöltözik,ubrać się
1314,kämmen::V,fésül,uczesać
1315,schmücken::V,díszít,ozdabiać
1316,sagen::V,mond,powiedzieć
1317,sprechen::V,beszél,mówić
1318,reden::V,beszél,mówić
1319,sich unterhalten::V,beszélget,rozmawiać
1320,fragen::V,kérdez,zapytać
1321,bitten::V,kér,prosić
1322,erzählen::V,mesél,opowiedzieć
1323,erzählen::V,elbeszél,opowiedzieć
1324,mitteilen::V,közöl,zawiadomić o
1325,nennen::V,hív,nazwać
1326,nennen::V,nevez,nazwać
1327,rufen::V,hív,wołać
1328,prahlen::V,dicsekszik,chełpić się
1329,übersetzen::V,fordít,tłumaczyć
1330,denken::V,gondol,myśleć
1331,glauben::V,hisz,sądzić
1332,glauben::V,hisz,wierzyć
1333,bemerken::V,észrevesz,zauważyć
1334,erkennen::V,ráismer,poznać
1335,erkennen::V,felismer,poznać
1336,begreifen::V,felfog,zrozumieć
1337,verstehen::V,ért,rozumieć
1338,verstehen::V,ért,dosłyszeć
1339,verstehen::V,megért,rozumieć
1340,verstehen::V,megért,dosłyszeć
1341,lernen::V,tanul,uczyć się
1342,lernen::V,megtanul,uczyć się
1343,wissen::V,tud,wiedzieć
1344,sich erinnern an::V,emlékszik,przypomnieć sobie
1345,vergessen::V,felejt,zapomnieć
1346,vergessen::V,elfelejt,zapomnieć
1347,messen::V,mér,mierzyć
1348,messen::V,megmér,mierzyć
1349,zählen::V,számol,liczyć
1350,zählen::V,megszámol,liczyć
1351,rechnen::V,számít,rachować
1352,lesen::V,olvas,czytać
1353,malen::V,fest,malować
1354,zeichnen::V,rajzol,rysować
1355,schreiben::V,ír,pisać
1356,besitzen::V,birtokol,posiadać
1357,kaufen::V,vesz,kupić
1358,kaufen::V,megvesz,kupić
1359,verkaufen::V,elad,sprzedać
1360,bezahlen::V,fizet,zapłacić
1361,bezahlen::V,kifizet,zapłacić
1362,zahlen::V,fizet,płacić
1363,zahlen::V,megfizet,płacić
1364,beherrschen::V,ural,opanować
1365,ertragen::V,elbír,znieść
1366,ertragen::V,elvisel,znieść
