,Concept_ID,sq,la
821,wer::FPRN,kush,quis
822,wo::FADV,ku,ubi
823,wohin::FADV,për ku,quo
824,wie::FADV,si,quomodo
825,warum::FADV,pse,cur
826,warum::FADV,përse,cur
827,wieviel::FNUM,sa,quantum
828,eins::NUM,një,unus
829,zwei::NUM,dy,duo
830,drei::NUM,tre,tres
831,vier::NUM,katër,quattuor
832,fünf::NUM,pesë,quinque
833,sechs::NUM,gjashtë,sex
834,sieben::NUM,shtatë,septem
835,acht::NUM,tetë,octo
836,neun::NUM,nëntë,novem
837,zehn::NUM,dhjetë,decem
838,elf::NUM,njëmbëdhjetë,undecim
839,zwölf::NUM,dymbëdhjetë,duodecim
840,zwanzig::NUM,njëzet,viginti
841,dreißig::NUM,tridhjetë,triginta
842,vierzig::NUM,dyzet,quadraginta
843,fünfzig::NUM,pesëdhjetë,quinquaginta
844,sechzig::NUM,gjashtëdhjetë,sexaginta
845,siebzig::NUM,shtatëdhjetë,septuaginta
846,achtzig::NUM,tetëdhjetë,octoginta
847,neunzig::NUM,nëntëdhjetë,nonaginta
848,hundert::NUM,qind,centum
849,tausend::NUM,mijë,mille
850,und::CNJ,e,et
851,und::CNJ,e,-que
852,und::CNJ,dhe,et
853,und::CNJ,dhe,-que
854,oder::CNJ,a,vel
855,oder::CNJ,apo,vel
856,stehen::V,rri,stare
857,sitzen::V,rri,sedere
858,liegen::V,rri shtrirë,iacere
859,hängen::V,varem,pendere
860,werden::V,bëhem,fieri
861,passieren::V,ndodh,accidere
862,beginnen::V,filloj,incipere
863,enden::V,përfundoj,finem habere
864,wechseln::V,ndërroj,mutari
865,aufgehen[Sonne]::V,hapem,oriri
866,untergehen[Sonne]::V,hyj,occidere
867,untergehen[Sonne]::V,perëndoj,occidere
868,scheinen[Sonne]::V,ndriçoj,lucere
869,donnern::V,gjëmoj,tonare
870,donnern::V,bubulloj,tonare
871,wehen::V,fryj,flare
872,strömen::V,derdh,fluere
873,fließen::V,rrjedh,manare
874,sich drehen::V,rrotullohem,torqueri
875,schwanken::V,dyzoj,vacillare
876,schwingen::V,dridhem,vibrare
877,fallen::V,bie,cadere
878,brennen::V,digjem,ardere
879,rauchen::V,nxjerr tym,fumare
880,regnen::V,bie shi,pluere
881,gefrieren::V,ngrij,congelari
882,tauen::V,shkrij,rorare
883,schmelzen::V,shkrij,liquescere
884,trocknen::V,thaj,arescere
885,sieden::V,ziej,fervere
886,faulen::V,kalbem,putescere
887,faulen::V,prishem,putescere
888,verfaulen::V,kalbem,putescere
889,reißen::V,grisem,scindi
890,reißen::V,shqyhem,scindi
891,versinken::V,humboj,mergi
892,vergehen::V,kaloj,praeterire
893,erscheinen::V,dukem,apparere
894,verschwinden::V,zhdukem,discedere
895,sinken::V,ulem,labi
896,abnehmen::V,pakësohem,deminui
897,abnehmen::V,zvogëlohem,deminui
898,zunehmen::V,shtohem,augeri
899,steigen::V,rritem,augescere
900,wachsen::V,rritem,crescere
901,glänzen::V,vezulloj,splendere
902,funkeln::V,xixoj,micare
903,funkeln::V,xixëlloj,micare
904,lärmen::V,oshtij,strepere
905,lärmen::V,zhurmoj,strepere
906,läuten::V,bie,sonare
907,klingeln::V,i bie ziles,tinnire
908,klirren::V,kërcëlloj,crepare
909,brausen::V,gjëmoj,saevire
910,rauschen::V,fëshfërij,crepare
911,klingen::V,tingëlloj,sonare
912,bellen::V,leh,latrare
913,heulen::V,ulërij,ululare
914,blasen::V,fryj,flare
915,pfeifen::V,fishkëllej,sibilare
916,schreien::V,bërtas,clamare
917,stöhnen::V,rënkoj,gemere
918,zittern::V,trembem,tremere
919,zittern::V,trembem,trepidare
920,leben::V,rroj,vivere
921,leben::V,jetoj,vivere
922,geboren werden::V,lind,nasci
923,atmen::V,marr frymë,spirare
924,trinken::V,pi,bibere
925,essen::V,ha,edere
926,schlucken::V,gëlltis,devorare
927,schlucken::V,kapërdij,devorare
928,müde werden::V,lodhem,fatigari
929,einschlafen::V,bie të fle,obdormiscere
930,schlafen::V,fle,dormire
931,aufwachen::V,zgjohem,expergisci
932,aufstehen::V,çohem,exsurgere
933,aufstehen::V,ngrihem,exsurgere
934,sich erholen::V,qetësohem,se reficere
935,sich erholen::V,shtendosem,se reficere
936,krank werden::V,bie i sëmurë,aegrescere
937,krank sein::V,jam i sëmurë,aegrotare
938,schmerzen::V,dhemb,dolere
939,husten::V,kollitem,tussire
940,genesen::V,shërohem,convalescere
941,sterben::V,vdes,mori
942,umkommen::V,vdes,perire
943,umkommen::V,mbaroj,perire
944,sich bewegen::V,shkundem,se movere
945,sich rühren::V,lëviz,micare
946,sich erheben::V,ngrihem,surgere
947,sich setzen::V,ulem,considere
948,hinfallen::V,gremisem,cadere
949,laufen::V,eci,vadere
950,schreiten::V,çapem,gradi
951,spazierengehen::V,shëtis,ambulare
952,eilen::V,ngas,properare
953,sich beeilen::V,nxitoj,festinare
954,sausen::V,eci shpejt,currere
955,rennen::V,vrapoj,currere
956,springen::V,kërcej,salire
957,klettern::V,hipi,niti
958,schaukeln::V,kolovitem,oscillare
959,kriechen::V,zvarritem,repere
960,kriechen::V,zvarritem,serpere
961,schwimmen::V,notoj,nare
962,schwimmen::V,notoj,natare
963,tauchen::V,zhytem,mergere
964,rudern::V,vozis,remigare
965,fahren::V,shkoj,vehi
966,fliegen::V,fluturoj,volare
967,gehen::V,eci,ire
968,gehen::V,eci,vadere
969,gehen::V,shkoj,ire
970,gehen::V,shkoj,vadere
971,weggehen::V,vete,abire
972,weggehen::V,vete,discedere
973,abfahren::V,nisem,proficisci
974,anhalten::V,ndalem,consistere
975,hineingehen::V,futem,inire
976,hineingehen::V,futem,ingredi
977,eintreten::V,hyj,intrare
978,kommen::V,vij,venire
979,ankommen::V,arrij,advenire
980,ankommen::V,mbërrij,advenire
981,zurückkommen::V,kthehem,revenire
982,bleiben::V,mbetem,manere
983,bleiben::V,qëndroj,manere
984,warten::V,pres,opperiri
985,erwarten::V,pres,opperiri
986,erwarten::V,pres,expectare
987,suchen::V,kërkoj,quaerere
988,finden::V,gjej,reperire
989,versuchen::V,mundohem,conari
990,versuchen::V,mundohem,temptare
991,vorbereiten::V,përgatis,parare
992,lieben::V,dashuroj,amare
993,mögen::V,dua,amare
994,lachen::V,qesh,ridere
995,rühren::V,mallëngjej,commovere
996,weinen::V,qaj,flere
997,schimpfen::V,shaj,increpare
998,sich ärgern::V,bëhem verem,indignari
999,sich fürchten::V,kam frikë,vereri
1000,sich fürchten::V,frikësohem,vereri
1001,fürchten::V,kam frikë nga,timere
1002,fliehen::V,arratisem,fugere
1003,flüchten::V,iki,effugere
1004,sehen::V,shoh,videre
1005,anschauen::V,shikoj,aspectare
1006,ansehen::V,shikoj,spectare
1007,hören::V,dëgjoj,audire
1008,zuhören::V,veshtoj,auscultare
1009,probieren::V,provoj,gustare
1010,riechen::V,nuhas,olfacere
1011,fühlen::V,ndiej,sentire
1012,scheinen::V,ndriçoj,videri
1013,zu sehen sein::V,dukem,conspici
1014,vernehmen::V,dëgjoj,comperire
1015,frieren::V,mërdhij,algere
1016,tun::V,bëj,facere
1017,können::V,mund,posse
1018,wollen::V,dua,velle
1019,wollen::V,dëshiroj,velle
1020,anfangen::V,filloj,incipere
1021,beenden::V,kryej,finire
1022,beenden::V,mbaroj,finire
1023,aufhören::V,pushoj,desistere
1024,gelingen::V,më shkon mbarë,contingere
1025,geraten::V,del,evenire
1026,öffnen::V,hap,aperire
1027,schließen::V,mbyll,claudere
1028,stellen::V,vë,sistere
1029,setzen::V,vë,ponere
1030,legen::V,vë,ponere
1031,berühren::V,rrok,tangere
1032,verbinden::V,bashkoj,iungere
1033,bedecken::V,mbuloj,tegere
1034,bedecken::V,mbuloj,operire
1035,aufhängen::V,var,suspendere
1036,anzünden::V,ndez,accendere
1037,anzünden::V,ndez,inflammare
1038,aufheben::V,ngre,tollere
1039,zurücklassen::V,lë pas,relinquere
1040,verlieren::V,humb,perdere
1041,verlieren::V,humb,amittere
1042,fallen lassen::V,lëshoj,dimittere
1043,machen::V,bëj,facere
1044,herstellen::V,prodhoj,fabricare
1045,bauen::V,ndërtoj,construere
1046,reparieren::V,ndreq,reparare
1047,reparieren::V,meremetoj,reparare
1048,verbessern::V,përmirësoj,emendare
1049,ändern::V,ndërroj,mutare
1050,graben::V,gërmoj,fodere
1051,beugen::V,kërrus,flectere
1052,biegen::V,përkul,curvare
1053,drehen::V,dredh,torquere
1054,drehen::V,rrotulloj,torquere
1055,wenden::V,kthej,vertere
1056,umdrehen::V,kthej,convertere
1057,heben::V,ngre,tollere
1058,hochheben::V,ngre,levare
1059,ergreifen::V,rrëmbej,capessere
1060,halten::V,mbaj,tenere
1061,drücken::V,shtyp,premere
1062,schieben::V,shtyj,promovere
1063,kratzen::V,kruaj,radere
1064,kratzen::V,gërvisht,radere
1065,lecken::V,lëpij,lambere
1066,beißen::V,kafshoj,mordere
1067,abreißen::V,shkëpus,avellere
1068,abschneiden::V,cungoj,desecare
1069,binden::V,lidh,ligare
1070,stecken::V,fus,inserere
1071,stecken::V,ngul,inserere
1072,brechen::V,thyej,rumpere
1073,klopfen::V,trokas,pultare
1074,hauen::V,godas,ferire
1075,kleben::V,ngjis,agglutinare
1076,reiben::V,fërkoj,terere
1077,streichen::V,lyej,oblinere
1078,schleifen::V,mpreh,acuere
1079,schneiden::V,pres,secare
1080,rütteln::V,shkund,quassare
1081,schütteln::V,lëkund,quatere
1082,schwenken::V,valëvit,ventilare
1083,schütten::V,mbush,fundere
1084,füllen::V,mbush,complere
1085,einwickeln::V,mbështjell,involvere
1086,tragen::V,mbaj,ferre
1087,tragen::V,mbaj,portare
1088,tragen::V,mbart,ferre
1089,tragen::V,mbart,portare
1090,schleppen::V,heq,pertrahere
1091,schleppen::V,zhgërryej,pertrahere
1092,ziehen::V,tërheq,trahere
1093,aufbewahren::V,ruaj,asservare
1094,werfen::V,hedh,iacere
1095,fangen::V,kap,capere
1096,packen::V,rrëmbej,capessere
1097,verstecken::V,fsheh,abdere
1098,teilen::V,ndaj,partiri
1099,teilen::V,ndaj,dividere
1100,schicken::V,dërgoj,mittere
1101,bringen::V,sjell,apportare
1102,hinzufügen::V,shtoj,addere
1103,bekommen::V,kap,adipisci
1104,erhalten::V,marr,accipere
1105,nehmen::V,marr,sumere
1106,wählen::V,zgjedh,eligere
1107,auswählen::V,përzgjedh,deligere
1108,bewahren::V,ruaj,conservare
1109,behindern::V,pengoj,impedire
1110,verderben::V,prish,corrumpere
1111,beschädigen::V,dëmtoj,laedere
1112,zerbrechen::V,thyej,rumpere
1113,zerbrechen::V,thyej,frangere
1114,zerreißen::V,çjerr,discindere
1115,zerreißen::V,zheloj,discindere
1116,zerstören::V,prish,delere
1117,zerstören::V,shkatërroj,delere
1118,verbrennen::V,djeg,urere
1119,verbrennen::V,djeg,cremare
1120,geben::V,jap,dare
1121,reichen::V,jap,praebere
1122,schenken::V,fal,donare
1123,schenken::V,fal,largiri
1124,schenken::V,dhuroj,donare
1125,schenken::V,dhuroj,largiri
1126,versprechen::V,premtoj,polliceri
1127,versprechen::V,premtoj,promittere
1128,wünschen::V,uroj,
1129,loben::V,lëvdoj,laudare
1130,loben::V,lavdëroj,laudare
1131,küssen::V,puth,osculari
1132,wiegen::V,tund,
1133,zudecken::V,mbuloj,tegere
1134,wecken::V,zgjoj,excitare
1135,zeigen::V,dëftej,monstrare
1136,führen::V,çoj,ducere
1137,lehren::V,arsej,docere
1138,unterrichten::V,arsimoj,instituere
1139,aufziehen::V,rris,nutrire
1140,leiten::V,udhëheq,ducere
1141,antreiben::V,nxis,incitare
1142,lassen::V,detyroj,iubere
1143,einladen::V,ftoj,invitare
1144,vereinigen::V,bashkoj,coniungere
1145,besuchen::V,vizitoj,visere
1146,treffen::V,ndesh,convenire
1147,sich versammeln::V,tubohem,convenire
1148,spielen::V,loz,ludere
1149,spielen::V,luaj,ludere
1150,singen::V,këndoj,cantare
1151,tanzen::V,kërcej,saltare
1152,tanzen::V,vallëzoj,saltare
1153,sich trennen::V,ndahem,digredi
1154,sich trennen::V,ndahem,discedere
1155,verlassen::V,braktis,deserere
1156,verlassen::V,braktis,relinquere
1157,retten::V,shpëtoj,servare
1158,bewachen::V,ruaj,custodire
1159,schützen::V,ruaj,tueri
1160,schützen::V,ruaj,tutari
1161,schützen::V,mbroj,tueri
1162,schützen::V,mbroj,tutari
1163,verteidigen::V,mbroj,defendere
1164,sich schlagen::V,zihem,luctari
1165,schießen::V,shtie,iaculari
1166,siegen::V,fitoj,vincere
1167,siegen::V,ngadhënjej,vincere
1168,ärgern::V,zemëroj,irritare
1169,schlagen::V,rrah,ferire
1170,schlagen::V,godas,ferire
1171,treten::V,shtyj,calcare
1172,treten::V,shtyj më këmbë,calcare
1173,stechen::V,ther,pungere
1174,stechen::V,shpoj,pungere
1175,stoßen::V,shtyj,tundere
1176,stehlen::V,vjedh,furari
1177,stören::V,pengoj,turbare
1178,belästigen::V,bezdis,obtundere
1179,verbergen::V,fsheh,celare
1180,verbergen::V,fsheh,occultare
1181,täuschen::V,mashtroj,fallere
1182,betrügen::V,kobis,fraudare
1183,töten::V,vras,necare
1184,töten::V,vras,caedere
1185,wohnen::V,banoj,habitare
1186,arbeiten::V,punoj,laborare
1187,arbeiten::V,vardoj,laborare
1188,sammeln::V,mbledh,colligere
1189,sammeln::V,grumbulloj,colligere
1190,pflücken::V,vjel,carpere
1191,pflücken::V,mbledh,carpere
1192,jagen::V,gjuaj,venari
1193,fischen::V,peshkoj,piscari
1194,fischen::V,gjuaj peshk,piscari
1195,fassen::V,zë,capere
1196,hüten::V,kullos,custodire
1197,treiben::V,vë përpara,agere
1198,anbinden::V,lidh,alligare
1199,füttern::V,grazhdoj,nutrire
1200,melken::V,mjel,mulgere
1201,hacken::V,grij,findere
1202,gießen::V,ujis,rigare
1203,reifen::V,piqem,maturescere
1204,zubereiten::V,gatuaj,apparare
1205,kochen::V,ziej,coquere
1206,backen::V,pjek,coquere
1207,backen::V,furroj,coquere
1208,braten::V,fërgoj,torrere
1209,braten::V,tiganis,torrere
1210,umrühren::V,trazoj,commovere
1211,stricken::V,thur,texere
1212,nähen::V,qep,suere
1213,färben::V,ngjyej,tingere
1214,färben::V,bojatis,tingere
1215,reinigen::V,qëroj,purgare
1216,reinigen::V,pastroj,purgare
1217,waschen::V,laj,lavare
1218,waschen::V,finjos,lavare
1219,abwischen::V,fshij,abstergere
1220,spülen::V,kulloj,perluere
1221,fegen::V,fshij,verrere
1222,kehren::V,fshij,purgare
1223,baden::V,lahem,lavari
1224,sich waschen::V,lahem,lavari
1225,ausziehen::V,heq,exuere
1226,ausziehen::V,zbath,exuere
1227,anziehen::V,vesh,induere
1228,anziehen::V,mbath,induere
1229,sich anziehen::V,vishem,vestiri
1230,kämmen::V,kreh,pectere
1231,schmücken::V,hijeshoj,ornare
1232,schmücken::V,hijeshoj,decorare
1233,sagen::V,them,dicere
1234,sprechen::V,flas,fari
1235,reden::V,fjalos,loqui
1236,reden::V,fjalëtoj,loqui
1237,sich unterhalten::V,bisedoj,colloqui
1238,sich unterhalten::V,bisedoj,disputare
1239,fragen::V,pyes,rogare
1240,fragen::V,pyes,quaerere
1241,bitten::V,lus,orare
1242,bitten::V,lus,rogare
1243,bitten::V,lutem,orare
1244,bitten::V,lutem,rogare
1245,erzählen::V,rrëfej,narrare
1246,mitteilen::V,kumtoj,communicare
1247,nennen::V,quaj,appellare
1248,rufen::V,thërras,vocare
1249,prahlen::V,mburrem,gloriari
1250,prahlen::V,kapardisem,gloriari
1251,übersetzen::V,përkthej,vertere
1252,denken::V,mendoj,cogitare
1253,glauben::V,besoj,credere
1254,bemerken::V,vërej,animadvertere
1255,erkennen::V,njoh,cognoscere
1256,erkennen::V,shquaj,cognoscere
1257,begreifen::V,marr vesh,comprehendere
1258,verstehen::V,marr vesh,intellegere
1259,lernen::V,mësoj,discere
1260,wissen::V,di,scire
1261,sich erinnern an::V,kujtoj,meminisse
1262,vergessen::V,harroj,oblivisci
1263,messen::V,mas,metiri
1264,zählen::V,njeh,numerare
1265,rechnen::V,llogaris,reri
1266,rechnen::V,llogaris,calculare
1267,lesen::V,lexoj,legere
1268,lesen::V,këndoj,legere
1269,malen::V,lyej,pingere
1270,zeichnen::V,vizatoj,scribere
1271,schreiben::V,shkruaj,scribere
1272,besitzen::V,kam,possidere
1273,kaufen::V,blej,emere
1274,verkaufen::V,shes,vendere
1275,bezahlen::V,paguaj,pendere
1276,zahlen::V,paguaj,solvere
1277,beherrschen::V,zotëroj,regere
1278,beherrschen::V,zotëroj,imperare
1279,ertragen::V,duroj,tolerare
1280,ertragen::V,duroj,sustinere
