,Concept_ID,mdf,pt
816,jetzt::ADV,тяни,agora
817,heute::ADV,тячи,hoje
818,morgen::ADV,ва́нды,amanhã
819,bald::ADV,курок,logo
820,bald::ADV,курок,breve
821,dann::ADV,меле,então
822,dann::ADV,меле,depois
823,dann::ADV,сяда меле,então
824,dann::ADV,сяда меле,depois
825,gestern::ADV,ися́к,ontem
826,einst::ADV,весть,antigamente
827,einst::ADV,мзя́рда-бди,antigamente
828,damals::ADV,эста,então
829,danach::ADV,меле,logo
830,danach::ADV,меле,depois
831,vorher::ADV,инголи,antes
832,zuerst::ADV,ва́сенда,primeiro
833,einmal::ADV,весть,uma vez
834,manchmal::ADV,лия́ста,às vezes
835,manchmal::ADV,ко́ста-ко́ста,às vezes
836,oft::ADV,си́деста,muitas vezes
837,immer::ADV,фалу,sempre
838,immer::ADV,най,sempre
839,niemals::ADV,аф мзя́рдонга,nunca
840,hier::ADV,тяса,cá
841,hier::ADV,тяса,aqui
842,hierhin::ADV,сей,para cá
843,hierhin::ADV,тяза,para cá
844,von hier::ADV,тя́ста,daqui
845,dort::ADV,тоса,lá
846,dort::ADV,тоса,ali
847,dorthin::ADV,тов,lá
848,dorthin::ADV,тов,para lá
849,dorthin::ADV,тоза,lá
850,dorthin::ADV,тоза,para lá
851,geradeaus::ADV,ви́деста,em frente
852,vorwärts::ADV,и́нголи,avante
853,rückwärts::ADV,ме́ки,para trás
854,zurück::ADV,ме́ки,atrás
855,unten::ADV,ала,debaixo
856,unten::ADV,ала,em baixo
857,hinab::ADV,алу,para baixo
858,oben::ADV,вяре,em cima
859,hinauf::ADV,вяри,para cima
860,überall::ADV,се́мбе ва́стова,em toda parte
861,nicht::ADV,аф,não
862,ein wenig::ADV,аф лама,um pouco
863,ein wenig::ADV,аф лама,um bocado
864,kaum::ADV,а́ньцек,apenas
865,sehr::ADV,пяк,muito
866,so::ADV,ста́не,tão
867,so::ADV,ста́не,assim
868,noch::ADV,нинге,ainda
869,nur::ADV,аньцек,só
870,nur::ADV,аньцек,apenas
871,nur::ADV,аньцек,somente
872,schon::ADV,ни,já
873,wieder::ADV,та́га,outra vez
874,vergebens::ADV,стак,em vão
875,vor::PRP,инголе,diante de
876,hinter::PRP,фтала,atrás de
877,hinter::PRP,мельге,atrás de
878,unter::PRP,ала,sob
879,unter::PRP,ала,debaixo de
880,durch::PRP,пачк,por
881,durch::PRP,пачк,através de
882,neben::PRP,ваксса,junto de
883,neben::PRP,ваксса,ao lado de
884,zwischen::PRP,ёткса,entre
885,wegen::PRP,сюнеда,por
886,wegen::PRP,сюнеда,por causa de
887,dies::PRN,тя,isto
888,das::PRN,ся,isso
889,das::PRN,ся,aquilo
890,das::PRN,тона,isso
891,das::PRN,тона,aquilo
892,alles::PRN,сембе,todo
893,ich::PRN,мон,eu
894,du::PRN,тон,tu
895,er::PRN,сон,ele
896,wir::PRN,минь,nós
897,ihr::PRN,тинь,vós
898,ihr::PRN,тинь,vocês
899,sie::PRN,синь,eles
900,was::FPRN,мезе,quê
901,wer::FPRN,кие,quem
902,wo::FADV,коса,onde
903,wohin::FADV,ков,aonde
904,wohin::FADV,ков,para onde
905,wohin::FADV,коза,aonde
906,wohin::FADV,коза,para onde
907,wie::FADV,ко́да,como
908,warum::FADV,мес,porquê
909,warum::FADV,мес,por que
910,wieviel::FNUM,мзя́ра,quanto
911,eins::NUM,фкя,um
912,zwei::NUM,кафта,dois
913,drei::NUM,колма,três
914,vier::NUM,ниле,quatro
915,fünf::NUM,вете,cinco
916,sechs::NUM,кота,seis
917,sieben::NUM,сисем,sete
918,acht::NUM,кафкса,oito
919,neun::NUM,ве́йхкса,nove
920,zehn::NUM,кемонь,dez
921,elf::NUM,кефкие,onze
922,zwölf::NUM,кемгафтува,doze
923,zwanzig::NUM,комсь,vinte
924,dreißig::NUM,колмогемонь,trinta
925,vierzig::NUM,нильге́монь,quarenta
926,fünfzig::NUM,ве́дьгемонь,cinquenta
927,sechzig::NUM,ко́дгемонь,sessenta
928,siebzig::NUM,сизьге́монь,setenta
929,achtzig::NUM,ка́фксогемонь,oitenta
930,neunzig::NUM,ве́йхксогемонь,noventa
931,hundert::NUM,сяда,cem
932,hundert::NUM,сяда,cento
933,tausend::NUM,тёжянь,mil
934,und::CNJ,и,e
935,und::CNJ,дъ,e
936,oder::CNJ,или,ou
937,oder::CNJ,али,ou
938,stehen::V,а́щемс стя́да,estar em pé
939,sitzen::V,ащемс озада,estar sentado
940,liegen::V,ма́дозь а́щемс,jazer
941,liegen::V,ма́дозь а́щемс,estar deitado
942,hängen::V,нюрьгомс,pender
943,hängen::V,нюрьгомс,estar pendurado
944,werden::V,арамс,tornar-se
945,werden::V,тиевомс,tornar-se
946,passieren::V,лисэмс,acontecer
947,passieren::V,эвондамс,acontecer
948,beginnen::V,ушедомс,começar
949,enden::V,лоткамс,acabar
950,enden::V,лоткамс,terminar
951,wechseln::V,по́лафнемс,variar
952,wechseln::V,по́лафнемс,alternar
953,aufgehen[Sonne]::V,стямс,nascer
954,aufgehen[Sonne]::V,лисемс,nascer
955,untergehen[Sonne]::V,валгомс,pôr-se
956,scheinen[Sonne]::V,ва́лдоптомс,brilhar
957,donnern::V,торамс,trovejar
958,wehen::V,уфа́мс,soprar
959,strömen::V,шудемс,correr
960,fließen::V,шудемс,fluir
961,sich drehen::V,шаромс,girar
962,schwanken::V,якамс,oscilar
963,schwingen::V,люксемс,vibrar
964,schwingen::V,нюрьсемс,vibrar
965,fallen::V,прамс,cair
966,fallen::V,прашендомс,cair
967,brennen::V,паломс,arder
968,rauchen::V,качадомс,fumegar
969,regnen::V,пиземс,chover
970,gefrieren::V,эйндамс,gelar
971,gefrieren::V,эйндамс,congelar
972,gefrieren::V,кельмомс,gelar
973,gefrieren::V,кельмомс,congelar
974,tauen::V,соламс,derreter
975,tauen::V,соламс,descongelar
976,schmelzen::V,соламс,fundir-se
977,trocknen::V,коськомс,secar
978,sieden::V,лакамс,ferver
979,faulen::V,наксадомс,estragar-se
980,verfaulen::V,наксадомс,apodrecer
981,reißen::V,сязевомс,romper-se
982,versinken::V,ваямс,afundar-se
983,vergehen::V,ётамс,passar
984,erscheinen::V,эвондамс,aparecer
985,verschwinden::V,юма́мс,desaparecer
986,sinken::V,валгомс,descer
987,abnehmen::V,киремс,diminuir
988,abnehmen::V,киремс,decrescer
989,zunehmen::V,ламокстомс,crescer
990,zunehmen::V,ламокстомс,aumentar
991,zunehmen::V,рашнемс,crescer
992,zunehmen::V,рашнемс,aumentar
993,steigen::V,кеподемс,subir
994,wachsen::V,касомс,crescer
995,glänzen::V,цинзелдомс,brilhar
996,glänzen::V,цифордомс,brilhar
997,funkeln::V,ци́фтордомс,cintilar
998,lärmen::V,жалнамс,fazer barulho
999,läuten::V,гайфтемс,chocalhar
1000,klingeln::V,гайфтемс,tocar
1001,klirren::V,ка́нзеркшнемс,tinir
1002,brausen::V,жоледемс,bramar
1003,rauschen::V,вжнамс,murmurar
1004,rauschen::V,вжнамс,rumorejar
1005,rauschen::V,гамнамс,murmurar
1006,rauschen::V,гамнамс,rumorejar
1007,klingen::V,кайгомс,soar
1008,bellen::V,ува́мс,ladrar
1009,heulen::V,сувомс,uivar
1010,heulen::V,урнамс,uivar
1011,blasen::V,уфа́мс,soprar
1012,pfeifen::V,вяшкомс,assobiar
1013,schreien::V,пешкодомс,gritar
1014,stöhnen::V,куфцемс,gemer
1015,zittern::V,таромс,tremer
1016,leben::V,эрямс,viver
1017,geboren werden::V,шачемс,nascer
1018,atmen::V,ажнамс,respirar
1019,trinken::V,симомс,beber
1020,essen::V,ярхцамс,comer
1021,schlucken::V,нилемс,engolir
1022,müde werden::V,сиземс,cansar-se
1023,einschlafen::V,матодовомс,adormecer
1024,schlafen::V,удомс,dormir
1025,aufwachen::V,съргоземс,acordar
1026,aufstehen::V,стямс,levantar-se
1027,sich erholen::V,ваймосемс,descansar
1028,krank werden::V,сярядькстомс,adoecer
1029,krank werden::V,сярядькстомс,ficar doente
1030,krank sein::V,сярядемс,estar doente
1031,schmerzen::V,сярядемс,doer
1032,husten::V,козомс,tossir
1033,genesen::V,пъ́чкамс,convalescer
1034,sterben::V,куломс,morrer
1035,umkommen::V,юма́мс,perecer
1036,sich bewegen::V,шаштомс,mover-se
1037,sich rühren::V,сърхка́мс,mexer-se
1038,sich erheben::V,стямс,levantar-se
1039,sich setzen::V,озамс,sentar-se
1040,hinfallen::V,прамс,cair
1041,hinfallen::V,сяворемс,cair
1042,laufen::V,якамс,andar
1043,laufen::V,якамс,caminhar
1044,schreiten::V,молемс,andar
1045,schreiten::V,молемс,caminhar
1046,schreiten::V,аськолямс,andar
1047,schreiten::V,аськолямс,caminhar
1048,spazierengehen::V,якамс,passear
1049,eilen::V,эряскодомс,apressar-se
1050,sich beeilen::V,эряскодомс,apressar-se
1051,sich beeilen::V,эряскодомс,despachar-se
1052,sausen::V,лиемс,correr
1053,rennen::V,арнемс,correr
1054,springen::V,комотнемс,saltar
1055,klettern::V,ку́цемс,trepar
1056,schaukeln::V,нюрямс,baloiçar
1057,kriechen::V,шаштомс комада,rastejar
1058,kriechen::V,шаштомс комада,arrastar-se
1059,schwimmen::V,уемс,nadar
1060,tauchen::V,юпиемс,mergulhar
1061,tauchen::V,чёпафнемс,mergulhar
1062,rudern::V,па́немс ве́неж,remar
1063,fahren::V,ардомс,ir
1064,fliegen::V,лиемс,voar
1065,gehen::V,молемс,ir
1066,gehen::V,молемс,andar
1067,weggehen::V,тумс,partir
1068,weggehen::V,тумс,ir-se embora
1069,abfahren::V,тумс,sair
1070,abfahren::V,тумс,partir
1071,anhalten::V,лоткамс,parar
1072,hineingehen::V,сува́мс,entrar
1073,eintreten::V,сува́мс,entrar
1074,kommen::V,самс,vir
1075,ankommen::V,самс,chegar
1076,ankommen::V,пачкодемс,chegar
1077,zurückkommen::V,мърдамс,voltar
1078,zurückkommen::V,мърдамс,regressar
1079,bleiben::V,иля́домс,ficar
1080,bleiben::V,иля́домс,permanecer
1081,warten::V,учемс,esperar
1082,erwarten::V,учемс,esperar
1083,erwarten::V,учемс,aguardar
1084,suchen::V,вешемс,buscar
1085,suchen::V,вешемс,procurar
1086,finden::V,мумс,achar
1087,finden::V,мумс,encontrar
1088,versuchen::V,варчсемс,tentar
1089,vorbereiten::V,анокламс,preparar
1090,lieben::V,кельгомс,amar
1091,lieben::V,кельгомс,querer
1092,mögen::V,кельгомс,gostar de
1093,lachen::V,рахамс,rir
1094,lachen::V,рахамс,rir-se
1095,lachen::V,рахсемс,rir
1096,lachen::V,рахсемс,rir-se
1097,rühren::V,токамс седи,comover
1098,weinen::V,авардемс,chorar
1099,schimpfen::V,сюцемс,ralhar
1100,sich ärgern::V,кяжиямс,zangar-se
1101,sich fürchten::V,пелемс,ter medo de
1102,sich fürchten::V,пелемс,ter receio de
1103,fürchten::V,пелемс,temer
1104,fürchten::V,пелемс,recear
1105,fliehen::V,ворьгодемс,fugir
1106,flüchten::V,ша́домс,refugiar-se
1107,flüchten::V,во́рьгодемс,refugiar-se
1108,sehen::V,няемс,ver
1109,anschauen::V,ваномс,olhar
1110,ansehen::V,ваномс,mirar
1111,hören::V,марямс,ouvir
1112,zuhören::V,ку́лхдоньомс,escutar
1113,probieren::V,варжамс,provar
1114,probieren::V,варжамс,saborear
1115,riechen::V,никса́мс,cheirar
1116,fühlen::V,марямс,sentir
1117,scheinen::V,ня́евомс,parecer
1118,zu sehen sein::V,ня́евомс,estar à vista
1119,vernehmen::V,марямс,ouvir
1120,frieren::V,паломс,ter frio
1121,frieren::V,кельмомс,ter frio
1122,tun::V,тиемс,fazer
1123,können::V,маштомс,saber
1124,wollen::V,-не-,querer
1125,anfangen::V,ушедомс,iniciar
1126,beenden::V,аде́ламс,acabar
1127,beenden::V,аде́ламс,terminar
1128,aufhören::V,лоткамс,cessar
1129,aufhören::V,лоткамс,desistir
1130,gelingen::V,удалакшнемс,sair bem
1131,gelingen::V,удалакшнемс,dar bom resultado
1132,geraten::V,лисемс,sair
1133,geraten::V,лисемс,dar resultado
1134,öffnen::V,панжемс,abrir
1135,schließen::V,сёлгомс,fechar
1136,stellen::V,путомс,pôr
1137,stellen::V,путомс,colocar
1138,setzen::V,озафнемс,pôr
1139,setzen::V,озафнемс,meter
1140,setzen::V,озавтнемс,pôr
1141,setzen::V,озавтнемс,meter
1142,legen::V,путомс,pôr
1143,legen::V,путомс,meter
1144,berühren::V,токамс,tocar
1145,verbinden::V,сотомс,unir
1146,verbinden::V,сотомс,ligar
1147,bedecken::V,комачамс,cobrir
1148,bedecken::V,вельхтямс,cobrir
1149,aufhängen::V,повфтамс,pendurar
1150,anzünden::V,крьвя́стемс,acender
1151,aufheben::V,кеподемс,apanhar
1152,aufheben::V,кеподемс,levantar
1153,aufheben::V,касфтомс,apanhar
1154,aufheben::V,касфтомс,levantar
1155,zurücklassen::V,ка́домс,deixar
1156,verlieren::V,юма́фтомс,perder
1157,fallen lassen::V,прафтомс,deixar cair
1158,machen::V,тиемс,fazer
1159,herstellen::V,анокламс,produzir
1160,bauen::V,путомс,edificar
1161,bauen::V,путомс,construir
1162,reparieren::V,петемс,reparar
1163,reparieren::V,петемс,consertar
1164,verbessern::V,цебярьгофтомс,melhorar
1165,ändern::V,полафтомс,mudar
1166,ändern::V,полафтомс,alterar
1167,graben::V,шу́вомс,cavar
1168,graben::V,та́ргамс,cavar
1169,beugen::V,мяндемс,curvar
1170,biegen::V,комафтомс,vergar
1171,drehen::V,шо́вамс,girar
1172,drehen::V,ша́рфнемс,girar
1173,wenden::V,ша́рфтомс,virar
1174,wenden::V,ша́рфтомс,voltar
1175,umdrehen::V,шарфтомс,virar
1176,umdrehen::V,шарфтомс,revolver
1177,heben::V,ке́подемс,levantar
1178,hochheben::V,ке́подемс,erguer
1179,hochheben::V,ке́подемс,levantar
1180,hochheben::V,ка́сфтомс,erguer
1181,hochheben::V,ка́сфтомс,levantar
1182,ergreifen::V,фатямс,apanhar
1183,halten::V,кирдемс,segurar
1184,drücken::V,люпшта́мс,apertar
1185,schieben::V,шашфтомс,empurrar
1186,kratzen::V,а́нгорямс,raspar
1187,kratzen::V,киськоря́мс,raspar
1188,lecken::V,нолсемс,lamber
1189,beißen::V,сускомс,morder
1190,abreißen::V,сяземс,arrancar
1191,abschneiden::V,керомс,talhar
1192,binden::V,сотомс,ligar
1193,stecken::V,сялгомс,meter
1194,stecken::V,сялгомс,enfiar
1195,brechen::V,си́ннемс,romper
1196,brechen::V,си́ннемс,quebrar
1197,brechen::V,ка́лафтомс,romper
1198,brechen::V,ка́лафтомс,quebrar
1199,klopfen::V,чакамс,bater
1200,klopfen::V,чакиемс,bater
1201,hauen::V,шавомс,bater
1202,hauen::V,пиксомс,bater
1203,kleben::V,пе́тфнемс,colar
1204,reiben::V,шо́вамс,esfregar
1205,streichen::V,вадемс,barrar
1206,schleifen::V,шо́вамс,afiar
1207,schneiden::V,керомс,cortar
1208,rütteln::V,та́рфтомс,sacudir
1209,schütteln::V,шука́демс,abanar
1210,schütteln::V,шука́демс,sacudir
1211,schwenken::V,яфодемс,agitar
1212,schütten::V,каямс,deitar
1213,schütten::V,нюрьхтя́мс,deitar
1214,füllen::V,пяшкодемс,encher
1215,einwickeln::V,тапардамс,envolver
1216,einwickeln::V,тапардамс,embrulhar
1217,tragen::V,кандомс,levar
1218,tragen::V,кандомс,trazer
1219,schleppen::V,ускомс,arrastar
1220,ziehen::V,ускомс,puxar
1221,aufbewahren::V,ванфтомс,guardar
1222,aufbewahren::V,ванфтомс,conservar
1223,werfen::V,ёрямс,lançar
1224,fangen::V,кунда́мс,apanhar
1225,packen::V,фатямс,agarrar
1226,verstecken::V,кяшемс,esconder
1227,teilen::V,явомс,partir
1228,teilen::V,явомс,dividir
1229,schicken::V,кучемс,enviar
1230,bringen::V,кандомс,trazer
1231,bringen::V,пачфтемс,trazer
1232,hinzufügen::V,пу́томс та́га,acrescentar
1233,hinzufügen::V,ма́ксомс та́га,acrescentar
1234,bekommen::V,сявомс,obter
1235,erhalten::V,сявомс,receber
1236,nehmen::V,сявомс,tomar
1237,wählen::V,ко́чкамс,eleger
1238,wählen::V,ко́чкамс,escolher
1239,auswählen::V,кочкамс,escolher
1240,auswählen::V,кочкамс,seleccionar
1241,bewahren::V,ванфтомс,guardar
1242,bewahren::V,ванфтомс,conservar
1243,behindern::V,шорямс,impedir
1244,verderben::V,коламс,estragar
1245,verderben::V,коламс,corromper
1246,verderben::V,гастямс,estragar
1247,verderben::V,гастямс,corromper
1248,beschädigen::V,тиендемс зиян,danificar
1249,zerbrechen::V,тапамс,romper
1250,zerbrechen::V,тапамс,quebrar
1251,zerreißen::V,сяземс,rasgar
1252,zerstören::V,ка́лафтомс,destruir
1253,verbrennen::V,пълхта́мс,queimar
1254,geben::V,ма́ксомс,dar
1255,reichen::V,максомс,passar
1256,schenken::V,каземс,oferecer
1257,versprechen::V,ма́ксомс вал,prometer
1258,wünschen::V,арьсемс,desejar
1259,loben::V,шна́мс,louvar
1260,küssen::V,палсемс,beijar
1261,wiegen::V,нюря́фтомс,embalar
1262,zudecken::V,вельхтямс,tapar
1263,zudecken::V,вельхтямс,cobrir
1264,wecken::V,стя́фтомс,acordar
1265,wecken::V,стя́фтомс,despertar
1266,wecken::V,съ́ргозьфтемс,acordar
1267,wecken::V,съ́ргозьфтемс,despertar
1268,zeigen::V,няфтемс,mostrar
1269,führen::V,вятемс,guiar
1270,führen::V,вятемс,conduzir
1271,lehren::V,тонафтомс,ensinar
1272,unterrichten::V,тонафтомс,instruir
1273,aufziehen::V,касфтомс,criar
1274,leiten::V,вятемс,dirigir
1275,leiten::V,вятемс,conduzir
1276,antreiben::V,вятемс,impelir
1277,lassen::V,кошардомс,fazer
1278,einladen::V,тердемс,convidar
1279,einladen::V,серьгядемс,convidar
1280,vereinigen::V,пуроптомс,unir
1281,vereinigen::V,пуроптомс,reunir
1282,vereinigen::V,кочкамс марса,unir
1283,vereinigen::V,кочкамс марса,reunir
1284,besuchen::V,варжамс,ir ver
1285,besuchen::V,варжамс,visitar
1286,treffen::V,васьфтомс,encontrar
1287,sich versammeln::V,кочкавомс,reunir-se
1288,spielen::V,налхксемс,jogar
1289,spielen::V,налхксемс,brincar
1290,singen::V,морамс,cantar
1291,tanzen::V,кштимс,bailar
1292,sich trennen::V,явомс,apartar-se
1293,verlassen::V,кадондомс,deixar
1294,verlassen::V,кадондомс,abandonar
1295,retten::V,идемс,salvar
1296,retten::V,араламс,salvar
1297,bewachen::V,ваномс,vigiar
1298,bewachen::V,ваномс,guardar
1299,schützen::V,а́раламс,proteger
1300,verteidigen::V,а́раламс,defender
1301,sich schlagen::V,тюремс,brigar
1302,sich schlagen::V,тюремс,bater-se
1303,schießen::V,ляцемс,disparar
1304,siegen::V,сяськомс,vencer
1305,ärgern::V,кяжияфтомс,irritar
1306,ärgern::V,кяжияфтомс,aborrecer
1307,schlagen::V,токамс,bater
1308,treten::V,тапамс,pisar
1309,stechen::V,пупамс,picar
1310,stechen::V,сялгомс,picar
1311,stoßen::V,тостядемс,empurrar
1312,stehlen::V,саламс,furtar
1313,stören::V,шорсемс,perturbar
1314,belästigen::V,токсамс,incomodar
1315,belästigen::V,токсамс,importunar
1316,belästigen::V,аф кадомс ваймама,incomodar
1317,belästigen::V,аф кадомс ваймама,importunar
1318,verbergen::V,кяшемс,ocultar
1319,verbergen::V,кяшемс,esconder
1320,täuschen::V,васькафтомс,iludir
1321,täuschen::V,васькафтомс,enganar
1322,täuschen::V,кяльготнемс,iludir
1323,täuschen::V,кяльготнемс,enganar
1324,betrügen::V,васькафнемс,burlar
1325,betrügen::V,васькафнемс,enganar
1326,töten::V,шавомс,matar
1327,töten::V,аде́ламс,matar
1328,wohnen::V,эрямс,morar
1329,arbeiten::V,покодемс,trabalhar
1330,sammeln::V,кочкамс,recolher
1331,sammeln::V,кочкамс,coleccionar
1332,sammeln::V,пу́роптомс,recolher
1333,sammeln::V,пу́роптомс,coleccionar
1334,pflücken::V,фатнемс,colher
1335,pflücken::V,нотфнемс,colher
1336,jagen::V,кунда́мс,caçar
1337,fischen::V,калонь кунда́мс,pescar
1338,fassen::V,кунда́мс,apanhar
1339,hüten::V,ваномс,guardar
1340,treiben::V,панемс,conduzir
1341,anbinden::V,сотомс,atar
1342,füttern::V,трямс,dar de comer a
1343,füttern::V,а́ндомс,dar de comer a
1344,melken::V,потямс,ordenhar
1345,hacken::V,лазондомс,rachar
1346,gießen::V,валомс,regar
1347,reifen::V,кенеремс,amadurecer
1348,zubereiten::V,анокламс,preparar
1349,kochen::V,пидемс,cozer
1350,backen::V,пидемс,cozer
1351,braten::V,пуштомс,assar
1352,braten::V,пуштомс,fritar
1353,umrühren::V,шорямс,remexer
1354,stricken::V,кодамс,tricotar
1355,stricken::V,кодамс,fazer malha
1356,nähen::V,стамс,coser
1357,nähen::V,стамс,costurar
1358,färben::V,а́рхтомс,tingir
1359,färben::V,а́рхтомс,colorir
1360,reinigen::V,ва́ткамс,limpar
1361,reinigen::V,ва́ткамс,purificar
1362,reinigen::V,а́роптомс,limpar
1363,reinigen::V,а́роптомс,purificar
1364,waschen::V,муськомс,lavar
1365,abwischen::V,нардамс,limpar
1366,abwischen::V,нардамс,esfregar
1367,spülen::V,оргалдомс,lavar
1368,spülen::V,оргалдомс,enxaguar
1369,fegen::V,тяемс,varrer
1370,kehren::V,тяемс,varrer
1371,baden::V,э́шелямс,banhar
1372,baden::V,э́шелямс,tomar banho
1373,sich waschen::V,штамс,lavar-se
1374,ausziehen::V,кайсефтемс,despir
1375,anziehen::V,ща́фтомс,vestir
1376,sich anziehen::V,щамс,vestir-se
1377,kämmen::V,се́ендемс,pentear
1378,schmücken::V,на́ряжамс,adornar
1379,schmücken::V,ма́зоптомс,adornar
1380,sagen::V,азомс,dizer
1381,sagen::V,мярьгомс,dizer
1382,sprechen::V,корхтамс,falar
1383,reden::V,корхнемс,falar
1384,sich unterhalten::V,корхнемс,conversar
1385,fragen::V,ки́зефтемс,perguntar
1386,bitten::V,а́намс,pedir
1387,bitten::V,ве́шемс,pedir
1388,erzählen::V,а́зондомс,contar
1389,mitteilen::V,азомс,comunicar
1390,mitteilen::V,азомс,participar
1391,nennen::V,лемдемс,nomear
1392,nennen::V,лемдемс,apelidar
1393,nennen::V,путомс лем,nomear
1394,nennen::V,путомс лем,apelidar
1395,rufen::V,серьгядемс,chamar
1396,prahlen::V,шна́фтомс пря́,gabar-se
1397,prahlen::V,шна́фтомс пря́,vangloriar-se
1398,übersetzen::V,ётафтомс,traduzir
1399,denken::V,арьсемс,pensar
1400,glauben::V,кемамс,crer
1401,bemerken::V,ня́емс,notar
1402,bemerken::V,ня́емс,observar
1403,erkennen::V,содамс,reconhecer
1404,begreifen::V,сатомс,apreender
1405,begreifen::V,сатомс,compreender
1406,verstehen::V,шарьхкодемс,entender
1407,verstehen::V,шарьхкодемс,compreender
1408,lernen::V,тонафнемс,aprender
1409,wissen::V,со́дамс,saber
1410,sich erinnern an::V,лятфтамс,lembrar-se de
1411,sich erinnern an::V,лятфтамс,recordar-se de
1412,vergessen::V,юкстамс,esquecer
1413,messen::V,ункснемс,medir
1414,zählen::V,лу́вомс,contar
1415,zählen::V,а́рьсемс,contar
1416,rechnen::V,лувомс,calcular
1417,lesen::V,лувомс,ler
1418,lesen::V,морафтомс,ler
1419,malen::V,рисова́ндамс,pintar
1420,zeichnen::V,рисова́ндамс,desenhar
1421,schreiben::V,сёрмадомс,escrever
1422,besitzen::V,улемс азоркс,possuir
1423,kaufen::V,рамамс,comprar
1424,verkaufen::V,мимс,vender
1425,bezahlen::V,пандомс,pagar
1426,zahlen::V,па́ндомс,pagar
1427,beherrschen::V,азорондамс,imperar
1428,ertragen::V,кирдемс,suportar
1429,Netz::N,,rede
