,Concept_ID,lv,myv
1853,rauchen::V,тшынӧдны,качадомс
1854,rauchen::V,dūmot,качадомс
1855,regnen::V,зэрны,пиземс
1856,regnen::V,līt,пиземс
1857,gefrieren::V,кынмыны,кельмемс
1858,gefrieren::V,sasalt,кельмемс
1859,tauen::V,сывны,соламс
1860,tauen::V,kust,соламс
1861,schmelzen::V,сывны,соламс
1862,schmelzen::V,kust,соламс
1863,schmelzen::V,nokust,соламс
1864,trocknen::V,косьмыны,коськемс
1865,trocknen::V,žūt,коськемс
1866,trocknen::V,kaltēties,коськемс
1867,sieden::V,пуны,лакамс
1868,sieden::V,пуны,пиксемс
1869,sieden::V,virt,лакамс
1870,sieden::V,virt,пиксемс
1871,sieden::V,vārīties,лакамс
1872,sieden::V,vārīties,пиксемс
1873,faulen::V,сісьмыны,наксадомс
1874,faulen::V,pūt,наксадомс
1875,faulen::V,trudēt,наксадомс
1876,verfaulen::V,сісьмыны,наксадомс
1877,verfaulen::V,sapūt,наксадомс
1878,verfaulen::V,satrūdēt,наксадомс
1879,reißen::V,орны,сезневемс
1880,reißen::V,plīst,сезневемс
1881,reißen::V,satrūkt,сезневемс
1882,versinken::V,вӧйны,ваямс
1883,versinken::V,grimt,ваямс
1884,versinken::V,nogrimt,ваямс
1885,vergehen::V,кольны,ютамс
1886,vergehen::V,ордйыны,ютамс
1887,vergehen::V,paiet,ютамс
1888,erscheinen::V,петкӧдчыны,лисемс
1889,erscheinen::V,parādīties,лисемс
1890,verschwinden::V,бырны,ёмамс
1891,verschwinden::V,nozust,ёмамс
1892,sinken::V,вӧйны,явамс
1893,sinken::V,kristies,явамс
1894,abnehmen::V,чинны,киремемс
1895,abnehmen::V,noplakt,киремемс
1896,abnehmen::V,mazināties,киремемс
1897,zunehmen::V,содны,ламолгадомс
1898,zunehmen::V,содны,раштамс
1899,zunehmen::V,ыдждыны,ламолгадомс
1900,zunehmen::V,ыдждыны,раштамс
1901,zunehmen::V,pieaugt,ламолгадомс
1902,zunehmen::V,pieaugt,раштамс
1903,zunehmen::V,pieņemties,ламолгадомс
1904,zunehmen::V,pieņemties,раштамс
1905,steigen::V,лыбны,куземс
1906,steigen::V,лыбны,кепсевемс
1907,steigen::V,kāpt,куземс
1908,steigen::V,kāpt,кепсевемс
1909,wachsen::V,быдмыны,касомс
1910,wachsen::V,augt,касомс
1911,glänzen::V,югъявны,цитнемс
1912,glänzen::V,дзирдавны,цитнемс
1913,glänzen::V,zaigot,цитнемс
1914,glänzen::V,laistīties,цитнемс
1915,funkeln::V,югъявны,пиндолдомс
1916,funkeln::V,югъявны,цивтёрдомс
1917,funkeln::V,дзирдавны,пиндолдомс
1918,funkeln::V,дзирдавны,цивтёрдомс
1919,funkeln::V,mirdzēt,пиндолдомс
1920,funkeln::V,mirdzēt,цивтёрдомс
1921,funkeln::V,dzirkstēt,пиндолдомс
1922,funkeln::V,dzirkstēt,цивтёрдомс
1923,lärmen::V,жувгыны,шалномс
1924,lärmen::V,ыугыны,шалномс
1925,lärmen::V,шумитны,шалномс
1926,lärmen::V,ālēties,шалномс
1927,lärmen::V,trokšņot,шалномс
1928,läuten::V,жургыны,гайгезевемс
1929,läuten::V,zvanīt,гайгезевемс
1930,klingeln::V,звӧнитны,чавомс баягас
1931,klingeln::V,zvanīt,чавомс баягас
1932,klirren::V,гольскöдчыны,калдордомс
1933,klirren::V,гольскöдчыны,кальцяемс
1934,klirren::V,tinkšķēt,калдордомс
1935,klirren::V,tinkšķēt,кальцяемс
1936,klirren::V,džinkstēt,калдордомс
1937,klirren::V,džinkstēt,кальцяемс
1938,brausen::V,буавны,лакамс
1939,brausen::V,krākt,лакамс
1940,brausen::V,brāzmot,лакамс
1941,rauschen::V,кышакывны,лажномс
1942,rauschen::V,šalkt,лажномс
1943,klingen::V,шыавны,гайгемс
1944,klingen::V,юргыны,гайгемс
1945,klingen::V,skanēt,гайгемс
1946,klingen::V,izklausīties,гайгемс
1947,bellen::V,увтны,онгомс
1948,bellen::V,riet,онгомс
1949,heulen::V,омлявны,урномс
1950,heulen::V,вурзавны,урномс
1951,heulen::V,kaukt,урномс
1952,heulen::V,gaudot,урномс
1953,blasen::V,пӧльтны,пувамс
1954,blasen::V,pūst,пувамс
1955,pfeifen::V,шутьлявны,вешкемс
1956,pfeifen::V,svilpt,вешкемс
1957,pfeifen::V,svilpot,вешкемс
1958,schreien::V,горзыны,пижнемс
1959,schreien::V,brēkt,пижнемс
1960,schreien::V,kliegt,пижнемс
1961,stöhnen::V,ымзыны,кувсемс
1962,stöhnen::V,vaidēt,кувсемс
1963,zittern::V,тіравны,тарномс
1964,zittern::V,drebēt,тарномс
1965,leben::V,овны,эрямс
1966,leben::V,dzīvot,эрямс
1967,geboren werden::V,чужны,чачомс
1968,geboren werden::V,dzimt,чачомс
1969,atmen::V,кашкыны,лексемс
1970,atmen::V,пошиктыны,лексемс
1971,atmen::V,elpot,лексемс
1972,trinken::V,юны,симемс
1973,trinken::V,dzert,симемс
1974,essen::V,сёйны,ярсамс
1975,essen::V,ēst,ярсамс
1976,schlucken::V,ньылавны,нилемс
1977,schlucken::V,ньылавны,порнемс
1978,schlucken::V,rīt,нилемс
1979,schlucken::V,rīt,порнемс
1980,müde werden::V,мудзны,сиземс
1981,müde werden::V,nokust,сиземс
1982,einschlafen::V,ланьтны,матедевемс
1983,einschlafen::V,унмовсьны,матедевемс
1984,einschlafen::V,iemigt,матедевемс
1985,einschlafen::V,aizmigt,матедевемс
1986,schlafen::V,узьны,удомс
1987,schlafen::V,gulēt,удомс
1988,aufwachen::V,садьмыны,сыргоземс
1989,aufwachen::V,mosties,сыргоземс
1990,aufstehen::V,чеччыны,стямс
1991,aufstehen::V,celties,стямс
1992,sich erholen::V,шойччыны,оймсемс
1993,sich erholen::V,atžirgt,оймсемс
1994,sich erholen::V,atpūsties,оймсемс
1995,krank werden::V,висьмыны,сэредезевемс
1996,krank werden::V,sasirgt,сэредезевемс
1997,krank sein::V,висьны,сэредемс
1998,krank sein::V,slimot,сэредемс
1999,schmerzen::V,висьны,сэредемс
2000,schmerzen::V,sāpēt,сэредемс
2001,schmerzen::V,smelgt,сэредемс
2002,husten::V,кызны,козомс
2003,husten::V,klepot,козомс
2004,genesen::V,бурдны,пичкамс
2005,genesen::V,veseļoties,пичкамс
2006,sterben::V,кувны,куломс
2007,sterben::V,mirt,куломс
2008,sterben::V,nomirt,куломс
2009,umkommen::V,кувны,чавовомс
2010,umkommen::V,кувны,ёмамс
2011,umkommen::V,apsprāgt,чавовомс
2012,umkommen::V,apsprāgt,ёмамс
2013,umkommen::V,aiziet bojā,чавовомс
2014,umkommen::V,aiziet bojā,ёмамс
2015,sich bewegen::V,вӧрзьыны,шаштомс
2016,sich bewegen::V,virzīties,шаштомс
2017,sich rühren::V,вӧрны,сыргамс
2018,sich rühren::V,вӧрӧдчыны,сыргамс
2019,sich rühren::V,sagrozīties,сыргамс
2020,sich erheben::V,сувтны,куземс
2021,sich erheben::V,piecelties,куземс
2022,sich setzen::V,пуксьыны,озамс
2023,sich setzen::V,sēsties,озамс
2024,hinfallen::V,усьны,прамс
2025,hinfallen::V,усьны,сяворемс
2026,hinfallen::V,sabirt,прамс
2027,hinfallen::V,sabirt,сяворемс
2028,hinfallen::V,pakrist,прамс
2029,hinfallen::V,pakrist,сяворемс
2030,laufen::V,мyнны,якамс
2031,laufen::V,iet,якамс
2032,laufen::V,skraidīt,якамс
2033,schreiten::V,восьлавны,эскелямс
2034,schreiten::V,восьлавны,молемс
2035,schreiten::V,soļot,эскелямс
2036,schreiten::V,soļot,молемс
2037,spazierengehen::V,гуляйтны,якамс
2038,spazierengehen::V,staigāt,якамс
2039,spazierengehen::V,pastaigāties,якамс
2040,eilen::V,тэрмасьны,эрзкалемс
2041,eilen::V,тэрмасьны,капшамс
2042,eilen::V,traukt,эрзкалемс
2043,eilen::V,traukt,капшамс
2044,sich beeilen::V,тэрмасьны,капшамс
2045,sich beeilen::V,steigties,капшамс
2046,sich beeilen::V,pasteigties,капшамс
2047,sausen::V,тӧвзьыны,ливтямс
2048,sausen::V,drāzt,ливтямс
2049,sausen::V,brāzties,ливтямс
2050,rennen::V,котӧртны,чийнемс
2051,rennen::V,котӧртны,ардтнемс
2052,rennen::V,skriet,чийнемс
2053,rennen::V,skriet,ардтнемс
2054,springen::V,чеччавны,кирнявтнемс
2055,springen::V,lēkt,кирнявтнемс
2056,klettern::V,кышасьны,куземс
2057,klettern::V,кавшасьны,куземс
2058,klettern::V,kāpt,куземс
2059,klettern::V,rāpties,куземс
2060,schaukeln::V,гычасьны,нурямс
2061,schaukeln::V,šūpoties,нурямс
2062,schaukeln::V,zvalstīties,нурямс
2063,kriechen::V,кыссьыны,ёзмолдомс
2064,kriechen::V,līst,ёзмолдомс
2065,kriechen::V,rāpot,ёзмолдомс
2066,schwimmen::V,уявны,уемс
2067,schwimmen::V,peldēt,уемс
2068,tauchen::V,сунавны,чопавтомс
2069,tauchen::V,сунавны,чопавтнемс
2070,tauchen::V,gremdēties,чопавтомс
2071,tauchen::V,gremdēties,чопавтнемс
2072,rudern::V,пелысасьны,миледемс
2073,rudern::V,airēt,миледемс
2074,rudern::V,irties,миледемс
2075,fahren::V,мунны,ардомс
2076,fahren::V,braukt,ардомс
2077,fliegen::V,лэбны,ливтямс
2078,fliegen::V,lidot,ливтямс
2079,fliegen::V,laisties,ливтямс
2080,gehen::V,мyнны,туемс
2081,gehen::V,мyнны,молемс
2082,gehen::V,iet,туемс
2083,gehen::V,iet,молемс
2084,weggehen::V,мунавны,туемс
2085,weggehen::V,aiziet,туемс
2086,abfahren::V,мӧдӧдчыны,туемс
2087,abfahren::V,atiet,туемс
2088,abfahren::V,aizbraukt,туемс
2089,anhalten::V,джӧмдыны,лоткамс
2090,anhalten::V,apstāties,лоткамс
2091,hineingehen::V,пырны,совамс
2092,hineingehen::V,ieiet,совамс
2093,eintreten::V,пырны,совамс
2094,eintreten::V,пырны,эскельдямс
2095,eintreten::V,ienākt,совамс
2096,eintreten::V,ienākt,эскельдямс
2097,kommen::V,воны,самс
2098,kommen::V,локны,самс
2099,kommen::V,nākt,самс
2100,ankommen::V,воны,самс
2101,ankommen::V,воны,пачкодемс
2102,ankommen::V,локны,самс
2103,ankommen::V,локны,пачкодемс
2104,ankommen::V,nonākt,самс
2105,ankommen::V,nonākt,пачкодемс
2106,ankommen::V,ierasties,самс
2107,ankommen::V,ierasties,пачкодемс
2108,zurückkommen::V,косны,велявтомс
2109,zurückkommen::V,бергӧдчыны,велявтомс
2110,zurückkommen::V,atgriezties,велявтомс
2111,bleiben::V,кольны,кадовомс
2112,bleiben::V,palikt,кадовомс
2113,warten::V,виччысьны,учомс
2114,warten::V,gaidīt,учомс
2115,erwarten::V,виччысьны,учомс
2116,erwarten::V,sagaidīt,учомс
2117,suchen::V,корсьны,вешнемс
2118,suchen::V,meklēt,вешнемс
2119,finden::V,казявны,муемс
2120,finden::V,rast,муемс
2121,finden::V,atrast,муемс
2122,versuchen::V,заводитчывны,варштамс
2123,versuchen::V,mēģināt,варштамс
2124,vorbereiten::V,дасьтыны,анокстамс
2125,vorbereiten::V,gatavot,анокстамс
2126,vorbereiten::V,sagatavot,анокстамс
2127,lieben::V,радейтны,вечкемс
2128,lieben::V,mīlēt,вечкемс
2129,mögen::V,радейтны,вечкемс
2130,mögen::V,gribēties,вечкемс
2131,lachen::V,серавны,пейдемс
2132,lachen::V,серавлыны,пейдемс
2133,lachen::V,smiet,пейдемс
2134,lachen::V,smieties,пейдемс
2135,rühren::V,нормӧдны,токамс седейс
2136,rühren::V,aizgrābt,токамс седейс
2137,weinen::V,бӧрдны,авардемс
2138,weinen::V,raudāt,авардемс
2139,schimpfen::V,видчыны,сёвномс
2140,schimpfen::V,rāties,сёвномс
2141,schimpfen::V,lamāties,сёвномс
2142,sich ärgern::V,скӧравны,кежиявтнемс
2143,sich ärgern::V,īgt,кежиявтнемс
2144,sich ärgern::V,pukoties,кежиявтнемс
2145,sich ärgern::V,dusmoties,кежиявтнемс
2146,sich fürchten::V,повны,пелемс
2147,sich fürchten::V,bīties,пелемс
2148,sich fürchten::V,baidīties,пелемс
2149,fürchten::V,повны,пелемс
2150,fürchten::V,baidīties no,пелемс
2151,fliehen::V,пышйыны,оргодемс
2152,fliehen::V,bēgt,оргодемс
2153,flüchten::V,пышйыны,ворьгодемс
2154,flüchten::V,пышйыны,чадомс
2155,flüchten::V,aizbēgt,ворьгодемс
2156,flüchten::V,aizbēgt,чадомс
2157,sehen::V,аддзыны,неемс
2158,sehen::V,redzēt,неемс
2159,anschauen::V,видзӧдны,ваномс
2160,anschauen::V,paraudzīties,ваномс
2161,ansehen::V,видзӧдны,ваномс
2162,ansehen::V,aplūkot,ваномс
2163,hören::V,кывны,марямс
2164,hören::V,dzirdēt,марямс
2165,zuhören::V,кывзыны,кунсоломс
2166,zuhören::V,klausīties,кунсоломс
2167,probieren::V,видлыны,варшамс
2168,probieren::V,nogaršot,варшамс
2169,riechen::V,чушкыны,никсемс
2170,riechen::V,ost,никсемс
2171,riechen::V,ostīt,никсемс
2172,fühlen::V,вежӧртны,марямс
2173,fühlen::V,гӧгӧрвоны,марямс
2174,fühlen::V,just,марямс
2175,fühlen::V,izjust,марямс
2176,scheinen::V,кажитчыны,марявомс
2177,scheinen::V,šķist,марявомс
2178,scheinen::V,likties,марявомс
2179,zu sehen sein::V,тыдавны,неявомс
2180,zu sehen sein::V,parādīties,неявомс
2181,vernehmen::V,кывны,марямс
2182,vernehmen::V,saklausīt,марямс
2183,frieren::V,кынмыны,кельмемс
2184,frieren::V,salt,кельмемс
2185,tun::V,керны,теемс
2186,tun::V,darīt,теемс
2187,können::V,кужны,маштомс
2188,können::V,prast,маштомс
2189,wollen::V,кӧсйыны,бажамс
2190,wollen::V,gribēt,бажамс
2191,anfangen::V,заводитны,кармамс
2192,anfangen::V,пондыны,кармамс
2193,anfangen::V,sākt,кармамс
2194,anfangen::V,iesākt,кармамс
2195,beenden::V,помавны,прядомс
2196,beenden::V,beigt,прядомс
2197,beenden::V,pabeigt,прядомс
2198,aufhören::V,дугӧдны,лоткамс
2199,aufhören::V,pārtraukt,лоткамс
2200,gelingen::V,артмыны,удаламс
2201,gelingen::V,izdoties,удаламс
2202,geraten::V,сюрны,лисемс
2203,geraten::V,веськавны,лисемс
2204,geraten::V,veikties,лисемс
2205,öffnen::V,восьтыны,панжомс
2206,öffnen::V,atvērt,панжомс
2207,öffnen::V,attaisīt,панжомс
2208,schließen::V,пӧдлавны,пекстамс
2209,schließen::V,пӧдлавны,сёлгомс
2210,schließen::V,пӧдлавны,конямс
2211,schließen::V,slēgt,пекстамс
2212,schließen::V,slēgt,сёлгомс
2213,schließen::V,slēgt,конямс
2214,schließen::V,aizvērt,пекстамс
2215,schließen::V,aizvērt,сёлгомс
2216,schließen::V,aizvērt,конямс
2217,schließen::V,aiztaisīt,пекстамс
2218,schließen::V,aiztaisīt,сёлгомс
2219,schließen::V,aiztaisīt,конямс
2220,stellen::V,сувтӧдны,аравтомс
2221,stellen::V,likt,аравтомс
2222,stellen::V,nolikt,аравтомс
2223,setzen::V,пуксьӧдны,ойсевтемс
2224,setzen::V,пуксьӧдны,озавтнемс
2225,setzen::V,sēdināt,ойсевтемс
2226,setzen::V,sēdināt,озавтнемс
2227,legen::V,пуктыны,путомс
2228,legen::V,likt,путомс
2229,berühren::V,вӧрзьӧдны,токамс
2230,berühren::V,инмӧдчывны,токамс
2231,berühren::V,skart,токамс
2232,berühren::V,aizskart,токамс
2233,verbinden::V,йитны,содомс
2234,verbinden::V,saistīt,содомс
2235,verbinden::V,savienot,содомс
2236,bedecken::V,вевттьыны,вельтямс
2237,bedecken::V,apsegt,вельтямс
2238,bedecken::V,pārsegt,вельтямс
2239,aufhängen::V,ӧшӧдны,понгавтомс
2240,aufhängen::V,джагӧдны,понгавтомс
2241,aufhängen::V,uzkārt,понгавтомс
2242,anzünden::V,ӧзтыны,кирвастемс
2243,anzünden::V,aizdegt,кирвастемс
2244,anzünden::V,aizdedzināt,кирвастемс
2245,aufheben::V,чеччӧдны,кепедемс
2246,aufheben::V,сувтӧдны,кепедемс
2247,aufheben::V,pacelt,кепедемс
2248,zurücklassen::V,кольны,кадомс
2249,zurücklassen::V,atstāt,кадомс
2250,verlieren::V,воштыны,ёмавтомс
2251,verlieren::V,zaudēt,ёмавтомс
2252,verlieren::V,pazaudēt,ёмавтомс
2253,fallen lassen::V,уськӧдны,правтомс
2254,fallen lassen::V,nomest,правтомс
2255,machen::V,вӧчны,теемс
2256,machen::V,лӧсьӧдны,теемс
2257,machen::V,darīt,теемс
2258,herstellen::V,лӧсьӧдны,анокстамс
2259,herstellen::V,ražot,анокстамс
2260,herstellen::V,izgatavot,анокстамс
2261,bauen::V,лэптыны,путомс
2262,bauen::V,celt,путомс
2263,bauen::V,būvēt,путомс
2264,reparieren::V,дзоньтавны,витемс
2265,reparieren::V,labot,витемс
2266,reparieren::V,remontēt,витемс
2267,verbessern::V,бурмӧдны,паролгавтомс
2268,verbessern::V,бурмӧдны,вадрялгавтомс
2269,verbessern::V,labot,паролгавтомс
2270,verbessern::V,labot,вадрялгавтомс
2271,verbessern::V,izlabot,паролгавтомс
2272,verbessern::V,izlabot,вадрялгавтомс
2273,ändern::V,вежны,полавтомс
2274,ändern::V,mainīt,полавтомс
2275,graben::V,кодйыны,чувомс
2276,graben::V,кодйыны,таргамс
2277,graben::V,rakt,чувомс
2278,graben::V,rakt,таргамс
2279,beugen::V,куснявны,мендемс
2280,beugen::V,liekt,мендемс
2281,biegen::V,куснявны,комавтомс
2282,biegen::V,liekt,комавтомс
2283,drehen::V,бергӧдлыны,чаравтомс
2284,drehen::V,бергӧдлыны,велявтнемс
2285,drehen::V,griezt,чаравтомс
2286,drehen::V,griezt,велявтнемс
2287,wenden::V,бергӧдны,велявтомс
2288,wenden::V,apgriezt,велявтомс
2289,umdrehen::V,бергӧдны,велявтомс
2290,umdrehen::V,apgriezt,велявтомс
2291,heben::V,лэптыны,кепедемс
2292,heben::V,celt,кепедемс
2293,heben::V,cilāt,кепедемс
2294,heben::V,pacelt,кепедемс
2295,hochheben::V,кыпӧдны,кепедемс
2296,hochheben::V,pacelt,кепедемс
2297,ergreifen::V,кутны,кундамс
2298,ergreifen::V,paķert,кундамс
2299,ergreifen::V,satvert,кундамс
2300,halten::V,кутны,кирдемс
2301,halten::V,turēt,кирдемс
2302,halten::V,saturēt,кирдемс
2303,drücken::V,личкыны,нуемс
2304,drücken::V,топӧдны,нуемс
2305,drücken::V,spiest,нуемс
2306,schieben::V,ӧтдортны,шаштомс
2307,schieben::V,йӧткыштны,шаштомс
2308,schieben::V,stumt,шаштомс
2309,kratzen::V,гуджӧдны,ангордамс
2310,kratzen::V,kasīt,ангордамс
2311,kratzen::V,skrāpēt,ангордамс
2312,lecken::V,нювны,нолсемс
2313,lecken::V,lakt,нолсемс
2314,lecken::V,laizīt,нолсемс
2315,beißen::V,курччыны,сускомс
2316,beißen::V,kost,сускомс
2317,abreißen::V,орӧдны,сеземс
2318,abreißen::V,atraut,сеземс
2319,abreißen::V,atplēst,сеземс
2320,abschneiden::V,вундавны,печкемс
2321,abschneiden::V,nogriezt,печкемс
2322,binden::V,гӧрддзавны,кодамс
2323,binden::V,гӧрддзавны,сюлмамс
2324,binden::V,кӧртавны,кодамс
2325,binden::V,кӧртавны,сюлмамс
2326,binden::V,siet,кодамс
2327,binden::V,siet,сюлмамс
2328,binden::V,aptīt,кодамс
2329,binden::V,aptīt,сюлмамс
2330,stecken::V,сюйны,сялгомс
2331,stecken::V,bāzt,сялгомс
2332,stecken::V,spraust,сялгомс
2333,brechen::V,чегны,синдемс
2334,brechen::V,чегны,калавтомс
2335,brechen::V,lauzt,синдемс
2336,brechen::V,lauzt,калавтомс
2337,brechen::V,lauzīt,синдемс
2338,brechen::V,lauzīt,калавтомс
2339,klopfen::V,камгыны,калтаямс
2340,klopfen::V,klauvēt,калтаямс
2341,hauen::V,нӧйнты,чавомс
2342,hauen::V,кучкыны,чавомс
2343,hauen::V,cirst,чавомс
2344,hauen::V,dauzīt,чавомс
2345,kleben::V,лемавны,педявтнемс
2346,kleben::V,ляскавны,педявтнемс
2347,kleben::V,līmēt,педявтнемс
2348,kleben::V,lipināt,педявтнемс
2349,reiben::V,тільны,ёзамс
2350,reiben::V,зыравны,ёзамс
2351,reiben::V,rīvēt,ёзамс
2352,reiben::V,berzēt,ёзамс
2353,streichen::V,мавтны,вадемс
2354,streichen::V,ziest,вадемс
2355,streichen::V,triept,вадемс
2356,schleifen::V,кеслыны,човамс
2357,schleifen::V,trīt,човамс
2358,schleifen::V,asināt,човамс
2359,schneiden::V,шырны,керямс
2360,schneiden::V,griezt,керямс
2361,schneiden::V,sagriezt,керямс
2362,rütteln::V,легӧдны,чукамс
2363,rütteln::V,легӧдны,лыкавтомс
2364,rütteln::V,катлӧдлыны,чукамс
2365,rütteln::V,катлӧдлыны,лыкавтомс
2366,rütteln::V,kratīt,чукамс
2367,rütteln::V,kratīt,лыкавтомс
2368,rütteln::V,purināt,чукамс
2369,rütteln::V,purināt,лыкавтомс
2370,schütteln::V,тракӧдны,чукамс
2371,schütteln::V,kratīt,чукамс
2372,schwenken::V,ӧвтны,яхолемс
2373,schwenken::V,шенасьны,яхолемс
2374,schwenken::V,vēzēt,яхолемс
2375,schwenken::V,vēcināt,яхолемс
2376,schütten::V,кисьтны,каямс
2377,schütten::V,bērt,каямс
2378,füllen::V,тыртны,пештямс
2379,füllen::V,pildīt,пештямс
2380,füllen::V,piepildīt,пештямс
2381,einwickeln::V,тубыртны,тапарямс
2382,einwickeln::V,ietīt,тапарямс
2383,tragen::V,нуны,кандомс
2384,tragen::V,nest,кандомс
2385,schleppen::V,кыскавны,ускомс
2386,schleppen::V,stiept,ускомс
2387,schleppen::V,staipīt,ускомс
2388,ziehen::V,кыскыны,ускомс
2389,ziehen::V,vilkt,ускомс
2390,aufbewahren::V,видзны,ванстомс
2391,aufbewahren::V,glabāt,ванстомс
2392,aufbewahren::V,uzglabāt,ванстомс
2393,werfen::V,чӧвтны,ёртомс
2394,werfen::V,шыбитны,ёртомс
2395,werfen::V,mest,ёртомс
2396,werfen::V,sviest,ёртомс
2397,fangen::V,кутны,кундамс
2398,fangen::V,ķert,кундамс
2399,fangen::V,uzķert,кундамс
2400,packen::V,босьтны,кундамс
2401,packen::V,paķert,кундамс
2402,packen::V,satvert,кундамс
2403,verstecken::V,дзебны,кекшемс
2404,verstecken::V,slēpt,кекшемс
2405,verstecken::V,noglabāt,кекшемс
2406,teilen::V,юкны,явомс
2407,teilen::V,dalīt,явомс
2408,schicken::V,ыстыны,кучомс
2409,schicken::V,sūtīt,кучомс
2410,schicken::V,atsūtīt,кучомс
2411,bringen::V,вайны,кандомс
2412,bringen::V,atvest,кандомс
2413,hinzufügen::V,содтыны,путомс
2414,hinzufügen::V,содтыны,максомс
2415,hinzufügen::V,pievienot,путомс
2416,hinzufügen::V,pievienot,максомс
2417,bekommen::V,босьтны,саемс
2418,bekommen::V,dabūt,саемс
2419,erhalten::V,босьтны,саемс
2420,erhalten::V,saņemt,саемс
2421,nehmen::V,босьтны,саемс
2422,nehmen::V,ņemt,саемс
2423,nehmen::V,paņemt,саемс
2424,wählen::V,бӧрйыны,кочкамс
2425,wählen::V,ievēlēt,кочкамс
2426,auswählen::V,бӧрйыны,кочкамс
2427,auswählen::V,izvēlēt,кочкамс
2428,bewahren::V,видзны,ванстомс
2429,bewahren::V,saglabāt,ванстомс
2430,behindern::V,конйӧдлыны,кирдемс
2431,behindern::V,джӧмдӧдны,кирдемс
2432,behindern::V,kavēt,кирдемс
2433,behindern::V,aizkavēt,кирдемс
2434,verderben::V,тшыкӧдны,коламс
2435,verderben::V,sabojāt,коламс
2436,beschädigen::V,тшыкӧдны,теемс зыян
2437,beschädigen::V,bojāt,теемс зыян
2438,beschädigen::V,maitāt,теемс зыян
2439,zerbrechen::V,жуглыны,коламс
2440,zerbrechen::V,salauzt,коламс
2441,zerbrechen::V,sadauzīt,коламс
2442,zerreißen::V,орӧдны,сеземс
2443,zerreißen::V,pārraut,сеземс
2444,zerstören::V,жугӧдны,калавтомс
2445,zerstören::V,кисьтны,калавтомс
2446,zerstören::V,косявны,калавтомс
2447,zerstören::V,graut,калавтомс
2448,zerstören::V,sagraut,калавтомс
2449,verbrennen::V,сотны,пултамс
2450,verbrennen::V,сотчыны,пултамс
2451,verbrennen::V,dedzināt,пултамс
2452,verbrennen::V,sadedzināt,пултамс
2453,geben::V,сетны,максомс
2454,geben::V,dot,максомс
2455,geben::V,padot,максомс
2456,reichen::V,сетны,максомс
2457,reichen::V,padot,максомс
2458,reichen::V,sniegt,максомс
2459,schenken::V,козьнавны,каземс
2460,schenken::V,dāvāt,каземс
2461,schenken::V,dāvināt,каземс
2462,versprechen::V,кыв сетны,алтамс
2463,versprechen::V,solīt,алтамс
2464,versprechen::V,apsolīt,алтамс
2465,wünschen::V,кӧсйыны,арсемс
2466,wünschen::V,vēlēt,арсемс
2467,wünschen::V,novēlēt,арсемс
2468,loben::V,ошкыны,шнамс
2469,loben::V,lielīt,шнамс
2470,küssen::V,окавны,палсемс
2471,küssen::V,bučot,палсемс
2472,küssen::V,skūpstīt,палсемс
2473,wiegen::V,гудрӧдлыны,нурсемс
2474,wiegen::V,šūpot,нурсемс
2475,zudecken::V,веввттьыны,тавадомс
2476,zudecken::V,веввттьыны,вельтямс
2477,zudecken::V,apklāt,тавадомс
2478,zudecken::V,apklāt,вельтямс
2479,zudecken::V,aizsegt,тавадомс
2480,zudecken::V,aizsegt,вельтямс
2481,wecken::V,садьмӧдны,стявтомс
2482,wecken::V,чуксавны,стявтомс
2483,wecken::V,modināt,стявтомс
2484,zeigen::V,петкӧдлыны,невтемс
2485,zeigen::V,rādīt,невтемс
2486,führen::V,нуӧдны,ветямс
2487,führen::V,vadīt,ветямс
2488,lehren::V,велӧдны,тонавтомс
2489,lehren::V,mācīt,тонавтомс
2490,lehren::V,iemācīt,тонавтомс
2491,unterrichten::V,велӧдны,тонавтомс
2492,unterrichten::V,apmācīt,тонавтомс
2493,aufziehen::V,быдтыны,трямс
2494,aufziehen::V,быдтыны,кастомс
2495,aufziehen::V,uzaudzināt,трямс
2496,aufziehen::V,uzaudzināt,кастомс
2497,leiten::V,веськӧдлыны,ветямс
2498,leiten::V,веськӧдлыны,азоркстамс
2499,leiten::V,vadīt,ветямс
2500,leiten::V,vadīt,азоркстамс
2501,leiten::V,pārzināt,ветямс
2502,leiten::V,pārzināt,азоркстамс
2503,antreiben::V,тэрмӧдны,ветямс
2504,antreiben::V,urdīt,ветямс
2505,antreiben::V,mudināt,ветямс
2506,lassen::V,тшӧктыны,кармавтомс
2507,lassen::V,ļaut,кармавтомс
2508,einladen::V,корны,тердемс
2509,einladen::V,ielūgt,тердемс
2510,einladen::V,aicināt,тердемс
2511,vereinigen::V,ӧтувтны,вейсэндямс
2512,vereinigen::V,ӧтувтны,вейс путомс
2513,vereinigen::V,ӧтувтны,вейс пурнамс
2514,vereinigen::V,котыртны,вейсэндямс
2515,vereinigen::V,котыртны,вейс путомс
2516,vereinigen::V,котыртны,вейс пурнамс
2517,vereinigen::V,vienot,вейсэндямс
2518,vereinigen::V,vienot,вейс путомс
2519,vereinigen::V,vienot,вейс пурнамс
2520,vereinigen::V,apvienot,вейсэндямс
2521,vereinigen::V,apvienot,вейс путомс
2522,vereinigen::V,apvienot,вейс пурнамс
2523,besuchen::V,волыны,варштамс
2524,besuchen::V,ветлыны,варштамс
2525,besuchen::V,apciemot,варштамс
2526,treffen::V,вочаӧдны,вастомс
