,Concept_ID,mn,pt
1549,bitten::V,гуйх,pedir
1550,erzählen::V,өгүүлэх,contar
1551,mitteilen::V,дуулгах,comunicar
1552,mitteilen::V,дуулгах,participar
1553,mitteilen::V,мэдээлэх,comunicar
1554,mitteilen::V,мэдээлэх,participar
1555,nennen::V,нэрлэх,nomear
1556,nennen::V,нэрлэх,apelidar
1557,rufen::V,дуудах,chamar
1558,prahlen::V,бардах,gabar-se
1559,prahlen::V,бардах,vangloriar-se
1560,prahlen::V,сайрхах,gabar-se
1561,prahlen::V,сайрхах,vangloriar-se
1562,übersetzen::V,орчуулах,traduzir
1563,denken::V,санах,pensar
1564,glauben::V,итгэх,crer
1565,bemerken::V,ажих,notar
1566,bemerken::V,ажих,observar
1567,bemerken::V,ажиглах,notar
1568,bemerken::V,ажиглах,observar
1569,erkennen::V,таних,reconhecer
1570,begreifen::V,ойлгох,apreender
1571,begreifen::V,ойлгох,compreender
1572,verstehen::V,мэдэж авах,entender
1573,verstehen::V,мэдэж авах,compreender
1574,lernen::V,сурах,aprender
1575,wissen::V,мэдэх,saber
1576,sich erinnern an::V,дурсах,lembrar-se de
1577,sich erinnern an::V,дурсах,recordar-se de
1578,vergessen::V,мартах,esquecer
1579,messen::V,хэмжих,medir
1580,zählen::V,тоолох,contar
1581,rechnen::V,тооцоох,calcular
1582,lesen::V,унших,ler
1583,malen::V,зурах,pintar
1584,zeichnen::V,дүрслэн бичих,desenhar
1585,schreiben::V,бичих,escrever
1586,besitzen::V,эзэмших,possuir
1587,kaufen::V,худалдан авах,comprar
1588,verkaufen::V,худалдах,vender
1589,bezahlen::V,төлөх,pagar
1590,zahlen::V,төлөх,pagar
1591,beherrschen::V,эзэмших,imperar
1592,ertragen::V,тэсэх,suportar
