,Concept_ID,hu,el
750,reich::A,gazdag,πλούσιος
751,bekannt::A,ismert,γνωστός
752,bekannt::A,ismeretes,γνωστός
753,berühmt::A,híres,περίφημος
754,berühmt::A,híres,ξακουσμένος
755,fremd::A,idegen,ξένος
756,verschieden::A,különböző,διαφορετικός
757,nah::A,közeli,κοντινός
758,fern::A,távoli,μακριά
759,linker::A,bal,αριστερός
760,rechter::A,jobb,δεξιός
761,anderer::A,más,άλλος
762,anderer::A,másik,άλλος
763,erster::A,első,πρώτος
764,zweiter::A,második,δεύτερος
765,dritter::A,harmadik,τρίτος
766,letzter::A,utolsó,τελευταίος
767,allein::ADV,egyedül,μόνος
768,auf einmal::ADV,egyszerre,εφάπαξ
769,zusammen::ADV,együtt,μαζί
770,zusammen::ADV,összesen,μαζί
771,lange::ADV,sokáig,πολύν καιρό
772,lange::ADV,hosszan,πολύν καιρό
773,plötzlich::ADV,hirtelen,έξαφνα
774,plötzlich::ADV,egyszerre,έξαφνα
775,sofort::ADV,rögtön,αμέσως
776,sofort::ADV,tüstént,αμέσως
777,später::ADV,későn,αργότερα
778,jetzt::ADV,most,τώρα
779,heute::ADV,ma,σήμερα
780,morgen::ADV,holnap,αύριο
781,bald::ADV,majd,σε λίγο
782,bald::ADV,majd,εντός ολίγου
783,bald::ADV,nemsokára,σε λίγο
784,bald::ADV,nemsokára,εντός ολίγου
785,dann::ADV,akkor,ύστερα
786,gestern::ADV,tegnap,χτες
787,einst::ADV,hajdan,ποτέ
788,einst::ADV,hajdan,άλλοτε
789,damals::ADV,akkor,τότε
790,damals::ADV,akkoriban,τότε
791,danach::ADV,azután,μετά
792,danach::ADV,azután,ύστερα
793,vorher::ADV,előbb,πριν
794,vorher::ADV,előbb,προηγουμένως
795,zuerst::ADV,először,πρώτα
796,einmal::ADV,egyszer,μία φορά
797,manchmal::ADV,néha,κάποτε
798,manchmal::ADV,olykor,κάποτε
799,oft::ADV,sokszor,συχνά
800,oft::ADV,sokszor,πολλές φορές
801,immer::ADV,mindig,πάντα
802,immer::ADV,mindig,πάντοτε
803,niemals::ADV,sohasem,ποτέ
804,hier::ADV,itt,εδώ
805,hierhin::ADV,erre,εδώ
806,von hier::ADV,innen,από δω
807,dort::ADV,ott,εκεί
808,dorthin::ADV,oda,προς τα κει
809,geradeaus::ADV,egyenesen,κατευθείαν
810,vorwärts::ADV,előre,εμπρός
811,rückwärts::ADV,hátrafelé,πίσω
812,zurück::ADV,hátra,πίσω
813,zurück::ADV,vissza,πίσω
814,unten::ADV,alul,κάτω
815,hinab::ADV,le,προς τα κάτω
816,hinab::ADV,lefelé,προς τα κάτω
817,oben::ADV,fenn,πάνω
818,oben::ADV,fenn,επάνω
819,oben::ADV,felül,πάνω
820,oben::ADV,felül,επάνω
821,hinauf::ADV,fel,προς τα πάνω
822,hinauf::ADV,felfelé,προς τα πάνω
823,überall::ADV,mindenütt,παντού
824,nicht::ADV,nem,δεν
825,ein wenig::ADV,egy kicsit,λιγάκι
826,kaum::ADV,alig,μόλις
827,sehr::ADV,nagyon,πολύ
828,so::ADV,úgy,έτσι
829,noch::ADV,még,ακόμα
830,nur::ADV,csak,μόνο
831,nur::ADV,csupán,μόνο
832,schon::ADV,már,ήδη
833,schon::ADV,már,κιόλας
834,wieder::ADV,ismét,ξανά
835,wieder::ADV,megint,ξανά
836,vergebens::ADV,hiába,μάταια
837,vor::PRP,előtt,μπροστά σε
838,vor::PRP,előtt,μπροστά από
839,hinter::PRP,mögött,πίσω από 
840,unter::PRP,alatt,υπό
841,unter::PRP,alatt,κάτω από
842,durch::PRP,át,διά
843,durch::PRP,át,διά μέσου
844,durch::PRP,keresztül,διά
845,durch::PRP,keresztül,διά μέσου
846,neben::PRP,mellett,δίπλα σε
847,zwischen::PRP,között,μεταξύ
848,zwischen::PRP,között,ανάμεσα σε
849,wegen::PRP,miatt,για
850,wegen::PRP,miatt,λόγω
851,wegen::PRP,végett,για
852,wegen::PRP,végett,λόγω
853,dies::PRN,ez,αυτό
854,das::PRN,az,το
855,alles::PRN,minden,όλα
856,ich::PRN,én,εγώ
857,du::PRN,te,σύ
858,du::PRN,te,εσύ
859,er::PRN,ő,αυτός
860,wir::PRN,mi,εμείς
861,ihr::PRN,ti,εσείς
862,sie::PRN,ők,αυτοί
863,was::FPRN,mi,τι
864,wer::FPRN,ki,ποιος
865,wo::FADV,hol,πού
866,wohin::FADV,hova,πού
867,wohin::FADV,hova,για πού
868,wie::FADV,hogy,πώς
869,wie::FADV,hogyan,πώς
870,warum::FADV,miért,γιατί
871,wieviel::FNUM,hány,πόσος
872,wieviel::FNUM,mennyi,πόσος
873,eins::NUM,egy,ένα
874,zwei::NUM,kettő,δύο
875,drei::NUM,három,τρία
876,drei::NUM,három,τρεις
877,vier::NUM,négy,τέσσερα
878,vier::NUM,négy,τέσσερις
879,fünf::NUM,öt,πέντε
880,sechs::NUM,hat,έξι
881,sieben::NUM,hét,εφτά
882,acht::NUM,nyolc,οχτώ
883,neun::NUM,kilenc,εννιά
884,zehn::NUM,tíz,δέκα
885,elf::NUM,tizenegy,έντεκα
886,zwölf::NUM,tizenkettő,δώδεκα
887,zwanzig::NUM,húsz,είκοσι
888,dreißig::NUM,harminc,τριάντα
889,vierzig::NUM,negyven,σαράντα
890,fünfzig::NUM,ötven,πενήντα
891,sechzig::NUM,hatvan,εξήντα
892,siebzig::NUM,hetven,εβδομήντα
893,achtzig::NUM,nyolcvan,ογδόντα
894,neunzig::NUM,kilencven,ενενήντα
895,hundert::NUM,száz,εκατό
896,tausend::NUM,ezer,χίλιοι
897,und::CNJ,és,και
898,und::CNJ,meg,και
899,oder::CNJ,vagy,ή
900,stehen::V,áll,στέκομαι
901,stehen::V,áll,είμαι όρθιος
902,sitzen::V,ül,κάθομαι
903,liegen::V,fekszik,είμαι ξαπλωμένος
904,hängen::V,függ,κρέμομαι
905,werden::V,lesz,γίνομαι
906,passieren::V,történik,συμβαίνω
907,beginnen::V,kezdődik,αρχίζω
908,enden::V,végződik,τελειώνω
909,enden::V,befejeződik,τελειώνω
910,wechseln::V,változik,αλλάζω
911,aufgehen[Sonne]::V,kel,βγαίνω
912,aufgehen[Sonne]::V,kel,ανατέλλω
913,untergehen[Sonne]::V,lemegy,δύω
914,untergehen[Sonne]::V,lemegy,βασιλεύω
915,scheinen[Sonne]::V,süt,λάμπω
916,donnern::V,dörög,βροντώ
917,wehen::V,fúj,φυσώ
918,strömen::V,áramlik,ρέω
919,strömen::V,áramlik,τρέχω
920,fließen::V,folyik,ρέω
921,sich drehen::V,forog,γυρίζω
922,sich drehen::V,forog,στρέφομαι
923,schwanken::V,inog,ταλαντεύομαι
924,schwanken::V,ingadozik,ταλαντεύομαι
925,schwingen::V,leng,αιωρούμαι
926,schwingen::V,leng,ταλαντεύομαι
927,fallen::V,esik,πέφτω
928,brennen::V,ég,καίω
929,rauchen::V,füstöl,καπνίζω
930,regnen::V,esik,βρέχω
931,gefrieren::V,megfagy,παγώνω
932,tauen::V,olvad,λειώνω
933,schmelzen::V,olvad,λειώνω
934,schmelzen::V,elolvad,λειώνω
935,trocknen::V,szárad,στεγνώνω
936,sieden::V,forr,βράζω
937,faulen::V,rothad,σαπίζω
938,verfaulen::V,elrothad,σαπίζω
939,verfaulen::V,megrothad,σαπίζω
940,reißen::V,szakad,σχίζω
941,versinken::V,süllyed,βουλιάζω
942,versinken::V,süllyed,βυθίζομαι
943,versinken::V,elsüllyed,βουλιάζω
944,versinken::V,elsüllyed,βυθίζομαι
945,vergehen::V,múlik,περνώ
946,vergehen::V,elmúlik,περνώ
947,erscheinen::V,feltűnik,εμφανίζομαι
948,erscheinen::V,megjelenik,εμφανίζομαι
949,verschwinden::V,letűnik,χάνομαι
950,verschwinden::V,letűnik,εξαφανίζομαι
951,sinken::V,süllyed,κατεβαίνω
952,abnehmen::V,apad,μειώνομαι 
953,abnehmen::V,csökken,μειώνομαι 
954,zunehmen::V,növekszik,αυξάνω
955,zunehmen::V,növekszik,μεγαλώνω
956,zunehmen::V,gyarapszik,αυξάνω
957,zunehmen::V,gyarapszik,μεγαλώνω
958,steigen::V,emelkedik,ανεβαίνω
959,wachsen::V,nő,μεγαλώνω
960,wachsen::V,terem,μεγαλώνω
961,wachsen::V,növekszik,μεγαλώνω
962,glänzen::V,ragyog,γυαλίζω
963,glänzen::V,fénylik,γυαλίζω
964,funkeln::V,csillog,αστράφτω
965,funkeln::V,csillog,σπιθοβολώ
966,funkeln::V,tündöklik,αστράφτω
967,funkeln::V,tündöklik,σπιθοβολώ
968,lärmen::V,lármázik,θορυβώ
969,läuten::V,cseng,χτυπώ 
970,klingeln::V,csenget,κουδουνίζω
971,klirren::V,csörömpöl,κουδουνίζω
972,brausen::V,zúg,βουΐζω
973,brausen::V,morajlik,βουΐζω
974,rauschen::V,zúg,βουΐζω
975,klingen::V,hangzik,ηχώ
976,bellen::V,ugat,γαυγίζω
977,heulen::V,bőg,ουρλιάζω
978,heulen::V,üvölt,ουρλιάζω
979,blasen::V,fúj,φυσώ
980,pfeifen::V,fütyül,σφυρίζω
981,schreien::V,kiált,κραυγάζω
982,schreien::V,kiabál,κραυγάζω
983,stöhnen::V,nyög,βογγώ
984,zittern::V,remeg,τρέμω
985,zittern::V,reszket,τρέμω
986,leben::V,él,ζω
987,geboren werden::V,születik,γεννιέμαι
988,atmen::V,lélegzik,αναπνέω
989,trinken::V,iszik,πίνω
990,essen::V,eszik,τρώω
991,schlucken::V,nyel,καταπίνω
992,müde werden::V,elfárad,κουράζομαι
993,müde werden::V,kifárad,κουράζομαι
994,einschlafen::V,elalszik,αποκοιμιέμαι
995,schlafen::V,alszik,κοιμάμαι
996,aufwachen::V,felébred,ξυπνώ
997,aufstehen::V,felkel,σηκώνομαι
998,sich erholen::V,pihen,ξεκουράζομαι
999,krank werden::V,megbetegedik,αρρωσταίνω
1000,krank werden::V,belebetegszik,αρρωσταίνω
1001,krank sein::V,betegeskedik,ασθενώ
1002,schmerzen::V,fáj,πονώ
1003,husten::V,köhög,βήχω
1004,genesen::V,meggyógyul,θεραπεύομαι
1005,sterben::V,hal,πεθαίνω
1006,umkommen::V,elpusztul,πεθαίνω
1007,sich bewegen::V,mozog,κουνιέμαι
1008,sich rühren::V,mozdul,σαλεύω
1009,sich erheben::V,feláll,επαναστατώ
1010,sich erheben::V,felemelkedik,επαναστατώ
1011,sich setzen::V,ül,κάθομαι
1012,sich setzen::V,leül,κάθομαι
1013,hinfallen::V,bukik,πέφτω κάτω
1014,hinfallen::V,elesik,πέφτω κάτω
1015,laufen::V,jár,τρέχω
1016,schreiten::V,lép,βαδίζω
1017,spazierengehen::V,sétál,κάνω βόλτα
1018,spazierengehen::V,sétál,πηγαίνω περίπατο
1019,eilen::V,siet,σπεύδω
1020,sich beeilen::V,siet,βιάζομαι
1021,sausen::V,robog,τρέχω γρήγορα
1022,rennen::V,fut,τρέχω
1023,rennen::V,szalad,τρέχω
1024,springen::V,ugrik,πηδώ
1025,klettern::V,kúszik,σκαρφαλώνω
1026,schaukeln::V,hintázik,κουνιέμαι
1027,kriechen::V,kúszik,έρπω
1028,kriechen::V,kúszik,σέρνομαι
1029,schwimmen::V,úszik,κολυμπώ
1030,tauchen::V,merül,βουτώ
1031,rudern::V,evez,κωπηλατώ
1032,fahren::V,jár,πηγαίνω
1033,fahren::V,megy,πηγαίνω
1034,fahren::V,utazik,πηγαίνω
1035,fliegen::V,száll,πετώ
1036,gehen::V,megy,βαδίζω
1037,gehen::V,megy,πηγαίνω
1038,weggehen::V,elmegy,φεύγω
1039,abfahren::V,indul,ξεκινώ
1040,abfahren::V,indul,αναχωρώ
1041,anhalten::V,megáll,σταματώ
1042,hineingehen::V,bemegy,μπαίνω
1043,eintreten::V,belép,μπαίνω
1044,eintreten::V,belép,εισέρχομαι
1045,kommen::V,jön,έρχομαι
1046,ankommen::V,érkezik,φτάνω
1047,ankommen::V,megérkezik,φτάνω
1048,zurückkommen::V,visszajön,επιστρέφω
1049,bleiben::V,marad,μένω
1050,bleiben::V,megmarad,μένω
1051,warten::V,vár,περιμένω
1052,warten::V,várakozik,περιμένω
1053,erwarten::V,vár,αναμένω
1054,erwarten::V,vár,περιμένω
1055,erwarten::V,megvár,αναμένω
1056,erwarten::V,megvár,περιμένω
1057,suchen::V,kutat,ψάχνω
1058,finden::V,talál,βρίσκω
1059,versuchen::V,megpróbál,προσπαθώ
1060,versuchen::V,megkísérel,προσπαθώ
1061,vorbereiten::V,előkészít,προετοιμάζω
1062,lieben::V,szeret,αγαπώ
1063,mögen::V,szeret,μου αρέσει
1064,lachen::V,nevet,γελώ
1065,rühren::V,mozdít,συγκινώ
1066,weinen::V,sír,κλαίω
1067,schimpfen::V,szid,βρίζω
1068,schimpfen::V,szitkozódik,βρίζω
1069,sich ärgern::V,mérgelődik,θυμώνω
1070,sich ärgern::V,bosszankodik,θυμώνω
1071,sich fürchten::V,fél,φοβάμαι
1072,sich fürchten::V,retteg,φοβάμαι
1073,fürchten::V,fél,φοβάμαι
1074,fliehen::V,menekül,φεύγω
1075,flüchten::V,elmenekül,δραπετεύω
1076,sehen::V,néz,βλέπω
1077,anschauen::V,megnéz,κοιτάζω
1078,ansehen::V,néz,βλέπω
1079,ansehen::V,ránéz,βλέπω
1080,ansehen::V,megnéz,βλέπω
1081,hören::V,hall,ακούω
1082,zuhören::V,hallgat,ακούω
1083,zuhören::V,meghallgat,ακούω
1084,probieren::V,kóstol,δοκιμάζω
1085,probieren::V,megkóstol,δοκιμάζω
1086,riechen::V,szagol,μυρίζω
1087,riechen::V,szagol,οσφραίνομαι
1088,fühlen::V,érez,αισθάνομαι
1089,scheinen::V,tűnik,φαίνομαι
1090,scheinen::V,látszik,φαίνομαι
1091,zu sehen sein::V,mutatkozik,φαίνομαι
1092,vernehmen::V,hall,ακούω
1093,vernehmen::V,hall,μαθαίνω
1094,frieren::V,fázik,κρυώνω
1095,tun::V,csinál,κάνω
1096,tun::V,cselekszik,κάνω
1097,können::V,tud,ξέρω
1098,können::V,tud,μπορώ
1099,wollen::V,akar,θέλω
1100,anfangen::V,kezd,αρχίζω
1101,beenden::V,befejez,τελειώνω
1102,aufhören::V,megszűnik,παύω
1103,gelingen::V,sikerül,πετυχαίνω
1104,geraten::V,kerül,γίνομαι
1105,geraten::V,jut,γίνομαι
1106,öffnen::V,nyit,ανοίγω
1107,öffnen::V,kinyit,ανοίγω
1108,schließen::V,csuk,κλείνω
1109,schließen::V,becsuk,κλείνω
1110,stellen::V,állít,θέτω
1111,stellen::V,helyez,θέτω
1112,setzen::V,ültet,θέτω
1113,setzen::V,helyez,θέτω
1114,legen::V,tesz,θέτω
1115,legen::V,fektet,θέτω
1116,berühren::V,érint,εγγίζω
1117,verbinden::V,beköt,συνδέω
1118,verbinden::V,összeköt,συνδέω
1119,bedecken::V,betakar,σκεπάζω
1120,bedecken::V,beborít,σκεπάζω
1121,aufhängen::V,felakaszt,κρεμώ
1122,anzünden::V,gyújt,ανάβω
1123,anzünden::V,meggyújt,ανάβω
1124,aufheben::V,felemel,σηκώνω
1125,zurücklassen::V,hátrahagy,εγκαταλείπω
1126,verlieren::V,veszít,χάνω
1127,verlieren::V,elveszít,χάνω
1128,fallen lassen::V,elejt,αφήνω να πέσει
1129,machen::V,tesz,κάνω
1130,machen::V,tesz,φτιάχνω
1131,machen::V,csinál,κάνω
1132,machen::V,csinál,φτιάχνω
1133,herstellen::V,gyárt,κατασκευάζω
1134,herstellen::V,előállít,κατασκευάζω
1135,bauen::V,épít,χτίζω
1136,bauen::V,épít,οικοδομώ
1137,reparieren::V,javít,επισκευάζω
1138,reparieren::V,javít,επιδιορθώνω
1139,reparieren::V,kijavít,επισκευάζω
1140,reparieren::V,kijavít,επιδιορθώνω
1141,reparieren::V,megjavít,επισκευάζω
1142,reparieren::V,megjavít,επιδιορθώνω
1143,verbessern::V,megjavít,βελτιώνω
1144,verbessern::V,megjavít,καλυτερεύω
1145,ändern::V,változtat,αλλάζω
1146,ändern::V,megváltoztat,αλλάζω
1147,graben::V,ás,σκάβω
1148,beugen::V,meghajt,λυγίζω
1149,biegen::V,hajlít,κάμπτω
1150,drehen::V,forgat,στρέφω
1151,wenden::V,fordít,γυρίζω
1152,wenden::V,megfordít,γυρίζω
1153,umdrehen::V,megfordít,γυρίζω
1154,umdrehen::V,megforgat,γυρίζω
1155,heben::V,emel,υψώνω
1156,heben::V,emel,σηκώνω
1157,hochheben::V,felemel,υψώνω
1158,hochheben::V,felemel,σηκώνω
1159,ergreifen::V,megfog,πιάνω
1160,ergreifen::V,megfog,αρπάζω
1161,halten::V,tart,βαστώ
1162,drücken::V,nyom,πιέζω
1163,drücken::V,megnyom,πιέζω
1164,schieben::V,tol,σπρώχνω
1165,kratzen::V,vakar,γρατσουνίζω
1166,lecken::V,nyal,γλείφω
1167,beißen::V,harap,δαγκάνω
1168,abreißen::V,letép,κόβω
1169,abreißen::V,letép,σχίζω
1170,abschneiden::V,levág,αποκόπτω
1171,binden::V,köt,δένω
1172,binden::V,kötöz,δένω
1173,stecken::V,dug,χώνω
1174,brechen::V,tör,σπάζω
1175,brechen::V,eltör,σπάζω
1176,klopfen::V,kopogtat,χτυπώ
1177,klopfen::V,kopogtat,τινάζω
1178,hauen::V,vág,χτυπώ
1179,hauen::V,levág,χτυπώ
1180,kleben::V,tapaszt,κολλώ
1181,reiben::V,dörzsöl,τρίβω
1182,reiben::V,súrol,τρίβω
1183,streichen::V,simít,αλείφω
1184,schleifen::V,fen,ακονίζω
1185,schleifen::V,csiszol,ακονίζω
1186,schleifen::V,köszörül,ακονίζω
1187,schneiden::V,vág,κόβω
1188,schneiden::V,szel,κόβω
1189,schneiden::V,metsz,κόβω
1190,rütteln::V,ráz,σείω
1191,rütteln::V,ráz,τινάζω
1192,schütteln::V,ráz,σείω
1193,schütteln::V,ráz,κουνώ
1194,schütteln::V,megráz,σείω
1195,schütteln::V,megráz,κουνώ
1196,schwenken::V,lóbál,κουνώ
1197,schwenken::V,lobogtat,κουνώ
1198,schütten::V,önt,χύνω
1199,füllen::V,tölt,γεμίζω
1200,füllen::V,megtölt,γεμίζω
1201,einwickeln::V,becsavar,τυλίγω
1202,tragen::V,hord,φέρνω
1203,schleppen::V,vonszol,κουβαλώ
1204,ziehen::V,húz,τραβώ
1205,aufbewahren::V,megőriz,φυλάω
1206,werfen::V,dob,ρίχνω
1207,werfen::V,hajít,ρίχνω
1208,fangen::V,fog,πιάνω
1209,packen::V,megragad,τσακώνω
1210,verstecken::V,eldug,κρύβω
1211,verstecken::V,elrejt,κρύβω
1212,teilen::V,oszt,μερίζω
1213,teilen::V,megoszt,μερίζω
1214,schicken::V,küld,στέλνω
1215,bringen::V,hoz,φέρνω
1216,bringen::V,visz,φέρνω
1217,hinzufügen::V,hozzáad,προσθέτω
1218,bekommen::V,kap,προσκομίζω
1219,bekommen::V,megkap,προσκομίζω
1220,erhalten::V,kap,παίρνω
1221,erhalten::V,kap,λαμβάνω
1222,erhalten::V,megkap,παίρνω
1223,erhalten::V,megkap,λαμβάνω
1224,nehmen::V,vesz,πιάνω
1225,nehmen::V,vesz,παίρνω
1226,wählen::V,választ,εκλέγω
1227,auswählen::V,kiválaszt,διαλέγω
1228,bewahren::V,megtart,διατηρώ
1229,behindern::V,akadályoz,εμποδίζω
1230,behindern::V,gátol,εμποδίζω
1231,verderben::V,elront,χαλώ
1232,beschädigen::V,rongál,ζημιώνω
1233,zerbrechen::V,eltör,σπάζω
1234,zerbrechen::V,széttör,σπάζω
1235,zerbrechen::V,kettétör,σπάζω
1236,zerreißen::V,eltép,σχίζω
1237,zerreißen::V,széttép,σχίζω
1238,zerstören::V,elpusztít,καταστρέφω
1239,verbrennen::V,éget,καίω
1240,verbrennen::V,eléget,καίω
1241,geben::V,ad,δίνω
1242,reichen::V,nyújt,δίνω
1243,schenken::V,ajándékoz,χαρίζω
1244,versprechen::V,ígér,υπόσχομαι
1245,wünschen::V,kíván,εύχομαι
1246,loben::V,dicsér,επαινώ
1247,küssen::V,csókol,φιλώ
1248,wiegen::V,ringat,κουνώ
1249,wiegen::V,ringat,νανουρίζω
1250,zudecken::V,betakar,σκεπάζω
1251,wecken::V,kelt,ξυπνώ
1252,wecken::V,ébreszt,ξυπνώ
1253,zeigen::V,mutat,δείχνω
1254,führen::V,visz,οδηγώ
1255,führen::V,vezet,οδηγώ
1256,lehren::V,tanít,διδάσκω
1257,unterrichten::V,tanít,διδάσκω
1258,aufziehen::V,felnevel,ανατρέφω
1259,leiten::V,vezet,ηγούμαι
1260,leiten::V,vezet,διευθύνω
1261,leiten::V,vezérel,ηγούμαι
1262,leiten::V,vezérel,διευθύνω
1263,antreiben::V,hajt,σπρώχνω
1264,antreiben::V,hajt,παρακινώ
1265,lassen::V,-tat,αφήνω
1266,lassen::V,-at,αφήνω
1267,einladen::V,meghív,προσκαλώ
1268,vereinigen::V,egyesít,ενώνω
1269,besuchen::V,látogat,επισκέπτομαι
1270,treffen::V,talál,συναντώ
1271,sich versammeln::V,gyülekezik,μαζεύομαι
1272,sich versammeln::V,összegyűlik,μαζεύομαι
1273,spielen::V,játszik,παίζω
1274,singen::V,énekel,τραγουδώ
1275,tanzen::V,táncol,χορεύω
1276,sich trennen::V,elválik,αποχωρίζομαι
1277,verlassen::V,elhagy,εγκαταλείπω
1278,retten::V,ment,σώζω
1279,bewachen::V,őriz,φρουρώ
1280,schützen::V,óv,προστατεύω
1281,schützen::V,véd,προστατεύω
1282,verteidigen::V,véd,υπερασπίζω
1283,sich schlagen::V,verekszik,χτυπιέμαι
1284,schießen::V,lő,πυροβολώ
1285,siegen::V,győz,νικώ
1286,ärgern::V,bosszant,τσαντίζω
1287,schlagen::V,üt,χτυπώ
1288,schlagen::V,ver,χτυπώ
1289,treten::V,rúg,κλοτσώ
1290,stechen::V,döf,τρυπώ
1291,stechen::V,szúr,τρυπώ
1292,stoßen::V,lök,ωθώ
1293,stoßen::V,lök,σπρώχνω
1294,stehlen::V,lop,κλέβω
1295,stören::V,zavar,διαταράσσω
1296,belästigen::V,zaklat,ενοχλώ
1297,verbergen::V,rejt,κρύβω
1298,verbergen::V,elrejt,κρύβω
1299,täuschen::V,megtéveszt,παραπλανώ
1300,betrügen::V,csal,απατώ
1301,töten::V,öl,σκοτώνω
1302,töten::V,öl,θανατώνω
1303,wohnen::V,lakik,μένω
1304,wohnen::V,lakik,κατοικώ
1305,arbeiten::V,dolgozik,δουλεύω
1306,arbeiten::V,dolgozik,εργάζομαι
1307,sammeln::V,szed,μαζεύω
1308,sammeln::V,szed,συλλέγω
1309,sammeln::V,gyűjt,μαζεύω
1310,sammeln::V,gyűjt,συλλέγω
1311,pflücken::V,szed,κόβω
1312,jagen::V,vadászik,κυνηγώ
1313,fischen::V,halászik,ψαρεύω
1314,fassen::V,fog,πιάνω
1315,hüten::V,őriz,φυλάγω
1316,hüten::V,őriz,προσέχω
1317,hüten::V,legeltet,φυλάγω
1318,hüten::V,legeltet,προσέχω
1319,treiben::V,hajt,οδηγώ
1320,anbinden::V,köt,δένω
1321,füttern::V,etet,ταΐζω
1322,melken::V,fej,αρμέγω
1323,hacken::V,vág,κόβω
1324,gießen::V,öntöz,ποτίζω
1325,reifen::V,érik,ωριμάζω
1326,zubereiten::V,elkészít,ετοιμάζω
1327,kochen::V,főz,βράζω
1328,backen::V,süt,ψήνω
1329,braten::V,süt,τηγανίζω
1330,umrühren::V,megkever,ανακατεύω
1331,stricken::V,köt,πλέκω
1332,nähen::V,varr,ράβω
1333,färben::V,fest,βάφω
1334,färben::V,fest,χρωματίζω
1335,reinigen::V,tisztít,καθαρίζω
1336,waschen::V,mos,πλένω
1337,abwischen::V,letöröl,σφουγγίζω
1338,spülen::V,mosogat,ξεπλένω
1339,fegen::V,söpör,σκουπίζω
1340,kehren::V,söpör,σκουπίζω
1341,baden::V,fürdik,κάνω μπάνιο
1342,sich waschen::V,mosdik,πλένομαι
1343,sich waschen::V,mosakszik,πλένομαι
1344,ausziehen::V,levesz,βγάζω
1345,anziehen::V,felölt,φορώ
1346,anziehen::V,felvesz,φορώ
1347,sich anziehen::V,öltözik,ντύνομαι
1348,sich anziehen::V,felöltözik,ντύνομαι
1349,kämmen::V,fésül,χτενίζω
1350,schmücken::V,díszít,στολίζω
1351,sagen::V,mond,λέω
1352,sprechen::V,beszél,μιλώ
1353,reden::V,beszél,μιλώ
1354,reden::V,beszél,κουβεντιάζω
1355,sich unterhalten::V,beszélget,συνομιλώ
1356,sich unterhalten::V,beszélget,κουβεντιάζω
1357,fragen::V,kérdez,ρωτώ
1358,bitten::V,kér,ζητώ
1359,bitten::V,kér,παρακαλώ
1360,erzählen::V,mesél,διηγούμαι
1361,erzählen::V,elbeszél,διηγούμαι
1362,mitteilen::V,közöl,πληροφορώ
1363,nennen::V,hív,ονομάζω
1364,nennen::V,nevez,ονομάζω
1365,rufen::V,hív,φωνάζω
1366,prahlen::V,dicsekszik,καυχιέμαι
1367,übersetzen::V,fordít,μεταφράζω
1368,denken::V,gondol,σκέφτομαι
1369,glauben::V,hisz,πιστεύω
1370,bemerken::V,észrevesz,παρατηρώ
1371,erkennen::V,ráismer,αναγνωρίζω
1372,erkennen::V,felismer,αναγνωρίζω
1373,begreifen::V,felfog,καταλαβαίνω
1374,verstehen::V,ért,ακούω
1375,verstehen::V,megért,ακούω
1376,lernen::V,tanul,μαθαίνω
1377,lernen::V,megtanul,μαθαίνω
1378,wissen::V,tud,ξέρω
1379,sich erinnern an::V,emlékszik,θυμάμαι
1380,vergessen::V,felejt,ξεχνώ
1381,vergessen::V,elfelejt,ξεχνώ
1382,messen::V,mér,μετρώ
1383,messen::V,megmér,μετρώ
1384,zählen::V,számol,μετρώ
1385,zählen::V,megszámol,μετρώ
1386,rechnen::V,számít,λογαριάζω
1387,lesen::V,olvas,διαβάζω
1388,malen::V,fest,ζωγραφίζω
1389,zeichnen::V,rajzol,σχεδιάζω
1390,schreiben::V,ír,γράφω
1391,besitzen::V,birtokol,κατέχω
1392,kaufen::V,vesz,αγοράζω
1393,kaufen::V,megvesz,αγοράζω
1394,verkaufen::V,elad,πουλώ
1395,bezahlen::V,fizet,πληρώνω
1396,bezahlen::V,kifizet,πληρώνω
1397,zahlen::V,fizet,πληρώνω
1398,zahlen::V,megfizet,πληρώνω
1399,beherrschen::V,ural,κυριαρχώ
1400,ertragen::V,elbír,βαστώ
1401,ertragen::V,elbír,αντέχω
1402,ertragen::V,elvisel,βαστώ
1403,ertragen::V,elvisel,αντέχω
