,Concept_ID,mhr,bg
765,bekannt::A,па́лыме,известен
766,berühmt::A,лӱ́млӧ,почут
767,berühmt::A,лӱ́млӧ,известен
768,fremd::A,йот,чужд
769,verschieden::A,тӱ́рлӧ,разен
770,verschieden::A,тӱ́рлӧ,различен
771,nah::A,ли́шыл,близък
772,fern::A,тора́,далечен
773,fern::A,мӱ́ндыр,далечен
774,linker::A,шола́,ляв
775,rechter::A,пурла́,прав
776,anderer::A,вес,друг
777,anderer::A,мо́ло,друг
778,erster::A,и́кымше,пръв
779,erster::A,и́кымше,първи
780,zweiter::A,ко́кымшо,втори
781,dritter::A,ку́мшо,трети
782,letzter::A,пыта́ртыш,последен
783,allein::ADV,шкет,само
784,auf einmal::ADV,икана́ште,същевременно
785,zusammen::ADV,пырля́,заедно
786,lange::ADV,кужу́н,дълго
787,plötzlich::ADV,кенета́,изведнъж
788,sofort::ADV,кызыта́к,веднага
789,später::ADV,варара́к,по-късно
790,jetzt::ADV,ы́нде,сега
791,jetzt::ADV,кы́зыт,сега
792,heute::ADV,та́че,днес
793,morgen::ADV,эрла́,утре
794,bald::ADV,вашке́,скоро
795,dann::ADV,вара́,после
796,dann::ADV,вара́,тогава
797,gestern::ADV,теҥге́че,вчера
798,einst::ADV,икана́,някога
799,damals::ADV,туна́м,тогава
800,danach::ADV,вара́,после
801,danach::ADV,вара́,след това
802,vorher::ADV,о́нчыч,преди
803,vorher::ADV,о́нчыч,преди това
804,zuerst::ADV,онда́к,най-напред
805,einmal::ADV,икана́,веднъж
806,einmal::ADV,икана́,един път
807,manchmal::ADV,ка́шын,понякога
808,manchmal::ADV,кокла́н,понякога
809,oft::ADV,чӱ́чкыдын,често
810,immer::ADV,эре́,винаги
811,immer::ADV,ту́тыш,винаги
812,niemals::ADV,ок нигуна́м,никога
813,hier::ADV,ты́ште,тук
814,hier::ADV,ты́ште,тука
815,hierhin::ADV,ты́шке,насам
816,hierhin::ADV,тыш,насам
817,von hier::ADV,тыше́ч,оттук
818,von hier::ADV,тыше́ч,оттука
819,von hier::ADV,тыве́ч,оттук
820,von hier::ADV,тыве́ч,оттука
821,dort::ADV,ту́што,там
822,dorthin::ADV,туш,натам
823,dorthin::ADV,туш,нататък
824,dorthin::ADV,ту́шко,натам
825,dorthin::ADV,ту́шко,нататък
826,geradeaus::ADV,вик,направо
827,vorwärts::ADV,о́нчыко,напред
828,rückwärts::ADV,шеҥге́к,назад
829,zurück::ADV,мӧҥге́ш,обратно
830,unten::ADV,ӱ́лнӧ,долу
831,unten::ADV,йыма́лне,долу
832,hinab::ADV,йыма́к,надолу
833,oben::ADV,кӱ́шнӧ,горе
834,oben::ADV,ӱмба́лне,горе
835,hinauf::ADV,кӱ́ш,нагоре
836,hinauf::ADV,кӱ́шкӧ,нагоре
837,überall::ADV,чыла́ вере́,навсякъде
838,nicht::ADV,ок,не
839,nicht::ADV,о́геш,не
840,ein wenig::ADV,изи́ш,малко
841,kaum::ADV,пыкше́,едва
842,kaum::ADV,пыкше́,едвам
843,sehr::ADV,чот,много
844,sehr::ADV,чот,твърде
845,so::ADV,тыге́,тъй
846,so::ADV,тыге́,така
847,noch::ADV,а́ле,още
848,nur::ADV,гына́,само
849,schon::ADV,ы́нде,вече
850,wieder::ADV,ада́к,пак
851,wieder::ADV,ада́к,отново
852,vergebens::ADV,ара́м,напразно
853,vor::PRP,о́нчыч,пред
854,hinter::PRP,шеҥге́лне,зад
855,unter::PRP,йыма́лне,под
856,durch::PRP,вошт,през
857,neben::PRP,вокте́н,до
858,neben::PRP,вокте́н,при
859,zwischen::PRP,кокла́ште,между
860,zwischen::PRP,кокла́ште,помежду
861,wegen::PRP,верч,заради
862,dies::PRN,ти́де,този
863,das::PRN,са́де,туй
864,das::PRN,са́де,това
865,alles::PRN,чыла́,всичко
866,ich::PRN,мый,аз
867,du::PRN,тый,ти
868,er::PRN,ту́до,той
869,wir::PRN,ме,ние
870,ihr::PRN,те,вие
871,sie::PRN,ну́но,те
872,was::FPRN,мо,що
873,was::FPRN,мо,какво
874,wer::FPRN,кӧ,кой
875,wo::FADV,куша́н,къде
876,wohin::FADV,куш,накъде
877,wohin::FADV,куш,накъдето
878,wohin::FADV,ку́шко,накъде
879,wohin::FADV,ку́шко,накъдето
880,wie::FADV,кузе́,как
881,warum::FADV,мо,защо
882,warum::FADV,мола́н,защо
883,wieviel::FNUM,куна́р,колко
884,eins::NUM,ик,един
885,zwei::NUM,ко́кыт,два
886,drei::NUM,кум,три
887,vier::NUM,ныл,четири
888,fünf::NUM,вич,пет
889,sechs::NUM,куд,шест
890,sieben::NUM,шым,седем
891,acht::NUM,канда́ш,осем
892,neun::NUM,инде́ш,девет
893,zehn::NUM,лу,десет
894,elf::NUM,лати́к,единайсет
895,elf::NUM,лати́к,единадесет
896,zwölf::NUM,латко́к,дванайсет
897,zwölf::NUM,латко́к,дванадесет
898,zwanzig::NUM,ко́ло,двайсет
899,zwanzig::NUM,ко́ло,двадесет
900,dreißig::NUM,ку́мло,тридесет
901,vierzig::NUM,ны́лле,четиридесет
902,fünfzig::NUM,ви́тле,петдесет
903,sechzig::NUM,ку́дло,шестдесет
904,siebzig::NUM,шы́мле,седемдесет
905,achtzig::NUM,канда́шле,осемдесет
906,neunzig::NUM,инде́шле,деветдесет
907,hundert::NUM,шӱ́дӧ,сто
908,tausend::NUM,тӱже́м,хиляда
909,und::CNJ,да,а
910,und::CNJ,да,та
911,und::CNJ,ден,а
912,und::CNJ,ден,та
913,oder::CNJ,я,или
914,oder::CNJ,а́ле,или
915,stehen::V,шога́ш,стоя
916,sitzen::V,шинча́ш,седя
917,liegen::V,кия́ш,лежа
918,hängen::V,кеча́ш,вися
919,werden::V,лия́ш,бъда
920,werden::V,лия́ш,стана
921,passieren::V,лия́ш,случа се
922,beginnen::V,тӱҥгала́ш,започна
923,enden::V,пыта́ш,свърша
924,wechseln::V,вашталта́ш,променям
925,aufgehen[Sonne]::V,лекта́ш,изгрея
926,untergehen[Sonne]::V,шинча́ш,заляза
927,scheinen[Sonne]::V,волгалта́ш,грея
928,scheinen[Sonne]::V,волгалта́ш,светя
929,donnern::V,кӱдырта́ш,гърмя
930,donnern::V,сургалта́ш,гърмя
931,wehen::V,пуа́ш,вея
932,wehen::V,пуа́ш,духам
933,strömen::V,шийалтара́ш,тека
934,strömen::V,шийалтара́ш,лея се
935,fließen::V,йога́ш,тека
936,sich drehen::V,пӧрда́ш,въртя се
937,schwanken::V,лӱҥга́ш,клатя се
938,schwanken::V,тайныла́ш,клатя се
939,schwingen::V,рӱпшалта́ш,трептя
940,fallen::V,воза́ш,падам
941,fallen::V,йӧрла́ш,падам
942,brennen::V,йӱла́ш,горя
943,rauchen::V,шикша́ш,димя
944,regnen::V,йӱра́ш,вали дъжд
945,gefrieren::V,кылма́ш,замръзна
946,gefrieren::V,ияҥа́ш,замръзна
947,tauen::V,шула́ш,топя се
948,schmelzen::V,лева́ш,разтопя се
949,trocknen::V,кошка́ш,съхна
950,sieden::V,шола́ш,вря
951,sieden::V,шола́ш,кипя
952,faulen::V,шӱя́ш,гния
953,verfaulen::V,шӱйы́н шуа́ш,изгния
954,reißen::V,кӱрла́ш,напукам се
955,versinken::V,пуре́н кая́ш,потъна
956,vergehen::V,эрте́н кая́ш,минавам
957,erscheinen::V,толы́н лекта́ш,явя се
958,verschwinden::V,йома́ш,изчезна
959,sinken::V,пуча́ш,падна
960,abnehmen::V,пуча́ш,отслабна
961,zunehmen::V,шукема́ш,нарасна
962,steigen::V,нӧлталта́ш,увелича се
963,steigen::V,нӧлталта́ш,покачвам се
964,wachsen::V,кушка́ш,раста
965,glänzen::V,йылгыжа́ш,лъщя
966,glänzen::V,йылгыжа́ш,блестя
967,funkeln::V,чолга́ш,искря
968,lärmen::V,рӱшка́ш,шумя
969,läuten::V,мура́ш,звъня
970,klingeln::V,йыҥгырта́ш,звъня
971,klirren::V,чылдыртата́ш,звънтя
972,klirren::V,чылдыртата́ш,дрънкам
973,brausen::V,лӱшка́ш,буча
974,rauschen::V,лыжга́ш,шумя
975,klingen::V,йоҥга́ш,звуча
976,bellen::V,опта́ш,лая
977,heulen::V,урмыжа́ш,вия
978,heulen::V,урмыжа́ш,рева
979,blasen::V,пуала́ш,духна
980,pfeifen::V,шӱ́шкаш,свиря
981,schreien::V,кычкыра́ш,крещя
982,stöhnen::V,йыҥыса́ш,стена
983,stöhnen::V,йыҥыса́ш,пъшкам
984,zittern::V,чытыра́ш,треперя
985,leben::V,ила́ш,живея
986,geboren werden::V,шоча́ш,родя се
987,atmen::V,шӱла́ш,дишам
988,trinken::V,йӱа́ш,пия
989,essen::V,кочка́ш,ям
990,schlucken::V,нела́ш,гълтам
991,müde werden::V,ноя́ш,уморя се
992,einschlafen::V,мале́н колта́ш,заспя
993,schlafen::V,мала́ш,спя
994,aufwachen::V,помыжалта́ш,събудя се
995,aufstehen::V,кынела́ш,стана
996,sich erholen::V,кана́ш,отдъхвам си
997,krank werden::V,черлане́н воза́ш,заболея
998,krank sein::V,черлане́н кия́ш,боледувам
999,schmerzen::V,коршта́ш,боля
1000,husten::V,кокыра́ш,кашлям
1001,genesen::V,тӱрла́ш,оздравея
1002,genesen::V,тазаҥа́ш,оздравея
1003,sterben::V,кола́ш,умра
1004,umkommen::V,вуй йома́ш,загина
1005,sich bewegen::V,кошта́ш,движа се
1006,sich bewegen::V,кошта́ш,мърдам се
1007,sich rühren::V,тарвана́ш,движа се
1008,sich erheben::V,кынела́ш,стана
1009,sich setzen::V,шинча́ш,седна
1010,hinfallen::V,йӧрла́ш,падна
1011,laufen::V,кошта́ш,ходя
1012,schreiten::V,ошкыла́ш,крача
1013,spazierengehen::V,гуля́яш,разхождам се
1014,eilen::V,вашка́ш,бързам
1015,sich beeilen::V,вашкешта́ш,побързам
1016,sausen::V,юлтка́ш,тичам
1017,rennen::V,куржтала́ш,бягам
1018,springen::V,тӧршта́ш,скачам
1019,klettern::V,кӱза́ш,катеря се
1020,schaukeln::V,лӱҥгалта́ш,люлея се
1021,kriechen::V,нушка́ш,лазя
1022,kriechen::V,нушка́ш,пълзя
1023,schwimmen::V,ия́ш,плувам
1024,tauchen::V,шуҥгалта́ш,гмуркам се
1025,rudern::V,удыра́ш,греба
1026,fahren::V,кудала́ш,пътувам
1027,fliegen::V,чоҥешта́ш,летя
1028,fliegen::V,чоҥешта́ш,хвърча
1029,gehen::V,кая́ш,ида
1030,gehen::V,кая́ш,вървя
1031,weggehen::V,кораҥа́ш,отида си
1032,abfahren::V,лекта́ш,отпътувам
1033,anhalten::V,чарна́ш,спра се
1034,hineingehen::V,пура́ш,влизам
1035,eintreten::V,пура́ш,вляза
1036,kommen::V,тола́ш,ида
1037,kommen::V,тола́ш,дойда
1038,ankommen::V,шуа́ш,пристигна
1039,zurückkommen::V,пӧртыла́ш,върна се
1040,bleiben::V,кода́ш,остана
1041,warten::V,вуча́ш,чакам
1042,erwarten::V,вуча́ш,очаквам
1043,suchen::V,кычала́ш,търся
1044,finden::V,муа́ш,намеря
1045,versuchen::V,толаша́ш,опитам
1046,vorbereiten::V,ямдыла́ш,подготвя
1047,lieben::V,йӧрата́ш,любя
1048,mögen::V,йӧрата́ш,обичам
1049,lachen::V,воштыла́ш,смея се
1050,rühren::V,ку́мыл тарвата́ш,трогна
1051,weinen::V,шорта́ш,плача
1052,schimpfen::V,каргаша́ш,ругая
1053,schimpfen::V,каргаша́ш,псувам
1054,sich ärgern::V,сыра́ш,ядосам се
1055,sich fürchten::V,лӱда́ш,боя се
1056,sich fürchten::V,лӱда́ш,страхувам се
1057,fürchten::V,лӱда́ш,боя се от
1058,fürchten::V,лӱда́ш,страхувам се от
1059,fliehen::V,куржа́ш,бягам
1060,flüchten::V,куржа́ш,бягам
1061,flüchten::V,куржа́ш,избягам
1062,sehen::V,ужа́ш,видя
1063,anschauen::V,онча́ш,гледам
1064,ansehen::V,эскера́ш,поглеждам
1065,hören::V,кола́ш,чувам
1066,zuhören::V,колышта́ш,слушам
1067,probieren::V,тамла́ш,опитам
1068,riechen::V,ӱпшынча́ш,подуша
1069,fühlen::V,шижа́ш,усещам
1070,fühlen::V,шижа́ш,чувствувам
1071,scheinen::V,чуча́ш,изглеждам
1072,zu sehen sein::V,коя́ш,виждам се
1073,vernehmen::V,кола́ш,доловя
1074,frieren::V,кылма́ш,мръзна
1075,tun::V,ышта́ш,правя
1076,können::V,мошта́ш,мога
1077,wollen::V,тӱна́ш,ща
1078,wollen::V,тӱна́ш,искам
1079,anfangen::V,тӱҥала́ш,започна
1080,beenden::V,пытара́ш,свърша
1081,beenden::V,пытара́ш,завърша
1082,aufhören::V,чарна́ш,престана
1083,gelingen::V,сай лекта́ш,успея
1084,gelingen::V,сай лекта́ш,сполуча
1085,geraten::V,лекта́ш,удам се
1086,öffnen::V,поча́ш,отворя
1087,schließen::V,петыра́ш,затворя
1088,stellen::V,шында́ш,поставя
1089,setzen::V,шында́ш,туря
1090,legen::V,опта́ш,сложа
1091,legen::V,опта́ш,слагам
1092,legen::V,пышта́ш,сложа
1093,legen::V,пышта́ш,слагам
1094,berühren::V,тӱка́ш,докосна
1095,verbinden::V,пида́ш,свържа
1096,bedecken::V,леведа́ш,покрия
1097,aufhängen::V,сака́ш,закача
1098,anzünden::V,чӱкта́ш,запаля
1099,aufheben::V,нӧлтала́ш,вдигна
1100,aufheben::V,нӧлтала́ш,повдигна
1101,zurücklassen::V,кода́ш,оставя
1102,verlieren::V,йомдара́ш,загубя
1103,fallen lassen::V,воза́ш,изпусна
1104,machen::V,ышта́ш,направя
1105,herstellen::V,ямдыла́ш,произведа
1106,bauen::V,чоҥа́ш,строя
1107,reparieren::V,ачала́ш,поправя
1108,verbessern::V,саемда́ш,подобря
1109,ändern::V,весемда́ш,променя
1110,graben::V,кӱнча́ш,копая
1111,beugen::V,пӱгырта́ш,прегъна
1112,biegen::V,лывырта́ш,прегъна
1113,drehen::V,пӱтыра́ш,въртя
1114,wenden::V,ирала́ш,обърна
1115,umdrehen::V,савырала́ш,обърна
1116,heben::V,нӧлта́ш,вдигам
1117,hochheben::V,нӧлта́ш,издигна
1118,ergreifen::V,руалта́ш,хвана
1119,ergreifen::V,руалта́ш,обхвана
1120,halten::V,куча́ш,държа
1121,drücken::V,иша́ш,натискам
1122,drücken::V,иша́ш,притискам
1123,drücken::V,темда́ш,натискам
1124,drücken::V,темда́ш,притискам
1125,schieben::V,шӱкала́ш,тикам
1126,kratzen::V,удыра́ш,одраскам
1127,lecken::V,нула́ш,лижа
1128,lecken::V,нула́ш,ближа
1129,beißen::V,пура́ш,хапя
1130,beißen::V,пура́ш,ухапя
1131,abreißen::V,кӱрла́ш,откъсна
1132,abschneiden::V,пӱчка́ш,отрежа
1133,binden::V,кылда́ш,вържа
1134,stecken::V,шуралта́ш,пъхна
1135,brechen::V,тодышта́ш,троша
1136,klopfen::V,кыра́ш,чукам
1137,hauen::V,тӱя́ш,бия
1138,kleben::V,клеитла́ш,лепя
1139,kleben::V,клеитла́ш,залепя
1140,reiben::V,йыга́ш,трия
1141,reiben::V,йыга́ш,търкам
1142,reiben::V,туржала́ш,трия
1143,reiben::V,туржала́ш,търкам
1144,streichen::V,шӱра́ш,намажа
1145,schleifen::V,шума́ш,остря
1146,schleifen::V,яна́ш,остря
1147,schneiden::V,пӱчка́ш,режа
1148,rütteln::V,рӱза́ш,разтърсвам
1149,schütteln::V,почка́ш,клатя
1150,schütteln::V,почка́ш,друсам
1151,schwenken::V,рӱза́ш,размахам
1152,schütten::V,опта́ш,сипя
1153,füllen::V,тема́ш,напълня
1154,einwickeln::V,вӱдыла́ш,увия
1155,einwickeln::V,вӱдыла́ш,завия
1156,tragen::V,нумала́ш,нося
1157,schleppen::V,шӱдыра́ш,влача
1158,ziehen::V,шупша́ш,тегля
1159,ziehen::V,шупша́ш,дръпна
1160,aufbewahren::V,арала́ш,съхраня
1161,werfen::V,шуа́ш,хвърля
1162,werfen::V,кышка́ш,хвърля
1163,fangen::V,куча́ш,ловя
1164,fangen::V,куча́ш,уловя
1165,packen::V,руалта́ш,хвана
1166,verstecken::V,тоя́ш,крия
1167,verstecken::V,тоя́ш,скрия
1168,teilen::V,пӧла́ш,разделя
1169,schicken::V,колта́ш,изпращам
1170,bringen::V,конда́ш,донеса
1171,hinzufügen::V,ешара́ш,прибавя
1172,bekommen::V,нала́ш,сдобия се
1173,erhalten::V,нала́ш,получа
1174,nehmen::V,нала́ш,взема
1175,wählen::V,сайла́ш,избирам
1176,auswählen::V,таҥгла́ш,избера
1177,bewahren::V,сакла́ш,пазя
1178,behindern::V,чаракла́ш,преча
1179,behindern::V,чаракла́ш,спъвам
1180,verderben::V,пужа́ш,разваля
1181,beschädigen::V,пужа́ш,повредя
1182,zerbrechen::V,пудырта́ш,счупя
1183,zerreißen::V,кӱрла́ш,скъсам
1184,zerstören::V,шалата́ш,разруша
1185,verbrennen::V,йӱлата́ш,изгоря
1186,geben::V,пуа́ш,дам
1187,reichen::V,пуа́ш,подам
1188,schenken::V,пӧлекла́ш,подаря
1189,versprechen::V,сӧра́ш,обещая
1190,wünschen::V,тылана́ш,желая
1191,loben::V,мокта́ш,хваля
1192,küssen::V,шупшала́ш,целувам
1193,wiegen::V,рӱпша́ш,люлея
1194,zudecken::V,леведа́ш,покрия
1195,wecken::V,помыжалтара́ш,събудя
1196,zeigen::V,ончыкта́ш,покажа
1197,führen::V,вӱда́ш,водя
1198,führen::V,вӱда́ш,заведа
1199,lehren::V,туныкта́ш,уча
1200,unterrichten::V,туныкта́ш,преподавам
1201,aufziehen::V,орышта́ш,отгледам
1202,leiten::V,вӱда́ш,ръководя
1203,leiten::V,вӱда́ш,управлявам
1204,leiten::V,вуйлата́ш,ръководя
1205,leiten::V,вуйлата́ш,управлявам
1206,antreiben::V,поктыла́ш,подкарвам
1207,lassen::V,-та́ш,накарам
1208,einladen::V,ӱжа́ш,поканя
1209,vereinigen::V,иктешла́ш,съединя
1210,besuchen::V,то́лын кая́ш,посетя
1211,treffen::V,вашлия́ш,срещна
1212,sich versammeln::V,погына́ш,събера се
1213,sich versammeln::V,чумырга́ш,събера се
1214,spielen::V,мода́ш,играя
1215,singen::V,мура́ш,пея
1216,tanzen::V,кушта́ш,танцувам
1217,sich trennen::V,ойырла́ш,разделя се
1218,verlassen::V,кудалта́ш,напусна
1219,retten::V,утара́ш,спася
1220,bewachen::V,орола́ш,охранявам
1221,schützen::V,арала́ш,запазя
1222,verteidigen::V,арала́ш,защитя
1223,sich schlagen::V,кредала́ш,бия се
1224,schießen::V,лӱя́ш,стрелям
1225,siegen::V,сеҥа́ш,победя
1226,ärgern::V,сырыкта́ш,ядосам
1227,schlagen::V,пера́ш,бия
1228,schlagen::V,пера́ш,ударя
1229,treten::V,тошка́ш,ритам
1230,stechen::V,кера́ш,бодна
1231,stoßen::V,шӱкала́ш,бутна
1232,stoßen::V,шӱкала́ш,блъсна
1233,stehlen::V,шолышта́ш,
1234,stören::V,мешая́ш,смутя
1235,belästigen::V,толаштара́ш,отегча
1236,belästigen::V,толаштара́ш,безпокоя
1237,verbergen::V,шылта́ш,скрия
1238,täuschen::V,ондала́ш,измамя
1239,betrügen::V,ондала́ш,измамя
1240,töten::V,пушта́ш,убия
1241,töten::V,пушта́ш,умъртвя
1242,wohnen::V,ила́ш,живея
1243,arbeiten::V,пашалана́ш,работя
1244,arbeiten::V,паша́м ышта́ш,работя
1245,sammeln::V,пога́ш,събера
1246,pflücken::V,кӱра́ш,бера
1247,pflücken::V,кӱра́ш,откъсна
1248,jagen::V,сонарла́ш,ловувам
1249,fischen::V,кол куча́ш,ловя риба
1250,fassen::V,куча́ш,хвана
1251,hüten::V,кӱта́ш,пазя
1252,treiben::V,покта́ш,карам
1253,anbinden::V,йолышта́ш,завържа
1254,füttern::V,пукша́ш,храня
1255,melken::V,лӱшта́ш,доя
1256,hacken::V,руа́ш,сека
1257,gießen::V,шава́ш,полея
1258,reifen::V,кӱа́ш,узрея
1259,zubereiten::V,ямдыла́ш,приготвя
1260,kochen::V,шолта́ш,варя
1261,backen::V,кӱкташ,пека
1262,braten::V,пуштыла́ш,пържа
1263,braten::V,жаритла́ш,пържа
1264,umrühren::V,луга́ш,разбъркам
1265,stricken::V,пида́ш,плета
1266,nähen::V,урга́ш,шия
1267,färben::V,чиялта́ш,боядисам
1268,reinigen::V,эрыкта́ш,почистя
1269,waschen::V,мушка́ш,мия
1270,waschen::V,мушка́ш,пера
1271,abwischen::V,ӱшта́ш,избърша
1272,spülen::V,шӱалта́ш,плакна
1273,fegen::V,ӱшта́ш,измета
1274,kehren::V,ӱшта́ш,мета
1275,baden::V,йӱштыла́ш,къпя се
1276,sich waschen::V,мушкылта́ш,мия се
1277,ausziehen::V,кудаша́ш,съблека
1278,anziehen::V,чия́ш,облека
1279,sich anziehen::V,чия́ш,облека се
1280,kämmen::V,шера́ш,реша
1281,kämmen::V,шера́ш,вчеша
1282,schmücken::V,тӱзата́ш,накича
1283,schmücken::V,чеверта́ш,накича
1284,sagen::V,ойла́ш,кажа
1285,sagen::V,каласа́ш,кажа
1286,sprechen::V,кутыра́ш,говоря
1287,reden::V,мутлана́ш,говоря
1288,sich unterhalten::V,кутыра́ш,разговарям
1289,fragen::V,йода́ш,запитам
1290,bitten::V,йода́ш,моля
1291,erzählen::V,ойла́ш,разкажа
1292,mitteilen::V,увертара́ш,съобщя
1293,nennen::V,лӱмда́ш,нарека
1294,rufen::V,ӱжа́ш,викам
1295,rufen::V,ӱжа́ш,повикам
1296,prahlen::V,моктана́ш,хваля се
1297,übersetzen::V,кусара́ш,преведа
1298,denken::V,шона́ш,мисля
1299,glauben::V,ӱшана́ш,вярвам
1300,bemerken::V,шижа́ш,забележа
1301,erkennen::V,пала́ш,позная
1302,begreifen::V,ыҥла́ш,схвана
1303,verstehen::V,умыла́ш,разбера
1304,lernen::V,тунема́ш,уча се
1305,wissen::V,шинча́ш,зная
1306,sich erinnern an::V,шарна́ш,спомня си за
1307,vergessen::V,монда́ш,забравя
1308,messen::V,виса́ш,меря
1309,zählen::V,шотла́ш,броя
1310,rechnen::V,шотла́ш,сметна
1311,lesen::V,луда́ш,чета
1312,malen::V,сӱретла́ш,рисувам
1313,zeichnen::V,сӱретла́ш,рисувам
1314,schreiben::V,воза́ш,пиша
1315,besitzen::V,лия́ш,имам
1316,besitzen::V,лия́ш,притежавам
1317,kaufen::V,нала́ш,купя
1318,kaufen::V,нала́ш,купувам
1319,verkaufen::V,ужала́ш,продам
1320,bezahlen::V,тӱла́ш,заплатя
1321,zahlen::V,тӱла́ш,платя
1322,beherrschen::V,куча́ш,владея
1323,ertragen::V,турка́ш,понеса
