,Concept_ID,is,tr
825,plötzlich::ADV,skyndilega,birdenbire
826,sofort::ADV,strax,hemen
827,sofort::ADV,strax,derhal
828,sofort::ADV,þegar í stað,hemen
829,sofort::ADV,þegar í stað,derhal
830,später::ADV,seinna,daha sonra
831,jetzt::ADV,nú,şimdi
832,jetzt::ADV,núna,şimdi
833,heute::ADV,í dag,bugün
834,morgen::ADV,á morgun,yarın
835,bald::ADV,brátt,yakında
836,bald::ADV,bráðum,yakında
837,dann::ADV,svo,sonra
838,dann::ADV,síðan,sonra
839,gestern::ADV,í gær,dün
840,einst::ADV,forðum,eskiden
841,damals::ADV,þá,o zamanlar
842,damals::ADV,á þeim tímum,o zamanlar
843,danach::ADV,á eftir því,sonradan
844,danach::ADV,á eftir því,ondan sonra
845,vorher::ADV,áður,önce
846,vorher::ADV,áður,önceden
847,zuerst::ADV,fyrst,ilk önce
848,einmal::ADV,einu sinni,bir defa
849,manchmal::ADV,stundum,bazan
850,oft::ADV,oft,sık sık
851,oft::ADV,oft,çok defa
852,immer::ADV,alltaf,daima
853,immer::ADV,alltaf,her zaman
854,immer::ADV,sífellt,daima
855,immer::ADV,sífellt,her zaman
856,niemals::ADV,aldrei,asla değil
857,niemals::ADV,aldrei,hiçbir zaman
858,hier::ADV,hér,burada
859,hierhin::ADV,hingað,buraya
860,von hier::ADV,héðan,buradan
861,dort::ADV,þar,orada
862,dort::ADV,þar,şurada
863,dort::ADV,þarna,orada
864,dort::ADV,þarna,şurada
865,dorthin::ADV,þangað,oraya
866,dorthin::ADV,þangað,şuraya
867,geradeaus::ADV,beint áfram,doğru
868,vorwärts::ADV,áfram,ileri
869,rückwärts::ADV,aftur á bak,geri
870,zurück::ADV,aftur,geriye
871,zurück::ADV,til baka,geriye
872,unten::ADV,niðri,aşağıda
873,unten::ADV,fyrir neðan,aşağıda
874,hinab::ADV,niður,aşağıya
875,hinab::ADV,niður eftir,aşağıya
876,oben::ADV,uppi,yukarıda
877,hinauf::ADV,upp,yukarı
878,hinauf::ADV,upp,yukarıya
879,hinauf::ADV,upp eftir,yukarı
880,hinauf::ADV,upp eftir,yukarıya
881,überall::ADV,alls staðar,her yerde
882,nicht::ADV,ekki,-mi-
883,nicht::ADV,ekki,değil
884,ein wenig::ADV,dálítið,biraz
885,kaum::ADV,varla,dar
886,kaum::ADV,varla,hemen hemen değil
887,kaum::ADV,tæplega,dar
888,kaum::ADV,tæplega,hemen hemen değil
889,sehr::ADV,mjög,pek
890,sehr::ADV,mjög,gayet
891,so::ADV,svo,öyle
892,so::ADV,svo,böyle
893,so::ADV,þannig,öyle
894,so::ADV,þannig,böyle
895,noch::ADV,enn,hâlâ
896,noch::ADV,enn,henüz
897,noch::ADV,ennþá,hâlâ
898,noch::ADV,ennþá,henüz
899,nur::ADV,bara,ancak
900,nur::ADV,bara,yalnız
901,nur::ADV,aðeins,ancak
902,nur::ADV,aðeins,yalnız
903,schon::ADV,nú þegar,çoktan
904,wieder::ADV,aftur,tekrar
905,wieder::ADV,aftur,yeniden
906,wieder::ADV,að nýju,tekrar
907,wieder::ADV,að nýju,yeniden
908,vergebens::ADV,árangurslaust,boşuna
909,vor::PRP,fyrir,önünde
910,hinter::PRP,bak við,arkasında
911,hinter::PRP,aftur fyrir,arkasında
912,unter::PRP,undir,altında
913,durch::PRP,gegnum,sayesinde
914,durch::PRP,gegnum,ortasından
915,neben::PRP,hjá,yanında
916,neben::PRP,við hliðina á,yanında
917,zwischen::PRP,milli,arasında
918,zwischen::PRP,á milli,arasında
919,wegen::PRP,vegna,dolayı
920,dies::PRN,þetta,bu
921,das::PRN,það,o
922,das::PRN,það,şu
923,alles::PRN,allt,hepsi
924,alles::PRN,allt,her şey
925,ich::PRN,ég,ben
926,du::PRN,þú,sen
927,er::PRN,hann,o
928,wir::PRN,við,biz
929,ihr::PRN,þið,siz
930,sie::PRN,þær,onlar
931,sie::PRN,þeir,onlar
932,was::FPRN,hvað,ne
933,wer::FPRN,hver,kim
934,wo::FADV,hvar,nerede
935,wohin::FADV,hvert,nereye
936,wie::FADV,hvernig,nasıl
937,warum::FADV,hvers vegna,neden
938,wieviel::FNUM,hve mikill,kaç
939,wieviel::FNUM,hve mikill,ne kadar
940,eins::NUM,einn,bir
941,zwei::NUM,tveir,iki
942,drei::NUM,þrír,üç
943,vier::NUM,fjórir,dört
944,fünf::NUM,fimm,beş
945,sechs::NUM,sex,altı
946,sieben::NUM,sjö,yedi
947,acht::NUM,átta,sekiz
948,neun::NUM,níu,dokuz
949,zehn::NUM,tíu,on
950,elf::NUM,ellefu,on bir
951,zwölf::NUM,tólf,on iki
952,zwanzig::NUM,tuttugu,yirmi
953,dreißig::NUM,þrjátíu,otuz
954,vierzig::NUM,fjörutíu,kırk
955,fünfzig::NUM,fimmtíu,elli
956,sechzig::NUM,sextíu,altmış
957,siebzig::NUM,sjötíu,yetmiş
958,achtzig::NUM,áttatíu,seksen
959,neunzig::NUM,níutíu,doksan
960,hundert::NUM,hundrað,yüz
961,tausend::NUM,þúsund,bin
962,und::CNJ,og,ve
963,und::CNJ,og,ile
964,oder::CNJ,eða,ya
965,oder::CNJ,eða,yahut
966,stehen::V,standa,durmak
967,sitzen::V,sitja,oturmak
968,liegen::V,liggja,yatmak
969,hängen::V,hanga,asılı olmak
970,werden::V,verða,olmak
971,werden::V,verða,olunmak
972,passieren::V,gerast,olmak
973,beginnen::V,byrja,başlamak
974,enden::V,enda,bitmek
975,enden::V,enda,sona ermek
976,enden::V,lykta,bitmek
977,enden::V,lykta,sona ermek
978,wechseln::V,skipta,değişmek
979,aufgehen[Sonne]::V,koma upp,doğmak
980,untergehen[Sonne]::V,ganga til viðar,batmak
981,scheinen[Sonne]::V,skína,parlamak
982,donnern::V,þruma,gök gürlemek
983,wehen::V,blása,esmek
984,strömen::V,streyma,akmak
985,fließen::V,fljóta,akmak
986,sich drehen::V,snúast,dönmek
987,schwanken::V,riða,sallanmak
988,schwanken::V,rugga,sallanmak
989,schwingen::V,sveiflast,titremek
990,fallen::V,falla,düşmek
991,brennen::V,brenna,yanmak
992,rauchen::V,reykja,tütmek
993,regnen::V,rigna,yağmak
994,gefrieren::V,frjósa,donmak
995,tauen::V,þiðna,erimek
996,schmelzen::V,bráðna,erimek
997,trocknen::V,þorna,kurumak
998,sieden::V,sjóða,kaynamak
999,faulen::V,rotna,çürümek
1000,verfaulen::V,rotna,çürümek
1001,reißen::V,rifna,yırtılmak
1002,versinken::V,sökkva,batmak
1003,vergehen::V,líða,geçmek
1004,erscheinen::V,birtast,görünmek
1005,verschwinden::V,hverfa,kaybolmak
1006,sinken::V,síga,inmek
1007,abnehmen::V,lækka,azalmak
1008,abnehmen::V,minnka,azalmak
1009,zunehmen::V,aukast,artmak
1010,zunehmen::V,aukast,çoğalmak
1011,steigen::V,stíga,artmak
1012,steigen::V,stíga,yükselmek
1013,wachsen::V,vaxa,büyümek
1014,wachsen::V,vaxa,gelişmek
1015,glänzen::V,glóa,parlamak
1016,glänzen::V,glampa,parlamak
1017,funkeln::V,leiftra,parıldamak
1018,lärmen::V,hafa hátt,gürültü yapmak
1019,läuten::V,hringja,çalmak
1020,klingeln::V,hringja,zil çalmak
1021,klirren::V,glamra,şakırdamak
1022,klirren::V,glamra,zangırdamak
1023,klirren::V,skrölta,şakırdamak
1024,klirren::V,skrölta,zangırdamak
1025,brausen::V,ólga,köpürmek
1026,brausen::V,ólga,kükremek
1027,rauschen::V,suða,fışırdamak
1028,klingen::V,hljóma,tınlamak
1029,bellen::V,gelta,havlamak
1030,heulen::V,væla,ulumak
1031,heulen::V,ýlfra,ulumak
1032,blasen::V,blása,üflemek
1033,pfeifen::V,blístra,düdük çalmak
1034,schreien::V,æpa,bağırmak
1035,schreien::V,æpa,haykırmak
1036,stöhnen::V,stynja,inlemek
1037,zittern::V,titra,titremek
1038,zittern::V,skjálfa,titremek
1039,leben::V,lifa,yaşamak
1040,leben::V,lifa,hayatta olmak
1041,geboren werden::V,fæðast,doğmak
1042,atmen::V,anda,solunmak
1043,atmen::V,anda,nefes almak
1044,atmen::V,draga andann,solunmak
1045,atmen::V,draga andann,nefes almak
1046,trinken::V,drekka,içmek
1047,essen::V,borða,yemek
1048,schlucken::V,kingja,yutmak
1049,müde werden::V,þreytast,yorulmak
1050,einschlafen::V,sofna,uykuya dalmak
1051,schlafen::V,sofa,uyumak
1052,aufwachen::V,vakna,uyanmak
1053,aufstehen::V,fara á fætur,kalkmak
1054,aufstehen::V,fara á fætur,yataktan kalkmak
1055,sich erholen::V,hvíla sig,dinlenmek
1056,krank werden::V,veikjast,hastalanmak
1057,krank werden::V,verða veikur,hastalanmak
1058,krank sein::V,vera veikur,hasta olmak
1059,schmerzen::V,kenna til,ağrımak
1060,husten::V,hósta,öksürmek
1061,genesen::V,batna,şifa bulmak
1062,genesen::V,frískast,şifa bulmak
1063,sterben::V,deyja,ölmek
1064,sterben::V,deyja,vefat etmek
1065,umkommen::V,farast,ölmek
1066,sich bewegen::V,bifast,hareket etmek
1067,sich rühren::V,hreyfast,kımıldanmak
1068,sich erheben::V,standa upp,kalkmak
1069,sich erheben::V,standa upp,ayağa kalkmak
1070,sich setzen::V,setjast,oturmak
1071,hinfallen::V,detta,yere düşmek
1072,laufen::V,labba,yürümek
1073,schreiten::V,ganga,yürümek
1074,schreiten::V,ganga,adım atmak
1075,spazierengehen::V,ganga sér til skemmtunar,gezmek
1076,spazierengehen::V,ganga sér til skemmtunar,dolaşmak
1077,eilen::V,fara hratt,seğirtmek
1078,sich beeilen::V,flýta sér,acele etmek
1079,sausen::V,þjóta,hızla gitmek
1080,rennen::V,hlaupa,koşmak
1081,springen::V,stökkva,atlamak
1082,springen::V,stökkva,sıçramak
1083,klettern::V,klifra,tırmanmak
1084,schaukeln::V,róla,sallanmak
1085,schaukeln::V,rugga,sallanmak
1086,kriechen::V,skríða,sürünmek
1087,schwimmen::V,synda,yüzmek
1088,tauchen::V,kafa,dalmak
1089,rudern::V,róa,kürek çekmek
1090,fahren::V,aka,gitmek
1091,fahren::V,fara,gitmek
1092,fliegen::V,fljúga,uçmak
1093,gehen::V,fara,gitmek
1094,gehen::V,ganga,gitmek
1095,weggehen::V,fara burt,gitmek
1096,weggehen::V,ganga burt,gitmek
1097,abfahren::V,aka burt,kalkmak
1098,anhalten::V,stöðva,durmak
1099,hineingehen::V,ganga inn,içeri girmek
1100,eintreten::V,koma inn,girmek
1101,eintreten::V,ganga inn,girmek
1102,kommen::V,koma,gelmek
1103,ankommen::V,koma til,varmak
1104,zurückkommen::V,koma til baka,dönmek
1105,bleiben::V,haldast,kalmak
1106,bleiben::V,vera kyrr,kalmak
1107,warten::V,bíða,beklemek
1108,erwarten::V,búast við,beklemek
1109,erwarten::V,eiga von á,beklemek
1110,suchen::V,leita,aramak
1111,finden::V,finna,bulmak
1112,versuchen::V,reyna,denemek
1113,vorbereiten::V,undirbúa,hazırlamak
1114,lieben::V,elska,sevmek
1115,mögen::V,þykja gott,beğenmek
1116,mögen::V,falla í geð,beğenmek
1117,lachen::V,hlæja,gülmek
1118,rühren::V,snerta,dokunmak
1119,rühren::V,snerta,duygulandırmak
1120,weinen::V,gráta,ağlamak
1121,schimpfen::V,skammast,küfretmek
1122,sich ärgern::V,sárna,kızmak
1123,sich ärgern::V,gremjast,kızmak
1124,sich fürchten::V,óttast,korkmak
1125,fürchten::V,óttast,korkmak
1126,fliehen::V,flýja,kaçmak
1127,flüchten::V,strjúka,kaçmak
1128,sehen::V,sjá,görmek
1129,anschauen::V,horfa á,seyretmek
1130,ansehen::V,líta á,bakmak
1131,hören::V,heyra,duymak
1132,hören::V,heyra,işitmek
1133,zuhören::V,hlusta,dinlemek
1134,probieren::V,smakka,denemek
1135,probieren::V,smakka,tadına bakmak
1136,riechen::V,þefa,kokusunu almak
1137,fühlen::V,finna til,duymak
1138,fühlen::V,finna til,hissetmek
1139,scheinen::V,virðast,görünmek
1140,zu sehen sein::V,vera að sjá,görünmek
1141,vernehmen::V,heyra,haber almak
1142,vernehmen::V,greina,haber almak
1143,frieren::V,frjósa,üşümek
1144,tun::V,gera,etmek
1145,tun::V,gera,yapmak
1146,können::V,geta,bilmek
1147,wollen::V,ætla,istemek
1148,wollen::V,vilja,istemek
1149,anfangen::V,hefja,başlamak
1150,beenden::V,enda,bitirmek
1151,beenden::V,ljúka,bitirmek
1152,aufhören::V,lykta,bitmek
1153,gelingen::V,heppnast,başarmak
1154,geraten::V,lukkast,düşmek
1155,öffnen::V,opna,açmak
1156,schließen::V,loka,kapamak
1157,stellen::V,láta,koymak
1158,stellen::V,setja,koymak
1159,setzen::V,láta,koymak
1160,setzen::V,láta,oturtmak
1161,setzen::V,setja,koymak
1162,setzen::V,setja,oturtmak
1163,legen::V,láta,koymak
1164,legen::V,láta,yatırmak
1165,legen::V,leggja,koymak
1166,legen::V,leggja,yatırmak
1167,berühren::V,koma við,dokunmak
1168,verbinden::V,sameina,bağlamak
1169,verbinden::V,sameina,birleştirmek
1170,bedecken::V,hylja,örtmek
1171,bedecken::V,hylja,kaplamak
1172,aufhängen::V,hengja,asmak
1173,aufhängen::V,hengja upp,asmak
1174,anzünden::V,kveikja í,yakmak
1175,anzünden::V,kveikja í,ateşlemek
1176,aufheben::V,taka upp,kaldırmak
1177,aufheben::V,lyfta upp,kaldırmak
1178,zurücklassen::V,skilja eftir,geride bırakmak
1179,verlieren::V,týna,yitirmek
1180,verlieren::V,týna,kaybetmek
1181,verlieren::V,glata,yitirmek
1182,verlieren::V,glata,kaybetmek
1183,fallen lassen::V,missa,düşürmek
1184,machen::V,búa til,yapmak
1185,herstellen::V,framleiða,yapmak
1186,herstellen::V,framleiða,imal etmek
1187,bauen::V,smíða,kurmak
1188,bauen::V,smíða,inşa etmek
1189,bauen::V,byggja,kurmak
1190,bauen::V,byggja,inşa etmek
1191,reparieren::V,gera við,onarmak
1192,reparieren::V,gera við,tamir etmek
1193,verbessern::V,bæta,düzeltmek
1194,ändern::V,breyta,değiştirmek
1195,graben::V,grafa,kazmak
1196,beugen::V,beygja,eğmek
1197,biegen::V,sveigja,bükmek
1198,drehen::V,snúa,çevirmek
1199,drehen::V,snúa,döndürmek
1200,wenden::V,snúa,çevirmek
1201,wenden::V,venda,çevirmek
1202,umdrehen::V,venda,çevirmek
1203,umdrehen::V,snúa við,çevirmek
1204,heben::V,hefja,kaldırmak
1205,hochheben::V,lyfta upp,yukarı kaldırmak
1206,ergreifen::V,grípa,tutmak
1207,ergreifen::V,grípa,yakalamak
1208,halten::V,rúma,tutmak
1209,halten::V,halda,tutmak
1210,drücken::V,þjá,sıkmak
1211,drücken::V,þrýsta,sıkmak
1212,schieben::V,ýta,itmek
1213,schieben::V,ýta,sürmek
1214,kratzen::V,klóra,kaşımak
1215,lecken::V,sleikja,yalamak
1216,beißen::V,bíta,ısırmak
1217,abreißen::V,rífa af,koparmak
1218,abreißen::V,rífa frá,koparmak
1219,abschneiden::V,skera af,keserek ayırmak
1220,abschneiden::V,klippa af,keserek ayırmak
1221,binden::V,binda,bağlamak
1222,stecken::V,stinga,sokmak
1223,brechen::V,brjóta,kırmak
1224,klopfen::V,berja,çalmak
1225,klopfen::V,klappa,çalmak
1226,hauen::V,berja,vurmak
1227,hauen::V,höggva,vurmak
1228,kleben::V,líma,yapıştırmak
1229,reiben::V,núa,ovmak
1230,reiben::V,núa,sürtmek
1231,streichen::V,smyrja,sürmek
1232,schleifen::V,slípa,bilemek
1233,schneiden::V,skera,kesmek
1234,schneiden::V,klippa,kesmek
1235,rütteln::V,skaka,sallamak
1236,schütteln::V,hrista,sarsmak
1237,schütteln::V,hrista,çalkamak
1238,schwenken::V,sveifla,sallamak
1239,schütten::V,hella,dökmek
1240,schütten::V,hella,akıtmak
1241,füllen::V,fylla,doldurmak
1242,einwickeln::V,vefja inn í,sarmak
1243,tragen::V,bera,taşımak
1244,schleppen::V,draga,sürüklemek
1245,ziehen::V,toga,çekmek
1246,ziehen::V,draga,çekmek
1247,aufbewahren::V,geyma,saklamak
1248,werfen::V,kasta,atmak
1249,fangen::V,grípa,tutmak
1250,fangen::V,grípa,yakalamak
1251,packen::V,þrífa í,tutmak
1252,packen::V,þrífa í,yakalamak
1253,verstecken::V,fela,saklamak
1254,teilen::V,deila,bölmek
1255,teilen::V,deila,ayırmak
1256,schicken::V,senda,yollamak
1257,schicken::V,senda,göndermek
1258,bringen::V,færa,getirmek
1259,bringen::V,flytja,getirmek
1260,hinzufügen::V,bæta við,katmak
1261,hinzufügen::V,bæta við,eklemek
1262,bekommen::V,hljóta,almak
1263,bekommen::V,hljóta,eline geçmek
1264,bekommen::V,ná,almak
1265,bekommen::V,ná,eline geçmek
1266,erhalten::V,fá,almak
1267,nehmen::V,taka,almak
1268,wählen::V,velja,seçmek
1269,auswählen::V,velja úr,seçmek
1270,auswählen::V,velja úr,ayırmak
1271,bewahren::V,gæta,korumak
1272,bewahren::V,vernda,korumak
1273,behindern::V,varna,engellemek
1274,verderben::V,spilla,bozmak
1275,beschädigen::V,skemma,zedelemek
1276,beschädigen::V,skemma,ziyan vermek
1277,zerbrechen::V,brjóta,kırmak
1278,zerreißen::V,rífa,yırtmak
1279,zerreißen::V,rífa sundur,yırtmak
1280,zerstören::V,rífa niður,yıkmak
1281,zerstören::V,rífa niður,tahrip etmek
1282,verbrennen::V,brenna,yakmak
1283,geben::V,gefa,vermek
1284,reichen::V,rétta,uzatmak
1285,schenken::V,gefa,hediye etmek
1286,versprechen::V,lofa,vaat etmek
1287,versprechen::V,heita,vaat etmek
1288,wünschen::V,óska,kutlamak
1289,loben::V,lofa,övmek
1290,loben::V,hrósa,övmek
1291,küssen::V,kyssa,öpmek
1292,wiegen::V,rugga,sallamak
1293,zudecken::V,þekja,örtmek
1294,zudecken::V,breiða yfir,örtmek
1295,wecken::V,vekja,uyandırmak
1296,zeigen::V,sýna,göstermek
1297,führen::V,leiða,gezdirmek
1298,führen::V,leiða,yol göstermek
1299,lehren::V,kenna,okutmak
1300,lehren::V,kenna,öğretmek
1301,unterrichten::V,fræða,öğretmek
1302,aufziehen::V,ala upp,yetiştirmek
1303,leiten::V,stjórna,yönetmek
1304,leiten::V,stjórna,idare etmek
1305,antreiben::V,hvetja,teşvik etmek
1306,lassen::V,láta,-tırmak
1307,einladen::V,bjóða heim,davet etmek
1308,vereinigen::V,sameina,birleştirmek
1309,besuchen::V,heimsækja,uğramak
1310,besuchen::V,heimsækja,ziyaret etmek
1311,besuchen::V,heimsækja,görmeye gitmek
1312,treffen::V,hitta,rastlamak
1313,treffen::V,hitta,isabet etmek
1314,sich versammeln::V,safnast saman,toplanmak
1315,spielen::V,leika sér,oynamak
1316,singen::V,syngja,söylemek
1317,singen::V,syngja,şarkı söylemek
1318,tanzen::V,dansa,oynamak
1319,tanzen::V,dansa,dans etmek
1320,sich trennen::V,skiljast,ayrılmak
1321,verlassen::V,yfirgefa,bırakmak
1322,verlassen::V,yfirgefa,terk etmek
1323,retten::V,bjarga,kurtarmak
1324,bewachen::V,gæta,gözetmek
1325,bewachen::V,hafa vörð á,gözetmek
1326,schützen::V,vernda,korumak
1327,verteidigen::V,verja,savunmak
1328,sich schlagen::V,slást,dövüşmek
1329,sich schlagen::V,berjast,dövüşmek
1330,schießen::V,skjóta,ateş etmek
1331,siegen::V,sigra,yenmek
1332,ärgern::V,ergja,kızdırmak
1333,ärgern::V,skaprauna,kızdırmak
1334,schlagen::V,slá,dövmek
1335,schlagen::V,lemja,dövmek
1336,treten::V,sparka,tepmek
1337,stechen::V,stinga,sokmak
1338,stechen::V,stinga,batırmak
1339,stoßen::V,hrinda,itmek
1340,stehlen::V,stela,çalmak
1341,stören::V,trufla,bozmak
1342,stören::V,trufla,etkilemek
1343,belästigen::V,ónáða,rahatsız etmek
1344,verbergen::V,leyna,saklamak
1345,täuschen::V,gabba,aldatmak
1346,täuschen::V,blekkja,aldatmak
1347,betrügen::V,svíkja,aldatmak
1348,betrügen::V,svíkja,dolandırmak
1349,betrügen::V,blekkja,aldatmak
1350,betrügen::V,blekkja,dolandırmak
1351,töten::V,drepa,öldürmek
1352,wohnen::V,búa,oturmak
1353,arbeiten::V,vinna,çalışmak
1354,sammeln::V,safna,toplamak
1355,pflücken::V,tína,koparmak
1356,pflücken::V,reyta,koparmak
1357,jagen::V,veiða,avlanmak
1358,fischen::V,fiska,balık tutmak
1359,fassen::V,veiða,tutmak
1360,fassen::V,veiða,yakalamak
1361,hüten::V,gæta,otlatmak
1362,hüten::V,vakta,otlatmak
1363,treiben::V,reka,gütmek
1364,anbinden::V,binda við,bağlamak
1365,anbinden::V,binda fast,bağlamak
1366,füttern::V,fóðra,beslemek
1367,melken::V,mjólka,sağmak
1368,hacken::V,höggva,yarmak
1369,gießen::V,hella,sulamak
1370,reifen::V,þroskast,olgunlaşmak
1371,zubereiten::V,elda,hazırlamak
1372,zubereiten::V,tilbúa,hazırlamak
1373,kochen::V,sjóða,pişirmek
1374,kochen::V,sjóða,kaynatmak
1375,backen::V,baka,pişirmek
1376,backen::V,baka,fırında pişirmek
1377,braten::V,steikja,kızartmak
1378,umrühren::V,hræra í,karıştırmak
1379,stricken::V,prjóna,örmek
1380,nähen::V,sauma,dikmek
1381,färben::V,lita,boyamak
1382,reinigen::V,hreinsa,temizlemek
1383,waschen::V,þvo,yıkamak
1384,abwischen::V,þerra,silmek
1385,spülen::V,skola,çalkamak
1386,spülen::V,þvo upp,çalkamak
1387,fegen::V,sópa,süpürmek
1388,fegen::V,hreinsa,süpürmek
1389,kehren::V,sópa,süpürmek
1390,baden::V,baða sig,yıkanmak
1391,baden::V,baða sig,banyo yapmak
1392,sich waschen::V,þvo sér,yıkanmak
1393,ausziehen::V,fara úr,çıkarmak
1394,anziehen::V,fara í,giymek
1395,sich anziehen::V,klæðast,giyinmek
1396,kämmen::V,greiða,taramak
1397,schmücken::V,prýða,süslemek
1398,schmücken::V,skreyta,süslemek
1399,sagen::V,segja,demek
1400,sagen::V,segja,söylemek
1401,sprechen::V,tala,konuşmak
1402,reden::V,ræða,konuşmak
1403,sich unterhalten::V,spjalla,sohbet etmek
1404,sich unterhalten::V,ræðast við,sohbet etmek
1405,fragen::V,spyrja,sormak
1406,bitten::V,biðja,dilemek
1407,bitten::V,biðja,rica etmek
1408,erzählen::V,segja frá,bahsetmek
1409,erzählen::V,segja frá,hikâye etmek
1410,mitteilen::V,tilkynna,bildirmek
1411,nennen::V,nefna,adlandırmak
1412,rufen::V,kalla,çağırmak
1413,prahlen::V,gorta,övünmek
1414,übersetzen::V,þýða,çevirmek
1415,übersetzen::V,þýða,tercüme etmek
1416,denken::V,hugsa,düşünmek
1417,glauben::V,trúa,inanmak
1418,glauben::V,trúa,zannetmek
1419,bemerken::V,taka eftir,farkına varmak
1420,erkennen::V,þekkja,tanımak
1421,begreifen::V,skilja,anlamak
1422,begreifen::V,skilja,kavramak
1423,verstehen::V,skilja,duymak
1424,verstehen::V,skilja,anlamak
1425,lernen::V,læra,öğrenmek
1426,wissen::V,vita,bilmek
1427,sich erinnern an::V,minnast,hatırlamak
1428,vergessen::V,gleyma,unutmak
1429,messen::V,mæla,ölçmek
1430,zählen::V,telja,saymak
1431,rechnen::V,reikna,hesap etmek
1432,lesen::V,lesa,okumak
1433,malen::V,mála,resmini yapmak
1434,zeichnen::V,teikna,çizmek
1435,schreiben::V,skrifa,yazmak
1436,besitzen::V,hafa,haiz olmak
1437,besitzen::V,hafa,sahip olmak
1438,kaufen::V,kaupa,almak
1439,verkaufen::V,selja,satmak
1440,bezahlen::V,borga,ödemek
1441,zahlen::V,borga,ödemek
1442,beherrschen::V,hafa á valdi sínu,hâkim olmak
1443,ertragen::V,þola,dayanmak
1444,ertragen::V,þola,katlanmak
