,Concept_ID,es,nl
850,sehr::ADV,mucho,erg
851,sehr::ADV,mucho,zeer
852,so::ADV,tan,zo
853,noch::ADV,aún,nog
854,noch::ADV,todavía,nog
855,nur::ADV,solamente,maar
856,nur::ADV,solamente,alleen
857,schon::ADV,ya,al
858,schon::ADV,ya,reeds
859,wieder::ADV,de nuevo,weer
860,wieder::ADV,de nuevo,terug
861,vergebens::ADV,en vano,vergeefs
862,vergebens::ADV,en vano,tevergeefs
863,vor::PRP,antes de,voor
864,vor::PRP,delante de,voor
865,hinter::PRP,tras,achter
866,hinter::PRP,detrás de,achter
867,unter::PRP,bajo,onder
868,unter::PRP,bajo,beneden
869,unter::PRP,debajo de,onder
870,unter::PRP,debajo de,beneden
871,durch::PRP,por,door
872,durch::PRP,a través de,door
873,neben::PRP,al lado de,naast
874,zwischen::PRP,entre,tussen
875,wegen::PRP,por,wegens
876,wegen::PRP,por,vanwege
877,wegen::PRP,a causa de,wegens
878,wegen::PRP,a causa de,vanwege
879,dies::PRN,esto,dit
880,das::PRN,eso,dat
881,das::PRN,esto,dat
882,alles::PRN,todo,alles
883,ich::PRN,yo,ik
884,du::PRN,tú,je
885,du::PRN,tú,jij
886,er::PRN,él,hij
887,wir::PRN,nosotros,we
888,wir::PRN,nosotros,wij
889,ihr::PRN,vosotros,jullie
890,sie::PRN,ellos,ze
891,sie::PRN,ellos,zij
892,was::FPRN,qué,wat
893,wer::FPRN,quién,wie
894,wo::FADV,dónde,waar
895,wohin::FADV,adónde,waarheen
896,wohin::FADV,hacia dónde,waarheen
897,wie::FADV,cómo,hoe
898,warum::FADV,por qué,waarom
899,wieviel::FNUM,cuánto,hoeveel
900,eins::NUM,uno,één
901,zwei::NUM,dos,twee
902,drei::NUM,tres,drie
903,vier::NUM,cuatro,vier
904,fünf::NUM,cinco,vijf
905,sechs::NUM,seis,zes
906,sieben::NUM,siete,zeven
907,acht::NUM,ocho,acht
908,neun::NUM,nueve,negen
909,zehn::NUM,diez,tien
910,elf::NUM,once,elf
911,zwölf::NUM,doce,twaalf
912,zwanzig::NUM,veinte,twintig
913,dreißig::NUM,treinta,dertig
914,vierzig::NUM,cuarenta,veertig
915,fünfzig::NUM,cincuenta,vijftig
916,sechzig::NUM,sesenta,zestig
917,siebzig::NUM,setenta,zeventig
918,achtzig::NUM,ochenta,tachtig
919,neunzig::NUM,noventa,negentig
920,hundert::NUM,cien,honderd
921,hundert::NUM,ciento,honderd
922,tausend::NUM,mil,duizend
923,und::CNJ,y,en
924,oder::CNJ,o,of
925,stehen::V,estar de pie,staan
926,sitzen::V,estar sentado,zitten
927,liegen::V,yacer,liggen
928,liegen::V,estar acostado,liggen
929,hängen::V,pender,hangen
930,werden::V,hacerse,worden
931,passieren::V,suceder,gebeuren
932,beginnen::V,iniciarse,beginnen
933,beginnen::V,principiar,beginnen
934,enden::V,acabar,eindigen
935,enden::V,terminar,eindigen
936,wechseln::V,variar,wijzigen
937,wechseln::V,variar,veranderen
938,wechseln::V,alternar,wijzigen
939,wechseln::V,alternar,veranderen
940,aufgehen[Sonne]::V,salir,opgaan
941,untergehen[Sonne]::V,ponerse,ondergaan
942,untergehen[Sonne]::V,descender,ondergaan
943,scheinen[Sonne]::V,brillar,schijnen
944,donnern::V,tronar,donderen
945,wehen::V,soplar,waaien
946,strömen::V,afluir,stromen
947,fließen::V,fluir,vloeien
948,fließen::V,correr,vloeien
949,sich drehen::V,girar,draaien
950,sich drehen::V,girar,zich draaien
951,schwanken::V,vacilar,wankelen
952,schwingen::V,oscilar,zwieren
953,fallen::V,caer,vallen
954,brennen::V,arder,branden
955,brennen::V,quemar,branden
956,rauchen::V,humear,roken
957,rauchen::V,echar humo,roken
958,regnen::V,llover,regenen
959,gefrieren::V,helarse,bevriezen
960,tauen::V,deshelarse,dooien
961,schmelzen::V,fundirse,smelten
962,schmelzen::V,derretirse,smelten
963,trocknen::V,secarse,drogen
964,sieden::V,hervir,koken
965,sieden::V,hervir,zieden
966,faulen::V,pudrirse,rotten
967,verfaulen::V,pudrirse,verrotten
968,reißen::V,romperse,scheuren
969,versinken::V,hundirse,verzinken
970,vergehen::V,pasar,vergaan
971,erscheinen::V,aparecer,opdagen
972,erscheinen::V,aparecer,verschijnen
973,verschwinden::V,desaparecer,verdwijnen
974,sinken::V,bajar,zinken
975,abnehmen::V,decrecer,afnemen
976,abnehmen::V,decrecer,verminderen
977,abnehmen::V,disminuir,afnemen
978,abnehmen::V,disminuir,verminderen
979,zunehmen::V,crecer,toenemen
980,zunehmen::V,aumentar,toenemen
981,steigen::V,subir,stijgen
982,steigen::V,subir,omhooggaan
983,steigen::V,ascender,stijgen
984,steigen::V,ascender,omhooggaan
985,wachsen::V,crecer,groeien
986,glänzen::V,brillar,glanzen
987,glänzen::V,brillar,schitteren
988,glänzen::V,resplandecer,glanzen
989,glänzen::V,resplandecer,schitteren
990,funkeln::V,chispear,fonkelen
991,lärmen::V,hacer ruido,lawaai maken
992,läuten::V,sonar,luiden
993,läuten::V,repicar,luiden
994,klingeln::V,tocar el timbre,bellen
995,klirren::V,tintinear,rinkelen
996,brausen::V,zumbar,bruisen
997,rauschen::V,murmurar,ruisen
998,klingen::V,sonar,klinken
999,bellen::V,ladrar,blaffen
1000,heulen::V,ulular,huilen
1001,blasen::V,soplar,blazen
1002,pfeifen::V,silbar,fluiten
1003,schreien::V,gritar,gillen
1004,schreien::V,gritar,schreeuwen
1005,stöhnen::V,gemir,steunen
1006,zittern::V,temblar,beven
1007,zittern::V,temblar,sidderen
1008,leben::V,vivir,leven
1009,geboren werden::V,nacer,geboren worden
1010,atmen::V,respirar,ademen
1011,trinken::V,beber,drinken
1012,essen::V,comer,eten
1013,schlucken::V,tragar,slikken
1014,müde werden::V,cansarse,moe worden
1015,müde werden::V,fatigarse,moe worden
1016,einschlafen::V,dormirse,inslapen
1017,schlafen::V,dormir,slapen
1018,aufwachen::V,despertarse,ontwaken
1019,aufwachen::V,despertarse,wakker worden
1020,aufstehen::V,levantarse,opstaan
1021,sich erholen::V,reposar,zich ontspannen
1022,sich erholen::V,descansar,zich ontspannen
1023,krank werden::V,caer enfermo,ziek worden
1024,krank sein::V,estar enfermo,ziek zijn
1025,schmerzen::V,doler,pijn doen
1026,husten::V,toser,hoesten
1027,genesen::V,convalecer,genezen
1028,genesen::V,restablecerse,genezen
1029,sterben::V,morir,sterven
1030,sterben::V,morir,overlijden
1031,umkommen::V,perecer,omkomen
1032,sich bewegen::V,moverse,zich bewegen
1033,sich rühren::V,rebullir,zich verroeren
1034,sich erheben::V,levantarse,oprijzen
1035,sich erheben::V,levantarse,verrijzen
1036,sich setzen::V,sentarse,gaan zitten
1037,hinfallen::V,caerse,vallen
1038,hinfallen::V,caerse,neervallen
1039,laufen::V,andar,lopen
1040,schreiten::V,proceder,stappen
1041,schreiten::V,proceder,schrijden
1042,spazierengehen::V,pasear,gaan wandelen
1043,spazierengehen::V,pasearse,gaan wandelen
1044,eilen::V,correr prisa,ijlen
1045,eilen::V,correr prisa,haasten
1046,sich beeilen::V,darse prisa,zich haasten
1047,sausen::V,correr,stuiven
1048,rennen::V,correr,rennen
1049,springen::V,saltar,springen
1050,klettern::V,trepar,klimmen
1051,klettern::V,trepar,klauteren
1052,klettern::V,escalar,klimmen
1053,klettern::V,escalar,klauteren
1054,schaukeln::V,bambolearse,schommelen
1055,kriechen::V,reptar,kruipen
1056,kriechen::V,arrastrarse,kruipen
1057,schwimmen::V,nadar,zwemmen
1058,tauchen::V,bucear,duiken
1059,tauchen::V,sumergirse,duiken
1060,rudern::V,remar,roeien
1061,fahren::V,ir,rijden
1062,fliegen::V,volar,vliegen
1063,gehen::V,ir,gaan
1064,gehen::V,andar,gaan
1065,weggehen::V,irse,weggaan
1066,weggehen::V,marcharse,weggaan
1067,abfahren::V,salir,vertrekken
1068,abfahren::V,partir,vertrekken
1069,anhalten::V,parar,stoppen
1070,anhalten::V,parar,stilhouden
1071,anhalten::V,pararse,stoppen
1072,anhalten::V,pararse,stilhouden
1073,hineingehen::V,entrar,ingaan
1074,hineingehen::V,entrar,binnengaan
1075,eintreten::V,entrar,binnenkomen
1076,kommen::V,venir,komen
1077,ankommen::V,llegar,aankomen
1078,zurückkommen::V,volver,terugkomen
1079,zurückkommen::V,regresar,terugkomen
1080,bleiben::V,quedarse,blijven
1081,warten::V,esperar,wachten
1082,erwarten::V,esperar,verwachten
1083,suchen::V,buscar,zoeken
1084,finden::V,hallar,vinden
1085,finden::V,encontrar,vinden
1086,versuchen::V,intentar,proberen
1087,versuchen::V,intentar,beproeven
1088,vorbereiten::V,preparar,voorbereiden
1089,lieben::V,amar,houden van
1090,lieben::V,querer,houden van
1091,mögen::V,querer,lusten
1092,mögen::V,querer,houden van
1093,lachen::V,reír,lachen
1094,rühren::V,conmover,roeren
1095,weinen::V,llorar,huilen
1096,weinen::V,llorar,schreien
1097,schimpfen::V,regañar,kijven
1098,schimpfen::V,regañar,schelden
1099,sich ärgern::V,enfadarse,zich ergeren
1100,sich fürchten::V,tener miedo,bang zijn
1101,fürchten::V,temer,vrezen
1102,fürchten::V,tener miedo a,vrezen
1103,fliehen::V,huir,vluchten
1104,flüchten::V,escaparse,ontsnappen
1105,flüchten::V,escaparse,ontkomen
1106,sehen::V,ver,zien
1107,anschauen::V,mirar,aankijken
1108,ansehen::V,mirar,aanzien
1109,ansehen::V,mirar,bekijken
1110,hören::V,oír,horen
1111,zuhören::V,escuchar,luisteren
1112,probieren::V,probar,proeven
1113,probieren::V,degustar,proeven
1114,riechen::V,oler,ruiken
1115,fühlen::V,sentir,voelen
1116,scheinen::V,parecer,lijken
1117,zu sehen sein::V,poder verse,te zien zijn
1118,vernehmen::V,oír,vernemen
1119,vernehmen::V,percibir,vernemen
1120,frieren::V,tener frío,het koud hebben
1121,tun::V,hacer,doen
1122,können::V,poder,kunnen
1123,wollen::V,querer,willen
1124,anfangen::V,iniciar,beginnen
1125,anfangen::V,iniciar,aanvangen
1126,beenden::V,acabar,beëindigen
1127,beenden::V,terminar,beëindigen
1128,aufhören::V,cesar,ophouden
1129,gelingen::V,salir bien,lukken
1130,gelingen::V,salir bien,gelukken
1131,geraten::V,salir,uitvallen
1132,geraten::V,dar resultado,uitvallen
1133,öffnen::V,abrir,openen
1134,öffnen::V,abrir,opendoen
1135,schließen::V,cerrar,sluiten
1136,schließen::V,cerrar,dichtdoen
1137,stellen::V,poner,stellen
1138,stellen::V,poner,plaatsen
1139,stellen::V,colocar,stellen
1140,stellen::V,colocar,plaatsen
1141,setzen::V,poner,zetten
1142,setzen::V,poner,plaatsen
1143,setzen::V,colocar,zetten
1144,setzen::V,colocar,plaatsen
1145,legen::V,poner,leggen
1146,berühren::V,tocar,aanraken
1147,verbinden::V,unir,verbinden
1148,verbinden::V,juntar,verbinden
1149,bedecken::V,tapar,bedekken
1150,bedecken::V,cubrir,bedekken
1151,aufhängen::V,colgar,ophangen
1152,anzünden::V,encender,aansteken
1153,aufheben::V,recoger,oprapen
1154,zurücklassen::V,dejar,achterlaten
1155,verlieren::V,perder,verliezen
1156,fallen lassen::V,dejar caer,laten vallen
1157,machen::V,hacer,maken
1158,herstellen::V,fabricar,produceren
1159,herstellen::V,fabricar,voortbrengen
1160,bauen::V,construir,bouwen
1161,reparieren::V,reparar,repareren
1162,reparieren::V,reparar,herstellen
1163,verbessern::V,mejorar,verbeteren
1164,ändern::V,mudar,wijzigen
1165,ändern::V,mudar,veranderen
1166,ändern::V,modificar,wijzigen
1167,ändern::V,modificar,veranderen
1168,graben::V,cavar,graven
1169,beugen::V,doblar,buigen
1170,beugen::V,inclinar,buigen
1171,biegen::V,doblar,buigen
1172,drehen::V,volver,draaien
1173,drehen::V,hacer girar,draaien
1174,wenden::V,volver,keren
1175,wenden::V,volver,wenden
1176,umdrehen::V,revolver,omdraaien
1177,heben::V,levantar,heffen
1178,heben::V,levantar,optillen
1179,hochheben::V,alzar,tillen
1180,ergreifen::V,coger,pakken
1181,ergreifen::V,coger,grijpen
1182,halten::V,tener,houden
1183,drücken::V,apretar,drukken
1184,schieben::V,empujar,duwen
1185,schieben::V,empujar,schuiven
1186,kratzen::V,rascar,krassen
1187,lecken::V,lamer,likken
1188,beißen::V,morder,bijten
1189,abreißen::V,arrancar,afrukken
1190,abreißen::V,arrancar,afscheuren
1191,abschneiden::V,cortar,afsnijden
1192,binden::V,atar,binden
1193,stecken::V,meter,steken
1194,brechen::V,romper,breken
1195,brechen::V,quebrar,breken
1196,klopfen::V,golpear,kloppen
1197,hauen::V,pegar,houwen
1198,kleben::V,pegar,plakken
1199,kleben::V,encolar,plakken
1200,reiben::V,frotar,wrijven
1201,streichen::V,untar,smeren
1202,streichen::V,recubrir,smeren
1203,schleifen::V,afilar,slijpen
1204,schneiden::V,cortar,snijden
1205,rütteln::V,agitar,schudden
1206,schütteln::V,agitar,schudden
1207,schütteln::V,sacudir,schudden
1208,schwenken::V,menear,wuiven
1209,schwenken::V,menear,zwaaien
1210,schütten::V,verter,gieten
1211,schütten::V,verter,storten
1212,füllen::V,llenar,vullen
1213,einwickeln::V,envolver,inwikkelen
1214,tragen::V,llevar,dragen
1215,schleppen::V,arrastrar,slepen
1216,ziehen::V,tirar,trekken
1217,aufbewahren::V,conservar,bewaren
1218,werfen::V,echar,gooien
1219,werfen::V,lanzar,gooien
1220,fangen::V,coger,vangen
1221,packen::V,agarrar,pakken
1222,packen::V,agarrar,vastpakken
1223,verstecken::V,esconder,verstoppen
1224,teilen::V,partir,delen
1225,teilen::V,dividir,delen
1226,schicken::V,enviar,sturen
1227,bringen::V,traer,brengen
1228,hinzufügen::V,añadir,toevoegen
1229,bekommen::V,obtener,verkrijgen
1230,bekommen::V,conseguir,verkrijgen
1231,erhalten::V,recibir,krijgen
1232,nehmen::V,tomar,nemen
1233,wählen::V,elegir,kiezen
1234,wählen::V,elegir,verkiezen
1235,auswählen::V,escoger,uitkiezen
1236,auswählen::V,seleccionar,uitkiezen
1237,bewahren::V,guardar,bewaren
1238,bewahren::V,preservar,bewaren
1239,behindern::V,estorbar,hinderen
1240,behindern::V,obstaculizar,hinderen
1241,verderben::V,estropear,bederven
1242,beschädigen::V,deteriorar,beschadigen
1243,zerbrechen::V,romper,breken
1244,zerbrechen::V,romper,stukbreken
1245,zerbrechen::V,quebrar,breken
1246,zerbrechen::V,quebrar,stukbreken
1247,zerreißen::V,desgarrar,scheuren
1248,zerreißen::V,desgarrar,verscheuren
1249,zerreißen::V,despedazar,scheuren
1250,zerreißen::V,despedazar,verscheuren
1251,zerstören::V,destruir,vernielen
1252,zerstören::V,destrozar,vernielen
1253,verbrennen::V,quemar,branden
1254,verbrennen::V,quemar,verbranden
1255,geben::V,dar,geven
1256,reichen::V,pasar,reiken
1257,reichen::V,pasar,aanreiken
1258,schenken::V,regalar,schenken
1259,versprechen::V,prometer,beloven
1260,wünschen::V,desear,wensen
1261,loben::V,alabar,loven
1262,loben::V,alabar,prijzen
1263,küssen::V,besar,kussen
1264,wiegen::V,mecer,wiegen
1265,zudecken::V,tapar,toedekken
1266,zudecken::V,cubrir,toedekken
1267,wecken::V,despertar,wekken
1268,zeigen::V,mostrar,tonen
1269,zeigen::V,mostrar,wijzen
1270,führen::V,guiar,voeren
1271,führen::V,conducir,voeren
1272,lehren::V,enseñar,leren
1273,lehren::V,instruir,leren
1274,unterrichten::V,enseñar,onderwijzen
1275,aufziehen::V,criar,grootbrengen
1276,leiten::V,guiar,leiden
1277,leiten::V,dirigir,leiden
1278,antreiben::V,impeler,aandrijven
1279,antreiben::V,impulsar,aandrijven
1280,lassen::V,hacer,laten
1281,einladen::V,invitar,uitnodigen
1282,vereinigen::V,unir,verenigen
1283,besuchen::V,visitar,bezoeken
1284,besuchen::V,ir a ver,bezoeken
1285,treffen::V,encontrar,treffen
1286,treffen::V,encontrar,ontmoeten
1287,sich versammeln::V,reunirse,zich verzamelen
1288,sich versammeln::V,congregarse,zich verzamelen
1289,spielen::V,jugar,spelen
1290,singen::V,cantar,zingen
1291,tanzen::V,bailar,dansen
1292,sich trennen::V,separarse,van elkaar gaan
1293,verlassen::V,dejar,verlaten
1294,verlassen::V,abandonar,verlaten
1295,retten::V,salvar,redden
1296,bewachen::V,vigilar,bewaken
1297,schützen::V,proteger,beschermen
1298,verteidigen::V,defender,verdedigen
1299,sich schlagen::V,batirse,knokken
1300,schießen::V,tirar,schieten
1301,schießen::V,disparar,schieten
1302,siegen::V,vencer,overwinnen
1303,ärgern::V,enojar,ergeren
1304,ärgern::V,enfadar,ergeren
1305,schlagen::V,pegar,slaan
1306,schlagen::V,golpear,slaan
1307,treten::V,dar una patada a,trappen
1308,treten::V,dar una patada a,schoppen
1309,stechen::V,pinchar,steken
1310,stechen::V,pinchar,prikken
1311,stoßen::V,empujar,stoten
1312,stehlen::V,robar,stelen
1313,stehlen::V,hurtar,stelen
1314,stören::V,molestar,storen
1315,stören::V,molestar,verstoren
1316,belästigen::V,molestar,lastig vallen
1317,belästigen::V,importunar,lastig vallen
1318,verbergen::V,ocultar,verbergen
1319,verbergen::V,esconder,verbergen
1320,täuschen::V,engañar,misleiden
1321,betrügen::V,engañar,bedriegen
1322,töten::V,matar,doden
1323,wohnen::V,vivir,wonen
1324,wohnen::V,habitar,wonen
1325,arbeiten::V,trabajar,werken
1326,sammeln::V,recoger,inzamelen
1327,sammeln::V,recoger,verzamelen
1328,sammeln::V,coleccionar,inzamelen
1329,sammeln::V,coleccionar,verzamelen
1330,pflücken::V,coger,plukken
1331,jagen::V,cazar,jagen
1332,fischen::V,pescar,vissen
1333,fassen::V,atrapar,vangen
1334,fassen::V,capturar,vangen
1335,hüten::V,guardar,hoeden
1336,treiben::V,aballar,drijven
1337,anbinden::V,atar,vastbinden
1338,füttern::V,echar de comer,voeren
1339,melken::V,ordeñar,melken
1340,hacken::V,picar,hakken
1341,hacken::V,cortar,hakken
1342,gießen::V,regar,gieten
1343,reifen::V,madurar,rijpen
1344,zubereiten::V,preparar,klaarmaken
1345,zubereiten::V,preparar,toebereiden
1346,kochen::V,cocer,koken
1347,kochen::V,guisar,koken
1348,backen::V,hornear,bakken
1349,backen::V,cocer al horno,bakken
1350,braten::V,asar,braden
1351,braten::V,freír,braden
1352,umrühren::V,remover,omroeren
1353,stricken::V,hacer punto,breien
1354,stricken::V,hacer calceta,breien
1355,nähen::V,coser,naaien
1356,färben::V,teñir,verven
1357,färben::V,teñir,kleuren
1358,färben::V,colorear,verven
1359,färben::V,colorear,kleuren
1360,reinigen::V,limpiar,reinigen
1361,waschen::V,lavar,wassen
1362,abwischen::V,fregar,afvegen
1363,abwischen::V,limpiar,afvegen
1364,spülen::V,aclarar,spoelen
1365,spülen::V,aclarar,afwassen
1366,spülen::V,enjuagar,spoelen
1367,spülen::V,enjuagar,afwassen
1368,fegen::V,barrer,vegen
1369,fegen::V,pasar la escoba,vegen
1370,kehren::V,barrer,vegen
1371,baden::V,bañarse,baden
1372,sich waschen::V,lavarse,zich wassen
1373,ausziehen::V,quitar,uittrekken
1374,ausziehen::V,quitarse,uittrekken
1375,anziehen::V,ponerse,aantrekken
1376,sich anziehen::V,vestirse,zich aankleden
1377,kämmen::V,peinar,kammen
1378,schmücken::V,adornar,tooien
1379,sagen::V,decir,zeggen
1380,sprechen::V,hablar,spreken
1381,reden::V,hablar,praten
1382,reden::V,conversar,praten
1383,sich unterhalten::V,charlar,zich onderhouden
1384,sich unterhalten::V,conversar,zich onderhouden
1385,fragen::V,preguntar,vragen
1386,bitten::V,rogar,vragen
1387,bitten::V,rogar,verzoeken
1388,erzählen::V,contar,vertellen
1389,mitteilen::V,comunicar,meedelen
1390,mitteilen::V,participar,meedelen
1391,nennen::V,llamar,noemen
1392,nennen::V,nombrar,noemen
1393,rufen::V,llamar,roepen
1394,prahlen::V,jactarse,pralen
1395,übersetzen::V,traducir,vertalen
1396,denken::V,pensar,denken
1397,glauben::V,creer,geloven
1398,bemerken::V,notar,bemerken
1399,erkennen::V,reconocer,herkennen
1400,begreifen::V,concebir,begrijpen
1401,verstehen::V,entender,verstaan
1402,verstehen::V,comprender,verstaan
1403,lernen::V,aprender,leren
1404,wissen::V,saber,weten
1405,sich erinnern an::V,recordar,zich herinneren aan
1406,sich erinnern an::V,acordarse de,zich herinneren aan
1407,vergessen::V,olvidar,vergeten
1408,messen::V,medir,meten
1409,zählen::V,contar,tellen
1410,rechnen::V,contar,rekenen
1411,rechnen::V,calcular,rekenen
1412,lesen::V,leer,lezen
1413,malen::V,pintar,schilderen
1414,zeichnen::V,dibujar,tekenen
1415,schreiben::V,escribir,schrijven
1416,besitzen::V,poseer,bezitten
1417,kaufen::V,comprar,kopen
1418,verkaufen::V,vender,verkopen
1419,bezahlen::V,pagar,betalen
1420,zahlen::V,pagar,betalen
1421,beherrschen::V,dominar,beheersen
1422,ertragen::V,soportar,verdragen
