,Concept_ID,pt,de
818,und::CNJ,e,und
819,oder::CNJ,ou,oder
820,stehen::V,estar em pé,stehen
821,sitzen::V,estar sentado,sitzen
822,liegen::V,jazer,liegen
823,liegen::V,estar deitado,liegen
824,hängen::V,pender,hängen
825,hängen::V,estar pendurado,hängen
826,werden::V,tornar-se,werden
827,passieren::V,acontecer,passieren
828,beginnen::V,começar,beginnen
829,enden::V,acabar,enden
830,enden::V,terminar,enden
831,wechseln::V,variar,wechseln
832,wechseln::V,alternar,wechseln
833,aufgehen[Sonne]::V,nascer,aufgehen
834,untergehen[Sonne]::V,pôr-se,untergehen
835,scheinen[Sonne]::V,brilhar,scheinen
836,donnern::V,trovejar,donnern
837,wehen::V,soprar,wehen
838,strömen::V,correr,strömen
839,fließen::V,fluir,fließen
840,sich drehen::V,girar,sich drehen
841,schwanken::V,oscilar,schwanken
842,schwingen::V,vibrar,schwingen
843,fallen::V,cair,fallen
844,brennen::V,arder,brennen
845,rauchen::V,fumegar,rauchen
846,regnen::V,chover,regnen
847,gefrieren::V,gelar,gefrieren
848,gefrieren::V,congelar,gefrieren
849,tauen::V,derreter,tauen
850,tauen::V,descongelar,tauen
851,schmelzen::V,fundir-se,schmelzen
852,trocknen::V,secar,trocknen
853,sieden::V,ferver,sieden
854,faulen::V,estragar-se,faulen
855,verfaulen::V,apodrecer,verfaulen
856,reißen::V,romper-se,reißen
857,versinken::V,afundar-se,versinken
858,vergehen::V,passar,vergehen
859,erscheinen::V,aparecer,erscheinen
860,verschwinden::V,desaparecer,verschwinden
861,sinken::V,descer,sinken
862,abnehmen::V,diminuir,abnehmen
863,abnehmen::V,decrescer,abnehmen
864,zunehmen::V,crescer,zunehmen
865,zunehmen::V,aumentar,zunehmen
866,steigen::V,subir,steigen
867,wachsen::V,crescer,wachsen
868,glänzen::V,brilhar,glänzen
869,funkeln::V,cintilar,funkeln
870,lärmen::V,fazer barulho,lärmen
871,läuten::V,chocalhar,läuten
872,klingeln::V,tocar,klingeln
873,klirren::V,tinir,klirren
874,brausen::V,bramar,brausen
875,rauschen::V,murmurar,rauschen
876,rauschen::V,rumorejar,rauschen
877,klingen::V,soar,klingen
878,bellen::V,ladrar,bellen
879,heulen::V,uivar,heulen
880,blasen::V,soprar,blasen
881,pfeifen::V,assobiar,pfeifen
882,schreien::V,gritar,schreien
883,stöhnen::V,gemer,stöhnen
884,zittern::V,tremer,zittern
885,leben::V,viver,leben
886,geboren werden::V,nascer,geboren werden
887,atmen::V,respirar,atmen
888,trinken::V,beber,trinken
889,essen::V,comer,essen
890,schlucken::V,engolir,schlucken
891,müde werden::V,cansar-se,müde werden
892,einschlafen::V,adormecer,einschlafen
893,schlafen::V,dormir,schlafen
894,aufwachen::V,acordar,aufwachen
895,aufstehen::V,levantar-se,aufstehen
896,sich erholen::V,descansar,sich erholen
897,krank werden::V,adoecer,krank werden
898,krank werden::V,ficar doente,krank werden
899,krank sein::V,estar doente,krank sein
900,schmerzen::V,doer,schmerzen
901,husten::V,tossir,husten
902,genesen::V,convalescer,genesen
903,sterben::V,morrer,sterben
904,umkommen::V,perecer,umkommen
905,sich bewegen::V,mover-se,sich bewegen
906,sich rühren::V,mexer-se,sich rühren
907,sich erheben::V,levantar-se,sich erheben
908,sich setzen::V,sentar-se,sich setzen
909,hinfallen::V,cair,hinfallen
910,laufen::V,andar,laufen
911,laufen::V,caminhar,laufen
912,schreiten::V,andar,schreiten
913,schreiten::V,caminhar,schreiten
914,spazierengehen::V,passear,spazierengehen
915,eilen::V,apressar-se,eilen
916,sich beeilen::V,apressar-se,sich beeilen
917,sich beeilen::V,despachar-se,sich beeilen
918,sausen::V,correr,sausen
919,rennen::V,correr,rennen
920,springen::V,saltar,springen
921,klettern::V,trepar,klettern
922,schaukeln::V,baloiçar,schaukeln
923,kriechen::V,rastejar,kriechen
924,kriechen::V,arrastar-se,kriechen
925,schwimmen::V,nadar,schwimmen
926,tauchen::V,mergulhar,tauchen
927,rudern::V,remar,rudern
928,fahren::V,ir,fahren
929,fliegen::V,voar,fliegen
930,gehen::V,ir,gehen
931,gehen::V,andar,gehen
932,weggehen::V,partir,weggehen
933,weggehen::V,ir-se embora,weggehen
934,abfahren::V,sair,abfahren
935,abfahren::V,partir,abfahren
936,anhalten::V,parar,anhalten
937,hineingehen::V,entrar,hineingehen
938,eintreten::V,entrar,eintreten
939,kommen::V,vir,kommen
940,ankommen::V,chegar,ankommen
941,zurückkommen::V,voltar,zurückkommen
942,zurückkommen::V,regressar,zurückkommen
943,bleiben::V,ficar,bleiben
944,bleiben::V,permanecer,bleiben
945,warten::V,esperar,warten
946,erwarten::V,esperar,erwarten
947,erwarten::V,aguardar,erwarten
948,suchen::V,buscar,suchen
949,suchen::V,procurar,suchen
950,finden::V,achar,finden
951,finden::V,encontrar,finden
952,versuchen::V,tentar,versuchen
953,vorbereiten::V,preparar,vorbereiten
954,lieben::V,amar,lieben
955,lieben::V,querer,lieben
956,mögen::V,gostar de,mögen
957,lachen::V,rir,lachen
958,lachen::V,rir-se,lachen
959,rühren::V,comover,rühren
960,weinen::V,chorar,weinen
961,schimpfen::V,ralhar,schimpfen
962,sich ärgern::V,zangar-se,sich ärgern
963,sich fürchten::V,ter medo de,sich fürchten
964,sich fürchten::V,ter receio de,sich fürchten
965,fürchten::V,temer,fürchten
966,fürchten::V,recear,fürchten
967,fliehen::V,fugir,fliehen
968,flüchten::V,refugiar-se,flüchten
969,sehen::V,ver,sehen
970,anschauen::V,olhar,anschauen
971,ansehen::V,mirar,ansehen
972,hören::V,ouvir,hören
973,zuhören::V,escutar,zuhören
974,probieren::V,provar,probieren
975,probieren::V,saborear,probieren
976,riechen::V,cheirar,riechen
977,fühlen::V,sentir,fühlen
978,scheinen::V,parecer,scheinen
979,zu sehen sein::V,estar à vista,zu sehen sein
980,vernehmen::V,ouvir,vernehmen
981,frieren::V,ter frio,frieren
982,tun::V,fazer,tun
983,können::V,saber,können
984,wollen::V,querer,wollen
985,anfangen::V,iniciar,anfangen
986,beenden::V,acabar,beenden
987,beenden::V,terminar,beenden
988,aufhören::V,cessar,aufhören
989,aufhören::V,desistir,aufhören
990,gelingen::V,sair bem,gelingen
991,gelingen::V,dar bom resultado,gelingen
992,geraten::V,sair,geraten
993,geraten::V,dar resultado,geraten
994,öffnen::V,abrir,öffnen
995,schließen::V,fechar,schließen
996,stellen::V,pôr,stellen
997,stellen::V,colocar,stellen
998,setzen::V,pôr,setzen
999,setzen::V,meter,setzen
1000,legen::V,pôr,legen
1001,legen::V,meter,legen
1002,berühren::V,tocar,berühren
1003,verbinden::V,unir,verbinden
1004,verbinden::V,ligar,verbinden
1005,bedecken::V,cobrir,bedecken
1006,aufhängen::V,pendurar,aufhängen
1007,anzünden::V,acender,anzünden
1008,aufheben::V,apanhar,aufheben
1009,aufheben::V,levantar,aufheben
1010,zurücklassen::V,deixar,zurücklassen
1011,verlieren::V,perder,verlieren
1012,fallen lassen::V,deixar cair,fallen lassen
1013,machen::V,fazer,machen
1014,herstellen::V,produzir,herstellen
1015,bauen::V,edificar,bauen
1016,bauen::V,construir,bauen
1017,reparieren::V,reparar,reparieren
1018,reparieren::V,consertar,reparieren
1019,verbessern::V,melhorar,verbessern
1020,ändern::V,mudar,ändern
1021,ändern::V,alterar,ändern
1022,graben::V,cavar,graben
1023,beugen::V,curvar,beugen
1024,biegen::V,vergar,biegen
1025,drehen::V,girar,drehen
1026,wenden::V,virar,wenden
1027,wenden::V,voltar,wenden
1028,umdrehen::V,virar,umdrehen
1029,umdrehen::V,revolver,umdrehen
1030,heben::V,levantar,heben
1031,hochheben::V,erguer,hochheben
1032,hochheben::V,levantar,hochheben
1033,ergreifen::V,apanhar,ergreifen
1034,halten::V,segurar,halten
1035,drücken::V,apertar,drücken
1036,schieben::V,empurrar,schieben
1037,kratzen::V,raspar,kratzen
1038,lecken::V,lamber,lecken
1039,beißen::V,morder,beißen
1040,abreißen::V,arrancar,abreißen
1041,abschneiden::V,talhar,abschneiden
1042,binden::V,ligar,binden
1043,stecken::V,meter,stecken
1044,stecken::V,enfiar,stecken
1045,brechen::V,romper,brechen
1046,brechen::V,quebrar,brechen
1047,klopfen::V,bater,klopfen
1048,hauen::V,bater,hauen
1049,kleben::V,colar,kleben
1050,reiben::V,esfregar,reiben
1051,streichen::V,barrar,streichen
1052,schleifen::V,afiar,schleifen
1053,schneiden::V,cortar,schneiden
1054,rütteln::V,sacudir,rütteln
1055,schütteln::V,abanar,schütteln
1056,schütteln::V,sacudir,schütteln
1057,schwenken::V,agitar,schwenken
1058,schütten::V,deitar,schütten
1059,füllen::V,encher,füllen
1060,einwickeln::V,envolver,einwickeln
1061,einwickeln::V,embrulhar,einwickeln
1062,tragen::V,levar,tragen
1063,tragen::V,trazer,tragen
1064,schleppen::V,arrastar,schleppen
1065,ziehen::V,puxar,ziehen
1066,aufbewahren::V,guardar,aufbewahren
1067,aufbewahren::V,conservar,aufbewahren
1068,werfen::V,lançar,werfen
1069,fangen::V,apanhar,fangen
1070,packen::V,agarrar,packen
1071,verstecken::V,esconder,verstecken
1072,teilen::V,partir,teilen
1073,teilen::V,dividir,teilen
1074,schicken::V,enviar,schicken
1075,bringen::V,trazer,bringen
1076,hinzufügen::V,acrescentar,hinzufügen
1077,bekommen::V,obter,bekommen
1078,erhalten::V,receber,erhalten
1079,nehmen::V,tomar,nehmen
1080,wählen::V,eleger,wählen
1081,wählen::V,escolher,wählen
1082,auswählen::V,escolher,auswählen
1083,auswählen::V,seleccionar,auswählen
1084,bewahren::V,guardar,bewahren
1085,bewahren::V,conservar,bewahren
1086,behindern::V,impedir,behindern
1087,verderben::V,estragar,verderben
1088,verderben::V,corromper,verderben
1089,beschädigen::V,danificar,beschädigen
1090,zerbrechen::V,romper,zerbrechen
1091,zerbrechen::V,quebrar,zerbrechen
1092,zerreißen::V,rasgar,zerreißen
1093,zerstören::V,destruir,zerstören
1094,verbrennen::V,queimar,verbrennen
1095,geben::V,dar,geben
1096,reichen::V,passar,reichen
1097,schenken::V,oferecer,schenken
1098,versprechen::V,prometer,versprechen
1099,wünschen::V,desejar,wünschen
1100,loben::V,louvar,loben
1101,küssen::V,beijar,küssen
1102,wiegen::V,embalar,wiegen
1103,zudecken::V,tapar,zudecken
1104,zudecken::V,cobrir,zudecken
1105,wecken::V,acordar,wecken
1106,wecken::V,despertar,wecken
1107,zeigen::V,mostrar,zeigen
1108,führen::V,guiar,führen
1109,führen::V,conduzir,führen
1110,lehren::V,ensinar,lehren
1111,unterrichten::V,instruir,unterrichten
1112,aufziehen::V,criar,aufziehen
1113,leiten::V,dirigir,leiten
1114,leiten::V,conduzir,leiten
1115,antreiben::V,impelir,antreiben
1116,lassen::V,fazer,lassen
1117,einladen::V,convidar,einladen
1118,vereinigen::V,unir,vereinigen
1119,vereinigen::V,reunir,vereinigen
1120,besuchen::V,ir ver,besuchen
1121,besuchen::V,visitar,besuchen
1122,treffen::V,encontrar,treffen
1123,sich versammeln::V,reunir-se,sich versammeln
1124,spielen::V,jogar,spielen
1125,spielen::V,brincar,spielen
1126,singen::V,cantar,singen
1127,tanzen::V,bailar,tanzen
1128,sich trennen::V,apartar-se,sich trennen
1129,verlassen::V,deixar,verlassen
1130,verlassen::V,abandonar,verlassen
1131,retten::V,salvar,retten
1132,bewachen::V,vigiar,bewachen
1133,bewachen::V,guardar,bewachen
1134,schützen::V,proteger,schützen
1135,verteidigen::V,defender,verteidigen
1136,sich schlagen::V,brigar,sich schlagen
1137,sich schlagen::V,bater-se,sich schlagen
1138,schießen::V,disparar,schießen
1139,siegen::V,vencer,siegen
1140,ärgern::V,irritar,ärgern
1141,ärgern::V,aborrecer,ärgern
1142,schlagen::V,bater,schlagen
1143,treten::V,pisar,treten
1144,stechen::V,picar,stechen
1145,stoßen::V,empurrar,stoßen
1146,stehlen::V,furtar,stehlen
1147,stören::V,perturbar,stören
1148,belästigen::V,incomodar,belästigen
1149,belästigen::V,importunar,belästigen
1150,verbergen::V,ocultar,verbergen
1151,verbergen::V,esconder,verbergen
1152,täuschen::V,iludir,täuschen
1153,täuschen::V,enganar,täuschen
1154,betrügen::V,burlar,betrügen
1155,betrügen::V,enganar,betrügen
1156,töten::V,matar,töten
1157,wohnen::V,morar,wohnen
1158,arbeiten::V,trabalhar,arbeiten
1159,sammeln::V,recolher,sammeln
1160,sammeln::V,coleccionar,sammeln
1161,pflücken::V,colher,pflücken
1162,jagen::V,caçar,jagen
1163,fischen::V,pescar,fischen
1164,fassen::V,apanhar,fassen
1165,hüten::V,guardar,hüten
1166,treiben::V,conduzir,treiben
1167,anbinden::V,atar,anbinden
1168,füttern::V,dar de comer a,füttern
1169,melken::V,ordenhar,melken
1170,hacken::V,rachar,hacken
1171,gießen::V,regar,gießen
1172,reifen::V,amadurecer,reifen
1173,zubereiten::V,preparar,zubereiten
1174,kochen::V,cozer,kochen
1175,backen::V,cozer,backen
1176,braten::V,assar,braten
1177,braten::V,fritar,braten
1178,umrühren::V,remexer,umrühren
1179,stricken::V,tricotar,stricken
1180,stricken::V,fazer malha,stricken
1181,nähen::V,coser,nähen
1182,nähen::V,costurar,nähen
1183,färben::V,tingir,färben
1184,färben::V,colorir,färben
1185,reinigen::V,limpar,reinigen
1186,reinigen::V,purificar,reinigen
1187,waschen::V,lavar,waschen
1188,abwischen::V,limpar,abwischen
1189,abwischen::V,esfregar,abwischen
1190,spülen::V,lavar,spülen
1191,spülen::V,enxaguar,spülen
1192,fegen::V,varrer,fegen
1193,kehren::V,varrer,kehren
1194,baden::V,banhar,baden
1195,baden::V,tomar banho,baden
1196,sich waschen::V,lavar-se,sich waschen
1197,ausziehen::V,despir,ausziehen
1198,anziehen::V,vestir,anziehen
1199,sich anziehen::V,vestir-se,sich anziehen
1200,kämmen::V,pentear,kämmen
1201,schmücken::V,adornar,schmücken
1202,sagen::V,dizer,sagen
1203,sprechen::V,falar,sprechen
1204,reden::V,falar,reden
1205,sich unterhalten::V,conversar,sich unterhalten
1206,fragen::V,perguntar,fragen
1207,bitten::V,pedir,bitten
1208,erzählen::V,contar,erzählen
1209,mitteilen::V,comunicar,mitteilen
1210,mitteilen::V,participar,mitteilen
1211,nennen::V,nomear,nennen
1212,nennen::V,apelidar,nennen
1213,rufen::V,chamar,rufen
1214,prahlen::V,gabar-se,prahlen
1215,prahlen::V,vangloriar-se,prahlen
1216,übersetzen::V,traduzir,übersetzen
1217,denken::V,pensar,denken
1218,glauben::V,crer,glauben
1219,bemerken::V,notar,bemerken
1220,bemerken::V,observar,bemerken
1221,erkennen::V,reconhecer,erkennen
1222,begreifen::V,apreender,begreifen
1223,begreifen::V,compreender,begreifen
1224,verstehen::V,entender,verstehen
1225,verstehen::V,compreender,verstehen
1226,lernen::V,aprender,lernen
1227,wissen::V,saber,wissen
1228,sich erinnern an::V,lembrar-se de,sich erinnern an
1229,sich erinnern an::V,recordar-se de,sich erinnern an
1230,vergessen::V,esquecer,vergessen
1231,messen::V,medir,messen
1232,zählen::V,contar,zählen
1233,rechnen::V,calcular,rechnen
1234,lesen::V,ler,lesen
1235,malen::V,pintar,malen
1236,zeichnen::V,desenhar,zeichnen
1237,schreiben::V,escrever,schreiben
1238,besitzen::V,possuir,besitzen
1239,kaufen::V,comprar,kaufen
1240,verkaufen::V,vender,verkaufen
1241,bezahlen::V,pagar,bezahlen
1242,zahlen::V,pagar,zahlen
1243,beherrschen::V,imperar,beherrschen
1244,ertragen::V,suportar,ertragen
