,Concept_ID,bn,nl
724,hinab::ADV,নিম্নগামী,omlaag
725,hinab::ADV,নিম্নগামী,naar beneden
726,oben::ADV,উপরে,boven
727,hinauf::ADV,উচ্চতর অংশে,omhoog
728,hinauf::ADV,উচ্চতর অংশে,naar boven
729,überall::ADV,সর্বত্র,alom
730,überall::ADV,সর্বত্র,overal
731,nicht::ADV,না,niet
732,ein wenig::ADV,অল্প,wat
733,kaum::ADV,কষ্টসহকাবে,amper
734,kaum::ADV,কষ্টসহকাবে,nauwelijks
735,sehr::ADV,খুব,erg
736,sehr::ADV,খুব,zeer
737,so::ADV,তত,zo
738,noch::ADV,এখন পর্যস্ত,nog
739,nur::ADV,শুধু,maar
740,nur::ADV,শুধু,alleen
741,schon::ADV,ইতঃপুর্বে,al
742,schon::ADV,ইতঃপুর্বে,reeds
743,wieder::ADV,আবার,weer
744,wieder::ADV,আবার,terug
745,vergebens::ADV,বিফলে,vergeefs
746,vergebens::ADV,বিফলে,tevergeefs
747,vor::PRP,সম্মুখে,voor
748,hinter::PRP,পশ্চাতে,achter
749,unter::PRP,নীচে,onder
750,unter::PRP,নীচে,beneden
751,durch::PRP,দ্বারা,door
752,neben::PRP,কাছে,naast
753,zwischen::PRP,মধ্যে,tussen
754,wegen::PRP,জন্য,wegens
755,wegen::PRP,জন্য,vanwege
756,dies::PRN,এটা,dit
757,das::PRN,ওটা,dat
758,alles::PRN,সব,alles
759,ich::PRN,আমি,ik
760,du::PRN,তুমি,je
761,du::PRN,তুমি,jij
762,er::PRN,উনি,hij
763,wir::PRN,আমরা,we
764,wir::PRN,আমরা,wij
765,ihr::PRN,তোমরা,jullie
766,sie::PRN,তারা,ze
767,sie::PRN,তারা,zij
768,was::FPRN,কি,wat
769,wer::FPRN,কে,wie
770,wo::FADV,কোথায়,waar
771,wohin::FADV,কোথায়,waarheen
772,wie::FADV,কেমন,hoe
773,warum::FADV,কেন,waarom
774,wieviel::FNUM,কত,hoeveel
775,eins::NUM,অক,één
776,zwei::NUM,দুই,twee
777,drei::NUM,তিন,drie
778,vier::NUM,চার,vier
779,fünf::NUM,পাঁচ,vijf
780,sechs::NUM,ছয়,zes
781,sieben::NUM,সাত,zeven
782,acht::NUM,আট,acht
783,neun::NUM,নয়,negen
784,zehn::NUM,দশ,tien
785,elf::NUM,এগারো,elf
786,zwölf::NUM,দ্বাদশ,twaalf
787,zwanzig::NUM,বিশ,twintig
788,dreißig::NUM,ত্রিশ,dertig
789,vierzig::NUM,চল্লিশ,veertig
790,fünfzig::NUM,পঞ্চাশ,vijftig
791,sechzig::NUM,ষাট,zestig
792,siebzig::NUM,সত্তর,zeventig
793,achtzig::NUM,আশি,tachtig
794,neunzig::NUM,নব্বুই,negentig
795,hundert::NUM,শত,honderd
796,tausend::NUM,হাজার,duizend
797,und::CNJ,আর,en
798,und::CNJ,এবং,en
799,oder::CNJ,বা,of
800,stehen::V,দাঁড়ানো,staan
801,sitzen::V,বসা,zitten
802,liegen::V,শোয়া,liggen
803,hängen::V,ঝোলা,hangen
804,werden::V,হইয়া উঠা,worden
805,passieren::V,ঘটা,gebeuren
806,beginnen::V,আরম্ভ হওয়া,beginnen
807,enden::V,শেষ হওয়া,eindigen
808,wechseln::V,রূপাস্তর করা,wijzigen
809,wechseln::V,রূপাস্তর করা,veranderen
810,aufgehen[Sonne]::V,উদিত হওয়া,opgaan
811,untergehen[Sonne]::V,অস্ত যাওয়া,ondergaan
812,scheinen[Sonne]::V,আলো দেওয়া,schijnen
813,donnern::V,বজ্রধ্বনি করা,donderen
814,wehen::V,প্রবাহিত হওয়া,waaien
815,strömen::V,প্রবাহিত হওয়া,stromen
816,fließen::V,ছুটা,vloeien
817,sich drehen::V,পাক খাওয়া,draaien
818,sich drehen::V,পাক খাওয়া,zich draaien
819,schwanken::V,দোলা,wankelen
820,schwingen::V,দোলা,zwieren
821,fallen::V,পড়া,vallen
822,brennen::V,সেঁকা,branden
823,rauchen::V,ধোঁয়া ছড়ান,roken
824,regnen::V,বর্ষণ_করা,regenen
825,gefrieren::V,হিমায়িত হওয়া,bevriezen
826,tauen::V,গলা,dooien
827,schmelzen::V,গলা,smelten
828,trocknen::V,শুষ্ক করা,drogen
829,sieden::V,ফোঁড়া,koken
830,sieden::V,ফোঁড়া,zieden
831,faulen::V,ক্ষয় হওয়া,rotten
832,verfaulen::V,ক্ষয় হওয়া ,verrotten
833,reißen::V,ছিঁড়া,scheuren
834,versinken::V,ডুবা,verzinken
835,vergehen::V,যাওয়া,vergaan
836,erscheinen::V,আসা,opdagen
837,erscheinen::V,আসা,verschijnen
838,verschwinden::V,অদৃশ্য হওয়া,verdwijnen
839,sinken::V,হ্রাস হওয়া,zinken
840,abnehmen::V,হ্রাস হওয়া,afnemen
841,abnehmen::V,হ্রাস হওয়া,verminderen
842,zunehmen::V,বৃদ্ধি পাওয়া,toenemen
843,steigen::V,ওঠা,stijgen
844,steigen::V,ওঠা,omhooggaan
845,wachsen::V,বড় হওয়া,groeien
846,glänzen::V,জ্বলা,glanzen
847,glänzen::V,জ্বলা,schitteren
848,funkeln::V,জ্বল্জ্বল করা,fonkelen
849,läuten::V,রুসুঝুসু করা,luiden
850,klingeln::V,বাজা,bellen
851,klirren::V,টুংটাং-শব্দ করা,rinkelen
852,brausen::V,গর্জন করা,bruisen
853,rauschen::V,মর্মরধ্বনি করা,ruisen
854,klingen::V,শব্দ করা,klinken
855,bellen::V,ঘেউ ঘেউ করা,blaffen
856,heulen::V,গর্জন করা,huilen
857,blasen::V,ফুঁ দেওয়া,blazen
858,pfeifen::V,শিস্ দেওয়া,fluiten
859,schreien::V,চিৎকার করা,gillen
860,schreien::V,চিৎকার করা,schreeuwen
861,stöhnen::V,গোঁ-গো করা,steunen
862,zittern::V,কাঁপা,beven
863,zittern::V,কাঁপা,sidderen
864,leben::V,বাঁচা,leven
865,geboren werden::V,জন্মানো,geboren worden
866,atmen::V,শ্বাস ফেলা,ademen
867,trinken::V,পান করা,drinken
868,essen::V,ভক্ষণ করা,eten
869,schlucken::V,গেলা,slikken
870,müde werden::V,পরিশ্রান্ত হওয়া,moe worden
871,einschlafen::V,নিদ্রামগ্ন হওয়া,inslapen
872,schlafen::V,নিদ্রা যাওয়া,slapen
873,aufwachen::V,জাগা,ontwaken
874,aufwachen::V,জাগা,wakker worden
875,aufstehen::V,জাগা,opstaan
876,sich erholen::V,আরাম করা,zich ontspannen
877,krank werden::V,অসুস্থ হত্তয়া,ziek worden
878,krank sein::V,রূগ্ণ হত্তয়া,ziek zijn
879,schmerzen::V,কন্কন করা,pijn doen
880,husten::V,কাশা,hoesten
881,genesen::V,আরোগ্য হওয়া,genezen
882,sterben::V,মারা যাওয়া,sterven
883,sterben::V,মারা যাওয়া,overlijden
884,umkommen::V,মারা যাওয়া,omkomen
885,sich bewegen::V,চলা,zich bewegen
886,sich rühren::V,নড়া,zich verroeren
887,sich erheben::V,উদিত হওয়া,oprijzen
888,sich erheben::V,উদিত হওয়া,verrijzen
889,sich setzen::V,বসা,gaan zitten
890,hinfallen::V,পড়া,vallen
891,hinfallen::V,পড়া,neervallen
892,laufen::V,হাঁটা,lopen
893,schreiten::V,হাঁটা,stappen
894,schreiten::V,হাঁটা,schrijden
895,spazierengehen::V,পায়চারি করা,gaan wandelen
896,eilen::V,ত্বরাম্বিত করা,ijlen
897,eilen::V,ত্বরাম্বিত করা,haasten
898,sich beeilen::V,ত্বরাম্বিত করা,zich haasten
899,sausen::V,ধেয়ে যাওয়া,stuiven
900,rennen::V,চলা,rennen
901,springen::V,লাফানো,springen
902,klettern::V,আরোহণ করা,klimmen
903,klettern::V,আরোহণ করা,klauteren
904,schaukeln::V,দোলা,schommelen
905,kriechen::V,হামাগুড়ি দেওয়া,kruipen
906,schwimmen::V,সাঁতার কাটা,zwemmen
907,tauchen::V,ডোবা,duiken
908,rudern::V,দাঁড় টানা,roeien
909,fahren::V,চালান,rijden
910,fliegen::V,ওড়া,vliegen
911,gehen::V,যাওয়া,gaan
912,weggehen::V,প্রস্থান করা,weggaan
913,abfahren::V,প্রস্থান করা,vertrekken
914,anhalten::V,থামা,stoppen
915,anhalten::V,থামা,stilhouden
916,hineingehen::V,ঢোকা,ingaan
917,hineingehen::V,ঢোকা,binnengaan
918,eintreten::V,ঢোকা,binnenkomen
919,kommen::V,আসা,komen
920,ankommen::V,আসা,aankomen
921,zurückkommen::V,ফিরা,terugkomen
922,bleiben::V,থাকা,blijven
923,warten::V,অপেক্ষা করা,wachten
924,erwarten::V,অপেক্ষা করা,verwachten
925,suchen::V,খোঁজ করা,zoeken
926,finden::V,পাওয়া,vinden
927,versuchen::V,পরখ করা,proberen
928,versuchen::V,পরখ করা,beproeven
929,vorbereiten::V,প্রস্তুত করা,voorbereiden
930,lieben::V,ভালবাসা,houden van
931,mögen::V,পছন্দ করা,lusten
932,mögen::V,পছন্দ করা,houden van
933,lachen::V,হাসা,lachen
934,rühren::V,হৃদয়ম্পর্শ করা,roeren
935,weinen::V,কাঁদা,huilen
936,weinen::V,কাঁদা,schreien
937,schimpfen::V,নালিশ করা,kijven
938,schimpfen::V,নালিশ করা,schelden
939,sich ärgern::V,রাগ হত্তয়া,zich ergeren
940,sich fürchten::V,ভয় করা,bang zijn
941,fürchten::V,ডরা,vrezen
942,fliehen::V,পালানো,vluchten
943,flüchten::V,পালানো,ontsnappen
944,flüchten::V,পালানো,ontkomen
945,sehen::V,দেখা,zien
946,anschauen::V,দেখা,aankijken
947,ansehen::V,দেখা,aanzien
948,ansehen::V,দেখা,bekijken
949,hören::V,শোনা,horen
950,zuhören::V,শোনা,luisteren
951,probieren::V,পরখ করা,proeven
952,riechen::V,শুঁকা,ruiken
953,fühlen::V,অনুভব করা,voelen
954,scheinen::V,মনে হত্তয়া,lijken
955,zu sehen sein::V,দেখা দেত্তয়া,te zien zijn
956,vernehmen::V,শোনা,vernemen
957,frieren::V,শীত লাগা,het koud hebben
958,tun::V,করা,doen
959,können::V,পারা,kunnen
960,wollen::V,ইচ্ছা করা,willen
961,anfangen::V,আরম্ভ করা,beginnen
962,anfangen::V,আরম্ভ করা,aanvangen
963,beenden::V,শেষ করা,beëindigen
964,aufhören::V,থামা,ophouden
965,gelingen::V,সিদ্ধিলাভ করা,lukken
966,gelingen::V,সিদ্ধিলাভ করা,gelukken
967,geraten::V,পরিণত হত্তয়া,uitvallen
968,öffnen::V,খোলা,openen
969,öffnen::V,খোলা,opendoen
970,schließen::V,বন্ধ করা,sluiten
971,schließen::V,বন্ধ করা,dichtdoen
972,stellen::V,স্থাপন করা,stellen
973,stellen::V,স্থাপন করা,plaatsen
974,setzen::V,স্থাপন করা,zetten
975,setzen::V,স্থাপন করা,plaatsen
976,legen::V,স্থাপন করা,leggen
977,berühren::V,স্পর্শ করা,aanraken
978,verbinden::V,সংযুক্ত করা,verbinden
979,bedecken::V,ঢাকা,bedekken
980,aufhängen::V,ঝুলানো,ophangen
981,anzünden::V,জ্বালান,aansteken
982,aufheben::V,কুড়াইয়া তোলা,oprapen
983,zurücklassen::V,পরিত্যাগ করা,achterlaten
984,verlieren::V,হারান,verliezen
985,fallen lassen::V,ফেলা,laten vallen
986,machen::V,গঠন করা,maken
987,herstellen::V,সৃষ্টি করা,produceren
988,herstellen::V,সৃষ্টি করা,voortbrengen
989,bauen::V,নির্মাণ করা,bouwen
990,reparieren::V,মেরামত করা,repareren
991,reparieren::V,মেরামত করা,herstellen
992,verbessern::V,উন্নতিলাভ করা,verbeteren
993,ändern::V,পরিবর্তিত করা,wijzigen
994,ändern::V,পরিবর্তিত করা,veranderen
995,graben::V,খনন করা,graven
996,beugen::V,নোয়া,buigen
997,biegen::V,নোয়া,buigen
998,drehen::V,ঘোরান,draaien
999,wenden::V,উলটাইয়া দেত্তয়া,keren
1000,wenden::V,উলটাইয়া দেত্তয়া,wenden
1001,umdrehen::V,উলটানো,omdraaien
1002,heben::V,উত্তোলন করা,heffen
1003,heben::V,উত্তোলন করা,optillen
1004,hochheben::V,উঁচু করা,tillen
1005,ergreifen::V,দখল করা,pakken
1006,ergreifen::V,দখল করা,grijpen
1007,halten::V,ধরা,houden
1008,drücken::V,টেপা,drukken
1009,schieben::V,ঠেলা,duwen
1010,schieben::V,ঠেলা,schuiven
1011,kratzen::V,চাঁচা,krassen
1012,lecken::V,চাটা,likken
1013,beißen::V,দংশন করা,bijten
1014,abreißen::V,বিচ্ছিন্ন করা,afrukken
1015,abreißen::V,বিচ্ছিন্ন করা,afscheuren
1016,abschneiden::V,বিচ্ছিন্ন করা,afsnijden
1017,binden::V,বন্ধন করা,binden
1018,stecken::V,বিদ্ধ করা,steken
1019,brechen::V,ভাঙা,breken
1020,klopfen::V,আঘাত করা,kloppen
1021,hauen::V,আঘাত করা,houwen
1022,kleben::V,সাঁটা,plakken
1023,reiben::V,ঘষা,wrijven
1024,streichen::V,ছড়াইয়া,smeren
1025,schleifen::V,ধার দেওয়া,slijpen
1026,schneiden::V,কাটা,snijden
1027,rütteln::V,নাড়ান,schudden
1028,schütteln::V,নড়া,schudden
1029,schwenken::V,দোলা,wuiven
1030,schwenken::V,দোলা,zwaaien
1031,schütten::V,বর্ষণ করা,gieten
1032,schütten::V,বর্ষণ করা,storten
1033,füllen::V,পরিপূর্ণ করা,vullen
1034,einwickeln::V,মুড়া,inwikkelen
1035,tragen::V,বহন করা,dragen
1036,schleppen::V,টানা,slepen
1037,ziehen::V,টানা,trekken
1038,aufbewahren::V,রাখা,bewaren
1039,werfen::V,ছুড়া,gooien
1040,fangen::V,লোফা,vangen
1041,packen::V,ধরা,pakken
1042,packen::V,ধরা,vastpakken
1043,verstecken::V,গোপন করা,verstoppen
1044,teilen::V,বিভক্ত করা,delen
1045,schicken::V,প্রেরণ করা,sturen
1046,bringen::V,আনা,brengen
1047,hinzufügen::V,একত্র করা,toevoegen
1048,bekommen::V,পাওয়া,verkrijgen
1049,erhalten::V,পাওয়া,krijgen
1050,nehmen::V,নেওয়া,nemen
1051,wählen::V,বাছা,kiezen
1052,wählen::V,বাছা,verkiezen
1053,auswählen::V,বাছা,uitkiezen
1054,bewahren::V,বাঁচাইয়া রাখা,bewaren
1055,behindern::V,বাধা দেওয়া,hinderen
1056,verderben::V,নষ্ট করা,bederven
1057,beschädigen::V,ক্ষতি করা,beschadigen
1058,zerbrechen::V,ভাঙ্গিয়া যাওয়া,breken
1059,zerbrechen::V,ভাঙ্গিয়া যাওয়া,stukbreken
1060,zerreißen::V,ছিঁড়া,scheuren
1061,zerreißen::V,ছিঁড়া,verscheuren
1062,zerstören::V,বিনাশ করা,vernielen
1063,verbrennen::V,দহন করা,branden
1064,verbrennen::V,দহন করা,verbranden
1065,geben::V,দেওয়া,geven
1066,reichen::V,দেওয়া,reiken
1067,reichen::V,দেওয়া,aanreiken
1068,schenken::V,উপহার দেত্তয়া,schenken
1069,versprechen::V,প্রতিশ্রুতি দেওয়া,beloven
1070,wünschen::V,আকাঙ্ক্ষা করা,wensen
1071,loben::V,প্রশংসা করা,loven
1072,loben::V,প্রশংসা করা,prijzen
1073,küssen::V,চুম্বন করা,kussen
1074,wiegen::V,দুলানো,wiegen
1075,zudecken::V,ঢাকা,toedekken
1076,wecken::V,জাগানো,wekken
1077,zeigen::V,দেখানো,tonen
1078,zeigen::V,দেখানো,wijzen
1079,führen::V,পথ দেখানো,voeren
1080,lehren::V,শেখানো,leren
1081,unterrichten::V,শিক্ষা দেওয়া,onderwijzen
1082,aufziehen::V,পালন করা,grootbrengen
1083,leiten::V,পরিচালনা করা,leiden
1084,antreiben::V,চালনা করা,aandrijven
1085,lassen::V,অনুমতি দেওয়া,laten
1086,einladen::V,নিমন্ত্রণ করা,uitnodigen
1087,vereinigen::V,এক করা,verenigen
1088,besuchen::V,দেখিতে যাওয়া,bezoeken
1089,treffen::V,সন্মুখীন হওয়া,treffen
1090,treffen::V,সন্মুখীন হওয়া,ontmoeten
1091,sich versammeln::V,জড়ো হওয়া,zich verzamelen
1092,spielen::V,খেলা,spelen
1093,singen::V,গাওয়া,zingen
1094,tanzen::V,নাচা,dansen
1095,sich trennen::V,পৃথক করা,van elkaar gaan
1096,verlassen::V,পরিত্যাগ করা,verlaten
1097,retten::V,উদ্ধার করা,redden
1098,bewachen::V,পাহারা দেওয়া,bewaken
1099,schützen::V,রক্ষা করা,beschermen
1100,verteidigen::V,রক্ষা করা,verdedigen
1101,sich schlagen::V,লড়াই করা,knokken
1102,schießen::V,তীরবেগে ছোটা,schieten
1103,siegen::V,জেতা,overwinnen
1104,ärgern::V,বিরক্ত করা,ergeren
1105,schlagen::V,আঘাত করা,slaan
1106,treten::V,লাথি মারা,trappen
1107,treten::V,লাথি মারা,schoppen
1108,stechen::V,দংশন করা,steken
1109,stechen::V,দংশন করা,prikken
1110,stoßen::V,ঠেলা,stoten
1111,stehlen::V,অপহরণ করা,stelen
1112,stören::V,ঘাঁটান,storen
1113,stören::V,ঘাঁটান,verstoren
1114,belästigen::V,বিরক্ত করা,lastig vallen
1115,verbergen::V,গোপন করা,verbergen
1116,täuschen::V,প্রবঞ্চনা করা,misleiden
1117,betrügen::V,প্রতারণা করা,bedriegen
1118,töten::V,হত্যা করা,doden
1119,wohnen::V,বাস করা,wonen
1120,arbeiten::V,কাজ করা,werken
1121,sammeln::V,সংগ্রহ করা,inzamelen
1122,sammeln::V,সংগ্রহ করা,verzamelen
1123,pflücken::V,চয়ন করা,plukken
1124,jagen::V,শিকার করা,jagen
1125,fischen::V,মাছ ধরা,vissen
1126,fassen::V,ধরা,vangen
1127,hüten::V,যুথভুক্ত করা,hoeden
1128,treiben::V,চালনা করা,drijven
1129,anbinden::V,বন্ধন করা,vastbinden
1130,füttern::V,ভোজন করানো,voeren
1131,melken::V,দুগ্ধ দোহন করা,melken
1132,hacken::V,কাটা,hakken
1133,gießen::V,বর্ষণ করা,gieten
1134,reifen::V,পাকা,rijpen
1135,zubereiten::V,রন্ধন করা,klaarmaken
1136,zubereiten::V,রন্ধন করা,toebereiden
1137,kochen::V,রন্ধন করা,koken
1138,backen::V,সেকা,bakken
1139,braten::V,ভাজা,braden
1140,umrühren::V,নড়ানো,omroeren
1141,stricken::V,বোনা,breien
1142,nähen::V,সেলাই করা,naaien
1143,färben::V,রঞ্জিত করা,verven
1144,färben::V,রঞ্জিত করা,kleuren
1145,reinigen::V,পরিষ্কার করা,reinigen
1146,waschen::V,পরিষ্কার করা,wassen
1147,abwischen::V,মুছা,afvegen
1148,spülen::V,পরিষ্কার করা,spoelen
1149,spülen::V,পরিষ্কার করা,afwassen
1150,fegen::V,ঝাঁট দেওয়া,vegen
1151,kehren::V,ঝাঁট দেওয়া,vegen
1152,baden::V,অবগাহন করা,baden
1153,sich waschen::V,ধোয়া,zich wassen
1154,ausziehen::V,খুলা,uittrekken
1155,anziehen::V,গায়ে দেত্তয়া,aantrekken
1156,sich anziehen::V,পোশাক পরা,zich aankleden
1157,kämmen::V,আঁচড়ানো,kammen
1158,schmücken::V,সাজান করা,tooien
1159,sagen::V,উচ্চারণ করা,zeggen
1160,sprechen::V,বলা,spreken
1161,reden::V,আলাপ করা,praten
1162,sich unterhalten::V,আড্ডা দেওয়া,zich onderhouden
1163,fragen::V,জিজ্ঞাসা করা,vragen
1164,bitten::V,প্রার্থনা করা,vragen
1165,bitten::V,প্রার্থনা করা,verzoeken
1166,erzählen::V,বর্ণনা করা,vertellen
1167,mitteilen::V,বলা,meedelen
1168,nennen::V,নাম দেওয়া,noemen
1169,rufen::V,আমন্ত্রণ করা,roepen
1170,prahlen::V,বড়াই করা,pralen
1171,übersetzen::V,ভাষাস্তরিত করা,vertalen
1172,denken::V,ভাবা,denken
1173,glauben::V,বিশ্বাস করা,geloven
1174,bemerken::V,লক্ষ্য করা,bemerken
1175,erkennen::V,চিনিতে পারা,herkennen
1176,begreifen::V,উপলব্ধি করা,begrijpen
1177,verstehen::V,উপলব্ধি করা,verstaan
1178,lernen::V,শেখা,leren
1179,wissen::V,জানা,weten
1180,sich erinnern an::V,মনে করা,zich herinneren aan
1181,vergessen::V,বিস্মৃত হওয়া,vergeten
1182,messen::V,মাপা,meten
1183,zählen::V,গণনা করা,tellen
1184,rechnen::V,হিসাব করা,rekenen
1185,lesen::V,পাঠ করা,lezen
1186,malen::V,আঁকা,schilderen
1187,zeichnen::V,ছকা,tekenen
1188,schreiben::V,লেখা,schrijven
1189,besitzen::V,অধিকার করা,bezitten
1190,kaufen::V,ক্রয় করা,kopen
1191,verkaufen::V,বেচা,verkopen
1192,bezahlen::V,প্রদান করা,betalen
1193,zahlen::V,প্রদান করা,betalen
1194,beherrschen::V,শাসন করা,beheersen
1195,ertragen::V,বহন করা,verdragen
1196,lärmen::V,,lawaai maken
