,Concept_ID,ko,el
752,du::PRN,너,εσύ
753,er::PRN,그,αυτός
754,wir::PRN,우리,εμείς
755,ihr::PRN,너희들,εσείς
756,sie::PRN,그들,αυτοί
757,was::FPRN,뭣,τι
758,wer::FPRN,누구,ποιος
759,wo::FADV,어디,πού
760,wohin::FADV,어디로,πού
761,wohin::FADV,어디로,για πού
762,wie::FADV,어떻게,πώς
763,warum::FADV,왜,γιατί
764,wieviel::FNUM,얼마만큰,πόσος
765,eins::NUM,하나,ένα
766,zwei::NUM,둘,δύο
767,drei::NUM,셋,τρία
768,drei::NUM,셋,τρεις
769,vier::NUM,넷,τέσσερα
770,vier::NUM,넷,τέσσερις
771,fünf::NUM,다섯,πέντε
772,sechs::NUM,여섯,έξι
773,sieben::NUM,일곱,εφτά
774,acht::NUM,여덟,οχτώ
775,neun::NUM,아홉,εννιά
776,zehn::NUM,열,δέκα
777,elf::NUM,열하나,έντεκα
778,zwölf::NUM,열둘,δώδεκα
779,zwanzig::NUM,스물,είκοσι
780,dreißig::NUM,서름,τριάντα
781,vierzig::NUM,마흔,σαράντα
782,fünfzig::NUM,숸,πενήντα
783,sechzig::NUM,에순,εξήντα
784,siebzig::NUM,일흔,εβδομήντα
785,achtzig::NUM,여든,ογδόντα
786,neunzig::NUM,아흔,ενενήντα
787,hundert::NUM,백,εκατό
788,tausend::NUM,천,χίλιοι
789,und::CNJ,와,και
790,oder::CNJ,아니면,ή
791,stehen::V,서다,στέκομαι
792,stehen::V,서다,είμαι όρθιος
793,sitzen::V,앉다,κάθομαι
794,liegen::V,눕다,είμαι ξαπλωμένος
795,hängen::V,달다,κρέμομαι
796,werden::V,되다,γίνομαι
797,passieren::V,지장옶다,συμβαίνω
798,beginnen::V,시작되다,αρχίζω
799,enden::V,큳내다,τελειώνω
800,wechseln::V,병경하다,αλλάζω
801,aufgehen[Sonne]::V,뜨다,βγαίνω
802,aufgehen[Sonne]::V,뜨다,ανατέλλω
803,untergehen[Sonne]::V,지다,δύω
804,untergehen[Sonne]::V,지다,βασιλεύω
805,scheinen[Sonne]::V,빛나다,λάμπω
806,donnern::V,천둥치다,βροντώ
807,wehen::V,풀다,φυσώ
808,strömen::V,흐르다,ρέω
809,strömen::V,흐르다,τρέχω
810,fließen::V,흐르다,ρέω
811,sich drehen::V,돌다,γυρίζω
812,sich drehen::V,돌다,στρέφομαι
813,schwanken::V,동요하다,ταλαντεύομαι
814,schwingen::V,흔들다,αιωρούμαι
815,schwingen::V,흔들다,ταλαντεύομαι
816,fallen::V,떨어지다,πέφτω
817,brennen::V,타다,καίω
818,rauchen::V,김이나다,καπνίζω
819,regnen::V,비가오다,βρέχω
820,gefrieren::V,얼다,παγώνω
821,tauen::V,녹다,λειώνω
822,schmelzen::V,녹다,λειώνω
823,trocknen::V,홈치다,στεγνώνω
824,sieden::V,끓다,βράζω
825,faulen::V,부패하다,σαπίζω
826,verfaulen::V,썩다,σαπίζω
827,reißen::V,지바찢다,σχίζω
828,versinken::V,가라앉다,βουλιάζω
829,versinken::V,가라앉다,βυθίζομαι
830,vergehen::V,지나가다,περνώ
831,erscheinen::V,나타나다,εμφανίζομαι
832,verschwinden::V,사라지다,χάνομαι
833,verschwinden::V,사라지다,εξαφανίζομαι
834,sinken::V,가라앉다,κατεβαίνω
835,abnehmen::V,떼어내다,μειώνομαι 
836,zunehmen::V,증가하다,αυξάνω
837,zunehmen::V,증가하다,μεγαλώνω
838,steigen::V,상승하다,ανεβαίνω
839,wachsen::V,생기하다,μεγαλώνω
840,glänzen::V,뛰오나다,γυαλίζω
841,funkeln::V,불티가잍어나다,αστράφτω
842,funkeln::V,불티가잍어나다,σπιθοβολώ
843,lärmen::V,떠들다,θορυβώ
844,läuten::V,울시다,χτυπώ 
845,klingeln::V,초닌총을울리다,κουδουνίζω
846,klirren::V,탁탁울리다,κουδουνίζω
847,brausen::V,쏴쏴소리내다,βουΐζω
848,rauschen::V,솨솨,βουΐζω
849,klingen::V,반향하다,ηχώ
850,bellen::V,짖다,γαυγίζω
851,heulen::V,포효하다,ουρλιάζω
852,blasen::V,불다,φυσώ
853,pfeifen::V,피리를불다,σφυρίζω
854,schreien::V,절규하다,κραυγάζω
855,stöhnen::V,신음하다,βογγώ
856,zittern::V,저뉼하다,τρέμω
857,leben::V,살다,ζω
858,geboren werden::V,태어난,γεννιέμαι
859,atmen::V,숨쉬다,αναπνέω
860,trinken::V,마시다,πίνω
861,essen::V,먹다,τρώω
862,schlucken::V,들이켜다,καταπίνω
863,einschlafen::V,잠들다,αποκοιμιέμαι
864,schlafen::V,자다,κοιμάμαι
865,aufwachen::V,눈트다,ξυπνώ
866,aufstehen::V,서다,σηκώνομαι
867,sich erholen::V,회복하다,ξεκουράζομαι
868,schmerzen::V,아프다,πονώ
869,husten::V,잔기침하다,βήχω
870,genesen::V,낫다,θεραπεύομαι
871,sterben::V,죽다,πεθαίνω
872,umkommen::V,못쓰게되다,πεθαίνω
873,sich bewegen::V,움직이다,κουνιέμαι
874,sich rühren::V,움직이다,σαλεύω
875,sich erheben::V,이러서다,επαναστατώ
876,sich setzen::V,앉히다,κάθομαι
877,hinfallen::V,넘어지다,πέφτω κάτω
878,laufen::V,걷다,τρέχω
879,schreiten::V,보행하다,βαδίζω
880,spazierengehen::V,산보하다,κάνω βόλτα
881,spazierengehen::V,산보하다,πηγαίνω περίπατο
882,eilen::V,서둘다,σπεύδω
883,sich beeilen::V,서둘게하다,βιάζομαι
884,sausen::V,서들러 떠나다,τρέχω γρήγορα
885,rennen::V,달리다,τρέχω
886,springen::V,도약하다,πηδώ
887,klettern::V,갑겨오르다,σκαρφαλώνω
888,schaukeln::V,흔들리게하다,κουνιέμαι
889,kriechen::V,기다,έρπω
890,kriechen::V,기다,σέρνομαι
891,schwimmen::V,헤엄치다,κολυμπώ
892,tauchen::V,잠기다,βουτώ
893,rudern::V,물을헤치다,κωπηλατώ
894,fahren::V,가다,πηγαίνω
895,fahren::V,나르다,πηγαίνω
896,fliegen::V,날다,πετώ
897,gehen::V,가다,βαδίζω
898,gehen::V,가다,πηγαίνω
899,weggehen::V,팔리다,φεύγω
900,abfahren::V,출발하다,ξεκινώ
901,abfahren::V,출발하다,αναχωρώ
902,anhalten::V,멈추다,σταματώ
903,hineingehen::V,(그리로)가다,μπαίνω
904,eintreten::V,들러가다,μπαίνω
905,eintreten::V,들러가다,εισέρχομαι
906,kommen::V,오다,έρχομαι
907,ankommen::V,고챀하다,φτάνω
908,zurückkommen::V,보기,επιστρέφω
909,bleiben::V,체류,μένω
910,warten::V,기다리다,περιμένω
911,erwarten::V,기대하다,αναμένω
912,erwarten::V,기대하다,περιμένω
913,suchen::V,찾다,ψάχνω
914,suchen::V,구하다,ψάχνω
915,finden::V,찾아내다,βρίσκω
916,versuchen::V,시험하다,προσπαθώ
917,vorbereiten::V,재비하다,προετοιμάζω
918,lieben::V,사랑하다,αγαπώ
919,mögen::V,줗아하다,μου αρέσει
920,lachen::V,웃다,γελώ
921,rühren::V,건드리다,συγκινώ
922,weinen::V,울다,κλαίω
923,schimpfen::V,꾸짖다,βρίζω
924,sich ärgern::V,화를내게 하다,θυμώνω
925,sich fürchten::V,두려원하다,φοβάμαι
926,fürchten::V,두려원하다,φοβάμαι
927,fliehen::V,도망치다,φεύγω
928,flüchten::V,도주하다,δραπετεύω
929,sehen::V,보다,βλέπω
930,anschauen::V,바라보다,κοιτάζω
931,ansehen::V,바라보다,βλέπω
932,hören::V,듣다,ακούω
933,zuhören::V,듣다,ακούω
934,probieren::V,시식하다,δοκιμάζω
935,riechen::V,내새를맡다,μυρίζω
936,riechen::V,내새를맡다,οσφραίνομαι
937,fühlen::V,느끼다,αισθάνομαι
938,scheinen::V,...것같다,φαίνομαι
939,zu sehen sein::V,보이는,φαίνομαι
940,vernehmen::V,듣다,ακούω
941,vernehmen::V,듣다,μαθαίνω
942,vernehmen::V,들어서일다,ακούω
943,vernehmen::V,들어서일다,μαθαίνω
944,frieren::V,춥다,κρυώνω
945,tun::V,하다,κάνω
946,können::V,할주릴다,ξέρω
947,können::V,할주릴다,μπορώ
948,wollen::V,바라다,θέλω
949,anfangen::V,시작하다,αρχίζω
950,beenden::V,다하다,τελειώνω
951,aufhören::V,그만두다,παύω
952,gelingen::V,성국하다,πετυχαίνω
953,geraten::V,잘되어가다,γίνομαι
954,öffnen::V,열다,ανοίγω
955,schließen::V,추측하다,κλείνω
956,stellen::V,세우다,θέτω
957,setzen::V,놓다,θέτω
958,legen::V,눕히다,θέτω
959,berühren::V,대다,εγγίζω
960,verbinden::V,옝열하다,συνδέω
961,bedecken::V,덮다,σκεπάζω
962,aufhängen::V,매달다,κρεμώ
963,anzünden::V,점화하다,ανάβω
964,aufheben::V,위로올리다,σηκώνω
965,zurücklassen::V,튀에남기다,εγκαταλείπω
966,verlieren::V,잃다,χάνω
967,fallen lassen::V,떨어뜨리다,αφήνω να πέσει
968,machen::V,하다,κάνω
969,machen::V,하다,φτιάχνω
970,herstellen::V,제조하다,κατασκευάζω
971,bauen::V,짓다,χτίζω
972,bauen::V,짓다,οικοδομώ
973,reparieren::V,수셩자다,επισκευάζω
974,reparieren::V,수셩자다,επιδιορθώνω
975,verbessern::V,정정하다,βελτιώνω
976,verbessern::V,정정하다,καλυτερεύω
977,ändern::V,바꾸다,αλλάζω
978,graben::V,파다,σκάβω
979,beugen::V,구부리다,λυγίζω
980,biegen::V,굽히다,κάμπτω
981,drehen::V,회전,στρέφω
982,wenden::V,회전시키다,γυρίζω
983,umdrehen::V,회전시키다,γυρίζω
984,heben::V,일으아키다,υψώνω
985,heben::V,일으아키다,σηκώνω
986,hochheben::V,틀어올리다,υψώνω
987,hochheben::V,틀어올리다,σηκώνω
988,ergreifen::V,잡다,πιάνω
989,ergreifen::V,잡다,αρπάζω
990,halten::V,잡다,βαστώ
991,drücken::V,누르다,πιέζω
992,schieben::V,밀다,σπρώχνω
993,kratzen::V,긁다,γρατσουνίζω
994,lecken::V,핥다,γλείφω
995,beißen::V,물다,δαγκάνω
996,abschneiden::V,귾어내다,αποκόπτω
997,binden::V,매다,δένω
998,stecken::V,찌르다,χώνω
999,brechen::V,금,σπάζω
1000,klopfen::V,치다,χτυπώ
1001,klopfen::V,치다,τινάζω
1002,hauen::V,때리다,χτυπώ
1003,kleben::V,들러붙다,κολλώ
1004,reiben::V,문지르다,τρίβω
1005,streichen::V,쓰다듬다,αλείφω
1006,schleifen::V,갈다,ακονίζω
1007,schneiden::V,베다,κόβω
1008,rütteln::V,흔들다,σείω
1009,rütteln::V,흔들다,τινάζω
1010,schütteln::V,흔들다,σείω
1011,schütteln::V,흔들다,κουνώ
1012,schwenken::V,흔들다,κουνώ
1013,schütten::V,따르다,χύνω
1014,füllen::V,담다,γεμίζω
1015,einwickeln::V,싸다,τυλίγω
1016,tragen::V,지우다,φέρνω
1017,schleppen::V,끌다,κουβαλώ
1018,ziehen::V,당기다,τραβώ
1019,aufbewahren::V,간직하다,φυλάω
1020,werfen::V,던지다,ρίχνω
1021,fangen::V,밥다,πιάνω
1022,packen::V,쥐다,τσακώνω
1023,verstecken::V,숨기다,κρύβω
1024,teilen::V,나누다,μερίζω
1025,schicken::V,보내다,στέλνω
1026,bringen::V,가겨,φέρνω
1027,hinzufügen::V,부가하다,προσθέτω
1028,bekommen::V,얻다,προσκομίζω
1029,erhalten::V,지니다,παίρνω
1030,erhalten::V,지니다,λαμβάνω
1031,nehmen::V,잡다,πιάνω
1032,nehmen::V,잡다,παίρνω
1033,wählen::V,선거하다,εκλέγω
1034,auswählen::V,선출하다,διαλέγω
1035,bewahren::V,저장보종,διατηρώ
1036,behindern::V,훼방하다,εμποδίζω
1037,verderben::V,못쓰게 되다,χαλώ
1038,beschädigen::V,상하게하다,ζημιώνω
1039,zerbrechen::V,깨뜨리다,σπάζω
1040,zerreißen::V,잡아쫓다,σχίζω
1041,zerstören::V,파괴하다,καταστρέφω
1042,verbrennen::V,소실하다,καίω
1043,geben::V,주다,δίνω
1044,reichen::V,내일다,δίνω
1045,schenken::V,주다,χαρίζω
1046,versprechen::V,약속하다,υπόσχομαι
1047,wünschen::V,바라다,εύχομαι
1048,loben::V,칭찬하다,επαινώ
1049,küssen::V,키스하다,φιλώ
1050,wiegen::V,어르다,κουνώ
1051,wiegen::V,어르다,νανουρίζω
1052,zudecken::V,뚜꺼을하다,σκεπάζω
1053,wecken::V,깨우다,ξυπνώ
1054,zeigen::V,보이다,δείχνω
1055,führen::V,가게하다,οδηγώ
1056,lehren::V,가르치다,διδάσκω
1057,unterrichten::V,가르지다,διδάσκω
1058,aufziehen::V,사육하다,ανατρέφω
1059,leiten::V,이끌다,ηγούμαι
1060,leiten::V,이끌다,διευθύνω
1061,antreiben::V,몰다,σπρώχνω
1062,antreiben::V,몰다,παρακινώ
1063,lassen::V,내버려두다,αφήνω
1064,einladen::V,초청하다,προσκαλώ
1065,vereinigen::V,하나로하다,ενώνω
1066,besuchen::V,방문하다,επισκέπτομαι
1067,treffen::V,만나다,συναντώ
1068,sich versammeln::V,조립하다,μαζεύομαι
1069,spielen::V,눌다,παίζω
1070,singen::V,노래하다,τραγουδώ
1071,tanzen::V,춤추하다,χορεύω
1072,sich trennen::V,가르다,αποχωρίζομαι
1073,verlassen::V,버림받은,εγκαταλείπω
1074,retten::V,구조하다,σώζω
1075,bewachen::V,치키다,φρουρώ
1076,schützen::V,보호하다,προστατεύω
1077,verteidigen::V,막다,υπερασπίζω
1078,sich schlagen::V,치다,χτυπιέμαι
1079,schießen::V,쏘다,πυροβολώ
1080,siegen::V,이기다,νικώ
1081,ärgern::V,성을내게하다,τσαντίζω
1082,schlagen::V,치다,χτυπώ
1083,treten::V,디디다,κλοτσώ
1084,stechen::V,찌르다,τρυπώ
1085,stoßen::V,찌르다,ωθώ
1086,stoßen::V,찌르다,σπρώχνω
1087,stehlen::V,훔치다,κλέβω
1088,stören::V,움직이다,διαταράσσω
1089,belästigen::V,괴롭히다,ενοχλώ
1090,verbergen::V,숨기다,κρύβω
1091,täuschen::V,속이다,παραπλανώ
1092,betrügen::V,속이다,απατώ
1093,töten::V,죽이다,σκοτώνω
1094,töten::V,죽이다,θανατώνω
1095,wohnen::V,실다,μένω
1096,wohnen::V,실다,κατοικώ
1097,arbeiten::V,일하다,δουλεύω
1098,arbeiten::V,일하다,εργάζομαι
1099,sammeln::V,모으다,μαζεύω
1100,sammeln::V,모으다,συλλέγω
1101,pflücken::V,꿔다,κόβω
1102,jagen::V,사냥하다,κυνηγώ
1103,fischen::V,고기를잡다,ψαρεύω
1104,fassen::V,움켜쥐다,πιάνω
1105,hüten::V,망보다,φυλάγω
1106,hüten::V,망보다,προσέχω
1107,treiben::V,몰아세우다,οδηγώ
1108,anbinden::V,묶다,δένω
1109,füttern::V,사료를주다,ταΐζω
1110,melken::V,젖을짜다,αρμέγω
1111,hacken::V,자르다,κόβω
1112,gießen::V,물을대다,ποτίζω
1113,reifen::V,성숙하다,ωριμάζω
1114,zubereiten::V,조제하다,ετοιμάζω
1115,kochen::V,요리하다,βράζω
1116,backen::V,쿱다,ψήνω
1117,braten::V,굽다,τηγανίζω
1118,umrühren::V,교반하다,ανακατεύω
1119,stricken::V,뜨개질하다,πλέκω
1120,nähen::V,꿰매다,ράβω
1121,färben::V,채색하다,βάφω
1122,färben::V,채색하다,χρωματίζω
1123,reinigen::V,청소하다,καθαρίζω
1124,waschen::V,씻다,πλένω
1125,abwischen::V,닦다,σφουγγίζω
1126,spülen::V,씻다,ξεπλένω
1127,fegen::V,소체하다,σκουπίζω
1128,kehren::V,청소하다,σκουπίζω
1129,baden::V,감다,κάνω μπάνιο
1130,sich waschen::V,모믈 씻다,πλένομαι
1131,ausziehen::V,벗다,βγάζω
1132,anziehen::V,끌어움직이다,φορώ
1133,kämmen::V,빗다,χτενίζω
1134,schmücken::V,치레하다,στολίζω
1135,sagen::V,말하다,λέω
1136,sprechen::V,말하다,μιλώ
1137,reden::V,이야기하다,μιλώ
1138,reden::V,이야기하다,κουβεντιάζω
1139,fragen::V,질문하다,ρωτώ
1140,bitten::V,원하다,ζητώ
1141,bitten::V,원하다,παρακαλώ
1142,erzählen::V,이야기하다,διηγούμαι
1143,mitteilen::V,이야기하다,πληροφορώ
1144,nennen::V,부르다,ονομάζω
1145,rufen::V,불러내다,φωνάζω
1146,prahlen::V,자랑하다,καυχιέμαι
1147,übersetzen::V,번역하다,μεταφράζω
1148,denken::V,생각하다,σκέφτομαι
1149,glauben::V,믿다,πιστεύω
1150,bemerken::V,인자하다,παρατηρώ
1151,erkennen::V,인식하다,αναγνωρίζω
1152,begreifen::V,파악하다,καταλαβαίνω
1153,verstehen::V,이해하다,ακούω
1154,lernen::V,배우다,μαθαίνω
1155,wissen::V,알다,ξέρω
1156,sich erinnern an::V,상기하다,θυμάμαι
1157,vergessen::V,잊다,ξεχνώ
1158,messen::V,측정하다,μετρώ
1159,zählen::V,세다,μετρώ
1160,rechnen::V,게산하다,λογαριάζω
1161,lesen::V,읽다,διαβάζω
1162,malen::V,그리다,ζωγραφίζω
1163,zeichnen::V,소묘하다,σχεδιάζω
1164,schreiben::V,쓰다,γράφω
1165,besitzen::V,소유하다,κατέχω
1166,kaufen::V,사다,αγοράζω
1167,verkaufen::V,팔다,πουλώ
1168,bezahlen::V,지불하다,πληρώνω
1169,zahlen::V,치르다,πληρώνω
1170,beherrschen::V,지배하다,κυριαρχώ
1171,ertragen::V,참다,βαστώ
1172,ertragen::V,참다,αντέχω
1173,Raureif::N,,πάχνη
1174,Grube::N,,λάκκος
1175,Lust::N,,όρεξη
1176,Nachricht::N,,είδηση
1177,klug::A,,έξυπνος
1178,von hier::ADV,,από δω
1179,müde werden::V,,κουράζομαι
1180,krank werden::V,,αρρωσταίνω
1181,krank sein::V,,ασθενώ
1182,abreißen::V,,κόβω
1183,abreißen::V,,σχίζω
1184,sich anziehen::V,,ντύνομαι
1185,sich unterhalten::V,,συνομιλώ
1186,sich unterhalten::V,,κουβεντιάζω
