,Concept_ID,pl,el
736,jetzt::ADV,teraz,τώρα
737,jetzt::ADV,obecnie,τώρα
738,heute::ADV,dziś,σήμερα
739,heute::ADV,dzisiaj,σήμερα
740,morgen::ADV,jutro,αύριο
741,bald::ADV,wkrótce,σε λίγο
742,bald::ADV,wkrótce,εντός ολίγου
743,dann::ADV,potem,ύστερα
744,gestern::ADV,wczoraj,χτες
745,einst::ADV,kiedyś,ποτέ
746,einst::ADV,kiedyś,άλλοτε
747,einst::ADV,niegdyś,ποτέ
748,einst::ADV,niegdyś,άλλοτε
749,damals::ADV,wtedy,τότε
750,damals::ADV,wówczas,τότε
751,danach::ADV,następnie,μετά
752,danach::ADV,następnie,ύστερα
753,vorher::ADV,przedtem,πριν
754,vorher::ADV,przedtem,προηγουμένως
755,zuerst::ADV,naprzód,πρώτα
756,zuerst::ADV,najpierw,πρώτα
757,einmal::ADV,raz,μία φορά
758,manchmal::ADV,czasem,κάποτε
759,oft::ADV,często,συχνά
760,oft::ADV,często,πολλές φορές
761,immer::ADV,zawsze,πάντα
762,immer::ADV,zawsze,πάντοτε
763,niemals::ADV,nigdy,ποτέ
764,hier::ADV,tu,εδώ
765,hier::ADV,tutaj,εδώ
766,hierhin::ADV,tu,εδώ
767,von hier::ADV,stąd,από δω
768,dort::ADV,tam,εκεί
769,dorthin::ADV,tam,προς τα κει
770,geradeaus::ADV,prosto,κατευθείαν
771,vorwärts::ADV,naprzód,εμπρός
772,rückwärts::ADV,wstecz,πίσω
773,zurück::ADV,z powrotem,πίσω
774,unten::ADV,u dołu,κάτω
775,unten::ADV,na dole,κάτω
776,hinab::ADV,na_dół,προς τα κάτω
777,hinab::ADV,w_dół,προς τα κάτω
778,oben::ADV,w górze,πάνω
779,oben::ADV,w górze,επάνω
780,oben::ADV,na górze,πάνω
781,oben::ADV,na górze,επάνω
782,hinauf::ADV,w górę,προς τα πάνω
783,hinauf::ADV,na górę,προς τα πάνω
784,überall::ADV,wszędzie,παντού
785,nicht::ADV,nie,δεν
786,ein wenig::ADV,trochę,λιγάκι
787,kaum::ADV,ledwie,μόλις
788,kaum::ADV,prawie nie,μόλις
789,sehr::ADV,bardzo,πολύ
790,so::ADV,tak,έτσι
791,noch::ADV,jeszcze,ακόμα
792,nur::ADV,tylko,μόνο
793,schon::ADV,już,ήδη
794,schon::ADV,już,κιόλας
795,wieder::ADV,znów,ξανά
796,wieder::ADV,znowu,ξανά
797,vergebens::ADV,na próżno,μάταια
798,vor::PRP,przed,μπροστά σε
799,vor::PRP,przed,μπροστά από
800,hinter::PRP,za,πίσω από 
801,unter::PRP,pod,υπό
802,unter::PRP,pod,κάτω από
803,durch::PRP,przez,διά
804,durch::PRP,przez,διά μέσου
805,neben::PRP,obok,δίπλα σε
806,zwischen::PRP,między,μεταξύ
807,zwischen::PRP,między,ανάμεσα σε
808,wegen::PRP,z powodu,για
809,wegen::PRP,z powodu,λόγω
810,dies::PRN,to,αυτό
811,das::PRN,to,το
812,alles::PRN,wszystko,όλα
813,ich::PRN,ja,εγώ
814,du::PRN,ty,σύ
815,du::PRN,ty,εσύ
816,er::PRN,on,αυτός
817,wir::PRN,my,εμείς
818,ihr::PRN,wy,εσείς
819,sie::PRN,oni,αυτοί
820,was::FPRN,co,τι
821,wer::FPRN,kto,ποιος
822,wo::FADV,gdzie,πού
823,wohin::FADV,dokąd,πού
824,wohin::FADV,dokąd,για πού
825,wie::FADV,jak,πώς
826,warum::FADV,dlaczego,γιατί
827,wieviel::FNUM,ile,πόσος
828,eins::NUM,jeden,ένα
829,zwei::NUM,dwa,δύο
830,drei::NUM,trzy,τρία
831,drei::NUM,trzy,τρεις
832,vier::NUM,cztery,τέσσερα
833,vier::NUM,cztery,τέσσερις
834,fünf::NUM,pięć,πέντε
835,sechs::NUM,sześć,έξι
836,sieben::NUM,siedem,εφτά
837,acht::NUM,osiem,οχτώ
838,neun::NUM,dziewięć,εννιά
839,zehn::NUM,dziesięć,δέκα
840,elf::NUM,jedenaście,έντεκα
841,zwölf::NUM,dwanaście,δώδεκα
842,zwanzig::NUM,dwadzieścia,είκοσι
843,dreißig::NUM,trzydzieści,τριάντα
844,vierzig::NUM,czterdzieści,σαράντα
845,fünfzig::NUM,pięćdziesiąt,πενήντα
846,sechzig::NUM,sześćdziesiąt,εξήντα
847,siebzig::NUM,siedemdziesiąt,εβδομήντα
848,achtzig::NUM,osiemdziesiąt,ογδόντα
849,neunzig::NUM,dziewięćdziesiąt,ενενήντα
850,hundert::NUM,sto,εκατό
851,tausend::NUM,tysiąc,χίλιοι
852,und::CNJ,i,και
853,oder::CNJ,lub,ή
854,oder::CNJ,albo,ή
855,stehen::V,stać,στέκομαι
856,stehen::V,stać,είμαι όρθιος
857,sitzen::V,siedzieć,κάθομαι
858,liegen::V,leżeć,είμαι ξαπλωμένος
859,hängen::V,wisieć,κρέμομαι
860,werden::V,zostać,γίνομαι
861,werden::V,stać się,γίνομαι
862,passieren::V,dziać się,συμβαίνω
863,passieren::V,zdarzyć się,συμβαίνω
864,beginnen::V,zacząć się,αρχίζω
865,enden::V,kończyć się,τελειώνω
866,wechseln::V,zmienić się,αλλάζω
867,aufgehen[Sonne]::V,wzejść,βγαίνω
868,aufgehen[Sonne]::V,wzejść,ανατέλλω
869,untergehen[Sonne]::V,zajść,δύω
870,untergehen[Sonne]::V,zajść,βασιλεύω
871,scheinen[Sonne]::V,świecić,λάμπω
872,donnern::V,grzmieć,βροντώ
873,wehen::V,wiać,φυσώ
874,strömen::V,płynąć,ρέω
875,strömen::V,płynąć,τρέχω
876,strömen::V,lać się,ρέω
877,strömen::V,lać się,τρέχω
878,fließen::V,ciec,ρέω
879,fließen::V,płynąć,ρέω
880,sich drehen::V,obracać się,γυρίζω
881,sich drehen::V,obracać się,στρέφομαι
882,schwanken::V,chwiać się,ταλαντεύομαι
883,schwingen::V,wahać się,αιωρούμαι
884,schwingen::V,wahać się,ταλαντεύομαι
885,fallen::V,padać,πέφτω
886,brennen::V,palić się,καίω
887,rauchen::V,dymić,καπνίζω
888,rauchen::V,dymić się,καπνίζω
889,regnen::V,padać,βρέχω
890,gefrieren::V,zamarznąć,παγώνω
891,tauen::V,tajać,λειώνω
892,schmelzen::V,topnieć,λειώνω
893,trocknen::V,schnąć,στεγνώνω
894,sieden::V,wrzeć,βράζω
895,sieden::V,kipieć,βράζω
896,faulen::V,gnić,σαπίζω
897,verfaulen::V,zgnić,σαπίζω
898,reißen::V,urywać się,σχίζω
899,versinken::V,tonąć,βουλιάζω
900,versinken::V,tonąć,βυθίζομαι
901,vergehen::V,przechodzić,περνώ
902,erscheinen::V,zjawiać się,εμφανίζομαι
903,verschwinden::V,zniknąć,χάνομαι
904,verschwinden::V,zniknąć,εξαφανίζομαι
905,sinken::V,spadać,κατεβαίνω
906,abnehmen::V,spadać,μειώνομαι 
907,zunehmen::V,wzrosnąć,αυξάνω
908,zunehmen::V,wzrosnąć,μεγαλώνω
909,steigen::V,wzrastać,ανεβαίνω
910,wachsen::V,rosnąć,μεγαλώνω
911,glänzen::V,błyszczeć,γυαλίζω
912,funkeln::V,zabłyszczeć,αστράφτω
913,funkeln::V,zabłyszczeć,σπιθοβολώ
914,lärmen::V,hałasować,θορυβώ
915,läuten::V,dzwonić,χτυπώ 
916,klingeln::V,dzwonić,κουδουνίζω
917,klirren::V,brzęczeć,κουδουνίζω
918,brausen::V,huczeć,βουΐζω
919,rauschen::V,szumieć,βουΐζω
920,rauschen::V,szeleścić,βουΐζω
921,klingen::V,brzmieć,ηχώ
922,klingen::V,dźwięczeć,ηχώ
923,bellen::V,szczekać,γαυγίζω
924,heulen::V,wyć,ουρλιάζω
925,blasen::V,dmuchnąć,φυσώ
926,pfeifen::V,gwizdać,σφυρίζω
927,schreien::V,krzyczeć,κραυγάζω
928,stöhnen::V,stękać,βογγώ
929,zittern::V,drżeć,τρέμω
930,leben::V,żyć,ζω
931,geboren werden::V,urodzić się,γεννιέμαι
932,atmen::V,oddychać,αναπνέω
933,trinken::V,pić,πίνω
934,essen::V,jeść,τρώω
935,schlucken::V,połknąć,καταπίνω
936,müde werden::V,zmęczyć się,κουράζομαι
937,einschlafen::V,zasnąć,αποκοιμιέμαι
938,schlafen::V,spać,κοιμάμαι
939,aufwachen::V,obudzić się,ξυπνώ
940,aufstehen::V,wstać,σηκώνομαι
941,sich erholen::V,wypoczywać,ξεκουράζομαι
942,krank werden::V,zachorować,αρρωσταίνω
943,krank sein::V,chorować,ασθενώ
944,schmerzen::V,boleć,πονώ
945,husten::V,kaszlać,βήχω
946,genesen::V,wyzdrowieć,θεραπεύομαι
947,sterben::V,umrzeć,πεθαίνω
948,umkommen::V,zginąć,πεθαίνω
949,sich bewegen::V,poruszać się,κουνιέμαι
950,sich rühren::V,ruszyć się,σαλεύω
951,sich erheben::V,podnieść się,επαναστατώ
952,sich setzen::V,usiąść,κάθομαι
953,hinfallen::V,upaść,πέφτω κάτω
954,laufen::V,chodzić,τρέχω
955,schreiten::V,kroczyć,βαδίζω
956,spazierengehen::V,iść na spacer,κάνω βόλτα
957,spazierengehen::V,iść na spacer,πηγαίνω περίπατο
958,eilen::V,pospieszać,σπεύδω
959,sich beeilen::V,pospieszyć się,βιάζομαι
960,sausen::V,pędzić,τρέχω γρήγορα
961,rennen::V,biec,τρέχω
962,rennen::V,biegać,τρέχω
963,springen::V,skakać,πηδώ
964,klettern::V,wspinać się,σκαρφαλώνω
965,schaukeln::V,huśtać,κουνιέμαι
966,schaukeln::V,kołysać,κουνιέμαι
967,kriechen::V,pełzać,έρπω
968,kriechen::V,pełzać,σέρνομαι
969,kriechen::V,czołgać się,έρπω
970,kriechen::V,czołgać się,σέρνομαι
971,schwimmen::V,pływać,κολυμπώ
972,tauchen::V,zanurzać się,βουτώ
973,rudern::V,wiosłować,κωπηλατώ
974,fahren::V,jechać,πηγαίνω
975,fliegen::V,latać,πετώ
976,fliegen::V,lecieć,πετώ
977,gehen::V,iść,βαδίζω
978,gehen::V,iść,πηγαίνω
979,weggehen::V,odejść,φεύγω
980,abfahren::V,odjechać,ξεκινώ
981,abfahren::V,odjechać,αναχωρώ
982,anhalten::V,zatrzymać się,σταματώ
983,hineingehen::V,wchodzić,μπαίνω
984,eintreten::V,wejść,μπαίνω
985,eintreten::V,wejść,εισέρχομαι
986,eintreten::V,nastąpić,μπαίνω
987,eintreten::V,nastąpić,εισέρχομαι
988,kommen::V,przyjść,έρχομαι
989,ankommen::V,przybyć,φτάνω
990,zurückkommen::V,wrócić,επιστρέφω
991,bleiben::V,zostać,μένω
992,warten::V,czekać,περιμένω
993,erwarten::V,oczekiwać,αναμένω
994,erwarten::V,oczekiwać,περιμένω
995,suchen::V,szukać,ψάχνω
996,finden::V,znaleźć,βρίσκω
997,versuchen::V,próbować,προσπαθώ
998,vorbereiten::V,przygotować,προετοιμάζω
999,lieben::V,kochać,αγαπώ
1000,mögen::V,lubić,μου αρέσει
1001,lachen::V,śmiać się,γελώ
1002,rühren::V,wzruszyć,συγκινώ
1003,weinen::V,płakać,κλαίω
1004,schimpfen::V,kląć,βρίζω
1005,sich ärgern::V,gniewać się,θυμώνω
1006,sich fürchten::V,bać się,φοβάμαι
1007,fürchten::V,bać się,φοβάμαι
1008,fliehen::V,uciekać,φεύγω
1009,flüchten::V,uciec,δραπετεύω
1010,sehen::V,widzieć,βλέπω
1011,sehen::V,zobaczyć,βλέπω
1012,anschauen::V,oglądać,κοιτάζω
1013,ansehen::V,popatrzeć na,βλέπω
1014,hören::V,słyszeć,ακούω
1015,zuhören::V,słuchać,ακούω
1016,probieren::V,kosztować,δοκιμάζω
1017,riechen::V,wąchać,μυρίζω
1018,riechen::V,wąchać,οσφραίνομαι
1019,fühlen::V,czuć,αισθάνομαι
1020,fühlen::V,odczuwać,αισθάνομαι
1021,scheinen::V,wydawać się,φαίνομαι
1022,zu sehen sein::V,widnieć,φαίνομαι
1023,vernehmen::V,usłyszeć,ακούω
1024,vernehmen::V,usłyszeć,μαθαίνω
1025,frieren::V,marznąć,κρυώνω
1026,tun::V,czynić,κάνω
1027,können::V,móc,ξέρω
1028,können::V,móc,μπορώ
1029,können::V,umieć,ξέρω
1030,können::V,umieć,μπορώ
1031,wollen::V,chcieć,θέλω
1032,anfangen::V,zacząć,αρχίζω
1033,beenden::V,zakończyć,τελειώνω
1034,aufhören::V,przestać,παύω
1035,gelingen::V,udać się,πετυχαίνω
1036,geraten::V,udać się,γίνομαι
1037,öffnen::V,otworzyć,ανοίγω
1038,schließen::V,zamknąć,κλείνω
1039,stellen::V,postawić,θέτω
1040,setzen::V,posadzić,θέτω
1041,legen::V,kłaść,θέτω
1042,berühren::V,dotykać,εγγίζω
1043,verbinden::V,łączyć,συνδέω
1044,bedecken::V,przykryć,σκεπάζω
1045,aufhängen::V,powiesić,κρεμώ
1046,anzünden::V,zapalić,ανάβω
1047,aufheben::V,podnieść,σηκώνω
1048,zurücklassen::V,zostawić,εγκαταλείπω
1049,verlieren::V,zgubić,χάνω
1050,fallen lassen::V,upuścić,αφήνω να πέσει
1051,machen::V,zrobić,κάνω
1052,machen::V,zrobić,φτιάχνω
1053,herstellen::V,wytworzyć,κατασκευάζω
1054,bauen::V,budować,χτίζω
1055,bauen::V,budować,οικοδομώ
1056,reparieren::V,naprawiać,επισκευάζω
1057,reparieren::V,naprawiać,επιδιορθώνω
1058,verbessern::V,ulepszyć,βελτιώνω
1059,verbessern::V,ulepszyć,καλυτερεύω
1060,ändern::V,zmienić,αλλάζω
1061,graben::V,kopać,σκάβω
1062,beugen::V,zagiąć,λυγίζω
1063,biegen::V,zgiąć,κάμπτω
1064,drehen::V,obracać,στρέφω
1065,wenden::V,obrocić,γυρίζω
1066,umdrehen::V,obrocić,γυρίζω
1067,heben::V,podnosić,υψώνω
1068,heben::V,podnosić,σηκώνω
1069,hochheben::V,podnieść,υψώνω
1070,hochheben::V,podnieść,σηκώνω
1071,ergreifen::V,chwycić,πιάνω
1072,ergreifen::V,chwycić,αρπάζω
1073,halten::V,trzymać,βαστώ
1074,drücken::V,naciskać,πιέζω
1075,schieben::V,pchać,σπρώχνω
1076,schieben::V,posuwać,σπρώχνω
1077,kratzen::V,drapać,γρατσουνίζω
1078,lecken::V,lizać,γλείφω
1079,beißen::V,kąsać,δαγκάνω
1080,abreißen::V,oderwać,κόβω
1081,abreißen::V,oderwać,σχίζω
1082,abschneiden::V,odciąć,αποκόπτω
1083,binden::V,wiązać,δένω
1084,stecken::V,wetknąć,χώνω
1085,brechen::V,złamać,σπάζω
1086,klopfen::V,pukać,χτυπώ
1087,klopfen::V,pukać,τινάζω
1088,klopfen::V,stukać,χτυπώ
1089,klopfen::V,stukać,τινάζω
1090,hauen::V,bić,χτυπώ
1091,kleben::V,kleić,κολλώ
1092,reiben::V,trzeć,τρίβω
1093,streichen::V,smarować,αλείφω
1094,schleifen::V,ostrzyć,ακονίζω
1095,schneiden::V,ciąć,κόβω
1096,schneiden::V,krajać,κόβω
1097,rütteln::V,trząść,σείω
1098,rütteln::V,trząść,τινάζω
1099,schütteln::V,trząść,σείω
1100,schütteln::V,trząść,κουνώ
1101,schwenken::V,machać,κουνώ
1102,schütten::V,nasypać,χύνω
1103,füllen::V,napełnić,γεμίζω
1104,einwickeln::V,zawinąć,τυλίγω
1105,tragen::V,nieść,φέρνω
1106,schleppen::V,wlec,κουβαλώ
1107,ziehen::V,ciągnąć,τραβώ
1108,aufbewahren::V,przechowywać,φυλάω
1109,werfen::V,rzucać,ρίχνω
1110,fangen::V,łowić,πιάνω
1111,packen::V,chwycić,τσακώνω
1112,verstecken::V,ukryć,κρύβω
1113,verstecken::V,schować,κρύβω
1114,teilen::V,podzielić,μερίζω
1115,schicken::V,posyłać,στέλνω
1116,bringen::V,przynieść,φέρνω
1117,hinzufügen::V,dodać,προσθέτω
1118,bekommen::V,dostać,προσκομίζω
1119,erhalten::V,otrzymać,παίρνω
1120,erhalten::V,otrzymać,λαμβάνω
1121,nehmen::V,wziąć,πιάνω
1122,nehmen::V,wziąć,παίρνω
1123,wählen::V,wybrać,εκλέγω
1124,auswählen::V,wybrać,διαλέγω
1125,bewahren::V,zachować,διατηρώ
1126,behindern::V,utrudnić,εμποδίζω
1127,behindern::V,przeszkadzać,εμποδίζω
1128,verderben::V,zepsuć,χαλώ
1129,beschädigen::V,uszkodzić,ζημιώνω
1130,zerbrechen::V,złamać,σπάζω
1131,zerreißen::V,drzeć,σχίζω
1132,zerreißen::V,rozdzierać,σχίζω
1133,zerstören::V,zniszczyć,καταστρέφω
1134,verbrennen::V,spalić,καίω
1135,geben::V,dać,δίνω
1136,reichen::V,podać,δίνω
1137,schenken::V,darować,χαρίζω
1138,versprechen::V,obiecać,υπόσχομαι
1139,wünschen::V,życzyć,εύχομαι
1140,loben::V,chwalić,επαινώ
1141,küssen::V,całować,φιλώ
1142,wiegen::V,kołysać,κουνώ
1143,wiegen::V,kołysać,νανουρίζω
1144,zudecken::V,przykryć,σκεπάζω
1145,wecken::V,zbudzić,ξυπνώ
1146,zeigen::V,pokazać,δείχνω
1147,führen::V,wieść,οδηγώ
1148,führen::V,prowadzić,οδηγώ
1149,lehren::V,uczyć,διδάσκω
1150,unterrichten::V,nauczać,διδάσκω
1151,aufziehen::V,wychować,ανατρέφω
1152,leiten::V,kierować,ηγούμαι
1153,leiten::V,kierować,διευθύνω
1154,antreiben::V,popędzić,σπρώχνω
1155,antreiben::V,popędzić,παρακινώ
1156,lassen::V,zostawić,αφήνω
1157,einladen::V,zaprosić,προσκαλώ
1158,vereinigen::V,zjednoczyć,ενώνω
1159,besuchen::V,odwiedzić,επισκέπτομαι
1160,treffen::V,trafić,συναντώ
1161,treffen::V,spotkać,συναντώ
1162,sich versammeln::V,zebrać się,μαζεύομαι
1163,sich versammeln::V,zgromadzić się,μαζεύομαι
1164,spielen::V,grać,παίζω
1165,spielen::V,bawić się,παίζω
1166,singen::V,śpiewać,τραγουδώ
1167,tanzen::V,pląsać,χορεύω
1168,tanzen::V,tańczyć,χορεύω
1169,sich trennen::V,rozstać się,αποχωρίζομαι
1170,verlassen::V,opuścić,εγκαταλείπω
1171,retten::V,ocalić,σώζω
1172,retten::V,uratować,σώζω
1173,bewachen::V,pilnować,φρουρώ
1174,schützen::V,ochronić,προστατεύω
1175,verteidigen::V,bronić,υπερασπίζω
1176,sich schlagen::V,pobić się,χτυπιέμαι
1177,schießen::V,strzelać,πυροβολώ
1178,siegen::V,zwycziężyć,νικώ
1179,ärgern::V,gniewać,τσαντίζω
1180,schlagen::V,bić,χτυπώ
1181,schlagen::V,uderzyć,χτυπώ
1182,treten::V,kopnąć,κλοτσώ
1183,stechen::V,ukłuć,τρυπώ
1184,stoßen::V,popchnąć,ωθώ
1185,stoßen::V,popchnąć,σπρώχνω
1186,stehlen::V,ukraść,κλέβω
1187,stören::V,zakłócić,διαταράσσω
1188,stören::V,przeszkodzić,διαταράσσω
1189,belästigen::V,dokuczać,ενοχλώ
1190,verbergen::V,ukryć,κρύβω
1191,täuschen::V,łudzić,παραπλανώ
1192,betrügen::V,oszukać,απατώ
1193,töten::V,zabić,σκοτώνω
1194,töten::V,zabić,θανατώνω
1195,wohnen::V,mieszkać,μένω
1196,wohnen::V,mieszkać,κατοικώ
1197,arbeiten::V,pracować,δουλεύω
1198,arbeiten::V,pracować,εργάζομαι
1199,sammeln::V,zebrać,μαζεύω
1200,sammeln::V,zebrać,συλλέγω
1201,pflücken::V,zerwać,κόβω
1202,jagen::V,polować,κυνηγώ
1203,fischen::V,łowić ryby,ψαρεύω
1204,fassen::V,złapać,πιάνω
1205,hüten::V,paść,φυλάγω
1206,hüten::V,paść,προσέχω
1207,treiben::V,pędzić,οδηγώ
1208,anbinden::V,przywiązać,δένω
1209,füttern::V,karmić,ταΐζω
1210,melken::V,doić,αρμέγω
1211,hacken::V,rąbać,κόβω
1212,gießen::V,lać,ποτίζω
1213,gießen::V,podlać,ποτίζω
1214,reifen::V,dojrzeć,ωριμάζω
1215,zubereiten::V,przyrządzić,ετοιμάζω
1216,kochen::V,gotować,βράζω
1217,backen::V,piec,ψήνω
1218,braten::V,piec,τηγανίζω
1219,braten::V,smażyć,τηγανίζω
1220,umrühren::V,przemieszać,ανακατεύω
1221,stricken::V,dziać,πλέκω
1222,nähen::V,szyć,ράβω
1223,färben::V,pofarbować,βάφω
1224,färben::V,pofarbować,χρωματίζω
1225,reinigen::V,oczyścić,καθαρίζω
1226,waschen::V,prać,πλένω
1227,abwischen::V,obetrzeć,σφουγγίζω
1228,spülen::V,płukać,ξεπλένω
1229,fegen::V,zamiatać,σκουπίζω
1230,kehren::V,zamieść,σκουπίζω
1231,baden::V,kąpać się,κάνω μπάνιο
1232,sich waschen::V,myć się,πλένομαι
1233,ausziehen::V,zdjąć,βγάζω
1234,anziehen::V,włożyć,φορώ
1235,sich anziehen::V,ubrać się,ντύνομαι
1236,kämmen::V,uczesać,χτενίζω
1237,schmücken::V,ozdabiać,στολίζω
1238,sagen::V,powiedzieć,λέω
1239,sprechen::V,mówić,μιλώ
1240,reden::V,mówić,μιλώ
1241,reden::V,mówić,κουβεντιάζω
1242,sich unterhalten::V,rozmawiać,συνομιλώ
1243,sich unterhalten::V,rozmawiać,κουβεντιάζω
1244,fragen::V,zapytać,ρωτώ
1245,bitten::V,prosić,ζητώ
1246,bitten::V,prosić,παρακαλώ
1247,erzählen::V,opowiedzieć,διηγούμαι
1248,mitteilen::V,zawiadomić o,πληροφορώ
1249,nennen::V,nazwać,ονομάζω
1250,rufen::V,wołać,φωνάζω
1251,prahlen::V,chełpić się,καυχιέμαι
1252,übersetzen::V,tłumaczyć,μεταφράζω
1253,denken::V,myśleć,σκέφτομαι
1254,glauben::V,sądzić,πιστεύω
1255,glauben::V,wierzyć,πιστεύω
1256,bemerken::V,zauważyć,παρατηρώ
1257,erkennen::V,poznać,αναγνωρίζω
1258,begreifen::V,zrozumieć,καταλαβαίνω
1259,verstehen::V,rozumieć,ακούω
1260,verstehen::V,dosłyszeć,ακούω
1261,lernen::V,uczyć się,μαθαίνω
1262,wissen::V,wiedzieć,ξέρω
1263,sich erinnern an::V,przypomnieć sobie,θυμάμαι
1264,vergessen::V,zapomnieć,ξεχνώ
1265,messen::V,mierzyć,μετρώ
1266,zählen::V,liczyć,μετρώ
1267,rechnen::V,rachować,λογαριάζω
1268,lesen::V,czytać,διαβάζω
1269,malen::V,malować,ζωγραφίζω
1270,zeichnen::V,rysować,σχεδιάζω
1271,schreiben::V,pisać,γράφω
1272,besitzen::V,posiadać,κατέχω
1273,kaufen::V,kupić,αγοράζω
1274,verkaufen::V,sprzedać,πουλώ
1275,bezahlen::V,zapłacić,πληρώνω
1276,zahlen::V,płacić,πληρώνω
1277,beherrschen::V,opanować,κυριαρχώ
1278,ertragen::V,znieść,βαστώ
1279,ertragen::V,znieść,αντέχω
