,Concept_ID,hi,sah
723,Gott::N,ईश्वर,тангара
724,Arbeiter::N,मज़दूर,үлэһит
725,Chef::N,अध्यक्ष,баһылык
726,Chef::N,अध्यक्ष,начальник
727,Meister::N,शिल्पज्ञ,уус
728,Meister::N,शिल्पज्ञ,маастар
729,Arzt::N,वैद्य,врач
730,Arzt::N,डॉक्टर,врач
731,Arzt::N,चिकित्सक,врач
732,Lehrer::N,शिक्षक,учуутал
733,Lehrer::N,अध्यापक,учуутал
734,Geld::N,धन,харчы
735,Geld::N,पैसा,харчы
736,Geschäft::N,सौदा,идэ
737,Geschäft::N,व्यापार,идэ
738,Laden::N,दुकान,маҕаһыын
739,Preis::N,दाम,сыана
740,Preis::N,मूल्य,сыана
741,Ware::N,माल,табаар
742,Ware::N,पण्य,табаар
743,Nutzen::N,लाभ,туһа
744,Nutzen::N,फ़ायदा,туһа
745,Reichtum::N,धन,баай
746,Reichtum::N,दौलत,баай
747,Welt::N,विश्व,аан дойду
748,Welt::N,दुनिया,аан дойду
749,Land::N,देश,дойду
750,Land::N,मुल्क,дойду
751,Staat::N,राज्य,государство
752,Staat::N,राष्ट्र,государство
753,König::N,राजा,король
754,König::N,बादशाह,король
755,Macht::N,शासन,былаас
756,Macht::N,सत्ता,былаас
757,Grenze::N,सरहद,кыраныысса
758,Krieg::N,जंग,сэрии
759,Krieg::N,युद्ध,сэрии
760,Feind::N,शत्रु,өстөөх
761,Feind::N,दुश्मन,өстөөх
762,Gewalt::N,हिंसा,күүһүлээһин
763,Kampf::N,लड़ाई,охсуһуу
764,Kampf::N,संघर्ष,охсуһуу
765,Bogen[Waffe]::N,कमान,ох
766,Pfeil::N,बान,ох
767,Gewehr::N,बंदूक़,саа
768,Fehler::N,भूल,сыыһа
769,Fehler::N,ग़लती,сыыһа
770,Lüge::N,झूठ,сымыйа
771,Lüge::N,असत्य,сымыйа
772,Schaden::N,हानि,хоромньу
773,Schaden::N,नुक़सान,хоромньу
774,Unglück::N,मुसीबत,алдьархай
775,Unglück::N,विपात्ति,алдьархай
776,Schuld::N,दोष,буруй
777,Schuld::N,क़सूर,буруй
778,Alter::N,आयु,саас
779,Alter::N,उम्र,саас
780,Schluss::N,अंत,тиһэх
781,Schluss::N,समाप्ति,тиһэх
782,Zeit::N,काल,бириэмэ
783,Zeit::N,वक़्त,бириэмэ
784,Tag::N,दिन,күн
785,Tag::N,रोज़,күн
786,Morgen::N,सुबह,сарсыарда
787,Mittag::N,दोपहर,күн ортото
788,Mittag::N,मध्याह्न,күн ортото
789,Abend::N,शाम,киэһэ
790,Abend::N,संध्या,киэһэ
791,Nacht::N,रात,түүн
792,Nacht::N,रात्रि,түүн
793,Woche::N,हफ़्ता,нэдиэлэ
794,Monat::N,मास,ый
795,Monat::N,महीना,ый
796,Jahr::N,बरस,сыл
797,Jahr::N,बरस,дьыл
798,Jahr::N,वर्ष,сыл
799,Jahr::N,वर्ष,дьыл
800,Frühling::N,वसंत,саас
801,Sommer::N,गरमी,сайын
802,Sommer::N,ग्रीष्म,сайын
803,Herbst::N,शरत्,күһүн
804,Herbst::N,पतझड़,күһүн
805,Winter::N,जाड़ा,кыһын
806,Winter::N,सर्दियाँ,кыһын
807,Januar::N,जनवरी,тохсунньу
808,Februar::N,फ़रवरी,олунньу
809,März::N,मार्च,кулун тутар
810,April::N,अप्रैल,муус устар ый
811,Mai::N,मई,ыам ыйа
812,Juni::N,जून,бэс ыйа
813,Juli::N,जुलाई,от ыйа
814,August::N,अगस्त,атырдьах ыйа
815,September::N,सितंबर,балаҕан ыйа
816,Oktober::N,अक्तूबर,алтынньы
817,November::N,नवंबर,сэтинньи
818,Dezember::N,दिसंबर,ахсынньы
819,Montag::N,पीर,бэнидиэнньик
820,Montag::N,सोमवार,бэнидиэнньик
821,Dienstag::N,मंगलवार,оптуорунньук
822,Mittwoch::N,बुधवार,сэрэдэ
823,Donnerstag::N,गुरुवार,чэппиэр
824,Donnerstag::N,बृहस्पतिवार,чэппиэр
825,Freitag::N,शुक्रवार,бээтинсэ
826,Samstag::N,सनीचर,субуота
827,Samstag::N,शनिवार,субуота
828,Sonntag::N,इतवार,баскыһыанньа
829,Sonntag::N,रविवार,баскыһыанньа
830,groß::A,बड़ा,бөдөҥ
831,groß::A,बड़ा,улахан
832,klein::A,कम,кыр
833,klein::A,छोटा,кыр
834,lang::A,लंबा,уһун
835,lang::A,दीर्घ,уһун
836,kurz::A,लधु,кылгас
837,kurz::A,छोटा,кылгас
838,breit::A,चौड़ा,кэтит
839,schmal::A,तंग,кыараҕас
840,schmal::A,सँकरा,кыараҕас
841,dicht::A,सघन,хойуу
842,dick[Gegenstand]::A,मोटा,суон
843,dick[Gegenstand]::A,मोटा,хойуу
844,dünn::A,महीन,чараас
845,dünn::A,बारीक,чараас
846,fein::A,कोमल,бытархай
847,fein::A,कोमल,синньигес
848,fein::A,सूक्ष्म,бытархай
849,fein::A,सूक्ष्म,синньигес
850,fest::A,दृढ़,бөҕө
851,fest::A,दृढ़,кытаанах
852,fest::A,मज़बूत,бөҕө
853,fest::A,मज़बूत,кытаанах
854,flach::A,चपटा,хаптаҕай
855,glatt::A,चौरस,кылааккай
856,glatt::A,चिकना,кылааккай
857,hart::A,कठोर,хатан
858,hart::A,कठोर,кытаанах
859,hart::A,सख़्त,хатан
860,hart::A,सख़्त,кытаанах
861,weich::A,नरम,сымнаҕас
862,weich::A,मुलायम,сымнаҕас
863,rund::A,गोल,төгүрүк
864,rund::A,वर्तुल,төгүрүк
865,spitz::A,नुकीला,сытыы
866,spitz::A,नुकीला,уһуктаах
867,scharf::A,पैना,сытыы
868,stumpf::A,भोथरा,сыппах
869,schwer::A,भारी,ыарахан
870,schwer::A,वज़नी,ыарахан
871,schön::A,सुंदर,кыраһыабай
872,heiß::A,उष्ण,итии
873,warm::A,गरम,ичигэс
874,kalt::A,सर्द,тымныы
875,kühl::A,ठंडा,сөрүүн
876,frisch::A,तर,ыраас
877,frisch::A,तर,сөрүүн
878,frisch::A,तर,тымныы
879,frisch::A,ताज़ा,ыраас
880,frisch::A,ताज़ा,сөрүүн
881,frisch::A,ताज़ा,тымныы
882,feucht::A,नम,сииктээх
883,feucht::A,भीगा,сииктээх
884,nass::A,गीला,инчэҕэй
885,trocken::A,सूखा,кураан
886,trocken::A,ख़ुश्क,кураан
887,voll::A,भरा,толору
888,voll::A,पूरा,толору
889,leer::A,ख़ाली,иччитэх
890,offen::A,खुला,аһаҕас
891,geschlossen::A,बंद,бүтэй
892,sauber::A,साफ़,сэбэр
893,sauber::A,सुथरा,сэбэр
894,schmutzig::A,गंदा,кирдээх
895,roh::A,कच्चा,сиикэй
896,reif::A,पक्व,буспут
897,reif::A,पक्व,сиппит-хоппут
898,reif::A,पक्का,буспут
899,reif::A,पक्का,сиппит-хоппут
900,lecker::A,मज़ेदार,минньигэс
901,lecker::A,स्वादिष्ट,минньигэс
902,süß::A,मीठा,минньигэс
903,bitter::A,कटु,аһыы
904,bitter::A,कड़वा,аһыы
905,sauer::A,खट्टा,аһыы
906,hell::A,रोशन,сырдык
907,dunkel::A,अँधेरा,хараҥа
908,schwarz::A,काला,хара
909,schwarz::A,स्याह,хара
910,weiß::A,सफ़ेद,үрүҥ
911,weiß::A,सफ़ेद,маҥан
912,rot::A,लाल,кыһыл
913,rot::A,सुर्ख़,кыһыл
914,gelb::A,पीला,саһархай
915,gelb::A,ज़र्द,саһархай
916,blau::A,नीला,күөх
917,blau::A,आसमानी,күөх
918,grün::A,हरा,күөх
919,grün::A,हरा,от күөҕэ
920,grau::A,धूसर,сиэрэй
921,bunt::A,रंगीन,эриэн
922,bunt::A,बहुरंगा,эриэн
923,billig::A,सस्ता,чэпчэки
924,teuer::A,महँगा,сыаналаах
925,wertvoll::A,क़ीमती,сыаналаах
926,wertvoll::A,मूल्यवान्,сыаналаах
927,blind::A,अंधा,хараҕа суох
928,taub::A,बहरा,дьүлэй
929,kräftig::A,ताक़तवर,модун
930,kräftig::A,शक्तिशाली,модун
931,stark::A,प्रबल,күүстээх
932,stark::A,बलवान्,күүстээх
933,schwach::A,कमज़ोर,мөлтөх
934,fett::A,मोटा,эмис
935,fett::A,मांसल,эмис
936,schlank::A,पतला,дьылҕан
937,schlank::A,पतला,дьыпсаҕай
938,schlank::A,छरहरा,дьылҕан
939,schlank::A,छरहरा,дьыпсаҕай
940,hübsch::A,सुंदर,олус кэрэ
941,hübsch::A,सुंदर,көрүөхтэн үчүгэй
942,hübsch::A,ख़ूबसूरत,олус кэрэ
943,hübsch::A,ख़ूबसूरत,көрүөхтэн үчүгэй
944,böse::A,पापी,өһүөннээх
945,böse::A,दुष्ट,өһүөннээх
946,dumm::A,मूर्ख,акаары
947,dumm::A,बुद्धू,акаары
948,faul::A,आलसी,нэс
949,faul::A,सुस्त,нэс
950,fleißig::A,मेहनती,кыһамньылаах
951,fleißig::A,परिश्रमी,кыһамньылаах
952,geizig::A,कृपण,иҥсэлээх
953,geizig::A,कंजूस,иҥсэлээх
954,klug::A,समझदार,өйдөөх
955,klug::A,होशियार,өйдөөх
956,klug::A,अक़्लमंद,өйдөөх
957,geschickt::A,किशल,наһаа дьоҕурдаах
958,lieb::A,प्रिय,тапталлаах
959,lieb::A,प्यारा,тапталлаах
960,lustig::A,हँसमुख,көрдөөх
961,lustig::A,ख़ुशदिल,көрдөөх
962,sanft::A,नम्र,намчы
963,sanft::A,नम्र,сымнаҕас
964,hungrig::A,भूखा,аччык
965,krank::A,बीमार,ыалдьар
966,krank::A,अस्वस्थ,ыалдьар
967,nackt::A,नग्न,сыгынньах
968,traurig::A,उदास,санаарҕабыллаах
969,traurig::A,रंजीदा,санаарҕабыллаах
970,lebendig::A,जीता,тыыннаах
971,lebendig::A,ज़िंदा,тыыннаах
972,gut::A,अच्छा,үтүө
973,gut::A,अच्छा,үчүгэй
974,schlecht::A,बुरा,куһаҕан
975,schlecht::A,ख़राब,куһаҕан
976,richtig::A,ठीक,сөп
977,schlimm::A,बुरा,сидьиҥ
978,schlimm::A,बुरा,быдьар
979,schlimm::A,अप्रिय,сидьиҥ
980,schlimm::A,अप्रिय,быдьар
981,wahr::A,सच,кырдьык
982,alt::A,पुराना,былыргы
983,neu::A,नया,саҥа
984,ehemalig::A,भूतपूर्व,урукку
985,alt[Lebewesen]::A,बूढ़ा,кырдьаҕас
986,alt[Lebewesen]::A,वृद्ध,кырдьаҕас
987,jung::A,जवान,эдэр
988,arm::A,ग़रीब,дьадаҥы
989,reich::A,धनी,баай
990,reich::A,अमीर,баай
991,bekannt::A,मालूम,билэр
992,berühmt::A,मशहूर,аатырбыт
993,berühmt::A,प्रसिद्ध,аатырбыт
994,fremd::A,विदेशी,атын
995,fremd::A,अपरिचित,атын
996,verschieden::A,अलग,араас
997,verschieden::A,भिन्न,араас
998,nah::A,नज़दीकी,чугас
999,fern::A,दूर,ыраах
1000,fern::A,दूरस्थ,ыраах
1001,linker::A,बायाँ,хаҥас
1002,rechter::A,दायाँ,уҥа
1003,rechter::A,दाहिना,уҥа
1004,anderer::A,अन्य,атын
1005,anderer::A,दूसरा,атын
1006,erster::A,पहला,маҥнайгы
1007,erster::A,प्रथम,маҥнайгы
1008,zweiter::A,दूसरा,иккис
1009,zweiter::A,द्वितीय,иккис
1010,dritter::A,तीसरा,үһүс
1011,letzter::A,अंतिम,тиһэх
1012,letzter::A,आख़िरी,тиһэх
1013,allein::ADV,तनहा,соҕотох
1014,allein::ADV,अकेले,соҕотох
1015,auf einmal::ADV,वक़्त में,биирдэ
1016,zusammen::ADV,एक साथ,холбуу
1017,zusammen::ADV,साथ साथ,холбуу
1018,lange::ADV,देर तक,уһуннук
1019,plötzlich::ADV,सहसा,эмискэ
1020,plötzlich::ADV,अचानक,эмискэ
1021,sofort::ADV,तुरंत,тута
1022,später::ADV,बाद को,хойут
1023,später::ADV,बाद में,хойут
1024,jetzt::ADV,अब,билигин
1025,jetzt::ADV,अभी,билигин
1026,heute::ADV,आज,бүгүн
1027,morgen::ADV,कल,сарсын
1028,bald::ADV,जल्दी,өтөр
1029,dann::ADV,तब,кэнна
1030,gestern::ADV,कल,бэҕэһээ
1031,einst::ADV,एक दिन,биир төгүл
1032,einst::ADV,एक दिन,арай биирдэ
1033,einst::ADV,पहले कभी,биир төгүл
1034,einst::ADV,पहले कभी,арай биирдэ
1035,damals::ADV,उस समय,оччоҕо
1036,damals::ADV,उन दिनों,оччоҕо
1037,danach::ADV,इसके बाद,аары
1038,danach::ADV,इसके बाद,ол кэнниттэн
1039,danach::ADV,इसके पश्चात्,аары
1040,danach::ADV,इसके पश्चात्,ол кэнниттэн
1041,vorher::ADV,पहले,урут
1042,vorher::ADV,पेशतर,урут
1043,zuerst::ADV,पहले,маҥнай
1044,einmal::ADV,एक बार,биирдэ
1045,einmal::ADV,एक दफ़ा,биирдэ
1046,manchmal::ADV,कभी कभी,арыт
1047,oft::ADV,अक्सर,чаастатык
1048,immer::ADV,सदा,мэлдьи
1049,immer::ADV,हमेशा,мэлдьи
1050,niemals::ADV,कभी नहीं,хаһан да
1051,niemals::ADV,कदापि नहीं,хаһан да
1052,hier::ADV,इधर,маныаха
1053,hier::ADV,यहाँ,маныаха
1054,hierhin::ADV,इधर को,бэттэх
1055,hierhin::ADV,यहाँ को,бэттэх
1056,von hier::ADV,यहाँ से,мантан
1057,dort::ADV,उधर,онно
1058,dort::ADV,वहाँ,онно
1059,dorthin::ADV,उधर को,онно
1060,dorthin::ADV,वहाँ को,онно
1061,geradeaus::ADV,सीधे,быһа
1062,geradeaus::ADV,सीधे,быһаччы
1063,vorwärts::ADV,आगे,инники
1064,vorwärts::ADV,आगे को,инники
1065,rückwärts::ADV,पीछे को,төттөру
1066,zurück::ADV,वापस,төттөрү
1067,unten::ADV,नीचे,аллара
1068,hinab::ADV,नीचे को,аллара
1069,oben::ADV,ऊपर,үөһэ
1070,hinauf::ADV,ऊपर को,өрө
1071,hinauf::ADV,ऊपर को,үөһэ
1072,überall::ADV,हर जगह,бэйдиэ
1073,überall::ADV,हर स्थान,бэйдиэ
1074,nicht::ADV,न,буолбатах
1075,nicht::ADV,नहीं,буолбатах
1076,ein wenig::ADV,कुछ,кыратык
1077,ein wenig::ADV,ज़रा,кыратык
1078,ein wenig::ADV,थोड़ा,кыратык
1079,kaum::ADV,लगभग नहीं,нэһиилэ
1080,kaum::ADV,बराबर नहीं,нэһиилэ
1081,sehr::ADV,बहुत,бэрт
1082,sehr::ADV,बहुत,наһаа
1083,so::ADV,ऐसा,оччо
1084,so::ADV,ऐसा,оннук
1085,noch::ADV,अभी तक,өссө
1086,nur::ADV,केवल,эрэ
1087,nur::ADV,केवल,сыччах
1088,nur::ADV,सिर्फ़,эрэ
1089,nur::ADV,सिर्फ़,сыччах
1090,schon::ADV,चुकना,бэлиэр
1091,wieder::ADV,फिर,эмиэ
1092,wieder::ADV,दुबारा,эмиэ
1093,vergebens::ADV,व्यर्थ,таак
1094,vor::PRP,के आगे,иннигэр
1095,vor::PRP,के सामने,иннигэр
1096,hinter::PRP,के पीछे,кэлин
1097,unter::PRP,के तले,-ҕа
1098,unter::PRP,के तले,оһох түгэҕэ
1099,unter::PRP,के नीचे,-ҕа
1100,unter::PRP,के नीचे,оһох түгэҕэ
1101,durch::PRP,के पार,курдары
1102,neben::PRP,के पास,аттыгар
1103,neben::PRP,की बग़ल में,аттыгар
1104,zwischen::PRP,के बीच,ыккардынан
1105,wegen::PRP,के कारण,уҥуортан
1106,wegen::PRP,की वजह से,уҥуортан
1107,dies::PRN,यह,ити
1108,dies::PRN,यह,бу
1109,das::PRN,वह,били
1110,alles::PRN,सब,барыта
1111,alles::PRN,सब कुछ,барыта
1112,ich::PRN,मैं,мин
1113,du::PRN,तू,эн
1114,er::PRN,यह,кнни
1115,wir::PRN,हम,биһиги
1116,ihr::PRN,तुम,эһиги
1117,sie::PRN,ये,кинилэр
1118,was::FPRN,क्या,туох
1119,wer::FPRN,कौन,ким
1120,wo::FADV,किधर,ханна
1121,wohin::FADV,किधर,ханна
1122,wie::FADV,कैसे,хайдах
1123,warum::FADV,क्यों,тоҕо
1124,wieviel::FNUM,कितना,төһө
1125,eins::NUM,एक,биир
1126,zwei::NUM,दो,икки
1127,drei::NUM,तीन,үс
1128,vier::NUM,चार,түөрт
1129,fünf::NUM,पाँच,биэс
1130,sechs::NUM,छह,алта
1131,sieben::NUM,सात,сэттэ
1132,acht::NUM,आठ,аҕыс
1133,neun::NUM,नौ,тоҕус
1134,zehn::NUM,दस,уон
1135,elf::NUM,ग्यारह,уон биир
1136,zwölf::NUM,बारह,уон икки
1137,zwanzig::NUM,बीस,сүүрбэ
1138,dreißig::NUM,तीस,отут
1139,vierzig::NUM,चालीस,түөрт уон
1140,fünfzig::NUM,पचास,биэс уон
1141,sechzig::NUM,साठ,алта уон
1142,siebzig::NUM,सत्तर,сэттэ уон
1143,achtzig::NUM,अस्सी,аҕыс уон
1144,neunzig::NUM,नव्वे,тоҕус уонус
1145,hundert::NUM,सौ,сүүс
1146,tausend::NUM,हज़ार,тыһыынча
1147,und::CNJ,और,да
1148,und::CNJ,और,уонна
1149,und::CNJ,और,итиэннэ
1150,oder::CNJ,या,эбэтэр
1151,stehen::V,खड़ा होना,тур
1152,sitzen::V,बैठना,олор
1153,liegen::V,लेटना,сыт
1154,hängen::V,लटकना,санньылый
1155,werden::V,बनना,буол
1156,passieren::V,होना,буол
1157,beginnen::V,आरंभ होना,саҕалан
1158,beginnen::V,प्रारंभ होना,саҕалан
1159,enden::V,अंत होना,бүт
1160,enden::V,ख़तम होना,бүт
1161,wechseln::V,बदलना,уларый
1162,aufgehen[Sonne]::V,चढ़ना,ой
1163,aufgehen[Sonne]::V,उदित होना,ой
1164,untergehen[Sonne]::V,अस्त हो जाना,киир
1165,scheinen[Sonne]::V,रोशनी देना,сырдат
1166,donnern::V,गरजना,эт
1167,wehen::V,चलना,үр
1168,strömen::V,बहना,кутулун
1169,strömen::V,प्रवाहित होना,кутулун
1170,fließen::V,बहना,сүүр
1171,fließen::V,प्रवाहित होना,сүүр
1172,sich drehen::V,घूमना,эргий
1173,schwanken::V,हिलना,биэтэҥнээ
1174,schwingen::V,हिलना,эйэҥнээ
1175,fallen::V,गिरना,оҕут
1176,brennen::V,जलना,умай
1177,rauchen::V,धुआँ उड़ाना,буруолаа
1178,regnen::V,बरसना,самыырдаа
1179,gefrieren::V,जमना,тоҥ
1180,tauen::V,गलना,ир
1181,tauen::V,पिघलना,ир
1182,schmelzen::V,गलना,уулун
1183,schmelzen::V,पिघलना,уулун
1184,trocknen::V,सूखना,куур
1185,sieden::V,उबलना,оргуй
1186,faulen::V,गलना,сытый
1187,faulen::V,सड़ना,сытый
1188,verfaulen::V,गलना,сытыйан_хаал
1189,verfaulen::V,सड़ना,сытыйан_хаал
1190,reißen::V,फटना,хайыт
1191,reißen::V,फटना,быһытталан
1192,versinken::V,डूबना,тимир
1193,versinken::V,डूबना,батылын
1194,vergehen::V,बीतना,дьай
1195,vergehen::V,गुज़रना,дьай
1196,erscheinen::V,दिखाई देना,көһүн
1197,verschwinden::V,ग़ायब होना,сүт
1198,sinken::V,घटना,намтаа
1199,sinken::V,उतरना,намтаа
1200,abnehmen::V,घटना,аччаа
1201,zunehmen::V,बढ़ना,элбээ
1202,steigen::V,बढ़ना,үрдээ
1203,wachsen::V,उगना,үүн
1204,glänzen::V,चमकना,кылбай
1205,funkeln::V,जगमगाना,күлүмнээ
1206,funkeln::V,जगमगाना,күлүмүрдээ
1207,funkeln::V,टिमटिमाना,күлүмнээ
1208,funkeln::V,टिमटिमाना,күлүмүрдээ
1209,lärmen::V,शोर मचाना,тыаһаа
1210,läuten::V,बजना,собуоннаа
1211,klingeln::V,बजना,линкинээ
1212,klirren::V,झनझनाना,айгырат
1213,brausen::V,साँय-साँय करना,сирилээ
1214,rauschen::V,सरसराना,суугунаа
1215,klingen::V,बजना,доргуй
1216,bellen::V,भौंकना,үр
1217,heulen::V,गुर्राना,улуй
1218,blasen::V,फूँकना,үр
1219,pfeifen::V,सीटी देना,иһиир
1220,schreien::V,चिल्लाना,кылан
1221,schreien::V,चिल्लाना,хаһыытаа
1222,stöhnen::V,कराहना,ынчыктаа
1223,stöhnen::V,आहें भरना,ынчыктаа
1224,zittern::V,काँपना,титирээ
1225,zittern::V,काँपना,дьигиһий
1226,leben::V,जीना,олор
1227,geboren werden::V,पैदा होना,төрөө
1228,atmen::V,साँस लेना,тыын
1229,trinken::V,पीना,ис
1230,essen::V,खाना,аһаа
1231,schlucken::V,निगलना,ыйыһын
1232,müde werden::V,थकना,сылай
1233,müde werden::V,उकताना,сылай
1234,einschlafen::V,सो जाना,утуйан хаал
1235,schlafen::V,सोना,утуй
1236,schlafen::V,सोना,утуйа сыт
1237,aufwachen::V,जागना,уһугун
1238,aufstehen::V,उठना,тур
1239,sich erholen::V,सुस्ताना,сынньан
1240,sich erholen::V,आराम करना,сынньан
1241,krank werden::V,बीमार पड़ना,ыарый
1242,krank sein::V,बीमार होना,ыарый
1243,krank sein::V,बीमार होना,ыарыт
1244,schmerzen::V,दुखना,ыарыт
1245,schmerzen::V,दर्द करना,ыарыт
1246,husten::V,खाँसना,сөтөлүн
1247,genesen::V,ठीक हो जाना,көн
1248,genesen::V,स्वस्थ हो जाना,көн
1249,sterben::V,मरना,өл
1250,umkommen::V,मरना,өл
1251,umkommen::V,मरना,оҕут
1252,sich bewegen::V,चलना,хамсаа
1253,sich bewegen::V,हिलना,хамсаа
1254,sich rühren::V,हिलना,хамсаа
1255,sich erheben::V,उठना,тур
1256,sich setzen::V,बैठना,олор
1257,hinfallen::V,गिरना,оҕут
1258,laufen::V,चलना,хаам
1259,schreiten::V,क़दम जाना,атыллаа
1260,spazierengehen::V,सैर करना,дьаарбай
1261,eilen::V,तेज़ी से जाना,тиэтэй
1262,eilen::V,शीघ्रता से चलना,тиэтэй
1263,sich beeilen::V,जल्दी करना,ыксаа
1264,sich beeilen::V,शीघ्रता करना,ыксаа
1265,sausen::V,बड़ी तेज़ी से चलना,элээр
1266,rennen::V,भागना,сүүрэкэлээ
1267,rennen::V,दौड़ना,сүүрэкэлээ
1268,springen::V,उछलना,ой
1269,springen::V,उछलना,ыстан
1270,klettern::V,चढ़ना,ытын
1271,schaukeln::V,झूलना,эйэҥнээ
1272,schaukeln::V,झूलना,биэрэҥнээ
1273,kriechen::V,रेंगना,сыыл
1274,schwimmen::V,तैरना,уһун
1275,schwimmen::V,तैरना,харбаа
1276,tauchen::V,डूबना,умус
1277,rudern::V,खेना,эрт
1278,rudern::V,चप्पू चलाना,эрт
1279,fahren::V,चलना,айаннаа
1280,fahren::V,यात्रा करना,айаннаа
1281,fliegen::V,उड़ना,көт
1282,gehen::V,जाना,бар
1283,weggehen::V,चला जाना,бар
1284,weggehen::V,बाहर जाना,бар
1285,abfahren::V,छूटना,бар
1286,abfahren::V,रवाना होना,бар
1287,anhalten::V,रुकना,тохтоо
1288,anhalten::V,खड़ा होना,тохтоо
1289,hineingehen::V,घुसना,киир
1290,hineingehen::V,अंदर जाना,киир
1291,eintreten::V,प्रवेश करना,киир
1292,kommen::V,आना,кэл
1293,ankommen::V,पहुँचना,кэл
1294,ankommen::V,पहुँचना,тиий
1295,zurückkommen::V,लौटना,төнүн
1296,zurückkommen::V,वापस आना,төнүн
1297,bleiben::V,रहना,хаал
1298,bleiben::V,रुकना,хаал
1299,warten::V,इंतज़ार करना,көһүт
1300,erwarten::V,प्रतीक्षा करना,күүт
1301,erwarten::V,प्रतीक्षा करना,көһүт
1302,suchen::V,ढूँढ़ना,ирдээ
1303,suchen::V,ढूँढ़ना,көрдөө
1304,finden::V,पाना,бул
1305,finden::V,ढूँढ़ निकालना,бул
1306,versuchen::V,कोशिश करना,сорун
1307,vorbereiten::V,तैयार करना,бэлэмнээ
1308,lieben::V,प्यार करना,таптаа
1309,mögen::V,पसंद होना,сөбүл
1310,lachen::V,हँसना,күл
1311,rühren::V,छूना,долгут
1312,weinen::V,रोना,ытаа
1313,schimpfen::V,गाली देना,үөҕүс
1314,sich ärgern::V,चिढ़ना,кыыһыр
1315,sich ärgern::V,चिढ़ना,кыйахан
1316,sich ärgern::V,नाराज़ होना,кыыһыр
1317,sich ärgern::V,नाराज़ होना,кыйахан
1318,sich fürchten::V,डरना,куттан
1319,sich fürchten::V,डरना,дьиксин
1320,sich fürchten::V,भय खाना,куттан
1321,sich fürchten::V,भय खाना,дьиксин
1322,fürchten::V,डरना से,дьиксин
1323,fürchten::V,डरना से,куттан
1324,fürchten::V,भय खाना से,дьиксин
1325,fürchten::V,भय खाना से,куттан
1326,fliehen::V,भागना,күрээ
1327,flüchten::V,निकल भागना,күрээ
1328,sehen::V,देखना,көр
1329,anschauen::V,देखना,көр
1330,ansehen::V,दृष्टि डालना पर,көр
1331,hören::V,सुनना,бил
1332,hören::V,सुनना,иһит
1333,zuhören::V,सुनना,иһит
1334,probieren::V,चखना,боруобалаан көр
1335,probieren::V,चखना,амсайан көр
1336,riechen::V,सूँघना,сытырҕаа
1337,fühlen::V,महसूस करना,бил
1338,scheinen::V,लगना,көһүн
1339,zu sehen sein::V,दिखाई देना,көһүн
1340,vernehmen::V,सुनना,иһит
1341,frieren::V,ठंड लगना,тоҥ
1342,frieren::V,ठंड लगना,үлүй
1343,frieren::V,सर्दी लगना,тоҥ
1344,frieren::V,सर्दी लगना,үлүй
1345,tun::V,करना,гын
1346,können::V,सकना,кыай
1347,können::V,जानना,кыай
1348,wollen::V,चाहना,баҕар
1349,anfangen::V,शुरू करना,саҕалаа
1350,beenden::V,ख़त्म करना,бүтэр
1351,beenden::V,समाप्त करना,бүтэр
1352,aufhören::V,बंद जाना,уурай
1353,aufhören::V,समाप्त जाना,уурай
1354,gelingen::V,बनना,сатан
1355,gelingen::V,अच्छा होना,сатан
1356,geraten::V,बन पड़ना,баар буолан биэр
1357,geraten::V,बन पड़ना,баар буола тус
1358,geraten::V,बन पड़ना,буолан таҕыс
1359,öffnen::V,खोलना,ас
1360,schließen::V,बंद करना,сап
1361,schließen::V,बंद करना,хатаа
1362,stellen::V,रखना,уур
1363,stellen::V,रखना,туруор
1364,setzen::V,रखना,туруор
1365,setzen::V,रखना,уур
1366,setzen::V,बिठाना,туруор
1367,setzen::V,बिठाना,уур
1368,legen::V,रखना,уур
1369,legen::V,लिटाना,уур
1370,berühren::V,छूना,тыыт
1371,berühren::V,छूना,таарый
1372,berühren::V,स्पर्श करना,тыыт
1373,berühren::V,स्पर्श करना,таарый
1374,verbinden::V,बाँधना,кэлгий
1375,bedecken::V,ढकना,бүрүй
1376,aufhängen::V,लटकाना,ыйаа
1377,anzünden::V,जलाना,умат
1378,aufheben::V,उठाना,өрө тарт
1379,zurücklassen::V,पीछे छोड़ना,бырах
1380,verlieren::V,खोना,сүтэр
1381,verlieren::V,गँवाना,сүтэр
1382,fallen lassen::V,गिराना,түһэр
1383,fallen lassen::V,गिराना,мүлчү тут
1384,machen::V,करना,оҥор
1385,machen::V,करना,оҥоһун
1386,machen::V,बनाना,оҥор
1387,machen::V,बनाना,оҥоһун
1388,herstellen::V,बनाना,оҥор
1389,herstellen::V,तैयार करना,оҥор
1390,bauen::V,बनाना,тут
1391,bauen::V,निर्माण करना,тут
1392,reparieren::V,मरम्मत करना,абырахтаа
1393,verbessern::V,सुधारना,тупсар
1394,ändern::V,बदलना,уларыт
1395,ändern::V,परीवर्तन करना,уларыт
1396,graben::V,खोदना,хас
1397,beugen::V,झुकाना,бокут
1398,beugen::V,झुकाना,токурут
1399,beugen::V,झुकाना,бүк баттаа
1400,biegen::V,झुकाना,иэх
1401,biegen::V,झुकाना,өҕүлүннэр
1402,drehen::V,फेरना,эргит
