,Concept_ID,mhr,kn
528,Juli::N,сӱрем,ಇಮ್ಮಳೆ
529,Juli::N,ию́ль,ಇಮ್ಮಳೆ
530,August::N,сорла,ಮುಮ್ಮಳೆ
531,August::N,агарма́н,ಮುಮ್ಮಳೆ
532,August::N,а́вгуст,ಮುಮ್ಮಳೆ
533,September::N,идым,ನಾಲ್ಮಳೆ
534,September::N,сентя́брь,ನಾಲ್ಮಳೆ
535,Oktober::N,шыжа,ಮೊಚ್ಚಳಿ
536,Oktober::N,октя́брь,ಮೊಚ್ಚಳಿ
537,November::N,кылме тылзе,ಇಚ್ಚಳಿ
538,November::N,ноя́брь,ಇಚ್ಚಳಿ
539,Dezember::N,дека́брь,ಮುಚ್ಚಳಿ
540,Montag::N,шо́чмо,ಸೋಮುವಾರ
541,Dienstag::N,ку́шкыжмо,ಮಂಗಳವಾರ
542,Mittwoch::N,вӱрге́че,ಬುಧವಾರ
543,Donnerstag::N,изарня́,ಗುರುವಾರ
544,Freitag::N,кугарня́,ಶುಕ್ರವಾರ
545,Samstag::N,шуматке́че,ಶನಿವಾರ
546,Sonntag::N,рушарня́,ಭಾನುವಾರ
547,groß::A,кугу́,ದೊಡ್ಡ
548,klein::A,изи́,ಪುಟ್ಟ
549,lang::A,кужу́,ದೀರ್ಘ
550,kurz::A,кӱ́чык,ಚಕ್ಕ
551,breit::A,кумда́,ಅಗಲವಾದ
552,schmal::A,а́ҥысыр,ಇಕ್ಕಟ್ಟಾದ
553,dicht::A,ну́гыдо,ದಟ್ಟ
554,dick[Gegenstand]::A,кӱ́жгӧ,ದಟ್ಟ
555,dünn::A,ви́чкыж,ತೆಳು
556,fein::A,ты́гыде,ಕೋಮಲ
557,fest::A,чо́ткыдо,ಘನ
558,flach::A,лапка́,ಚಪ್ಪಟೆ
559,glatt::A,яклака́,ನಯ
560,hart::A,пе́ҥгыде,ಗಟ್ಟಿ
561,weich::A,пу́шкыдо,ಮೃದುವಾದ
562,rund::A,йырге́шке,ವರ್ತುಳ
563,spitz::A,коша́р,ಮೊನಚಾದ
564,scharf::A,пӱ́сӧ,ತೀಕ್ಷ್ಣ
565,stumpf::A,токма́к,ಮೊಂಡು
566,schwer::A,не́ле,ಭಾರಿ
567,schön::A,сы́лне,ಸುಂದರ
568,heiß::A,шо́кшо,ಬಿಸಿ
569,warm::A,ле́ве,ಬಿಸಿ
570,kalt::A,йӱ́штӧ,ತಣ್ಣನೆಯ
571,kühl::A,юа́лге,ತಂಪಾದ
572,kühl::A,южгата́,ತಂಪಾದ
573,frisch::A,свежа́,ನಿರ್ಮಲ
574,feucht::A,вӱ́дыжгӧ,ಒದ್ದೆಯಾದ
575,nass::A,нӧ́рӧ,ಒದ್ದೆಯಾದ
576,trocken::A,ку́кшо,ಶುಷ್ಕ
577,voll::A,тич,ತುಂಬಿದ
578,leer::A,яра́,ಖಾಲಿ
579,offen::A,виш,ಮುಚ್ಚಲ್ಲದ
580,geschlossen::A,пе́тырыме,ಮುಚ್ಚಿದ
581,geschlossen::A,тӱ́чмӧ,ಮುಚ್ಚಿದ
582,sauber::A,ару́,ಶುದ್ಧ
583,sauber::A,янда́р,ಶುದ್ಧ
584,schmutzig::A,лавыра́н,ಅಶುದ್ಧ
585,schmutzig::A,ла́выргыше,ಅಶುದ್ಧ
586,roh::A,кӱ́чымӧ,ಹಸಿ
587,reif::A,лӧза́,ಹಣ್ಣಾದ
588,lecker::A,ту́тло,ಗುಚಿಕರ
589,süß::A,ше́ре,ಸಿಹಿ
590,bitter::A,ко́чо,ಕಹಿ
591,sauer::A,шо́по,ಹುಳಿಯಾದ
592,hell::A,во́лгыдо,ಹೊಳೆಯುವ
593,dunkel::A,пычке́мыш,ಮಬ್ಬಾದ
594,schwarz::A,шола́,ಕಪ್ಪು
595,weiß::A,ош,ಬಿಳಿಯ
596,rot::A,йошка́р,ಕೆಂಪು
597,gelb::A,сар,ಹಳದಯ
598,blau::A,ка́нде,ನೀಲ
599,grün::A,ужа́р,ಕಾಯಾದ
600,grau::A,сур,ಬೂದುಬಣ್ಣದ
601,bunt::A,олача́,ವರ್ಣರಂಜಿತ
602,billig::A,шу́лдо,ಅಗ್ಗ
603,teuer::A,ше́рге,ದುಬಾರಿಯಾದ
604,wertvoll::A,шергака́н,ಅಮೂಲ್ಯ
605,blind::A,со́кыр,ಅಂಧ
606,taub::A,соҥгыра́,ಕಿವುಡಾದ
607,kräftig::A,куа́тле,ಪ್ರಬಲ
608,stark::A,вия́н,ಶಕ್ತಿವಂತ
609,schwach::A,а́лдыме,ದುರ್ಬಲ
610,fett::A,коя́,ಕೊಬ್ಬಿದ
611,schlank::A,йоштката́,ತೆಳ್ಳಗಿನ
612,schlank::A,яжу́,ತೆಳ್ಳಗಿನ
613,hübsch::A,чеве́р,ಅಂದವಾದ
614,böse::A,шы́де,ಕೆಟ್ಟ
615,dumm::A,аҥыра́,ಮಂದ
616,faul::A,його,ಆಲಸ
617,fleißig::A,ты́ршыше,ಕಡಗುವ
618,geizig::A,чаҥга́,ಜುಗ್ಗ
619,klug::A,уша́н,ಚತುರ
620,geschickt::A,уста́,ದಕ್ಷ
621,lieb::A,ала́л,ಪ್ರಿಯ
622,lustig::A,весела́,ಖುಷಿಯಾದ
623,sanft::A,ны́жылге,ಸೌಮ್ಯ
624,hungrig::A,шу́жышо,ಹಸಿದ
625,krank::A,че́рле,ಅಸ್ವಸ್ಥ
626,nackt::A,чарама́т,ನಗ್ನ
627,traurig::A,ойга́н,ದುಃಖಿತ
628,lebendig::A,и́лыше,ಜೀವಂತ
629,gut::A,сай,ಒಳ್ಳೆಯ
630,schlecht::A,уда́,ದುಷ್ಟ
631,schlecht::A,шӱ́кшӧ,ದುಷ್ಟ
632,richtig::A,чы́нле,ಸರಿ
633,schlimm::A,аля́к,ಅಸಹ್ಯ
634,schlimm::A,тыра́н,ಅಸಹ್ಯ
635,wahr::A,чы́нле,ನಿಜ
636,wahr::A,настоя́щий,ನಿಜ
637,alt::A,то́што,ಮುದಿ
638,neu::A,у,ಹೊಸ
639,ehemalig::A,о́нчычсо,ಮಾಜೀ
640,ehemalig::A,онда́кысе,ಮಾಜೀ
641,alt[Lebewesen]::A,шо́нто,ವೃದ್ಧ
642,jung::A,са́мырык,ಎಳ
643,arm::A,нужна́,ಬಡ
644,reich::A,поя́н,ಶ್ರೀಮಂತ
645,bekannt::A,па́лыме,ಅಪ್ತ
646,berühmt::A,лӱ́млӧ,ಪ್ರಸಿದ್ಧ
647,fremd::A,йот,ಪರಕೀಯ
648,verschieden::A,тӱ́рлӧ,ಬೇರೆ
649,nah::A,ли́шыл,ಹತ್ತಿರವಾದ
650,fern::A,тора́,ದೂರದ
651,fern::A,мӱ́ндыр,ದೂರದ
652,linker::A,шола́,ಎಡ
653,rechter::A,пурла́,ಬಲ
654,anderer::A,вес,ಇತರ
655,anderer::A,мо́ло,ಇತರ
656,erster::A,и́кымше,ಪ್ರಥಮ
657,zweiter::A,ко́кымшо,ದ್ವಿತೀಯ
658,dritter::A,ку́мшо,ಮೂರನೆಯಜಗತ್ತು
659,letzter::A,пыта́ртыш,ಅಂತ್ಯ
660,allein::ADV,шкет,ಒಬ್ಬನೇ
661,auf einmal::ADV,икана́ште,ಒಡನೆ
662,zusammen::ADV,пырля́,ಒಟ್ಟಿಗೆ
663,lange::ADV,кужу́н,ದೀರ್ಘ
664,plötzlich::ADV,кенета́,ಅನಾಮತ್ತು
665,sofort::ADV,кызыта́к,ಜಾಗ್ರತೆ
666,später::ADV,варара́к,ತರುವಾಯ
667,jetzt::ADV,ы́нде,ಈಗ
668,jetzt::ADV,кы́зыт,ಈಗ
669,heute::ADV,та́че,ಇಂದು
670,morgen::ADV,эрла́,ನಾಳೆ
671,bald::ADV,вашке́,ಬೇಗ
672,dann::ADV,вара́,ಆಗ
673,gestern::ADV,теҥге́че,ನಿನ್ನೆ
674,einst::ADV,икана́,ಪೂರ್ವದಲ್ಲಿ
675,damals::ADV,туна́м,ಆಗ
676,danach::ADV,вара́,ಆಮೇಲೆ
677,vorher::ADV,о́нчыч,ಮುಂಚೆ
678,zuerst::ADV,онда́к,ಮೊದಲಿಗೆ
679,einmal::ADV,икана́,ಒಮ್ಮೆ
680,manchmal::ADV,ка́шын,ಆಗಾಗ
681,manchmal::ADV,кокла́н,ಆಗಾಗ
682,oft::ADV,чӱ́чкыдын,ಅನೇಕಸಲ
683,immer::ADV,эре́,ಯಾವಾಗಲೂ
684,immer::ADV,ту́тыш,ಯಾವಾಗಲೂ
685,niemals::ADV,ок нигуна́м,ಯಾವಾಗಲೂ ಇಲ್ಲ
686,hier::ADV,ты́ште,ಇಲ್ಲಿ
687,hierhin::ADV,ты́шке,ಇತ್ತ
688,hierhin::ADV,тыш,ಇತ್ತ
689,von hier::ADV,тыше́ч,ಇಲ್ಲಿಂದ
690,von hier::ADV,тыве́ч,ಇಲ್ಲಿಂದ
691,dort::ADV,ту́што,ಅಲ್ಲಿ
692,dorthin::ADV,туш,ಅಲ್ಲಿಗೆ
693,dorthin::ADV,ту́шко,ಅಲ್ಲಿಗೆ
694,geradeaus::ADV,вик,ಸೀದಾ
695,vorwärts::ADV,о́нчыко,ಮುನ್ನೆಡೆವ
696,rückwärts::ADV,шеҥге́к,ಹಿಂದುಗಡೆಗೆ
697,zurück::ADV,мӧҥге́ш,ಹಿಂದಕ್ಕೆ
698,unten::ADV,ӱ́лнӧ,ಕೆಳಗೆ
699,unten::ADV,йыма́лне,ಕೆಳಗೆ
700,hinab::ADV,йыма́к,ಕೆಳಕ್ಕೆ
701,oben::ADV,кӱ́шнӧ,ಮೇಲೆ
702,oben::ADV,ӱмба́лне,ಮೇಲೆ
703,hinauf::ADV,кӱ́ш,ಮೇಲಕ್ಕೆ
704,hinauf::ADV,кӱ́шкӧ,ಮೇಲಕ್ಕೆ
705,überall::ADV,чыла́ вере́,ಎಲ್ಲಸ್ಥಳಗಳು
706,nicht::ADV,ок,ಇಲ್ಲ
707,nicht::ADV,ок,ಅಲ್ಲ
708,nicht::ADV,о́геш,ಇಲ್ಲ
709,nicht::ADV,о́геш,ಅಲ್ಲ
710,ein wenig::ADV,изи́ш,ತುಸು
711,kaum::ADV,пыкше́,ಕಠಿನವಾಗಿ
712,sehr::ADV,чот,ಬಹು
713,so::ADV,тыге́,ಅಷ್ಟು
714,noch::ADV,а́ле,ಇನ್ನು
715,nur::ADV,гына́,ಕೇವಲ
716,schon::ADV,ы́нде,ಆಗಲೇ
717,wieder::ADV,ада́к,ಪುನಃ
718,vergebens::ADV,ара́м,ನಿಷ್ಫಲವಾಗಿ
719,vor::PRP,о́нчыч,ಮುಂದೆ
720,hinter::PRP,шеҥге́лне,ಹಿಂದ
721,unter::PRP,йыма́лне,ಕೆಳ
722,durch::PRP,вошт,ನೇರವಾಗಿ
723,neben::PRP,вокте́н,ಅಧರ ಬಲಿಕ
724,zwischen::PRP,кокла́ште,ನಡುವೆ
725,wegen::PRP,верч,ಅಧಕ್ಕಗಿ
726,dies::PRN,ти́де,ಈ
727,das::PRN,са́де,ಅದು
728,alles::PRN,чыла́,ಎಲ್ಲ
729,ich::PRN,мый,ನಾನು
730,du::PRN,тый,ನೀನು
731,er::PRN,ту́до,ಅವನು
732,er::PRN,ту́до,ಇವನು
733,wir::PRN,ме,ನಾವು
734,ihr::PRN,те,ನೀವು
735,sie::PRN,ну́но,ಅವರು
736,was::FPRN,мо,ಏನು
737,wer::FPRN,кӧ,ಯಾರಿಗೆ
738,wo::FADV,куша́н,ಎಲ್ಲಿ
739,wohin::FADV,куш,ಎಲ್ಲಿಗೆ
740,wohin::FADV,ку́шко,ಎಲ್ಲಿಗೆ
741,wie::FADV,кузе́,ಹೇಗೆ
742,warum::FADV,мо,ಏಕೆ
743,warum::FADV,мола́н,ಏಕೆ
744,wieviel::FNUM,куна́р,ಎಷ್ಟು
745,eins::NUM,ик,ಒಂದು
746,zwei::NUM,ко́кыт,ಎರಡು
747,drei::NUM,кум,ಮೂರು
748,vier::NUM,ныл,ನಾಲ್ಕು
749,fünf::NUM,вич,ಅಯ್ದು
750,sechs::NUM,куд,ಆರು
751,sieben::NUM,шым,ಏಳು
752,acht::NUM,канда́ш,ಎಂಟು
753,neun::NUM,инде́ш,ಒಂಭಬತ್ತು
754,zehn::NUM,лу,ಹತ್ತು
755,elf::NUM,лати́к,ಹನ್ನೊಂದು
756,zwölf::NUM,латко́к,ಹನ್ನೆರಡು
757,zwanzig::NUM,ко́ло,ಇಪ್ಪತ್ತು
758,dreißig::NUM,ку́мло,ಮೂವತ್ತು
759,vierzig::NUM,ны́лле,ನಲವತ್ತು
760,fünfzig::NUM,ви́тле,ಐವತ್ತು
761,sechzig::NUM,ку́дло,ಅರುವತ್ತು
762,siebzig::NUM,шы́мле,ಎಪ್ಪತ್ತು
763,achtzig::NUM,канда́шле,ಎಂಬತ್ತು
764,neunzig::NUM,инде́шле,ತೊಂಬತ್ತು
765,hundert::NUM,шӱ́дӧ,ನೂರು
766,tausend::NUM,тӱже́м,ಸಾವಿರ
767,und::CNJ,да,ಮತ್ತು
768,und::CNJ,ден,ಮತ್ತು
769,oder::CNJ,я,ಅಥವಾ
770,oder::CNJ,а́ле,ಅಥವಾ
771,stehen::V,шога́ш,ನಿಲ್ಲು
772,sitzen::V,шинча́ш,ಕುಳ್ಳಿರು
773,liegen::V,кия́ш,ಮಲಗಿಕೊ
774,hängen::V,кеча́ш,ಇಳಿಯಬಿಡು
775,werden::V,лия́ш,ಆಗು
776,passieren::V,лия́ш,ಆಗು
777,beginnen::V,тӱҥгала́ш,ಆರಂಭಿಸು
778,enden::V,пыта́ш,ಕೊನೆಗಾಣು
779,wechseln::V,вашталта́ш,ಮಾರ್ಪಡಿಸು
780,aufgehen[Sonne]::V,лекта́ш,ಮೂಡು
781,untergehen[Sonne]::V,шинча́ш,ಮುಳುಗು
782,scheinen[Sonne]::V,волгалта́ш,ಹೊಳೆ
783,donnern::V,кӱдырта́ш,ಗುಡುಗಾಗು
784,donnern::V,сургалта́ш,ಗುಡುಗಾಗು
785,wehen::V,пуа́ш,ತೀಡು
786,strömen::V,шийалтара́ш,ಹರಿ
787,fließen::V,йога́ш,ಹರಿ
788,sich drehen::V,пӧрда́ш,ಸುತ್ತು
789,schwanken::V,лӱҥга́ш,ಓಲಾಡು
790,schwanken::V,тайныла́ш,ಓಲಾಡು
791,schwingen::V,рӱпшалта́ш,ತೂಗು
792,fallen::V,воза́ш,ಉದುರು
793,fallen::V,йӧрла́ш,ಉದುರು
794,brennen::V,йӱла́ш,ಉರಿ
795,rauchen::V,шикша́ш,ಹೊಗೆಬಿಡು
796,regnen::V,йӱра́ш,ಸುರಿ
797,gefrieren::V,кылма́ш,ಹೆಪ್ಪುಗಟ್ಟು
798,gefrieren::V,ияҥа́ш,ಹೆಪ್ಪುಗಟ್ಟು
799,tauen::V,шула́ш,ಬೆಚ್ಚಗಾಗು
800,schmelzen::V,лева́ш,ಕರಗು
801,trocknen::V,кошка́ш,ಒಣಗು
802,sieden::V,шола́ш,ಕುದಿ
803,faulen::V,шӱя́ш,ಕೊಳೆ
804,verfaulen::V,шӱйы́н шуа́ш,ನಶಿಸು
805,reißen::V,кӱрла́ш,ಒಡೆ
806,versinken::V,пуре́н кая́ш,ಮುಳುಗು
807,vergehen::V,эрте́н кая́ш,ಸಾಗು
808,erscheinen::V,толы́н лекта́ш,ತೋರು
809,verschwinden::V,йома́ш,ಮಾಯವಾಗು
810,sinken::V,пуча́ш,ಕುಸಿ
811,abnehmen::V,пуча́ш,ತಗ್ಗು
812,zunehmen::V,шукема́ш,ಬೆಳೆ
813,steigen::V,нӧлталта́ш,ಉಬ್ಬು
814,wachsen::V,кушка́ш,ಬೆಳೆ
815,glänzen::V,йылгыжа́ш,ಮಿರುಗು
816,funkeln::V,чолга́ш,ಮಿನುಗು
817,lärmen::V,рӱшка́ш,ಶಬ್ದ ಮಾಡಲು
818,läuten::V,мура́ш,ಬಾರಿಸು
819,klingeln::V,йыҥгырта́ш,ಅನುರಣಿಸು
820,klirren::V,чылдыртата́ш,ಕಿಣಿಕಿಣಿಸು
821,brausen::V,лӱшка́ш,ಅಬ್ಬರಿಸು
822,rauschen::V,лыжга́ш,ಮರ್ಮರಗುಟ್ಟಿಸು
823,klingen::V,йоҥга́ш,ಉಸಿರು
824,bellen::V,опта́ш,ಬಗುಳು
825,heulen::V,урмыжа́ш,ಅರಚು
826,blasen::V,пуала́ш,ಗಾಳಿ ಊದು
827,pfeifen::V,шӱ́шкаш,ಸಿಳ್ಳೆಯೂದು
828,schreien::V,кычкыра́ш,ಕರೆ
829,stöhnen::V,йыҥыса́ш,ನರಳು
830,zittern::V,чытыра́ш,ನಡುಗು
831,leben::V,ила́ш,ಇರು
832,geboren werden::V,шоча́ш,ಉಂಟಾಗು
833,atmen::V,шӱла́ш,ಉಸಿರು
834,trinken::V,йӱа́ш,ಕುಡಿ
835,essen::V,кочка́ш,ತಿನ್ನು
836,schlucken::V,нела́ш,ನುಂಗು
837,müde werden::V,ноя́ш,ಬಳಲು
838,einschlafen::V,мале́н колта́ш,ನಿದ್ಧೆಹೋಗು
839,schlafen::V,мала́ш,ನಿದ್ರಿಸು
840,aufwachen::V,помыжалта́ш,ಏಳು
841,aufstehen::V,кынела́ш,ಏಳು
842,sich erholen::V,кана́ш,ಸುಧಾರಿಸು
843,krank werden::V,черлане́н воза́ш,ಬೇನೆಬೀಳು
844,krank sein::V,черлане́н кия́ш,ಕೆಟ್ಟ ಎಂದು
845,schmerzen::V,коршта́ш,ಕಚ್ಚು
846,husten::V,кокыра́ш,ಕೆಮ್ಮು
847,genesen::V,тӱрла́ш,ಮತ್ತೆಹೊದಿಸು
848,genesen::V,тазаҥа́ш,ಮತ್ತೆಹೊದಿಸು
849,sterben::V,кола́ш,ಮೃತಪಡು
850,umkommen::V,вуй йома́ш,ಹಾಳಾಗು
851,sich bewegen::V,кошта́ш,ಚಲಿಸು
852,sich rühren::V,тарвана́ш,ಕದಲು
853,sich erheben::V,кынела́ш,ಏಳು
854,sich setzen::V,шинча́ш,ಕೂರು
855,hinfallen::V,йӧрла́ш,ಬೀಳು
856,laufen::V,кошта́ш,ನಡೆ
857,schreiten::V,ошкыла́ш,ಮೆಲ್ಲಗೆ ನಡೆ
858,spazierengehen::V,гуля́яш,ವಿಹರಿಸು
859,eilen::V,вашка́ш,ಮುನ್ನುಗ್ಗು
860,sich beeilen::V,вашкешта́ш,ಆತುರಪಡು
861,sausen::V,юлтка́ш,ಒಗೆ
862,rennen::V,куржтала́ш,ಓಡು
863,springen::V,тӧршта́ш,ಜಿಗಿ
864,klettern::V,кӱза́ш,ಏರು
865,schaukeln::V,лӱҥгалта́ш,ತೂಗು
866,kriechen::V,нушка́ш,ತೆವಳು
867,schwimmen::V,ия́ш,ಈಜು
868,tauchen::V,шуҥгалта́ш,ಕೆಳಗಿಳಿ
869,rudern::V,удыра́ш,ಸಾಗಿಸು
870,fahren::V,кудала́ш,ನಡೆಸು
871,fliegen::V,чоҥешта́ш,ಹಾರು
872,gehen::V,кая́ш,ಹೋಗು
873,weggehen::V,кораҥа́ш,ಹೊರಡು
874,abfahren::V,лекта́ш,ತೆರಳು
875,anhalten::V,чарна́ш,ನಿಲ್ಲು
876,hineingehen::V,пура́ш,ಒಳಹೊಗು
877,eintreten::V,пура́ш,ಒಳಹೊಗು
878,kommen::V,тола́ш,ಬರು
879,ankommen::V,шуа́ш,ಬರು
880,zurückkommen::V,пӧртыла́ш,ಹಿಂದಿರುಗು
881,bleiben::V,кода́ш,ಇರು
882,warten::V,вуча́ш,ಇರು
883,erwarten::V,вуча́ш,ನಿರೀಕ್ಷಿಸು
884,suchen::V,кычала́ш,ಹುಡುಕು
885,finden::V,муа́ш,ಕಂಡುಕೊ
886,versuchen::V,толаша́ш,ಪ್ರಯತ್ನಿಸು
887,vorbereiten::V,ямдыла́ш,ಸಿದ್ಧವಾಗು
888,lieben::V,йӧрата́ш,ಪ್ರೀತಿಸು
889,mögen::V,йӧрата́ш,ಇಷ್ಟಪಡು
890,lachen::V,воштыла́ш,ನಗು
891,rühren::V,ку́мыл тарвата́ш,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
892,weinen::V,шорта́ш,ಅಳು
893,schimpfen::V,каргаша́ш,ಗೊಣಗು
894,sich ärgern::V,сыра́ш,ಗಣಗಾಡು
895,sich fürchten::V,лӱда́ш,ನಡುಗು
896,fürchten::V,лӱда́ш,ಹೆದರು
897,fliehen::V,куржа́ш,ಓಡಿಹೋಗು
898,flüchten::V,куржа́ш,ಪಾರಾಗು
899,sehen::V,ужа́ш,ಕಾಣು
900,anschauen::V,онча́ш,ನೋಡು
901,ansehen::V,эскера́ш,ನಿರೀಕ್ಷಿಸು
902,hören::V,кола́ш,ಕೇಳು
903,zuhören::V,колышта́ш,ಆಲಿಸು
904,probieren::V,тамла́ш,ರುಚಿ ನೋಡು
905,riechen::V,ӱпшынча́ш,ಮೂಸು
906,fühlen::V,шижа́ш,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
907,scheinen::V,чуча́ш,ತೋರು
908,zu sehen sein::V,коя́ш,ಕಾಣಿಸು
909,vernehmen::V,кола́ш,ಕೇಳು
910,frieren::V,кылма́ш,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
911,tun::V,ышта́ш,ಮಾಡು
912,können::V,мошта́ш,ಮಾಡಬಲ್ಲ
913,wollen::V,тӱна́ш,ಬಯಸು
914,anfangen::V,тӱҥала́ш,ಪ್ರಾರಂಭಿಸು
915,beenden::V,пытара́ш,ನಿಲ್ಲಿಸು
916,aufhören::V,чарна́ш,ಮುಗಿಸು
917,gelingen::V,сай лекта́ш,ಯಶಸ್ವಿಯಾಗು
918,geraten::V,лекта́ш,ಉತ್ಪತ್ತಿಮಾಡು
919,öffnen::V,поча́ш,ತೆರೆ
920,schließen::V,петыра́ш,ಮುಚ್ಚು
921,stellen::V,шында́ш,ಇಕ್ಕು
922,setzen::V,шында́ш,ಇಡು
923,legen::V,опта́ш,ಇಡು
924,legen::V,пышта́ш,ಇಡು
925,berühren::V,тӱка́ш,ತಾಕು
926,verbinden::V,пида́ш,ಕೂಡಿಸು
927,bedecken::V,леведа́ш,ಮುಚ್ಚು
928,aufhängen::V,сака́ш,ತೂಗುಹಾಕು
929,anzünden::V,чӱкта́ш,ಹತ್ತಿಸು
930,aufheben::V,нӧлтала́ш,ಆಯಿ
931,zurücklassen::V,кода́ш,ಬಿಡು
932,verlieren::V,йомдара́ш,ಕಳೆ
933,fallen lassen::V,воза́ш,ಬೀಳಿಸು
934,machen::V,ышта́ш,ಮಾಡು
935,herstellen::V,ямдыла́ш,ತಯಾರಿಸು
936,bauen::V,чоҥа́ш,ಕಟ್ಟು
937,reparieren::V,ачала́ш,ಸರಿಪಡಿಸು
938,verbessern::V,саемда́ш,ತಿದ್ದು
939,ändern::V,весемда́ш,ಬದಲಾಯಿಸು
940,graben::V,кӱнча́ш,ಅಗೆ
941,beugen::V,пӱгырта́ш,ಬಗ್ಗಿಸು
942,biegen::V,лывырта́ш,ಬಗ್ಗಿಸು
943,drehen::V,пӱтыра́ш,ತಿರುಗು
944,wenden::V,ирала́ш,ತಿರುಗು
945,umdrehen::V,савырала́ш,ತಿರುಗಿಸು
946,heben::V,нӧлта́ш,ಎತ್ತು
947,hochheben::V,нӧлта́ш,ಎತ್ತು
948,ergreifen::V,руалта́ш,ಆಕ್ರಮಿಸು
949,halten::V,куча́ш,ಹಿಡಿ
950,drücken::V,иша́ш,ಒತ್ತು
951,drücken::V,темда́ш,ಒತ್ತು
952,schieben::V,шӱкала́ш,ನೂಕು
953,kratzen::V,удыра́ш,ತರಚಿಕೊಳ್ಳು
954,lecken::V,нула́ш,ನೆಕ್ಕು
955,beißen::V,пура́ш,ಕಚ್ಚು
956,abreißen::V,кӱрла́ш,ಹರಿ
957,abschneiden::V,пӱчка́ш,ಕತ್ತರಿಸು
958,binden::V,кылда́ш,ಕಟ್ಟು
959,stecken::V,шуралта́ш,ಸಿಕ್ಕಿಸು
960,brechen::V,тодышта́ш,ಮುರಿ
961,klopfen::V,кыра́ш,ತಟ್ಟು
962,hauen::V,тӱя́ш,ಹೊಡೆ
963,kleben::V,клеитла́ш,ಅಂಟಿಸು
964,reiben::V,йыга́ш,ಉಜ್ಜು
965,reiben::V,туржала́ш,ಉಜ್ಜು
966,streichen::V,шӱра́ш,ಹರಡು
967,schleifen::V,шума́ш,ಮಸೆ
968,schleifen::V,яна́ш,ಮಸೆ
969,schneiden::V,пӱчка́ш,ಕತ್ತರಿಸು
970,rütteln::V,рӱза́ш,ಕುಲುಕಿಸು
971,schütteln::V,почка́ш,ಅಲುಗಿಸು
972,schwenken::V,рӱза́ш,ತೂಗಾಡು
973,schütten::V,опта́ш,ಎರೆ
974,füllen::V,тема́ш,ತುಂಬಿಸು
975,einwickeln::V,вӱдыла́ш,ಹೊದಿಸು
976,tragen::V,нумала́ш,ಹೊರು
977,schleppen::V,шӱдыра́ш,ಜಗ್ಗು
978,ziehen::V,шупша́ш,ಎಳೆ
979,aufbewahren::V,арала́ш,ಇಟ್ಟುಕೊ
980,werfen::V,шуа́ш,ಎಸೆ
981,werfen::V,кышка́ш,ಎಸೆ
982,fangen::V,куча́ш,ಹಿಡಿ
983,packen::V,руалта́ш,ಸೆಳೆ
984,verstecken::V,тоя́ш,ಮುಚ್ಚಿಡು
985,teilen::V,пӧла́ш,ವಿಭಜಿಸು
986,schicken::V,колта́ш,ಕಳುಹಿಸು
987,bringen::V,конда́ш,ತರು
988,hinzufügen::V,ешара́ш,ಕೂಡಿಸು
989,bekommen::V,нала́ш,ಸಂಪಾದಿಸು
990,erhalten::V,нала́ш,ಪಡೆ
991,nehmen::V,нала́ш,ಹಿಡಿ
992,wählen::V,сайла́ш,ಆರಿಸು
993,auswählen::V,таҥгла́ш,ಆಯಿ
994,bewahren::V,сакла́ш,ರಕ್ಷಿಸಿಡು
995,behindern::V,чаракла́ш,ಅಡ್ಡಿಮಾಡು
996,verderben::V,пужа́ш,ಕೆಡಿಸು
997,beschädigen::V,пужа́ш,ಹಾಳುಮಾಡು
998,zerbrechen::V,пудырта́ш,ಮುರಿ
999,zerreißen::V,кӱрла́ш,ಸೀಳು
1000,zerstören::V,шалата́ш,ಅಳಿಸು
1001,verbrennen::V,йӱлата́ш,ಸುಡು
1002,geben::V,пуа́ш,ಕೊಡು
1003,reichen::V,пуа́ш,ಕೊಡು
1004,schenken::V,пӧлекла́ш,ಅರ್ಪಿಸು
1005,versprechen::V,сӧра́ш,ವಾಗ್ದಾನಮಾಡು
1006,wünschen::V,тылана́ш,ಬಯಸು
1007,loben::V,мокта́ш,ಹೊಗಳು
1008,küssen::V,шупшала́ш,ಚುಂಬಿಸು
1009,wiegen::V,рӱпша́ш,ತೂಗು
1010,zudecken::V,леведа́ш,ಹಾಸು
1011,wecken::V,помыжалтара́ш,ಎಬ್ಬಿಸು
1012,zeigen::V,ончыкта́ш,ತೋರಿಸು
1013,führen::V,вӱда́ш,ದಾರಿತೋರಿಸು
1014,lehren::V,туныкта́ш,ಕಲಿಸು
1015,unterrichten::V,туныкта́ш,ಬೋಧಿಸು
1016,aufziehen::V,орышта́ш,ಸಲಹು
1017,leiten::V,вӱда́ш,ಮುಂದಾಳಾಗಿರು 
1018,leiten::V,вуйлата́ш,ಮುಂದಾಳಾಗಿರು 
1019,antreiben::V,поктыла́ш,ಓಡಿಸು
1020,lassen::V,-та́ш,ಮಾಡಲುಬಿಡು
1021,einladen::V,ӱжа́ш,ಆಹ್ವಾನಿಸು
1022,vereinigen::V,иктешла́ш,ಒಂದಾಗು
