,Concept_ID,av,is
749,vorwärts::ADV,цебехун,áfram
750,rückwärts::ADV,нахъ-нахъ,aftur á bak
751,zurück::ADV,нахъе,aftur
752,zurück::ADV,нахъе,til baka
753,unten::ADV,ахакь,niðri
754,unten::ADV,ахакь,fyrir neðan
755,unten::ADV,гъоркь,niðri
756,unten::ADV,гъоркь,fyrir neðan
757,hinab::ADV,эхебе,niður
758,hinab::ADV,эхебе,niður eftir
759,oben::ADV,тӏад,uppi
760,oben::ADV,тӏадехун,uppi
761,hinauf::ADV,эхеде,upp
762,hinauf::ADV,эхеде,upp eftir
763,überall::ADV,кибго,alls staðar
764,ein wenig::ADV,дагьабго,dálítið
765,kaum::ADV,хӏалалъ,varla
766,kaum::ADV,хӏалалъ,tæplega
767,sehr::ADV,кутакалда,mjög
768,so::ADV,гьедин,svo
769,so::ADV,гьедин,þannig
770,noch::ADV,жеги,enn
771,noch::ADV,жеги,ennþá
772,nur::ADV,гӏӣцӏго,bara
773,nur::ADV,гӏӣцӏго,aðeins
774,wieder::ADV,на́хъеги,aftur
775,wieder::ADV,на́хъеги,að nýju
776,vergebens::ADV,чӏалгӏаде,árangurslaust
777,vor::PRP,цебе,fyrir
778,hinter::PRP,хадуса,bak við
779,hinter::PRP,хадуса,aftur fyrir
780,unter::PRP,ахакь,undir
781,unter::PRP,гъоркь,undir
782,neben::PRP,аскӏо,hjá
783,neben::PRP,аскӏо,við hliðina á
784,zwischen::PRP,гьоркьоб,milli
785,zwischen::PRP,гьоркьоб,á milli
786,wegen::PRP,гьелда,vegna
787,dies::PRN,гьаб,þetta
788,dies::PRN,гьеб,þetta
789,das::PRN,доб,það
790,ich::PRN,дун,ég
791,du::PRN,дуца,þú
792,er::PRN,доб,hann
793,wir::PRN,ниж,við
794,ihr::PRN,нуж,þið
795,sie::PRN,дол,þær
796,sie::PRN,дол,þeir
797,sie::PRN,эл,þær
798,sie::PRN,эл,þeir
799,was::FPRN,щиб,hvað
800,wer::FPRN,щиб,hver
801,wo::FADV,киб,hvar
802,wo::FADV,кибехун,hvar
803,wohin::FADV,кибехун,hvert
804,wie::FADV,кин,hvernig
805,warum::FADV,щай,hvers vegna
806,wieviel::FNUM,кигӏан,hve mikill
807,eins::NUM,цо,einn
808,zwei::NUM,кӏиго,tveir
809,drei::NUM,лъабго,þrír
810,vier::NUM,ункъо,fjórir
811,fünf::NUM,щуго,fimm
812,sechs::NUM,анлъго,sex
813,sieben::NUM,анкьго,sjö
814,acht::NUM,микьго,átta
815,neun::NUM,ичӏго,níu
816,zehn::NUM,анцӏго,tíu
817,elf::NUM,анцӏила цо,ellefu
818,zwölf::NUM,кӏиго-анцӏила,tólf
819,zwanzig::NUM,къого,tuttugu
820,dreißig::NUM,лъеберго,þrjátíu
821,vierzig::NUM,кӏикъого,fjörutíu
822,fünfzig::NUM,кӏикъо́ялда анцӏго,fimmtíu
823,sechzig::NUM,лъабкъого,sextíu
824,siebzig::NUM,лъабкъо́ялда анцӏго,sjötíu
825,achtzig::NUM,ункъого,áttatíu
826,neunzig::NUM,ункъоялда а́нцӏила,níutíu
827,hundert::NUM,нусго,hundrað
828,tausend::NUM,азарго,þúsund
829,und::CNJ,ва,og
830,und::CNJ,-ги,og
831,oder::CNJ,ялъуни,eða
832,stehen::V,бахъунчӏезе,standa
833,sitzen::V,гӏодов чӏезе,sitja
834,liegen::V,бегизе,liggja
835,hängen::V,базе,hanga
836,werden::V,бахъине,verða
837,passieren::V,лъугьине,gerast
838,passieren::V,лъугьа-бахъине,gerast
839,beginnen::V,байбихьизе,byrja
840,enden::V,лъугӏизе,enda
841,enden::V,лъугӏизе,lykta
842,wechseln::V,хиса-басизе,skipta
843,wechseln::V,хисизе,skipta
844,aufgehen[Sonne]::V,баккизе,koma upp
845,untergehen[Sonne]::V,щинкӏизе,ganga til viðar
846,scheinen[Sonne]::V,къалъ-къалъизе,skína
847,donnern::V,гъугъазе,þruma
848,wehen::V,пуйзе,blása
849,strömen::V,чвахизе,streyma
850,fließen::V,чвахизе,fljóta
851,sich drehen::V,сверизе,snúast
852,schwanken::V,хьвагӏезе,riða
853,schwanken::V,хьвагӏезе,rugga
854,schwanken::V,багъа-бачаризе,riða
855,schwanken::V,багъа-бачаризе,rugga
856,schwingen::V,щвартӏезе,sveiflast
857,fallen::V,бортизе,falla
858,brennen::V,рекӏине,brenna
859,rauchen::V,кӏкӏуй буризе,reykja
860,regnen::V,базе,rigna
861,gefrieren::V,гӏу́низе,frjósa
862,tauen::V,биаризе,þiðna
863,schmelzen::V,биине,bráðna
864,trocknen::V,бакъвазе,þorna
865,sieden::V,гьалдезе,sjóða
866,faulen::V,махӏцине,rotna
867,verfaulen::V,туризе,rotna
868,reißen::V,бихъизе,rifna
869,versinken::V,гъанкъизе,sökkva
870,vergehen::V,базе,líða
871,vergehen::V,бахъизе,líða
872,vergehen::V,ине,líða
873,erscheinen::V,баккизе,birtast
874,verschwinden::V,къине,hverfa
875,verschwinden::V,билизе,hverfa
876,sinken::V,гӏодо́бе ккезе,síga
877,abnehmen::V,тӏаса камизе,lækka
878,abnehmen::V,тӏаса камизе,minnka
879,zunehmen::V,гӏемерлъизе,aukast
880,steigen::V,бахине,stíga
881,wachsen::V,кӏодолъизе,vaxa
882,glänzen::V,цӏвакизе,glóa
883,glänzen::V,цӏвакизе,glampa
884,funkeln::V,паркъезе,leiftra
885,lärmen::V,хъудизе,hafa hátt
886,lärmen::V,чӏиргъдизе,hafa hátt
887,läuten::V,кьабизе,hringja
888,klingeln::V,кьабизе,hringja
889,klirren::V,зваргъизе,glamra
890,klirren::V,зваргъизе,skrölta
891,brausen::V,гьалаглъизе,ólga
892,rauschen::V,шуршудизе,suða
893,klingen::V,бахъине,hljóma
894,bellen::V,гъанчдезе,gelta
895,heulen::V,рурудизе,væla
896,heulen::V,рурудизе,ýlfra
897,blasen::V,гьохьизе,blása
898,pfeifen::V,гьещтӏезе,blístra
899,schreien::V,ахӏизе,æpa
900,schreien::V,ахӏдезе,æpa
901,stöhnen::V,зигардизе,stynja
902,zittern::V,дарран,titra
903,zittern::V,дарран,skjálfa
904,zittern::V,гьаргьадизе,titra
905,zittern::V,гьаргьадизе,skjálfa
906,leben::V,бетӏербахъизе,lifa
907,geboren werden::V,лъугьине,fæðast
908,atmen::V,хӏухьел биччазе,anda
909,atmen::V,хӏухьел биччазе,draga andann
910,trinken::V,гьекъезе,drekka
911,essen::V,квине,borða
912,essen::V,кваназе,borða
913,schlucken::V,кӏкӏвине,kingja
914,schlucken::V,къулчӏизе,kingja
915,müde werden::V,сваказе,þreytast
916,einschlafen::V,кьижизе,sofna
917,einschlafen::V,гъапуллъизе,sofna
918,schlafen::V,кьижизе,sofa
919,aufwachen::V,бигьине,vakna
920,aufstehen::V,бахъине,fara á fætur
921,aufstehen::V,тӏадебахъине,fara á fætur
922,sich erholen::V,хьи бахъизе,hvíla sig
923,sich erholen::V,хӏалхьи гьабизе,hvíla sig
924,krank werden::V,унтизе,veikjast
925,krank werden::V,унтизе,verða veikur
926,krank sein::V,унтизе,vera veikur
927,schmerzen::V,унтизе,kenna til
928,husten::V,хъегӏизе,hósta
929,genesen::V,лъилъизе,batna
930,genesen::V,лъилъизе,frískast
931,sterben::V,хвезе,deyja
932,umkommen::V,гьалаглъизе,farast
933,sich bewegen::V,багъаризе,bifast
934,sich bewegen::V,багъаргъизе,bifast
935,sich rühren::V,багъаризе,hreyfast
936,sich erheben::V,тӏадебахъине,standa upp
937,sich erheben::V,бахъине,standa upp
938,sich setzen::V,гӏодов чӏезе,setjast
939,hinfallen::V,щапизе,detta
940,laufen::V,хьвадизе,labba
941,schreiten::V,чӏезе,ganga
942,spazierengehen::V,тира-сверизе,ganga sér til skemmtunar
943,eilen::V,ракӏхӏалакине,fara hratt
944,eilen::V,дуризе,fara hratt
945,sich beeilen::V,дуризе,flýta sér
946,sich beeilen::V,гӏедегӏизе,flýta sér
947,sausen::V,тӏуризе,þjóta
948,rennen::V,бекеризе,hlaupa
949,springen::V,кӏанцӏизе,stökkva
950,klettern::V,хархадизе,klifra
951,schaukeln::V,гьерщезе,róla
952,schaukeln::V,гьерщезе,rugga
953,kriechen::V,хъурщизе,skríða
954,schwimmen::V,лъедезе,synda
955,tauchen::V,букъардизе,kafa
956,rudern::V,хазе,róa
957,fahren::V,ине,aka
958,fahren::V,ине,fara
959,fliegen::V,боржине,fljúga
960,gehen::V,ине,fara
961,gehen::V,ине,ganga
962,weggehen::V,ине,fara burt
963,weggehen::V,ине,ganga burt
964,abfahren::V,къокъине,aka burt
965,anhalten::V,чӏезе,stöðva
966,anhalten::V,тархъизе,stöðva
967,anhalten::V,лъалхъизе,stöðva
968,hineingehen::V,тӏаделъугьине,ganga inn
969,eintreten::V,лъугьине,koma inn
970,eintreten::V,лъугьине,ganga inn
971,kommen::V,бачӏине,koma
972,ankommen::V,щвезе,koma til
973,ankommen::V,тӏадебачӏине,koma til
974,zurückkommen::V,тадбуссине,koma til baka
975,zurückkommen::V,тӏадбуссине,koma til baka
976,bleiben::V,чӏезе,haldast
977,bleiben::V,чӏезе,vera kyrr
978,bleiben::V,хутӏизе,haldast
979,bleiben::V,хутӏизе,vera kyrr
980,warten::V,чӏезе,bíða
981,erwarten::V,балагьизе,búast við
982,erwarten::V,балагьизе,eiga von á
983,suchen::V,балагьизе,leita
984,finden::V,батизе,finna
985,versuchen::V,хӏалбихьизе,reyna
986,vorbereiten::V,хӏадурлъизабизе,undirbúa
987,lieben::V,балай бегьизе,elska
988,mögen::V,бокьизе,þykja gott
989,mögen::V,бокьизе,falla í geð
990,lachen::V,белъизе,hlæja
991,weinen::V,гӏодизе,gráta
992,schimpfen::V,гъанчдезе,skammast
993,sich ärgern::V,вагъизе,sárna
994,sich ärgern::V,вагъизе,gremjast
995,sich ärgern::V,ццида́хине,sárna
996,sich ärgern::V,ццида́хине,gremjast
997,sich fürchten::V,хӏинкъизе,óttast
998,fürchten::V,беркъазе,óttast
999,fürchten::V,хӏинкъа-къазе,óttast
1000,fliehen::V,лъутизе,flýja
1001,flüchten::V,лъутизе,strjúka
1002,sehen::V,бихьизе,sjá
1003,anschauen::V,бертӏамизе,horfa á
1004,anschauen::V,балагьизе,horfa á
1005,ansehen::V,бала-гъалагьизе,líta á
1006,hören::V,рагӏизе,heyra
1007,zuhören::V,гӏенеккизе,hlusta
1008,probieren::V,кӏалдиб хъва́зе,smakka
1009,probieren::V,чӏамизе,smakka
1010,riechen::V,су́нтӏизе,þefa
1011,fühlen::V,чӏвазе,finna til
1012,zu sehen sein::V,бихьизе,vera að sjá
1013,vernehmen::V,рагӏизе,heyra
1014,vernehmen::V,рагӏизе,greina
1015,frieren::V,цӏорозе,frjósa
1016,tun::V,гьабизе,gera
1017,können::V,кӏвезе,geta
1018,können::V,лъазе,geta
1019,wollen::V,бокьизе,ætla
1020,wollen::V,бокьизе,vilja
1021,anfangen::V,байбихьизе,hefja
1022,beenden::V,тӏубазабизе,enda
1023,beenden::V,тӏубазабизе,ljúka
1024,beenden::V,лъугӏизабизе,enda
1025,beenden::V,лъугӏизабизе,ljúka
1026,aufhören::V,бахъизе,lykta
1027,gelingen::V,бахъизе,heppnast
1028,geraten::V,бахъизе,lukkast
1029,öffnen::V,рагьизе,opna
1030,schließen::V,къазе,loka
1031,stellen::V,чӏвазе,láta
1032,stellen::V,чӏвазе,setja
1033,setzen::V,рекӏинабизе,láta
1034,setzen::V,рекӏинабизе,setja
1035,setzen::V,гӏодор чӏезаризе,láta
1036,setzen::V,гӏодор чӏезаризе,setja
1037,legen::V,лъезе,láta
1038,legen::V,лъезе,leggja
1039,berühren::V,хъвазе,koma við
1040,verbinden::V,хьухьине,sameina
1041,verbinden::V,бухьине,sameina
1042,bedecken::V,кквезе,hylja
1043,aufhängen::V,базе,hengja
1044,aufhängen::V,базе,hengja upp
1045,anzünden::V,бакизе,kveikja í
1046,anzünden::V,рекӏинабизе,kveikja í
1047,zurücklassen::V,тезе,skilja eftir
1048,verlieren::V,билизабизе,týna
1049,verlieren::V,билизабизе,glata
1050,fallen lassen::V,бортизабизе,missa
1051,machen::V,гьабизе,búa til
1052,herstellen::V,гьабизе,framleiða
1053,herstellen::V,хӏадурлъизабизе,framleiða
1054,bauen::V,базе,smíða
1055,bauen::V,базе,byggja
1056,bauen::V,гьабизе,smíða
1057,bauen::V,гьабизе,byggja
1058,reparieren::V,къачӏазе,gera við
1059,verbessern::V,лъикӏлъизабизе,bæta
1060,ändern::V,хисизабизе,breyta
1061,graben::V,бухъизе,grafa
1062,beugen::V,хьетӏизабизе,beygja
1063,biegen::V,гьетӏизабизе,sveigja
1064,drehen::V,тиризабизе,snúa
1065,drehen::V,свердизабизе,snúa
1066,wenden::V,бегизе,snúa
1067,wenden::V,бегизе,venda
1068,umdrehen::V,бегизе,venda
1069,umdrehen::V,бегизе,snúa við
1070,umdrehen::V,бега-битӏизе,venda
1071,umdrehen::V,бега-битӏизе,snúa við
1072,heben::V,борхизе,hefja
1073,hochheben::V,борхалъизабизе,lyfta upp
1074,hochheben::V,борхизе,lyfta upp
1075,ergreifen::V,кквезе,grípa
1076,halten::V,кквезе,rúma
1077,halten::V,кквезе,halda
1078,drücken::V,къазе,þjá
1079,drücken::V,къазе,þrýsta
1080,drücken::V,къанцӏу́зе,þjá
1081,drücken::V,къанцӏу́зе,þrýsta
1082,drücken::V,къвал ба́зе,þjá
1083,drücken::V,къвал ба́зе,þrýsta
1084,schieben::V,хъилдизе,ýta
1085,kratzen::V,хачазе,klóra
1086,lecken::V,чӏикӏизе,sleikja
1087,beißen::V,хӏанчӏизе,bíta
1088,beißen::V,хӏанчӏизабизе,bíta
1089,abreißen::V,тӏезе,rífa af
1090,abreißen::V,тӏезе,rífa frá
1091,abreißen::V,тӏезабизе,rífa af
1092,abreißen::V,тӏезабизе,rífa frá
1093,abschneiden::V,къотӏизе,skera af
1094,abschneiden::V,къотӏизе,klippa af
1095,binden::V,бухьине,binda
1096,stecken::V,къазабизе,stinga
1097,brechen::V,бекизе,brjóta
1098,klopfen::V,дванкезе,berja
1099,klopfen::V,дванкезе,klappa
1100,hauen::V,базе,berja
1101,hauen::V,базе,höggva
1102,kleben::V,бацӏцӏине,líma
1103,reiben::V,хачазе,núa
1104,streichen::V,бахине,smyrja
1105,streichen::V,жужазе,smyrja
1106,schleifen::V,лъухьизе,slípa
1107,schneiden::V,къотӏизе,skera
1108,schneiden::V,къотӏизе,klippa
1109,rütteln::V,багъа-бачаризабизе,skaka
1110,schütteln::V,кӏобокӏизе,hrista
1111,schwenken::V,гьесадизе,sveifla
1112,schwenken::V,хьвагӏезабизе,sveifla
1113,schütten::V,тӏезе,hella
1114,füllen::V,цӏезабизе,fylla
1115,einwickeln::V,жемизе,vefja inn í
1116,tragen::V,баччизе,bera
1117,schleppen::V,бехъерхъизе,draga
1118,ziehen::V,цӏазе,toga
1119,ziehen::V,цӏазе,draga
1120,aufbewahren::V,цӏунизе,geyma
1121,werfen::V,рехизе,kasta
1122,fangen::V,кквезе,grípa
1123,packen::V,кквезе,þrífa í
1124,verstecken::V,бахчизе,fela
1125,teilen::V,бикьизе,deila
1126,schicken::V,битӏизе,senda
1127,bringen::V,баччизе,færa
1128,bringen::V,баччизе,flytja
1129,hinzufügen::V,жубазе,bæta við
1130,bekommen::V,щвезе,hljóta
1131,bekommen::V,щвезе,ná
1132,erhalten::V,щвезе,fá
1133,erhalten::V,босизе,fá
1134,nehmen::V,босизе,taka
1135,wählen::V,бищизе,velja
1136,auswählen::V,тӏасабищизе,velja úr
1137,bewahren::V,цӏунизе,gæta
1138,bewahren::V,цӏунизе,vernda
1139,behindern::V,квекӏен гьабизе,varna
1140,verderben::V,хвезабизе,spilla
1141,beschädigen::V,галгъазабизе,skemma
1142,zerbrechen::V,щущазабизе,brjóta
1143,zerreißen::V,бихъизе,rífa
1144,zerreißen::V,бихъизе,rífa sundur
1145,zerstören::V,биххизабизе,rífa niður
1146,verbrennen::V,бухӏизе,brenna
1147,geben::V,кьезе,gefa
1148,reichen::V,кьезе,rétta
1149,schenken::V,кьезе,gefa
1150,versprechen::V,назру гьабизе,lofa
1151,versprechen::V,назру гьабизе,heita
1152,wünschen::V,бокьизе,óska
1153,loben::V,беццизе,lofa
1154,loben::V,беццизе,hrósa
1155,loben::V,бецца-бекъизе,lofa
1156,loben::V,бецца-бекъизе,hrósa
1157,küssen::V,баизе,kyssa
1158,wiegen::V,чӏучӏадизабизе,rugga
1159,zudecken::V,тӏадбигъине,þekja
1160,zudecken::V,тӏадбигъине,breiða yfir
1161,wecken::V,бигьинабизе,vekja
1162,zeigen::V,бихьизабизе,sýna
1163,führen::V,бачине,leiða
1164,lehren::V,малъизе,kenna
1165,lehren::V,цӏализабизе,kenna
1166,unterrichten::V,цӏализабизе,fræða
1167,aufziehen::V,гӏезабизе,ala upp
1168,leiten::V,нухмалъи гьабизе,stjórna
1169,antreiben::V,гӏедегӏизабизе,hvetja
1170,einladen::V,ахӏизе,bjóða heim
1171,einladen::V,тӏадеахӏизе,bjóða heim
1172,vereinigen::V,цолъизабизе,sameina
1173,besuchen::V,баккизе,heimsækja
1174,besuchen::V,хьвадизе,heimsækja
1175,treffen::V,дандчӏвазе,hitta
1176,sich versammeln::V,данделъизе,safnast saman
1177,sich versammeln::V,бакӏаризе,safnast saman
1178,spielen::V,басандизе,leika sér
1179,singen::V,ахӏизе,syngja
1180,tanzen::V,кьурдизе,dansa
1181,sich trennen::V,батӏалъизе,skiljast
1182,verlassen::V,тезе,yfirgefa
1183,verlassen::V,рехунтезе,yfirgefa
1184,retten::V,хвасар гьабизе,bjarga
1185,retten::V,хвасарлъизабизе,bjarga
1186,bewachen::V,цӏунизе,gæta
1187,bewachen::V,цӏунизе,hafa vörð á
1188,schützen::V,цӏунизе,vernda
1189,verteidigen::V,цӏунизе,verja
1190,sich schlagen::V,багъизе,slást
1191,sich schlagen::V,багъизе,berjast
1192,schießen::V,речӏчӏизе,skjóta
1193,siegen::V,бергьине,sigra
1194,ärgern::V,вагъизавизе,ergja
1195,ärgern::V,вагъизавизе,skaprauna
1196,schlagen::V,кьабизе,slá
1197,schlagen::V,кьабизе,lemja
1198,treten::V,мал тункизе,sparka
1199,stechen::V,къазабизе,stinga
1200,stoßen::V,тункизе,hrinda
1201,stoßen::V,хъилдизе,hrinda
1202,stehlen::V,щинкӏизабизе,stela
1203,stören::V,квекӏен гьабизе,trufla
1204,stören::V,татубахъи гьабизе,trufla
1205,belästigen::V,рахӏатхвезабизе,ónáða
1206,verbergen::V,бахчизе,leyna
1207,verbergen::V,балъго тезе,leyna
1208,täuschen::V,божуда рекӏкӏ гьабизе,gabba
1209,täuschen::V,божуда рекӏкӏ гьабизе,blekkja
1210,täuschen::V,гуккизе,gabba
1211,täuschen::V,гуккизе,blekkja
1212,betrügen::V,хӏилла гьабизе,svíkja
1213,betrügen::V,хӏилла гьабизе,blekkja
1214,betrügen::V,сандирахълъи гьабизе,svíkja
1215,betrügen::V,сандирахълъи гьабизе,blekkja
1216,töten::V,чӏвазе,drepa
1217,wohnen::V,яшав гьабизе,búa
1218,arbeiten::V,хӏалтӏизе,vinna
1219,sammeln::V,бакӏаризе,safna
1220,pflücken::V,бетӏизе,tína
1221,pflücken::V,бетӏизе,reyta
1222,jagen::V,чан гьабизе,veiða
1223,fischen::V,ччугӏа кквезе,fiska
1224,fassen::V,кквезе,veiða
1225,hüten::V,кваназабизе,gæta
1226,hüten::V,кваназабизе,vakta
1227,treiben::V,гъезе,reka
1228,anbinden::V,бухьине,binda við
1229,anbinden::V,бухьине,binda fast
1230,füttern::V,кваназабизе,fóðra
1231,melken::V,бечӏчӏизе,mjólka
1232,hacken::V,чӏвазе,höggva
1233,gießen::V,лъалъазе,hella
1234,reifen::V,барщизе,þroskast
1235,zubereiten::V,бежа-белъине,elda
1236,zubereiten::V,бежа-белъине,tilbúa
1237,kochen::V,белъине,sjóða
1238,backen::V,базе,baka
1239,braten::V,бежизе,steikja
1240,umrühren::V,багъаризе,hræra í
1241,stricken::V,хьухьине,prjóna
1242,nähen::V,букъизе,sauma
1243,färben::V,кьер гьабизе,lita
1244,reinigen::V,бацӏцӏине,hreinsa
1245,waschen::V,чуризе,þvo
1246,abwischen::V,бацӏцӏине,þerra
1247,spülen::V,хулизе,skola
1248,spülen::V,хулизе,þvo upp
1249,fegen::V,лъухьизе,sópa
1250,fegen::V,лъухьизе,hreinsa
1251,kehren::V,лъухьизе,sópa
1252,baden::V,чордезе,baða sig
1253,ausziehen::V,бахъизе,fara úr
1254,anziehen::V,ретӏине,fara í
1255,sich anziehen::V,ретӏине,klæðast
1256,kämmen::V,хазе,greiða
1257,schmücken::V,чӏухӏизабизе,prýða
1258,schmücken::V,чӏухӏизабизе,skreyta
1259,sagen::V,бицине,segja
1260,sprechen::V,бицине,tala
1261,reden::V,гаргадизе,ræða
1262,sich unterhalten::V,гаргадизе,spjalla
1263,sich unterhalten::V,гаргадизе,ræðast við
1264,fragen::V,цӏехезе,spyrja
1265,fragen::V,гьикъизе,spyrja
1266,bitten::V,гьаризе,biðja
1267,erzählen::V,бицине,segja frá
1268,mitteilen::V,лъазабизе,tilkynna
1269,nennen::V,цӏар лъезе,nefna
1270,rufen::V,ахӏизе,kalla
1271,prahlen::V,беццаризе,gorta
1272,übersetzen::V,буссинабизе,þýða
1273,denken::V,ургъизе,hugsa
1274,glauben::V,божизе,trúa
1275,bemerken::V,берречӏчӏизе,taka eftir
1276,erkennen::V,лъазе,þekkja
1277,erkennen::V,батӏаго бахъизе,þekkja
1278,begreifen::V,бичӏчӏизе,skilja
1279,lernen::V,цӏализе,læra
1280,wissen::V,лъазе,vita
1281,sich erinnern an::V,ракӏалде щвезе,minnast
1282,vergessen::V,кӏочене,gleyma
1283,messen::V,борцине,mæla
1284,zählen::V,рикӏкӏине,telja
1285,rechnen::V,рикӏкӏине,reikna
1286,lesen::V,цӏализе,lesa
1287,malen::V,бахъизе,mála
1288,zeichnen::V,бахъизе,teikna
1289,schreiben::V,хъвазе,skrifa
1290,besitzen::V,щвезе,hafa
1291,besitzen::V,бу́кӏине,hafa
1292,kaufen::V,босизе,kaupa
1293,verkaufen::V,бичизе,selja
1294,bezahlen::V,кьезе,borga
1295,zahlen::V,кьезе,borga
1296,ertragen::V,баччизе,þola
1297,Auge::N,,auga
1298,Sehne::N,,sin
1299,Funke::N,,neisti
1300,Moor::N,,mýri
1301,Elch::N,,elgur
1302,Beere::N,,ber
1303,Gedächtnis::N,,minni
1304,Ton::N,,tónn
1305,Winkel::N,,skot
1306,Winkel::N,,krókur
1307,Menge::N,,magn
1308,Stütze::N,,stoð
1309,Figur::N,,stytta
1310,Schuh::N,,skór
1311,Schnur::N,,snúra
1312,Leine::N,,band
1313,Geschäft::N,,viðskipti
1314,voll::A,,fullur
1315,lange::ADV,,lengi
1316,später::ADV,,seinna
1317,nicht::ADV,,ekki
1318,schon::ADV,,nú þegar
1319,durch::PRP,,gegnum
1320,alles::PRN,,allt
1321,rühren::V,,snerta
1322,scheinen::V,,virðast
1323,aufheben::V,,taka upp
1324,aufheben::V,,lyfta upp
1325,lassen::V,,láta
1326,sich waschen::V,,þvo sér
1327,verstehen::V,,skilja
1328,beherrschen::V,,hafa á valdi sínu
