,Concept_ID,sq,kn
1097,töten::V,vras,ಕೊಲ್ಲು
1098,wohnen::V,banoj,ವಾಸಿಸು
1099,arbeiten::V,punoj,ಕೆಲಸ ಮಾಡು
1100,arbeiten::V,vardoj,ಕೆಲಸ ಮಾಡು
1101,sammeln::V,mbledh,ಸಂಚಯಿಸು
1102,sammeln::V,grumbulloj,ಸಂಚಯಿಸು
1103,pflücken::V,vjel,ಬಿಡಿಸು
1104,pflücken::V,mbledh,ಬಿಡಿಸು
1105,jagen::V,gjuaj,ಬೇಟೆಯಾಡು
1106,fischen::V,peshkoj,ಮೀನು ಹಿಡಿ
1107,fischen::V,gjuaj peshk,ಮೀನು ಹಿಡಿ
1108,fassen::V,zë,ಹಿಡಿ
1109,hüten::V,kullos,ಗುಂಪುಸೇರಿಸು
1110,treiben::V,vë përpara,ದಬ್ಬು
1111,anbinden::V,lidh,ಬಿಗಿ
1112,füttern::V,grazhdoj,ಮೇಯಿಸು
1113,melken::V,mjel,ಹಾಲು ಕರೆ
1114,hacken::V,grij,ತುಂಡರಿಸು
1115,gießen::V,ujis,ನೀರುಹಾಕು
1116,reifen::V,piqem,ಕಳಿ
1117,zubereiten::V,gatuaj,ಅಡಿಗೆಮಾಡು
1118,kochen::V,ziej,ಅಡು
1119,backen::V,pjek,ಬೇಯಿಸು
1120,backen::V,furroj,ಬೇಯಿಸು
1121,braten::V,fërgoj,ಕರಿ
1122,braten::V,tiganis,ಕರಿ
1123,umrühren::V,trazoj,ಕಲಕು
1124,stricken::V,thur,ಹೆಣೆ
1125,nähen::V,qep,ಹೊಲಿ
1126,färben::V,ngjyej,ಬಣ್ಣ ಹತ್ತು
1127,färben::V,bojatis,ಬಣ್ಣ ಹತ್ತು
1128,reinigen::V,qëroj,ಸ್ವಚ್ಛಮಾಡು
1129,reinigen::V,pastroj,ಸ್ವಚ್ಛಮಾಡು
1130,waschen::V,laj,ತೊಳೆ
1131,waschen::V,finjos,ತೊಳೆ
1132,abwischen::V,fshij,ಒರಸು
1133,spülen::V,kulloj,ಗಲಬರಿಸು
1134,fegen::V,fshij,ಗುಡಿಸು
1135,kehren::V,fshij,ಗುಡಿಸು
1136,baden::V,lahem,ಸ್ನಾನಮಾಡು
1137,sich waschen::V,lahem,ತೊಳೆ
1138,ausziehen::V,heq,ಬಿಚ್ಚು
1139,ausziehen::V,zbath,ಬಿಚ್ಚು
1140,anziehen::V,vesh,ಹಾಕು
1141,anziehen::V,mbath,ಹಾಕು
1142,sich anziehen::V,vishem,ಹಾಕು
1143,kämmen::V,kreh,ಬಾಚು
1144,schmücken::V,hijeshoj,ಅಲಂಕರಿಸು
1145,sagen::V,them,ಹೇಳು
1146,sprechen::V,flas,ನುಡಿ
1147,reden::V,fjalos,ನುಡಿ
1148,reden::V,fjalëtoj,ನುಡಿ
1149,sich unterhalten::V,bisedoj,ಹರಟೆ ಹೊಡಿ
1150,fragen::V,pyes,ವಿಚಾರಿಸು
1151,bitten::V,lus,ಬೇಡು
1152,bitten::V,lutem,ಬೇಡು
1153,erzählen::V,rrëfej,ಹೇಳು
1154,mitteilen::V,kumtoj,ತಿಳಿಸು
1155,nennen::V,quaj,ಹೆಸರಿಡು
1156,rufen::V,thërras,ಕರೆ
1157,prahlen::V,mburrem,ಜಂಬ ಕೊಚ್ಚು
1158,prahlen::V,kapardisem,ಜಂಬ ಕೊಚ್ಚು
1159,übersetzen::V,përkthej,ಭಾಷಾಂತರಿಸು
1160,denken::V,mendoj,ಯೋಚಿಸು
1161,glauben::V,besoj,ನಂಬು
1162,bemerken::V,vërej,ಗಮನಿಸು
1163,erkennen::V,njoh,ಗುರುತುಹಿಡಿ
1164,erkennen::V,shquaj,ಗುರುತುಹಿಡಿ
1165,begreifen::V,marr vesh,ಗ್ರಹಿಸು
1166,verstehen::V,marr vesh,ಅರ್ಥಮಾಡಿಕೊ
1167,lernen::V,mësoj,ಕಲಿ
1168,wissen::V,di,ಅರಿ
1169,sich erinnern an::V,kujtoj,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1170,vergessen::V,harroj,ಮರೆತುವಿಡು
1171,messen::V,mas,ಅಳೆ
1172,zählen::V,njeh,ಗಣಿಸು
1173,rechnen::V,llogaris,ಲೆಕ್ಕ ಹಾಕು
1174,lesen::V,lexoj,ಓದು
1175,lesen::V,këndoj,ಓದು
1176,malen::V,lyej,ಬಿಡಿಸು
1177,zeichnen::V,vizatoj,ಬಿಡಿಸು
1178,schreiben::V,shkruaj,ಬರೆ
1179,besitzen::V,kam,ಒಡೆಯನಾಗಿರು
1180,kaufen::V,blej,ಕೊಳ್ಳು
1181,verkaufen::V,shes,ಕೊಡು
1182,bezahlen::V,paguaj,ಬೆಲೆತೆರು
1183,zahlen::V,paguaj,ಹಣವನ್ನುಕೊಡು
1184,beherrschen::V,zotëroj,ಅಧಿಕಾರ ನಡೆಸು
1185,ertragen::V,duroj,ಸಹಿಸು
