,Concept_ID,hu,udm
815,rückwärts::ADV,hátrafelé,берлань
816,zurück::ADV,hátra,берен
817,zurück::ADV,hátra,берлань
818,zurück::ADV,vissza,берен
819,zurück::ADV,vissza,берлань
820,unten::ADV,alul,улын
821,hinab::ADV,le,улэ
822,hinab::ADV,lefelé,улэ
823,oben::ADV,fenn,вылын
824,oben::ADV,fenn,вылӥын
825,oben::ADV,felül,вылын
826,oben::ADV,felül,вылӥын
827,hinauf::ADV,fel,вылэ
828,hinauf::ADV,fel,вылӥе
829,hinauf::ADV,fel,выллань
830,hinauf::ADV,felfelé,вылэ
831,hinauf::ADV,felfelé,вылӥе
832,hinauf::ADV,felfelé,выллань
833,überall::ADV,mindenütt,котькытын
834,überall::ADV,mindenütt,пасьтана
835,nicht::ADV,nem,уз
836,ein wenig::ADV,egy kicsit,ичи
837,ein wenig::ADV,egy kicsit,ӧжыт
838,ein wenig::ADV,egy kicsit,огшап
839,kaum::ADV,alig,муртса
840,sehr::ADV,nagyon,туж
841,sehr::ADV,nagyon,лекос
842,so::ADV,úgy,озьы
843,so::ADV,úgy,тазьы
844,noch::ADV,még,на
845,nur::ADV,csak,гинэ
846,nur::ADV,csupán,гинэ
847,schon::ADV,már,ни
848,schon::ADV,már,ини
849,wieder::ADV,ismét,нош
850,wieder::ADV,ismét,кайта
851,wieder::ADV,megint,нош
852,wieder::ADV,megint,кайта
853,vergebens::ADV,hiába,юнме
854,vor::PRP,előtt,азьын
855,hinter::PRP,mögött,берын
856,hinter::PRP,mögött,бӧрсьы
857,unter::PRP,alatt,улын
858,durch::PRP,át,пыр
859,durch::PRP,át,пыртӥ
860,durch::PRP,keresztül,пыр
861,durch::PRP,keresztül,пыртӥ
862,neben::PRP,mellett,бордын
863,zwischen::PRP,között,вискын
864,wegen::PRP,miatt,сэрен
865,wegen::PRP,végett,сэрен
866,dies::PRN,ez,та
867,das::PRN,az,со
868,alles::PRN,minden,ваньмыз
869,ich::PRN,én,мон
870,du::PRN,te,тон
871,er::PRN,ő,со
872,wir::PRN,mi,ми
873,ihr::PRN,ti,тӥ
874,sie::PRN,ők,соос
875,was::FPRN,mi,ма
876,wer::FPRN,ki,кин
877,wo::FADV,hol,кытын
878,wohin::FADV,hova,кытчы
879,wie::FADV,hogy,кызьы
880,wie::FADV,hogyan,кызьы
881,warum::FADV,miért,малы
882,wieviel::FNUM,hány,кӧня
883,wieviel::FNUM,mennyi,кӧня
884,eins::NUM,egy,одӥг
885,zwei::NUM,kettő,кык
886,drei::NUM,három,куинь
887,vier::NUM,négy,ньыль
888,fünf::NUM,öt,вить
889,sechs::NUM,hat,куать
890,sieben::NUM,hét,сизьым
891,acht::NUM,nyolc,тямыс
892,neun::NUM,kilenc,укмыс
893,zehn::NUM,tíz,дас
894,elf::NUM,tizenegy,дас одӥг
895,zwölf::NUM,tizenkettő,дас кык
896,zwanzig::NUM,húsz,кызь
897,dreißig::NUM,harminc,куамын
898,vierzig::NUM,negyven,ньыльдон
899,fünfzig::NUM,ötven,витьтон
900,sechzig::NUM,hatvan,куатьтон
901,siebzig::NUM,hetven,сизьымдон
902,achtzig::NUM,nyolcvan,тямыстон
903,neunzig::NUM,kilencven,укмыстон
904,hundert::NUM,száz,сю
905,tausend::NUM,ezer,сюрс
906,und::CNJ,és,и
907,und::CNJ,és,но
908,und::CNJ,meg,и
909,und::CNJ,meg,но
910,oder::CNJ,vagy,яке
911,stehen::V,áll,сылыны
912,sitzen::V,ül,пукыны
913,liegen::V,fekszik,кылльыны
914,hängen::V,függ,ошкыса улыны
915,werden::V,lesz,луыны
916,passieren::V,történik,луыны
917,beginnen::V,kezdődik,кутскыны
918,enden::V,végződik,бырыны
919,enden::V,befejeződik,бырыны
920,wechseln::V,változik,воштӥськыны
921,aufgehen[Sonne]::V,kel,ӝужаны
922,untergehen[Sonne]::V,lemegy,пуксьыны
923,scheinen[Sonne]::V,süt,пиштыны
924,scheinen[Sonne]::V,süt,чиляны
925,donnern::V,dörög,гудыръяны
926,wehen::V,fúj,пелляськыны
927,strömen::V,áramlik,киськыны
928,strömen::V,áramlik,исьтӥськыны
929,fließen::V,folyik,бызьыны
930,sich drehen::V,forog,берганы
931,schwanken::V,inog,вошъяськыны
932,schwanken::V,ingadozik,вошъяськыны
933,schwingen::V,leng,шонаськыны
934,fallen::V,esik,усьыны
935,brennen::V,ég,ӝуаны
936,rauchen::V,füstöl,ӵындыны
937,regnen::V,esik,зорыны
938,gefrieren::V,megfagy,кынмыны
939,tauen::V,olvad,шунаны
940,schmelzen::V,olvad,шунаны
941,schmelzen::V,elolvad,шунаны
942,trocknen::V,szárad,куасьмыны
943,sieden::V,forr,пӧзьыны
944,faulen::V,rothad,сисьмыны
945,verfaulen::V,elrothad,сисьмыны
946,verfaulen::V,megrothad,сисьмыны
947,reißen::V,szakad,кеськыны
948,versinken::V,süllyed,выйыны
949,versinken::V,elsüllyed,выйыны
950,vergehen::V,múlik,ортчыны
951,vergehen::V,elmúlik,ортчыны
952,erscheinen::V,feltűnik,адскыны
953,erscheinen::V,megjelenik,адскыны
954,verschwinden::V,letűnik,бырыны
955,sinken::V,süllyed,усьыны
956,abnehmen::V,apad,синыны
957,abnehmen::V,csökken,синыны
958,zunehmen::V,növekszik,йылыны
959,zunehmen::V,gyarapszik,йылыны
960,steigen::V,emelkedik,лӧпкыны
961,wachsen::V,nő,будыны
962,wachsen::V,terem,будыны
963,wachsen::V,növekszik,будыны
964,glänzen::V,ragyog,чиляны
965,glänzen::V,ragyog,пиштыны
966,glänzen::V,fénylik,чиляны
967,glänzen::V,fénylik,пиштыны
968,funkeln::V,csillog,чилекъяны
969,funkeln::V,tündöklik,чилекъяны
970,lärmen::V,lármázik,уретыны
971,lärmen::V,lármázik,ӵашетыны
972,läuten::V,cseng,жингыртыны
973,klingeln::V,csenget,жингыртыны
974,klirren::V,csörömpöl,жильккетыны
975,brausen::V,zúg,лекъяськыны
976,brausen::V,morajlik,лекъяськыны
977,rauschen::V,zúg,ӵашетыны
978,klingen::V,hangzik,кылӥськыны
979,bellen::V,ugat,утыны
980,heulen::V,bőg,вузыны
981,heulen::V,üvölt,вузыны
982,blasen::V,fúj,пельтыны
983,pfeifen::V,fütyül,шуланы
984,schreien::V,kiált,черекъяны
985,schreien::V,kiált,кесяськыны
986,schreien::V,kiabál,черекъяны
987,schreien::V,kiabál,кесяськыны
988,stöhnen::V,nyög,ӝуштыны
989,zittern::V,remeg,дырекъяны
990,zittern::V,remeg,куалекъяны
991,zittern::V,reszket,дырекъяны
992,zittern::V,reszket,куалекъяны
993,leben::V,él,улыны
994,geboren werden::V,születik,вордӥськыны
995,atmen::V,lélegzik,шоканы
996,trinken::V,iszik,юыны
997,essen::V,eszik,сиыны
998,schlucken::V,nyel,ньылыны
999,müde werden::V,elfárad,жадьыны
1000,müde werden::V,kifárad,жадьыны
1001,einschlafen::V,elalszik,умме усьыны
1002,schlafen::V,alszik,кӧлыны
1003,aufwachen::V,felébred,сайканы
1004,aufstehen::V,felkel,султыны
1005,sich erholen::V,pihen,шутэтскыны
1006,krank werden::V,megbetegedik,висьыны
1007,krank werden::V,belebetegszik,висьыны
1008,krank sein::V,betegeskedik,висьыны
1009,schmerzen::V,fáj,висьыны
1010,husten::V,köhög,кызыны
1011,genesen::V,meggyógyul,юнматскыны
1012,genesen::V,meggyógyul,бурмытскылыны
1013,sterben::V,hal,кулыны
1014,umkommen::V,elpusztul,бырыны
1015,sich bewegen::V,mozog,вырыны
1016,sich rühren::V,mozdul,вырӟыны
1017,sich rühren::V,mozdul,вырӟылыны
1018,sich erheben::V,feláll,султыны
1019,sich erheben::V,felemelkedik,султыны
1020,sich setzen::V,ül,пуксьыны
1021,sich setzen::V,leül,пуксьыны
1022,hinfallen::V,bukik,усьыны
1023,hinfallen::V,elesik,усьыны
1024,laufen::V,jár,мыныны
1025,schreiten::V,lép,вамышъяны
1026,spazierengehen::V,sétál,мыныны
1027,spazierengehen::V,sétál,ветлыны
1028,eilen::V,siet,дыртыны
1029,sich beeilen::V,siet,дыртыны
1030,sausen::V,robog,туж ӝог мыныны
1031,rennen::V,fut,бызьылыны
1032,rennen::V,szalad,бызьылыны
1033,springen::V,ugrik,тэтчаны
1034,klettern::V,kúszik,тубаны
1035,schaukeln::V,hintázik,лэйканы
1036,schaukeln::V,hintázik,шонаськыны
1037,kriechen::V,kúszik,нюж ветлыны
1038,schwimmen::V,úszik,уяны
1039,tauchen::V,merül,зумылыны
1040,rudern::V,evez,полсаны
1041,fahren::V,jár,ветлыны
1042,fahren::V,megy,ветлыны
1043,fahren::V,utazik,ветлыны
1044,fliegen::V,száll,лобаны
1045,gehen::V,megy,мыныны
1046,weggehen::V,elmegy,кошкыны
1047,abfahren::V,indul,кошкыны
1048,anhalten::V,megáll,дугдыны
1049,hineingehen::V,bemegy,пырыны
1050,eintreten::V,belép,пырыны
1051,kommen::V,jön,вуыны
1052,kommen::V,jön,лыктыны
1053,ankommen::V,érkezik,вуыны
1054,ankommen::V,megérkezik,вуыны
1055,zurückkommen::V,visszajön,берытскыны
1056,bleiben::V,marad,кыльыны
1057,bleiben::V,megmarad,кыльыны
1058,warten::V,vár,витьыны
1059,warten::V,várakozik,витьыны
1060,erwarten::V,vár,витьыны
1061,erwarten::V,vár,возьманы
1062,erwarten::V,megvár,витьыны
1063,erwarten::V,megvár,возьманы
1064,suchen::V,kutat,утчаны
1065,finden::V,talál,шедьтыны
1066,versuchen::V,megpróbál,турттыны
1067,versuchen::V,megkísérel,турттыны
1068,vorbereiten::V,előkészít,дасяны
1069,lieben::V,szeret,гажаны
1070,mögen::V,szeret,яратыны
1071,lachen::V,nevet,серекъяны
1072,rühren::V,mozdít,сюлме йӧтыны
1073,weinen::V,sír,бӧрдыны
1074,schimpfen::V,szid,даллашыны
1075,schimpfen::V,szitkozódik,даллашыны
1076,sich ärgern::V,mérgelődik,лекъяськыны
1077,sich ärgern::V,bosszankodik,лекъяськыны
1078,sich fürchten::V,fél,кышканы
1079,sich fürchten::V,fél,курданы
1080,sich fürchten::V,retteg,кышканы
1081,sich fürchten::V,retteg,курданы
1082,fürchten::V,fél,курданы
1083,fürchten::V,fél,кышканы
1084,fliehen::V,menekül,пегӟыны
1085,flüchten::V,elmenekül,пегӟыны
1086,sehen::V,néz,адӟыны
1087,anschauen::V,megnéz,учкыны
1088,ansehen::V,néz,учкыны
1089,ansehen::V,ránéz,учкыны
1090,ansehen::V,megnéz,учкыны
1091,hören::V,hall,кылыны
1092,zuhören::V,hallgat,кылзыны
1093,zuhören::V,meghallgat,кылзыны
1094,probieren::V,kóstol,веръяны
1095,probieren::V,megkóstol,веръяны
1096,riechen::V,szagol,зынъяны
1097,fühlen::V,érez,шӧдыны
1098,scheinen::V,tűnik,адскыны
1099,scheinen::V,látszik,адскыны
1100,zu sehen sein::V,mutatkozik,адӟиськыны
1101,vernehmen::V,hall,кылыны
1102,frieren::V,fázik,кынмыны
1103,tun::V,csinál,карыны
1104,tun::V,cselekszik,карыны
1105,können::V,tud,быгатыны
1106,wollen::V,akar,потыны
1107,anfangen::V,kezd,кутскыны
1108,beenden::V,befejez,быдтыны
1109,beenden::V,befejez,быдэстыны
1110,aufhören::V,megszűnik,дугдыны
1111,gelingen::V,sikerül,быгатыны
1112,gelingen::V,sikerül,луыны
1113,geraten::V,kerül,лэсяны
1114,geraten::V,jut,лэсяны
1115,öffnen::V,nyit,усьтыны
1116,öffnen::V,kinyit,усьтыны
1117,schließen::V,csuk,пытсаны
1118,schließen::V,becsuk,пытсаны
1119,stellen::V,állít,пуктыны
1120,stellen::V,helyez,пуктыны
1121,setzen::V,ültet,пуктыны
1122,setzen::V,helyez,пуктыны
1123,legen::V,tesz,поныны
1124,legen::V,fektet,поныны
1125,berühren::V,érint,исаны
1126,verbinden::V,beköt,герӟаны
1127,verbinden::V,összeköt,герӟаны
1128,bedecken::V,betakar,пытсаны
1129,bedecken::V,beborít,пытсаны
1130,aufhängen::V,felakaszt,ошыны
1131,anzünden::V,gyújt,ӝуатыны
1132,anzünden::V,meggyújt,ӝуатыны
1133,aufheben::V,felemel,ӝутыны
1134,zurücklassen::V,hátrahagy,кельтыны
1135,verlieren::V,veszít,ыштыны
1136,verlieren::V,elveszít,ыштыны
1137,fallen lassen::V,elejt,уськытыны
1138,machen::V,tesz,лэсьтыны
1139,machen::V,csinál,лэсьтыны
1140,herstellen::V,gyárt,лэсьтыны
1141,herstellen::V,előállít,лэсьтыны
1142,bauen::V,épít,пуктыны
1143,reparieren::V,javít,тупатыны
1144,reparieren::V,kijavít,тупатыны
1145,reparieren::V,megjavít,тупатыны
1146,verbessern::V,megjavít,умоятыны
1147,ändern::V,változtat,воштыны
1148,ändern::V,megváltoztat,воштыны
1149,graben::V,ás,копаны
1150,beugen::V,meghajt,губыртыны
1151,biegen::V,hajlít,куасаны
1152,drehen::V,forgat,бергатыны
1153,wenden::V,fordít,берыктыны
1154,wenden::V,megfordít,берыктыны
1155,umdrehen::V,megfordít,берыктыны
1156,umdrehen::V,megforgat,берыктыны
1157,heben::V,emel,ӝутыны
1158,hochheben::V,felemel,ӝутъяны
1159,ergreifen::V,megfog,кутыны
1160,ergreifen::V,megfog,кырмыны
1161,halten::V,tart,возьыны
1162,drücken::V,nyom,зӥбыны
1163,drücken::V,nyom,пачкатыны
1164,drücken::V,megnyom,зӥбыны
1165,drücken::V,megnyom,пачкатыны
1166,schieben::V,tol,донганы
1167,kratzen::V,vakar,вуштыны
1168,lecken::V,nyal,нюлыны
1169,beißen::V,harap,куртчыны
1170,abreißen::V,letép,ишкалтыны
1171,abschneiden::V,levág,шорыны
1172,abschneiden::V,levág,вандыны
1173,binden::V,köt,керттыны
1174,binden::V,kötöz,керттыны
1175,stecken::V,dug,мертчытыны
1176,brechen::V,tör,тӥяны
1177,brechen::V,eltör,тӥяны
1178,klopfen::V,kopogtat,йыганы
1179,klopfen::V,kopogtat,шарккетыны
1180,hauen::V,vág,жугыны
1181,hauen::V,vág,тышканы
1182,hauen::V,levág,жугыны
1183,hauen::V,levág,тышканы
1184,kleben::V,tapaszt,лякыны
1185,reiben::V,dörzsöl,зыраны
1186,reiben::V,dörzsöl,вуштыны
1187,reiben::V,súrol,зыраны
1188,reiben::V,súrol,вуштыны
1189,streichen::V,simít,зыраны
1190,schleifen::V,fen,шерыны
1191,schleifen::V,csiszol,шерыны
1192,schleifen::V,köszörül,шерыны
1193,schneiden::V,vág,вандыны
1194,schneiden::V,szel,вандыны
1195,schneiden::V,metsz,вандыны
1196,rütteln::V,ráz,зуркатыны
1197,schütteln::V,ráz,куалекъятыны
1198,schütteln::V,megráz,куалекъятыны
1199,schwenken::V,lóbál,шонаны
1200,schwenken::V,lobogtat,шонаны
1201,schütten::V,önt,лэзьыны
1202,füllen::V,tölt,тырмытыны
1203,füllen::V,megtölt,тырмытыны
1204,einwickeln::V,becsavar,биньыны
1205,tragen::V,hord,нуыны
1206,schleppen::V,vonszol,кыскыны
1207,ziehen::V,húz,кыскыны
1208,aufbewahren::V,megőriz,возьыны
1209,werfen::V,dob,куяны
1210,werfen::V,dob,лэзяны
1211,werfen::V,hajít,куяны
1212,werfen::V,hajít,лэзяны
1213,fangen::V,fog,кутыны
1214,packen::V,megragad,кутыны
1215,packen::V,megragad,кырмыны
1216,verstecken::V,eldug,ватыны
1217,verstecken::V,elrejt,ватыны
1218,teilen::V,oszt,люкыны
1219,teilen::V,megoszt,люкыны
1220,schicken::V,küld,ыстыны
1221,bringen::V,hoz,вайыны
1222,bringen::V,visz,вайыны
1223,hinzufügen::V,hozzáad,ватсаны
1224,bekommen::V,kap,басьтыны
1225,bekommen::V,megkap,басьтыны
1226,erhalten::V,kap,басьтыны
1227,erhalten::V,megkap,басьтыны
1228,nehmen::V,vesz,кутыны
1229,nehmen::V,vesz,басьтыны
1230,wählen::V,választ,бырйыны
1231,auswählen::V,kiválaszt,бырйыны
1232,bewahren::V,megtart,возьыны
1233,behindern::V,akadályoz,могӟытыны
1234,behindern::V,gátol,могӟытыны
1235,verderben::V,elront,сӧрыны
1236,beschädigen::V,rongál,урод лэсьтыны
1237,zerbrechen::V,eltör,сӧрыны
1238,zerbrechen::V,széttör,сӧрыны
1239,zerbrechen::V,kettétör,сӧрыны
1240,zerreißen::V,eltép,кесяны
1241,zerreißen::V,széttép,кесяны
1242,zerstören::V,elpusztít,куашкатыны
1243,verbrennen::V,éget,сутыны
1244,verbrennen::V,eléget,сутыны
1245,geben::V,ad,сётыны
1246,reichen::V,nyújt,сётыны
1247,schenken::V,ajándékoz,кузьманы
1248,versprechen::V,ígér,кыл сётыны
1249,wünschen::V,kíván,сӥзьыны
1250,loben::V,dicsér,ушъяны
1251,küssen::V,csókol,чупаны
1252,wiegen::V,ringat,веттаны
1253,wiegen::V,ringat,лэйкатыны
1254,zudecken::V,betakar,шобыртыны
1255,wecken::V,kelt,сайкатыны
1256,wecken::V,ébreszt,сайкатыны
1257,zeigen::V,mutat,возьматыны
1258,führen::V,visz,нуыны
1259,führen::V,vezet,нуыны
1260,lehren::V,tanít,дышетыны
1261,unterrichten::V,tanít,дышетыны
1262,aufziehen::V,felnevel,будэтыны
1263,leiten::V,vezet,кивалтыны
1264,leiten::V,vezérel,кивалтыны
1265,antreiben::V,hajt,дыртытыны
1266,lassen::V,-tat,-ытыны
1267,lassen::V,-at,-ытыны
1268,einladen::V,meghív,ӧтьыны
1269,vereinigen::V,egyesít,огазеяны
1270,besuchen::V,látogat,адӟыськыны
1271,treffen::V,talál,пумитаны
1272,sich versammeln::V,gyülekezik,люкаськыны
1273,sich versammeln::V,összegyűlik,люкаськыны
1274,spielen::V,játszik,шудыны
1275,singen::V,énekel,кырӟаны
1276,tanzen::V,táncol,эктыны
1277,sich trennen::V,elválik,люкиськыны
1278,verlassen::V,elhagy,куштыны
1279,retten::V,ment,утьыны
1280,bewachen::V,őriz,возьманы
1281,schützen::V,óv,утялтыны
1282,schützen::V,véd,утялтыны
1283,verteidigen::V,véd,возьманы
1284,sich schlagen::V,verekszik,жугиськыны
1285,schießen::V,lő,ыбылӥськны
1286,siegen::V,győz,вормыны
1287,ärgern::V,bosszant,вожпоттыны
1288,schlagen::V,üt,жуккыны
1289,schlagen::V,ver,жуккыны
1290,treten::V,rúg,лёганы
1291,stechen::V,döf,бышкалтыны
1292,stechen::V,szúr,бышкалтыны
1293,stoßen::V,lök,донгыны
1294,stehlen::V,lop,вораны
1295,stehlen::V,lop,лушканы
1296,stören::V,zavar,люкетыны
1297,belästigen::V,zaklat,акыльтыны
1298,belästigen::V,zaklat,вукылмыны
1299,verbergen::V,rejt,ватыны
1300,verbergen::V,elrejt,ватыны
1301,täuschen::V,megtéveszt,алданы
1302,betrügen::V,csal,пӧяны
1303,töten::V,öl,виыны
1304,wohnen::V,lakik,улыны
1305,arbeiten::V,dolgozik,ужаны
1306,sammeln::V,szed,бичаны
1307,sammeln::V,gyűjt,бичаны
1308,pflücken::V,szed,ишкыны
1309,jagen::V,vadászik,пӧйшураны
1310,fischen::V,halászik,чорыганы
1311,fassen::V,fog,кутыны
1312,hüten::V,őriz,возьманы
1313,hüten::V,legeltet,возьманы
1314,treiben::V,hajt,улляны
1315,anbinden::V,köt,думыны
1316,füttern::V,etet,сюдыны
1317,melken::V,fej,кыскыны
1318,hacken::V,vág,кораны
1319,gießen::V,öntöz,киськаны
1320,reifen::V,érik,вуыны
1321,reifen::V,érik,кисьманы
1322,zubereiten::V,elkészít,лесьтыны
1323,kochen::V,főz,пӧзьтыны
1324,backen::V,süt,пыжыны
1325,braten::V,süt,пыжыны
1326,umrühren::V,megkever,сураны
1327,stricken::V,köt,керттыны
1328,nähen::V,varr,вурыны
1329,färben::V,fest,буяны
1330,reinigen::V,tisztít,сузяны
1331,waschen::V,mos,мисьтаськыны
1332,abwischen::V,letöröl,ӵушылыны
1333,spülen::V,mosogat,гылъяны
1334,fegen::V,söpör,ӵужыны
1335,kehren::V,söpör,ӵужыны
1336,baden::V,fürdik,пыласькыны
1337,sich waschen::V,mosdik,пыласькыны
1338,sich waschen::V,mosakszik,пыласькыны
1339,ausziehen::V,levesz,кыльыны
1340,anziehen::V,felölt,дӥсяны
1341,anziehen::V,felvesz,дӥсяны
1342,sich anziehen::V,öltözik,дӥсьяськыны
1343,sich anziehen::V,felöltözik,дӥсьяськыны
1344,kämmen::V,fésül,сынаны
1345,schmücken::V,díszít,чеберъяны
1346,sagen::V,mond,шуыны
1347,sagen::V,mond,вераны
1348,sprechen::V,beszél,вераськыны
1349,reden::V,beszél,вераськыны
1350,sich unterhalten::V,beszélget,вераськыны
1351,fragen::V,kérdez,юаны
1352,bitten::V,kér,курыны
1353,erzählen::V,mesél,вераны
1354,erzählen::V,mesél,мадьыны
1355,erzählen::V,elbeszél,вераны
1356,erzählen::V,elbeszél,мадьыны
1357,mitteilen::V,közöl,ивортыны
1358,nennen::V,hív,шуыны
1359,nennen::V,nevez,шуыны
1360,rufen::V,hív,ӧтьыны
1361,prahlen::V,dicsekszik,ушъяськыны
1362,übersetzen::V,fordít,берыктыны
1363,denken::V,gondol,малпаны
1364,glauben::V,hisz,оскыны
1365,bemerken::V,észrevesz,адӟыны
1366,erkennen::V,ráismer,тодыны
1367,erkennen::V,felismer,тодыны
1368,begreifen::V,felfog,валаны
1369,verstehen::V,ért,валаны
1370,verstehen::V,megért,валаны
1371,lernen::V,tanul,дышетскыны
1372,lernen::V,megtanul,дышетскыны
1373,wissen::V,tud,тодыны
1374,sich erinnern an::V,emlékszik,тодэ вайыны
1375,vergessen::V,felejt,вунэтыны
1376,vergessen::V,elfelejt,вунэтыны
1377,messen::V,mér,мертаны
1378,messen::V,megmér,мертаны
1379,zählen::V,számol,лыдъяны
1380,zählen::V,megszámol,лыдъяны
1381,rechnen::V,számít,лыдъяны
1382,lesen::V,olvas,лыдӟыны
1383,malen::V,fest,суреданы
1384,zeichnen::V,rajzol,суреданы
1385,schreiben::V,ír,гожъяны
1386,besitzen::V,birtokol,луыны
1387,kaufen::V,vesz,басьтыны
1388,kaufen::V,megvesz,басьтыны
1389,verkaufen::V,elad,вузаны
1390,bezahlen::V,fizet,тырыны
1391,bezahlen::V,kifizet,тырыны
1392,zahlen::V,fizet,тырыны
1393,zahlen::V,megfizet,тырыны
1394,beherrschen::V,ural,кузёяськыны
1395,ertragen::V,elbír,чиданы
1396,ertragen::V,elvisel,чиданы
