,Concept_ID,sk,te
700,jetzt::ADV,teraz,ఇప్పుడు
701,heute::ADV,dnes,నేడు
702,morgen::ADV,zajtra,ఱేపు
703,bald::ADV,skoro,శీఘ్రముగ
704,dann::ADV,nato,అప్పుడు
705,dann::ADV,potom,అప్పుడు
706,gestern::ADV,včera,నిన్నటి దినము
707,einst::ADV,kedysi,పూర్వమొకప్పుడు
708,einst::ADV,niekedy,పూర్వమొకప్పుడు
709,damals::ADV,vtedy,అప్పుడు
710,danach::ADV,potom,అప్పుడు
711,danach::ADV,podľa toho,అప్పుడు
712,vorher::ADV,napred,ఎదుట
713,vorher::ADV,predtým,ఎదుట
714,zuerst::ADV,najprv,మొదటిలో
715,einmal::ADV,raz,ఒకసారి
716,einmal::ADV,jedenkrát,ఒకసారి
717,manchmal::ADV,občas,అప్పటప్పటికి
718,manchmal::ADV,niekedy,అప్పటప్పటికి
719,oft::ADV,často,తఱచుగా
720,immer::ADV,vždy,ఎల్లప్పుడు
721,immer::ADV,ustavične,ఎల్లప్పుడు
722,niemals::ADV,nikdy,ఎప్పుడునులేదు
723,hier::ADV,tu,ఇక్కడ
724,hierhin::ADV,sem,ఇక్కడకు
725,hierhin::ADV,tade,ఇక్కడకు
726,von hier::ADV,odtiaľto,ఇక్కడనుండి
727,dort::ADV,tam,అక్కడ
728,dorthin::ADV,ta,అక్కడికి
729,dorthin::ADV,tam,అక్కడికి
730,geradeaus::ADV,rovno,సూటిగా
731,geradeaus::ADV,priamo,సూటిగా
732,vorwärts::ADV,napred,ముందుకు
733,rückwärts::ADV,nazad,వెనుకకు
734,zurück::ADV,späť,వెనుకభాగము
735,zurück::ADV,naspäť,వెనుకభాగము
736,unten::ADV,dolu,క్రింద
737,unten::ADV,naspodku,క్రింద
738,hinab::ADV,dolu,కిందికి
739,oben::ADV,hore,మీద
740,oben::ADV,navrchu,మీద
741,hinauf::ADV,hore,పైకి
742,hinauf::ADV,navrch,పైకి
743,überall::ADV,všade,అంతటా
744,nicht::ADV,nie,కాదు
745,ein wenig::ADV,trocha,కొంచెము
746,kaum::ADV,ledva,చాలిచాలక
747,sehr::ADV,veľmi,చాల
748,so::ADV,tak,ఆలాగున
749,so::ADV,takto,ఆలాగున
750,noch::ADV,ešte,ఇప్పటికిని
751,nur::ADV,len,మాత్రము
752,schon::ADV,už,ఇదివఱకే
753,wieder::ADV,zasa,తిరిగి
754,vergebens::ADV,márne,నిష్ఫలముగా
755,vergebens::ADV,nadarmo,నిష్ఫలముగా
756,vor::PRP,pred,ముందు
757,hinter::PRP,za,వెనుక
758,unter::PRP,pod,క్రింద
759,durch::PRP,cez,ద్వారా
760,neben::PRP,pri,దగ్గెర
761,neben::PRP,vedľa,దగ్గెర
762,zwischen::PRP,medzi,మధ్య
763,wegen::PRP,pre,కారణంగా
764,wegen::PRP,kvôli,కారణంగా
765,dies::PRN,to,ఇది
766,dies::PRN,táto,ఇది
767,das::PRN,to,అది
768,alles::PRN,všetko,సకలము
769,ich::PRN,ja,నేను
770,du::PRN,ty,నీవు
771,er::PRN,on,అతడు
772,wir::PRN,my,మనము
773,ihr::PRN,vy,మీరు
774,sie::PRN,oni,వారు
775,was::FPRN,čo,ఏమి
776,wer::FPRN,kto,ఎవడు
777,wo::FADV,kde,ఎక్కడ
778,wohin::FADV,kam,ఎందుకు
779,wie::FADV,ako,ఎట్టు
780,warum::FADV,prečo,ఏల
781,wieviel::FNUM,koľko,ఎంత
782,eins::NUM,jeden,ఒకటి
783,zwei::NUM,dva,రెండు
784,drei::NUM,tri,మూడు
785,vier::NUM,štyri,నాలుగు
786,fünf::NUM,päť,అయిదు
787,sechs::NUM,šesť,ఆఱు
788,sieben::NUM,sedem,ఏరు
789,acht::NUM,osem,ఎనిమదు
790,neun::NUM,deväť,తొమ్మిది
791,zehn::NUM,desať,పది
792,elf::NUM,jedenásť,పదునొకొండు
793,zwölf::NUM,dvanásť,పండ్రండు
794,zwanzig::NUM,dvadsať,ఇరుపది
795,dreißig::NUM,tridsať,ముప్పది
796,vierzig::NUM,štyridsať,నలువది
797,fünfzig::NUM,päťdesiat,ఏబది
798,sechzig::NUM,šesťdesiat,అరుపది
799,siebzig::NUM,sedemdesiat,డెబ్బది
800,achtzig::NUM,osemdesiat,ఎనుబది
801,neunzig::NUM,deväťdesiat,తొంబది
802,hundert::NUM,sto,నూఱు
803,tausend::NUM,tisíc,వేయి
804,und::CNJ,i,మఱియు
805,oder::CNJ,alebo,లేక
806,stehen::V,stáť,నిలుచు
807,sitzen::V,sedieť,కూర్చుండు
808,liegen::V,ležať,పండుకొనుట
809,hängen::V,visieť,వ్రేలాడదీయు
810,werden::V,stať sa,అగు
811,passieren::V,stať sa,సంభవించు
812,beginnen::V,začať sa,ఆరంభించు
813,enden::V,končiť sa,తీరుట
814,wechseln::V,meniť sa,మార్చు
815,aufgehen[Sonne]::V,vychádzať,ఉదయించు
816,untergehen[Sonne]::V,zapadnúť,అస్తమించు
817,scheinen[Sonne]::V,svietiť,ప్రకాశించు
818,donnern::V,hrmieť,ఉరుముట
819,wehen::V,viať,దురద్పప్టము
820,strömen::V,prúdiť,పారుట
821,fließen::V,tiecť,ప్రవహించు
822,sich drehen::V,točiť sa,తిరుగు
823,sich drehen::V,krútiť sa,తిరుగు
824,schwanken::V,kolísať,ఆడించుట
825,schwanken::V,klátiť sa,ఆడించుట
826,schwingen::V,kývať sa,ఊగుట
827,schwingen::V,chvieť sa,ఊగుట
828,fallen::V,padať,పడు
829,brennen::V,páliť,కాలుట
830,brennen::V,horieť,కాలుట
831,rauchen::V,dymiť sa,పొగసుట
832,regnen::V,pršať,కురిపించుట
833,gefrieren::V,zamrznút,గడ్డకట్టు
834,tauen::V,taviť sa,కరగు
835,schmelzen::V,taviť sa,కరగు
836,trocknen::V,schnúť,యెండుట
837,sieden::V,vrieť,ఉడుకు
838,faulen::V,hniť,క్రుళ్లు
839,verfaulen::V,zhniť,క్షిణించు
840,reißen::V,pretrhnúť sa,చించు
841,versinken::V,zapadnúť,మునుగు
842,versinken::V,potopiť sa,మునుగు
843,vergehen::V,plynúť,సంభవించు
844,erscheinen::V,objaviť sa,కనబడు
845,verschwinden::V,zmiznúť,అదృశ్యమగు
846,sinken::V,klesať,ముణుగుట
847,abnehmen::V,ubúdať,తగ్గు
848,zunehmen::V,pribúdať,పెరుగుట
849,steigen::V,stúpať,లేచు
850,wachsen::V,rásť,పెరుగు
851,glänzen::V,jagať sa,ప్రకాశించు
852,glänzen::V,lesknúť sa,ప్రకాశించు
853,funkeln::V,iskriť sa,ప్రకాశించు
854,lärmen::V,lomoziť,అరుచుట
855,läuten::V,cengať,మేళవించుట
856,klingeln::V,zvoniť,వాయించుట
857,klirren::V,rinčať,ఘంటానాదము
858,brausen::V,hučať,గర్జించు
859,rauschen::V,šumieť,చటచటమనుట
860,klingen::V,znieť,ధ్వనించుట
861,klingen::V,zvoniť,ధ్వనించుట
862,bellen::V,štekať,అఱచు
863,bellen::V,brechať,అఱచు
864,heulen::V,vyť,కూయు
865,blasen::V,duť,దురద్పప్టము
866,blasen::V,fúkať,దురద్పప్టము
867,pfeifen::V,pískať,ఈలవేయు
868,pfeifen::V,hvízdať,ఈలవేయు
869,schreien::V,kričať,అఱచు
870,stöhnen::V,stenať,మూలుగు
871,zittern::V,triasť sa,వణకు
872,leben::V,žiť,జీవించుట
873,geboren werden::V,narodiť sa,పుట్టుట
874,atmen::V,dýchať,ఉపిరి తీయు
875,trinken::V,piť,త్రాగు
876,essen::V,jesť,తిను
877,schlucken::V,zhltnuť,మ్రింగు
878,müde werden::V,unaviť sa,అలయు
879,einschlafen::V,usnúť,నిద్రించు
880,einschlafen::V,zaspať,నిద్రించు
881,schlafen::V,spať,నిద్రురించు
882,aufwachen::V,zobudiť sa,మేలుకొను
883,aufstehen::V,vstať,లేచు
884,sich erholen::V,zotavovať sa,నడ్డి వాల్చు
885,sich erholen::V,oddýchovať si,నడ్డి వాల్చు
886,krank werden::V,ochorieť,జబ్బుపడు
887,krank sein::V,chorieť,జబ్బు చేయు
888,krank sein::V,byť chorý,జబ్బు చేయు
889,schmerzen::V,bolieť,నొచ్చుట
890,husten::V,kašľať,దగ్గుట
891,genesen::V,uzdraviť sa,కుదురుట
892,sterben::V,umrieť,మరణించు
893,sterben::V,zomrieť,మరణించు
894,umkommen::V,zahynúť,నశించు
895,sich bewegen::V,pohybovať sa,కదలు
896,sich rühren::V,hnúť sa,కదలు
897,sich erheben::V,zdvihnúť sa,లేచు
898,sich setzen::V,sadnúť si,కూర్చుణ్డు
899,hinfallen::V,spadnúť,దొర్లు
900,laufen::V,bežať,నడచు
901,schreiten::V,kráčať,అడుగుపెట్టుట
902,spazierengehen::V,prechádzať sa,పచారు చేయు
903,eilen::V,súriť,తొందరపడు
904,sich beeilen::V,ponáhľať sa,త్వరపెట్టు
905,sausen::V,hučať,విసరికొట్టు
906,rennen::V,bežať,పరుగెత్తు
907,springen::V,skákať,దుముకు
908,klettern::V,liezť,ఎక్కు
909,schaukeln::V,húpať,ఉయ్యాల ఊగు 
910,schaukeln::V,hojdať,ఉయ్యాల ఊగు 
911,kriechen::V,liezť,ప్రాకు
912,kriechen::V,plaziť sa,ప్రాకు
913,schwimmen::V,plávať,ఈదు
914,tauchen::V,ponoriť sa,మునుగు
915,rudern::V,veslovať,తెడ్లతోఁగడపు
916,fahren::V,ísť,నడపు
917,fahren::V,jazdiť,నడపు
918,fliegen::V,letieť,ఎగురు
919,gehen::V,ísť,పోవు
920,weggehen::V,odísť,బయలుదేరు
921,weggehen::V,odchádzať,బయలుదేరు
922,abfahren::V,odcestovať,విడిచిపోవు
923,anhalten::V,zadržať sa,నిలుపు
924,anhalten::V,zastaviť sa,నిలుపు
925,hineingehen::V,vchádzať,ప్రవేశించు
926,eintreten::V,vojsť,ప్రవేశించు
927,eintreten::V,vstúpiť,ప్రవేశించు
928,kommen::V,prísť,వచ్చు
929,ankommen::V,prísť,వచ్చి చేరు
930,ankommen::V,doraziť,వచ్చి చేరు
931,zurückkommen::V,vrátiť sa,తిరిగీవచ్చుట
932,bleiben::V,ostať,ఉండు
933,bleiben::V,zostať,ఉండు
934,warten::V,čakať,కనిపెట్టు
935,erwarten::V,očakávať,నిరిక్షించు
936,suchen::V,hľadať,వెదకు
937,finden::V,nájsť,కనుగొను
938,versuchen::V,skúsiť,ప్రయత్నించు
939,versuchen::V,pokúsiť sa,ప్రయత్నించు
940,vorbereiten::V,pripraviť,తయారుచేయు
941,lieben::V,ľúbiť,ప్రేమించు
942,lieben::V,milovať,ప్రేమించు
943,mögen::V,mať rád,ఇష్టపడు
944,lachen::V,smiať sa,నవ్వు
945,rühren::V,dojať,గుండె తాకు
946,weinen::V,plakať,వీడ్చు
947,schimpfen::V,nadávať,గొణుగు
948,sich ärgern::V,hnevať sa,అలుగు
949,sich ärgern::V,zlostiť sa,అలుగు
950,sich fürchten::V,báť sa,భయపడు
951,fürchten::V,báť sa,భయపడు
952,fliehen::V,utekať,పాఱిపోపు
953,flüchten::V,utiecť,తప్పించుకొను
954,sehen::V,vidieť,చూచు
955,anschauen::V,pozrieť sa na,చూచు
956,ansehen::V,pozrieť,కాచియుండు
957,hören::V,počúvať,విను
958,zuhören::V,počúvať,విను
959,probieren::V,ochutnať,చవిచూచుట
960,riechen::V,ňuchať,వాసనచూచు
961,fühlen::V,cítiť,స్పర్శించుట
962,fühlen::V,pociťovať,స్పర్శించుట
963,scheinen::V,zdať sa,కనబడు
964,zu sehen sein::V,byť vidieť,చూవు
965,vernehmen::V,počuť,విను
966,frieren::V,mrznúť,చలికి వడకు
967,frieren::V,oziabať,చలికి వడకు
968,tun::V,robiť,చేయు
969,können::V,môcť,గల
970,wollen::V,chcieť,కోరు
971,anfangen::V,začať,ఆరంభించు
972,beenden::V,skončiť,ముగించు
973,aufhören::V,prestať,నిలుపు
974,gelingen::V,podariť sa,గెలుపాందు
975,geraten::V,dariť sa,వెలువడు
976,öffnen::V,otvoriť,తెఱచు
977,schließen::V,zavrieť,మూయు
978,stellen::V,postaviť,ఉంచు
979,setzen::V,posadiť,ఉంచు
980,legen::V,klásť,పెట్టు
981,legen::V,položiť,పెట్టు
982,berühren::V,dotykať sa,తాకు
983,verbinden::V,spojiť,చేర్చుట
984,bedecken::V,pokryť,మూయు
985,aufhängen::V,zavesiť,వ్రేలాడదీయు
986,anzünden::V,zapáliť,వెలిగించు
987,aufheben::V,zdvihnúť,సేకరించు
988,zurücklassen::V,zanechať,విడుచు
989,verlieren::V,stratiť,పోగొట్టుకొను
990,fallen lassen::V,pustiť,జాఱవిడుచు
991,machen::V,robiť,చేయు
992,herstellen::V,vyrobiť,ఉత్పత్తిచేయు
993,bauen::V,stavať,నిర్మించు
994,bauen::V,budovať,నిర్మించు
995,reparieren::V,opraviť,సరిచేయు
996,verbessern::V,zlepšiť,వృద్ధి చేయు
997,ändern::V,zmeniť,మార్చు
998,ändern::V,preinačiť,మార్చు
999,graben::V,ryť,త్రవ్వు
1000,graben::V,kopať,త్రవ్వు
1001,beugen::V,ohnúť,వంచు
1002,biegen::V,ohnúť,వంచు
1003,drehen::V,točiť,నూలువడుకు
1004,drehen::V,krútiť,నూలువడుకు
1005,wenden::V,obrátiť,త్రిప్పు
1006,wenden::V,prevrátiť,త్రిప్పు
1007,umdrehen::V,otočiť,త్రిప్పు
1008,umdrehen::V,obrátiť,త్రిప్పు
1009,heben::V,dvíhať,ఎత్తు
1010,heben::V,povzniesť,ఎత్తు
1011,hochheben::V,zdvihnúť,ఎత్తు
1012,ergreifen::V,uchopiť sa,వశపఱచుకొను
1013,halten::V,držať,ఉంచు
1014,drücken::V,tisnúť,అణచు
1015,schieben::V,posunovať,నొక్కు
1016,kratzen::V,škrabať,గోకు
1017,lecken::V,lízať,నాకు
1018,beißen::V,kúsať,కఱచు
1019,abreißen::V,odtrhnúť,తెగతెంచు
1020,abschneiden::V,odrezať,తెగకొట్టు
1021,abschneiden::V,odkrojiť,తెగకొట్టు
1022,binden::V,zaviazať,కట్టు
1023,binden::V,priviazať,కట్టు
1024,stecken::V,strčiť,తగులుకొనివుండుట
1025,brechen::V,zlomiť,పగులగొట్టు
1026,klopfen::V,tĺcť,కొట్టు
1027,klopfen::V,klopať,కొట్టు
1028,hauen::V,nabiť,కొట్టు
1029,kleben::V,lepiť,అంటుకొను
1030,kleben::V,nalepiť,అంటుకొను
1031,reiben::V,trieť,రాచు
1032,streichen::V,namazať,వ్యాపింపజేయు
1033,schleifen::V,ostríť,రాచు
1034,schneiden::V,rezať,కోయు
1035,schneiden::V,strihať,కోయు
1036,rütteln::V,triasť,కుదిలించుట
1037,rütteln::V,lomcovať,కుదిలించుట
1038,schütteln::V,triasť,కదల్చు
1039,schütteln::V,potriasť,కదల్చు
1040,schwenken::V,mávať,ఊచుట
1041,schütten::V,sypať,పోయు
1042,füllen::V,plniť,నింపు
1043,einwickeln::V,zabaliť,చుట్టు
1044,tragen::V,niesť,మోయు
1045,schleppen::V,vliecť,ఈడ్చు
1046,ziehen::V,ťahať,ఈడ్చు
1047,aufbewahren::V,uložiť,కాపాడు
1048,aufbewahren::V,uschovať,కాపాడు
1049,werfen::V,hodiť,విసరు
1050,werfen::V,vrhnúť,విసరు
1051,fangen::V,chytať,పట్టుకొను
1052,packen::V,baliť,పట్టుకొను
1053,packen::V,chytiť,పట్టుకొను
1054,verstecken::V,skryť,దాచు
1055,verstecken::V,schovať,దాచు
1056,teilen::V,podeliť,భాగించు
1057,teilen::V,rozdeliť,భాగించు
1058,schicken::V,posielať,పంపు
1059,bringen::V,priniesť,తెచ్చు
1060,hinzufügen::V,pripojiť,చేర్చు
1061,bekommen::V,dostať,సంపాదించు
1062,erhalten::V,prijať,పుచ్చుకొను
1063,nehmen::V,vziať,తీసికొను
1064,wählen::V,voliť,ఇష్టపడు
1065,auswählen::V,vybrať,ఏరుకొను
1066,auswählen::V,vyvoliť,ఏరుకొను
1067,bewahren::V,zachovať,భద్రపఱుచు
1068,behindern::V,zavadzať,అడ్డగించుట
1069,behindern::V,byť v ceste,అడ్డగించుట
1070,verderben::V,skaziť,చెఱచు
1071,beschädigen::V,ublížiť,చెరుపుట
1072,beschädigen::V,poškodiť,చెరుపుట
1073,zerbrechen::V,rozbiť,పగులగొట్టు
1074,zerbrechen::V,prelomiť,పగులగొట్టు
1075,zerreißen::V,pretrhnúť,చించు
1076,zerstören::V,zničiť,వాశనము చేయు
1077,verbrennen::V,spáliť,కాల్చు
1078,geben::V,dať,ఇచ్చు
1079,reichen::V,podať,అందుకొనుట
1080,schenken::V,darovať,అర్పించు
1081,versprechen::V,sľúbiť,వాగ్దత్తము చేయు
1082,wünschen::V,želať,కోరు
1083,loben::V,chváliť,స్తుతించు
1084,küssen::V,bozkať,ముద్దుపెట్టుకొను
1085,wiegen::V,kolísať,ఊచుట
1086,zudecken::V,prikryť,మూయు
1087,wecken::V,zobudiť,నిద్రపలేపుట
1088,zeigen::V,ukázať,చూవు
1089,führen::V,viesť,దారిచూపు
1090,lehren::V,učiť,బోధించు
1091,unterrichten::V,vyučovať,నేర్పు
1092,aufziehen::V,vychovať,పెంచు
1093,leiten::V,viesť,తీసుకపోవుట
1094,antreiben::V,popudiť,ప్రేరేపించు
1095,lassen::V,dať,అనుమతించు
1096,einladen::V,pozvať,ఆహ్వానించు
1097,einladen::V,povolať,ఆహ్వానించు
1098,vereinigen::V,spojiť,కూడుట
1099,vereinigen::V,zjednotiť,కూడుట
1100,besuchen::V,navštíviť,పోయి చూచు
1101,treffen::V,stretnúť,కలియు
1102,sich versammeln::V,zhromaždiť sa,కూర్చు
1103,spielen::V,hrať,ఆట లాడు
1104,singen::V,spievať,పాడు
1105,tanzen::V,tancovať,నృత్యముచేయు
1106,sich trennen::V,rozísť sa,ఎడబాయుట
1107,verlassen::V,opustiť,విడుచు
1108,retten::V,zachrániť,తప్పించుట
1109,bewachen::V,strážiť,కాపాడు
1110,schützen::V,chrániť,రక్షించు
1111,verteidigen::V,brániť,రక్షించు
1112,sich schlagen::V,biť sa,జగడమాడు
1113,schießen::V,streliť,కాల్చు
1114,schießen::V,strieľať,కాల్చు
1115,siegen::V,zvíťaziť,గెలుచు
1116,ärgern::V,hnevať,పీడించుట
1117,ärgern::V,zlostiť,పీడించుట
1118,schlagen::V,biť,కొట్టు
1119,schlagen::V,udrieť,కొట్టు
1120,treten::V,kopnúť,తన్ను
1121,stechen::V,bodnúť,కుట్టు
1122,stechen::V,pichnúť,కుట్టు
1123,stoßen::V,udrieť,గెంటు
1124,stehlen::V,kradnúť,దొంగిలించు
1125,stören::V,vyrušiť,కలతపఱచు
1126,belästigen::V,obťažovať,పీడించు
1127,verbergen::V,skryť,దాచు
1128,täuschen::V,sklamať,మోసము చేయు
1129,betrügen::V,klamať,మోసపుచ్చు
1130,betrügen::V,podvádzať,మోసపుచ్చు
1131,töten::V,zabiť,చంపు
1132,töten::V,usmrtiť,చంపు
1133,wohnen::V,bývať,నివసించు
1134,arbeiten::V,pracovať,పనిచేయు
1135,sammeln::V,zbierať,ప్రోగుచేయు
1136,pflücken::V,trhať,యేరుట
1137,pflücken::V,oberať,యేరుట
1138,jagen::V,poľovať,వేటాడు
1139,fischen::V,loviť ryby,వెదకు
1140,fischen::V,chytať ryby,వెదకు
1141,fassen::V,uloviť,పట్టుకొమ
1142,hüten::V,pásť,మందచేరుట
1143,treiben::V,hnať,నడపు
1144,anbinden::V,priviazať,కట్టు
1145,füttern::V,kŕmiť,భోజనము పెట్టు
1146,melken::V,dojiť,పాలు పితుకు
1147,hacken::V,seknúť,నఱకు
1148,gießen::V,polievať,నీళ్ళుకట్టుట
1149,reifen::V,dozrieť,పండుట
1150,zubereiten::V,pripraviť,వండు
1151,kochen::V,variť,వండు
1152,backen::V,piecť,రొట్టెకాల్చు
1153,backen::V,smažiť,రొట్టెకాల్చు
1154,braten::V,piecť,వేపు
1155,braten::V,pražiť,వేపు
1156,umrühren::V,pomiešať,కదులుట
1157,stricken::V,pliesť,అల్లు
1158,nähen::V,šiť,కుట్టు
1159,färben::V,zafarbiť,రంగు వేయు
1160,reinigen::V,čistiť,శుభ్రము చేయు
1161,waschen::V,myť,కడుగు
1162,abwischen::V,utrieť,తుడుచు
1163,spülen::V,vyplachovať,నీటిలో జడించు
1164,fegen::V,zametať,ఊడ్చు
1165,kehren::V,zametať,ఊడ్చు
1166,baden::V,kúpať sa,స్నానము చేయు
1167,sich waschen::V,umývať sa,కడుగు
1168,ausziehen::V,zobliecť,విప్పు
1169,anziehen::V,obliecť,ధరించు
1170,sich anziehen::V,obliecť sa,బట్టలు వేసుకొను
1171,sich anziehen::V,obliecť sa,తొడుగుకొను
1172,kämmen::V,česať,దువ్వుట
1173,schmücken::V,ozdobiť,అలంకరించు
1174,sagen::V,povedať,చెప్పు
1175,sprechen::V,hovoriť,చెప్పు
1176,reden::V,rozprávať,మాటలాడు
1177,sich unterhalten::V,rozprávať sa,ముచ్చటలాడు
1178,fragen::V,spýtať sa,ప్రశ్నించు
1179,bitten::V,prosiť,కోరు
1180,erzählen::V,rozprávať,చెప్పు
1181,mitteilen::V,oznámiť,తెలియజేయు
1182,nennen::V,nazvať,పేరు వెట్టు
1183,nennen::V,menovať,పేరు వెట్టు
1184,rufen::V,volať,పిలుచు
1185,rufen::V,zavolať,పిలుచు
1186,prahlen::V,vystatovať sa,జల్లి
1187,übersetzen::V,preložiť,తర్జుమాచేయు
1188,denken::V,myslieť,ఆలోచించు
1189,glauben::V,veriť,నమ్ము
1190,bemerken::V,podotknuť,గుర్తించు
1191,bemerken::V,spozorovať,గుర్తించు
1192,erkennen::V,poznať,గుర్తించు
1193,begreifen::V,pochopiť,గ్రహించు
1194,begreifen::V,porozumieť,గ్రహించు
1195,verstehen::V,rozumieť,గ్రహించు
1196,lernen::V,učiť sa,నేర్చు కొను
1197,wissen::V,vedieť,తెలిసికొను
1198,sich erinnern an::V,pamätať si na,జ్ఞాపకముంచుకొను
1199,vergessen::V,zabudnuť,మఱచిపోవు
1200,messen::V,merať,కొలుచుట
1201,zählen::V,počítať,లెక్కపెట్టు
1202,rechnen::V,rátať,లెక్కపెట్టు
1203,rechnen::V,počítať,లెక్కపెట్టు
1204,lesen::V,čítať,చదువు
1205,malen::V,maľovať,పూనుట
1206,zeichnen::V,kresliť,వ్రాసుట
1207,schreiben::V,písať,వ్రాయు
1208,besitzen::V,mať,కలిగియుండు
1209,besitzen::V,vlastniť,కలిగియుండు
1210,kaufen::V,kúpiť,కొను
1211,verkaufen::V,predať,అమ్ము
1212,bezahlen::V,zaplatiť,చెల్లించు
1213,zahlen::V,platiť,చెల్లించు
1214,beherrschen::V,ovládať,ఏలు
1215,ertragen::V,znášať,భరించు
1216,ertragen::V,vydržať,భరించు
