,Concept_ID,ro,cy
820,krank::A,bolnav,gwael
821,nackt::A,gol,noeth
822,traurig::A,trist,trist
823,traurig::A,mâhnit,trist
824,lebendig::A,viu,yn fyw
825,gut::A,bun,da
826,schlecht::A,rău,drwg
827,schlecht::A,rău,gwael
828,schlecht::A,prost,drwg
829,schlecht::A,prost,gwael
830,richtig::A,drept,cywir
831,richtig::A,corect,cywir
832,schlimm::A,rău,enbyd
833,wahr::A,adevărat,gwir
834,alt::A,uzat,hen
835,alt::A,vechi,hen
836,neu::A,nou,newydd
837,ehemalig::A,fost,blaenorol
838,ehemalig::A,anterior,blaenorol
839,alt[Lebewesen]::A,bătrîn,oedrannus
840,jung::A,tânăr,ifanc
841,arm::A,sărac,tlawd
842,arm::A,sărman,tlawd
843,reich::A,avut,cyfoethog
844,reich::A,bogat,cyfoethog
845,bekannt::A,cunoscut,cynefin
846,bekannt::A,cunoscut,cyfarwydd
847,berühmt::A,renumit,enwog
848,fremd::A,străin,estron
849,verschieden::A,diferit,gwahanol
850,verschieden::A,deosebit,gwahanol
851,nah::A,apropiat,agos
852,fern::A,departe,pell
853,linker::A,stâng,aswy
854,linker::A,stâng,chwith
855,rechter::A,drept,de
856,rechter::A,drept,deau
857,anderer::A,alt,arall
858,erster::A,prim,cyntaf
859,zweiter::A,al doilea,ail
860,dritter::A,treilea,trydydd
861,letzter::A,final,olaf
862,allein::ADV,singur,unig
863,allein::ADV,singur,ar ei ben ei hun
864,auf einmal::ADV,dintrodată,ar yr un pryd
865,zusammen::ADV,împreună,ynghyd
866,zusammen::ADV,împreună,gyda'i gilydd
867,lange::ADV,îndelung,amser hir
868,lange::ADV,mult timp,amser hir
869,plötzlich::ADV,deodată,yn sydyn
870,plötzlich::ADV,pe neașteptate,yn sydyn
871,sofort::ADV,imediat,ar unwaith
872,sofort::ADV,numaidecît,ar unwaith
873,später::ADV,mai apoi,yn ddiweddarach
874,später::ADV,mai târziu,yn ddiweddarach
875,jetzt::ADV,acum,yn awr
876,heute::ADV,azi,heddiw
877,heute::ADV,astăzi,heddiw
878,morgen::ADV,mâine,yfory
879,bald::ADV,curând,yn fuan
880,bald::ADV,curând,gyda hyn
881,dann::ADV,apoi,yna
882,dann::ADV,apoi,y pryd hwnnw
883,gestern::ADV,ieri,ddoe
884,einst::ADV,odată,gynt
885,einst::ADV,odinioară,gynt
886,damals::ADV,atunci,ar y pryd
887,damals::ADV,atunci,bryd hynny
888,damals::ADV,pe atunci,ar y pryd
889,damals::ADV,pe atunci,bryd hynny
890,danach::ADV,după aceasta,wedyn
891,vorher::ADV,mai întâi,o'r blaen
892,vorher::ADV,în prealabil,o'r blaen
893,zuerst::ADV,întâi,yn gyntaf
894,zuerst::ADV,în primul rând,yn gyntaf
895,einmal::ADV,odată,unwaith
896,manchmal::ADV,uneori,weithiau
897,manchmal::ADV,uneori,ar brydiau
898,manchmal::ADV,câteodată,weithiau
899,manchmal::ADV,câteodată,ar brydiau
900,oft::ADV,des,yn aml
901,oft::ADV,des,yn fynych
902,oft::ADV,deseori,yn aml
903,oft::ADV,deseori,yn fynych
904,immer::ADV,mereu,bob amser
905,immer::ADV,întotdeauna,bob amser
906,niemals::ADV,niciodată,ni ... byth
907,niemals::ADV,niciodată,ni ... erioed
908,hier::ADV,aci,yma
909,hier::ADV,aici,yma
910,hierhin::ADV,încoace,hyd yma
911,von hier::ADV,de aici,oddi yma
912,dort::ADV,acolo,acw
913,dorthin::ADV,dincolo,tuag yno
914,geradeaus::ADV,drept înainte,syth ymlaen
915,vorwärts::ADV,înainte,ymlaen
916,rückwärts::ADV,îndărăt,yn ôl
917,zurück::ADV,înapoi,yn ôl
918,unten::ADV,jos,isod
919,unten::ADV,jos,oddi tanodd
920,unten::ADV,dedesubt,isod
921,unten::ADV,dedesubt,oddi tanodd
922,hinab::ADV,în jos,i lawr
923,hinab::ADV,în jos,i waered
924,hinab::ADV,de vale,i lawr
925,hinab::ADV,de vale,i waered
926,oben::ADV,sus,fry
927,oben::ADV,deasupra,fry
928,hinauf::ADV,în sus,i fyny
929,hinauf::ADV,în sus,i'r lan
930,überall::ADV,peste tot,ym mhobman
931,überall::ADV,pretutindeni,ym mhobman
932,nicht::ADV,nu,ni
933,nicht::ADV,nu,nid
934,ein wenig::ADV,puțin,tipyn
935,ein wenig::ADV,puțin,ychydig
936,kaum::ADV,cu greu,prin
937,kaum::ADV,cu anevoie,prin
938,sehr::ADV,mult,iawn
939,sehr::ADV,foarte,iawn
940,so::ADV,așa,fel
941,so::ADV,așa,felly
942,so::ADV,atât,fel
943,so::ADV,atât,felly
944,noch::ADV,încă,eto
945,nur::ADV,doar,yn unig
946,schon::ADV,și,eisoes
947,schon::ADV,și,yn barod
948,schon::ADV,deja,eisoes
949,schon::ADV,deja,yn barod
950,wieder::ADV,iar,drachefn
951,wieder::ADV,iarăși,drachefn
952,vergebens::ADV,în zadar,yn ofer
953,vor::PRP,înainte de,o flaen
954,hinter::PRP,după,ar ôl
955,hinter::PRP,în spatele,ar ôl
956,unter::PRP,sub,islaw
957,durch::PRP,prin,trwy
958,neben::PRP,lângă,ar bwys
959,neben::PRP,alături de,ar bwys
960,zwischen::PRP,între,rhwng
961,zwischen::PRP,între,cydrhwng
962,zwischen::PRP,dintre,rhwng
963,zwischen::PRP,dintre,cydrhwng
964,wegen::PRP,pentru,o achos
965,wegen::PRP,pentru,oherwydd
966,dies::PRN,acesta,hyn
967,das::PRN,asta,hynny
968,alles::PRN,tot,popeth
969,ich::PRN,eu,fi
970,du::PRN,tu,ti
971,er::PRN,el,fe
972,er::PRN,dânsul,fe
973,wir::PRN,noi,ni
974,ihr::PRN,voi,chi
975,sie::PRN,ei,hwy
976,sie::PRN,dânșii,hwy
977,was::FPRN,ce,pa beth
978,wer::FPRN,cine,pwy
979,wo::FADV,unde,ble
980,wo::FADV,unde,ym mha le
981,wohin::FADV,încotro,i ble
982,wohin::FADV,încotro,i ba le
983,wie::FADV,cum,sut
984,warum::FADV,de ce,pam
985,warum::FADV,pentru ce,pam
986,wieviel::FNUM,cât,faint
987,eins::NUM,unu,un
988,zwei::NUM,doi,dau
989,drei::NUM,trei,tri
990,vier::NUM,patru,pedwar
991,fünf::NUM,cinci,pump
992,sechs::NUM,șase,chwech
993,sieben::NUM,șapte,saith
994,acht::NUM,opt,wyth
995,neun::NUM,nouă,naw
996,zehn::NUM,zece,deg
997,elf::NUM,unsprezece,un ar ddeg
998,zwölf::NUM,douăsprezece,deuddeg
999,zwölf::NUM,douăsprezece,un deg dau
1000,zwanzig::NUM,douăzeci,ugain
1001,dreißig::NUM,treizeci,tri deg
1002,dreißig::NUM,treizeci,deg ar hugain
1003,vierzig::NUM,patruzeci,deugain
1004,fünfzig::NUM,cincizeci,hanner cant
1005,sechzig::NUM,șaizeci,chwe deg
1006,siebzig::NUM,șaptezeci,saith deg
1007,siebzig::NUM,șaptezeci,deg a thrigain
1008,achtzig::NUM,optzeci,wyth deg
1009,achtzig::NUM,optzeci,pedar ugain
1010,neunzig::NUM,nouăzeci,naw deg
1011,neunzig::NUM,nouăzeci,deg a phedwar ugain
1012,hundert::NUM,sută,cant
1013,tausend::NUM,mie,mil
1014,und::CNJ,și,a
1015,oder::CNJ,ori,neu
1016,stehen::V,sta,sefyll
1017,sitzen::V,ședea,eistedd
1018,liegen::V,zăcea,gorwedd
1019,liegen::V,fi culcat,gorwedd
1020,hängen::V,atârna,hongian
1021,werden::V,deveni,dod yn
1022,werden::V,deveni,mynd yn
1023,werden::V,se face,dod yn
1024,werden::V,se face,mynd yn
1025,passieren::V,se întâmpla,digwydd
1026,beginnen::V,începe,cychwyn
1027,enden::V,se sfârși,gorffen
1028,enden::V,se termina,gorffen
1029,wechseln::V,se schimba,newid
1030,aufgehen[Sonne]::V,răsări,codi
1031,untergehen[Sonne]::V,apune,machlud
1032,scheinen[Sonne]::V,străluci,tywynnu
1033,donnern::V,tuna,taranu
1034,wehen::V,bate,chwythu
1035,strömen::V,curge în șiroaie,ffrydio
1036,fließen::V,curge,llifo
1037,sich drehen::V,se învârti,troi
1038,sich drehen::V,se învârti,cylchdroi
1039,schwanken::V,se clătina,siglo
1040,schwingen::V,vibra,siglo
1041,schwingen::V,flutura,siglo
1042,fallen::V,cădea,cwympo
1043,brennen::V,arde,llosgi
1044,rauchen::V,fuma,mygu
1045,regnen::V,ploua,glawio
1046,gefrieren::V,îngheța,rhewi
1047,tauen::V,se dezgheța,toddi
1048,tauen::V,se dezgheța,meirioli
1049,schmelzen::V,se topi,toddi
1050,trocknen::V,se usca,sychu
1051,sieden::V,fierbe,berwi
1052,sieden::V,clocoti,berwi
1053,faulen::V,se împuți,pydru
1054,faulen::V,se împuți,braenu
1055,verfaulen::V,putrezi,pydru
1056,verfaulen::V,putrezi,dadfeilio
1057,reißen::V,se rupe,clecian
1058,reißen::V,se rupe,torri'n glats
1059,reißen::V,se sfâșia,clecian
1060,reißen::V,se sfâșia,torri'n glats
1061,versinken::V,se scufunda,suddo
1062,vergehen::V,trece,myned heibio
1063,vergehen::V,trece,pasio
1064,vergehen::V,se scurge,myned heibio
1065,vergehen::V,se scurge,pasio
1066,erscheinen::V,apărea,ymddangos
1067,verschwinden::V,dispărea,diflannu
1068,sinken::V,cădea,syrthio
1069,sinken::V,coborî,syrthio
1070,abnehmen::V,scădea,lleihau
1071,abnehmen::V,descrește,lleihau
1072,zunehmen::V,spori,cynyddu
1073,zunehmen::V,crește,cynyddu
1074,zunehmen::V,augmenta,cynyddu
1075,steigen::V,urca,codi
1076,wachsen::V,crește,tyfu
1077,glänzen::V,luci,disgleirio
1078,glänzen::V,străluci,disgleirio
1079,funkeln::V,scânteia,pefrio
1080,lärmen::V,face larmă,cadw sŵn
1081,lärmen::V,face larmă,gwneud twrw
1082,läuten::V,suna,canu
1083,klingeln::V,suna,canu
1084,klingeln::V,suna,seinio
1085,klirren::V,zăngăni,tincian
1086,brausen::V,vui,rhuo
1087,rauschen::V,vâjâi,siffrwd
1088,rauschen::V,vâjâi,chwithrwd
1089,klingen::V,suna,seinio
1090,bellen::V,lătra,cyfarth
1091,heulen::V,urla,udo
1092,heulen::V,urla,oernadu
1093,blasen::V,sufla,chwythu
1094,pfeifen::V,fluiera,chwibanu
1095,schreien::V,țipa,gweiddi
1096,schreien::V,țipa,bloeddio
1097,stöhnen::V,geme,griddfan
1098,zittern::V,tremura,crynu
1099,leben::V,trăi,byw
1100,geboren werden::V,se naște,cael eich geni
1101,atmen::V,respira,anadlu
1102,trinken::V,bea,yfed
1103,essen::V,mânca,bwyta
1104,schlucken::V,înghiți,llyncu
1105,müde werden::V,se obosi,blino
1106,einschlafen::V,adormi,mynd i gysgu
1107,einschlafen::V,adormi,syrthio i gysgu
1108,schlafen::V,dormi,huno
1109,schlafen::V,dormi,cysgu
1110,aufwachen::V,se deștepta,dihuno
1111,aufstehen::V,fi se scula,codi
1112,sich erholen::V,se relaxa,ymlacio
1113,sich erholen::V,se relaxa,dadflino
1114,sich erholen::V,se destinde,ymlacio
1115,sich erholen::V,se destinde,dadflino
1116,krank werden::V,se îmbolnăvi,mynd yn sâl
1117,krank werden::V,se îmbolnăvi,mynd yn wael
1118,krank sein::V,zăcea,gwaelu
1119,krank sein::V,fi bolnav,gwaelu
1120,schmerzen::V,durea,brifo
1121,husten::V,tuși,pesychu
1122,genesen::V,se însănătoși,gwella
1123,genesen::V,se însănătoși,cael yn ôl
1124,sterben::V,muri,marw
1125,umkommen::V,pieri,trengi
1126,sich bewegen::V,se mișca,symud
1127,sich rühren::V,se mișca,syflyd
1128,sich erheben::V,se ridica,codi
1129,sich setzen::V,lua loc,eistedd
1130,sich setzen::V,se așeza,eistedd
1131,hinfallen::V,cădea jos,cwympo
1132,laufen::V,merge,cerdded
1133,laufen::V,merge pe jos,cerdded
1134,schreiten::V,păși,camu
1135,spazierengehen::V,se plimba,mynd am dro
1136,eilen::V,fi se grăbi,rhuthro
1137,sich beeilen::V,se grăbi,brysio
1138,sausen::V,țâșni,rhuthro
1139,rennen::V,fugi,rhedeg
1140,rennen::V,alerga,rhedeg
1141,springen::V,sări,llamu
1142,springen::V,sări,neidio
1143,klettern::V,urca,dringo
1144,klettern::V,se cățăra,dringo
1145,schaukeln::V,legăna,siglo
1146,kriechen::V,se târî,cropian
1147,schwimmen::V,înota,nofio
1148,tauchen::V,se scufunda,plymio
1149,tauchen::V,se scufunda,ymsuddo
1150,rudern::V,vâsli,rhwyfo
1151,rudern::V,lopăta,rhwyfo
1152,fahren::V,merge,gyrru
1153,fahren::V,merge,dreifio
1154,fliegen::V,zbura,hedfan
1155,gehen::V,merge,mynd
1156,weggehen::V,se duce,mynd
1157,weggehen::V,se duce,ymadael
1158,abfahren::V,pleca,ymadael
1159,anhalten::V,se opri,stopio
1160,hineingehen::V,intra,mynd i mewn
1161,eintreten::V,intra,mynd i
1162,kommen::V,veni,dod
1163,ankommen::V,sosi,cyrraedd
1164,ankommen::V,ajunge,cyrraedd
1165,zurückkommen::V,se întoarce,dychwelyd
1166,bleiben::V,rămâne,aros
1167,bleiben::V,rămâne,sefyll
1168,warten::V,aștepta,aros
1169,warten::V,aștepta,disgwyl
1170,erwarten::V,aștepta,disgwyl
1171,suchen::V,căuta,chwilio am
1172,finden::V,găsi,darganfod
1173,versuchen::V,încerca,profi
1174,versuchen::V,încerca,ceisio
1175,vorbereiten::V,pregăti,paratoi
1176,lieben::V,iubi,caru
1177,mögen::V,plăcea a,hoffi
1178,lachen::V,râde,chwerthin
1179,rühren::V,mișca,cynhyrfu
1180,rühren::V,înduioșa,cynhyrfu
1181,weinen::V,plânge,wylo
1182,weinen::V,plânge,llefain
1183,schimpfen::V,înjura,grwgnach
1184,sich ärgern::V,se supăra,gofidio
1185,sich fürchten::V,se teme,ofni
1186,sich fürchten::V,fi teamă a,ofni
1187,fürchten::V,se teme de,arswydo
1188,fliehen::V,fugi,ffoi
1189,flüchten::V,evada,dianc
1190,sehen::V,vedea,gweld
1191,anschauen::V,privi,syllu
1192,anschauen::V,privi,edrych
1193,ansehen::V,privi,gwylio
1194,hören::V,auzi,clywed
1195,zuhören::V,asculta,gwrando
1196,probieren::V,gusta,profi
1197,riechen::V,mirosi,arogli
1198,fühlen::V,simți,teimlo
1199,fühlen::V,simți,clywed
1200,fühlen::V,resimți,teimlo
1201,fühlen::V,resimți,clywed
1202,scheinen::V,părea,ymddangos
1203,zu sehen sein::V,se vedea,dod i'r golwg
1204,vernehmen::V,auzi,clywed sôn am
1205,frieren::V,fi frig,bod yn oer
1206,tun::V,face,gwneud
1207,können::V,ști,gallu
1208,können::V,putea,gallu
1209,wollen::V,dori,bod mewn angen
1210,anfangen::V,începe,dechrau
1211,beenden::V,sfârși,darfod
1212,beenden::V,sfârși,gorffen
1213,beenden::V,termina,darfod
1214,beenden::V,termina,gorffen
1215,aufhören::V,înceta,peidio
1216,gelingen::V,reuși,llwyddo
1217,gelingen::V,izbuti,llwyddo
1218,geraten::V,reuși,diweddu
1219,öffnen::V,deschide,agor
1220,schließen::V,închide,cau
1221,stellen::V,pune,gosod
1222,stellen::V,așeza,gosod
1223,setzen::V,pune,gosod
1224,setzen::V,așeza,gosod
1225,legen::V,pune,gosod
1226,berühren::V,atinge,cyffwrdd
1227,verbinden::V,lega,cysylltu
1228,bedecken::V,acoperi,gorchuddio
1229,aufhängen::V,atârna,crogi
1230,aufhängen::V,atârna,hongian
1231,aufhängen::V,spânzura,crogi
1232,aufhängen::V,spânzura,hongian
1233,anzünden::V,aprinde,cynnau
1234,aufheben::V,ridica,codi
1235,aufheben::V,lua de jos,codi
1236,zurücklassen::V,lăsa,gadael
1237,zurücklassen::V,lăsa în urmă,gadael
1238,verlieren::V,pierde,colli
1239,fallen lassen::V,scăpa,gollwng
1240,fallen lassen::V,arunca,gollwng
1241,machen::V,face,gwneud
1242,herstellen::V,fabrica,cynhyrchu
1243,herstellen::V,confecționa,cynhyrchu
1244,bauen::V,clădi,adeiladu
1245,bauen::V,construi,adeiladu
1246,reparieren::V,repara,trwsio
1247,reparieren::V,repara,atgyweirio
1248,verbessern::V,ameliora,diwygio
1249,verbessern::V,îmbunătăți,diwygio
1250,ändern::V,schimba,altro
1251,ändern::V,modifica,altro
1252,graben::V,săpa,palu
1253,graben::V,săpa,cloddio
1254,beugen::V,curba,plygu
1255,biegen::V,îndoi,plygu
1256,biegen::V,încovoia,plygu
1257,drehen::V,învârti,troelli
1258,wenden::V,întoarce,troi
1259,umdrehen::V,învârti,troi
1260,umdrehen::V,întoarce,troi
1261,heben::V,ridica,codi
1262,hochheben::V,ridica,dyrchafu
1263,ergreifen::V,lua,gafael
1264,ergreifen::V,apuca,gafael
1265,halten::V,ține,dal
1266,drücken::V,apăsa,pwyso
1267,drücken::V,apăsa,gwasgu
1268,drücken::V,strânge,pwyso
1269,drücken::V,strânge,gwasgu
1270,schieben::V,împinge,gwthio
1271,kratzen::V,zgâria,crafu
1272,lecken::V,linge,llyfu
1273,beißen::V,mușca,cnoi
1274,beißen::V,mușca,brathu
1275,abreißen::V,rupe,tynnu ymaith
1276,abreißen::V,smulge,tynnu ymaith
1277,abschneiden::V,scurta,torri
1278,binden::V,lega,clymu
1279,stecken::V,pune,plannu
1280,brechen::V,rupe,torri
1281,brechen::V,frânge,torri
1282,klopfen::V,ciocăni,taro
1283,hauen::V,lovi,taro
1284,kleben::V,lipi,gludio
1285,reiben::V,freca,rhwbio
1286,reiben::V,fricționa,rhwbio
1287,streichen::V,unge,taenu
1288,schleifen::V,ascuți,hogi
1289,schneiden::V,tăia,torri
1290,rütteln::V,zgâlțâi,ysgytio
1291,schütteln::V,scutura,siglo
1292,schütteln::V,scutura,ysgwyd
1293,schwenken::V,agita,siglo
1294,schütten::V,vărsa,tywallt
1295,füllen::V,umple,llenwi
1296,einwickeln::V,înveli,lapio
1297,einwickeln::V,înfășura,lapio
1298,tragen::V,căra,cludo
1299,schleppen::V,târî,llusgo
1300,ziehen::V,trage,tynnu
1301,aufbewahren::V,păstra,cadw
1302,aufbewahren::V,conserva,cadw
1303,werfen::V,arunca,taflu
1304,fangen::V,prinde,dal
1305,packen::V,apuca,cipio
1306,packen::V,apuca,crafangu
1307,verstecken::V,ascunde,celu
1308,verstecken::V,ascunde,cuddio
1309,teilen::V,împărți,rhannu
1310,schicken::V,trimite,anfon
1311,bringen::V,aduce,dod â
1312,hinzufügen::V,adăuga,chwanegu
1313,bekommen::V,obține,cael
1314,bekommen::V,dobândi,cael
1315,erhalten::V,primi,derbyn
1316,erhalten::V,căpăta,derbyn
1317,nehmen::V,lua,cymryd
1318,wählen::V,opta,dewis
1319,wählen::V,alege,dewis
1320,auswählen::V,selecta,dethol
1321,bewahren::V,păstra,cadw
1322,behindern::V,stingheri,atal
1323,behindern::V,stingheri,rhwystro
1324,verderben::V,strica,difetha
1325,beschädigen::V,strica,niweidio
1326,zerbrechen::V,rupe,torri
1327,zerbrechen::V,frânge,torri
1328,zerreißen::V,rupe,rhwygo
1329,zerreißen::V,sfâșia,rhwygo
1330,zerstören::V,distruge,dinistrio
1331,verbrennen::V,arde,llosgi
1332,verbrennen::V,incendia,llosgi
1333,geben::V,da,rhoi
1334,reichen::V,întinde,estyn
1335,schenken::V,dărui,rhoddi
1336,versprechen::V,făgădui,addo
1337,wünschen::V,ura,dymuno
1338,loben::V,lăuda,canmol
1339,küssen::V,săruta,cusanu
1340,wiegen::V,legăna,siglo
1341,zudecken::V,acoperi,gorchuddio
1342,wecken::V,trezi,deffro
1343,wecken::V,deștepta,deffro
1344,zeigen::V,arăta,dangos
1345,führen::V,călăuzi,arwain
1346,lehren::V,preda,dysgu
1347,lehren::V,învăța,dysgu
1348,unterrichten::V,învăța,hyfforddi
1349,unterrichten::V,instrui,hyfforddi
1350,aufziehen::V,crește,dod i fyny
1351,leiten::V,duce,arwain
1352,leiten::V,conduce,arwain
1353,antreiben::V,împinge,annog
1354,antreiben::V,încuraja,annog
1355,lassen::V,pune pe să,gadael
1356,einladen::V,invita,gwahodd
1357,vereinigen::V,uni,uno
1358,vereinigen::V,uni,cyfuno
1359,vereinigen::V,întruni,uno
1360,vereinigen::V,întruni,cyfuno
1361,besuchen::V,vizita,ymweld â
1362,besuchen::V,face o vizită,ymweld â
1363,treffen::V,întâlni,cwrdd
1364,treffen::V,întâlni,cyfarfod
1365,sich versammeln::V,se aduna,casglu
1366,sich versammeln::V,se aduna,cynnull
1367,spielen::V,se juca,chwarae
1368,singen::V,cânta,canu
1369,tanzen::V,dansa,dawnsio
1370,sich trennen::V,se separa,ymwahanu
1371,sich trennen::V,se despărți,ymwahanu
1372,verlassen::V,părăsi,gadael
1373,verlassen::V,abandona,gadael
1374,retten::V,salva,achub
1375,bewachen::V,păzi,gwarchod
1376,schützen::V,ocroti,noddi
1377,schützen::V,proteja,noddi
1378,verteidigen::V,apăra,amddiffyn
1379,sich schlagen::V,se bate,ffraeo
1380,sich schlagen::V,se bate,terfysgu
1381,schießen::V,trage,saethu
1382,siegen::V,birui,ennill
1383,siegen::V,învinge,ennill
1384,ärgern::V,supăra,cythruddo
1385,schlagen::V,lovi,curo
1386,treten::V,călca,cicio
1387,stechen::V,înțepa,pigo
1388,stechen::V,împunge,pigo
1389,stoßen::V,împinge,gwthio
1390,stehlen::V,fura,dwyn
1391,stehlen::V,fura,lladrata
1392,stören::V,deranja,aflonyddu
1393,belästigen::V,importuna,trafferthu
1394,verbergen::V,ascunde,cuddio
1395,täuschen::V,amăgi,twyllo
1396,betrügen::V,înșela,hocedu
1397,töten::V,omorî,lladd
1398,wohnen::V,sta,byw
1399,wohnen::V,locui,byw
1400,arbeiten::V,lucra,gweithio
1401,sammeln::V,aduna,casglu
1402,sammeln::V,colecționa,casglu
1403,pflücken::V,culege,casglu
1404,jagen::V,vâna,hela
1405,fischen::V,pescui,pysgota
1406,fassen::V,prinde,dal
1407,hüten::V,paște,bugeilio
1408,treiben::V,mână,gyrru
1409,anbinden::V,lega,clymu
1410,füttern::V,da de mâncare,porthi
1411,melken::V,mulge,godro
1412,hacken::V,toca,torri
1413,hacken::V,sparge,torri
1414,gießen::V,uda,dyfrhau
1415,reifen::V,pârgui,aeddfedu
1416,zubereiten::V,găti,coginio
1417,kochen::V,găti,berwi
1418,backen::V,coace,pobi
1419,backen::V,coace,crasu
1420,braten::V,coace,ffrio
1421,umrühren::V,mesteca,cyffroi
1422,stricken::V,împleti,gwau
1423,nähen::V,coase,gwnïo
1424,färben::V,vopsi,lliwio
1425,färben::V,colora,lliwio
1426,reinigen::V,curăți,glanhau
1427,waschen::V,spăla,golchi
1428,abwischen::V,șterge,sychu
1429,spülen::V,clăti,streulio
1430,fegen::V,mătura,ysgubo
1431,kehren::V,mătura,ysgubo
1432,baden::V,se scălda,cael bath
1433,sich waschen::V,se spăla,ymolchi
1434,ausziehen::V,și scoate,tynnu
1435,anziehen::V,îmbrăca,gwisgo
1436,sich anziehen::V,se îmbrăca,ymwisgo
1437,kämmen::V,pieptăna,cribo
1438,schmücken::V,împodobi,harddu
1439,schmücken::V,împodobi,addurno
1440,sagen::V,zice,dweud
1441,sagen::V,spune,dweud
1442,sprechen::V,vorbi,llefaru
1443,reden::V,vorbi,siarad
1444,reden::V,discuta,siarad
1445,sich unterhalten::V,conversa,sgwrsio
1446,sich unterhalten::V,sta de vorbă,sgwrsio
1447,fragen::V,întreba,gofyn
1448,bitten::V,ruga,gofyn am
1449,erzählen::V,spune,dweud
1450,erzählen::V,povesti,dweud
1451,mitteilen::V,comunica,cyfleu
1452,mitteilen::V,înștiința,cyfleu
1453,nennen::V,numi,enwi
1454,nennen::V,chema,enwi
1455,rufen::V,chema,galw
1456,prahlen::V,se făli,brolio
1457,prahlen::V,se făli,ymffrostio
1458,übersetzen::V,traduce,cyfieithu
1459,denken::V,gândi,meddwl
1460,glauben::V,crede,credu
1461,glauben::V,crede,coelio
1462,bemerken::V,observa,sylwi
1463,erkennen::V,cunoaște,adnabod
1464,erkennen::V,recunoaște,adnabod
1465,begreifen::V,pricepe,amgyffred
1466,begreifen::V,înțelege,amgyffred
1467,verstehen::V,înțelege,deall
1468,lernen::V,învăța,dysgu
1469,wissen::V,ști,gwybod
1470,sich erinnern an::V,a-și aminti de,cofio
1471,vergessen::V,uita,anghofio
1472,messen::V,măsura,mesur
1473,zählen::V,număra,cyfrif
1474,rechnen::V,calcula,cyfrifo
1475,lesen::V,citi,darllen
1476,malen::V,picta,peintio
1477,zeichnen::V,desena,tynnu
1478,schreiben::V,scrie,ysgrifennu
1479,besitzen::V,avea,meddu
1480,besitzen::V,poseda,meddu
1481,kaufen::V,cumpăra,prynu
1482,verkaufen::V,vinde,gwerthu
1483,bezahlen::V,plăti,talu am
1484,bezahlen::V,achita,talu am
1485,zahlen::V,plăti,talu
1486,beherrschen::V,stăpâni,rheoli
1487,beherrschen::V,stăpâni,llywodraethu
1488,ertragen::V,răbda,dioddef
1489,ertragen::V,suporta,dioddef
