,Concept_ID,es,eu
837,arm::A,pobre,txiro
838,arm::A,pobre,behartsu
839,reich::A,rico,dirudun
840,bekannt::A,conocido,ezagun
841,berühmt::A,famoso,entzun
842,berühmt::A,famoso,ospetsu
843,berühmt::A,célebre,entzun
844,berühmt::A,célebre,ospetsu
845,fremd::A,extraño,arrotz
846,verschieden::A,diverso,ezberdin
847,verschieden::A,diverso,desberdin
848,verschieden::A,distinto,ezberdin
849,verschieden::A,distinto,desberdin
850,verschieden::A,diferente,ezberdin
851,verschieden::A,diferente,desberdin
852,nah::A,cercano,hurre
853,nah::A,cercano,hurbil
854,fern::A,lejano,urrun
855,linker::A,izquierdo,ezker
856,rechter::A,derecho,eskuin
857,anderer::A,otro,beste
858,erster::A,primero,lehen
859,erster::A,primero,aurren
860,zweiter::A,segundo,bigarren
861,dritter::A,tercero,hirugarren
862,letzter::A,último,azken
863,letzter::A,último,hondar
864,allein::ADV,a solo,bakarrik
865,auf einmal::ADV,de una vez,batera
866,zusammen::ADV,juntos,elkarrekin
867,lange::ADV,mucho tiempo,luzaro
868,plötzlich::ADV,de repente,bat-batean
869,sofort::ADV,en seguida,berehala
870,später::ADV,más tarde,gero
871,jetzt::ADV,ahora,orain
872,heute::ADV,hoy,gaur
873,morgen::ADV,mañana,bihar
874,bald::ADV,pronto,aurki
875,bald::ADV,pronto,laster
876,bald::ADV,en breve,aurki
877,bald::ADV,en breve,laster
878,dann::ADV,luego,ondoren
879,dann::ADV,entonces,ondoren
880,gestern::ADV,ayer,atzo
881,einst::ADV,antaño,antzina
882,damals::ADV,entonces,orduan
883,danach::ADV,después,gerora
884,danach::ADV,después,ondoren
885,vorher::ADV,antes,lehenago
886,zuerst::ADV,primero,aurrena
887,zuerst::ADV,primero,lehenbizi
888,einmal::ADV,una vez,behin
889,einmal::ADV,una vez,aldi bat
890,manchmal::ADV,a veces,batzuetan
891,manchmal::ADV,a veces,zenbaitetan
892,oft::ADV,a menudo,maiz
893,oft::ADV,a menudo,askotan
894,oft::ADV,con frecuencia,maiz
895,oft::ADV,con frecuencia,askotan
896,immer::ADV,siempre,beti
897,niemals::ADV,jamás,inoiz ez
898,niemals::ADV,jamás,sekula ez
899,hier::ADV,aquí,hemen
900,hierhin::ADV,acá,hona
901,von hier::ADV,desde aquí,hemendik
902,von hier::ADV,desde aquí,honetatik
903,dort::ADV,ahí,han
904,dort::ADV,allí,han
905,dorthin::ADV,allí,hara
906,dorthin::ADV,hacia allí,hara
907,geradeaus::ADV,todo derecho,artez
908,vorwärts::ADV,adelante,aurrera
909,rückwärts::ADV,hacia atrás,atzera
910,rückwärts::ADV,hacia atrás,atzerantz
911,zurück::ADV,atrás,atzera
912,unten::ADV,abajo,behean
913,hinab::ADV,hacia abajo,behera
914,hinab::ADV,hacia abajo,beherantz
915,oben::ADV,arriba,goian
916,hinauf::ADV,hacia arriba,gora
917,hinauf::ADV,hacia arriba,gorantz
918,überall::ADV,por todas partes,edonon
919,nicht::ADV,no,ez
920,ein wenig::ADV,un poco,apur bat
921,ein wenig::ADV,un poco,pixka bat
922,kaum::ADV,apenas,ozta
923,kaum::ADV,apenas,nekez
924,sehr::ADV,muy,oso
925,sehr::ADV,mucho,oso
926,so::ADV,tan,hala
927,so::ADV,tan,honela
928,noch::ADV,aún,oraindik
929,noch::ADV,todavía,oraindik
930,nur::ADV,solamente,bakarrik
931,schon::ADV,ya,ja
932,schon::ADV,ya,jada
933,wieder::ADV,de nuevo,berriro
934,vergebens::ADV,en vano,alferrik
935,vor::PRP,antes de,aurrean
936,vor::PRP,delante de,aurrean
937,hinter::PRP,tras,ostean
938,hinter::PRP,tras,gibelean
939,hinter::PRP,detrás de,ostean
940,hinter::PRP,detrás de,gibelean
941,unter::PRP,bajo,pean
942,unter::PRP,bajo,azpian
943,unter::PRP,debajo de,pean
944,unter::PRP,debajo de,azpian
945,durch::PRP,por,zehar
946,durch::PRP,a través de,zehar
947,neben::PRP,al lado de,ondoan
948,neben::PRP,al lado de,aldamenean
949,zwischen::PRP,entre,artean
950,wegen::PRP,por,-gatik
951,wegen::PRP,a causa de,-gatik
952,dies::PRN,esto,hau
953,das::PRN,eso,hura
954,das::PRN,esto,hura
955,alles::PRN,todo,dena
956,ich::PRN,yo,ni
957,du::PRN,tú,zu
958,er::PRN,él,bera
959,wir::PRN,nosotros,gu
960,ihr::PRN,vosotros,zuek
961,sie::PRN,ellos,berak
962,was::FPRN,qué,zer
963,wer::FPRN,quién,nor
964,wo::FADV,dónde,non
965,wohin::FADV,adónde,nora
966,wohin::FADV,hacia dónde,nora
967,wie::FADV,cómo,nola
968,wie::FADV,cómo,zelan
969,warum::FADV,por qué,zeren
970,warum::FADV,por qué,zergatik
971,wieviel::FNUM,cuánto,zenbat
972,eins::NUM,uno,bat
973,zwei::NUM,dos,bi
974,zwei::NUM,dos,biga
975,drei::NUM,tres,hiru
976,vier::NUM,cuatro,lau
977,fünf::NUM,cinco,bost
978,sechs::NUM,seis,sei
979,sieben::NUM,siete,zazpi
980,acht::NUM,ocho,zortzi
981,neun::NUM,nueve,bederatzi
982,zehn::NUM,diez,hamar
983,elf::NUM,once,hamaika
984,zwölf::NUM,doce,hamabi
985,zwanzig::NUM,veinte,hogei
986,dreißig::NUM,treinta,hogeita hamar
987,vierzig::NUM,cuarenta,berrogei
988,fünfzig::NUM,cincuenta,berrogeita hamar
989,sechzig::NUM,sesenta,hirurogei
990,siebzig::NUM,setenta,hirurogeita hamar
991,achtzig::NUM,ochenta,laurogei
992,neunzig::NUM,noventa,laurogeita hamar
993,hundert::NUM,cien,ehun
994,hundert::NUM,ciento,ehun
995,tausend::NUM,mil,mila
996,und::CNJ,y,eta
997,oder::CNJ,o,edo
998,stehen::V,estar de pie,zutik egon
999,sitzen::V,estar sentado,eserita egon
1000,liegen::V,yacer,etzan
1001,liegen::V,estar acostado,etzan
1002,hängen::V,pender,eskegita egon
1003,hängen::V,pender,zintzilik egon
1004,werden::V,hacerse,bihurtu
1005,werden::V,hacerse,bilakatu
1006,passieren::V,suceder,pasatu
1007,passieren::V,suceder,gertatu
1008,beginnen::V,iniciarse,hasi
1009,beginnen::V,principiar,hasi
1010,enden::V,acabar,bukatu
1011,enden::V,terminar,bukatu
1012,wechseln::V,variar,aldatu
1013,wechseln::V,alternar,aldatu
1014,aufgehen[Sonne]::V,salir,ilki
1015,aufgehen[Sonne]::V,salir,sortu
1016,untergehen[Sonne]::V,ponerse,sartu
1017,untergehen[Sonne]::V,descender,sartu
1018,scheinen[Sonne]::V,brillar,eguzkia egon
1019,donnern::V,tronar,trumoia jo
1020,wehen::V,soplar,haizea ibili
1021,strömen::V,afluir,zorrotadaka isuri
1022,fließen::V,fluir,isuri
1023,fließen::V,correr,isuri
1024,sich drehen::V,girar,biratu
1025,schwanken::V,vacilar,zabuka ibili
1026,schwingen::V,oscilar,kulunkatu
1027,fallen::V,caer,erori
1028,brennen::V,arder,sutan egon
1029,brennen::V,quemar,sutan egon
1030,rauchen::V,humear,kea bota
1031,rauchen::V,echar humo,kea bota
1032,regnen::V,llover,euria ari izan
1033,gefrieren::V,helarse,izoztu
1034,gefrieren::V,helarse,hormatu
1035,tauen::V,deshelarse,gesaldu
1036,schmelzen::V,fundirse,urtu
1037,schmelzen::V,derretirse,urtu
1038,trocknen::V,secarse,idortu
1039,trocknen::V,secarse,lehortu
1040,sieden::V,hervir,irakin
1041,faulen::V,pudrirse,hirotu
1042,faulen::V,pudrirse,usteldu
1043,verfaulen::V,pudrirse,hirotu
1044,verfaulen::V,pudrirse,usteldu
1045,reißen::V,romperse,eten
1046,reißen::V,romperse,tarrat egin
1047,versinken::V,hundirse,urperatu
1048,vergehen::V,pasar,iragan
1049,erscheinen::V,aparecer,agertu
1050,verschwinden::V,desaparecer,desagertu
1051,sinken::V,bajar,beheititu
1052,abnehmen::V,decrecer,gutxitu
1053,abnehmen::V,decrecer,beheratu
1054,abnehmen::V,disminuir,gutxitu
1055,abnehmen::V,disminuir,beheratu
1056,zunehmen::V,crecer,gora egin
1057,zunehmen::V,aumentar,gora egin
1058,steigen::V,subir,igo
1059,steigen::V,ascender,igo
1060,wachsen::V,crecer,hazi
1061,glänzen::V,brillar,distiratu
1062,glänzen::V,resplandecer,distiratu
1063,funkeln::V,chispear,izarniatu
1064,lärmen::V,hacer ruido,zarata atera
1065,läuten::V,sonar,jo
1066,läuten::V,sonar,hots egin
1067,läuten::V,repicar,jo
1068,läuten::V,repicar,hots egin
1069,klingeln::V,tocar el timbre,txirrina jo
1070,klirren::V,tintinear,tintin egin
1071,brausen::V,zumbar,marru egin
1072,rauschen::V,murmurar,fir-fir egin
1073,klingen::V,sonar,soinu egin
1074,bellen::V,ladrar,zaunkatu
1075,heulen::V,ulular,ulu egin
1076,heulen::V,ulular,uhuri egin
1077,blasen::V,soplar,ufa egin
1078,blasen::V,soplar,putz egin
1079,pfeifen::V,silbar,txistu egin
1080,schreien::V,gritar,oihu egin
1081,schreien::V,gritar,garrasi egin
1082,stöhnen::V,gemir,intziri egin
1083,zittern::V,temblar,ikara egin
1084,zittern::V,temblar,dar-dar egin
1085,leben::V,vivir,bizi izan
1086,geboren werden::V,nacer,jaio
1087,atmen::V,respirar,hats egin
1088,atmen::V,respirar,arnasa egin
1089,trinken::V,beber,edan
1090,essen::V,comer,jan
1091,schlucken::V,tragar,irentsi
1092,müde werden::V,cansarse,unatu
1093,müde werden::V,cansarse,nekatu
1094,müde werden::V,fatigarse,unatu
1095,müde werden::V,fatigarse,nekatu
1096,einschlafen::V,dormirse,lokartu
1097,schlafen::V,dormir,lo egin
1098,aufwachen::V,despertarse,esnatu
1099,aufwachen::V,despertarse,atzarri
1100,aufstehen::V,levantarse,jaiki
1101,sich erholen::V,reposar,atseden egin
1102,sich erholen::V,descansar,atseden egin
1103,krank werden::V,caer enfermo,gaixotu
1104,krank sein::V,estar enfermo,eri izan
1105,krank sein::V,estar enfermo,gaixo izan
1106,schmerzen::V,doler,min egin
1107,husten::V,toser,eztul egin
1108,genesen::V,convalecer,osatu
1109,genesen::V,restablecerse,osatu
1110,sterben::V,morir,hil
1111,sterben::V,morir,zendu
1112,umkommen::V,perecer,istripuz hil
1113,sich bewegen::V,moverse,higitu
1114,sich rühren::V,rebullir,zirkin egin
1115,sich erheben::V,levantarse,zutitu
1116,sich erheben::V,levantarse,altxatu
1117,sich setzen::V,sentarse,eseri
1118,sich setzen::V,sentarse,jesarri
1119,hinfallen::V,caerse,erori
1120,laufen::V,andar,ibili
1121,schreiten::V,proceder,oinkatu
1122,spazierengehen::V,pasear,paseatu
1123,spazierengehen::V,pasear,ostera bat egin
1124,spazierengehen::V,pasearse,paseatu
1125,spazierengehen::V,pasearse,ostera bat egin
1126,eilen::V,correr prisa,lasterkatu
1127,sich beeilen::V,darse prisa,lehiatu
1128,sausen::V,correr,ziztu bizian joan
1129,rennen::V,correr,lasterka egin
1130,springen::V,saltar,jauzi egin
1131,klettern::V,trepar,igo
1132,klettern::V,escalar,igo
1133,schaukeln::V,bambolearse,zabu egin
1134,schaukeln::V,bambolearse,zanbulu egin
1135,kriechen::V,reptar,narras egin
1136,kriechen::V,arrastrarse,narras egin
1137,schwimmen::V,nadar,igerikatu
1138,schwimmen::V,nadar,igeri egin
1139,tauchen::V,bucear,murgildu
1140,tauchen::V,bucear,pulunpatu
1141,tauchen::V,sumergirse,murgildu
1142,tauchen::V,sumergirse,pulunpatu
1143,rudern::V,remar,bogatu
1144,rudern::V,remar,arraun egin
1145,fahren::V,ir,joan
1146,fliegen::V,volar,hegaldatu
1147,fliegen::V,volar,hegan egin
1148,gehen::V,ir,joan
1149,gehen::V,andar,joan
1150,weggehen::V,irse,alde egin
1151,weggehen::V,marcharse,alde egin
1152,abfahren::V,salir,abiatu
1153,abfahren::V,partir,abiatu
1154,anhalten::V,parar,geratu
1155,anhalten::V,parar,gelditu
1156,anhalten::V,pararse,geratu
1157,anhalten::V,pararse,gelditu
1158,hineingehen::V,entrar,sartu
1159,eintreten::V,entrar,sartu
1160,kommen::V,venir,etorri
1161,ankommen::V,llegar,heldu
1162,ankommen::V,llegar,iritsi
1163,zurückkommen::V,volver,itzuli
1164,zurückkommen::V,regresar,itzuli
1165,bleiben::V,quedarse,gelditu
1166,warten::V,esperar,itxaron
1167,warten::V,esperar,zain egon
1168,erwarten::V,esperar,iguriki
1169,suchen::V,buscar,bilatu
1170,finden::V,hallar,idoro
1171,finden::V,hallar,aurkitu
1172,finden::V,encontrar,idoro
1173,finden::V,encontrar,aurkitu
1174,versuchen::V,intentar,saiatu
1175,versuchen::V,intentar,ahalegindu
1176,vorbereiten::V,preparar,gertatu
1177,lieben::V,amar,maitatu
1178,lieben::V,amar,maite izan
1179,lieben::V,querer,maitatu
1180,lieben::V,querer,maite izan
1181,mögen::V,querer,laket izan
1182,mögen::V,querer,atsegin izan
1183,lachen::V,reír,irri egin
1184,lachen::V,reír,barre egin
1185,rühren::V,conmover,hunkitu
1186,weinen::V,llorar,negar egin
1187,schimpfen::V,regañar,erneguka ari izan
1188,sich ärgern::V,enfadarse,ernegatu
1189,sich ärgern::V,enfadarse,haserretu
1190,sich fürchten::V,tener miedo,beldur izan
1191,fürchten::V,temer,beldur izan
1192,fürchten::V,tener miedo a,beldur izan
1193,fliehen::V,huir,ihes egin
1194,flüchten::V,escaparse,ihes egin
1195,sehen::V,ver,ikusi
1196,anschauen::V,mirar,begietsi
1197,ansehen::V,mirar,begiratu
1198,hören::V,oír,aditu
1199,zuhören::V,escuchar,entzun
1200,probieren::V,probar,dastatu
1201,probieren::V,degustar,dastatu
1202,riechen::V,oler,usnatu
1203,riechen::V,oler,usaindu
1204,fühlen::V,sentir,sentitu
1205,scheinen::V,parecer,iruditu
1206,scheinen::V,parecer,begitandu
1207,zu sehen sein::V,poder verse,azaldu
1208,vernehmen::V,oír,aditu
1209,vernehmen::V,percibir,aditu
1210,frieren::V,tener frío,hotz izan
1211,tun::V,hacer,egin
1212,können::V,poder,ahal izan
1213,wollen::V,querer,nahi izan
1214,anfangen::V,iniciar,hasi
1215,beenden::V,acabar,bukatu
1216,beenden::V,terminar,bukatu
1217,aufhören::V,cesar,utzi
1218,gelingen::V,salir bien,lortu
1219,geraten::V,salir,heldu
1220,geraten::V,dar resultado,heldu
1221,öffnen::V,abrir,ireki
1222,öffnen::V,abrir,zabaldu
1223,schließen::V,cerrar,itxi
1224,stellen::V,poner,ipini
1225,stellen::V,colocar,ipini
1226,setzen::V,poner,jesarri
1227,setzen::V,colocar,jesarri
1228,legen::V,poner,jarri
1229,berühren::V,tocar,ukitu
1230,verbinden::V,unir,uztartu
1231,verbinden::V,juntar,uztartu
1232,bedecken::V,tapar,estali
1233,bedecken::V,cubrir,estali
1234,aufhängen::V,colgar,eseki
1235,aufhängen::V,colgar,eskegi
1236,anzünden::V,encender,piztu
1237,aufheben::V,recoger,jaso
1238,zurücklassen::V,dejar,atzean utzi
1239,verlieren::V,perder,galdu
1240,fallen lassen::V,dejar caer,erortzen utzi
1241,machen::V,hacer,egin
1242,herstellen::V,fabricar,ekoiztu
1243,bauen::V,construir,eraiki
1244,reparieren::V,reparar,konpondu
1245,verbessern::V,mejorar,hobetu
1246,ändern::V,mudar,mudatu
1247,ändern::V,modificar,mudatu
1248,graben::V,cavar,aitzurtu
1249,beugen::V,doblar,makurtu
1250,beugen::V,inclinar,makurtu
1251,biegen::V,doblar,malgutu
1252,biegen::V,doblar,makolatu
1253,drehen::V,volver,jiratu
1254,drehen::V,hacer girar,jiratu
1255,wenden::V,volver,bihurtu
1256,umdrehen::V,revolver,biratu
1257,umdrehen::V,revolver,alderantzikatu
1258,heben::V,levantar,jaso
1259,heben::V,levantar,goratu
1260,hochheben::V,alzar,goratu
1261,hochheben::V,alzar,altxatu
1262,ergreifen::V,coger,oratu
1263,halten::V,tener,eutsi
1264,drücken::V,apretar,sakatu
1265,schieben::V,empujar,bultzatu
1266,kratzen::V,rascar,hatz egin
1267,kratzen::V,rascar,hazka egin
1268,lecken::V,lamer,miaztu
1269,lecken::V,lamer,lamikatu
1270,beißen::V,morder,hozka egin
1271,beißen::V,morder,ausiki egin
1272,abreißen::V,arrancar,kendu
1273,abschneiden::V,cortar,moztu
1274,abschneiden::V,cortar,pikatu
1275,binden::V,atar,lotu
1276,binden::V,atar,estekatu
1277,stecken::V,meter,sartu
1278,brechen::V,romper,apurtu
1279,brechen::V,quebrar,apurtu
1280,klopfen::V,golpear,jo
1281,hauen::V,pegar,jo
1282,kleben::V,pegar,itsatsi
1283,kleben::V,encolar,itsatsi
1284,reiben::V,frotar,igurtzi
1285,streichen::V,untar,igurtzi
1286,streichen::V,recubrir,igurtzi
1287,schleifen::V,afilar,zorroztu
1288,schneiden::V,cortar,moztu
1289,rütteln::V,agitar,astindu
1290,rütteln::V,agitar,inarrosi
1291,schütteln::V,agitar,astindu
1292,schütteln::V,agitar,inarrosi
1293,schütteln::V,sacudir,astindu
1294,schütteln::V,sacudir,inarrosi
1295,schwenken::V,menear,zabukatu
1296,schütten::V,verter,isuri
1297,füllen::V,llenar,bete
1298,einwickeln::V,envolver,bildu
1299,tragen::V,llevar,eroan
1300,tragen::V,llevar,eraman
1301,schleppen::V,arrastrar,narrastu
1302,schleppen::V,arrastrar,herrestatu
1303,ziehen::V,tirar,tira egin
1304,aufbewahren::V,conservar,gorde
1305,werfen::V,echar,jaurti
1306,werfen::V,echar,aurtiki
1307,werfen::V,lanzar,jaurti
1308,werfen::V,lanzar,aurtiki
1309,fangen::V,coger,atzeman
1310,packen::V,agarrar,heldu
1311,verstecken::V,esconder,ostendu
1312,verstecken::V,esconder,ezkutatu
1313,teilen::V,partir,zatitu
1314,teilen::V,dividir,zatitu
1315,schicken::V,enviar,bidali
1316,bringen::V,traer,ekarri
1317,hinzufügen::V,añadir,eratxiki
1318,hinzufügen::V,añadir,gaineratu
1319,bekommen::V,obtener,jaso
1320,bekommen::V,conseguir,jaso
1321,erhalten::V,recibir,jaso
1322,nehmen::V,tomar,hartu
1323,wählen::V,elegir,hautatu
1324,wählen::V,elegir,aukeratu
1325,auswählen::V,escoger,hautatu
1326,auswählen::V,escoger,aukeratu
1327,auswählen::V,seleccionar,hautatu
1328,auswählen::V,seleccionar,aukeratu
1329,bewahren::V,guardar,begiratu
1330,bewahren::V,preservar,begiratu
1331,behindern::V,estorbar,oztopatu
1332,behindern::V,obstaculizar,oztopatu
1333,verderben::V,estropear,hondatu
1334,beschädigen::V,deteriorar,akastu
1335,zerbrechen::V,romper,apurtu
1336,zerbrechen::V,quebrar,apurtu
1337,zerreißen::V,desgarrar,zarratatu
1338,zerreißen::V,despedazar,zarratatu
1339,zerstören::V,destruir,suntsitu
1340,zerstören::V,destrozar,suntsitu
1341,verbrennen::V,quemar,erre
1342,verbrennen::V,quemar,kiskali
1343,geben::V,dar,eman
1344,reichen::V,pasar,luzatu
1345,reichen::V,pasar,helarazi
1346,schenken::V,regalar,oparitu
1347,versprechen::V,prometer,agindu
1348,wünschen::V,desear,opatu
1349,wünschen::V,desear,opetsi
1350,loben::V,alabar,laudatu
1351,loben::V,alabar,goraipatu
1352,küssen::V,besar,musu eman
1353,wiegen::V,mecer,kulunkatu
1354,zudecken::V,tapar,estali
1355,zudecken::V,cubrir,estali
1356,wecken::V,despertar,esnatu
1357,wecken::V,despertar,iratzartu
1358,zeigen::V,mostrar,erakutsi
1359,führen::V,guiar,gidatu
1360,führen::V,conducir,gidatu
1361,lehren::V,enseñar,irakatsi
1362,lehren::V,instruir,irakatsi
1363,unterrichten::V,enseñar,eskolak eman
1364,aufziehen::V,criar,hazi
1365,leiten::V,guiar,arteztu
1366,leiten::V,dirigir,arteztu
1367,antreiben::V,impeler,bulkatu
1368,antreiben::V,impulsar,bulkatu
1369,lassen::V,hacer,-arazi
1370,einladen::V,invitar,gonbidatu
1371,vereinigen::V,unir,batu
1372,vereinigen::V,unir,bateratu
1373,besuchen::V,visitar,ikustatu
1374,besuchen::V,ir a ver,ikustatu
1375,treffen::V,encontrar,topatu
1376,sich versammeln::V,reunirse,bildu
1377,sich versammeln::V,congregarse,bildu
1378,spielen::V,jugar,jolastu
1379,singen::V,cantar,abestu
1380,singen::V,cantar,kantatu
1381,tanzen::V,bailar,dantzatu
1382,tanzen::V,bailar,dantzan egin
1383,sich trennen::V,separarse,banandu
1384,verlassen::V,dejar,utzietsi
1385,verlassen::V,abandonar,utzietsi
1386,retten::V,salvar,salbatu
1387,retten::V,salvar,gaizkatu
1388,bewachen::V,vigilar,jagon
1389,bewachen::V,vigilar,zaindu
1390,schützen::V,proteger,babestu
1391,schützen::V,proteger,gerizatu
1392,verteidigen::V,defender,aldeztu
1393,sich schlagen::V,batirse,elkar jo
1394,sich schlagen::V,batirse,elkar borrokatu
1395,schießen::V,tirar,tiro egin
1396,schießen::V,disparar,tiro egin
1397,siegen::V,vencer,irabazi
1398,ärgern::V,enojar,ernegatu
1399,ärgern::V,enojar,haserretu
1400,ärgern::V,enfadar,ernegatu
1401,ärgern::V,enfadar,haserretu
1402,schlagen::V,pegar,jo
1403,schlagen::V,pegar,erauntsi
1404,schlagen::V,golpear,jo
1405,schlagen::V,golpear,erauntsi
1406,treten::V,dar una patada a,zapaldu
1407,treten::V,dar una patada a,ostiaktu
1408,stechen::V,pinchar,sastatu
1409,stoßen::V,empujar,bultzatu
1410,stehlen::V,robar,ostu
1411,stehlen::V,robar,lapurtu
1412,stehlen::V,hurtar,ostu
1413,stehlen::V,hurtar,lapurtu
1414,stören::V,molestar,galarazi
1415,belästigen::V,molestar,gohaindu
1416,belästigen::V,molestar,alamena eman
1417,belästigen::V,importunar,gohaindu
1418,belästigen::V,importunar,alamena eman
1419,verbergen::V,ocultar,ezkutatu
1420,verbergen::V,esconder,ezkutatu
1421,täuschen::V,engañar,tronpatu
1422,täuschen::V,engañar,engainatu
1423,betrügen::V,engañar,iruzurtu
1424,töten::V,matar,hil
1425,töten::V,matar,heriotza eman
1426,wohnen::V,vivir,bizi izan
1427,wohnen::V,habitar,bizi izan
1428,arbeiten::V,trabajar,lan egin
1429,arbeiten::V,trabajar,behar egin
1430,sammeln::V,recoger,bildu
1431,sammeln::V,recoger,bildumatu
1432,sammeln::V,coleccionar,bildu
1433,sammeln::V,coleccionar,bildumatu
1434,pflücken::V,coger,batu
1435,pflücken::V,coger,bildu
1436,jagen::V,cazar,ehizatu
1437,fischen::V,pescar,arrantzatu
1438,fischen::V,pescar,arrantza egin
1439,fassen::V,atrapar,harrapatu
1440,fassen::V,capturar,harrapatu
1441,hüten::V,guardar,begiratu
1442,treiben::V,aballar,bultza egin
1443,anbinden::V,atar,estekatu
1444,füttern::V,echar de comer,bazkatu
1445,melken::V,ordeñar,jetzi
1446,hacken::V,picar,xehatu
1447,hacken::V,cortar,xehatu
1448,gießen::V,regar,isuri
1449,reifen::V,madurar,heldu
1450,reifen::V,madurar,zoritu
1451,zubereiten::V,preparar,prestatu
1452,kochen::V,cocer,egosi
1453,kochen::V,guisar,egosi
1454,backen::V,hornear,labean egin
1455,backen::V,cocer al horno,labean egin
1456,braten::V,asar,erregosi
1457,braten::V,freír,erregosi
1458,umrühren::V,remover,eragin
1459,stricken::V,hacer punto,trikotatu
1460,stricken::V,hacer punto,puntu egin
1461,stricken::V,hacer calceta,trikotatu
1462,stricken::V,hacer calceta,puntu egin
1463,nähen::V,coser,josi
1464,färben::V,teñir,tindatu
1465,färben::V,colorear,tindatu
1466,reinigen::V,limpiar,ikuzi
1467,reinigen::V,limpiar,garbitu
1468,waschen::V,lavar,xahutu
1469,waschen::V,lavar,garbitu
1470,abwischen::V,fregar,xukatu
1471,abwischen::V,limpiar,xukatu
1472,spülen::V,aclarar,irakutzi
1473,spülen::V,enjuagar,irakutzi
1474,fegen::V,barrer,erraztatu
1475,fegen::V,pasar la escoba,erraztatu
1476,kehren::V,barrer,isastu
1477,baden::V,bañarse,bainatu
1478,baden::V,bañarse,bainua hartu
1479,sich waschen::V,lavarse,burua garbitu
1480,ausziehen::V,quitar,erantzi
1481,ausziehen::V,quitarse,erantzi
1482,anziehen::V,ponerse,jantzi
1483,sich anziehen::V,vestirse,jantzi
1484,kämmen::V,peinar,orraztu
1485,schmücken::V,adornar,apaindu
1486,sagen::V,decir,esan
1487,sprechen::V,hablar,mintzatu
1488,sprechen::V,hablar,hitz egin
1489,reden::V,hablar,hitz egin
1490,reden::V,conversar,hitz egin
1491,sich unterhalten::V,charlar,solastu
1492,sich unterhalten::V,charlar,solas egin
1493,sich unterhalten::V,conversar,solastu
1494,sich unterhalten::V,conversar,solas egin
1495,fragen::V,preguntar,galdetu
1496,bitten::V,rogar,eskatu
1497,bitten::V,rogar,galdegin
1498,erzählen::V,contar,edestu
1499,erzählen::V,contar,kontatu
1500,mitteilen::V,comunicar,jakinarazi
1501,mitteilen::V,participar,jakinarazi
1502,nennen::V,llamar,izena eman
1503,nennen::V,nombrar,izena eman
1504,rufen::V,llamar,dei egin
1505,prahlen::V,jactarse,harrokerian ibili
1506,prahlen::V,jactarse,ahoberokeriak esan
1507,übersetzen::V,traducir,itzuli
1508,denken::V,pensar,pentsatu
1509,denken::V,pensar,gogoeta egin
1510,glauben::V,creer,sinetsi
1511,bemerken::V,notar,ohartu
1512,bemerken::V,notar,konturatu
1513,erkennen::V,reconocer,ezagutu
1514,erkennen::V,reconocer,antzeman
1515,begreifen::V,concebir,ulertu
1516,verstehen::V,entender,aditu
1517,verstehen::V,comprender,aditu
1518,lernen::V,aprender,ikasi
1519,wissen::V,saber,jakin
1520,sich erinnern an::V,recordar,gogoratu
1521,sich erinnern an::V,recordar,gogoan izan
1522,sich erinnern an::V,acordarse de,gogoratu
1523,sich erinnern an::V,acordarse de,gogoan izan
1524,vergessen::V,olvidar,ahaztu
1525,vergessen::V,olvidar,ahantzi
1526,messen::V,medir,neurtu
1527,zählen::V,contar,zenbatu
1528,zählen::V,contar,kopuratu
1529,rechnen::V,contar,kalkulatu
1530,rechnen::V,calcular,kalkulatu
1531,lesen::V,leer,irakurri
1532,malen::V,pintar,margotu
1533,zeichnen::V,dibujar,marraztu
1534,schreiben::V,escribir,idatzi
1535,besitzen::V,poseer,ukan
1536,besitzen::V,poseer,eduki
1537,kaufen::V,comprar,erosi
1538,verkaufen::V,vender,saldu
1539,bezahlen::V,pagar,ordaindu
1540,zahlen::V,pagar,ordaindu
1541,beherrschen::V,dominar,menpean izan
1542,ertragen::V,soportar,jasan
1543,ertragen::V,soportar,pairatu
