,Concept_ID,ko,mrj
772,wo::FADV,어디,кышан
773,wo::FADV,어디,кыштакен
774,wohin::FADV,어디로,кышкы
775,wie::FADV,어떻게,кыце
776,warum::FADV,왜,малын
777,wieviel::FNUM,얼마만큰,кынар
778,wieviel::FNUM,얼마만큰,кынары
779,wieviel::FNUM,얼마만큰,кынаркы
780,eins::NUM,하나,иктӹ
781,eins::NUM,하나,иктӹт
782,zwei::NUM,둘,кок
783,zwei::NUM,둘,кокты
784,drei::NUM,셋,кым
785,drei::NUM,셋,кымыт
786,vier::NUM,넷,нӹл
787,fünf::NUM,다섯,вӹц
788,sechs::NUM,여섯,куд
789,sechs::NUM,여섯,кудытмозн
790,sieben::NUM,일곱,шӹм
791,sieben::NUM,일곱,шӹмӹт
792,acht::NUM,여덟,кӓндӓкш
793,acht::NUM,여덟,кӓндӓкшӹ
794,neun::NUM,아홉,ӹндекшшӱдӹ
795,zehn::NUM,열,лу
796,elf::NUM,열하나,луатик
797,elf::NUM,열하나,луатиктӹ
798,zwölf::NUM,열둘,луаткок
799,zwölf::NUM,열둘,луаткокты
800,zwanzig::NUM,스물,коклы
801,dreißig::NUM,서름,кымлы
802,vierzig::NUM,마흔,нӹллӹ
803,fünfzig::NUM,숸,вӹцлӹ
804,sechzig::NUM,에순,кудлу
805,siebzig::NUM,일흔,шӹмлу
806,achtzig::NUM,여든,кӓндӓкшлу
807,neunzig::NUM,아흔,ӹндекшлу
808,hundert::NUM,백,шӱдӹ
809,tausend::NUM,천,тӹжем
810,und::CNJ,와,дöн
811,oder::CNJ,아니면,льывы
812,stehen::V,서다,шалшаг
813,sitzen::V,앉다,шӹнзӓш
814,liegen::V,눕다,киӓш
815,hängen::V,달다,кечӓш
816,werden::V,되다,шагалаш
817,passieren::V,지장옶다,ӹштӓ́лтӓш
818,beginnen::V,시작되다,тӹнгӓлӓлтӓш
819,enden::V,큳내다,пӹтӓш
820,wechseln::V,병경하다,весемӓш
821,wechseln::V,병경하다,весемӓлтӓш
822,aufgehen[Sonne]::V,뜨다,авараш
823,untergehen[Sonne]::V,지다,шӹ́нзӓш
824,scheinen[Sonne]::V,빛나다,сотемдӓрӓш
825,donnern::V,천둥치다,хӹдӹртӓш
826,wehen::V,풀다,ӹфӹлӓш
827,strömen::V,흐르다,йогащ
828,fließen::V,흐르다,йогащ
829,sich drehen::V,돌다,пöрдӓш
830,schwanken::V,동요하다,лыпшалташ
831,schwingen::V,흔들다,кӓчӓйӓш
832,fallen::V,떨어지다,кенвазаш
833,fallen::V,떨어지다,шынгалташ
834,brennen::V,타다,йылаш
835,rauchen::V,김이나다,шыпшаш
836,regnen::V,비가오다,юраш
837,gefrieren::V,얼다,гӓш
838,gefrieren::V,얼다,кӹлмаш
839,tauen::V,녹다,шылаш
840,schmelzen::V,녹다,шӹрӓнӓш
841,trocknen::V,홈치다,кошкаш
842,sieden::V,끓다,шолаш
843,faulen::V,부패하다,шӱӓш
844,verfaulen::V,썩다,йӓнгӓрӓлтӓш
845,reißen::V,지바찢다,кышкедӓлтӓш
846,versinken::V,가라앉다,ва́лаш
847,vergehen::V,지나가다,эртӓш
848,erscheinen::V,나타나다,каяш
849,verschwinden::V,사라지다,ямаш
850,sinken::V,가라앉다,пычаш
851,abnehmen::V,떼어내다,чӹдемӓш
852,abnehmen::V,떼어내다,кöтӹргӓш
853,zunehmen::V,증가하다,когоэмӓш
854,steigen::V,상승하다,лӱлта́лташ
855,wachsen::V,생기하다,кушкаш
856,glänzen::V,뛰오나다,йӹлгӹжӓш
857,funkeln::V,불티가잍어나다,валгалташ
858,lärmen::V,떠들다,юкланаш
859,läuten::V,울시다,цоргаш
860,klingeln::V,초닌총을울리다,цоргаш
861,klirren::V,탁탁울리다,цонгырталгаш
862,brausen::V,쏴쏴소리내다,ышдымыла́наш
863,rauschen::V,솨솨,шу́жгаш
864,klingen::V,반향하다,йо́нгаш
865,bellen::V,짖다,опташ
866,heulen::V,포효하다,урмыжаш
867,blasen::V,불다,ӹфӹлӓш
868,pfeifen::V,피리를불다,ши́шкаш
869,schreien::V,절규하다,уташ
870,schreien::V,절규하다,саслаш
871,schreien::V,절규하다,варгынзаш
872,stöhnen::V,신음하다,ӹнгӹрӓш
873,zittern::V,저뉼하다,цӹтӹрӓш
874,leben::V,살다,ӹлӓш
875,geboren werden::V,태어난,шачаш
876,atmen::V,숨쉬다,шӱлӓш
877,trinken::V,마시다,йӱӓш
878,essen::V,먹다,качкаш
879,schlucken::V,들이켜다,нелӓш
880,einschlafen::V,잠들다,амален кеӓш
881,schlafen::V,자다,амалаш
882,aufwachen::V,눈트다,понгыжалташ
883,aufstehen::V,서다,кӹньӹл шагалаш
884,sich erholen::V,회복하다,кӓнаш
885,schmerzen::V,아프다,каршташ
886,husten::V,잔기침하다,кахыраш
887,genesen::V,낫다,паремӓш
888,genesen::V,낫다,тöрлӓнӓш
889,sterben::V,죽다,вазын колаш
890,umkommen::V,못쓰게되다,пӹтӓш
891,sich bewegen::V,움직이다,кашташ
892,sich rühren::V,움직이다,тӓрвӓнӓш
893,sich erheben::V,이러서다,кӹньӹлӓш
894,sich setzen::V,앉히다,шӹнзӓш
895,hinfallen::V,넘어지다,кенвазаш
896,hinfallen::V,넘어지다,шынгалташ
897,laufen::V,걷다,кашташ
898,schreiten::V,보행하다,ашкедӓш
899,spazierengehen::V,산보하다,мадын кашташ
900,eilen::V,서둘다,вӓшкӓш
901,sich beeilen::V,서둘게하다,вӓшкӓш
902,sich beeilen::V,서둘게하다,талашаш
903,sausen::V,서들러 떠나다,хойхаланаш
904,sausen::V,서들러 떠나다,хояш
905,rennen::V,달리다,кыргыжаш
906,springen::V,도약하다,тӹршештӓш
907,klettern::V,갑겨오르다,ку́заш
908,schaukeln::V,흔들리게하다,лыпшалташ
909,kriechen::V,기다,авалянаш
910,kriechen::V,기다,ньыжиклӓш
911,schwimmen::V,헤엄치다,илӓш
912,tauchen::V,잠기다,цымаш
913,rudern::V,물을헤치다,шуалташ
914,fahren::V,가다,кеӓш
915,fahren::V,나르다,кеӓш
916,fliegen::V,날다,чонгештӓш
917,gehen::V,가다,кеӓш
918,weggehen::V,팔리다,кеӓш
919,abfahren::V,출발하다,кеӓш
920,anhalten::V,멈추다,цӓрнӓш
921,hineingehen::V,(그리로)가다,пыраш
922,eintreten::V,들러가다,пыраш
923,kommen::V,오다,толаш
924,ankommen::V,고챀하다,шоаш
925,zurückkommen::V,보기,пöртӹлӓш
926,bleiben::V,체류,кодаш
927,warten::V,기다리다,вычаш
928,erwarten::V,기대하다,вычаш
929,suchen::V,찾다,кӹчӓлӓш
930,suchen::V,구하다,кӹчӓлӓш
931,finden::V,찾아내다,моаш
932,versuchen::V,시험하다,путаяш
933,versuchen::V,시험하다,цацаш
934,vorbereiten::V,재비하다,поспейӹктӓш
935,lieben::V,사랑하다,яраташ
936,mögen::V,줗아하다,яраташ
937,lachen::V,웃다,ваштылаш
938,rühren::V,건드리다,тӓрвӓтӓш
939,weinen::V,울다,мӓгӹрӓш
940,schimpfen::V,꾸짖다,свырседӓлӓш
941,sich ärgern::V,화를내게 하다,шӹдешкӓш
942,sich fürchten::V,두려원하다,лӱдӓш
943,fürchten::V,두려원하다,лӱдӓш
944,fliehen::V,도망치다,кыргыжаш
945,flüchten::V,도주하다,кыргыж шӹлӓш
946,sehen::V,보다,ужаш
947,anschauen::V,바라보다,анжалаш
948,ansehen::V,바라보다,анжаш
949,hören::V,듣다,колаш
950,zuhören::V,듣다,колышташ
951,probieren::V,시식하다,тотештӓш
952,probieren::V,시식하다,подыл анжаш
953,riechen::V,내새를맡다,ӱпшӹнзӓш
954,fühlen::V,느끼다,шижӓш
955,scheinen::V,...것같다,каяш
956,zu sehen sein::V,보이는,каяш
957,vernehmen::V,듣다,колын колташ
958,vernehmen::V,들어서일다,колын колташ
959,frieren::V,춥다,кӹлмаш
960,frieren::V,춥다,тӹнгӹргӓш
961,tun::V,하다,ӹштӓш
962,können::V,할주릴다,кердӓш
963,wollen::V,바라다,жалаяш
964,anfangen::V,시작하다,тӹнгӓлӓш
965,beenden::V,다하다,пӹтӓрӓш
966,aufhören::V,그만두다,цӓрнӓш
967,gelingen::V,성국하다,цӓш лиӓш
968,geraten::V,잘되어가다,лиӓш
969,öffnen::V,열다,пачаш
970,schließen::V,추측하다,чӱчӓш
971,stellen::V,세우다,шӹндӓш
972,setzen::V,놓다,шӹндӓш
973,legen::V,눕히다,опташ
974,legen::V,눕히다,пиштӓш
975,berühren::V,대다,тӹкӓлӓш
976,verbinden::V,옝열하다,пидӓш
977,bedecken::V,덮다,леведӓш
978,aufhängen::V,매달다,сӓкӓш
979,anzünden::V,점화하다,чӱктӓш
980,aufheben::V,위로올리다,кузыкташ
981,zurücklassen::V,튀에남기다,кодаш
982,verlieren::V,잃다,ямдаш
983,fallen lassen::V,떨어뜨리다,кенвацтараш
984,machen::V,하다,ӹштӓш
985,herstellen::V,제조하다,йӓмдӹлӓш
986,bauen::V,짓다,ӹштӓш
987,reparieren::V,수셩자다,чиняш
988,reparieren::V,수셩자다,алалаш
989,verbessern::V,정정하다,яжоэмден шӹндӓш
990,ändern::V,바꾸다,вашталташ
991,graben::V,파다,капаяш
992,beugen::V,구부리다,лывырташ
993,beugen::V,구부리다,каклярташ
994,biegen::V,굽히다,лывырташ
995,drehen::V,회전,сӓрӓш
996,drehen::V,회전,сӓрӹкӓлӓш
997,wenden::V,회전시키다,сӓрӓлӓш
998,umdrehen::V,회전시키다,сӓрӓлӓш
999,heben::V,일으아키다,лӱктӓш
1000,hochheben::V,틀어올리다,кузыкташ
1001,ergreifen::V,잡다,хватяш
1002,halten::V,잡다,кычаш
1003,drücken::V,누르다,темдӓш
1004,schieben::V,밀다,шӹкӓш
1005,kratzen::V,긁다,нӹжӓш
1006,lecken::V,핥다,нылаш
1007,beißen::V,물다,пыралаш
1008,abschneiden::V,귾어내다,шулаш
1009,abschneiden::V,귾어내다,лаштыклаш
1010,binden::V,매다,пидӓш
1011,stecken::V,찌르다,шыралаш
1012,brechen::V,금,тодылаш
1013,brechen::V,금,пыдырташ
1014,klopfen::V,치다,рушткаш
1015,hauen::V,때리다,шелӹштӓш
1016,kleben::V,들러붙다,клейӓш
1017,reiben::V,문지르다,нӹжӓш
1018,streichen::V,쓰다듬다,шӹрӓш
1019,schleifen::V,갈다,шымаш
1020,schneiden::V,베다,пӹчкӓш
1021,rütteln::V,흔들다,мыльгыкташ
1022,schütteln::V,흔들다,цӹтӹртӓш
1023,schütteln::V,흔들다,мыльгыкташ
1024,schwenken::V,흔들다,машыяш
1025,schütten::V,따르다,опталаш
1026,füllen::V,담다,темӓш
1027,einwickeln::V,싸다,пӹтӹрӓ́лӓш
1028,tragen::V,지우다,намалаш
1029,schleppen::V,끌다,шӹдӹрӓш
1030,ziehen::V,당기다,шыпшаш
1031,aufbewahren::V,간직하다,перегӓш
1032,werfen::V,던지다,кӹшкӓш
1033,fangen::V,밥다,кычаш
1034,packen::V,쥐다,хватяш
1035,verstecken::V,숨기다,шӹлтӓш
1036,teilen::V,나누다,пайылаш
1037,schicken::V,보내다,колташ
1038,bringen::V,가겨,кандаш
1039,hinzufügen::V,부가하다,
1040,bekommen::V,얻다,лыкташ
1041,erhalten::V,지니다,получаяш
1042,nehmen::V,잡다,налаш
1043,wählen::V,선거하다,айыраш
1044,auswählen::V,선출하다,айыраш
1045,bewahren::V,저장보종,перегӓш
1046,behindern::V,훼방하다,мешӓйӓш
1047,verderben::V,못쓰게 되다,портяш
1048,beschädigen::V,상하게하다,шушырташ
1049,zerbrechen::V,깨뜨리다,пыдырташ
1050,zerreißen::V,잡아쫓다,кӹрӓш
1051,zerstören::V,파괴하다,шӓлӓтӓш
1052,verbrennen::V,소실하다,йылаташ
1053,verbrennen::V,소실하다,йылалташ
1054,geben::V,주다,пуаш
1055,reichen::V,내일다,пуаш
1056,schenken::V,주다,подараш
1057,versprechen::V,약속하다,сöрӓш
1058,wünschen::V,바라다,жалаяш
1059,loben::V,칭찬하다,хваляш
1060,küssen::V,키스하다,шышшалаш
1061,wiegen::V,어르다,лӱнгӓлтӓш
1062,zudecken::V,뚜꺼을하다,пиштӓш
1063,wecken::V,깨우다,понгыжалтараш
1064,zeigen::V,보이다,анжыкташ
1065,führen::V,가게하다,видӓш
1066,lehren::V,가르치다,тымдаш
1067,unterrichten::V,가르지다,тымдаш
1068,aufziehen::V,사육하다,кушташ
1069,leiten::V,이끌다,видӓш
1070,leiten::V,이끌다,вуйлаташ
1071,leiten::V,이끌다,вуйлалташ
1072,antreiben::V,몰다,талаштараш
1073,lassen::V,내버려두다,-ыкт
1074,einladen::V,초청하다,ӱжӓш
1075,vereinigen::V,하나로하다,иктештӓш
1076,besuchen::V,방문하다,толаш
1077,treffen::V,만나다,вӓшлиӓш
1078,treffen::V,만나다,вӓшлиӓлтӓш
1079,sich versammeln::V,조립하다,цымыргаш
1080,spielen::V,눌다,мадаш
1081,singen::V,노래하다,мыраш
1082,tanzen::V,춤추하다,кушташ
1083,sich trennen::V,가르다,айырлаш
1084,verlassen::V,버림받은,шуаш
1085,retten::V,구조하다,ытараш
1086,bewachen::V,치키다,оролаш
1087,schützen::V,보호하다,перегӓш
1088,verteidigen::V,막다,перегӓш
1089,sich schlagen::V,치다,шидӓлӓш
1090,sich schlagen::V,치다,шиэдӓлӓш
1091,schießen::V,쏘다,лӱӓш
1092,siegen::V,이기다,сӹнгӓш
1093,ärgern::V,성을내게하다,шӹдештӓрӓш
1094,schlagen::V,치다,пӓрен колташ
1095,schlagen::V,치다,хӹрӹктен колташ
1096,treten::V,디디다,чымаш
1097,stechen::V,찌르다,пышкылаш
1098,stoßen::V,찌르다,шыркедӓш
1099,stehlen::V,훔치다,шолышт толаш
1100,stören::V,움직이다,ӓрештӹлӓш
1101,belästigen::V,괴롭히다,кӓньӹсӹрлӓндӓрӓш
1102,belästigen::V,괴롭히다,шытырланыкташ
1103,verbergen::V,숨기다,шӹлтӓш
1104,täuschen::V,속이다,алталаш
1105,täuschen::V,속이다,аталаш
1106,betrügen::V,속이다,мошеньӹчӓйӓш
1107,töten::V,죽이다,пуштын шуаш
1108,wohnen::V,실다,ӹлӓш
1109,arbeiten::V,일하다,пӓшӓлӓш
1110,arbeiten::V,일하다,ровотаяш
1111,sammeln::V,모으다,погаш
1112,pflücken::V,꿔다,кӹрӓш
1113,jagen::V,사냥하다,охотничӓйӓш
1114,fischen::V,고기를잡다,кол кычаш
1115,fassen::V,움켜쥐다,кычаш
1116,hüten::V,망보다,кӹтӓш
1117,treiben::V,몰아세우다,шуруяш
1118,anbinden::V,묶다,ялшташ
1119,anbinden::V,묶다,ялышташ
1120,füttern::V,사료를주다,пукшаш
1121,melken::V,젖을짜다,шыпшылаш
1122,hacken::V,자르다,роаш
1123,gießen::V,물을대다,шӓвӓш
1124,reifen::V,성숙하다,кӱӓш
1125,reifen::V,성숙하다,поспейӓш
1126,zubereiten::V,조제하다,йӓмдӹлӓш
1127,kochen::V,요리하다,шолташ
1128,backen::V,쿱다,кӱктӓш
1129,braten::V,굽다,жӓрӓш
1130,umrühren::V,교반하다,намалаш
1131,stricken::V,뜨개질하다,пидӓш
1132,nähen::V,꿰매다,ыргаш
1133,färben::V,채색하다,пидӓш
1134,reinigen::V,청소하다,чиӓлтӓш
1135,waschen::V,씻다,мышкаш
1136,abwischen::V,닦다,ӹштӓш
1137,spülen::V,씻다,шӱӓлтӓш
1138,fegen::V,소체하다,ӹштӓш
1139,kehren::V,청소하다,ӹштӓш
1140,baden::V,감다,нӱштӹлӓш
1141,sich waschen::V,모믈 씻다,мышкылташ
1142,ausziehen::V,벗다,кыдашаш
1143,anziehen::V,끌어움직이다,чиӓш
1144,kämmen::V,빗다,шерӓш
1145,schmücken::V,치레하다,цеверемдӓш
1146,sagen::V,말하다,манаш
1147,sagen::V,말하다,келесӓш
1148,sprechen::V,말하다,манаш
1149,reden::V,이야기하다,шайышташ
1150,fragen::V,질문하다,ядаш
1151,bitten::V,원하다,ядаш
1152,erzählen::V,이야기하다,келесӓш
1153,mitteilen::V,이야기하다,попаш
1154,mitteilen::V,이야기하다,увертӓш
1155,mitteilen::V,이야기하다,увертӓрӓш
1156,nennen::V,부르다,лӹмдӓш
1157,rufen::V,불러내다,ӱжӓш
1158,prahlen::V,자랑하다,хайзаш
1159,prahlen::V,자랑하다,шаргаланаш
1160,übersetzen::V,번역하다,вашташ
1161,denken::V,생각하다,машанаш
1162,glauben::V,믿다,ӹнянӓш
1163,bemerken::V,인자하다,цаклаш
1164,erkennen::V,인식하다,пӓлӓш
1165,begreifen::V,파악하다,ынгылаш
1166,verstehen::V,이해하다,ынгылаш
1167,lernen::V,배우다,тыменяш
1168,wissen::V,알다,пӓлӓш
1169,sich erinnern an::V,상기하다,ышештӓрӓш
1170,vergessen::V,잊다,монден кодаш
1171,messen::V,측정하다,висӓш
1172,zählen::V,세다,шотаяш
1173,rechnen::V,게산하다,шотаяш
1174,lesen::V,읽다,лыдаш
1175,malen::V,그리다,рисуяш
1176,zeichnen::V,소묘하다,ыдырка́лаш
1177,schreiben::V,쓰다,вазаш
1178,besitzen::V,소유하다,кы́чаш
1179,kaufen::V,사다,нӓлӓш
1180,verkaufen::V,팔다,выжалаш
1181,bezahlen::V,지불하다,тӱлӓш
1182,zahlen::V,치르다,тӱлӓш
1183,beherrschen::V,지배하다,кы́чаш
1184,ertragen::V,참다,цӹтӓш
1185,Raureif::N,,пöрш
1186,Grube::N,,йӓм
1187,Lust::N,,шӓр
1188,Lust::N,,охата
1189,Lust::N,,шанымаш
1190,Nachricht::N,,увертӓрӹмӓш
1191,klug::A,,ышан
1192,von hier::ADV,,тишец
1193,von hier::ADV,,тишецӹн
1194,müde werden::V,,янгылаш
1195,krank werden::V,,церлӓнен вазаш
1196,krank sein::V,,церлӓнӓш
1197,krank sein::V,,ясланаш
1198,krank sein::V,,ясыланаш
1199,abreißen::V,,кӹрӓш
1200,abreißen::V,,кышкед нӓлӓш
1201,sich anziehen::V,,чиӓш
1202,sich unterhalten::V,,хытыраш
1203,sich unterhalten::V,,хытыргаш
