,Concept_ID,lt,lt
765,hart::A,kietas,kietas
766,weich::A,minkštas,minkštas
767,rund::A,apvalus,apvalus
768,rund::A,apvalus,apskritas
769,rund::A,apskritas,apvalus
770,rund::A,apskritas,apskritas
771,spitz::A,aštrus,aštrus
772,spitz::A,aštrus,smailus
773,spitz::A,smailus,aštrus
774,spitz::A,smailus,smailus
775,scharf::A,aštrus,aštrus
776,stumpf::A,bukas,bukas
777,stumpf::A,bukas,atšipęs
778,stumpf::A,atšipęs,bukas
779,stumpf::A,atšipęs,atšipęs
780,schwer::A,sunkus,sunkus
781,schön::A,gražus,gražus
782,heiß::A,karštas,karštas
783,warm::A,šiltas,šiltas
784,kalt::A,šaltas,šaltas
785,kühl::A,vėsus,vėsus
786,kühl::A,vėsus,bejausmis
787,kühl::A,bejausmis,vėsus
788,kühl::A,bejausmis,bejausmis
789,frisch::A,šviežias,šviežias
790,feucht::A,drėgnas,drėgnas
791,nass::A,šlapias,šlapias
792,trocken::A,sausas,sausas
793,voll::A,pilnas,pilnas
794,leer::A,tuščias,tuščias
795,offen::A,atviras,atviras
796,geschlossen::A,uždaras,uždaras
797,geschlossen::A,uždaras,uždarytas
798,geschlossen::A,uždarytas,uždaras
799,geschlossen::A,uždarytas,uždarytas
800,sauber::A,švarus,švarus
801,schmutzig::A,nešvarus,nešvarus
802,schmutzig::A,nešvarus,purvinas
803,schmutzig::A,purvinas,nešvarus
804,schmutzig::A,purvinas,purvinas
805,roh::A,žalias,žalias
806,reif::A,prinokęs,prinokęs
807,reif::A,prinokęs,pribrendęs
808,reif::A,pribrendęs,prinokęs
809,reif::A,pribrendęs,pribrendęs
810,lecker::A,gardus,gardus
811,süß::A,saldus,saldus
812,bitter::A,kartus,kartus
813,sauer::A,gižus,gižus
814,sauer::A,gižus,rūgštus
815,sauer::A,rūgštus,gižus
816,sauer::A,rūgštus,rūgštus
817,hell::A,šviesus,šviesus
818,hell::A,šviesus,skaistus
819,hell::A,skaistus,šviesus
820,hell::A,skaistus,skaistus
821,dunkel::A,tamsus,tamsus
822,schwarz::A,juodas,juodas
823,weiß::A,baltas,baltas
824,rot::A,raudonas,raudonas
825,gelb::A,geltonas,geltonas
826,blau::A,mėlynas,mėlynas
827,grün::A,žalias,žalias
828,grau::A,pilkas,pilkas
829,bunt::A,margas,margas
830,bunt::A,margas,spalvotas
831,bunt::A,spalvotas,margas
832,bunt::A,spalvotas,spalvotas
833,billig::A,pigus,pigus
834,teuer::A,brangus,brangus
835,wertvoll::A,vertingas,vertingas
836,blind::A,aklas,aklas
837,taub::A,kurčias,kurčias
838,kräftig::A,stiprus,stiprus
839,stark::A,stiprus,stiprus
840,schwach::A,silpnas,silpnas
841,fett::A,riebus,riebus
842,schlank::A,laibas,laibas
843,schlank::A,laibas,lieknas
844,schlank::A,lieknas,laibas
845,schlank::A,lieknas,lieknas
846,hübsch::A,gražus,gražus
847,böse::A,blogas,blogas
848,dumm::A,paikas,paikas
849,dumm::A,paikas,kvailas
850,dumm::A,kvailas,paikas
851,dumm::A,kvailas,kvailas
852,faul::A,tingus,tingus
853,fleißig::A,stropus,stropus
854,fleißig::A,stropus,kruopštus
855,fleißig::A,kruopštus,stropus
856,fleißig::A,kruopštus,kruopštus
857,geizig::A,šykštus,šykštus
858,klug::A,sumanus,sumanus
859,klug::A,sumanus,protingas
860,klug::A,protingas,sumanus
861,klug::A,protingas,protingas
862,geschickt::A,apsukrus,apsukrus
863,lieb::A,mielas,mielas
864,lustig::A,smagus,smagus
865,lustig::A,smagus,linksmas
866,lustig::A,linksmas,smagus
867,lustig::A,linksmas,linksmas
868,sanft::A,švelnus,švelnus
869,sanft::A,švelnus,minkštas
870,sanft::A,minkštas,švelnus
871,sanft::A,minkštas,minkštas
872,hungrig::A,alkanas,alkanas
873,krank::A,ligotas,ligotas
874,krank::A,ligotas,sergantis
875,krank::A,sergantis,ligotas
876,krank::A,sergantis,sergantis
877,nackt::A,nuogas,nuogas
878,traurig::A,liūdnas,liūdnas
879,lebendig::A,gyvas,gyvas
880,gut::A,geras,geras
881,schlecht::A,blogas,blogas
882,schlecht::A,blogas,prastas
883,schlecht::A,prastas,blogas
884,schlecht::A,prastas,prastas
885,richtig::A,tikras,tikras
886,richtig::A,tikras,teisingas
887,richtig::A,teisingas,tikras
888,richtig::A,teisingas,teisingas
889,schlimm::A,blogas,blogas
890,schlimm::A,blogas,prastas
891,schlimm::A,prastas,blogas
892,schlimm::A,prastas,prastas
893,wahr::A,tikras,tikras
894,alt::A,senas,senas
895,neu::A,naujas,naujas
896,ehemalig::A,buvęs,buvęs
897,alt[Lebewesen]::A,pagyvenęs,pagyvenęs
898,jung::A,jaunas,jaunas
899,arm::A,neturtingas,neturtingas
900,reich::A,turtingas,turtingas
901,bekannt::A,žinomas,žinomas
902,bekannt::A,žinomas,pažįstamas
903,bekannt::A,pažįstamas,žinomas
904,bekannt::A,pažįstamas,pažįstamas
905,berühmt::A,žymus,žymus
906,berühmt::A,žymus,garsus
907,berühmt::A,garsus,žymus
908,berühmt::A,garsus,garsus
909,fremd::A,svetimas,svetimas
910,verschieden::A,įvairus,įvairus
911,nah::A,artimas,artimas
912,fern::A,tolimas,tolimas
913,linker::A,kairys,kairys
914,rechter::A,dešinys,dešinys
915,anderer::A,kitas,kitas
916,erster::A,pirmas,pirmas
917,zweiter::A,antras,antras
918,dritter::A,trečias,trečias
919,letzter::A,paskutinis,paskutinis
920,allein::ADV,vienas,vienas
921,auf einmal::ADV,iš karto,iš karto
922,zusammen::ADV,kartu,kartu
923,zusammen::ADV,kartu,drauge
924,zusammen::ADV,drauge,kartu
925,zusammen::ADV,drauge,drauge
926,lange::ADV,ilgai,ilgai
927,plötzlich::ADV,staiga,staiga
928,sofort::ADV,tuojau,tuojau
929,später::ADV,vėliau,vėliau
930,später::ADV,vėliau,paskiau
931,später::ADV,paskiau,vėliau
932,später::ADV,paskiau,paskiau
933,jetzt::ADV,dabãr,dabãr
934,heute::ADV,šiandien,šiandien
935,morgen::ADV,rytoj,rytoj
936,bald::ADV,greitai,greitai
937,bald::ADV,greitai,netrukus
938,bald::ADV,netrukus,greitai
939,bald::ADV,netrukus,netrukus
940,dann::ADV,po to,po to
941,gestern::ADV,vakar,vakar
942,einst::ADV,kadaise,kadaise
943,einst::ADV,kadaise,kitą kartą
944,einst::ADV,kitą kartą,kadaise
945,einst::ADV,kitą kartą,kitą kartą
946,damals::ADV,anuomet,anuomet
947,damals::ADV,anuomet,anuokart
948,damals::ADV,anuokart,anuomet
949,damals::ADV,anuokart,anuokart
950,danach::ADV,po to,po to
951,danach::ADV,po to,paskui
952,danach::ADV,paskui,po to
953,danach::ADV,paskui,paskui
954,vorher::ADV,anksčiau,anksčiau
955,zuerst::ADV,pirma,pirma
956,zuerst::ADV,pirma,iš pradžių̃
957,zuerst::ADV,iš pradžių̃,pirma
958,zuerst::ADV,iš pradžių̃,iš pradžių̃
959,einmal::ADV,kartą,kartą
960,einmal::ADV,kartą,vieną kartą
961,einmal::ADV,vieną kartą,kartą
962,einmal::ADV,vieną kartą,vieną kartą
963,manchmal::ADV,kai kada,kai kada
964,oft::ADV,dažnai,dažnai
965,immer::ADV,visada,visada
966,immer::ADV,visada,visuomet
967,immer::ADV,visuomet,visada
968,immer::ADV,visuomet,visuomet
969,niemals::ADV,niekada,niekada
970,niemals::ADV,niekada,niekuomet
971,niemals::ADV,niekuomet,niekada
972,niemals::ADV,niekuomet,niekuomet
973,hier::ADV,čia,čia
974,hierhin::ADV,šen,šen
975,hierhin::ADV,šen,čionai
976,hierhin::ADV,čionai,šen
977,hierhin::ADV,čionai,čionai
978,von hier::ADV,iš čia,iš čia
979,dort::ADV,ten,ten
980,dort::ADV,ten,tenai
981,dort::ADV,tenai,ten
982,dort::ADV,tenai,tenai
983,dorthin::ADV,ten,ten
984,dorthin::ADV,ten,ten link
985,dorthin::ADV,ten link,ten
986,dorthin::ADV,ten link,ten link
987,geradeaus::ADV,tiesiai,tiesiai
988,vorwärts::ADV,pirmyn,pirmyn
989,rückwärts::ADV,atbulai,atbulai
990,zurück::ADV,atgal,atgal
991,unten::ADV,žemai,žemai
992,unten::ADV,žemai,apačioje
993,unten::ADV,apačioje,žemai
994,unten::ADV,apačioje,apačioje
995,hinab::ADV,žemyn,žemyn
996,oben::ADV,viršuj,viršuj
997,hinauf::ADV,aukštyn,aukštyn
998,hinauf::ADV,aukštyn,į viršų
999,hinauf::ADV,į viršų,aukštyn
1000,hinauf::ADV,į viršų,į viršų
1001,überall::ADV,visur,visur
1002,nicht::ADV,ne,ne
1003,ein wenig::ADV,truputį,truputį
1004,kaum::ADV,vos,vos
1005,sehr::ADV,labai,labai
1006,sehr::ADV,labai,baisiai
1007,sehr::ADV,baisiai,labai
1008,sehr::ADV,baisiai,baisiai
1009,so::ADV,taip,taip
1010,noch::ADV,dar,dar
1011,nur::ADV,tik,tik
1012,nur::ADV,tik,vien
1013,nur::ADV,vien,tik
1014,nur::ADV,vien,vien
1015,schon::ADV,jau,jau
1016,wieder::ADV,vėl,vėl
1017,wieder::ADV,vėl,iš naujo
1018,wieder::ADV,iš naujo,vėl
1019,wieder::ADV,iš naujo,iš naujo
1020,vergebens::ADV,veltui,veltui
1021,vergebens::ADV,veltui,bergždžiai
1022,vergebens::ADV,bergždžiai,veltui
1023,vergebens::ADV,bergždžiai,bergždžiai
1024,vor::PRP,prieš,prieš
1025,hinter::PRP,už,už
1026,unter::PRP,po,po
1027,durch::PRP,pro,pro
1028,durch::PRP,pro,per
1029,durch::PRP,per,pro
1030,durch::PRP,per,per
1031,neben::PRP,prie,prie
1032,neben::PRP,prie,šalia
1033,neben::PRP,šalia,prie
1034,neben::PRP,šalia,šalia
1035,zwischen::PRP,tarp,tarp
1036,wegen::PRP,dėl,dėl
1037,wegen::PRP,dėl,dėlei
1038,wegen::PRP,dėlei,dėl
1039,wegen::PRP,dėlei,dėlei
1040,dies::PRN,šis,šis
1041,dies::PRN,šis,šitas
1042,dies::PRN,šitas,šis
1043,dies::PRN,šitas,šitas
1044,das::PRN,tat,tat
1045,alles::PRN,visas,visas
1046,ich::PRN,aš,aš
1047,du::PRN,tu,tu
1048,er::PRN,jis,jis
1049,wir::PRN,mes,mes
1050,ihr::PRN,jūs,jūs
1051,sie::PRN,ji,ji
1052,sie::PRN,ji,jos
1053,sie::PRN,jos,ji
1054,sie::PRN,jos,jos
1055,was::FPRN,kas,kas
1056,wer::FPRN,kas,kas
1057,wo::FADV,kur,kur
1058,wohin::FADV,kur,kur
1059,wohin::FADV,kur,kur link
1060,wohin::FADV,kur link,kur
1061,wohin::FADV,kur link,kur link
1062,wie::FADV,kaip,kaip
1063,warum::FADV,kod̃ėl,kod̃ėl
1064,warum::FADV,kod̃ėl,dėl ko
1065,warum::FADV,dėl ko,kod̃ėl
1066,warum::FADV,dėl ko,dėl ko
1067,wieviel::FNUM,kiek,kiek
1068,eins::NUM,vienas,vienas
1069,zwei::NUM,du,du
1070,drei::NUM,trys,trys
1071,vier::NUM,keturi,keturi
1072,fünf::NUM,penki,penki
1073,sechs::NUM,šeši,šeši
1074,sieben::NUM,septyni,septyni
1075,acht::NUM,aštuoni,aštuoni
1076,neun::NUM,devyni,devyni
1077,zehn::NUM,dešimt,dešimt
1078,elf::NUM,vienuolika,vienuolika
1079,zwölf::NUM,dvylika,dvylika
1080,zwanzig::NUM,dvidešimt,dvidešimt
1081,dreißig::NUM,trisdešimt,trisdešimt
1082,vierzig::NUM,keturiasdešimt,keturiasdešimt
1083,fünfzig::NUM,penkiasdešimt,penkiasdešimt
1084,sechzig::NUM,šešiasdešimt,šešiasdešimt
1085,siebzig::NUM,septyniasdešimt,septyniasdešimt
1086,achtzig::NUM,aštuoniasdešimt,aštuoniasdešimt
1087,neunzig::NUM,devyniasdešimt,devyniasdešimt
1088,hundert::NUM,šimtas,šimtas
1089,tausend::NUM,tūkstantis,tūkstantis
1090,und::CNJ,ĩr,ĩr
1091,oder::CNJ,ar,ar
1092,oder::CNJ,ar,arba
1093,oder::CNJ,arba,ar
1094,oder::CNJ,arba,arba
1095,stehen::V,stovėti,stovėti
1096,sitzen::V,sėdėti,sėdėti
1097,liegen::V,gulėti,gulėti
1098,hängen::V,kyboti,kyboti
1099,hängen::V,kyboti,kabėti
1100,hängen::V,kabėti,kyboti
1101,hängen::V,kabėti,kabėti
1102,werden::V,taptis,taptis
1103,werden::V,taptis,darytis
1104,werden::V,darytis,taptis
1105,werden::V,darytis,darytis
1106,passieren::V,atsitikti,atsitikti
1107,passieren::V,atsitikti,pasitaikyti
1108,passieren::V,pasitaikyti,atsitikti
1109,passieren::V,pasitaikyti,pasitaikyti
1110,beginnen::V,prasid́ėti,prasid́ėti
1111,enden::V,baigtis,baigtis
1112,wechseln::V,keistis,keistis
1113,wechseln::V,keistis,pasikeisti
1114,wechseln::V,pasikeisti,keistis
1115,wechseln::V,pasikeisti,pasikeisti
1116,aufgehen[Sonne]::V,tekėti,tekėti
1117,aufgehen[Sonne]::V,tekėti,patekėti
1118,aufgehen[Sonne]::V,patekėti,tekėti
1119,aufgehen[Sonne]::V,patekėti,patekėti
1120,untergehen[Sonne]::V,leistis,leistis
1121,untergehen[Sonne]::V,leistis,nusileisti
1122,untergehen[Sonne]::V,nusileisti,leistis
1123,untergehen[Sonne]::V,nusileisti,nusileisti
1124,scheinen[Sonne]::V,šviesti,šviesti
1125,donnern::V,griausti,griausti
1126,donnern::V,griausti,griaudėti
1127,donnern::V,griaudėti,griausti
1128,donnern::V,griaudėti,griaudėti
1129,wehen::V,pūsti,pūsti
1130,strömen::V,lietis,lietis
1131,strömen::V,lietis,plūsti
1132,strömen::V,plūsti,lietis
1133,strömen::V,plūsti,plūsti
1134,fließen::V,tekėti,tekėti
1135,sich drehen::V,suktis,suktis
1136,sich drehen::V,suktis,pasisukti
1137,sich drehen::V,pasisukti,suktis
1138,sich drehen::V,pasisukti,pasisukti
1139,schwanken::V,svyruoti,svyruoti
1140,schwingen::V,suptis,suptis
1141,fallen::V,pulti,pulti
1142,fallen::V,pulti,kristi
1143,fallen::V,kristi,pulti
1144,fallen::V,kristi,kristi
1145,brennen::V,degti,degti
1146,rauchen::V,rūkyti,rūkyti
1147,regnen::V,lyti,lyti
1148,gefrieren::V,užšalti,užšalti
1149,tauen::V,tirpti,tirpti
1150,schmelzen::V,lydytis,lydytis
1151,trocknen::V,džiūti,džiūti
1152,sieden::V,virti,virti
1153,faulen::V,pūti,pūti
1154,verfaulen::V,švinkti,švinkti
1155,reißen::V,plyšti,plyšti
1156,reißen::V,plyšti,trūkti
1157,reißen::V,trūkti,plyšti
1158,reißen::V,trūkti,trūkti
1159,versinken::V,skę̃sti,skę̃sti
1160,versinken::V,skę̃sti,grimzti
1161,versinken::V,grimzti,skę̃sti
1162,versinken::V,grimzti,grimzti
1163,vergehen::V,praeiti,praeiti
1164,erscheinen::V,pasirodyti,pasirodyti
1165,verschwinden::V,dingti,dingti
1166,verschwinden::V,dingti,išnykti
1167,verschwinden::V,dingti,pranykti
1168,verschwinden::V,išnykti,dingti
1169,verschwinden::V,išnykti,išnykti
1170,verschwinden::V,išnykti,pranykti
1171,verschwinden::V,pranykti,dingti
1172,verschwinden::V,pranykti,išnykti
1173,verschwinden::V,pranykti,pranykti
1174,sinken::V,kristi,kristi
1175,abnehmen::V,mažėti,mažėti
1176,abnehmen::V,mažėti,silpnėti
1177,abnehmen::V,silpnėti,mažėti
1178,abnehmen::V,silpnėti,silpnėti
1179,zunehmen::V,didėti,didėti
1180,zunehmen::V,didėti,padaugėti
1181,zunehmen::V,padaugėti,didėti
1182,zunehmen::V,padaugėti,padaugėti
1183,steigen::V,kilti,kilti
1184,wachsen::V,augti,augti
1185,glänzen::V,blizgėti,blizgėti
1186,funkeln::V,žibėti,žibėti
1187,lärmen::V,triukšmauti,triukšmauti
1188,läuten::V,skambinti,skambinti
1189,klingeln::V,skambinti,skambinti
1190,klirren::V,žvangėti,žvangėti
1191,brausen::V,šniokšti,šniokšti
1192,rauschen::V,ošti,ošti
1193,rauschen::V,ošti,šlamėti
1194,rauschen::V,šlamėti,ošti
1195,rauschen::V,šlamėti,šlamėti
1196,klingen::V,skardėti,skardėti
1197,bellen::V,loti,loti
1198,heulen::V,kaukti,kaukti
1199,heulen::V,kaukti,staugti
1200,heulen::V,staugti,kaukti
1201,heulen::V,staugti,staugti
1202,blasen::V,pūsti,pūsti
1203,pfeifen::V,švilpti,švilpti
1204,pfeifen::V,švilpti,švilpauti
1205,pfeifen::V,švilpauti,švilpti
1206,pfeifen::V,švilpauti,švilpauti
1207,schreien::V,šaukti,šaukti
1208,stöhnen::V,dejuoti,dejuoti
1209,stöhnen::V,dejuoti,aimanuoti
1210,stöhnen::V,aimanuoti,dejuoti
1211,stöhnen::V,aimanuoti,aimanuoti
1212,zittern::V,virpėti,virpėti
1213,leben::V,gyventi,gyventi
1214,geboren werden::V,gimti,gimti
1215,atmen::V,alsuoti,alsuoti
1216,atmen::V,alsuoti,kvėpuoti
1217,atmen::V,kvėpuoti,alsuoti
1218,atmen::V,kvėpuoti,kvėpuoti
1219,trinken::V,gerti,gerti
1220,essen::V,valgyti,valgyti
1221,schlucken::V,praryti,praryti
1222,müde werden::V,nuvargti,nuvargti
1223,müde werden::V,nuvargti,privargti
1224,müde werden::V,privargti,nuvargti
1225,müde werden::V,privargti,privargti
1226,einschlafen::V,užmigti,užmigti
1227,schlafen::V,miegoti,miegoti
1228,aufwachen::V,pabusti,pabusti
1229,aufstehen::V,keltis,keltis
1230,aufstehen::V,keltis,atsikelti
1231,aufstehen::V,atsikelti,keltis
1232,aufstehen::V,atsikelti,atsikelti
1233,sich erholen::V,pailsėti,pailsėti
1234,sich erholen::V,pailsėti,poilsiauti
1235,sich erholen::V,poilsiauti,pailsėti
1236,sich erholen::V,poilsiauti,poilsiauti
1237,krank werden::V,susirgti,susirgti
1238,krank sein::V,sirgti,sirgti
1239,schmerzen::V,sopėti,sopėti
1240,schmerzen::V,sopėti,skaudėti
1241,schmerzen::V,skaudėti,sopėti
1242,schmerzen::V,skaudėti,skaudėti
1243,husten::V,kosėti,kosėti
1244,genesen::V,sveikti,sveikti
1245,genesen::V,sveikti,taisytis
1246,genesen::V,taisytis,sveikti
1247,genesen::V,taisytis,taisytis
1248,sterben::V,mirti,mirti
1249,sterben::V,mirti,numirti
1250,sterben::V,numirti,mirti
1251,sterben::V,numirti,numirti
1252,umkommen::V,žūti,žūti
1253,sich bewegen::V,judėti,judėti
1254,sich bewegen::V,judėti,pasijudinti
1255,sich bewegen::V,pasijudinti,judėti
1256,sich bewegen::V,pasijudinti,pasijudinti
1257,sich rühren::V,krutėti,krutėti
1258,sich erheben::V,pakilti,pakilti
1259,sich erheben::V,pakilti,atsikelti
1260,sich erheben::V,atsikelti,pakilti
1261,sich erheben::V,atsikelti,atsikelti
1262,sich setzen::V,sėstis,sėstis
1263,sich setzen::V,sėstis,atsisėsti
1264,sich setzen::V,atsisėsti,sėstis
1265,sich setzen::V,atsisėsti,atsisėsti
1266,hinfallen::V,parkristi,parkristi
1267,hinfallen::V,parkristi,pargriūti
1268,hinfallen::V,pargriūti,parkristi
1269,hinfallen::V,pargriūti,pargriūti
1270,laufen::V,eiti,eiti
1271,schreiten::V,žengti,žengti
1272,schreiten::V,žengti,žingsniuoti
1273,schreiten::V,žingsniuoti,žengti
1274,schreiten::V,žingsniuoti,žingsniuoti
1275,spazierengehen::V,pasivaikščioti,pasivaikščioti
1276,eilen::V,skubėti,skubėti
1277,sich beeilen::V,paskub́ėti,paskub́ėti
1278,sich beeilen::V,paskub́ėti,pasiskubinti
1279,sich beeilen::V,pasiskubinti,paskub́ėti
1280,sich beeilen::V,pasiskubinti,pasiskubinti
1281,sausen::V,dumti,dumti
1282,sausen::V,dumti,lėkti
1283,sausen::V,lėkti,dumti
1284,sausen::V,lėkti,lėkti
1285,rennen::V,bėgti,bėgti
1286,springen::V,šokti,šokti
1287,klettern::V,kopti,kopti
1288,schaukeln::V,supti,supti
1289,schaukeln::V,supti,linguoti
1290,schaukeln::V,linguoti,supti
1291,schaukeln::V,linguoti,linguoti
1292,kriechen::V,ropoti,ropoti
1293,kriechen::V,ropoti,šliaužti
1294,kriechen::V,šliaužti,ropoti
1295,kriechen::V,šliaužti,šliaužti
1296,schwimmen::V,plaukti,plaukti
1297,tauchen::V,nerti,nerti
1298,rudern::V,irtis,irtis
1299,rudern::V,irtis,irkluoti
1300,rudern::V,irkluoti,irtis
1301,rudern::V,irkluoti,irkluoti
1302,fahren::V,važiuoti,važiuoti
1303,fahren::V,važiuoti,važinėti
1304,fahren::V,važinėti,važiuoti
1305,fahren::V,važinėti,važinėti
1306,fliegen::V,lėkti,lėkti
1307,fliegen::V,lėkti,skristi
1308,fliegen::V,skristi,lėkti
1309,fliegen::V,skristi,skristi
1310,gehen::V,eiti,eiti
1311,weggehen::V,išeiti,išeiti
1312,abfahren::V,išvykti,išvykti
1313,abfahren::V,išvykti,išvažiuoti
1314,abfahren::V,išvažiuoti,išvykti
1315,abfahren::V,išvažiuoti,išvažiuoti
1316,anhalten::V,sustoti,sustoti
1317,hineingehen::V,įeiti,įeiti
1318,eintreten::V,įžengti,įžengti
1319,kommen::V,ateiti,ateiti
1320,ankommen::V,ateiti,ateiti
1321,zurückkommen::V,grį̃žti,grį̃žti
1322,zurückkommen::V,grį̃žti,sugrį̃žti
1323,zurückkommen::V,sugrį̃žti,grį̃žti
1324,zurückkommen::V,sugrį̃žti,sugrį̃žti
1325,bleiben::V,likti,likti
1326,bleiben::V,likti,pasilikti
1327,bleiben::V,pasilikti,likti
1328,bleiben::V,pasilikti,pasilikti
1329,warten::V,laukti,laukti
1330,erwarten::V,laukti,laukti
1331,suchen::V,ieškoti,ieškoti
1332,finden::V,rasti,rasti
1333,finden::V,rasti,surasti
1334,finden::V,surasti,rasti
1335,finden::V,surasti,surasti
1336,versuchen::V,mėginti,mėginti
1337,vorbereiten::V,rengti,rengti
1338,lieben::V,myĺėti,myĺėti
1339,mögen::V,ḿėgti,ḿėgti
1340,mögen::V,ḿėgti,patikti
1341,mögen::V,patikti,ḿėgti
1342,mögen::V,patikti,patikti
1343,lachen::V,juoktis,juoktis
1344,rühren::V,jaudinti,jaudinti
1345,rühren::V,jaudinti,graudinti
1346,rühren::V,graudinti,jaudinti
1347,rühren::V,graudinti,graudinti
1348,weinen::V,verkti,verkti
1349,schimpfen::V,bartis,bartis
1350,sich ärgern::V,pykti,pykti
1351,sich ärgern::V,pykti,apmaudauti
1352,sich ärgern::V,apmaudauti,pykti
1353,sich ärgern::V,apmaudauti,apmaudauti
1354,sich fürchten::V,bijoti,bijoti
1355,sich fürchten::V,bijoti,baimintis
1356,sich fürchten::V,baimintis,bijoti
1357,sich fürchten::V,baimintis,baimintis
1358,fürchten::V,bijoti,bijoti
1359,fürchten::V,bijoti,baimintis
1360,fürchten::V,baimintis,bijoti
1361,fürchten::V,baimintis,baimintis
1362,fliehen::V,bėgti,bėgti
1363,fliehen::V,bėgti,sprukti
1364,fliehen::V,sprukti,bėgti
1365,fliehen::V,sprukti,sprukti
1366,flüchten::V,pabėgti,pabėgti
1367,sehen::V,žiūŕėti,žiūŕėti
1368,anschauen::V,žiūŕėti,žiūŕėti
1369,ansehen::V,žiūrėti į,žiūrėti į
1370,ansehen::V,žiūrėti į,pažiūrėti į
1371,ansehen::V,pažiūrėti į,žiūrėti į
1372,ansehen::V,pažiūrėti į,pažiūrėti į
1373,hören::V,girdėti,girdėti
1374,zuhören::V,klausytis,klausytis
1375,probieren::V,ragauti,ragauti
1376,probieren::V,ragauti,paragauti
1377,probieren::V,paragauti,ragauti
1378,probieren::V,paragauti,paragauti
1379,riechen::V,uosti,uosti
1380,riechen::V,uosti,užuosti
1381,riechen::V,užuosti,uosti
1382,riechen::V,užuosti,užuosti
1383,fühlen::V,justi,justi
1384,fühlen::V,justi,jausti
1385,fühlen::V,justi,pajusti
1386,fühlen::V,jausti,justi
1387,fühlen::V,jausti,jausti
1388,fühlen::V,jausti,pajusti
1389,fühlen::V,pajusti,justi
1390,fühlen::V,pajusti,jausti
1391,fühlen::V,pajusti,pajusti
1392,scheinen::V,rodytis,rodytis
1393,scheinen::V,rodytis,atrodyti
1394,scheinen::V,atrodyti,rodytis
1395,scheinen::V,atrodyti,atrodyti
1396,zu sehen sein::V,pasirodyti,pasirodyti
1397,vernehmen::V,išgirsti,išgirsti
1398,frieren::V,šalti,šalti
1399,tun::V,daryti,daryti
1400,können::V,galėti,galėti
1401,können::V,galėti,pajėgti
1402,können::V,pajėgti,galėti
1403,können::V,pajėgti,pajėgti
1404,wollen::V,norėti,norėti
1405,anfangen::V,pradėti,pradėti
1406,anfangen::V,pradėti,prasid́ėti
1407,anfangen::V,prasid́ėti,pradėti
1408,anfangen::V,prasid́ėti,prasid́ėti
1409,beenden::V,baigti,baigti
1410,beenden::V,baigti,užbaigti
1411,beenden::V,užbaigti,baigti
1412,beenden::V,užbaigti,užbaigti
1413,aufhören::V,liautis,liautis
1414,gelingen::V,pavykti,pavykti
1415,gelingen::V,pavykti,pasisekti
1416,gelingen::V,pasisekti,pavykti
1417,gelingen::V,pasisekti,pasisekti
1418,geraten::V,nusisekti,nusisekti
1419,öffnen::V,atverti,atverti
1420,öffnen::V,atverti,atidaryti
1421,öffnen::V,atidaryti,atverti
1422,öffnen::V,atidaryti,atidaryti
1423,schließen::V,uždaryti,uždaryti
1424,stellen::V,statyti,statyti
1425,stellen::V,statyti,pastatyti
1426,stellen::V,pastatyti,statyti
1427,stellen::V,pastatyti,pastatyti
1428,setzen::V,sodinti,sodinti
1429,setzen::V,sodinti,pasodinti
1430,setzen::V,pasodinti,sodinti
1431,setzen::V,pasodinti,pasodinti
1432,legen::V,dėti,dėti
1433,legen::V,dėti,pad́ėti
1434,legen::V,pad́ėti,dėti
1435,legen::V,pad́ėti,pad́ėti
1436,berühren::V,liesti,liesti
1437,berühren::V,liesti,paliesti
1438,berühren::V,paliesti,liesti
1439,berühren::V,paliesti,paliesti
1440,verbinden::V,jungti,jungti
1441,verbinden::V,jungti,surišti
1442,verbinden::V,surišti,jungti
1443,verbinden::V,surišti,surišti
1444,bedecken::V,uždengti,uždengti
1445,aufhängen::V,pakarti,pakarti
1446,aufhängen::V,pakarti,pakabinti
1447,aufhängen::V,pakabinti,pakarti
1448,aufhängen::V,pakabinti,pakabinti
1449,anzünden::V,padegti,padegti
1450,aufheben::V,pakelti,pakelti
1451,zurücklassen::V,palikti,palikti
1452,verlieren::V,pamesti,pamesti
1453,fallen lassen::V,atsisakyti,atsisakyti
1454,machen::V,dirbti,dirbti
1455,herstellen::V,gaminti,gaminti
1456,bauen::V,statyti,statyti
1457,bauen::V,statyti,pastatyti
1458,bauen::V,pastatyti,statyti
1459,bauen::V,pastatyti,pastatyti
1460,reparieren::V,taisyti,taisyti
1461,reparieren::V,taisyti,remontuoti
1462,reparieren::V,remontuoti,taisyti
1463,reparieren::V,remontuoti,remontuoti
1464,verbessern::V,gerinti,gerinti
1465,verbessern::V,gerinti,ištaisyti
1466,verbessern::V,ištaisyti,gerinti
1467,verbessern::V,ištaisyti,ištaisyti
1468,ändern::V,keisti,keisti
1469,ändern::V,keisti,pakeisti
1470,ändern::V,pakeisti,keisti
1471,ändern::V,pakeisti,pakeisti
1472,graben::V,kasti,kasti
1473,beugen::V,lenkti,lenkti
1474,beugen::V,lenkti,palenkti
1475,beugen::V,palenkti,lenkti
1476,beugen::V,palenkti,palenkti
1477,biegen::V,lenkti,lenkti
1478,biegen::V,lenkti,palenkti
1479,biegen::V,palenkti,lenkti
1480,biegen::V,palenkti,palenkti
1481,drehen::V,sukti,sukti
