,Concept_ID,ka,ka
1294,beschädigen::V,დააზიანებს,დააზიანებს
1295,zerbrechen::V,დაამტვრევს,დაამტვრევს
1296,zerreißen::V,გახევს,გახევს
1297,zerstören::V,მოსპობს,მოსპობს
1298,zerstören::V,მოსპობს,დაანგრევს
1299,zerstören::V,დაანგრევს,მოსპობს
1300,zerstören::V,დაანგრევს,დაანგრევს
1301,verbrennen::V,დაწვავს,დაწვავს
1302,geben::V,აძლევს,აძლევს
1303,reichen::V,მიაწოდებს,მიაწოდებს
1304,schenken::V,აჩუქებს,აჩუქებს
1305,versprechen::V,აღუთქვამს,აღუთქვამს
1306,wünschen::V,უსურვებს,უსურვებს
1307,loben::V,აქებს,აქებს
1308,loben::V,აქებს,ამკობს
1309,loben::V,ამკობს,აქებს
1310,loben::V,ამკობს,ამკობს
1311,küssen::V,აკოცებს,აკოცებს
1312,wiegen::V,არხევს,არხევს
1313,zudecken::V,გადახურავს,გადახურავს
1314,wecken::V,გააღვიძებს,გააღვიძებს
1315,zeigen::V,დაანახვებს,დაანახვებს
1316,führen::V,მიჰყავს,მიჰყავს
1317,lehren::V,ასწავლის,ასწავლის
1318,unterrichten::V,ასწავლის,ასწავლის
1319,aufziehen::V,აღზრდის,აღზრდის
1320,leiten::V,აწარმოებს,აწარმოებს
1321,leiten::V,აწარმოებს,ხელმძღვანელობს
1322,leiten::V,ხელმძღვანელობს,აწარმოებს
1323,leiten::V,ხელმძღვანელობს,ხელმძღვანელობს
1324,antreiben::V,დააჩქარებს,დააჩქარებს
1325,lassen::V,ა--ინებს,ა--ინებს
1326,einladen::V,მოიპატიჟებს,მოიპატიჟებს
1327,vereinigen::V,შეაერთებს,შეაერთებს
1328,besuchen::V,სანახავად მიდის,სანახავად მიდის
1329,treffen::V,შეხვდება,შეხვდება
1330,sich versammeln::V,შეიკრიბება,შეიკრიბება
1331,spielen::V,ეთამაშება,ეთამაშება
1332,singen::V,მღერის,მღერის
1333,tanzen::V,ცეკვავს,ცეკვავს
1334,sich trennen::V,მოშორდება,მოშორდება
1335,verlassen::V,მიატოვებს,მიატოვებს
1336,retten::V,იხსნის,იხსნის
1337,retten::V,იხსნის,გადაარჩენს
1338,retten::V,გადაარჩენს,იხსნის
1339,retten::V,გადაარჩენს,გადაარჩენს
1340,bewachen::V,დარაჯობს,დარაჯობს
1341,bewachen::V,დარაჯობს,უთვალთვალებს
1342,bewachen::V,უთვალთვალებს,დარაჯობს
1343,bewachen::V,უთვალთვალებს,უთვალთვალებს
1344,schützen::V,დაიფარავს,დაიფარავს
1345,verteidigen::V,დაიცავს,დაიცავს
1346,sich schlagen::V,იჩხუბებს,იჩხუბებს
1347,schießen::V,ისვრის,ისვრის
1348,siegen::V,გაიმარჯვებს,გაიმარჯვებს
1349,ärgern::V,აჯავრებს,აჯავრებს
1350,schlagen::V,ცემს,ცემს
1351,treten::V,პანღურს ამოჰკრავს,პანღურს ამოჰკრავს
1352,stechen::V,სჩხვლეტს,სჩხვლეტს
1353,stoßen::V,დაეჯახება,დაეჯახება
1354,stehlen::V,ქურდობს,ქურდობს
1355,stehlen::V,ქურდობს,მოიპარავს
1356,stehlen::V,მოიპარავს,ქურდობს
1357,stehlen::V,მოიპარავს,მოიპარავს
1358,stören::V,შეაწუხებს,შეაწუხებს
1359,belästigen::V,მობეზრდება,მობეზრდება
1360,verbergen::V,დამალავს,დამალავს
1361,täuschen::V,შეცდებს,შეცდებს
1362,betrügen::V,მოატყუებს,მოატყუებს
1363,töten::V,მოკლავს,მოკლავს
1364,wohnen::V,ცხოვრობს,ცხოვრობს
1365,wohnen::V,ცხოვრობს,ბინადრობს
1366,wohnen::V,ბინადრობს,ცხოვრობს
1367,wohnen::V,ბინადრობს,ბინადრობს
1368,arbeiten::V,მუშაობს,მუშაობს
1369,sammeln::V,შეკრებს,შეკრებს
1370,pflücken::V,კრეფს,კრეფს
1371,jagen::V,ნადირობს,ნადირობს
1372,fischen::V,თევზაობს,თევზაობს
1373,fassen::V,დააჭერს,დააჭერს
1374,hüten::V,მწყემსავს,მწყემსავს
1375,treiben::V,მიერეკება,მიერეკება
1376,anbinden::V,მიაბამს,მიაბამს
1377,füttern::V,აჭმევს,აჭმევს
1378,melken::V,წველის,წველის
1379,hacken::V,კეპავს,კეპავს
1380,gießen::V,რწყავს,რწყავს
1381,reifen::V,მწიფდება,მწიფდება
1382,zubereiten::V,მოამზადებს,მოამზადებს
1383,kochen::V,მოხარშავს,მოხარშავს
1384,backen::V,გამოაცხობს,გამოაცხობს
1385,braten::V,შეწვავს,შეწვავს
1386,umrühren::V,შეურევს,შეურევს
1387,umrühren::V,შეურევს,გათქვეფს
1388,umrühren::V,გათქვეფს,შეურევს
1389,umrühren::V,გათქვეფს,გათქვეფს
1390,stricken::V,ქსოვს,ქსოვს
1391,nähen::V,გაკერავს,გაკერავს
1392,färben::V,შეღებავს,შეღებავს
1393,reinigen::V,გაწმენდს,გაწმენდს
1394,reinigen::V,გაწმენდს,გასუფთავებს
1395,reinigen::V,გასუფთავებს,გაწმენდს
1396,reinigen::V,გასუფთავებს,გასუფთავებს
1397,waschen::V,გარეცხავს,გარეცხავს
1398,abwischen::V,წაშლის,წაშლის
1399,spülen::V,გაავლებს,გაავლებს
1400,fegen::V,დაბლანდავს,დაბლანდავს
1401,kehren::V,დაგვის,დაგვის
1402,baden::V,ბანაობს,ბანაობს
1403,sich waschen::V,იბანება,იბანება
1404,ausziehen::V,გაიხდის,გაიხდის
1405,anziehen::V,ჩაიცვამს,ჩაიცვამს
1406,sich anziehen::V,ჩაიცვამს,ჩაიცვამს
1407,kämmen::V,დავარცხნის,დავარცხნის
1408,schmücken::V,მორთავს,მორთავს
1409,sagen::V,იტყვის,იტყვის
1410,sprechen::V,ლაპარაკობს,ლაპარაკობს
1411,reden::V,საუბრობს,საუბრობს
1412,sich unterhalten::V,ბაასობს,ბაასობს
1413,sich unterhalten::V,ბაასობს,მუსაიფობს
1414,sich unterhalten::V,მუსაიფობს,ბაასობს
1415,sich unterhalten::V,მუსაიფობს,მუსაიფობს
1416,fragen::V,ჰკითხავს,ჰკითხავს
1417,bitten::V,სთხოვს,სთხოვს
1418,erzählen::V,მოუთხრობს,მოუთხრობს
1419,mitteilen::V,აუწყებს,აუწყებს
1420,mitteilen::V,აუწყებს,აცნობებს
1421,mitteilen::V,აცნობებს,აუწყებს
1422,mitteilen::V,აცნობებს,აცნობებს
1423,nennen::V,უწოდებს,უწოდებს
1424,rufen::V,დაუძახებს,დაუძახებს
1425,prahlen::V,ტრაბახობს,ტრაბახობს
1426,übersetzen::V,გადათარგმნის,გადათარგმნის
1427,denken::V,ფიქრობს,ფიქრობს
1428,denken::V,ფიქრობს,აზროვნებს
1429,denken::V,აზროვნებს,ფიქრობს
1430,denken::V,აზროვნებს,აზროვნებს
1431,glauben::V,სჯერა,სჯერა
1432,bemerken::V,შენიშვნავს,შენიშვნავს
1433,erkennen::V,გამოიცნობს,გამოიცნობს
1434,begreifen::V,გაიგებს,გაიგებს
1435,verstehen::V,გაიგონებს,გაიგონებს
1436,lernen::V,ისწავლის,ისწავლის
1437,wissen::V,ეცოდინება,ეცოდინება
1438,sich erinnern an::V,მოიგონებს,მოიგონებს
1439,sich erinnern an::V,მოიგონებს,გაიხსენებს
1440,sich erinnern an::V,გაიხსენებს,მოიგონებს
1441,sich erinnern an::V,გაიხსენებს,გაიხსენებს
1442,vergessen::V,ივიწყებს,ივიწყებს
1443,messen::V,ზომავს,ზომავს
1444,zählen::V,ითვლის,ითვლის
1445,rechnen::V,გაიანგარიშებს,გაიანგარიშებს
1446,lesen::V,კითხულობს,კითხულობს
1447,malen::V,ხატავს,ხატავს
1448,zeichnen::V,ხაზავს,ხაზავს
1449,schreiben::V,დაწერს,დაწერს
1450,besitzen::V,ექნება,ექნება
1451,kaufen::V,ყიდულობს,ყიდულობს
1452,verkaufen::V,გაყიდის,გაყიდის
1453,bezahlen::V,გადაიხდის,გადაიხდის
1454,zahlen::V,გადაიხდის,გადაიხდის
1455,beherrschen::V,ფლობს,ფლობს
1456,ertragen::V,მოითმენს,მოითმენს
