,Concept_ID,kn,hr
1110,schütten::V,ಎರೆ,lijevati
1111,füllen::V,ತುಂಬಿಸು,napuniti
1112,einwickeln::V,ಹೊದಿಸು,umotati
1113,einwickeln::V,ಹೊದಿಸು,zamotati
1114,tragen::V,ಹೊರು,nositi
1115,schleppen::V,ಜಗ್ಗು,tegliti
1116,ziehen::V,ಎಳೆ,vući
1117,aufbewahren::V,ಇಟ್ಟುಕೊ,čuvati
1118,werfen::V,ಎಸೆ,bacati
1119,fangen::V,ಹಿಡಿ,loviti
1120,fangen::V,ಹಿಡಿ,hvatati
1121,packen::V,ಸೆಳೆ,ščepati
1122,packen::V,ಸೆಳೆ,zgrabiti
1123,verstecken::V,ಮುಚ್ಚಿಡು,sakriti
1124,teilen::V,ವಿಭಜಿಸು,podijeliti
1125,schicken::V,ಕಳುಹಿಸು,slati
1126,bringen::V,ತರು,donijeti
1127,hinzufügen::V,ಕೂಡಿಸು,dodati
1128,hinzufügen::V,ಕೂಡಿಸು,pridati
1129,bekommen::V,ಸಂಪಾದಿಸು,dobiti
1130,erhalten::V,ಪಡೆ,primiti
1131,nehmen::V,ಹಿಡಿ,uzeti
1132,wählen::V,ಆರಿಸು,izabrati
1133,auswählen::V,ಆಯಿ,odabrati
1134,bewahren::V,ರಕ್ಷಿಸಿಡು,sačuvati
1135,behindern::V,ಅಡ್ಡಿಮಾಡು,smetati
1136,verderben::V,ಕೆಡಿಸು,pokvariti
1137,beschädigen::V,ಹಾಳುಮಾಡು,oštetiti
1138,zerbrechen::V,ಮುರಿ,razbiti
1139,zerbrechen::V,ಮುರಿ,prelomiti
1140,zerreißen::V,ಸೀಳು,poderati
1141,zerreißen::V,ಸೀಳು,rastrgnuti
1142,zerstören::V,ಅಳಿಸು,razoriti
1143,zerstören::V,ಅಳಿಸು,razrušiti
1144,verbrennen::V,ಸುಡು,spaliti
1145,verbrennen::V,ಸುಡು,sagorjeti
1146,geben::V,ಕೊಡು,dati
1147,reichen::V,ಕೊಡು,pružiti
1148,schenken::V,ಅರ್ಪಿಸು,darivati
1149,versprechen::V,ವಾಗ್ದಾನಮಾಡು,obećati
1150,wünschen::V,ಬಯಸು,željeti
1151,loben::V,ಹೊಗಳು,hvaliti
1152,küssen::V,ಚುಂಬಿಸು,ljubiti
1153,wiegen::V,ತೂಗು,njihati
1154,wiegen::V,ತೂಗು,ljuljati
1155,zudecken::V,ಹಾಸು,pokriti
1156,wecken::V,ಎಬ್ಬಿಸು,probuditi
1157,zeigen::V,ತೋರಿಸು,pokazati
1158,führen::V,ದಾರಿತೋರಿಸು,voditi
1159,lehren::V,ಕಲಿಸು,učiti
1160,unterrichten::V,ಬೋಧಿಸು,poučiti
1161,aufziehen::V,ಸಲಹು,uzgajati
1162,leiten::V,ಮುಂದಾಳಾಗಿರು ,upravljati
1163,antreiben::V,ಓಡಿಸು,natjeravati
1164,lassen::V,ಮಾಡಲುಬಿಡು,dati
1165,einladen::V,ಆಹ್ವಾನಿಸು,pozvati
1166,vereinigen::V,ಒಂದಾಗು,ujediniti
1167,besuchen::V,ಭೇಟಿಯಾಗು,posjetiti
1168,treffen::V,ಸಂಧಿಸು,sresti
1169,sich versammeln::V,ನೆರೆ,okupiti se
1170,spielen::V,ಆಡು,igrati se
1171,singen::V,ಹಾಡು,pjevati
1172,tanzen::V,ಕುಣಿ,plesati
1173,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,razići se
1174,verlassen::V,ಕಳೆ,ostaviti
1175,verlassen::V,ಕಳೆ,napustiti
1176,retten::V,ರಕ್ಷಿಸು,spasiti
1177,bewachen::V,ಕಾಪಾಡು,čuvati
1178,bewachen::V,ಕಾಪಾಡು,stražariti
1179,schützen::V,ಸಂರಕ್ಷಿಸು,čuvati
1180,verteidigen::V,ಕಾಪಿಡು,obraniti
1181,sich schlagen::V,ಕಿತ್ತಾಟ,biti se
1182,sich schlagen::V,ಕಿತ್ತಾಟ,udariti se
1183,schießen::V,ಎಸೆ,pucati
1184,schießen::V,ಎಸೆ,strijeljati
1185,siegen::V,ಗೆಲ್ಲು,pobijediti
1186,ärgern::V,ರೇಗಿಸು,ljutiti
1187,schlagen::V,ಹೊಡೆ,biti
1188,schlagen::V,ಹೊಡೆ,udariti
1189,treten::V,ಒದೆ,šutnuti
1190,stechen::V,ಚುಚ್ಚು,ubosti
1191,stoßen::V,ತಳ್ಳು,gurnuti
1192,stehlen::V,ಕದಿ,ukrasti
1193,stören::V,ಕತಕು,smetati
1194,belästigen::V,ತೊಂದರೆ,smetati
1195,belästigen::V,ತೊಂದರೆ,dosaditi
1196,verbergen::V,ಮರೆಮಾಜು,skriti
1197,täuschen::V,ಠಕ್ಕಿಸು,obmanuti
1198,betrügen::V,ವಂಚಿಸು,prevarati
1199,töten::V,ಕೊಲ್ಲು,ubiti
1200,wohnen::V,ವಾಸಿಸು,stanovati
1201,arbeiten::V,ಕೆಲಸ ಮಾಡು,raditi
1202,sammeln::V,ಸಂಚಯಿಸು,sabrati
1203,pflücken::V,ಬಿಡಿಸು,ubrati
1204,jagen::V,ಬೇಟೆಯಾಡು,loviti
1205,fischen::V,ಮೀನು ಹಿಡಿ,ribati
1206,fischen::V,ಮೀನು ಹಿಡಿ,loviti ribu
1207,fassen::V,ಹಿಡಿ,uloviti
1208,hüten::V,ಗುಂಪುಸೇರಿಸು,pasti
1209,treiben::V,ದಬ್ಬು,goniti
1210,anbinden::V,ಬಿಗಿ,privezati
1211,füttern::V,ಮೇಯಿಸು,hraniti
1212,melken::V,ಹಾಲು ಕರೆ,musti
1213,hacken::V,ತುಂಡರಿಸು,sjeckati
1214,gießen::V,ನೀರುಹಾಕು,politi
1215,reifen::V,ಕಳಿ,sazreti
1216,zubereiten::V,ಅಡಿಗೆಮಾಡು,prigotoviti
1217,kochen::V,ಅಡು,kuhati
1218,backen::V,ಬೇಯಿಸು,peći
1219,braten::V,ಕರಿ,peći
1220,braten::V,ಕರಿ,pržiti
1221,umrühren::V,ಕಲಕು,promiješati
1222,stricken::V,ಹೆಣೆ,plesti
1223,nähen::V,ಹೊಲಿ,šiti
1224,färben::V,ಬಣ್ಣ ಹತ್ತು,obojiti
1225,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,očistiti
1226,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,počistiti
1227,waschen::V,ತೊಳೆ,prati
1228,abwischen::V,ಒರಸು,otrti
1229,spülen::V,ಗಲಬರಿಸು,isprati
1230,spülen::V,ಗಲಬರಿಸು,oplakati
1231,fegen::V,ಗುಡಿಸು,mesti
1232,fegen::V,ಗುಡಿಸು,pomesti
1233,kehren::V,ಗುಡಿಸು,mesti
1234,baden::V,ಸ್ನಾನಮಾಡು,kupati se
1235,sich waschen::V,ತೊಳೆ,umiti se
1236,sich waschen::V,ತೊಳೆ,prati se
1237,ausziehen::V,ಬಿಚ್ಚು,svući
1238,anziehen::V,ಹಾಕು,obući
1239,sich anziehen::V,ಹಾಕು,obući se
1240,kämmen::V,ಬಾಚು,češljati
1241,schmücken::V,ಅಲಂಕರಿಸು,uresiti
1242,schmücken::V,ಅಲಂಕರಿಸು,nakititi
1243,sagen::V,ಹೇಳು,reći
1244,sagen::V,ಹೇಳು,kazati
1245,sprechen::V,ನುಡಿ,govoriti
1246,reden::V,ನುಡಿ,govoriti
1247,reden::V,ನುಡಿ,besjediti
1248,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,razgovarati se
1249,fragen::V,ವಿಚಾರಿಸು,pitati
1250,bitten::V,ಬೇಡು,moliti
1251,erzählen::V,ಹೇಳು,ispričati
1252,erzählen::V,ಹೇಳು,pripovjediti
1253,mitteilen::V,ತಿಳಿಸು,saopćiti
1254,nennen::V,ಹೆಸರಿಡು,nazvati
1255,rufen::V,ಕರೆ,zvati
1256,rufen::V,ಕರೆ,dozvati
1257,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,hvalisati se
1258,übersetzen::V,ಭಾಷಾಂತರಿಸು,prevesti
1259,denken::V,ಯೋಚಿಸು,misliti
1260,glauben::V,ನಂಬು,vjerovati
1261,bemerken::V,ಗಮನಿಸು,zapaziti
1262,bemerken::V,ಗಮನಿಸು,primijetiti
1263,erkennen::V,ಗುರುತುಹಿಡಿ,prepoznati
1264,begreifen::V,ಗ್ರಹಿಸು,pojmiti
1265,begreifen::V,ಗ್ರಹಿಸು,shvatiti
1266,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,razabrati
1267,lernen::V,ಕಲಿ,učiti se
1268,wissen::V,ಅರಿ,znati
1269,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,sjetiti se
1270,vergessen::V,ಮರೆತುವಿಡು,zaboraviti
1271,messen::V,ಅಳೆ,mjeriti
1272,zählen::V,ಗಣಿಸು,brojiti
1273,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,računati
1274,lesen::V,ಓದು,čitati
1275,malen::V,ಬಿಡಿಸು,slikati
1276,zeichnen::V,ಬಿಡಿಸು,crtati
1277,schreiben::V,ಬರೆ,pisati
1278,besitzen::V,ಒಡೆಯನಾಗಿರು,imati
1279,besitzen::V,ಒಡೆಯನಾಗಿರು,posjedovati
1280,kaufen::V,ಕೊಳ್ಳು,kupiti
1281,verkaufen::V,ಕೊಡು,prodati
1282,verkaufen::V,ಕೊಡು,raspačati
1283,bezahlen::V,ಬೆಲೆತೆರು,platiti
1284,zahlen::V,ಹಣವನ್ನುಕೊಡು,plaćati
1285,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,vladati
1286,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,gospodariti
1287,ertragen::V,ಸಹಿಸು,trpjeti
1288,ertragen::V,ಸಹಿಸು,podnijeti
