,Concept_ID,lbe,eu
1405,ausziehen::V,ликкан,erantzi
1406,anziehen::V,лаххан,jantzi
1407,sich anziehen::V,янна лаххан,jantzi
1408,kämmen::V,ттарал дуккан,orraztu
1409,schmücken::V,чӏюлу бан,apaindu
1410,sagen::V,учин,esan
1411,sprechen::V,гъалгъа тӏун,mintzatu
1412,sprechen::V,гъалгъа тӏун,hitz egin
1413,reden::V,гъалгъа тӏун,hitz egin
1414,sich unterhalten::V,гъалгъа тӏун,solastu
1415,sich unterhalten::V,гъалгъа тӏун,solas egin
1416,fragen::V,цӏуххин,galdetu
1417,bitten::V,тавакъю буллан,eskatu
1418,bitten::V,тавакъю буллан,galdegin
1419,erzählen::V,хавар бусан,edestu
1420,erzählen::V,хавар бусан,kontatu
1421,mitteilen::V,баян бан,jakinarazi
1422,mitteilen::V,хавар бан,jakinarazi
1423,nennen::V,цӏа дизан,izena eman
1424,rufen::V,оьвтӏун,dei egin
1425,prahlen::V,цӏа дуллан,harrokerian ibili
1426,prahlen::V,цӏа дуллан,ahoberokeriak esan
1427,übersetzen::V,таржума бан,itzuli
1428,denken::V,пикри буллан,pentsatu
1429,denken::V,пикри буллан,gogoeta egin
1430,glauben::V,вих хьун,sinetsi
1431,bemerken::V,хӏисав хъун,ohartu
1432,bemerken::V,хӏисав хъун,konturatu
1433,erkennen::V,увчӏин,ezagutu
1434,erkennen::V,увчӏин,antzeman
1435,begreifen::V,бувчӏин,ulertu
1436,lernen::V,лахьлан,ikasi
1437,lernen::V,лахьхьин,ikasi
1438,wissen::V,кӏулну бикӏан,jakin
1439,wissen::V,хавар бикӏан,jakin
1440,sich erinnern an::V,дакӏнин бутан,gogoratu
1441,sich erinnern an::V,дакӏнин бутан,gogoan izan
1442,vergessen::V,хъама битан,ahaztu
1443,vergessen::V,хъама битан,ahantzi
1444,messen::V,дуцин дуллан,neurtu
1445,messen::V,дуцин дан,neurtu
1446,zählen::V,дуккин,zenbatu
1447,zählen::V,дуккин,kopuratu
1448,rechnen::V,хӏисав дан,kalkulatu
1449,lesen::V,ккалан,irakurri
1450,malen::V,сурат дуллан,margotu
1451,zeichnen::V,сурат дуллан,marraztu
1452,schreiben::V,чичин,idatzi
1453,schreiben::V,чичлан,idatzi
1454,besitzen::V,дуну икӏан,ukan
1455,besitzen::V,дуну икӏан,eduki
1456,besitzen::V,дуну дикӏан,ukan
1457,besitzen::V,дуну дикӏан,eduki
1458,besitzen::V,заллуну икӏан,ukan
1459,besitzen::V,заллуну икӏан,eduki
1460,kaufen::V,машан ласун,erosi
1461,verkaufen::V,баххан,saldu
1462,bezahlen::V,арцу дулун,ordaindu
1463,bezahlen::V,багьа булун,ordaindu
1464,zahlen::V,арцу дулун,ordaindu
1465,zahlen::V,багьа булун,ordaindu
1466,beherrschen::V,дуну икӏан,menpean izan
1467,beherrschen::V,заллуну икӏан,menpean izan
1468,ertragen::V,бухӏан,jasan
1469,ertragen::V,бухӏан,pairatu
1470,Leber::N,,gibel
1471,Moor::N,,zohikaztegi
1472,Anhöhe::N,,garai
1473,Anhöhe::N,,goragune
1474,Bucht::N,,golko
1475,Barsch::N,,perka
1476,Hecht::N,,lutxo
1477,Laus::N,,zorri
1478,Ruf::N,,dei
1479,Platz::N,,leku
1480,Kante::N,,ertz
1481,Größe::N,,kaizu
1482,Größe::N,,tamaina
1483,Menge::N,,kopuru
1484,Figur::N,,figura
1485,Tasche::N,,poltsa
1486,Öl::N,,olio
1487,Schuh::N,,oski
1488,Schuh::N,,oinetako
1489,Leine::N,,lotura
1490,König::N,,errege
1491,fein::A,,fin
1492,auf einmal::ADV,,batera
1493,bald::ADV,,aurki
1494,bald::ADV,,laster
1495,einst::ADV,,antzina
1496,schon::ADV,,ja
1497,schon::ADV,,jada
1498,sie::PRN,,berak
1499,siebzig::NUM,,hirurogeita hamar
1500,klirren::V,,tintin egin
1501,heulen::V,,ulu egin
1502,heulen::V,,uhuri egin
1503,rühren::V,,hunkitu
1504,zu sehen sein::V,,azaldu
1505,wollen::V,,nahi izan
1506,geraten::V,,heldu
1507,kratzen::V,,hatz egin
1508,kratzen::V,,hazka egin
1509,stecken::V,,sartu
1510,schleifen::V,,zorroztu
1511,rütteln::V,,astindu
1512,rütteln::V,,inarrosi
1513,ziehen::V,,tira egin
1514,packen::V,,heldu
1515,wünschen::V,,opatu
1516,wünschen::V,,opetsi
1517,zudecken::V,,estali
1518,antreiben::V,,bulkatu
1519,lassen::V,,-arazi
1520,treten::V,,zapaldu
1521,treten::V,,ostiaktu
1522,verstehen::V,,aditu
