,Concept_ID,udm,la
816,sechs::NUM,куать,sex
817,sieben::NUM,сизьым,septem
818,acht::NUM,тямыс,octo
819,neun::NUM,укмыс,novem
820,zehn::NUM,дас,decem
821,elf::NUM,дас одӥг,undecim
822,zwölf::NUM,дас кык,duodecim
823,zwanzig::NUM,кызь,viginti
824,dreißig::NUM,куамын,triginta
825,vierzig::NUM,ньыльдон,quadraginta
826,fünfzig::NUM,витьтон,quinquaginta
827,sechzig::NUM,куатьтон,sexaginta
828,siebzig::NUM,сизьымдон,septuaginta
829,achtzig::NUM,тямыстон,octoginta
830,neunzig::NUM,укмыстон,nonaginta
831,hundert::NUM,сю,centum
832,tausend::NUM,сюрс,mille
833,und::CNJ,и,et
834,und::CNJ,и,-que
835,und::CNJ,но,et
836,und::CNJ,но,-que
837,oder::CNJ,яке,vel
838,stehen::V,сылыны,stare
839,sitzen::V,пукыны,sedere
840,liegen::V,кылльыны,iacere
841,hängen::V,ошкыса улыны,pendere
842,werden::V,луыны,fieri
843,passieren::V,луыны,accidere
844,beginnen::V,кутскыны,incipere
845,enden::V,бырыны,finem habere
846,wechseln::V,воштӥськыны,mutari
847,aufgehen[Sonne]::V,ӝужаны,oriri
848,untergehen[Sonne]::V,пуксьыны,occidere
849,scheinen[Sonne]::V,пиштыны,lucere
850,scheinen[Sonne]::V,чиляны,lucere
851,donnern::V,гудыръяны,tonare
852,wehen::V,пелляськыны,flare
853,strömen::V,киськыны,fluere
854,strömen::V,исьтӥськыны,fluere
855,fließen::V,бызьыны,manare
856,sich drehen::V,берганы,torqueri
857,schwanken::V,вошъяськыны,vacillare
858,schwingen::V,шонаськыны,vibrare
859,fallen::V,усьыны,cadere
860,brennen::V,ӝуаны,ardere
861,rauchen::V,ӵындыны,fumare
862,regnen::V,зорыны,pluere
863,gefrieren::V,кынмыны,congelari
864,tauen::V,шунаны,rorare
865,schmelzen::V,шунаны,liquescere
866,trocknen::V,куасьмыны,arescere
867,sieden::V,пӧзьыны,fervere
868,faulen::V,сисьмыны,putescere
869,verfaulen::V,сисьмыны,putescere
870,reißen::V,кеськыны,scindi
871,versinken::V,выйыны,mergi
872,vergehen::V,ортчыны,praeterire
873,erscheinen::V,адскыны,apparere
874,verschwinden::V,бырыны,discedere
875,sinken::V,усьыны,labi
876,abnehmen::V,синыны,deminui
877,zunehmen::V,йылыны,augeri
878,steigen::V,лӧпкыны,augescere
879,wachsen::V,будыны,crescere
880,glänzen::V,чиляны,splendere
881,glänzen::V,пиштыны,splendere
882,funkeln::V,чилекъяны,micare
883,lärmen::V,уретыны,strepere
884,lärmen::V,ӵашетыны,strepere
885,läuten::V,жингыртыны,sonare
886,klingeln::V,жингыртыны,tinnire
887,klirren::V,жильккетыны,crepare
888,brausen::V,лекъяськыны,saevire
889,rauschen::V,ӵашетыны,crepare
890,klingen::V,кылӥськыны,sonare
891,bellen::V,утыны,latrare
892,heulen::V,вузыны,ululare
893,blasen::V,пельтыны,flare
894,pfeifen::V,шуланы,sibilare
895,schreien::V,черекъяны,clamare
896,schreien::V,кесяськыны,clamare
897,stöhnen::V,ӝуштыны,gemere
898,zittern::V,дырекъяны,tremere
899,zittern::V,дырекъяны,trepidare
900,zittern::V,куалекъяны,tremere
901,zittern::V,куалекъяны,trepidare
902,leben::V,улыны,vivere
903,geboren werden::V,вордӥськыны,nasci
904,atmen::V,шоканы,spirare
905,trinken::V,юыны,bibere
906,essen::V,сиыны,edere
907,schlucken::V,ньылыны,devorare
908,müde werden::V,жадьыны,fatigari
909,einschlafen::V,умме усьыны,obdormiscere
910,schlafen::V,кӧлыны,dormire
911,aufwachen::V,сайканы,expergisci
912,aufstehen::V,султыны,exsurgere
913,sich erholen::V,шутэтскыны,se reficere
914,krank werden::V,висьыны,aegrescere
915,krank sein::V,висьыны,aegrotare
916,schmerzen::V,висьыны,dolere
917,husten::V,кызыны,tussire
918,genesen::V,юнматскыны,convalescere
919,genesen::V,бурмытскылыны,convalescere
920,sterben::V,кулыны,mori
921,umkommen::V,бырыны,perire
922,sich bewegen::V,вырыны,se movere
923,sich rühren::V,вырӟыны,micare
924,sich rühren::V,вырӟылыны,micare
925,sich erheben::V,султыны,surgere
926,sich setzen::V,пуксьыны,considere
927,hinfallen::V,усьыны,cadere
928,laufen::V,мыныны,vadere
929,schreiten::V,вамышъяны,gradi
930,spazierengehen::V,мыныны,ambulare
931,spazierengehen::V,ветлыны,ambulare
932,eilen::V,дыртыны,properare
933,sich beeilen::V,дыртыны,festinare
934,sausen::V,туж ӝог мыныны,currere
935,rennen::V,бызьылыны,currere
936,springen::V,тэтчаны,salire
937,klettern::V,тубаны,niti
938,schaukeln::V,лэйканы,oscillare
939,schaukeln::V,шонаськыны,oscillare
940,kriechen::V,нюж ветлыны,repere
941,kriechen::V,нюж ветлыны,serpere
942,schwimmen::V,уяны,nare
943,schwimmen::V,уяны,natare
944,tauchen::V,зумылыны,mergere
945,rudern::V,полсаны,remigare
946,fahren::V,ветлыны,vehi
947,fliegen::V,лобаны,volare
948,gehen::V,мыныны,ire
949,gehen::V,мыныны,vadere
950,weggehen::V,кошкыны,abire
951,weggehen::V,кошкыны,discedere
952,abfahren::V,кошкыны,proficisci
953,anhalten::V,дугдыны,consistere
954,hineingehen::V,пырыны,inire
955,hineingehen::V,пырыны,ingredi
956,eintreten::V,пырыны,intrare
957,kommen::V,вуыны,venire
958,kommen::V,лыктыны,venire
959,ankommen::V,вуыны,advenire
960,zurückkommen::V,берытскыны,revenire
961,bleiben::V,кыльыны,manere
962,warten::V,витьыны,opperiri
963,erwarten::V,витьыны,opperiri
964,erwarten::V,витьыны,expectare
965,erwarten::V,возьманы,opperiri
966,erwarten::V,возьманы,expectare
967,suchen::V,утчаны,quaerere
968,finden::V,шедьтыны,reperire
969,versuchen::V,турттыны,conari
970,versuchen::V,турттыны,temptare
971,vorbereiten::V,дасяны,parare
972,lieben::V,гажаны,amare
973,mögen::V,яратыны,amare
974,lachen::V,серекъяны,ridere
975,rühren::V,сюлме йӧтыны,commovere
976,weinen::V,бӧрдыны,flere
977,schimpfen::V,даллашыны,increpare
978,sich ärgern::V,лекъяськыны,indignari
979,sich fürchten::V,кышканы,vereri
980,sich fürchten::V,курданы,vereri
981,fürchten::V,курданы,timere
982,fürchten::V,кышканы,timere
983,fliehen::V,пегӟыны,fugere
984,flüchten::V,пегӟыны,effugere
985,sehen::V,адӟыны,videre
986,anschauen::V,учкыны,aspectare
987,ansehen::V,учкыны,spectare
988,hören::V,кылыны,audire
989,zuhören::V,кылзыны,auscultare
990,probieren::V,веръяны,gustare
991,riechen::V,зынъяны,olfacere
992,fühlen::V,шӧдыны,sentire
993,scheinen::V,адскыны,videri
994,zu sehen sein::V,адӟиськыны,conspici
995,vernehmen::V,кылыны,comperire
996,frieren::V,кынмыны,algere
997,tun::V,карыны,facere
998,können::V,быгатыны,posse
999,wollen::V,потыны,velle
1000,anfangen::V,кутскыны,incipere
1001,beenden::V,быдтыны,finire
1002,beenden::V,быдэстыны,finire
1003,aufhören::V,дугдыны,desistere
1004,gelingen::V,быгатыны,contingere
1005,gelingen::V,луыны,contingere
1006,geraten::V,лэсяны,evenire
1007,öffnen::V,усьтыны,aperire
1008,schließen::V,пытсаны,claudere
1009,stellen::V,пуктыны,sistere
1010,setzen::V,пуктыны,ponere
1011,legen::V,поныны,ponere
1012,berühren::V,исаны,tangere
1013,verbinden::V,герӟаны,iungere
1014,bedecken::V,пытсаны,tegere
1015,bedecken::V,пытсаны,operire
1016,aufhängen::V,ошыны,suspendere
1017,anzünden::V,ӝуатыны,accendere
1018,anzünden::V,ӝуатыны,inflammare
1019,aufheben::V,ӝутыны,tollere
1020,zurücklassen::V,кельтыны,relinquere
1021,verlieren::V,ыштыны,perdere
1022,verlieren::V,ыштыны,amittere
1023,fallen lassen::V,уськытыны,dimittere
1024,machen::V,лэсьтыны,facere
1025,herstellen::V,лэсьтыны,fabricare
1026,bauen::V,пуктыны,construere
1027,reparieren::V,тупатыны,reparare
1028,verbessern::V,умоятыны,emendare
1029,ändern::V,воштыны,mutare
1030,graben::V,копаны,fodere
1031,beugen::V,губыртыны,flectere
1032,biegen::V,куасаны,curvare
1033,drehen::V,бергатыны,torquere
1034,wenden::V,берыктыны,vertere
1035,umdrehen::V,берыктыны,convertere
1036,heben::V,ӝутыны,tollere
1037,hochheben::V,ӝутъяны,levare
1038,ergreifen::V,кутыны,capessere
1039,ergreifen::V,кырмыны,capessere
1040,halten::V,возьыны,tenere
1041,drücken::V,зӥбыны,premere
1042,drücken::V,пачкатыны,premere
1043,schieben::V,донганы,promovere
1044,kratzen::V,вуштыны,radere
1045,lecken::V,нюлыны,lambere
1046,beißen::V,куртчыны,mordere
1047,abreißen::V,ишкалтыны,avellere
1048,abschneiden::V,шорыны,desecare
1049,abschneiden::V,вандыны,desecare
1050,binden::V,керттыны,ligare
1051,stecken::V,мертчытыны,inserere
1052,brechen::V,тӥяны,rumpere
1053,klopfen::V,йыганы,pultare
1054,klopfen::V,шарккетыны,pultare
1055,hauen::V,жугыны,ferire
1056,hauen::V,тышканы,ferire
1057,kleben::V,лякыны,agglutinare
1058,reiben::V,зыраны,terere
1059,reiben::V,вуштыны,terere
1060,streichen::V,зыраны,oblinere
1061,schleifen::V,шерыны,acuere
1062,schneiden::V,вандыны,secare
1063,rütteln::V,зуркатыны,quassare
1064,schütteln::V,куалекъятыны,quatere
1065,schwenken::V,шонаны,ventilare
1066,schütten::V,лэзьыны,fundere
1067,füllen::V,тырмытыны,complere
1068,einwickeln::V,биньыны,involvere
1069,tragen::V,нуыны,ferre
1070,tragen::V,нуыны,portare
1071,schleppen::V,кыскыны,pertrahere
1072,ziehen::V,кыскыны,trahere
1073,aufbewahren::V,возьыны,asservare
1074,werfen::V,куяны,iacere
1075,werfen::V,лэзяны,iacere
1076,fangen::V,кутыны,capere
1077,packen::V,кутыны,capessere
1078,packen::V,кырмыны,capessere
1079,verstecken::V,ватыны,abdere
1080,teilen::V,люкыны,partiri
1081,teilen::V,люкыны,dividere
1082,schicken::V,ыстыны,mittere
1083,bringen::V,вайыны,apportare
1084,hinzufügen::V,ватсаны,addere
1085,bekommen::V,басьтыны,adipisci
1086,erhalten::V,басьтыны,accipere
1087,nehmen::V,кутыны,sumere
1088,nehmen::V,басьтыны,sumere
1089,wählen::V,бырйыны,eligere
1090,auswählen::V,бырйыны,deligere
1091,bewahren::V,возьыны,conservare
1092,behindern::V,могӟытыны,impedire
1093,verderben::V,сӧрыны,corrumpere
1094,beschädigen::V,урод лэсьтыны,laedere
1095,zerbrechen::V,сӧрыны,rumpere
1096,zerbrechen::V,сӧрыны,frangere
1097,zerreißen::V,кесяны,discindere
1098,zerstören::V,куашкатыны,delere
1099,verbrennen::V,сутыны,urere
1100,verbrennen::V,сутыны,cremare
1101,geben::V,сётыны,dare
1102,reichen::V,сётыны,praebere
1103,schenken::V,кузьманы,donare
1104,schenken::V,кузьманы,largiri
1105,versprechen::V,кыл сётыны,polliceri
1106,versprechen::V,кыл сётыны,promittere
1107,wünschen::V,сӥзьыны,
1108,loben::V,ушъяны,laudare
1109,küssen::V,чупаны,osculari
1110,wiegen::V,веттаны,
1111,wiegen::V,лэйкатыны,
1112,zudecken::V,шобыртыны,tegere
1113,wecken::V,сайкатыны,excitare
1114,zeigen::V,возьматыны,monstrare
1115,führen::V,нуыны,ducere
1116,lehren::V,дышетыны,docere
1117,unterrichten::V,дышетыны,instituere
1118,aufziehen::V,будэтыны,nutrire
1119,leiten::V,кивалтыны,ducere
1120,antreiben::V,дыртытыны,incitare
1121,lassen::V,-ытыны,iubere
1122,einladen::V,ӧтьыны,invitare
1123,vereinigen::V,огазеяны,coniungere
1124,besuchen::V,адӟыськыны,visere
1125,treffen::V,пумитаны,convenire
1126,sich versammeln::V,люкаськыны,convenire
1127,spielen::V,шудыны,ludere
1128,singen::V,кырӟаны,cantare
1129,tanzen::V,эктыны,saltare
1130,sich trennen::V,люкиськыны,digredi
1131,sich trennen::V,люкиськыны,discedere
1132,verlassen::V,куштыны,deserere
1133,verlassen::V,куштыны,relinquere
1134,retten::V,утьыны,servare
1135,bewachen::V,возьманы,custodire
1136,schützen::V,утялтыны,tueri
1137,schützen::V,утялтыны,tutari
1138,verteidigen::V,возьманы,defendere
1139,sich schlagen::V,жугиськыны,luctari
1140,schießen::V,ыбылӥськны,iaculari
1141,siegen::V,вормыны,vincere
1142,ärgern::V,вожпоттыны,irritare
1143,schlagen::V,жуккыны,ferire
1144,treten::V,лёганы,calcare
1145,stechen::V,бышкалтыны,pungere
1146,stoßen::V,донгыны,tundere
1147,stehlen::V,вораны,furari
1148,stehlen::V,лушканы,furari
1149,stören::V,люкетыны,turbare
1150,belästigen::V,акыльтыны,obtundere
1151,belästigen::V,вукылмыны,obtundere
1152,verbergen::V,ватыны,celare
1153,verbergen::V,ватыны,occultare
1154,täuschen::V,алданы,fallere
1155,betrügen::V,пӧяны,fraudare
1156,töten::V,виыны,necare
1157,töten::V,виыны,caedere
1158,wohnen::V,улыны,habitare
1159,arbeiten::V,ужаны,laborare
1160,sammeln::V,бичаны,colligere
1161,pflücken::V,ишкыны,carpere
1162,jagen::V,пӧйшураны,venari
1163,fischen::V,чорыганы,piscari
1164,fassen::V,кутыны,capere
1165,hüten::V,возьманы,custodire
1166,treiben::V,улляны,agere
1167,anbinden::V,думыны,alligare
1168,füttern::V,сюдыны,nutrire
1169,melken::V,кыскыны,mulgere
1170,hacken::V,кораны,findere
1171,gießen::V,киськаны,rigare
1172,reifen::V,вуыны,maturescere
1173,reifen::V,кисьманы,maturescere
1174,zubereiten::V,лесьтыны,apparare
1175,kochen::V,пӧзьтыны,coquere
1176,backen::V,пыжыны,coquere
1177,braten::V,пыжыны,torrere
1178,umrühren::V,сураны,commovere
1179,stricken::V,керттыны,texere
1180,nähen::V,вурыны,suere
1181,färben::V,буяны,tingere
1182,reinigen::V,сузяны,purgare
1183,waschen::V,мисьтаськыны,lavare
1184,abwischen::V,ӵушылыны,abstergere
1185,spülen::V,гылъяны,perluere
1186,fegen::V,ӵужыны,verrere
1187,kehren::V,ӵужыны,purgare
1188,baden::V,пыласькыны,lavari
1189,sich waschen::V,пыласькыны,lavari
1190,ausziehen::V,кыльыны,exuere
1191,anziehen::V,дӥсяны,induere
1192,sich anziehen::V,дӥсьяськыны,vestiri
1193,kämmen::V,сынаны,pectere
1194,schmücken::V,чеберъяны,ornare
1195,schmücken::V,чеберъяны,decorare
1196,sagen::V,шуыны,dicere
1197,sagen::V,вераны,dicere
1198,sprechen::V,вераськыны,fari
1199,reden::V,вераськыны,loqui
1200,sich unterhalten::V,вераськыны,colloqui
1201,sich unterhalten::V,вераськыны,disputare
1202,fragen::V,юаны,rogare
1203,fragen::V,юаны,quaerere
1204,bitten::V,курыны,orare
1205,bitten::V,курыны,rogare
1206,erzählen::V,вераны,narrare
1207,erzählen::V,мадьыны,narrare
1208,mitteilen::V,ивортыны,communicare
1209,nennen::V,шуыны,appellare
1210,rufen::V,ӧтьыны,vocare
1211,prahlen::V,ушъяськыны,gloriari
1212,übersetzen::V,берыктыны,vertere
1213,denken::V,малпаны,cogitare
1214,glauben::V,оскыны,credere
1215,bemerken::V,адӟыны,animadvertere
1216,erkennen::V,тодыны,cognoscere
1217,begreifen::V,валаны,comprehendere
1218,verstehen::V,валаны,intellegere
1219,lernen::V,дышетскыны,discere
1220,wissen::V,тодыны,scire
1221,sich erinnern an::V,тодэ вайыны,meminisse
1222,vergessen::V,вунэтыны,oblivisci
1223,messen::V,мертаны,metiri
1224,zählen::V,лыдъяны,numerare
1225,rechnen::V,лыдъяны,reri
1226,rechnen::V,лыдъяны,calculare
1227,lesen::V,лыдӟыны,legere
1228,malen::V,суреданы,pingere
1229,zeichnen::V,суреданы,scribere
1230,schreiben::V,гожъяны,scribere
1231,besitzen::V,луыны,possidere
1232,kaufen::V,басьтыны,emere
1233,verkaufen::V,вузаны,vendere
1234,bezahlen::V,тырыны,pendere
1235,zahlen::V,тырыны,solvere
1236,beherrschen::V,кузёяськыны,regere
1237,beherrschen::V,кузёяськыны,imperare
1238,ertragen::V,чиданы,tolerare
1239,ertragen::V,чиданы,sustinere
