,Concept_ID,hi,kl
718,Stoff::N,कपड़ा,milliaq
719,Stoff::N,कपड़ा,qarlissiaq
720,Nadel::N,सूई,meqqut
721,Faden::N,डोरा,ujalussiaq
722,Knopf::N,बटन,attat
723,Knopf::N,घुंडी,attat
724,Knoten::N,गाँठ,akeroq
725,Knoten::N,गाँठ,qilerneq
726,Knoten::N,गुत्थी,akeroq
727,Knoten::N,गुत्थी,qilerneq
728,Farbe::N,रंग,qalipaat
729,Farbe::N,वर्ण,qalipaat
730,Kleidung::N,पहनावा,atisat
731,Kleidung::N,पहनावा,annoraaq
732,Hemd::N,कुरता,ilupaaq
733,Hemd::N,क़मीज़,ilupaaq
734,Kragen::N,गरदनी,qungasiinnaq
735,Kragen::N,गरेबान,qungasiinnaq
736,Ärmel::N,आस्तीन,aaq
737,Hose::N,पैंट,qarliit
738,Hose::N,पतलून,qarliit
739,Gürtel::N,पेटी,qiterut
740,Gürtel::N,पेटी,unngersaq
741,Gürtel::N,मेखला,qiterut
742,Gürtel::N,मेखला,unngersaq
743,Mütze::N,टोपी,nasaq
744,Schuh::N,जूता,skuu
745,Schuh::N,जूता,ikernuk
746,Schuh::N,जूता,ateraasaq
747,Stiefel::N,बूट,kamik
748,Ring::N,अँगूठी,assammiu
749,Band::N,पट्टी,qilerutissiaq
750,Kamm::N,कंघी,illaagutit
751,Kamm::N,कंघी,illaajaatit pl.
752,Spiegel::N,आईना,tarrarsuut
753,Spiegel::N,दर्पण,tarrarsuut
754,Riemen::N,तसमा,allunaaq
755,Riemen::N,पट्टा,allunaaq
756,Schnur::N,डोरी,kujaaq
757,Schnur::N,डोरी,allunaasaq
758,Schnur::N,सुतली,kujaaq
759,Schnur::N,सुतली,allunaasaq
760,Leine::N,रस्सी,aleq
761,Decke::N,रज़ाई,qipik
762,Kissen::N,तकिया,akit
763,Kissen::N,गाद्दा,akit
764,Tuch::N,रूमाल,qarlissiaq
765,Tuch::N,वस्त्र,qarlissiaq
766,Handtuch::N,अँगोछा,allarut
767,Handtuch::N,अँगोछा,allarterut
768,Kraft::N,ज़ोर,pissak
769,Kraft::N,शक्ति,pissak
770,Stärke::N,बल,qerattarsaat
771,Stärke::N,ताक़त,qerattarsaat
772,Gesundheit::N,स्वास्थ्य,peqqisusseq
773,Gesundheit::N,तंदुरुस्ती,peqqisusseq
774,Krankheit::N,रोग,nappaat
775,Krankheit::N,बीमारी,nappaat
776,Schmerz::N,दर्द,anniaat
777,Schmerz::N,पीड़ा,anniaat
778,Wunde::N,घाव,iki
779,Wunde::N,ज़ख़्म,iki
780,Fieber::N,ज्वर,nappaat qanimanartoq
781,Fieber::N,बुख़ार,nappaat qanimanartoq
782,Arznei::N,दवा,imigassaq
783,Arznei::N,औषाधि,imigassaq
784,Brücke::N,पुल,ikaartarfik
785,Brücke::N,सेतु,ikaartarfik
786,Brunnen::N,कुआँ,tissaluttuliaq
787,Weide::N,चरागाह,masarsuk
788,Pfad::N,पथ,aqqut
789,Pfad::N,पगडंडी,aqqut
790,Weg::N,मार्ग,aggerfik
791,Straße::N,राह,aqqusineq
792,Straße::N,रास्ता,aqqusineq
793,Dorf::N,गाँव,nunaqarfik
794,Dorf::N,ग्राम,nunaqarfik
795,Stadt::N,शहर,illorpaat
796,Stadt::N,शहर,illorpalik
797,Brief::N,ख़त,allagarsiaq
798,Brief::N,पत्र,allagarsiaq
799,Brief::N,चिट्ठी,allagarsiaq
800,Buch::N,किताब,atuakkat
801,Buch::N,किताब,mappersagaq
802,Buch::N,पुस्तक,atuakkat
803,Buch::N,पुस्तक,mappersagaq
804,Buchstabe::N,अक्षर,naqinneq
805,Zeitung::N,अख़बार,aviisi
806,Zeitung::N,समाचार-पत्र,aviisi
807,Leben::N,जीवन,inuussuseq
808,Leben::N,ज़िंदगी,inuussuseq
809,Tod::N,मौत,toqu
810,Tod::N,मौत,toquneq
811,Tod::N,मृत्यु,toqu
812,Tod::N,मृत्यु,toquneq
813,Grab::N,क़ब्र,iliveq
814,Grab::N,क़ब्र,illissat
815,Kirche::N,चर्च,oqaluffik
816,Kirche::N,गिरजा,oqaluffik
817,Sünde::N,पाप,ajorti
818,Sünde::N,गुनाह,ajorti
819,Gott::N,देव,
820,Gott::N,ईश्वर,
821,Arbeiter::N,मज़दूर,sulisoq
822,Chef::N,अध्यक्ष,ittoqut
823,Meister::N,शिल्पज्ञ,naalagaq
824,Arzt::N,वैद्य,katsorsaasoq
825,Arzt::N,डॉक्टर,katsorsaasoq
826,Arzt::N,चिकित्सक,katsorsaasoq
827,Lehrer::N,शिक्षक,ilinniartitsisoq
828,Lehrer::N,अध्यापक,ilinniartitsisoq
829,Geld::N,धन,aningaasat
830,Geld::N,पैसा,aningaasat
831,Geschäft::N,सौदा,niuertarfik
832,Geschäft::N,व्यापार,niuertarfik
833,Laden::N,दुकान,niuertarfik
834,Preis::N,दाम,aki
835,Preis::N,मूल्य,aki
836,Ware::N,माल,qaliata pii
837,Ware::N,माल,nioqqutissaq
838,Ware::N,पण्य,qaliata pii
839,Ware::N,पण्य,nioqqutissaq
840,Nutzen::N,लाभ,iluaqut
841,Nutzen::N,फ़ायदा,iluaqut
842,Reichtum::N,धन,
843,Reichtum::N,दौलत,
844,Welt::N,विश्व,nunarsuaq
845,Welt::N,दुनिया,nunarsuaq
846,Land::N,देश,nuna
847,Land::N,मुल्क,nuna
848,Staat::N,राज्य,
849,Staat::N,राष्ट्र,
850,König::N,राजा,kunngi
851,König::N,बादशाह,kunngi
852,Macht::N,शासन,pissaassuseq
853,Macht::N,सत्ता,pissaassuseq
854,Grenze::N,सरहद,killik
855,Krieg::N,जंग,sorsunneq
856,Krieg::N,युद्ध,sorsunneq
857,Feind::N,शत्रु,akeraq
858,Feind::N,शत्रु,akerartorti
859,Feind::N,शत्रु,qinngarsuisoq
860,Feind::N,दुश्मन,akeraq
861,Feind::N,दुश्मन,akerartorti
862,Feind::N,दुश्मन,qinngarsuisoq
863,Gewalt::N,हिंसा,
864,Kampf::N,लड़ाई,sorsunneq
865,Kampf::N,संघर्ष,sorsunneq
866,Bogen[Waffe]::N,कमान,
867,Pfeil::N,बान,qalugiusaq
868,Gewehr::N,बंदूक़,aallaat
869,Fehler::N,भूल,kukkuneq
870,Fehler::N,भूल,paarlaappaa
871,Fehler::N,ग़लती,kukkuneq
872,Fehler::N,ग़लती,paarlaappaa
873,Lüge::N,झूठ,
874,Lüge::N,असत्य,
875,Schaden::N,हानि,
876,Schaden::N,नुक़सान,
877,Unglück::N,मुसीबत,perluut
878,Unglück::N,विपात्ति,perluut
879,Schuld::N,दोष,akiitsugaq
880,Schuld::N,दोष,akiligassaq
881,Schuld::N,क़सूर,akiitsugaq
882,Schuld::N,क़सूर,akiligassaq
883,Alter::N,आयु,utoqqaq
884,Alter::N,उम्र,utoqqaq
885,Schluss::N,अंत,isu
886,Schluss::N,समाप्ति,isu
887,Zeit::N,काल,ulloq
888,Zeit::N,काल,akuttoqatigiinneq
889,Zeit::N,वक़्त,ulloq
890,Zeit::N,वक़्त,akuttoqatigiinneq
891,Tag::N,दिन,ulloq
892,Tag::N,रोज़,ulloq
893,Morgen::N,सुबह,ullaaq
894,Mittag::N,दोपहर,ulloqeqqa
895,Mittag::N,मध्याह्न,ulloqeqqa
896,Abend::N,शाम,unnuk
897,Abend::N,संध्या,unnuk
898,Nacht::N,रात,unnuaq
899,Nacht::N,रात्रि,unnuaq
900,Woche::N,हफ़्ता,sapaatip akunnera
901,Monat::N,मास,qaammat
902,Monat::N,महीना,qaammat
903,Jahr::N,बरस,ukioq
904,Jahr::N,वर्ष,ukioq
905,Frühling::N,वसंत,upernaaq
906,Sommer::N,गरमी,aasaq
907,Sommer::N,ग्रीष्म,aasaq
908,Herbst::N,शरत्,ukiaq
909,Herbst::N,पतझड़,ukiaq
910,Winter::N,जाड़ा,ukioq
911,Winter::N,सर्दियाँ,ukioq
912,Januar::N,जनवरी,siulleeq
913,Januar::N,जनवरी,qaammaliaq
914,Februar::N,फ़रवरी,aarlaat
915,März::N,मार्च,marsi
916,März::N,मार्च,martsi
917,April::N,अप्रैल,
918,Mai::N,मई,maaji
919,Juni::N,जून,juuni
920,Juli::N,जुलाई,juuli
921,August::N,अगस्त,aggusti
922,September::N,सितंबर,septembari
923,Oktober::N,अक्तूबर,oktobari
924,November::N,नवंबर,novembari
925,Dezember::N,दिसंबर,detsembari
926,Montag::N,पीर,ataasinngortoq
927,Montag::N,सोमवार,ataasinngortoq
928,Dienstag::N,मंगलवार,marlunngorneq
929,Mittwoch::N,बुधवार,pingasunngorneq
930,Donnerstag::N,गुरुवार,sisamanngorneq
931,Donnerstag::N,बृहस्पतिवार,sisamanngorneq
932,Freitag::N,शुक्रवार,tallimanngorneq
933,Samstag::N,सनीचर,arfininngorneq
934,Samstag::N,शनिवार,arfininngorneq
935,Sonntag::N,इतवार,sapaat
936,Sonntag::N,इतवार,sapaati
937,Sonntag::N,रविवार,sapaat
938,Sonntag::N,रविवार,sapaati
939,groß::A,बड़ा,angivoq
940,klein::A,कम,mikivoq
941,klein::A,छोटा,mikivoq
942,lang::A,लंबा,takisooq
943,lang::A,दीर्घ,takisooq
944,kurz::A,लधु,naatsoq
945,kurz::A,छोटा,naatsoq
946,breit::A,चौड़ा,silippoq
947,schmal::A,तंग,amitsoq
948,schmal::A,सँकरा,amitsoq
949,dicht::A,सघन,torsusooq
950,dick[Gegenstand]::A,मोटा,issuvoq
951,dick[Gegenstand]::A,मोटा,issusooq
952,dünn::A,महीन,amitsoq
953,dünn::A,बारीक,amitsoq
954,fein::A,कोमल,mamarpoq
955,fein::A,सूक्ष्म,mamarpoq
956,fest::A,दृढ़,tangeqarpoq
957,fest::A,मज़बूत,tangeqarpoq
958,flach::A,चपटा,nalimmappoq
959,glatt::A,चौरस,quasak
960,glatt::A,चिकना,quasak
961,hart::A,कठोर,mattusooq
962,hart::A,कठोर,manngerpoq
963,hart::A,कठोर,titeqquluppoq
964,hart::A,सख़्त,mattusooq
965,hart::A,सख़्त,manngerpoq
966,hart::A,सख़्त,titeqquluppoq
967,weich::A,नरम,nerumaarpoq
968,weich::A,मुलायम,nerumaarpoq
969,rund::A,गोल,ammallorippoq
970,rund::A,वर्तुल,ammallorippoq
971,spitz::A,नुकीला,qummukujooq
972,scharf::A,पैना,ipippoq
973,stumpf::A,भोथरा,anngerpoq
974,schwer::A,भारी,oqimaappoq
975,schwer::A,वज़नी,oqimaappoq
976,schön::A,सुंदर,kusanarpoq
977,heiß::A,उष्ण,kiappoq
978,warm::A,गरम,oqorpoq
979,kalt::A,सर्द,issippoq
980,kühl::A,ठंडा,pueqqortippoq
981,frisch::A,तर,
982,frisch::A,ताज़ा,
983,feucht::A,नम,isugutavoq
984,feucht::A,नम,qaasernarpoq
985,feucht::A,भीगा,isugutavoq
986,feucht::A,भीगा,qaasernarpoq
987,nass::A,गीला,imerorpoq
988,trocken::A,सूखा,panerpoq
989,trocken::A,ख़ुश्क,panerpoq
990,voll::A,भरा,ulikkaarpoq
991,voll::A,पूरा,ulikkaarpoq
992,leer::A,ख़ाली,imaattuarpoq
993,offen::A,खुला,ammavoq
994,geschlossen::A,बंद,matuvoq
995,sauber::A,साफ़,eqqippoq
996,sauber::A,साफ़,sukuluippoq
997,sauber::A,साफ़,ipeqanngilaq
998,sauber::A,सुथरा,eqqippoq
999,sauber::A,सुथरा,sukuluippoq
1000,sauber::A,सुथरा,ipeqanngilaq
1001,schmutzig::A,गंदा,tapappoq
1002,schmutzig::A,गंदा,minguppoq
1003,roh::A,कच्चा,aapavoq
1004,reif::A,पक्व,qaarulerpoq
1005,reif::A,पक्का,qaarulerpoq
1006,lecker::A,मज़ेदार,
1007,lecker::A,स्वादिष्ट,
1008,süß::A,मीठा,tungusunnippoq
1009,bitter::A,कटु,qasilippoq
1010,bitter::A,कड़वा,qasilippoq
1011,sauer::A,खट्टा,
1012,hell::A,रोशन,qaamavoq
1013,dunkel::A,अँधेरा,qernerpoq
1014,schwarz::A,काला,qernerpoq
1015,schwarz::A,स्याह,qernerpoq
1016,weiß::A,सफ़ेद,qaqorpoq
1017,rot::A,लाल,aappaluppoq
1018,rot::A,सुर्ख़,aappaluppoq
1019,gelb::A,पीला,sungaarpoq
1020,gelb::A,ज़र्द,sungaarpoq
1021,blau::A,नीला,tungujorpoq
1022,blau::A,आसमानी,tungujorpoq
1023,grün::A,हरा,qorsooqqippoq
1024,grau::A,धूसर,qaserpoq
1025,bunt::A,रंगीन,
1026,bunt::A,बहुरंगा,
1027,billig::A,सस्ता,akikippoq
1028,teuer::A,महँगा,
1029,wertvoll::A,क़ीमती,erlinnarpoq
1030,wertvoll::A,मूल्यवान्,erlinnarpoq
1031,blind::A,अंधा,tappiippoq
1032,blind::A,अंधा,isigisaqanngilaq
1033,taub::A,बहरा,tusilarpoq
1034,kräftig::A,ताक़तवर,pissaq
1035,kräftig::A,ताक़तवर,pissarsuaq
1036,kräftig::A,शक्तिशाली,pissaq
1037,kräftig::A,शक्तिशाली,pissarsuaq
1038,stark::A,प्रबल,sanngivoq
1039,stark::A,बलवान्,sanngivoq
1040,schwach::A,कमज़ोर,nakuippoq
1041,fett::A,मोटा,pualavoq
1042,fett::A,मांसल,pualavoq
1043,schlank::A,पतला,tuappoq
1044,schlank::A,छरहरा,tuappoq
1045,hübsch::A,सुंदर,aatsialaq
1046,hübsch::A,ख़ूबसूरत,aatsialaq
1047,böse::A,पापी,ajorpoq
1048,böse::A,दुष्ट,ajorpoq
1049,dumm::A,मूर्ख,taqajak
1050,dumm::A,मूर्ख,sikkilluppoq
1051,dumm::A,मूर्ख,qaatusimasaqanngilaq
1052,dumm::A,बुद्धू,taqajak
1053,dumm::A,बुद्धू,sikkilluppoq
1054,dumm::A,बुद्धू,qaatusimasaqanngilaq
1055,faul::A,आलसी,eqiasuppoq
1056,faul::A,आलसी,eqiattortuvoq
1057,faul::A,सुस्त,eqiasuppoq
1058,faul::A,सुस्त,eqiattortuvoq
1059,fleißig::A,मेहनती,eqiasuippoq
1060,fleißig::A,परिश्रमी,eqiasuippoq
1061,geizig::A,कृपण,iasilaarpoq
1062,geizig::A,कृपण,tukkuippoq
1063,geizig::A,कंजूस,iasilaarpoq
1064,geizig::A,कंजूस,tukkuippoq
1065,klug::A,समझदार,mallak
1066,klug::A,समझदार,ittanneq
1067,klug::A,समझदार,kutaappoq
1068,klug::A,समझदार,kuttaappoq
1069,klug::A,समझदार,qarasagippoq
1070,klug::A,होशियार,mallak
1071,klug::A,होशियार,ittanneq
1072,klug::A,होशियार,kutaappoq
1073,klug::A,होशियार,kuttaappoq
1074,klug::A,होशियार,qarasagippoq
1075,klug::A,अक़्लमंद,mallak
1076,klug::A,अक़्लमंद,ittanneq
1077,klug::A,अक़्लमंद,kutaappoq
1078,klug::A,अक़्लमंद,kuttaappoq
1079,klug::A,अक़्लमंद,qarasagippoq
1080,geschickt::A,किशल,
1081,lieb::A,प्रिय,akisooq
1082,lieb::A,प्यारा,akisooq
1083,lustig::A,हँसमुख,piikulavoq
1084,lustig::A,ख़ुशदिल,piikulavoq
1085,sanft::A,नम्र,isumagippoq
1086,hungrig::A,भूखा,kaappoq
1087,hungrig::A,भूखा,perlilerpoq
1088,krank::A,बीमार,napparsimavoq
1089,krank::A,अस्वस्थ,napparsimavoq
1090,nackt::A,नग्न,
1091,traurig::A,उदास,aliasuppoq
1092,traurig::A,रंजीदा,aliasuppoq
1093,lebendig::A,जीता,uumavoq
1094,lebendig::A,ज़िंदा,uumavoq
1095,gut::A,अच्छा,ajunngilaq
1096,schlecht::A,बुरा,sualuppoq
1097,schlecht::A,ख़राब,sualuppoq
1098,richtig::A,ठीक,iluarpoq
1099,schlimm::A,बुरा,amiilaarnarpoq
1100,schlimm::A,अप्रिय,amiilaarnarpoq
1101,wahr::A,सच,ilumoorpoq
1102,alt::A,पुराना,pisoqaq
1103,neu::A,नया,nutaavoq
1104,ehemalig::A,भूतपूर्व,
1105,alt[Lebewesen]::A,बूढ़ा,utoqqaq
1106,alt[Lebewesen]::A,वृद्ध,utoqqaq
1107,jung::A,जवान,inuusuppoq
1108,jung::A,जवान,kingulliarsuk
1109,arm::A,ग़रीब,piillasoq
1110,arm::A,ग़रीब,piitsuuvoq
1111,reich::A,धनी,pisuuvoq
1112,reich::A,अमीर,pisuuvoq
1113,bekannt::A,मालूम,
1114,berühmt::A,मशहूर,tusaamasaq
1115,berühmt::A,प्रसिद्ध,tusaamasaq
1116,fremd::A,विदेशी,ajasoornarpoq
1117,fremd::A,अपरिचित,ajasoornarpoq
1118,verschieden::A,अलग,allatut
1119,verschieden::A,अलग,tamalaat
1120,verschieden::A,भिन्न,allatut
1121,verschieden::A,भिन्न,tamalaat
1122,nah::A,नज़दीकी,qanippoq
1123,fern::A,दूर,ungasippoq
1124,fern::A,दूरस्थ,ungasippoq
1125,linker::A,बायाँ,saamerleq
1126,rechter::A,दायाँ,innarluissut
1127,rechter::A,दाहिना,innarluissut
1128,anderer::A,अन्य,
1129,anderer::A,दूसरा,
1130,erster::A,पहला,siulleq
1131,erster::A,प्रथम,siulleq
1132,zweiter::A,दूसरा,qataatsup tullia
1133,zweiter::A,द्वितीय,qataatsup tullia
1134,dritter::A,तीसरा,pingajorarterut
1135,letzter::A,अंतिम,kingulleq
1136,letzter::A,आख़िरी,kingulleq
1137,allein::ADV,तनहा,kisimiippoq
1138,allein::ADV,अकेले,kisimiippoq
1139,auf einmal::ADV,वक़्त में,tassanngaannaq
1140,zusammen::ADV,एक साथ,attaasa
1141,zusammen::ADV,एक साथ,attarmik
1142,zusammen::ADV,साथ साथ,attaasa
1143,zusammen::ADV,साथ साथ,attarmik
1144,lange::ADV,देर तक,akuni
1145,plötzlich::ADV,सहसा,tassanngaannaq
1146,plötzlich::ADV,अचानक,tassanngaannaq
1147,sofort::ADV,तुरंत,erniinnaq
1148,später::ADV,बाद को,kingorna
1149,später::ADV,बाद में,kingorna
1150,jetzt::ADV,अब,maanna
1151,jetzt::ADV,अब,massakkut
1152,jetzt::ADV,अभी,maanna
1153,jetzt::ADV,अभी,massakkut
1154,heute::ADV,आज,ullumi
1155,morgen::ADV,कल,aqagu
1156,bald::ADV,जल्दी,erniinnaq
1157,dann::ADV,तब,taava
1158,gestern::ADV,कल,ippassaq
1159,einst::ADV,एक दिन,ataatsimik
1160,einst::ADV,एक दिन,ilaanni
1161,einst::ADV,पहले कभी,ataatsimik
1162,einst::ADV,पहले कभी,ilaanni
1163,damals::ADV,उस समय,taamani
1164,damals::ADV,उस समय,taamanikkut
1165,damals::ADV,उस समय,taassumuunakkut
1166,damals::ADV,उन दिनों,taamani
1167,damals::ADV,उन दिनों,taamanikkut
1168,damals::ADV,उन दिनों,taassumuunakkut
1169,danach::ADV,इसके बाद,taava
1170,danach::ADV,इसके पश्चात्,taava
1171,vorher::ADV,पहले,siornagut
1172,vorher::ADV,पेशतर,siornagut
1173,zuerst::ADV,पहले,
1174,einmal::ADV,एक बार,ilaanni
1175,einmal::ADV,एक बार,ataatsimik
1176,einmal::ADV,एक दफ़ा,ilaanni
1177,einmal::ADV,एक दफ़ा,ataatsimik
1178,manchmal::ADV,कभी कभी,qaqutigu
1179,manchmal::ADV,कभी कभी,qaqutigut
1180,oft::ADV,अक्सर,akulikitsumik
1181,immer::ADV,सदा,tamatigut
1182,immer::ADV,हमेशा,tamatigut
1183,niemals::ADV,कभी नहीं,
1184,niemals::ADV,कदापि नहीं,
1185,hier::ADV,इधर,maani
1186,hier::ADV,यहाँ,maani
1187,hierhin::ADV,इधर को,maani
1188,hierhin::ADV,यहाँ को,maani
1189,von hier::ADV,यहाँ से,
1190,dort::ADV,उधर,
1191,dort::ADV,वहाँ,
1192,dorthin::ADV,उधर को,ikuuna
1193,dorthin::ADV,वहाँ को,ikuuna
1194,geradeaus::ADV,सीधे,narlumut
1195,vorwärts::ADV,आगे,pilangavoc
1196,vorwärts::ADV,आगे को,pilangavoc
1197,rückwärts::ADV,पीछे को,kingumut
1198,rückwärts::ADV,पीछे को,tunumut or tunummut
1199,zurück::ADV,वापस,kingumut
1200,zurück::ADV,वापस,tunumut or tunummut
1201,unten::ADV,नीचे,kana
1202,hinab::ADV,नीचे को,qiviu
1203,oben::ADV,ऊपर,
1204,hinauf::ADV,ऊपर को,
1205,überall::ADV,हर जगह,tamaginni
1206,überall::ADV,हर जगह,tamani tamaani
1207,überall::ADV,हर स्थान,tamaginni
1208,überall::ADV,हर स्थान,tamani tamaani
1209,nicht::ADV,न,
1210,nicht::ADV,नहीं,
1211,ein wenig::ADV,कुछ,
1212,ein wenig::ADV,ज़रा,
1213,ein wenig::ADV,थोड़ा,
1214,kaum::ADV,लगभग नहीं,qaqutigorsuaq
1215,kaum::ADV,बराबर नहीं,qaqutigorsuaq
1216,sehr::ADV,बहुत,assut
1217,so::ADV,ऐसा,
1218,noch::ADV,अभी तक,qeratavoq
1219,nur::ADV,केवल,
1220,nur::ADV,सिर्फ़,
1221,schon::ADV,चुकना,taava-una
1222,wieder::ADV,फिर,kingumut
1223,wieder::ADV,दुबारा,kingumut
1224,vergebens::ADV,व्यर्थ,angiluk
1225,vor::PRP,के आगे,
1226,vor::PRP,के सामने,
1227,hinter::PRP,के पीछे,
1228,unter::PRP,के तले,
1229,unter::PRP,के नीचे,
1230,durch::PRP,के पार,
1231,neben::PRP,के पास,
1232,neben::PRP,की बग़ल में,
1233,zwischen::PRP,के बीच,
1234,wegen::PRP,के कारण,
1235,wegen::PRP,की वजह से,
1236,dies::PRN,यह,manna
1237,dies::PRN,यह,matuma
1238,das::PRN,वह,ua
1239,alles::PRN,सब,
1240,alles::PRN,सब कुछ,
1241,ich::PRN,मैं,uanga
1242,du::PRN,तू,illit
1243,er::PRN,यह,una
1244,wir::PRN,हम,uagut
1245,ihr::PRN,तुम,ilissi
1246,sie::PRN,ये,uku
1247,was::FPRN,क्या,aat?
1248,wer::FPRN,कौन,kikkut
1249,wo::FADV,किधर,sumi
1250,wohin::FADV,किधर,sumut
1251,wie::FADV,कैसे,qanoq
1252,warum::FADV,क्यों,sooq
1253,wieviel::FNUM,कितना,qassit
1254,wieviel::FNUM,कितना,qanoq atsigisumik?
1255,eins::NUM,एक,ataaseq
1256,zwei::NUM,दो,marluk
1257,drei::NUM,तीन,pingasut
1258,vier::NUM,चार,sisamat
1259,vier::NUM,चार,qajuusat
1260,fünf::NUM,पाँच,tallimat
1261,sechs::NUM,छह,arfineq
1262,sechs::NUM,छह,arfinillit
1263,sieben::NUM,सात,arfineq-marluk
1264,acht::NUM,आठ,arfineq pingasut
1265,neun::NUM,नौ,qulingiluat
1266,neun::NUM,नौ,arfineq sisamat
1267,zehn::NUM,दस,qulit
1268,elf::NUM,ग्यारह,aqqaneq
1269,zwölf::NUM,बारह,aqqaneq-marluk
1270,zwanzig::NUM,बीस,tyve
1271,dreißig::NUM,तीस,tredive
1272,dreißig::NUM,तीस,pingasunik qulillit
1273,vierzig::NUM,चालीस,fyrre
1274,fünfzig::NUM,पचास,halvtreds
1275,fünfzig::NUM,पचास,tallimanik qulillit
1276,sechzig::NUM,साठ,tres
1277,siebzig::NUM,सत्तर,halvfjerds
1278,achtzig::NUM,अस्सी,firs
1279,neunzig::NUM,नव्वे,halvfems
1280,hundert::NUM,सौ,et hundrede
1281,tausend::NUM,हज़ार,et tusinde
1282,und::CNJ,और,aamma
1283,oder::CNJ,या,imalluunnit
1284,stehen::V,खड़ा होना,sikingavoq
1285,sitzen::V,बैठना,ingippoq
1286,liegen::V,लेटना,nalavoq
1287,liegen::V,लेटना,aqupivoq
1288,hängen::V,लटकना,nivinngarpaa
1289,werden::V,बनना,pinngorpoq
1290,passieren::V,होना,pivoq
1291,beginnen::V,आरंभ होना,aallarnerpaa
1292,beginnen::V,प्रारंभ होना,aallarnerpaa
1293,enden::V,अंत होना,naggaserpaa
1294,enden::V,ख़तम होना,naggaserpaa
1295,wechseln::V,बदलना,immikkut ilivoq
1296,aufgehen[Sonne]::V,चढ़ना,
1297,aufgehen[Sonne]::V,उदित होना,
1298,untergehen[Sonne]::V,अस्त हो जाना,ilioqqaasoq
1299,scheinen[Sonne]::V,रोशनी देना,qinnorpoq
1300,scheinen[Sonne]::V,रोशनी देना,qinngorpoq
1301,donnern::V,गरजना,kalleq
1302,wehen::V,चलना,timmivoq
1303,strömen::V,बहना,
1304,strömen::V,प्रवाहित होना,
1305,fließen::V,बहना,
1306,fließen::V,प्रवाहित होना,
1307,sich drehen::V,घूमना,ipippaa
1308,schwanken::V,हिलना,aalavoq
1309,schwingen::V,हिलना,issakajaat or issakatsiaarut
1310,fallen::V,गिरना,quasivaa
1311,brennen::V,जलना,seerpoq
1312,brennen::V,जलना,uuppaa
1313,rauchen::V,धुआँ उड़ाना,pujoorpoq
1314,regnen::V,बरसना,siallerpoq
1315,gefrieren::V,जमना,qiulerpoq
1316,tauen::V,गलना,aappoq
1317,tauen::V,पिघलना,aappoq
1318,schmelzen::V,गलना,aappoq
1319,schmelzen::V,गलना,aatsippaa
1320,schmelzen::V,पिघलना,aappoq
1321,schmelzen::V,पिघलना,aatsippaa
1322,trocknen::V,सूखना,panerserpaa
1323,sieden::V,उबलना,qalappoq
1324,faulen::V,गलना,
1325,faulen::V,सड़ना,
1326,verfaulen::V,गलना,
1327,verfaulen::V,सड़ना,
1328,reißen::V,फटना,qulli
1329,reißen::V,फटना,alittorpaa
1330,reißen::V,फटना,kimillanneq
1331,versinken::V,डूबना,kivivaa
1332,versinken::V,डूबना,apparpoq
1333,vergehen::V,बीतना,qaangerpaa
1334,vergehen::V,बीतना,sarsuppoq
1335,vergehen::V,गुज़रना,qaangerpaa
1336,vergehen::V,गुज़रना,sarsuppoq
1337,erscheinen::V,दिखाई देना,takutippoq
1338,verschwinden::V,ग़ायब होना,
1339,sinken::V,घटना,kivivaa
1340,sinken::V,घटना,apparpoq
1341,sinken::V,उतरना,kivivaa
1342,sinken::V,उतरना,apparpoq
1343,abnehmen::V,घटना,ikillipput
1344,zunehmen::V,बढ़ना,allisippaa
1345,steigen::V,बढ़ना,allisippaa
1346,wachsen::V,उगना,allivoq
1347,glänzen::V,चमकना,qinngorpoq
1348,glänzen::V,चमकना,qinnorpoq
1349,funkeln::V,जगमगाना,uisorilavoq
1350,funkeln::V,टिमटिमाना,uisorilavoq
1351,lärmen::V,शोर मचाना,
1352,läuten::V,बजना,avilualaarpoq
1353,klingeln::V,बजना,aviluarpoq
1354,klingeln::V,बजना,aviluarpaluppoq
1355,klirren::V,झनझनाना,
1356,brausen::V,साँय-साँय करना,ittuk
1357,brausen::V,साँय-साँय करना,ittuppoq
1358,brausen::V,साँय-साँय करना,ittuppaluppoq
1359,rauschen::V,सरसराना,
1360,klingen::V,बजना,
1361,bellen::V,भौंकना,qiluppoq
1362,heulen::V,गुर्राना,maarpoq
1363,heulen::V,गुर्राना,maalavoq
1364,heulen::V,गुर्राना,miaggoorpoq
1365,blasen::V,फूँकना,aporneq
1366,pfeifen::V,सीटी देना,siggartartitsivoq
1367,pfeifen::V,सीटी देना,siorsulavoq
1368,schreien::V,चिल्लाना,suaarpoq
1369,stöhnen::V,कराहना,nipiliorpoq
1370,stöhnen::V,कराहना,nipilliorpoq
1371,stöhnen::V,आहें भरना,nipiliorpoq
1372,stöhnen::V,आहें भरना,nipilliorpoq
1373,zittern::V,काँपना,qarsulivik
1374,leben::V,जीना,inuuvoq
1375,geboren werden::V,पैदा होना,inuuvoq
1376,geboren werden::V,पैदा होना,inunngorpoq
1377,atmen::V,साँस लेना,anersaarpoq
1378,trinken::V,पीना,imerpoq
1379,essen::V,खाना,tamorpoq
1380,schlucken::V,निगलना,tuluarnaq
1381,müde werden::V,थकना,
1382,müde werden::V,उकताना,
