,Concept_ID,eu,se
4399,schwer::A,pisutsu,lossâd
4400,schwer::A,pisutsu,ло̄ссэ
4401,schwer::A,pisutsu,ло̄ссэсь
4402,schön::A,eder,tjaebpies
4403,schön::A,eder,tjábbe
4404,schön::A,eder,čáppat
4405,schön::A,eder,muččâd
4406,schön::A,eder,mooččâd
4407,schön::A,eder,мо̄джесь
4408,heiß::A,bero,baahke
4409,heiß::A,bero,báhkas
4410,heiß::A,bero,báhkas
4411,heiß::A,bero,paahâs
4412,heiß::A,bero,paakkâs
4413,heiß::A,bero,жоарр
4414,heiß::A,bero,по̄а̄ххк
4415,heiß::A,oso bero,baahke
4416,heiß::A,oso bero,báhkas
4417,heiß::A,oso bero,báhkas
4418,heiß::A,oso bero,paahâs
4419,heiß::A,oso bero,paakkâs
4420,heiß::A,oso bero,жоарр
4421,heiß::A,oso bero,по̄а̄ххк
4422,warm::A,bero,bïjveles
4423,warm::A,bero,liekkas
4424,warm::A,bero,liekkas
4425,warm::A,bero,liegâs
4426,warm::A,bero,liõggâs
4427,warm::A,bero,по̄а̄ххк
4428,kalt::A,hotz,galme
4429,kalt::A,hotz,galmas
4430,kalt::A,hotz,tjoaskes
4431,kalt::A,hotz,galmmas
4432,kalt::A,hotz,koolmâs
4433,kalt::A,hotz,kõõlmâs
4434,kalt::A,hotz,кэ̄ллм
4435,kühl::A,hotzil,jueskies
4436,kühl::A,hotzil,gujos
4437,kühl::A,hotzil,goasos
4438,kühl::A,hotzil,čoaskkis
4439,kühl::A,hotzil,čuássid
4440,kühl::A,hotzil,čue´cǩes
4441,kühl::A,hotzil,чуэцькесь
4442,frisch::A,fresko,fïerske
4443,frisch::A,fresko,varás
4444,frisch::A,fresko,varres
4445,frisch::A,fresko,varas
4446,frisch::A,fresko,voorâs
4447,frisch::A,fresko,võõrâs
4448,frisch::A,fresko,вэрс
4449,frisch::A,hozkirri,fïerske
4450,frisch::A,hozkirri,varás
4451,frisch::A,hozkirri,varres
4452,frisch::A,hozkirri,varas
4453,frisch::A,hozkirri,voorâs
4454,frisch::A,hozkirri,võõrâs
4455,frisch::A,hozkirri,вэрс
4456,feucht::A,heze,låpsoes
4457,feucht::A,heze,suolnos
4458,feucht::A,heze,njuoskas
4459,feucht::A,heze,gásttas
4460,feucht::A,heze,laavtâs
4461,feucht::A,heze,nje´bll
4462,feucht::A,heze,ню̄ццк
4463,nass::A,busti,lovve
4464,nass::A,busti,njuoskas
4465,nass::A,busti,luvás
4466,nass::A,busti,njuoskkas
4467,nass::A,busti,njuoskâs
4468,nass::A,busti,njuõckas
4469,nass::A,busti,ню̄ццк
4470,trocken::A,siku,gejhkie
4471,trocken::A,siku,gåjkes
4472,trocken::A,siku,goikkis
4473,trocken::A,siku,ko'škes
4474,trocken::A,siku,kååšǩes
4475,trocken::A,siku,коашшьк
4476,trocken::A,lehor,gejhkie
4477,trocken::A,lehor,gåjkes
4478,trocken::A,lehor,goikkis
4479,trocken::A,lehor,ko'škes
4480,trocken::A,lehor,kååšǩes
4481,trocken::A,lehor,коашшьк
4482,voll::A,bete,dïeve
4483,voll::A,bete,dievas
4484,voll::A,bete,dievva
4485,voll::A,bete,tievâs
4486,voll::A,bete,tiiudas
4487,voll::A,bete,тӣввт
4488,leer::A,huts,tovme
4489,leer::A,huts,gåaroes
4490,leer::A,huts,guoros
4491,leer::A,huts,guorus
4492,leer::A,huts,kuárus
4493,leer::A,huts,kuâras
4494,leer::A,huts,курас
4495,offen::A,ireki,latjkes
4496,offen::A,ireki,rabás
4497,offen::A,ireki,rabas
4498,offen::A,ireki,áávus
4499,offen::A,ireki,jââ´ldes
4500,offen::A,ireki,а̄в
4501,geschlossen::A,itxita,måskoes
4502,geschlossen::A,itxita,dahpas
4503,geschlossen::A,itxita,gitta
4504,geschlossen::A,itxita,kiddâ
4505,geschlossen::A,itxita,ǩidd
4506,geschlossen::A,itxita,mååskas
4507,sauber::A,xahu,raejnies
4508,sauber::A,xahu,rájnas
4509,sauber::A,xahu,buhtes
4510,sauber::A,xahu,ráinnas
4511,sauber::A,xahu,čurgâd
4512,sauber::A,xahu,puu´ttes
4513,sauber::A,xahu,чӣллк
4514,sauber::A,garbi,raejnies
4515,sauber::A,garbi,rájnas
4516,sauber::A,garbi,buhtes
4517,sauber::A,garbi,ráinnas
4518,sauber::A,garbi,čurgâd
4519,sauber::A,garbi,puu´ttes
4520,sauber::A,garbi,чӣллк
4521,schmutzig::A,lohi,sleagroeh
4522,schmutzig::A,lohi,duolvas
4523,schmutzig::A,lohi,duolvvas
4524,schmutzig::A,lohi,tuol'vii
4525,schmutzig::A,lohi,sähssai
4526,schmutzig::A,lohi,са̄ккьс
4527,schmutzig::A,zikin,sleagroeh
4528,schmutzig::A,zikin,duolvas
4529,schmutzig::A,zikin,duolvvas
4530,schmutzig::A,zikin,tuol'vii
4531,schmutzig::A,zikin,sähssai
4532,schmutzig::A,zikin,са̄ккьс
4533,roh::A,gordin,saajpe
4534,roh::A,gordin,saajpes
4535,roh::A,gordin,njuoskas
4536,roh::A,gordin,njuoskkas
4537,roh::A,gordin,njuoskâs
4538,roh::A,gordin,njuõckas
4539,roh::A,gordin,ню̄ццк
4540,reif::A,umo,njoetseldh
4541,reif::A,umo,láddam
4542,reif::A,umo,givssas
4543,reif::A,umo,кӣркна
4544,reif::A,umo,са̄ххьплуввма
4545,reif::A,heldu,njoetseldh
4546,reif::A,heldu,láddam
4547,reif::A,heldu,givssas
4548,reif::A,heldu,кӣркна
4549,reif::A,heldu,са̄ххьплуввма
4550,lecker::A,goxo,hearskoes
4551,lecker::A,goxo,hærssko
4552,lecker::A,goxo,njálggat
4553,lecker::A,goxo,njäälgis
4554,lecker::A,goxo,njõ´ddi
4555,lecker::A,goxo,шӣг
4556,süß::A,goxo,sieties
4557,süß::A,goxo,hálmes
4558,süß::A,goxo,hálmmá
4559,süß::A,goxo,njálggat
4560,süß::A,goxo,njäälgis
4561,süß::A,goxo,njää´ljes
4562,süß::A,goxo,ня̄ллькесь
4563,bitter::A,karmin,bihtseds
4564,bitter::A,karmin,baetjkies
4565,bitter::A,karmin,bitjes
4566,bitter::A,karmin,tsibtsa
4567,bitter::A,karmin,bahča
4568,bitter::A,karmin,pišker
4569,bitter::A,karmin,poččâ
4570,bitter::A,karmin,pe´čǩǩer
4571,bitter::A,karmin,пыччкар
4572,bitter::A,garratz,bihtseds
4573,bitter::A,garratz,baetjkies
4574,bitter::A,garratz,bitjes
4575,bitter::A,garratz,tsibtsa
4576,bitter::A,garratz,bahča
4577,bitter::A,garratz,pišker
4578,bitter::A,garratz,poččâ
4579,bitter::A,garratz,pe´čǩǩer
4580,bitter::A,garratz,пыччкар
4581,sauer::A,mingots,baetjkies
4582,sauer::A,mingots,goastes
4583,sauer::A,mingots,suvres
4584,sauer::A,mingots,suvrris
4585,sauer::A,mingots,suuvres
4586,sauer::A,mingots,kuástis
4587,sauer::A,mingots,kuä´stt
4588,sauer::A,mingots,кӯцц
4589,hell::A,argi,tjuavkeds
4590,hell::A,argi,tjuovggat
4591,hell::A,argi,čuovgat
4592,hell::A,argi,čuovvâd
4593,hell::A,argi,čuõvvâd
4594,hell::A,argi,чуввесь
4595,dunkel::A,ilun,sjuevnjeds
4596,dunkel::A,ilun,sjævnnjat
4597,dunkel::A,ilun,seavdnjat
4598,dunkel::A,ilun,sevŋâd
4599,dunkel::A,ilun,seu´nnjed
4600,dunkel::A,ilun,се̄ввьнесь
4601,schwarz::A,beltz,tjeehpes
4602,schwarz::A,beltz,tjáhppat
4603,schwarz::A,beltz,čáhppes
4604,schwarz::A,beltz,čappâd
4605,schwarz::A,beltz,čappâd
4606,schwarz::A,beltz,чо̄а̄хпесь
4607,weiß::A,zuri,veelkes
4608,weiß::A,zuri,bedjat
4609,weiß::A,zuri,vielggat
4610,weiß::A,zuri,vielgat
4611,weiß::A,zuri,viel'gâd
4612,weiß::A,zuri,viõlggâd
4613,weiß::A,zuri,вӣллькесь
4614,rot::A,gorri,rööpses
4615,rot::A,gorri,ruoppsat
4616,rot::A,gorri,ruoksat
4617,rot::A,gorri,ruop'sâd
4618,rot::A,gorri,ruõpssâd
4619,rot::A,gorri,рӯппсесь
4620,gelb::A,hori,viskes
4621,gelb::A,hori,visská
4622,gelb::A,hori,fiskes
4623,gelb::A,hori,viskâd
4624,gelb::A,hori,viskkâd
4625,gelb::A,hori,руччк'сь
4626,blau::A,urdin,plaave
4627,blau::A,urdin,alek
4628,blau::A,urdin,lahtte
4629,blau::A,urdin,alit
4630,blau::A,urdin,čuov'jâd
4631,blau::A,urdin,ââ´liǩ
4632,blau::A,urdin,алехь
4633,grün::A,berde,kruana
4634,grün::A,berde,kroenes
4635,grün::A,berde,ruodná
4636,grün::A,berde,ruoná
4637,grün::A,berde,ruonas
4638,grün::A,berde,ruánáá
4639,grün::A,berde,ruânn
4640,grün::A,berde,ruõnâs
4641,grün::A,berde,руэнн
4642,grün::A,musker,kruana
4643,grün::A,musker,kroenes
4644,grün::A,musker,ruodná
4645,grün::A,musker,ruoná
4646,grün::A,musker,ruonas
4647,grün::A,musker,ruánáá
4648,grün::A,musker,ruânn
4649,grün::A,musker,ruõnâs
4650,grün::A,musker,руэнн
4651,grau::A,urdin,kraevies
4652,grau::A,urdin,rávuk
4653,grau::A,urdin,rávvat
4654,grau::A,urdin,ránis
4655,grau::A,urdin,räänis
4656,grau::A,urdin,rää´nes
4657,grau::A,urdin,кӯввесь
4658,grau::A,urdinabar,kraevies
4659,grau::A,urdinabar,rávuk
4660,grau::A,urdinabar,rávvat
4661,grau::A,urdinabar,ránis
4662,grau::A,urdinabar,räänis
4663,grau::A,urdinabar,rää´nes
4664,grau::A,urdinabar,кӯввесь
4665,bunt::A,koloretsu,girjak
4666,bunt::A,koloretsu,girjái
4667,bunt::A,koloretsu,máŋggaivnat
4668,bunt::A,koloretsu,ivdnái
4669,bunt::A,koloretsu,kirjáá
4670,bunt::A,koloretsu,ǩe´rjj
4671,bunt::A,koloretsu,ǩeârjaž
4672,bunt::A,koloretsu,кыррьй
4673,billig::A,merke,aelpies
4674,billig::A,merke,liehties
4675,billig::A,merke,álbbe
4676,billig::A,merke,hálbi
4677,billig::A,merke,hälbi
4678,billig::A,merke,hä´lbb
4679,billig::A,merke,вӯгас
4680,billig::A,merke,вӯгкесь
4681,teuer::A,garesti,dovres
4682,teuer::A,garesti,divras
4683,teuer::A,garesti,divrras
4684,teuer::A,garesti,tiivrâs
4685,teuer::A,garesti,kaallâš
4686,teuer::A,garesti,ко̄а̄ллэш
4687,wertvoll::A,baliotsu,aarvoes
4688,wertvoll::A,baliotsu,árvulasj
4689,wertvoll::A,baliotsu,árvvolaš
4690,wertvoll::A,baliotsu,tiivrâs
4691,wertvoll::A,baliotsu,kaallâš
4692,wertvoll::A,baliotsu,а̄ррвъесь
4693,wertvoll::A,baliotsu,ко̄а̄ллшэсь
4694,blind::A,itsu,tjelmehts
4695,blind::A,itsu,tjalmedibme
4696,blind::A,itsu,čalmmeheapme
4697,blind::A,itsu,čuovggaheapme
4698,blind::A,itsu,šoohâd
4699,blind::A,itsu,ča'lmettem
4700,blind::A,itsu,čââ´lmte´m
4701,blind::A,itsu,чальмхем
4702,taub::A,gor,bieljehts
4703,taub::A,gor,bieljedibme
4704,taub::A,gor,bealjeheapmi
4705,taub::A,gor,pel'jittem
4706,taub::A,gor,pee´lljte´m
4707,taub::A,gor,пе̄лльйхем
4708,taub::A,gor,кулхэмесь
4709,taub::A,gor,кулнаххьтэм
4710,kräftig::A,kementsu,veaksehks
4711,kräftig::A,kementsu,gievrra
4712,kräftig::A,kementsu,gievra
4713,kräftig::A,kementsu,viek'sâ
4714,kräftig::A,kementsu,viõhss
4715,kräftig::A,kementsu,вӣгкъесь
4716,kräftig::A,kementsu,тоаввсамусс
4717,stark::A,bizkor,raavtehtje
4718,stark::A,bizkor,nanos
4719,stark::A,bizkor,gievrra
4720,stark::A,bizkor,kievra
4721,stark::A,bizkor,nanus
4722,stark::A,bizkor,viek'sâ
4723,stark::A,bizkor,raavâs
4724,stark::A,bizkor,роавас
4725,stark::A,indartsu,raavtehtje
4726,stark::A,indartsu,nanos
4727,stark::A,indartsu,gievrra
4728,stark::A,indartsu,kievra
4729,stark::A,indartsu,nanus
4730,stark::A,indartsu,viek'sâ
4731,stark::A,indartsu,raavâs
4732,stark::A,indartsu,роавас
4733,schwach::A,ahul,dåsmoes
4734,schwach::A,ahul,fámodibme
4735,schwach::A,ahul,fámoheapme
4736,schwach::A,ahul,njuoras
4737,schwach::A,ahul,hiäju
4738,schwach::A,ahul,njuorâs
4739,schwach::A,ahul,rââ´šš
4740,schwach::A,ahul,njuõrâs
4741,schwach::A,ahul,рашшь
4742,schwach::A,ahul,ражесь
4743,schwach::A,ahul,са̄мхэм
4744,schwach::A,indargabe,dåsmoes
4745,schwach::A,indargabe,fámodibme
4746,schwach::A,indargabe,fámoheapme
4747,schwach::A,indargabe,njuoras
4748,schwach::A,indargabe,hiäju
4749,schwach::A,indargabe,njuorâs
4750,schwach::A,indargabe,rââ´šš
4751,schwach::A,indargabe,njuõrâs
4752,schwach::A,indargabe,рашшь
4753,schwach::A,indargabe,ражесь
4754,schwach::A,indargabe,са̄мхэм
4755,fett::A,gizen,buajtehks
4756,fett::A,gizen,buojdák
4757,fett::A,gizen,buoidi
4758,fett::A,gizen,puáidáh
4759,fett::A,gizen,pueidaǥ
4760,fett::A,gizen,пуййт
4761,schlank::A,lerden,siegkies
4762,schlank::A,lerden,bievrek
4763,schlank::A,lerden,njuorro
4764,schlank::A,lerden,seaggi
4765,schlank::A,lerden,šoođbâs
4766,schlank::A,lerden,seä´ǧ'ǧ
4767,schlank::A,lerden,се̄ӈькесь
4768,hübsch::A,polit,faavroes
4769,hübsch::A,polit,fávrro
4770,hübsch::A,polit,fávru
4771,hübsch::A,polit,muččâd
4772,hübsch::A,polit,mooččâd
4773,hübsch::A,polit,мо̄джесь
4774,böse::A,tzar,vesties
4775,böse::A,tzar,bahá
4776,böse::A,tzar,bahá
4777,böse::A,tzar,paa
4778,böse::A,tzar,ilbâd
4779,böse::A,tzar,paas
4780,böse::A,tzar,ilbbâd
4781,böse::A,tzar,поасс
4782,böse::A,tzar,кэ̄рряй
4783,böse::A,gaizto,vesties
4784,böse::A,gaizto,bahá
4785,böse::A,gaizto,bahá
4786,böse::A,gaizto,paa
4787,böse::A,gaizto,ilbâd
4788,böse::A,gaizto,paas
4789,böse::A,gaizto,ilbbâd
4790,böse::A,gaizto,поасс
4791,böse::A,gaizto,кэ̄рряй
4792,dumm::A,lelo,gåffoeh
4793,dumm::A,lelo,jalla
4794,dumm::A,lelo,doavki
4795,dumm::A,lelo,tuhme
4796,dumm::A,lelo,tu´hmm
4797,dumm::A,lelo,о̄менэш
4798,dumm::A,lelo,то̄ӆӆкхем
4799,dumm::A,pello,gåffoeh
4800,dumm::A,pello,jalla
4801,dumm::A,pello,doavki
4802,dumm::A,pello,tuhme
4803,dumm::A,pello,tu´hmm
4804,dumm::A,pello,о̄менэш
4805,dumm::A,pello,то̄ӆӆкхем
4806,faul::A,nagi,aeblehts
4807,faul::A,nagi,lájkke
4808,faul::A,nagi,láiki
4809,faul::A,nagi,läški
4810,faul::A,nagi,lä´šǩǩ
4811,faul::A,nagi,ла̄шькесь
4812,faul::A,alfer,aeblehts
4813,faul::A,alfer,lájkke
4814,faul::A,alfer,láiki
4815,faul::A,alfer,läški
4816,faul::A,alfer,lä´šǩǩ
4817,faul::A,alfer,ла̄шькесь
4818,fleißig::A,maratz,rudtjege
4819,fleißig::A,maratz,vïssjeles
4820,fleißig::A,maratz,vissjal
4821,fleißig::A,maratz,viššal
4822,fleißig::A,maratz,doaimmalaš
4823,fleißig::A,maratz,viššâl
4824,fleißig::A,maratz,re´ttev
4825,fleißig::A,lanzale,rudtjege
4826,fleißig::A,lanzale,vïssjeles
4827,fleißig::A,lanzale,vissjal
4828,fleißig::A,lanzale,viššal
4829,fleißig::A,lanzale,doaimmalaš
4830,fleißig::A,lanzale,viššâl
4831,fleißig::A,lanzale,re´ttev
4832,geizig::A,zeken,saejkies
4833,geizig::A,zeken,hánes
4834,geizig::A,zeken,gáhcci
4835,geizig::A,zeken,gárži
4836,geizig::A,zeken,käcci
4837,geizig::A,zeken,häänis
4838,geizig::A,zeken,kä´cc
4839,geizig::A,zeken,сыннҍ
4840,geizig::A,zeken,скухьпесь
4841,geizig::A,zikoitz,saejkies
4842,geizig::A,zikoitz,hánes
4843,geizig::A,zikoitz,gáhcci
4844,geizig::A,zikoitz,gárži
4845,geizig::A,zikoitz,käcci
4846,geizig::A,zikoitz,häänis
4847,geizig::A,zikoitz,kä´cc
4848,geizig::A,zikoitz,сыннҍ
4849,geizig::A,zikoitz,скухьпесь
4850,klug::A,zuhur,vihtehks
4851,klug::A,zuhur,vijses
4852,klug::A,zuhur,jiermmá
4853,klug::A,zuhur,fihtolaš
4854,klug::A,zuhur,jiä'rmálâš
4855,klug::A,zuhur,hitrai
4856,klug::A,zuhur,то̄ӆӆкэш
4857,klug::A,zuhur,вӣллвэсь
4858,geschickt::A,trebe,tjiehpies
4859,geschickt::A,trebe,tjiehppe
4860,geschickt::A,trebe,čeahppi
4861,geschickt::A,trebe,čeppi
4862,geschickt::A,trebe,čeä´p'p
4863,geschickt::A,trebe,чепесь
4864,geschickt::A,antzetsu,tjiehpies
4865,geschickt::A,antzetsu,tjiehppe
4866,geschickt::A,antzetsu,čeahppi
4867,geschickt::A,antzetsu,čeppi
4868,geschickt::A,antzetsu,čeä´p'p
4869,geschickt::A,antzetsu,чепесь
4870,lieb::A,maite,boerehks
4871,lieb::A,maite,lådje
4872,lieb::A,maite,gieres
4873,lieb::A,maite,ráhkis
4874,lieb::A,maite,láđis
4875,lieb::A,maite,räähis
4876,lieb::A,maite,pue´rr
4877,lieb::A,maite,rää´ǩǩes
4878,lieb::A,maite,мӣлса
4879,lieb::A,laztan,boerehks
4880,lieb::A,laztan,lådje
4881,lieb::A,laztan,gieres
4882,lieb::A,laztan,ráhkis
4883,lieb::A,laztan,láđis
4884,lieb::A,laztan,räähis
4885,lieb::A,laztan,pue´rr
4886,lieb::A,laztan,rää´ǩǩes
4887,lieb::A,laztan,мӣлса
4888,lustig::A,alaitsu,lustes
4889,lustig::A,alaitsu,suohtas
4890,lustig::A,alaitsu,hávski
4891,lustig::A,alaitsu,hitruu
4892,lustig::A,alaitsu,iilooš
4893,lustig::A,alaitsu,hää´sǩ
4894,lustig::A,alaitsu,viä´s'sel
4895,lustig::A,alaitsu,руэняс
4896,sanft::A,eme,lïemkeds
4897,sanft::A,eme,lines
4898,sanft::A,eme,lágŋet
4899,sanft::A,eme,linis
4900,sanft::A,eme,láđis
4901,sanft::A,eme,liägus
4902,sanft::A,eme,pivvâl
4903,sanft::A,eme,heä´nn
4904,sanft::A,eme,э̄йвсесь
4905,sanft::A,ezti,lïemkeds
4906,sanft::A,ezti,lines
4907,sanft::A,ezti,lágŋet
4908,sanft::A,ezti,linis
4909,sanft::A,ezti,láđis
4910,sanft::A,ezti,liägus
4911,sanft::A,ezti,pivvâl
4912,sanft::A,ezti,heä´nn
4913,sanft::A,ezti,э̄йвсесь
4914,hungrig::A,gose,nælggomin
4915,hungrig::A,gose,nealggas
4916,hungrig::A,gose,neälǥlaž
4917,hungrig::A,gose,не̄лльк
4918,krank::A,eri,skïemtje
4919,krank::A,eri,skibás
4920,krank::A,eri,buohcci
4921,krank::A,eri,pyec'cee
4922,krank::A,eri,puõcci
4923,krank::A,eri,panntiõrvas
4924,krank::A,eri,кэ̄бп
4925,krank::A,gaixo,skïemtje
4926,krank::A,gaixo,skibás
4927,krank::A,gaixo,buohcci
4928,krank::A,gaixo,pyec'cee
4929,krank::A,gaixo,puõcci
4930,krank::A,gaixo,panntiõrvas
4931,krank::A,gaixo,кэ̄бп
4932,nackt::A,biluzi,båadtsoeh
4933,nackt::A,biluzi,rihtso
4934,nackt::A,biluzi,álás
4935,nackt::A,biluzi,pie'tittem
4936,nackt::A,biluzi,piät'táá
4937,nackt::A,biluzi,päälljas
4938,nackt::A,biluzi,пефта
4939,nackt::A,biluzi,па̄льяс
4940,traurig::A,itun,håjnoes
4941,traurig::A,itun,suohtas
4942,traurig::A,itun,hådje
4943,traurig::A,itun,ahkit
4944,traurig::A,itun,ahheev
4945,traurig::A,itun,â´ǩǩed
4946,traurig::A,itun,чуэввесь
4947,traurig::A,betilun,håjnoes
4948,traurig::A,betilun,suohtas
4949,traurig::A,betilun,hådje
4950,traurig::A,betilun,ahkit
4951,traurig::A,betilun,ahheev
4952,traurig::A,betilun,â´ǩǩed
4953,traurig::A,betilun,чуэввесь
4954,lebendig::A,bizirik,jielije
4955,lebendig::A,bizirik,viesso
4956,lebendig::A,bizirik,ealli
4957,lebendig::A,bizirik,eeleev
4958,lebendig::A,bizirik,jie´lli
4959,lebendig::A,bizirik,е̄лльгденҍ
4960,gut::A,on,buerie
4961,gut::A,on,buorre
4962,gut::A,on,buorre
4963,gut::A,on,pyeṛi
4964,gut::A,on,šiõǥǥ
4965,gut::A,on,pue´rr
4966,gut::A,on,шувв
4967,gut::A,on,пуррь
4968,schlecht::A,txar,nåake
4969,schlecht::A,txar,skraape
4970,schlecht::A,txar,mådtan
4971,schlecht::A,txar,nievrre
4972,schlecht::A,txar,headju
4973,schlecht::A,txar,heittot
4974,schlecht::A,txar,hyeṇi
4975,schlecht::A,txar,niev'ri
4976,schlecht::A,txar,hue´nn
4977,schlecht::A,txar,нюэссь
4978,schlecht::A,txar,ню̄э̄зесь
4979,richtig::A,zuzen,rïekte
4980,richtig::A,zuzen,duolla
4981,richtig::A,zuzen,rievtes
4982,richtig::A,zuzen,riekta
4983,richtig::A,zuzen,vuoi'gâ
4984,richtig::A,zuzen,vuõiǥâs
4985,richtig::A,zuzen,вӯййк
4986,richtig::A,zuzen,вӯйкэсс
4987,schlimm::A,larri,nåake
4988,schlimm::A,larri,bahá
4989,schlimm::A,larri,vearrái
4990,schlimm::A,larri,niev'ri
4991,schlimm::A,larri,neu´rr
4992,schlimm::A,larri,ню̄э̄зесь
4993,wahr::A,egiazko,saetnies
4994,wahr::A,egiazko,sádnes
4995,wahr::A,egiazko,duohta
4996,wahr::A,egiazko,tuotâ
4997,wahr::A,egiazko,tuõtt
4998,wahr::A,egiazko,вӯйкас
4999,alt::A,zahar,båeries
5000,alt::A,zahar,oames
5001,alt::A,zahar,boaris
5002,alt::A,zahar,uámis
5003,alt::A,zahar,vuä´mes
5004,alt::A,zahar,вуэммь
5005,neu::A,berri,orre
5006,neu::A,berri,ådås
5007,neu::A,berri,ođas
5008,neu::A,berri,uuđâs
5009,neu::A,berri,oođâs
5010,neu::A,berri,о̄дт
5011,ehemalig::A,lehengo,evtebe
5012,ehemalig::A,lehengo,åvdep
5013,ehemalig::A,lehengo,dološ
5014,ehemalig::A,lehengo,oovdiš
5015,ehemalig::A,lehengo,tuâl'jõž
5016,ehemalig::A,lehengo,туллъя
5017,ehemalig::A,lehengo,э̄ввтлэсь
5018,alt[Lebewesen]::A,adindun,voeres
5019,alt[Lebewesen]::A,adindun,vuoras
5020,alt[Lebewesen]::A,adindun,boares
5021,alt[Lebewesen]::A,adindun,vuoras
5022,alt[Lebewesen]::A,adindun,puáris
5023,alt[Lebewesen]::A,adindun,puä´res
5024,alt[Lebewesen]::A,adindun,пуэресь
5025,jung::A,gazte,noere
5026,jung::A,gazte,nuorra
5027,jung::A,gazte,nuorra
5028,jung::A,gazte,nuoṛâ
5029,jung::A,gazte,nuõrr
5030,jung::A,gazte,нӯрр
5031,arm::A,txiro,giefies
5032,arm::A,txiro,hædjo
5033,arm::A,txiro,geafi
5034,arm::A,txiro,kevhi
5035,arm::A,txiro,ǩeeu´h
5036,arm::A,txiro,ва̄йваш
5037,arm::A,behartsu,giefies
5038,arm::A,behartsu,hædjo
5039,arm::A,behartsu,geafi
5040,arm::A,behartsu,kevhi
5041,arm::A,behartsu,ǩeeu´h
5042,arm::A,behartsu,ва̄йваш
5043,reich::A,dirudun,ræjhkoes
5044,reich::A,dirudun,boanndá
5045,reich::A,dirudun,rikkis
5046,reich::A,dirudun,riges
5047,reich::A,dirudun,ree´ǧǧes
5048,reich::A,dirudun,ва̄птэк
5049,bekannt::A,ezagun,åehpies
5050,bekannt::A,ezagun,oahpes
5051,bekannt::A,ezagun,dieđus
5052,bekannt::A,ezagun,uápis
5053,bekannt::A,ezagun,tuubdâs
5054,bekannt::A,ezagun,toobdâs
5055,bekannt::A,ezagun,томтас
5056,berühmt::A,entzun,byögke
5057,berühmt::A,entzun,mihtos
5058,berühmt::A,entzun,beakkán
5059,berühmt::A,entzun,beakkálmas
5060,berühmt::A,entzun,mááinuh
5061,berühmt::A,entzun,peeggâlm
5062,berühmt::A,entzun,snäätnai
5063,berühmt::A,entzun,куллъей
5064,berühmt::A,ospetsu,byögke
5065,berühmt::A,ospetsu,mihtos
5066,berühmt::A,ospetsu,beakkán
5067,berühmt::A,ospetsu,beakkálmas
5068,berühmt::A,ospetsu,mááinuh
5069,berühmt::A,ospetsu,peeggâlm
5070,berühmt::A,ospetsu,snäätnai
5071,berühmt::A,ospetsu,куллъей
5072,fremd::A,arrotz,ammes
5073,fremd::A,arrotz,amás
5074,fremd::A,arrotz,vieres
5075,fremd::A,arrotz,amas
5076,fremd::A,arrotz,vie'res
5077,fremd::A,arrotz,puigâ
5078,fremd::A,arrotz,vee´res
5079,fremd::A,arrotz,е̄ххк
5080,fremd::A,arrotz,вӣресь
5081,verschieden::A,ezberdin,ovmese
5082,verschieden::A,ezberdin,moattelágásj
5083,verschieden::A,ezberdin,iesjgeŋgalágásj
5084,verschieden::A,ezberdin,eará
5085,verschieden::A,ezberdin,eresláván
5086,verschieden::A,ezberdin,jee´res
5087,verschieden::A,ezberdin,jee´resnallšem
5088,verschieden::A,ezberdin,югке
5089,verschieden::A,ezberdin,югкеналшэм
5090,verschieden::A,desberdin,ovmese
5091,verschieden::A,desberdin,moattelágásj
5092,verschieden::A,desberdin,iesjgeŋgalágásj
5093,verschieden::A,desberdin,eará
5094,verschieden::A,desberdin,eresláván
5095,verschieden::A,desberdin,jee´res
5096,verschieden::A,desberdin,jee´resnallšem
5097,verschieden::A,desberdin,югке
5098,verschieden::A,desberdin,югкеналшэм
5099,nah::A,hurre,gietskies
5100,nah::A,hurre,lahka
5101,nah::A,hurre,lagas
5102,nah::A,hurre,a'ldemuš
5103,nah::A,hurre,âlddlõs
5104,nah::A,hurre,альтэсь
5105,nah::A,hurbil,gietskies
5106,nah::A,hurbil,lahka
5107,nah::A,hurbil,lagas
5108,nah::A,hurbil,a'ldemuš
5109,nah::A,hurbil,âlddlõs
5110,nah::A,hurbil,альтэсь
5111,fern::A,urrun,gahkese
5112,fern::A,urrun,guhkken
5113,fern::A,urrun,gáiddus
5114,fern::A,urrun,kuhás
5115,fern::A,urrun,ku´ǩes
5116,fern::A,urrun,туммплэсь
5117,linker::A,ezker,gårroeh
5118,linker::A,ezker,gåro
5119,linker::A,ezker,gurut
5120,linker::A,ezker,čižet
5121,linker::A,ezker,či´ǯǯ
5122,linker::A,ezker,чинч
5123,rechter::A,eskuin,åelkies
5124,rechter::A,eskuin,oalges
5125,rechter::A,eskuin,olgeš
5126,rechter::A,eskuin,uál'gis
5127,rechter::A,eskuin,vuõiǥâs
5128,rechter::A,eskuin,вуэлькесь
5129,anderer::A,beste,jeatjebe
5130,anderer::A,beste,nubbe
5131,anderer::A,beste,eará
5132,anderer::A,beste,nubbi
5133,anderer::A,beste,nubbe
5134,anderer::A,beste,nu´bb
5135,anderer::A,beste,jee´res
5136,anderer::A,beste,мудта
5137,anderer::A,beste,е̄ресь
