,Concept_ID,sk,be
824,wir::PRN,my,мы
825,ihr::PRN,vy,вы
826,sie::PRN,oni,яны
827,was::FPRN,čo,што
828,wer::FPRN,kto,хто
829,wo::FADV,kde,дзе
830,wohin::FADV,kam,куды
831,wie::FADV,ako,як
832,warum::FADV,prečo,чаму
833,wieviel::FNUM,koľko,колькі
834,eins::NUM,jeden,адзін
835,zwei::NUM,dva,два
836,drei::NUM,tri,тры
837,vier::NUM,štyri,чатыры
838,fünf::NUM,päť,пяць
839,sechs::NUM,šesť,шесць
840,sieben::NUM,sedem,сем
841,acht::NUM,osem,восем
842,neun::NUM,deväť,дзевяць
843,zehn::NUM,desať,дзесяць
844,elf::NUM,jedenásť,адзінаццаць
845,zwölf::NUM,dvanásť,дванаццаць
846,zwanzig::NUM,dvadsať,дваццаць
847,dreißig::NUM,tridsať,трыццаць
848,vierzig::NUM,štyridsať,сорак
849,fünfzig::NUM,päťdesiat,пядзесят
850,sechzig::NUM,šesťdesiat,шесдзесят
851,siebzig::NUM,sedemdesiat,семдзесят
852,achtzig::NUM,osemdesiat,восемдзесят
853,neunzig::NUM,deväťdesiat,дзевяноста
854,hundert::NUM,sto,сто
855,tausend::NUM,tisíc,тысяча
856,und::CNJ,i,і
857,und::CNJ,i,ды
858,oder::CNJ,alebo,або
859,stehen::V,stáť,стаяць
860,sitzen::V,sedieť,сядзець
861,liegen::V,ležať,ляжаць
862,hängen::V,visieť,вісець
863,werden::V,stať sa,стаць
864,werden::V,stať sa,зрабіцца
865,passieren::V,stať sa,трапіцца
866,beginnen::V,začať sa,пачацца
867,enden::V,končiť sa,кончыцца
868,wechseln::V,meniť sa,мяняцца
869,aufgehen[Sonne]::V,vychádzať,узысці
870,untergehen[Sonne]::V,zapadnúť,зайсці
871,scheinen[Sonne]::V,svietiť,свяціць
872,donnern::V,hrmieť,грымець
873,wehen::V,viať,дзьмуць
874,strömen::V,prúdiť,ліцца
875,fließen::V,tiecť,цячы
876,sich drehen::V,točiť sa,круціцца
877,sich drehen::V,točiť sa,варочацца
878,sich drehen::V,krútiť sa,круціцца
879,sich drehen::V,krútiť sa,варочацца
880,schwanken::V,kolísať,хістацца
881,schwanken::V,klátiť sa,хістацца
882,schwingen::V,kývať sa,гайдацца
883,schwingen::V,kývať sa,калыхацца
884,schwingen::V,chvieť sa,гайдацца
885,schwingen::V,chvieť sa,калыхацца
886,fallen::V,padať,падаць
887,brennen::V,páliť,гарэць
888,brennen::V,horieť,гарэць
889,rauchen::V,dymiť sa,дымець
890,regnen::V,pršať,дажджыць
891,gefrieren::V,zamrznút,замерзнуць
892,tauen::V,taviť sa,раставаць
893,schmelzen::V,taviť sa,плавіцца
894,trocknen::V,schnúť,сохнуць
895,sieden::V,vrieť,кіпець
896,faulen::V,hniť,гнісці
897,verfaulen::V,zhniť,згнісці
898,reißen::V,pretrhnúť sa,ірвацца
899,versinken::V,zapadnúť,тануць
900,versinken::V,potopiť sa,тануць
901,vergehen::V,plynúť,праходзіць
902,erscheinen::V,objaviť sa,зʼявіцца
903,verschwinden::V,zmiznúť,знікнуць
904,sinken::V,klesať,спадаць
905,abnehmen::V,ubúdať,паменшыцца
906,zunehmen::V,pribúdať,павялічвацца
907,steigen::V,stúpať,паднімацца
908,wachsen::V,rásť,расці
909,glänzen::V,jagať sa,блішчаць
910,glänzen::V,lesknúť sa,блішчаць
911,funkeln::V,iskriť sa,бліскаць
912,lärmen::V,lomoziť,шумець
913,läuten::V,cengať,званіць
914,klingeln::V,zvoniť,званіць
915,klirren::V,rinčať,бразгаць
916,brausen::V,hučať,бушаваць
917,rauschen::V,šumieť,шастаць
918,klingen::V,znieť,гучаць
919,klingen::V,zvoniť,гучаць
920,bellen::V,štekať,брахаць
921,bellen::V,brechať,брахаць
922,heulen::V,vyť,выць
923,blasen::V,duť,дзьмухнуць
924,blasen::V,fúkať,дзьмухнуць
925,pfeifen::V,pískať,свістаць
926,pfeifen::V,hvízdať,свістаць
927,schreien::V,kričať,крычаць
928,stöhnen::V,stenať,стагнаць
929,zittern::V,triasť sa,дрыжаць
930,leben::V,žiť,жыць
931,geboren werden::V,narodiť sa,нарадзіцца
932,atmen::V,dýchať,дыхаць
933,trinken::V,piť,піць
934,essen::V,jesť,есці
935,schlucken::V,zhltnuť,глытаць
936,müde werden::V,unaviť sa,стаміцца
937,einschlafen::V,usnúť,заснуць
938,einschlafen::V,zaspať,заснуць
939,schlafen::V,spať,спаць
940,aufwachen::V,zobudiť sa,рассыпацца
941,aufstehen::V,vstať,устаць
942,sich erholen::V,zotavovať sa,адпачываць
943,sich erholen::V,oddýchovať si,адпачываць
944,krank werden::V,ochorieť,захварэць
945,krank sein::V,chorieť,хварэць
946,krank sein::V,byť chorý,хварэць
947,schmerzen::V,bolieť,балець
948,husten::V,kašľať,кашляць
949,genesen::V,uzdraviť sa,паправіцца
950,genesen::V,uzdraviť sa,паздаравець
951,sterben::V,umrieť,памерці
952,sterben::V,zomrieť,памерці
953,umkommen::V,zahynúť,загінуць
954,sich bewegen::V,pohybovať sa,рухацца
955,sich rühren::V,hnúť sa,варушыцца
956,sich erheben::V,zdvihnúť sa,устаць
957,sich setzen::V,sadnúť si,сесці
958,hinfallen::V,spadnúť,упасці
959,laufen::V,bežať,хадзіць
960,schreiten::V,kráčať,шагаць
961,schreiten::V,kráčať,крочыць
962,spazierengehen::V,prechádzať sa,гуляць
963,eilen::V,súriť,спяшацца
964,sich beeilen::V,ponáhľať sa,спяшацца
965,sausen::V,hučať,імчацца
966,rennen::V,bežať,бегаць
967,springen::V,skákať,скакаць
968,klettern::V,liezť,лазіць
969,schaukeln::V,húpať,гайдацца
970,schaukeln::V,hojdať,гайдацца
971,kriechen::V,liezť,поўзаць
972,kriechen::V,plaziť sa,поўзаць
973,schwimmen::V,plávať,плаваць
974,tauchen::V,ponoriť sa,ныраць
975,rudern::V,veslovať,веславаць
976,fahren::V,ísť,ехаць
977,fahren::V,jazdiť,ехаць
978,fliegen::V,letieť,лятаць
979,gehen::V,ísť,ісці
980,weggehen::V,odísť,пайсці
981,weggehen::V,odchádzať,пайсці
982,abfahren::V,odcestovať,адʼяжджаць
983,anhalten::V,zadržať sa,спыніцца
984,anhalten::V,zadržať sa,затрымацца
985,anhalten::V,zastaviť sa,спыніцца
986,anhalten::V,zastaviť sa,затрымацца
987,hineingehen::V,vchádzať,уваходзіць
988,eintreten::V,vojsť,увайсці
989,eintreten::V,vstúpiť,увайсці
990,kommen::V,prísť,прыйсці
991,ankommen::V,prísť,прыбыць
992,ankommen::V,doraziť,прыбыць
993,zurückkommen::V,vrátiť sa,вярнуцца
994,bleiben::V,ostať,застацца
995,bleiben::V,zostať,застацца
996,warten::V,čakať,чакаць
997,erwarten::V,očakávať,чакаць
998,suchen::V,hľadať,шукаць
999,finden::V,nájsť,знайсці
1000,versuchen::V,skúsiť,прабаваць
1001,versuchen::V,pokúsiť sa,прабаваць
1002,vorbereiten::V,pripraviť,падрыхтаваць
1003,lieben::V,ľúbiť,кахаць
1004,lieben::V,milovať,кахаць
1005,mögen::V,mať rád,любіць
1006,lachen::V,smiať sa,смяяцца
1007,rühren::V,dojať,расчуліць
1008,weinen::V,plakať,плакаць
1009,schimpfen::V,nadávať,лаяцца
1010,sich ärgern::V,hnevať sa,сердаваць
1011,sich ärgern::V,zlostiť sa,сердаваць
1012,sich fürchten::V,báť sa,баяцца
1013,fürchten::V,báť sa,баяцца
1014,fliehen::V,utekať,уцякаць
1015,flüchten::V,utiecť,уцячы
1016,sehen::V,vidieť,бачыць
1017,anschauen::V,pozrieť sa na,паглядзець
1018,ansehen::V,pozrieť,глядзець
1019,hören::V,počúvať,чуць
1020,zuhören::V,počúvať,слухаць
1021,probieren::V,ochutnať,каштаваць
1022,riechen::V,ňuchať,нюхаць
1023,fühlen::V,cítiť,адчуваць
1024,fühlen::V,pociťovať,адчуваць
1025,scheinen::V,zdať sa,здавацца
1026,zu sehen sein::V,byť vidieť,віднецца
1027,vernehmen::V,počuť,пачуць
1028,frieren::V,mrznúť,мёрзнуць
1029,frieren::V,oziabať,мёрзнуць
1030,tun::V,robiť,рабіць
1031,können::V,môcť,умець
1032,wollen::V,chcieť,хацець
1033,anfangen::V,začať,пачаць
1034,beenden::V,skončiť,закончыць
1035,aufhören::V,prestať,перастаць
1036,gelingen::V,podariť sa,удацца
1037,geraten::V,dariť sa,аказацца
1038,öffnen::V,otvoriť,адчыніць
1039,schließen::V,zavrieť,зачыніць
1040,stellen::V,postaviť,паставіць
1041,setzen::V,posadiť,пасадзіць
1042,legen::V,klásť,класці
1043,legen::V,položiť,класці
1044,berühren::V,dotykať sa,чапаць
1045,verbinden::V,spojiť,звязаць
1046,bedecken::V,pokryť,накрыць
1047,aufhängen::V,zavesiť,павесіць
1048,anzünden::V,zapáliť,запаліць
1049,aufheben::V,zdvihnúť,падняць
1050,zurücklassen::V,zanechať,пакінуць
1051,verlieren::V,stratiť,згубіць
1052,fallen lassen::V,pustiť,упусціць
1053,machen::V,robiť,зрабіць
1054,herstellen::V,vyrobiť,вырабіць
1055,bauen::V,stavať,будаваць
1056,bauen::V,budovať,будаваць
1057,reparieren::V,opraviť,правіць
1058,verbessern::V,zlepšiť,палепшыць
1059,ändern::V,zmeniť,змяніць
1060,ändern::V,preinačiť,змяніць
1061,graben::V,ryť,капаць
1062,graben::V,kopať,капаць
1063,beugen::V,ohnúť,сагнуць
1064,biegen::V,ohnúť,пагнуць
1065,drehen::V,točiť,вярцець
1066,drehen::V,krútiť,вярцець
1067,wenden::V,obrátiť,павярнуць
1068,wenden::V,prevrátiť,павярнуць
1069,umdrehen::V,otočiť,перавярнуць
1070,umdrehen::V,obrátiť,перавярнуць
1071,heben::V,dvíhať,падымаць
1072,heben::V,povzniesť,падымаць
1073,hochheben::V,zdvihnúť,падняць
1074,ergreifen::V,uchopiť sa,схапіць
1075,ergreifen::V,uchopiť sa,схваціць
1076,halten::V,držať,трымаць
1077,drücken::V,tisnúť,націскаць
1078,schieben::V,posunovať,пхаць
1079,schieben::V,posunovať,штурхаць
1080,kratzen::V,škrabať,скрэбці
1081,lecken::V,lízať,лізаць
1082,beißen::V,kúsať,кусаць
1083,abreißen::V,odtrhnúť,адарваць
1084,abschneiden::V,odrezať,адрэзаць
1085,abschneiden::V,odkrojiť,адрэзаць
1086,binden::V,zaviazať,вязаць
1087,binden::V,priviazať,вязаць
1088,stecken::V,strčiť,уваткнуць
1089,brechen::V,zlomiť,зламаць
1090,klopfen::V,tĺcť,стукаць
1091,klopfen::V,klopať,стукаць
1092,hauen::V,nabiť,біць
1093,kleben::V,lepiť,клеіць
1094,kleben::V,nalepiť,клеіць
1095,reiben::V,trieť,церці
1096,streichen::V,namazať,намазаць
1097,schleifen::V,ostríť,тачыць
1098,schneiden::V,rezať,рэзаць
1099,schneiden::V,strihať,рэзаць
1100,rütteln::V,triasť,хістаць
1101,rütteln::V,lomcovať,хістаць
1102,schütteln::V,triasť,трэсці
1103,schütteln::V,potriasť,трэсці
1104,schwenken::V,mávať,махаць
1105,schütten::V,sypať,наліць
1106,füllen::V,plniť,напоўніць
1107,einwickeln::V,zabaliť,загарнуць
1108,tragen::V,niesť,несці
1109,schleppen::V,vliecť,цягнуць
1110,ziehen::V,ťahať,цягнуць
1111,aufbewahren::V,uložiť,захоўваць
1112,aufbewahren::V,uschovať,захоўваць
1113,werfen::V,hodiť,кідаць
1114,werfen::V,vrhnúť,кідаць
1115,fangen::V,chytať,лавіць
1116,packen::V,baliť,схапіць
1117,packen::V,baliť,схваціць
1118,packen::V,chytiť,схапіць
1119,packen::V,chytiť,схваціць
1120,verstecken::V,skryť,схаваць
1121,verstecken::V,schovať,схаваць
1122,teilen::V,podeliť,раздзяліць
1123,teilen::V,rozdeliť,раздзяліць
1124,schicken::V,posielať,пасылаць
1125,bringen::V,priniesť,прынесці
1126,hinzufügen::V,pripojiť,дабавіць
1127,bekommen::V,dostať,дастаць
1128,erhalten::V,prijať,атрымаць
1129,nehmen::V,vziať,ўзяць
1130,wählen::V,voliť,выбраць
1131,auswählen::V,vybrať,адабраць
1132,auswählen::V,vyvoliť,адабраць
1133,bewahren::V,zachovať,захаваць
1134,behindern::V,zavadzať,перашкаджаць
1135,behindern::V,byť v ceste,перашкаджаць
1136,verderben::V,skaziť,сапсаваць
1137,beschädigen::V,ublížiť,пашкодзіць
1138,beschädigen::V,poškodiť,пашкодзіць
1139,zerbrechen::V,rozbiť,разбіць
1140,zerbrechen::V,prelomiť,разбіць
1141,zerreißen::V,pretrhnúť,разадраць
1142,zerstören::V,zničiť,разбурыць
1143,verbrennen::V,spáliť,спаліць
1144,geben::V,dať,даць
1145,reichen::V,podať,перадаць
1146,schenken::V,darovať,дарыць
1147,versprechen::V,sľúbiť,абяцаць
1148,wünschen::V,želať,жадаць
1149,loben::V,chváliť,хваліць
1150,küssen::V,bozkať,цалаваць
1151,wiegen::V,kolísať,гушкаць
1152,wiegen::V,kolísať,калыхаць
1153,zudecken::V,prikryť,накрыць
1154,wecken::V,zobudiť,пабудзіць
1155,zeigen::V,ukázať,паказаць
1156,führen::V,viesť,весці
1157,lehren::V,učiť,вучыць
1158,unterrichten::V,vyučovať,выкладаць
1159,aufziehen::V,vychovať,выхаваць
1160,leiten::V,viesť,кіраваць
1161,antreiben::V,popudiť,падганяць
1162,lassen::V,dať,прымусіць
1163,einladen::V,pozvať,запрасіць
1164,einladen::V,povolať,запрасіць
1165,vereinigen::V,spojiť,абʼяднаць
1166,vereinigen::V,zjednotiť,абʼяднаць
1167,besuchen::V,navštíviť,наведаць
1168,treffen::V,stretnúť,сустрэць
1169,sich versammeln::V,zhromaždiť sa,сабрацца
1170,spielen::V,hrať,гуляць
1171,singen::V,spievať,пець
1172,singen::V,spievať,спяваць
1173,tanzen::V,tancovať,танцаваць
1174,sich trennen::V,rozísť sa,расстацца
1175,verlassen::V,opustiť,пакінуць
1176,retten::V,zachrániť,выратаваць
1177,bewachen::V,strážiť,ахоўваць
1178,schützen::V,chrániť,уберагаць
1179,verteidigen::V,brániť,абараніць
1180,sich schlagen::V,biť sa,біцца
1181,sich schlagen::V,biť sa,драцца
1182,schießen::V,streliť,страляць
1183,schießen::V,strieľať,страляць
1184,siegen::V,zvíťaziť,перамагчы
1185,ärgern::V,hnevať,злаваць
1186,ärgern::V,zlostiť,злаваць
1187,schlagen::V,biť,ударыць
1188,schlagen::V,udrieť,ударыць
1189,treten::V,kopnúť,штурхаць
1190,stechen::V,bodnúť,укалоць
1191,stechen::V,pichnúť,укалоць
1192,stoßen::V,udrieť,папхнуць
1193,stehlen::V,kradnúť,украсці
1194,stören::V,vyrušiť,перашкодзіць
1195,belästigen::V,obťažovať,дакучаць
1196,verbergen::V,skryť,скрыць
1197,verbergen::V,skryť,схаваць
1198,täuschen::V,sklamať,падмануць
1199,betrügen::V,klamať,змахляваць
1200,betrügen::V,podvádzať,змахляваць
1201,töten::V,zabiť,забіць
1202,töten::V,usmrtiť,забіць
1203,wohnen::V,bývať,жыць
1204,arbeiten::V,pracovať,працаваць
1205,sammeln::V,zbierať,сабраць
1206,pflücken::V,trhať,зрываць
1207,pflücken::V,oberať,зрываць
1208,jagen::V,poľovať,паляваць
1209,fischen::V,loviť ryby,рыбачыць
1210,fischen::V,chytať ryby,рыбачыць
1211,fassen::V,uloviť,злавіць
1212,hüten::V,pásť,пасвіць
1213,treiben::V,hnať,гнаць
1214,anbinden::V,priviazať,прывязаць
1215,füttern::V,kŕmiť,карміць
1216,melken::V,dojiť,даіць
1217,hacken::V,seknúť,сячы
1218,gießen::V,polievať,паліць
1219,reifen::V,dozrieť,паспець
1220,zubereiten::V,pripraviť,зварыць
1221,zubereiten::V,pripraviť,згатаваць
1222,kochen::V,variť,варыць
1223,backen::V,piecť,пячы
1224,backen::V,smažiť,пячы
1225,braten::V,piecť,смажыць
1226,braten::V,pražiť,смажыць
1227,umrühren::V,pomiešať,перамяшаць
1228,stricken::V,pliesť,вязаць
1229,nähen::V,šiť,шыць
1230,färben::V,zafarbiť,пафарбаваць
1231,reinigen::V,čistiť,ачысціць
1232,waschen::V,myť,мыць
1233,abwischen::V,utrieť,выцерці
1234,spülen::V,vyplachovať,паласкаць
1235,fegen::V,zametať,падмятаць
1236,kehren::V,zametať,месці
1237,baden::V,kúpať sa,купацца
1238,sich waschen::V,umývať sa,мыцца
1239,ausziehen::V,zobliecť,зняць
1240,anziehen::V,obliecť,надзець
1241,sich anziehen::V,obliecť sa,адзецца
1242,kämmen::V,česať,прычасаць
1243,schmücken::V,ozdobiť,аздобіць
1244,sagen::V,povedať,сказаць
1245,sprechen::V,hovoriť,гаварыць
1246,reden::V,rozprávať,размаўляць
1247,sich unterhalten::V,rozprávať sa,гутарыць
1248,fragen::V,spýtať sa,спытаць
1249,bitten::V,prosiť,прасіць
1250,erzählen::V,rozprávať,расказаць
1251,mitteilen::V,oznámiť,паведаміць
1252,nennen::V,nazvať,назваць
1253,nennen::V,menovať,назваць
1254,rufen::V,volať,зваць
1255,rufen::V,zavolať,зваць
1256,prahlen::V,vystatovať sa,хваліцца
1257,übersetzen::V,preložiť,перакласці
1258,denken::V,myslieť,думаць
1259,glauben::V,veriť,верыць
1260,bemerken::V,podotknuť,заўважыць
1261,bemerken::V,spozorovať,заўважыць
1262,erkennen::V,poznať,пазнаць
1263,begreifen::V,pochopiť,спасцігнуць
1264,begreifen::V,porozumieť,спасцігнуць
1265,verstehen::V,rozumieť,пачуць
1266,lernen::V,učiť sa,вучыцца
1267,wissen::V,vedieť,знаць
1268,sich erinnern an::V,pamätať si na,памятаць
1269,vergessen::V,zabudnuť,забыць
1270,messen::V,merať,мераць
1271,zählen::V,počítať,лічыць
1272,rechnen::V,rátať,лічыць
1273,rechnen::V,počítať,лічыць
1274,lesen::V,čítať,чытаць
1275,malen::V,maľovať,маляваць
1276,zeichnen::V,kresliť,рысаваць
1277,schreiben::V,písať,пісаць
1278,besitzen::V,mať,мець
1279,besitzen::V,vlastniť,мець
1280,kaufen::V,kúpiť,купіць
1281,verkaufen::V,predať,прадаць
1282,bezahlen::V,zaplatiť,заплаціць
1283,zahlen::V,platiť,плаціць
1284,beherrschen::V,ovládať,уладаць
1285,beherrschen::V,ovládať,валодаць
1286,ertragen::V,znášať,выцерпець
1287,ertragen::V,vydržať,выцерпець
