,Concept_ID,ady,mhr
631,geschickt::A,ӏэпэӏэсэ́,уста́
632,geschickt::A,шо́у шӏыгъэ́,уста́
633,lieb::A,псэм фэд,ала́л
634,lustig::A,чэф,весела́
635,sanft::A,ӏушъа́б,ны́жылге
636,hungrig::A,гъаблэ́,шу́жышо
637,krank::A,сыма́дж,че́рле
638,nackt::A,пцӏанэ́,чарама́т
639,traurig::A,нэшхъэй,ойга́н
640,gut::A,дэгъу́,сай
641,schlecht::A,дэи,уда́
642,schlecht::A,дэи,шӱ́кшӧ
643,richtig::A,тэрэз,чы́нле
644,schlimm::A,щынэгъо,аля́к
645,schlimm::A,щынэгъо,тыра́н
646,wahr::A,шъыпкъэ́,чы́нле
647,wahr::A,шъыпкъэ́,настоя́щий
648,alt::A,жъы,то́што
649,neu::A,кӏэ,у
650,ehemalig::A,-щтыгъэ,о́нчычсо
651,ehemalig::A,-щтыгъэ,онда́кысе
652,ehemalig::A,-гъэ,о́нчычсо
653,ehemalig::A,-гъэ,онда́кысе
654,alt[Lebewesen]::A,жъы,шо́нто
655,jung::A,ныбжьыкӏэ́,са́мырык
656,arm::A,тхьамы́кӏ,нужна́
657,reich::A,бай,поя́н
658,bekannt::A,нэӏуа́с,па́лыме
659,berühmt::A,цӏэры́ӏу,лӱ́млӧ
660,fremd::A,хымэ,йот
661,verschieden::A,зэфэшъхьафы,тӱ́рлӧ
662,nah::A,благъэ́,ли́шыл
663,fern::A,чыжьэ,тора́
664,fern::A,чыжьэ,мӱ́ндыр
665,linker::A,сэмэ́гу,шола́
666,rechter::A,джабгъу,пурла́
667,anderer::A,нэмы́кӏ,вес
668,anderer::A,нэмы́кӏ,мо́ло
669,erster::A,апэр,и́кымше
670,zweiter::A,я́тӏонэр,ко́кымшо
671,dritter::A,ящэнэр,ку́мшо
672,letzter::A,аужыр,пыта́ртыш
673,allein::ADV,зы,шкет
674,auf einmal::ADV,ардэдэм,икана́ште
675,auf einmal::ADV,асыхьатым,икана́ште
676,zusammen::ADV,зэгъусэхэ́у,пырля́
677,lange::ADV,бэрэ́,кужу́н
678,plötzlich::ADV,зэкӏэм,кенета́
679,sofort::ADV,ардэдэм,кызыта́к
680,sofort::ADV,асыхьатым,кызыта́к
681,später::ADV,нэужым,варара́к
682,jetzt::ADV,джы,ы́нде
683,jetzt::ADV,джы,кы́зыт
684,heute::ADV,непэ́,та́че
685,morgen::ADV,неу́щы,эрла́
686,bald::ADV,псынкӏэу,вашке́
687,dann::ADV,нэужым,вара́
688,gestern::ADV,тыгъуа́с,теҥге́че
689,einst::ADV,зэгорэ́м,икана́
690,damals::ADV,армэ,туна́м
691,damals::ADV,ащыгъум,туна́м
692,danach::ADV,нэужым,вара́
693,vorher::ADV,нахьыпэм,о́нчыч
694,einmal::ADV,зэ,икана́
695,oft::ADV,бэрэ,чӱ́чкыдын
696,immer::ADV,ренэ́у,эре́
697,immer::ADV,ренэ́у,ту́тыш
698,dort::ADV,модэ,ту́што
699,dorthin::ADV,модэ́,туш
700,dorthin::ADV,модэ́,ту́шко
701,geradeaus::ADV,занкӏэу,вик
702,vorwärts::ADV,ыпэкӏэ,о́нчыко
703,rückwärts::ADV,ыужыкӏэ́,шеҥге́к
704,zurück::ADV,ыужыкӏэ́,мӧҥге́ш
705,unten::ADV,ычӏэкӏэ́,ӱ́лнӧ
706,unten::ADV,ычӏэкӏэ́,йыма́лне
707,hinab::ADV,ычӏэгъы́,йыма́к
708,hinab::ADV,ычӏэкӏэ́,йыма́к
709,oben::ADV,ышъхьагъы,кӱ́шнӧ
710,oben::ADV,ышъхьагъы,ӱмба́лне
711,hinauf::ADV,ышъхьагъыкӏэ,кӱ́ш
712,hinauf::ADV,ышъхьагъыкӏэ,кӱ́шкӧ
713,überall::ADV,тыди́,чыла́ вере́
714,überall::ADV,тыдэкӏи́,чыла́ вере́
715,nicht::ADV,-п,ок
716,nicht::ADV,-п,о́геш
717,nicht::ADV,мы-,ок
718,nicht::ADV,мы-,о́геш
719,ein wenig::ADV,тӏэкӏу,изи́ш
720,kaum::ADV,къоды́й,пыкше́
721,sehr::ADV,дэд,чот
722,so::ADV,ащ фэд,тыге́
723,so::ADV,мыщ фэд,тыге́
724,so::ADV,джащ фэд,тыге́
725,noch::ADV,джыри,а́ле
726,nur::ADV,ныӏэ́п,гына́
727,wieder::ADV,джыри,ада́к
728,vergebens::ADV,пкӏэнчъэ́у,ара́м
729,vor::PRP,пашъхьэ́,о́нчыч
730,hinter::PRP,кӏы́б,шеҥге́лне
731,unter::PRP,чӏэ-,йыма́лне
732,durch::PRP,пхыры-,вошт
733,neben::PRP,дэжь,вокте́н
734,zwischen::PRP,азыфа́гу,кокла́ште
735,wegen::PRP,къы-,верч
736,dies::PRN,ар,ти́де
737,das::PRN,а,са́де
738,das::PRN,мо,са́де
739,alles::PRN,зэкӏэ́,чыла́
740,ich::PRN,сэ,мый
741,du::PRN,о,тый
742,er::PRN,ар,ту́до
743,wir::PRN,тэ,ме
744,ihr::PRN,шъо,те
745,sie::PRN,ахэр,ну́но
746,was::FPRN,сыд,мо
747,wer::FPRN,хэт,кӧ
748,wo::FADV,тыдэ́,куша́н
749,wohin::FADV,тыдэ́,куш
750,wohin::FADV,тыдэ́,ку́шко
751,wie::FADV,сыдэущтэ́у,кузе́
752,warum::FADV,сыд пае́,мо
753,warum::FADV,сыд пае́,мола́н
754,wieviel::FNUM,тхьапш,куна́р
755,wieviel::FNUM,сыд фэди́з,куна́р
756,eins::NUM,зы,ик
757,zwei::NUM,тӏу,ко́кыт
758,drei::NUM,щы,кум
759,vier::NUM,плӏы,ныл
760,fünf::NUM,тфы,вич
761,sechs::NUM,хы,куд
762,sieben::NUM,блы,шым
763,acht::NUM,и,канда́ш
764,neun::NUM,бгъу,инде́ш
765,zehn::NUM,пшӏы,лу
766,elf::NUM,пшӏыкӏузы́,лати́к
767,zwölf::NUM,пшӏыкӏутӏу,латко́к
768,zwanzig::NUM,тӏокӏы́,ко́ло
769,dreißig::NUM,щэкӏы,ку́мло
770,vierzig::NUM,тӏокӏи́тӏу,ны́лле
771,fünfzig::NUM,шъэны́ыкъу,ви́тле
772,sechzig::NUM,тӏокӏи́щ,ку́дло
773,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,шы́мле
774,achtzig::NUM,тӏокӏи́пӏ,канда́шле
775,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,инде́шле
776,hundert::NUM,шъэ,шӱ́дӧ
777,tausend::NUM,мин,тӱже́м
778,und::CNJ,ыкӏи,да
779,und::CNJ,ыкӏи,ден
780,oder::CNJ,е,я
781,oder::CNJ,е,а́ле
782,stehen::V,ущытын,шога́ш
783,stehen::V,умыхъыен,шога́ш
784,sitzen::V,уисын,шинча́ш
785,sitzen::V,утесын,шинча́ш
786,liegen::V,телъы́н,кия́ш
787,hängen::V,къыщылэлын,кеча́ш
788,hängen::V,къыщылэлын щыгъын быхъур,кеча́ш
789,werden::V,хъун,лия́ш
790,passieren::V,къэхъун,лия́ш
791,beginnen::V,къежьэн,тӱҥгала́ш
792,beginnen::V,къыублэн,тӱҥгала́ш
793,enden::V,ухы́н,пыта́ш
794,wechseln::V,зэхъожьы́н,вашталта́ш
795,aufgehen[Sonne]::V,къыкъокӏы́н,лекта́ш
796,untergehen[Sonne]::V,къохьан,шинча́ш
797,scheinen[Sonne]::V,къепсыи,волгалта́ш
798,donnern::V,гъогъон,кӱдырта́ш
799,donnern::V,гъогъон,сургалта́ш
800,wehen::V,епщэ́н,пуа́ш
801,strömen::V,чъэн,шийалтара́ш
802,fließen::V,чъэн,йога́ш
803,sich drehen::V,зыгъэчэрэгъу́н,пӧрда́ш
804,schwanken::V,хъые́н,лӱҥга́ш
805,schwanken::V,хъые́н,тайныла́ш
806,schwingen::V,зыгъэхъые́н,рӱпшалта́ш
807,fallen::V,къефэхы́н,воза́ш
808,fallen::V,къефэхы́н,йӧрла́ш
809,brennen::V,стын,йӱла́ш
810,rauchen::V,ӏугъо къикӏын,шикша́ш
811,regnen::V,къещхы́н,йӱра́ш
812,gefrieren::V,дыкъын,кылма́ш
813,gefrieren::V,дыкъын,ияҥа́ш
814,tauen::V,жъун,шула́ш
815,schmelzen::V,ткӏун,лева́ш
816,trocknen::V,гъушъы́н,кошка́ш
817,trocknen::V,чъэпхъу́н,кошка́ш
818,sieden::V,жъон,шола́ш
819,faulen::V,шъун,шӱя́ш
820,verfaulen::V,шъун,шӱйы́н шуа́ш
821,reißen::V,зэӏэтхъы́н,кӱрла́ш
822,versinken::V,чӏихьан,пуре́н кая́ш
823,vergehen::V,блэкӏы́н,эрте́н кая́ш
824,erscheinen::V,къэлъэгъон,толы́н лекта́ш
825,verschwinden::V,кӏодыжьы́н,йома́ш
826,abnehmen::V,къыкӏичын,пуча́ш
827,zunehmen::V,хэхъо́н,шукема́ш
828,steigen::V,къежьэн,нӧлталта́ш
829,wachsen::V,хэхъо́н,кушка́ш
830,wachsen::V,къэкӏы́н,кушка́ш
831,glänzen::V,цӏыу́н,йылгыжа́ш
832,funkeln::V,жъыу́н,чолга́ш
833,lärmen::V,бырсыры́н,рӱшка́ш
834,läuten::V,теон,мура́ш
835,klingeln::V,теон,йыҥгырта́ш
836,brausen::V,шъуин,лӱшка́ш
837,rauschen::V,макъэ гъэӏун,лыжга́ш
838,klingen::V,къыхэӏукӏын,йоҥга́ш
839,bellen::V,хьакъу́н,опта́ш
840,heulen::V,быун,урмыжа́ш
841,blasen::V,епщэ́н,пуала́ш
842,pfeifen::V,шъуин,шӱ́шкаш
843,schreien::V,куо́н,кычкыра́ш
844,schreien::V,кӏыи́н,кычкыра́ш
845,stöhnen::V,щэӏун,йыҥыса́ш
846,zittern::V,кӏэзэзын,чытыра́ш
847,leben::V,псэу́н,ила́ш
848,geboren werden::V,къэхъун,шоча́ш
849,atmen::V,жьы къэщэ́н,шӱла́ш
850,trinken::V,ешъо́н,йӱа́ш
851,essen::V,шхын,кочка́ш
852,schlucken::V,бдырыин,нела́ш
853,müde werden::V,пшъын,ноя́ш
854,einschlafen::V,хэчъыен,мале́н колта́ш
855,schlafen::V,чъые́н,мала́ш
856,aufwachen::V,къэущы́н,помыжалта́ш
857,aufstehen::V,уцу́н,кынела́ш
858,sich erholen::V,зыгъэпсэфын,кана́ш
859,krank werden::V,сымаджэ́ хъун,черлане́н воза́ш
860,krank sein::V,сымэджэ́н,черлане́н кия́ш
861,schmerzen::V,сымэджэ́н,коршта́ш
862,husten::V,пскэ́н,кокыра́ш
863,genesen::V,хъужьын,тӱрла́ш
864,genesen::V,хъужьын,тазаҥа́ш
865,sterben::V,лӏэн,кола́ш
866,umkommen::V,хэкӏодэн,вуй йома́ш
867,sich bewegen::V,хъые́н,кошта́ш
868,sich rühren::V,хъые́н,тарвана́ш
869,sich erheben::V,къэтэджын,кынела́ш
870,sich setzen::V,тӏысы́н,шинча́ш
871,hinfallen::V,ебэджы́н,йӧрла́ш
872,laufen::V,кӏон,кошта́ш
873,schreiten::V,кӏон,ошкыла́ш
874,spazierengehen::V,къэкӏухьэн,гуля́яш
875,eilen::V,гузэжъон,вашка́ш
876,sich beeilen::V,гуӏэ́н,вашкешта́ш
877,sausen::V,псынкӏэ́у чъэн,юлтка́ш
878,rennen::V,чъэн,куржтала́ш
879,springen::V,пкӏэн,тӧршта́ш
880,klettern::V,дэцохъоен,кӱза́ш
881,schaukeln::V,уешӏэн,лӱҥгалта́ш
882,kriechen::V,цохъо́н,нушка́ш
883,schwimmen::V,есы́н,ия́ш
884,tauchen::V,зычӏэгъэо́н,шуҥгалта́ш
885,rudern::V,къошъо бэщкӏэ фын,удыра́ш
886,fahren::V,кӏон,кудала́ш
887,fliegen::V,быбы́н,чоҥешта́ш
888,gehen::V,кӏон,кая́ш
889,weggehen::V,ӏукӏын,кораҥа́ш
890,abfahren::V,ежьэн,лекта́ш
891,anhalten::V,къэуцу́н,чарна́ш
892,hineingehen::V,ихьан,пура́ш
893,eintreten::V,чӏэхьан,пура́ш
894,kommen::V,къэкӏо́н,тола́ш
895,ankommen::V,къэсы́н,шуа́ш
896,zurückkommen::V,гъэзэжьын,пӧртыла́ш
897,bleiben::V,къэнэ́н,кода́ш
898,warten::V,пэплъэ́н,вуча́ш
899,erwarten::V,ежэн,вуча́ш
900,suchen::V,лъыхъу́н,кычала́ш
901,finden::V,къэгъоты́н,муа́ш
902,finden::V,къыхэгъэщы́н,муа́ш
903,versuchen::V,пылъы́н,толаша́ш
904,vorbereiten::V,гъэхьазыры́н,ямдыла́ш
905,lieben::V,шӏу плъэгъу́н,йӧрата́ш
906,mögen::V,шӏу плъэгъу́н,йӧрата́ш
907,lachen::V,щхын,воштыла́ш
908,rühren::V,гур гъэузын,ку́мыл тарвата́ш
909,weinen::V,гъын,шорта́ш
910,schimpfen::V,хъонэн,каргаша́ш
911,sich ärgern::V,губжы́н,сыра́ш
912,sich fürchten::V,щынэ́н,лӱда́ш
913,fürchten::V,щынэ́н,лӱда́ш
914,sehen::V,льэгъу́н,ужа́ш
915,anschauen::V,плъэн,онча́ш
916,anschauen::V,еплъы́н,онча́ш
917,ansehen::V,плъэн,эскера́ш
918,hören::V,зэхэхын,кола́ш
919,zuhören::V,дэӏо́н,колышта́ш
920,probieren::V,хэӏэн,тамла́ш
921,riechen::V,пэмэ́н,ӱпшынча́ш
922,fühlen::V,зэхэпшӏэн,шижа́ш
923,scheinen::V,уащыхъу́н,чуча́ш
924,scheinen::V,уашӏошӏы́н,чуча́ш
925,zu sehen sein::V,зэрэлъэгъу́н,коя́ш
926,vernehmen::V,зэхэхын,кола́ш
927,frieren::V,дыкъын,кылма́ш
928,frieren::V,пӏыкӏэн,кылма́ш
929,frieren::V,чъыӏэ́ лӏэн,кылма́ш
930,tun::V,шӏын,ышта́ш
931,können::V,лъэкӏы́н,мошта́ш
932,wollen::V,фэе́н,тӱна́ш
933,anfangen::V,ублэн,тӱҥала́ш
934,beenden::V,ухы́н,пытара́ш
935,aufhören::V,щыгъэтын,чарна́ш
936,gelingen::V,хъун,сай лекта́ш
937,öffnen::V,ӏухы́н,поча́ш
938,schließen::V,игъэсэн,петыра́ш
939,stellen::V,бгъэуцун,шында́ш
940,setzen::V,гъэтӏысы́н,шында́ш
941,legen::V,хэлъхьа́н,опта́ш
942,legen::V,хэлъхьа́н,пышта́ш
943,berühren::V,эӏэн,тӱка́ш
944,berühren::V,нэсын,тӱка́ш
945,verbinden::V,зэхэпхэ́н,пида́ш
946,verbinden::V,пхын,пида́ш
947,bedecken::V,техъо́н,леведа́ш
948,aufhängen::V,пылъэ́н,сака́ш
949,anzünden::V,хэгъэнэ́н,чӱкта́ш
950,zurücklassen::V,къэгъэнэ́н,кода́ш
951,verlieren::V,чӏэ́нэн,йомдара́ш
952,verlieren::V,шӏокӏоды́н,йомдара́ш
953,fallen lassen::V,чӏэунэн,воза́ш
954,fallen lassen::V,пӏэпызын,воза́ш
955,machen::V,шӏын,ышта́ш
956,herstellen::V,шӏы́н,ямдыла́ш
957,bauen::V,шӏы́н,чоҥа́ш
958,reparieren::V,дыжьы́н,ачала́ш
959,verbessern::V,нахьышӏу пшӏын,саемда́ш
960,verbessern::V,нахь дэгъу пшӏын,саемда́ш
961,ändern::V,зэблэхъу́н,весемда́ш
962,graben::V,тӏын,кӱнча́ш
963,biegen::V,уфэн,лывырта́ш
964,drehen::V,гъэчэрегъу́,пӱтыра́ш
965,wenden::V,пӏонтӏэн,ирала́ш
966,wenden::V,бгъэзэн,ирала́ш
967,wenden::V,уӏубын,ирала́ш
968,heben::V,ӏэты́н,нӧлта́ш
969,hochheben::V,ӏэты́н,нӧлта́ш
970,ergreifen::V,къэубыты́н,руалта́ш
971,halten::V,ӏыгъы́н,куча́ш
972,drücken::V,тэӏункӏэн,иша́ш
973,drücken::V,тэӏункӏэн,темда́ш
974,schieben::V,уеӏункӏын,шӱкала́ш
975,schieben::V,уетӏыргун,шӱкала́ш
976,kratzen::V,цӏэнтхъун,удыра́ш
977,lecken::V,бзэи́н,нула́ш
978,beißen::V,ецэкъэ́н,пура́ш
979,abreißen::V,къичын,кӱрла́ш
980,abreißen::V,пытхъын,кӱрла́ш
981,abschneiden::V,пыупкӏын,пӱчка́ш
982,abschneiden::V,гобзыкӏын,пӱчка́ш
983,binden::V,епхын,кылда́ш
984,stecken::V,хэсэн,шуралта́ш
985,brechen::V,зэпыпкӏын,тодышта́ш
986,klopfen::V,теон,кыра́ш
987,hauen::V,теон,тӱя́ш
988,kleben::V,щхэн,клеитла́ш
989,reiben::V,пӏотын,йыга́ш
990,reiben::V,пӏотын,туржала́ш
991,streichen::V,щыфэн,шӱра́ш
992,schleifen::V,гъэчаны́н,шума́ш
993,schleifen::V,гъэчаны́н,яна́ш
994,schleifen::V,кӏэлыкӏы́н,шума́ш
995,schleifen::V,кӏэлыкӏы́н,яна́ш
996,schneiden::V,бзын,пӱчка́ш
997,rütteln::V,гъэсысын,рӱза́ш
998,schütteln::V,гъэсысын,почка́ш
999,schwenken::V,ӏэ шӏын,рӱза́ш
1000,schütten::V,икӏэ́н,опта́ш
1001,füllen::V,из шӏын,тема́ш
1002,einwickeln::V,кӏоцӏыщыхьа́н,вӱдыла́ш
1003,tragen::V,хьын,нумала́ш
1004,schleppen::V,пхьын,шӱдыра́ш
1005,schleppen::V,плъэшъун,шӱдыра́ш
1006,ziehen::V,пкъудыин,шупша́ш
1007,ziehen::V,пщэн,шупша́ш
1008,ziehen::V,плъэшъун,шупша́ш
1009,aufbewahren::V,пӏыгъын,арала́ш
1010,aufbewahren::V,уухъумэн,арала́ш
1011,werfen::V,дзын,шуа́ш
1012,werfen::V,дзын,кышка́ш
1013,fangen::V,къэубыты́н,куча́ш
1014,packen::V,къэубыты́н,руалта́ш
1015,verstecken::V,бгъэбылъын,тоя́ш
1016,teilen::V,гощы́н,пӧла́ш
1017,schicken::V,гъахьы́н,колта́ш
1018,bringen::V,къэхьы́н,конда́ш
1019,hinzufügen::V,хэгъэхъо́н,ешара́ш
1020,nehmen::V,къытехы́н,нала́ш
1021,wählen::V,къыхэхы́н,сайла́ш
1022,auswählen::V,къыхэхы́н,таҥгла́ш
1023,bewahren::V,къэухъумэн,сакла́ш
1024,behindern::V,пэрыохъу хъун,чаракла́ш
1025,verderben::V,къутэн,пужа́ш
1026,beschädigen::V,къутэн,пужа́ш
1027,zerbrechen::V,къутэн,пудырта́ш
1028,zerreißen::V,зэӏэтхъы́н,кӱрла́ш
1029,zerstören::V,къутэ́н,шалата́ш
1030,verbrennen::V,гъэсты́н,йӱлата́ш
1031,geben::V,еты́н,пуа́ш
1032,reichen::V,еты́н,пуа́ш
1033,schenken::V,еты́н,пӧлекла́ш
1034,versprechen::V,гъэгугъэ́н,сӧра́ш
1035,wünschen::V,шӏоигъо́н,тылана́ш
1036,loben::V,щытхъун,мокта́ш
1037,küssen::V,ебэу́н,шупшала́ш
1038,wiegen::V,гъэхъыен,рӱпша́ш
1039,zudecken::V,техъо́н,леведа́ш
1040,wecken::V,къэгъэущы́н,помыжалтара́ш
1041,zeigen::V,гъэлъэгъо́н,ончыкта́ш
1042,führen::V,щэн,вӱда́ш
1043,lehren::V,егъэджэ́н,туныкта́ш
1044,lehren::V,егъэшӏэн,туныкта́ш
1045,unterrichten::V,егъэджэ́н,туныкта́ш
1046,aufziehen::V,пӏун,орышта́ш
1047,leiten::V,гъэзекӏон,вӱда́ш
1048,leiten::V,гъэзекӏон,вуйлата́ш
1049,antreiben::V,къепфылӏэн,поктыла́ш
1050,lassen::V,еты́н,-та́ш
1051,einladen::V,къегъэблэгъэн,ӱжа́ш
1052,vereinigen::V,зэгогъэхьан,иктешла́ш
1053,besuchen::V,щыӏэ́н,то́лын кая́ш
1054,treffen::V,ӏукӏэ́н,вашлия́ш
1055,treffen::V,пэгъокӏы́н,вашлия́ш
1056,sich versammeln::V,зэхэхьан,погына́ш
1057,sich versammeln::V,зэхэхьан,чумырга́ш
1058,spielen::V,джэгу́н,мода́ш
1059,singen::V,орэ́д къэӏо́н,мура́ш
1060,tanzen::V,къэшъо́н,кушта́ш
1061,sich trennen::V,зэгокӏыжьы́ных,ойырла́ш
1062,verlassen::V,бгынэн,кудалта́ш
1063,verlassen::V,хэкӏыжьын,кудалта́ш
1064,retten::V,къыхэпхыжьын,утара́ш
1065,retten::V,къэбгъэнэжьын,утара́ш
1066,bewachen::V,къэгъэгъунэн,орола́ш
1067,schützen::V,ухъумэ́н,арала́ш
1068,verteidigen::V,къэухъумэн,арала́ш
1069,sich schlagen::V,эзэон,кредала́ш
1070,schießen::V,он,лӱя́ш
1071,siegen::V,текӏо́н,сеҥа́ш
1072,ärgern::V,бгъэгубжын,сырыкта́ш
1073,schlagen::V,ео́н,пера́ш
1074,stechen::V,хэӏун,кера́ш
1075,stoßen::V,тӏыро́н,шӱкала́ш
1076,stoßen::V,уеӏункӏын,шӱкала́ш
1077,stehlen::V,тыгъу́н,шолышта́ш
1078,stören::V,бгъэгумэкӏын,мешая́ш
1079,belästigen::V,бгъэгумэкӏын,толаштара́ш
1080,verbergen::V,ушъэфын,шылта́ш
1081,täuschen::V,гъэпцӏэ́н,ондала́ш
1082,betrügen::V,гъэпцӏэ́н,ондала́ш
1083,töten::V,уикӏын,пушта́ш
1084,wohnen::V,дэсын,ила́ш
1085,arbeiten::V,лэжьэ́н,пашалана́ш
1086,arbeiten::V,лэжьэ́н,паша́м ышта́ш
1087,sammeln::V,угъои́н,пога́ш
1088,pflücken::V,къыпычы́н,кӱра́ш
1089,jagen::V,шэкӏон,сонарла́ш
1090,jagen::V,ешэкӏон,сонарла́ш
1091,fischen::V,пцэжъые уешэн,кол куча́ш
1092,fassen::V,къэубыты́н,куча́ш
1093,hüten::V,хэхъо́н,кӱта́ш
1094,treiben::V,пфын,покта́ш
1095,anbinden::V,епхын,йолышта́ш
1096,füttern::V,гъэшхэ́н,пукша́ш
1097,melken::V,щын,лӱшта́ш
1098,hacken::V,упкӏэтэн,руа́ш
1099,gießen::V,тепкӏэн,шава́ш
1100,reifen::V,игъо хъун,кӱа́ш
1101,zubereiten::V,бгъэхьазырын,ямдыла́ш
1102,kochen::V,шӏы́н,шолта́ш
1103,backen::V,гъэжъэ́н,кӱкташ
1104,braten::V,гъэжъэ́н,пуштыла́ш
1105,braten::V,гъэжъэ́н,жаритла́ш
1106,umrühren::V,зэхэгъэкӏухьан,луга́ш
1107,stricken::V,хъын,пида́ш
1108,nähen::V,дэн,урга́ш
1109,färben::V,бгъэлэн,чиялта́ш
1110,reinigen::V,укъэбзы́н,эрыкта́ш
1111,waschen::V,бгыкӏын,мушка́ш
1112,abwischen::V,лъэкӏы́н,ӱшта́ш
1113,spülen::V,дэгъэчъыхьан,шӱалта́ш
1114,fegen::V,пхъэнкӏы́н,ӱшта́ш
1115,kehren::V,пхъэнкӏы́н,ӱшта́ш
1116,baden::V,зыгъэпскӏын,йӱштыла́ш
1117,sich waschen::V,зытхьакӏы́н,мушкылта́ш
1118,ausziehen::V,къытехы́н,кудаша́ш
1119,anziehen::V,щылъэ́н,чия́ш
1120,sich anziehen::V,зыфэпэн,чия́ш
1121,kämmen::V,жьын,шера́ш
1122,schmücken::V,гъэдэхэ́н,тӱзата́ш
1123,schmücken::V,гъэдэхэ́н,чеверта́ш
1124,sagen::V,къэӏон,ойла́ш
1125,sagen::V,къэӏон,каласа́ш
1126,sprechen::V,псэлъэ́н,кутыра́ш
1127,reden::V,гущыӏэ́н,мутлана́ш
1128,sich unterhalten::V,зэдэгущыӏэн,кутыра́ш
1129,fragen::V,упчӏэ́н,йода́ш
1130,bitten::V,лъэӏо́н,йода́ш
1131,erzählen::V,къэпӏотэ́н,ойла́ш
1132,mitteilen::V,макъэ егъэӏун,увертара́ш
1133,nennen::V,цӏэ фэусы́н,лӱмда́ш
1134,rufen::V,джэн,ӱжа́ш
1135,prahlen::V,узыщытхъужьы́н,моктана́ш
1136,übersetzen::V,бгъэкӏотэн,кусара́ш
1137,denken::V,егупшысэ́н,шона́ш
1138,glauben::V,уивыхъэ́ телъы́н,ӱшана́ш
1139,bemerken::V,гу лъыптэ́н,шижа́ш
1140,erkennen::V,зэхэпхын,пала́ш
1141,erkennen::V,зэбгъэшӏэн,пала́ш
1142,begreifen::V,гурыӏо́н,ыҥла́ш
1143,verstehen::V,зэхэхын,умыла́ш
1144,lernen::V,еджэ́н,тунема́ш
1145,wissen::V,шӏэн,шинча́ш
1146,sich erinnern an::V,къэшӏэжьын,шарна́ш
1147,vergessen::V,пщыгъупшэжьы́н,монда́ш
1148,messen::V,шын,виса́ш
1149,zählen::V,плъытэ́н,шотла́ш
1150,rechnen::V,плъытэ́н,шотла́ш
1151,rechnen::V,угугъэ́н,шотла́ш
1152,lesen::V,еджэ́н,луда́ш
1153,malen::V,шӏын,сӱретла́ш
1154,zeichnen::V,шӏын,сӱретла́ш
1155,schreiben::V,тхын,воза́ш
1156,besitzen::V,иӏэн,лия́ш
1157,kaufen::V,щэфы́н,нала́ш
1158,verkaufen::V,щэн,ужала́ш
1159,bezahlen::V,птын,тӱла́ш
1160,bezahlen::V,лъыптын,тӱла́ш
1161,bezahlen::V,птыжьы́н,тӱла́ш
1162,zahlen::V,птын,тӱла́ш
1163,zahlen::V,лъыптын,тӱла́ш
1164,beherrschen::V,иунаеу иӏэн,куча́ш
1165,ertragen::V,щэчы́н,турка́ш
1166,Schnurrbart::N,,ӧ́рыш
1167,Nabel::N,,кы́лымде
1168,Wetter::N,,иге́че
1169,Frost::N,,чатлама́
1170,Raureif::N,,пӧрш
1171,Raureif::N,,по́кшым
1172,Adler::N,,карагу́ш
1173,Schwan::N,,йӱ́ксӧ
1174,Ton::N,,йӱксе́м
1175,Sache::N,,наста́
1176,Schlitten::N,,тер
1177,Schlitten::N,,изде́р
1178,Last::N,,нӧ́лтыш
1179,Figur::N,,фигу́р
1180,Bündel::N,,арша́ш
1181,Schuh::N,,боти́нке
1182,Arzt::N,,врач
1183,lebendig::A,,и́лыше
1184,zuerst::ADV,,онда́к
1185,manchmal::ADV,,ка́шын
1186,manchmal::ADV,,кокла́н
1187,niemals::ADV,,ок нигуна́м
1188,hier::ADV,,ты́ште
1189,hierhin::ADV,,ты́шке
1190,hierhin::ADV,,тыш
1191,von hier::ADV,,тыше́ч
1192,von hier::ADV,,тыве́ч
1193,schon::ADV,,ы́нде
1194,sinken::V,,пуча́ш
1195,klirren::V,,чылдыртата́ш
1196,fliehen::V,,куржа́ш
1197,flüchten::V,,куржа́ш
1198,geraten::V,,лекта́ш
1199,aufheben::V,,нӧлтала́ш
1200,beugen::V,,пӱгырта́ш
1201,umdrehen::V,,савырала́ш
1202,bekommen::V,,нала́ш
1203,erhalten::V,,нала́ш
1204,treten::V,,тошка́ш
