,Concept_ID,ps,ku
787,hinab::ADV,ښکته,berjêr
788,oben::ADV,پورته,banî
789,hinauf::ADV,پاس,banî
790,überall::ADV,هره خوا,li her derê
791,nicht::ADV,نه,ne
792,nicht::ADV,نه,nîn
793,nicht::ADV,نه,tine
794,ein wenig::ADV,یو څه,hebkî
795,kaum::ADV,ایله,tema
796,kaum::ADV,ایله,himangi
797,sehr::ADV,ډېر,gelek
798,sehr::ADV,زيات,gelek
799,so::ADV,داسې,weha
800,so::ADV,دومره,weha
801,noch::ADV,نور,hêj
802,noch::ADV,نور,dîsa
803,nur::ADV,تش,tenê
804,nur::ADV,تش,bes
805,nur::ADV,صرف,tenê
806,nur::ADV,صرف,bes
807,schon::ADV,دمخه,hew
808,wieder::ADV,بیا,jar din
809,wieder::ADV,بیا,dîsa
810,vergebens::ADV,عبث,deya çun
811,vergebens::ADV,عبث,îfleh bûn
812,vor::PRP,دمخه,li ber
813,hinter::PRP,شاته,li pişt
814,unter::PRP,لاندي,li bin
815,durch::PRP,د مینځ نه,kura
816,neben::PRP,نژدې,li ba
817,zwischen::PRP,ترمینځ,nabeyne
818,zwischen::PRP,ترمینځ,di nav...da
819,wegen::PRP,د ... له لاسه,ji bo
820,wegen::PRP,د ... له لاسه,ji ber
821,dies::PRN,دا,ev
822,das::PRN,دا,ev
823,alles::PRN,هرڅهٔ,hemû
824,ich::PRN,زه,ez
825,du::PRN,ته,tu
826,er::PRN,دی,wî
827,wir::PRN,مونږ,êm
828,ihr::PRN,تاسې,hûn
829,sie::PRN,هغوی,we
830,was::FPRN,څهٔ,çi
831,wer::FPRN,چا,ki
832,wer::FPRN,څوک,ki
833,wo::FADV,چيری,li ku dere
834,wo::FADV,چېرته,li ku dere
835,wohin::FADV,چېرته,li ku dere
836,wie::FADV,څنګه,çawa
837,warum::FADV,ولې,çima
838,wieviel::FNUM,څو,çend
839,wieviel::FNUM,څومره,çend
840,eins::NUM,یو,yek
841,zwei::NUM,دوه,didu
842,drei::NUM,درې,sisê
843,vier::NUM,څلور,çar
844,fünf::NUM,پنځه,penç
845,sechs::NUM,شپږ,şeş
846,sieben::NUM,اوه,heft
847,acht::NUM,اته,heşt
848,neun::NUM,نهه,neh
849,zehn::NUM,لس,deh
850,elf::NUM,یوولس,yazdeh
851,zwölf::NUM,دولس,diwazdeh
852,zwanzig::NUM,شل,bîst
853,dreißig::NUM,دېرش,sih
854,vierzig::NUM,څلوېښت,çil
855,fünfzig::NUM,پنځوس,pençi
856,sechzig::NUM,شپېته,şêst
857,siebzig::NUM,اویا,heftê
858,achtzig::NUM,اتیا,heştê
859,neunzig::NUM,نوي,nod
860,hundert::NUM,سل,sêd
861,tausend::NUM,زر,hezar
862,und::CNJ,او,û
863,oder::CNJ,ېا,an
864,oder::CNJ,ېا,yan
865,stehen::V,درېدل,sekinîn
866,sitzen::V,کښېنستل,rûniştin
867,liegen::V,ملاستل,paldan
868,hängen::V,ځړېدل,darve kirin
869,werden::V,کېدل,bûn
870,passieren::V,پېښېدل,hatin holê
871,passieren::V,پېښېدل,hatin serê kesî
872,beginnen::V,شروع کېدل,li dest pêkirin
873,enden::V,خلاصدل,xalas bû
874,enden::V,تمامېدل,xalas bû
875,wechseln::V,تغییر موندل,guherandin
876,wechseln::V,تغییر موندل,dêgiş kirin
877,aufgehen[Sonne]::V,ختل,hilatin
878,untergehen[Sonne]::V,لوېدل,çun ava
879,untergehen[Sonne]::V,پرېوتل,çun ava
880,scheinen[Sonne]::V,رڼا کول,şewk de
881,donnern::V,تنېدل,gire-gir
882,donnern::V,غړمبېدل,gire-gir
883,wehen::V,چلېدل,ba le de
884,strömen::V,بهېدل,xwe girtin
885,fließen::V,بهېدل,herikîn
886,fließen::V,تویېدل,herikîn
887,sich drehen::V,ګرځېدل,xwe zivirandin
888,sich drehen::V,چورلېدل,xwe zivirandin
889,schwanken::V,زنګېدل,hejandin
890,schwingen::V,زنګېدل,libakirin
891,fallen::V,ولېدل,ketin
892,brennen::V,سوځېدل,şewitîn
893,rauchen::V,لوګی کول,kişandin
894,regnen::V,باران اورېدل,bahran tê
895,gefrieren::V,کنګل نيول,qefilandin
896,tauen::V,وېلې کېدل,helandin
897,schmelzen::V,وېلې کېدل,helandin
898,trocknen::V,وچېدل,zuwabûn
899,sieden::V,اېشېدل,kelîn
900,faulen::V,خرابېدل,xerabûn
901,verfaulen::V,ورستېدل,xerabûn
902,reißen::V,شلېدل,jêkirin
903,versinken::V,ډوېېدل,xerq bûn
904,vergehen::V,تېرېدل,derbas bûn
905,erscheinen::V,ښکارېدل,peyda bûn
906,verschwinden::V,ورکېدل,wendabûn
907,sinken::V,ښکته کېدل,noq bûn
908,abnehmen::V,کمېدل,kêm bûn
909,zunehmen::V,زیاتېدل,qelew bûn
910,steigen::V,جګېدل,hildan
911,steigen::V,پورته کېدل,hildan
912,wachsen::V,وده کول,mezin bûn
913,glänzen::V,ځلېدل,biriqîn
914,funkeln::V,پړکېدل,çikisîn
915,lärmen::V,غال و غول کول,guşîn
916,läuten::V,زنګ وهل,lê de
917,klingeln::V,زنګ وهل,sîl dan
918,klingeln::V,زنګ وهل,ringerin
919,klirren::V,کړنګېدل,zingzing hat
920,brausen::V,تلاطم کول,guşîn
921,rauschen::V,شڼهار کول,guşîn
922,klingen::V,آواز کول,deng pe ketin
923,bellen::V,غپېدل,kewtîn
924,heulen::V,انګلل,ûrîn
925,blasen::V,پو کول,puf kirin
926,pfeifen::V,شپېلک وهل,fîkandin
927,schreien::V,ناره کول,qîrîn
928,stöhnen::V,زګېروی کول,nalîn
929,zittern::V,لړزېدل,hejîn
930,leben::V,ژوند کول,jihîn
931,geboren werden::V,زېږېدل,hatin dinyê
932,geboren werden::V,زېږېدل,bûn
933,atmen::V,ساه کښل,hilmijîn
934,atmen::V,تنفس کول,hilmijîn
935,trinken::V,څښل,vexwarin
936,essen::V,خوړل,xwarin
937,schlucken::V,غړپول,daqulbandin
938,müde werden::V,ستړی کېدل,betilîln
939,müde werden::V,ستړی کېدل,qerimîn
940,einschlafen::V,ویده کېدل,razan
941,schlafen::V,خوب کول,razan
942,schlafen::V,خوب کول,razandin
943,aufwachen::V,ویښېدل,şiyarbûn
944,aufstehen::V,پاڅېدل,rabûn
945,sich erholen::V,استراحت کول,baş bûn
946,krank werden::V,رنځورېدل,nexweş kêt
947,krank sein::V,ناجوړېدل,nexweş bû
948,schmerzen::V,خوږېدل,êşandin
949,schmerzen::V,درد کول,êşandin
950,husten::V,ټوخېدل,kuxin
951,genesen::V,رغېدل,baş bûn
952,sterben::V,مړل,mirin
953,umkommen::V,تلفېدل,mirin
954,sich bewegen::V,چلېدل,leqîn
955,sich bewegen::V,حرکت کول,leqîn
956,sich rühren::V,ښورېدل,leqîn
957,sich erheben::V,درېدل,rabûn
958,sich setzen::V,کښېنستل,runiştin
959,hinfallen::V,لوېدل,kêtin
960,laufen::V,منډې وهل,meşîn
961,schreiten::V,قدم ایښودل,meşkirin
962,spazierengehen::V,چکر وهل,gerandin
963,eilen::V,بېړه کول,lezandin
964,sich beeilen::V,عجله کول,zûkirin
965,sausen::V,ځغستل,fîzîn
966,rennen::V,زغلېدل,baz dan
967,springen::V,ټوپ وهل,hilpekîn
968,klettern::V,ختل,hilperikîn
969,schaukeln::V,زنګېدل,lorandin
970,kriechen::V,خاپوړی وهل,xuşandin
971,schwimmen::V,لامبو وهل,avjenîn
972,tauchen::V,غوټه وهل,qutxuyardin
973,tauchen::V,غوټه وهل,noqîn
974,rudern::V,پارو وهل,qaîq ajotin
975,fahren::V,تلل,ajotin
976,fliegen::V,الوتل,firîn
977,gehen::V,تلل,çûn
978,weggehen::V,بهر وتل,çûn
979,abfahren::V,تلل,çûyin
980,anhalten::V,ودرېدل,rawestîn
981,hineingehen::V,داخلېدل,ketin hundir
982,eintreten::V,ننوتل,têketin
983,kommen::V,راتلل,hatin
984,ankommen::V,رسېدل,gihan
985,ankommen::V,رسېدل,gihîştin
986,zurückkommen::V,بېرته راتلل,vegerandin
987,bleiben::V,پاتې کېدل,sekinîn
988,warten::V,انتظار وېستل,payîn
989,erwarten::V,انتظار کول,payîn
990,suchen::V,لټول,lêgerîn
991,finden::V,میندل,peyda kirin
992,finden::V,پیدا کول,peyda kirin
993,versuchen::V,هڅه کول,çeribandin
994,vorbereiten::V,چمتوکول,amade kirin
995,lieben::V,مینه لرل,hez kirin
996,mögen::V,خوښول,dil kirin
997,mögen::V,علاقه لرل,dil kirin
998,lachen::V,خندېدل,kenîn
999,rühren::V,اغېزه کول,hêjan
1000,weinen::V,ژړل,girîn
1001,schimpfen::V,ښکنځا کول,pevçûn
1002,sich ärgern::V,قهر راتلل,enirîn
1003,sich fürchten::V,ډارېدل,tirsîn
1004,fürchten::V,ډارېدل,tirsin
1005,fliehen::V,تښتېدل,bazdan
1006,flüchten::V,تښتېدل,revîn
1007,sehen::V,لیدل,dîtin
1008,anschauen::V,کتل,sêr kirin
1009,ansehen::V,ننداره کول,hesibandin
1010,hören::V,اورېدل,guhdar jirin
1011,zuhören::V,غوږ نیول,guhdarî kirin
1012,probieren::V,څکه کول,tehm kirin
1013,probieren::V,چاشنی کول,tehm kirin
1014,riechen::V,بويول,bihn kirin
1015,fühlen::V,حسول,hîs kirin
1016,scheinen::V,ښکارېدل,xoyer kir
1017,zu sehen sein::V,ښکارېدل,diyar bûn
1018,vernehmen::V,خبرېدل,bihîstin
1019,frieren::V,ساړه کېتل,qerişîn
1020,tun::V,کول,kirin
1021,können::V,کولای شول,karin
1022,können::V,د لاسه کېدل,karin
1023,wollen::V,غوښتل,xwestîn
1024,anfangen::V,شروع کول,dest pêkirin
1025,beenden::V,ختمول,xelas kirin
1026,beenden::V,پای ته رسول,xelas kirin
1027,aufhören::V,بس کول,xelas kirin
1028,gelingen::V,موفق کېدل,çe bûn
1029,gelingen::V,بریالی کېدل,çe bûn
1030,geraten::V,کېدل,qewîmîn
1031,öffnen::V,خلاصول,vekirin
1032,öffnen::V,پرانیستل,vekirin
1033,schließen::V,تړل,girtin
1034,stellen::V,ایښودل,danîn
1035,setzen::V,کښېنول,rûniştin
1036,legen::V,ایښودل,danîn
1037,legen::V,ایښودل,razandin
1038,berühren::V,لاس وهل,lêketin
1039,verbinden::V,تړل,anîn pê
1040,bedecken::V,پوښول,sergirtin
1041,aufhängen::V,ځوړندول,aliqandin
1042,anzünden::V,بلول,pêxistin
1043,aufheben::V,پورته کول,hildan
1044,zurücklassen::V,پرېښودل,hiştin
1045,zurücklassen::V,پرېښودل,vehiştin
1046,verlieren::V,ورکول,wendakirin
1047,fallen lassen::V,له لاسه لوېدل,xistin bixe
1048,fallen lassen::V,له لاسه لوېدل,xistin
1049,machen::V,کول,kirin
1050,machen::V,کول,çêkirin
1051,herstellen::V,جوړول,çê kirin
1052,herstellen::V,جوړول,peyda kirin
1053,herstellen::V,توليدول,çê kirin
1054,herstellen::V,توليدول,peyda kirin
1055,bauen::V,جوړول,lêkirin
1056,reparieren::V,ترمیمول,veherînerîn
1057,verbessern::V,اصلاح کول,sererastkirin
1058,ändern::V,تغیر ورکول,degiş kirin
1059,graben::V,کيندل,kolandin
1060,beugen::V,ټیټول,tewîn
1061,beugen::V,ټیټول,xwar kirin
1062,biegen::V,کږول,tewandin
1063,biegen::V,کږول,xwarkirin
1064,drehen::V,ګرځول,fitilandin
1065,wenden::V,اړول,zivîrin
1066,umdrehen::V,اړول,vegerandin
1067,heben::V,جګول,hildan
1068,heben::V,پورته کول,hildan
1069,hochheben::V,جګول,hildan
1070,ergreifen::V,نیول,dest avêtin
1071,halten::V,نیول,hîştin
1072,halten::V,نیول,sekinîn
1073,drücken::V,کښېکښل,pêl kirin
1074,schieben::V,پوری وهل,damdan
1075,kratzen::V,ګرول,xurandin
1076,lecken::V,څټل,alastin
1077,beißen::V,چیچل,gez kirin
1078,abreißen::V,شکول,hilşandin
1079,abschneiden::V,پرېکول,jêkirin
1080,binden::V,تړل,girêdan
1081,stecken::V,ټومبل,têxistin
1082,brechen::V,ماتول,şikandin
1083,klopfen::V,ټکول,kutandin
1084,hauen::V,ټکول,li dan
1085,kleben::V,نښلول,zeliqîn
1086,kleben::V,نښلول,şirêz kirin
1087,kleben::V,سرېښول,zeliqîn
1088,kleben::V,سرېښول,şirêz kirin
1089,reiben::V,مږل,firikandin
1090,streichen::V,مښل,bax dan
1091,schleifen::V,تېره کول,çarkirin
1092,schneiden::V,غوڅول,jêkirin
1093,schneiden::V,پرېکول,jêkirin
1094,rütteln::V,خوڅول,hejandin
1095,schütteln::V,ښورول,daweşîn
1096,schwenken::V,خوڅول,têwdan
1097,schütten::V,اچول,rijandin
1098,schütten::V,تویول,rijandin
1099,füllen::V,ډکول,dagirtin
1100,einwickeln::V,پېچل,pêçandin
1101,einwickeln::V,نغښتل,pêçandin
1102,tragen::V,وړل,kişandin
1103,tragen::V,وړل,rajtin
1104,schleppen::V,وړل,kişandin
1105,ziehen::V,کښل,kişandin
1106,aufbewahren::V,ساتل,hilandin
1107,werfen::V,اچول,avêtin
1108,werfen::V,غورځول,avêtin
1109,fangen::V,نیول,sem kirin
1110,fangen::V,نیول,girtin
1111,fangen::V,ګیرول,sem kirin
1112,fangen::V,ګیرول,girtin
1113,packen::V,نیول,pê girtin
1114,verstecken::V,پټول,hîlanin
1115,teilen::V,وېشل,parvekirin
1116,teilen::V,تقسیمول,parvekirin
1117,schicken::V,لېږل,şandin
1118,schicken::V,استول,şandin
1119,bringen::V,راوړل,anîn
1120,bringen::V,راوړل,birin
1121,hinzufügen::V,زیاتول,dan ser
1122,hinzufügen::V,زیاتول,li tiştekî zêde kirin
1123,bekommen::V,حاصلول,standin
1124,erhalten::V,اخیستل,standin
1125,nehmen::V,نیول,girtin
1126,nehmen::V,اخيستل,girtin
1127,wählen::V,خوښول,ray dan
1128,auswählen::V,چنده کول,bijartin
1129,bewahren::V,ساتل,rê li ber girtin
1130,bewahren::V,ساتل,lê xwedî derketin
1131,behindern::V,مانع کېدل,bara wi
1132,behindern::V,ممانعت کول,bara wi
1133,verderben::V,خرابېدل,heram bûn
1134,beschädigen::V,ورانول,xerab kirin
1135,zerbrechen::V,ماتول,şikênandin
1136,zerbrechen::V,ماتول,perçe kirin
1137,zerreißen::V,څیرې کول,qelişandin
1138,zerstören::V,ړنګول,hilşandin
1139,zerstören::V,ورانول,hilşandin
1140,verbrennen::V,سوځول,şewitandin
1141,geben::V,ورکول,dan
1142,geben::V,ورکول,dayin
1143,reichen::V,ورکول,besbûn
1144,reichen::V,ورکول,têrkirin
1145,schenken::V,بښل,diyarî kirin
1146,versprechen::V,لوز کول,soz dan
1147,wünschen::V,غوښتل,dil kirin
1148,loben::V,ستایل,pesinandin
1149,loben::V,تمجید کول,pesinandin
1150,küssen::V,ښکلول,maçkirin
1151,wiegen::V,زنګول,lorandin
1152,wiegen::V,زنګول,wezinandin
1153,zudecken::V,پوښول,nixumandin
1154,wecken::V,ويښول,bixwe hesandin
1155,zeigen::V,ښودل,şanîdan
1156,führen::V,بیول,raber kirin
1157,lehren::V,درس ورکول,hîn kirin
1158,lehren::V,تعلیم ورکول,hîn kirin
1159,unterrichten::V,درس ورکول,ders dan
1160,aufziehen::V,روزل,mesinkirin
1161,leiten::V,رهبری کول,rêberî kirin
1162,leiten::V,لارښوونه کول,rêberî kirin
1163,antreiben::V,چټک کول,bezandin
1164,lassen::V,اړکول,berdan
1165,lassen::V,اړکول,hiştin
1166,einladen::V,بلل,dawet kirin
1167,vereinigen::V,متحد کول,bi yek kirin
1168,vereinigen::V,یوځای کول,bi yek kirin
1169,besuchen::V,کتنه کول,mêvan bûn
1170,treffen::V,ليدل,rast hatin
1171,treffen::V,تلقی کول,rast hatin
1172,sich versammeln::V,راغونډېدل,li hev çivîn
1173,spielen::V,لوبه کول,listin
1174,singen::V,سندرې وېل,stran
1175,tanzen::V,ګډېدل,reqisîn
1176,sich trennen::V,بېلېدل,hew berdan
1177,verlassen::V,ترک کول,tanê hişt
1178,verlassen::V,ترک کول,bêkes
1179,retten::V,نجات ورکول,rihakirin
1180,bewachen::V,ساتل,raçavkirin
1181,bewachen::V,حفاظت کول,raçavkirin
1182,schützen::V,ژغورل,hemet kirin
1183,verteidigen::V,دفاع کول,paraztin
1184,sich schlagen::V,جنګېدل,li hev bezîn
1185,schießen::V,ویشتل,agir kirin
1186,siegen::V,غالبېدل,biser ketin
1187,ärgern::V,خپه کول,xeyirandin
1188,schlagen::V,وهل,lêdan
1189,schlagen::V,وهل,lêxistin
1190,treten::V,په لغته وهل,têlekirin
1191,stechen::V,ټومبل,têrekirin
1192,stoßen::V,ټېل وهل,lêketin
1193,stoßen::V,پوری وهل,lêketin
1194,stehlen::V,تښتول,dizîn
1195,stehlen::V,تښتول,dizî birin
1196,stehlen::V,غلا کول,dizîn
1197,stehlen::V,غلا کول,dizî birin
1198,stören::V,ماتول,aciz kirin
1199,belästigen::V,ځورول,li tela yeki ketin
1200,belästigen::V,تکلیف ورکول,li tela yeki ketin
1201,verbergen::V,پټول,veşartin
1202,verbergen::V,پټول,kemîndanîn
1203,täuschen::V,تېرایستل,xapandin
1204,täuschen::V,تېرایستل,lê zexeli kirin
1205,täuschen::V,خطا ایستل,xapandin
1206,täuschen::V,خطا ایستل,lê zexeli kirin
1207,betrügen::V,غولول,xapandin
1208,töten::V,وژل,kûştin
1209,töten::V,مړ کول,kûştin
1210,wohnen::V,اوسېدل,rûniştin
1211,arbeiten::V,کار کول,kar kirin
1212,arbeiten::V,کار کول,şêxulin
1213,sammeln::V,راټولول,komkirin
1214,sammeln::V,راغونډول,komkirin
1215,pflücken::V,شکول,çinîn
1216,jagen::V,ښکار کول,nêçîr kirin
1217,fischen::V,کب نيول,masî girtin
1218,fassen::V,نیول,pê girtin
1219,fassen::V,نیول,sêm kirin
1220,fassen::V,ګیرول,pê girtin
1221,fassen::V,ګیرول,sêm kirin
1222,hüten::V,پوول,hei jê man
1223,treiben::V,بیول,bêherandin
1224,anbinden::V,تړل,tewilandin
1225,füttern::V,خوراک ورکول,xwarine dan lê
1226,melken::V,لوشل,dotin
1227,hacken::V,پی کول,kolandin
1228,gießen::V,اوبه کول,av dan
1229,reifen::V,رسېدل,kemilîn
1230,zubereiten::V,تیارول,çe kirin
1231,kochen::V,پخول,xwarin çe kirin
1232,kochen::V,پخول,kelandin
1233,backen::V,پخول,pijandin
1234,braten::V,وريتول,qelandin
1235,braten::V,وريتول,sor kirin
1236,umrühren::V,لړل,têvdan
1237,stricken::V,اوبدل,hûnan
1238,nähen::V,ګنډل,kêl kirin
1239,färben::V,رنګول,boyax kirin
1240,reinigen::V,صافول,paqijkirin
1241,waschen::V,مینځل,şuştin
1242,abwischen::V,وچول,pakîj kirin
1243,spülen::V,کنګالول,şuştin
1244,fegen::V,جارو کول,maliştin
1245,kehren::V,جارو کول,maliştin
1246,baden::V,لمبېدل,serîşûştin
1247,sich waschen::V,ځان مينځل,serîşûştin
1248,ausziehen::V,کښل,jê kirin
1249,ausziehen::V,ایستل,jê kirin
1250,anziehen::V,اغوستل,pê kirin
1251,sich anziehen::V,کالی اغوستل,xwe kirin
1252,kämmen::V,ګمنځول,şeh kirin
1253,schmücken::V,ښکلی کول,xemilandin
1254,sagen::V,وېل,gotin
1255,sagen::V,وېل,peyivîn
1256,sprechen::V,وېل,peyivîn
1257,sprechen::V,غږېدل,peyivîn
1258,reden::V,ګړېدل,axaftin
1259,reden::V,خبرې کول,axaftin
1260,sich unterhalten::V,خبری کول,hev biştaxilin
1261,fragen::V,پوښتنه کول,pirsîn
1262,fragen::V,پوښتنه کول,pirs kirin
1263,bitten::V,غوښتل,tika kirin
1264,erzählen::V,کيسه کول,behs kirin
1265,erzählen::V,حکايت کول,behs kirin
1266,mitteilen::V,خبرول,vegotin
1267,mitteilen::V,خبر ورکول,vegotin
1268,nennen::V,نوم ايښودل,bi nav kirin
1269,rufen::V,بلل,bakirin
1270,prahlen::V,لاپې وهل,pesnê xwe dan
1271,übersetzen::V,ژباړل,qulibandin
1272,übersetzen::V,ژباړل,derbas kirin
1273,übersetzen::V,ترجمه کول,qulibandin
1274,übersetzen::V,ترجمه کول,derbas kirin
1275,denken::V,فکر کول,fikirîn
1276,glauben::V,باور کول,bawer bûn
1277,bemerken::V,لیدل,bala xwe dan
1278,bemerken::V,لیدل,çac lê ketin
1279,erkennen::V,پېژندل,pêhesîn
1280,begreifen::V,رسېدل,fêmkirin
1281,begreifen::V,پوهېدل,fêmkirin
1282,verstehen::V,پوهېدل,fêmkirin
1283,lernen::V,زده کول,halmandin
1284,lernen::V,زده کول,fêrbun
1285,lernen::V,درس لوستل,halmandin
1286,lernen::V,درس لوستل,fêrbun
1287,wissen::V,پوهېدل,zanîn
1288,sich erinnern an::V,یادول,bir bûn
1289,sich erinnern an::V,په یاد راوړل,bir bûn
1290,vergessen::V,هېرول,ji bir kirin
1291,messen::V,اندازه کول,pê kanîn
1292,zählen::V,شمارل,hejmardin
1293,rechnen::V,حسابول,hesibandin
1294,lesen::V,لوستل,xwendin
1295,malen::V,رسمول,rengandin
1296,malen::V,رسمول,boyax kirin
1297,zeichnen::V,رسمول,işaret kirin
1298,schreiben::V,لیکل,nivîsandin
1299,besitzen::V,لرل,hebûn
1300,kaufen::V,رانیول,kirîn
1301,verkaufen::V,خرڅول,firotin
1302,bezahlen::V,تأدیه کول,pere dan
1303,zahlen::V,کسات اخيستل,pere dan
1304,zahlen::V,کسات اخيستل,dayin
1305,beherrschen::V,تسلط لرل,zebt kirin
1306,beherrschen::V,تسلط لرل,hukim kirin
1307,ertragen::V,زغمل,bihêzkirin
1308,Barsch::N,,okûn
1309,Hecht::N,,mesîyê lûf
