,Concept_ID,ps,lv
769,Größe::N,لويوالی,ыджда
770,Größe::N,لويوالی,lielums
771,Länge::N,طول,кузьта
772,Länge::N,طول,garums
773,Länge::N,اوږد والی,кузьта
774,Länge::N,اوږد والی,garums
775,Höhe::N,جګوالی,джуджда
776,Höhe::N,جګوالی,augstums
777,Gewicht::N,وزن,сьӧкта
778,Gewicht::N,وزن,сьӧкталун
779,Gewicht::N,وزن,svars
780,Gewicht::N,وزن,smagums
781,Menge::N,اندازه,лун
782,Menge::N,اندازه,числӧ
783,Menge::N,اندازه,masa
784,Menge::N,اندازه,daudzums
785,Haufen::N,کوټه,чукӧр
786,Haufen::N,کوټه,čupa
787,Haufen::N,کوټه,grēda
788,Haufen::N,کوټه,kaudze
789,Reihe::N,صف,рад
790,Reihe::N,صف,rinda
791,Reihe::N,صف,virkne
792,Reihe::N,کتار,рад
793,Reihe::N,کتار,rinda
794,Reihe::N,کتار,virkne
795,Boot::N,قايق,пыж
796,Boot::N,قايق,laiva
797,Ruder::N,چپه,пелыс
798,Ruder::N,چپه,ӧпаснӧй
799,Ruder::N,چپه,airis
800,Ruder::N,چپه,irklis
801,Schlitten::N,ښویېدونی,дадь
802,Schlitten::N,ښویېدونی,ragavas
803,Ski::N,سکي,лызь
804,Ski::N,سکي,slēpe
805,Lagerfeuer::N,اور,бипур
806,Lagerfeuer::N,اور,ugunskurs
807,Last::N,بار,сьӧкыдтор
808,Last::N,بار,krava
809,Last::N,پېټی,сьӧкыдтор
810,Last::N,پېټی,krava
811,Gang::N,تګ,мунӧм
812,Gang::N,تګ,ветлӧм
813,Gang::N,تګ,eja
814,Gang::N,تګ,gājums
815,Schritt::N,ګام,воськов
816,Schritt::N,ګام,воськовтӧм
817,Schritt::N,ګام,solis
818,Norden::N,شمال,войвыв
819,Norden::N,شمال,ziemeļi
820,Süden::N,سوېل,лунвыв
821,Süden::N,سوېل,dienvidi
822,Westen::N,لوېدېځ,рытыв
823,Westen::N,لوېدېځ,rietumi
824,Osten::N,شرق,асыв
825,Osten::N,شرق,austrumi
826,Osten::N,ختیځ,асыв
827,Osten::N,ختیځ,austrumi
828,Holz::N,لرګی,пу
829,Holz::N,لرګی,koks
830,Holz::N,لرګی,koksne
831,Brett::N,تخته,пӧв
832,Brett::N,تخته,dēlis
833,Platte::N,تخته,плита
834,Platte::N,تخته,plate
835,Platte::N,تخته,plāksne
836,Stütze::N,تکیوان,пыкӧд
837,Stütze::N,تکیوان,мыджӧд
838,Stütze::N,تکیوان,balsts
839,Stütze::N,تکیوان,atspaids
840,Stange::N,ډاګه,потш
841,Stange::N,ډاګه,maikste
842,Stock::N,لرګی,бедь
843,Stock::N,لرګی,boze
844,Stock::N,لرګی,spieķis
845,Stab::N,چيخله,зир
846,Stab::N,چيخله,zizlis
847,Rohr::N,نل,труба
848,Rohr::N,نل,caurule
849,Haus::N,کور,керка
850,Haus::N,کور,māja
851,Heim::N,کور,горт
852,Heim::N,کور,mājas
853,Ofen::N,تودنۍ,пач
854,Ofen::N,تودنۍ,krāsns
855,Fußboden::N,غولی,джодж
856,Fußboden::N,غولی,grīda
857,Tisch::N,مېز,пызан
858,Tisch::N,مېز,galds
859,Stuhl::N,چوکۍ,улӧс
860,Stuhl::N,چوکۍ,krēsls
861,Wiege::N,زانګو,зыбка
862,Wiege::N,زانګو,šūpulis
863,Bett::N,کټ,вольпась
864,Bett::N,کټ,gulta
865,Bett::N,چپرکټ,вольпась
866,Bett::N,چپرکټ,gulta
867,Regal::N,تاخچۍ,джадж
868,Regal::N,تاخچۍ,plaukts
869,Kiste::N,صندوق,куд
870,Kiste::N,صندوق,ящик
871,Kiste::N,صندوق,kaste
872,Kiste::N,صندوق,šķirsts
873,Fenster::N,کړکۍ,ӧшинь
874,Fenster::N,کړکۍ,logs
875,Tür::N,دروازه,ӧдзӧс
876,Tür::N,دروازه,durvis
877,Tor::N,دروازه,дзиръя
878,Tor::N,دروازه,vārti
879,Zaun::N,کټاره,потшӧс
880,Zaun::N,کټاره,žogs
881,Dach::N,بام,вевт
882,Dach::N,بام,jumts
883,Leiter::N,زينه,пос
884,Leiter::N,زينه,kāpnes
885,Leiter::N,زينه,redeles
886,Besen::N,جارو,рос
887,Besen::N,جارو,slota
888,Spaten::N,یوم,зыр
889,Spaten::N,یوم,lāpsta
890,Schaufel::N,بېلچه,тэльӧб
891,Schaufel::N,بېلچه,liekšķere
892,Gabel::N,پنجه,вилки
893,Gabel::N,پنجه,dakšiņa
894,Löffel::N,کاشوغه,пань
895,Löffel::N,کاشوغه,karote
896,Messer::N,چاقو,пурт
897,Messer::N,چاقو,nazis
898,Nagel::N,ميخ,тув
899,Nagel::N,ميخ,кӧрт тув
900,Nagel::N,ميخ,nagla
901,Netz::N,جال,тыв
902,Netz::N,جال,tīkls
903,Haken::N,څنګک,крук
904,Haken::N,څنګک,āķis
905,Haken::N,څنګک,kāsis
906,Haken::N,څنګک,krampis
907,Griff::N,لاستی,нуд
908,Griff::N,لاستی,kāts
909,Griff::N,لاستی,rokturis
910,Schloss::N,کلپ,томан
911,Schloss::N,کلپ,aizslēgs
912,Bild::N,رسم,серпас
913,Bild::N,رسم,glezna
914,Figur::N,قدوقامت,пертас
915,Figur::N,قدوقامت,вежньӧг
916,Figur::N,قدوقامت,figūra
917,Puppe::N,ګوډۍ,акань
918,Puppe::N,ګوډۍ,lelle
919,Beutel::N,کڅوړه,мешӧк
920,Beutel::N,کڅوړه,kule
921,Beutel::N,کڅوړه,maisiņš
922,Bündel::N,دسته,кӧртӧд
923,Bündel::N,دسته,sainis
924,Tasche::N,بکس,сумка
925,Tasche::N,بکس,soma
926,Tasche::N,توبره,сумка
927,Tasche::N,توبره,soma
928,Eimer::N,سطل,ведра
929,Eimer::N,سطل,spainis
930,Deckel::N,سرپوښ,пӧдан
931,Deckel::N,سرپوښ,тупкӧд
932,Deckel::N,سرپوښ,vāks
933,Geschirr::N,لوښی,дозмук
934,Geschirr::N,لوښی,тасьті-пань
935,Geschirr::N,لوښی,trauki
936,Sack::N,جوال,мешӧк
937,Sack::N,جوال,maiss
938,Tasse::N,پیاله,бекар
939,Tasse::N,پیاله,тасьті
940,Tasse::N,پیاله,tase
941,Topf::N,دېګی,гырнич
942,Topf::N,دېګی,pods
943,Kessel::N,دېګ,пӧрт
944,Kessel::N,دېګ,katls
945,Essen::N,خوراک,сёйӧм
946,Essen::N,خوراک,ēdiens
947,Nahrung::N,خوراک,сёян
948,Nahrung::N,خوراک,barība
949,Speise::N,خواړه,сёян
950,Speise::N,خواړه,сёянтор
951,Speise::N,خواړه,ēdiens
952,Fleisch::N,غوښه,яй
953,Fleisch::N,غوښه,gaļa
954,Getreide::N,غله,нянь
955,Getreide::N,غله,labība
956,Brei::N,اوګره,рок
957,Brei::N,اوګره,putra
958,Brei::N,اوګره,biezenis
959,Brot::N,ډوډۍ,нянь
960,Brot::N,ډوډۍ,maize
961,Scheibe::N,مړۍ,шӧрӧм
962,Scheibe::N,مړۍ,чӧлан
963,Scheibe::N,مړۍ,šķēle
964,Scheibe::N,مړۍ,rieciens
965,Fett::N,غوړي,гос
966,Fett::N,غوړي,тшог
967,Fett::N,غوړي,tauki
968,Butter::N,کوچ,вый
969,Butter::N,کوچ,sviests
970,Öl::N,تېل,вый
971,Öl::N,تېل,eļļa
972,Salz::N,مالګه,сов
973,Salz::N,مالګه,sāls
974,Suppe::N,شوربا,шыд
975,Suppe::N,شوربا,zupa
976,Honig::N,شات,ма
977,Honig::N,شات,medus
978,Milch::N,شوده,йӧв
979,Milch::N,شوده,piens
980,Tee::N,چای,чай
981,Tee::N,چای,tēja
982,Leder::N,څرمن,ку
983,Leder::N,څرمن,āda
984,Wolle::N,پشم,вурун
985,Wolle::N,پشم,vilna
986,Stoff::N,ټوټه,дӧра
987,Stoff::N,ټوټه,drāna
988,Stoff::N,ټوټه,audums
989,Nadel::N,ستن,ем
990,Nadel::N,ستن,adata
991,Faden::N,تار,сунис
992,Faden::N,تار,diegs
993,Faden::N,تار,pavediens
994,Knopf::N,تڼۍ,кизь
995,Knopf::N,تڼۍ,poga
996,Knopf::N,تکمه,кизь
997,Knopf::N,تکمه,poga
998,Knoten::N,غوټه,гӧрӧд
999,Knoten::N,غوټه,mezgls
1000,Farbe::N,رنګ,краска
1001,Farbe::N,رنګ,вап
1002,Farbe::N,رنګ,krāsa
1003,Kleidung::N,کالي,паськӧм
1004,Kleidung::N,کالي,tērps
1005,Kleidung::N,کالي,drēbes
1006,Hemd::N,کميس,дӧрӧм
1007,Hemd::N,کميس,krekls
1008,Kragen::N,غاړه,воротник
1009,Kragen::N,غاړه,apkakle
1010,Ärmel::N,لستوڼی,сос
1011,Ärmel::N,لستوڼی,piedurkne
1012,Hose::N,پطلون,гач
1013,Hose::N,پطلون,bikses
1014,Gürtel::N,کمربند,вӧнь
1015,Gürtel::N,کمربند,josta
1016,Mütze::N,خولۍ,шапка
1017,Mütze::N,خولۍ,cepure
1018,Schuh::N,بوټ,башмак
1019,Schuh::N,بوټ,ботинки
1020,Schuh::N,بوټ,kurpe
1021,Stiefel::N,موزه,сапӧг
1022,Stiefel::N,موزه,zābaks
1023,Ring::N,ګوته,кытш
1024,Ring::N,ګوته,gredzens
1025,Band::N,فيته,лента
1026,Band::N,فيته,вундас
1027,Band::N,فيته,lente
1028,Kamm::N,ګمنځ,сынан
1029,Kamm::N,ګمنځ,ķemme
1030,Spiegel::N,ایینه,рӧмпӧштан
1031,Spiegel::N,ایینه,spogulis
1032,Spiegel::N,هنداره,рӧмпӧштан
1033,Spiegel::N,هنداره,spogulis
1034,Riemen::N,تسمه,тасма
1035,Riemen::N,تسمه,siksna
1036,Schnur::N,مزی,гез
1037,Schnur::N,مزی,aukla
1038,Leine::N,رسۍ,юргез
1039,Leine::N,رسۍ,saite
1040,Decke::N,بړستن,эшкын
1041,Decke::N,بړستن,шебрас
1042,Decke::N,بړستن,sega
1043,Kissen::N,بالښت,юрлӧс
1044,Kissen::N,بالښت,spilvens
1045,Tuch::N,ټیکری,чышъян
1046,Tuch::N,ټیکری,vadmala
1047,Handtuch::N,دسمال,ки чышкӧд
1048,Handtuch::N,دسمال,кизьчышъян
1049,Handtuch::N,دسمال,dvielis
1050,Kraft::N,زور,этш
1051,Kraft::N,زور,эбӧс
1052,Kraft::N,زور,spēks
1053,Kraft::N,توان,этш
1054,Kraft::N,توان,эбӧс
1055,Kraft::N,توان,spēks
1056,Stärke::N,قوت,ёнлун
1057,Stärke::N,قوت,чорыдлун
1058,Stärke::N,قوت,stiprums
1059,Gesundheit::N,صحت,дзоньвидзалун
1060,Gesundheit::N,صحت,veselība
1061,Gesundheit::N,روغتیا,дзоньвидзалун
1062,Gesundheit::N,روغتیا,veselība
1063,Krankheit::N,مرض,висьӧм
1064,Krankheit::N,مرض,slimība
1065,Krankheit::N,ناروغي,висьӧм
1066,Krankheit::N,ناروغي,slimība
1067,Schmerz::N,درد,висьӧм
1068,Schmerz::N,درد,sāpes
1069,Wunde::N,ټپ,дой
1070,Wunde::N,ټپ,brūce
1071,Wunde::N,ټپ,jēlums
1072,Wunde::N,زخم,дой
1073,Wunde::N,زخم,brūce
1074,Wunde::N,زخم,jēlums
1075,Fieber::N,تبه,жар
1076,Fieber::N,تبه,drudzis
1077,Fieber::N,تبه,karstums
1078,Arznei::N,دوا,лекарство
1079,Arznei::N,دوا,зелля
1080,Arznei::N,دوا,zāles
1081,Arznei::N,دوا,medikaments
1082,Arznei::N,دارو,лекарство
1083,Arznei::N,دارو,зелля
1084,Arznei::N,دارو,zāles
1085,Arznei::N,دارو,medikaments
1086,Brücke::N,پول,пос
1087,Brücke::N,پول,tilts
1088,Brunnen::N,څاه,юкмӧс
1089,Brunnen::N,څاه,aka
1090,Brunnen::N,کوهی,юкмӧс
1091,Brunnen::N,کوهی,aka
1092,Weide::N,وله,пӧскӧтина
1093,Weide::N,وله,ganības
1094,Pfad::N,تړه,туй
1095,Pfad::N,تړه,кыснан
1096,Pfad::N,تړه,taka
1097,Weg::N,لیار,туй
1098,Weg::N,لیار,ceļš
1099,Straße::N,سړک,туй
1100,Straße::N,سړک,iela
1101,Dorf::N,کلی,сикт
1102,Dorf::N,کلی,ciems
1103,Stadt::N,ښار,кар
1104,Stadt::N,ښار,pilsēta
1105,Brief::N,لیک,письмӧ
1106,Brief::N,لیک,vēstule
1107,Brief::N,مکتوب,письмӧ
1108,Brief::N,مکتوب,vēstule
1109,Buch::N,کتاب,небӧг
1110,Buch::N,کتاب,grāmata
1111,Buchstabe::N,حرف,шыпас
1112,Buchstabe::N,حرف,burts
1113,Buchstabe::N,توری,шыпас
1114,Buchstabe::N,توری,burts
1115,Zeitung::N,اخبار,газет
1116,Zeitung::N,اخبار,avīze
1117,Zeitung::N,اخبار,laikraksts
1118,Leben::N,ژوند,лов
1119,Leben::N,ژوند,олӧм
1120,Leben::N,ژوند,dzīve
1121,Tod::N,مرګ,кулӧм
1122,Tod::N,مرګ,nāve
1123,Tod::N,مړینه,кулӧм
1124,Tod::N,مړینه,nāve
1125,Grab::N,قبر,гу
1126,Grab::N,قبر,kaps
1127,Grab::N,ډورۍ,гу
1128,Grab::N,ډورۍ,kaps
1129,Kirche::N,کلیسا,вичко
1130,Kirche::N,کلیسا,baznīca
1131,Sünde::N,ګناه,мыж
1132,Sünde::N,ګناه,grēks
1133,Gott::N,خدای,ен
1134,Gott::N,خدای,dievs
1135,Arbeiter::N,کاریګر,уджалысь
1136,Arbeiter::N,کاریګر,strādnieks
1137,Chef::N,آمر,юралысь
1138,Chef::N,آمر,веськӧдлысь
1139,Chef::N,آمر,šefs
1140,Chef::N,آمر,vadītajs
1141,Chef::N,آمر,priekšnieks
1142,Meister::N,استاد,вӧчысь
1143,Meister::N,استاد,meistars
1144,Arzt::N,طبیب,врач
1145,Arzt::N,طبیب,бурдӧдысь
1146,Arzt::N,طبیب,ārsts
1147,Arzt::N,ډاکټر,врач
1148,Arzt::N,ډاکټر,бурдӧдысь
1149,Arzt::N,ډاکټر,ārsts
1150,Lehrer::N,معلم,велӧдысь
1151,Lehrer::N,معلم,skolotājs
1152,Lehrer::N,ښوونکی,велӧдысь
1153,Lehrer::N,ښوونکی,skolotājs
1154,Geld::N,پیسې,сьӧм
1155,Geld::N,پیسې,nauda
1156,Geschäft::N,سوداګري,удж
1157,Geschäft::N,سوداګري,bizness
1158,Geschäft::N,سوداګري,darījums
1159,Laden::N,دکان,вузасянін
1160,Laden::N,دکان,bode
1161,Laden::N,دکان,veikals
1162,Laden::N,مغازه,вузасянін
1163,Laden::N,مغازه,bode
1164,Laden::N,مغازه,veikals
1165,Preis::N,بیه,дон
1166,Preis::N,بیه,cena
1167,Ware::N,مال,тӧвар
1168,Ware::N,مال,prece
1169,Nutzen::N,ګټه,воӧм
1170,Nutzen::N,ګټه,выгӧда
1171,Nutzen::N,ګټه,labums
1172,Reichtum::N,شتمني,озырлун
1173,Reichtum::N,شتمني,bagātība
1174,Welt::N,نړۍ,енкӧла
1175,Welt::N,نړۍ,pasaule
1176,Welt::N,دنیا,енкӧла
1177,Welt::N,دنیا,pasaule
1178,Land::N,هېواد,му
1179,Land::N,هېواد,zeme
1180,Staat::N,دولت,канму
1181,Staat::N,دولت,государство
1182,Staat::N,دولت,valsts
1183,König::N,باچا,кан
1184,König::N,باچا,ķēniņš
1185,König::N,باچا,karalis
1186,König::N,پادشاه,кан
1187,König::N,پادشاه,ķēniņš
1188,König::N,پادشاه,karalis
1189,Macht::N,قدرت,каналӧм
1190,Macht::N,قدرت,vara
1191,Grenze::N,حد,су
1192,Grenze::N,حد,суйӧр
1193,Grenze::N,حد,robeža
1194,Grenze::N,سرحد,су
1195,Grenze::N,سرحد,суйӧр
1196,Grenze::N,سرحد,robeža
1197,Krieg::N,جګړه,ожман
1198,Krieg::N,جګړه,karš
1199,Feind::N,دښمن,враг
1200,Feind::N,دښمن,вӧрӧг
1201,Feind::N,دښمن,ienaidnieks
1202,Gewalt::N,زور,мырдöналöм
1203,Gewalt::N,زور,vara
1204,Gewalt::N,زور,vardarbība
1205,Gewalt::N,تشدد,мырдöналöм
1206,Gewalt::N,تشدد,vara
1207,Gewalt::N,تشدد,vardarbība
1208,Kampf::N,جنګ,вермасьӧм
1209,Kampf::N,جنګ,cīņa
1210,Kampf::N,مبارزه,вермасьӧм
1211,Kampf::N,مبارزه,cīņa
1212,Bogen[Waffe]::N,لیندۍ,ньӧввуж
1213,Bogen[Waffe]::N,لیندۍ,loks
1214,Pfeil::N,غشی,ньӧв
1215,Pfeil::N,غشی,bulta
1216,Gewehr::N,ټوپک,пишшаль
1217,Gewehr::N,ټوپک,šautene
1218,Fehler::N,خطا,сорсьӧм
1219,Fehler::N,خطا,дзугсьӧм
1220,Fehler::N,خطا,kļūda
1221,Fehler::N,غلطي,сорсьӧм
1222,Fehler::N,غلطي,дзугсьӧм
1223,Fehler::N,غلطي,kļūda
1224,Lüge::N,دروغ,пӧръясьӧм
1225,Lüge::N,دروغ,ылӧдлӧм
1226,Lüge::N,دروغ,meli
1227,Schaden::N,زیان,лёк
1228,Schaden::N,زیان,изъян
1229,Schaden::N,زیان,пакӧсьт
1230,Schaden::N,زیان,bojājums
1231,Schaden::N,زیان,kaitējums
1232,Schaden::N,تاوان,лёк
1233,Schaden::N,تاوان,изъян
1234,Schaden::N,تاوان,пакӧсьт
1235,Schaden::N,تاوان,bojājums
1236,Schaden::N,تاوان,kaitējums
1237,Unglück::N,بدبختي,шог
1238,Unglück::N,بدبختي,kļūme
1239,Unglück::N,بدبختي,klizma
1240,Unglück::N,بدبختي,nelaime
1241,Schuld::N,ګناه,мыж
1242,Schuld::N,ګناه,vaina
1243,Alter::N,منګ,арлыд
1244,Alter::N,منګ,vecums
1245,Schluss::N,اخر,пом
1246,Schluss::N,اخر,beigas
1247,Zeit::N,وخت,кад
1248,Zeit::N,وخت,laiks
1249,Tag::N,ورځ,лун
1250,Tag::N,ورځ,diena
1251,Morgen::N,سبا,асыв
1252,Morgen::N,سبا,rīts
1253,Morgen::N,سهار,асыв
1254,Morgen::N,سهار,rīts
1255,Mittag::N,غرمه,лун шӧр
1256,Mittag::N,غرمه,pusdiena
1257,Abend::N,ماښام,рыт
1258,Abend::N,ماښام,vakars
1259,Nacht::N,شپه,вой
1260,Nacht::N,شپه,nakts
1261,Woche::N,اونۍ,вежон
1262,Woche::N,اونۍ,nedēļa
1263,Monat::N,مياشت,тӧлысь
1264,Monat::N,مياشت,mēnesis
1265,Jahr::N,کال,во
1266,Jahr::N,کال,gads
1267,Frühling::N,پسرلی,тулыс
1268,Frühling::N,پسرلی,pavasaris
1269,Sommer::N,دوبی,гожӧм
1270,Sommer::N,دوبی,vasara
1271,Herbst::N,منی,ар
1272,Herbst::N,منی,rudens
1273,Herbst::N,خزان,ар
1274,Herbst::N,خزان,rudens
1275,Winter::N,ژمی,тӧв
1276,Winter::N,ژمی,ziema
1277,Januar::N,جنوري,тӧв шӧр
1278,Januar::N,جنوري,janvāris
1279,Februar::N,فبروري,урасьӧм
1280,Februar::N,فبروري,februāris
1281,März::N,مارچ,рака
1282,März::N,مارچ,marts
1283,April::N,اپریل,кос му
1284,April::N,اپریل,aprīlis
1285,Mai::N,مې,ода-кора
1286,Mai::N,مې,maijs
1287,Juni::N,جون,лӧддза-номъя
1288,Juni::N,جون,jūnijs
1289,Juli::N,جولای,сора
1290,Juli::N,جولای,jūlijs
1291,August::N,اګست,моз
1292,August::N,اګست,augusts
1293,September::N,سپټامبر,кӧч
1294,September::N,سپټامبر,septembris
1295,Oktober::N,اکتوبر,йирым
1296,Oktober::N,اکتوبر,oktobris
1297,November::N,نومبر,вӧльгым
1298,November::N,نومبر,novembris
1299,Dezember::N,دسمبر,ӧшым
1300,Dezember::N,دسمبر,decembris
1301,Montag::N,دوشنبه,выльлун
1302,Montag::N,دوشنبه,pirmdiena
1303,Dienstag::N,سه شنبه,воторник
1304,Dienstag::N,سه شنبه,otrdiena
1305,Mittwoch::N,چارشنبه,середа
1306,Mittwoch::N,چارشنبه,trešdiena
1307,Donnerstag::N,پنجشنبه,четверг
1308,Donnerstag::N,پنجشنبه,ceturtdiena
1309,Freitag::N,جمعه,пекнича
1310,Freitag::N,جمعه,piektdiena
1311,Samstag::N,خالي,субӧта
1312,Samstag::N,خالي,sestdiena
1313,Sonntag::N,یکشنبه,вӧскресенньӧ
1314,Sonntag::N,یکشنبه,svētdiena
1315,groß::A,لوی,ыджыд
1316,groß::A,لوی,dižs
1317,groß::A,لوی,liels
1318,klein::A,وړوکی,ичӧт
1319,klein::A,وړوکی,mazs
1320,lang::A,اوړد,кузь
1321,lang::A,اوړد,garš
1322,kurz::A,لنډ,дженьыд
1323,kurz::A,لنډ,īss
1324,breit::A,پراخه,ота
1325,breit::A,پراخه,паськыд
1326,breit::A,پراخه,plats
1327,schmal::A,تنګ,оттӧм
1328,schmal::A,تنګ,tievs
1329,dicht::A,ګڼ,сук
1330,dicht::A,ګڼ,blīvs
1331,dick[Gegenstand]::A,پنډ,кыз
1332,dick[Gegenstand]::A,پنډ,biezs
1333,dünn::A,نری,вӧсни
1334,dünn::A,نری,вӧсньыд
1335,dünn::A,نری,plāns
1336,fein::A,نازک,посни
1337,fein::A,نازک,smalks
1338,fest::A,کلک,зумыд
1339,fest::A,کلک,tvirts
1340,fest::A,کلک,noturīgs
1341,fest::A,ټینګ,зумыд
1342,fest::A,ټینګ,tvirts
1343,fest::A,ټینګ,noturīgs
1344,flach::A,هوار,плавкӧс
1345,flach::A,هوار,тшӧтшкӧс
1346,flach::A,هوار,lēzens
1347,flach::A,هوار,līdzens
1348,glatt::A,ښوی,вольк
1349,glatt::A,ښوی,мольыд
1350,glatt::A,ښوی,gluds
1351,glatt::A,ښوی,slidens
1352,hart::A,کلک,зумыд
1353,hart::A,کلک,ciets
1354,weich::A,نرم,небыд
1355,weich::A,نرم,mīksts
1356,weich::A,پوست,небыд
1357,weich::A,پوست,mīksts
1358,rund::A,ګرد,гӧгрӧс
1359,rund::A,ګرد,apaļš
1360,spitz::A,تېره,ёсь йыла
1361,spitz::A,تېره,smails
1362,scharf::A,تېز,ёсь
1363,scharf::A,تېز,ass
1364,scharf::A,تېره,ёсь
1365,scharf::A,تېره,ass
1366,stumpf::A,پڅ,ныж
1367,stumpf::A,پڅ,truls
1368,stumpf::A,پڅ,strups
1369,schwer::A,دروند,сьӧкыд
1370,schwer::A,دروند,smags
1371,schön::A,ښکلی,мича
1372,schön::A,ښکلی,лӧсьыд
1373,schön::A,ښکلی,daiļš
1374,schön::A,ښکلی,skaists
1375,heiß::A,تود,пӧсь
1376,heiß::A,تود,karsts
1377,warm::A,تود,шоныд
1378,warm::A,تود,silts
1379,kalt::A,ېخ,кӧдзыд
1380,kalt::A,ېخ,salts
1381,kalt::A,ېخ,auksts
1382,kalt::A,سوړ,кӧдзыд
1383,kalt::A,سوړ,salts
1384,kalt::A,سوړ,auksts
1385,kühl::A,ېخ,юзыд
1386,kühl::A,ېخ,ыркыд
1387,kühl::A,ېخ,vēss
1388,kühl::A,ېخ,dzestrs
1389,kühl::A,سوړ,юзыд
1390,kühl::A,سوړ,ыркыд
1391,kühl::A,سوړ,vēss
1392,kühl::A,سوړ,dzestrs
1393,frisch::A,تازه,выль
1394,frisch::A,تازه,svaigs
1395,feucht::A,مرطوب,уль
1396,feucht::A,مرطوب,mitrs
1397,feucht::A,مرطوب,drēgns
1398,nass::A,لوند,ва
1399,nass::A,لوند,slapjš
1400,trocken::A,وچ,кос
1401,trocken::A,وچ,sauss
1402,voll::A,ډک,кыз
1403,voll::A,ډک,pilns
1404,leer::A,خالی,куш
1405,leer::A,خالی,тыртӧм
1406,leer::A,خالی,tukšs
1407,offen::A,خلاص,восьса
1408,offen::A,خلاص,vaļējs
1409,offen::A,خلاص,atvērts
1410,offen::A,پرانیستی,восьса
1411,offen::A,پرانیستی,vaļējs
1412,offen::A,پرانیستی,atvērts
1413,geschlossen::A,تړلی,пӧдса
1414,geschlossen::A,تړلی,slēgts
1415,sauber::A,پاک,сӧстӧм
1416,sauber::A,پاک,tīrs
1417,sauber::A,پاک,spodrs
1418,schmutzig::A,چټل,няйт
1419,schmutzig::A,چټل,netīrs
1420,schmutzig::A,چټل,dubļains
1421,roh::A,خام,уль
1422,roh::A,خام,jēls
1423,reif::A,پوخ,кисьмӧм
1424,reif::A,پوخ,gatavs
1425,reif::A,پوخ,nobriedis
1426,reif::A,رسېدلی,кисьмӧм
1427,reif::A,رسېدلی,gatavs
1428,reif::A,رسېدلی,nobriedis
1429,lecker::A,خوندور,чӧскыд
1430,lecker::A,خوندور,gards
1431,lecker::A,خوندور,garšīgs
1432,lecker::A,مزه دار,чӧскыд
1433,lecker::A,مزه دار,gards
1434,lecker::A,مزه دار,garšīgs
1435,süß::A,خوږ,юмов
1436,süß::A,خوږ,чӧскыд
1437,süß::A,خوږ,salds
1438,süß::A,شیرین,юмов
1439,süß::A,شیرین,чӧскыд
1440,süß::A,شیرین,salds
1441,bitter::A,تریخ,курыд
1442,bitter::A,تریخ,sūrs
1443,bitter::A,تریخ,rūgts
1444,sauer::A,ټاک,шома
1445,sauer::A,ټاک,skābs
1446,sauer::A,تريو,шома
1447,sauer::A,تريو,skābs
1448,hell::A,روڼ,югыд
1449,hell::A,روڼ,gaišs
1450,hell::A,روښان,югыд
1451,hell::A,روښان,gaišs
1452,dunkel::A,تیاره,пемыд
1453,dunkel::A,تیاره,tumšs
1454,schwarz::A,تور,сьӧд
1455,schwarz::A,تور,melns
1456,weiß::A,سپين,еджыд
1457,weiß::A,سپين,balts
1458,rot::A,سور,гӧрд
1459,rot::A,سور,sarkans
1460,gelb::A,زېړ,виж
1461,gelb::A,زېړ,dzeltens
1462,blau::A,شین,лӧз
1463,blau::A,شین,zils
1464,blau::A,اسماني رنګه,лӧз
1465,blau::A,اسماني رنګه,zils
1466,grün::A,زرغون,веж
1467,grün::A,زرغون,турунвиж
1468,grün::A,زرغون,zaļš
1469,grau::A,خړ,руд
1470,grau::A,خړ,pelēks
1471,bunt::A,رنګارنګ,сера
1472,bunt::A,رنګارنګ,raibs
1473,bunt::A,رنګارنګ,krāsains
1474,billig::A,ارزان,донтӧг
1475,billig::A,ارزان,lēts
1476,teuer::A,ګران,дона
1477,teuer::A,ګران,dārgs
1478,wertvoll::A,قیمتي,дона
1479,wertvoll::A,قیمتي,vērtīgs
1480,blind::A,ړوند,синтӧм
1481,blind::A,ړوند,akls
1482,taub::A,کوڼ,пельтӧм
1483,taub::A,کوڼ,kurls
1484,kräftig::A,قوی,вынйӧра
1485,kräftig::A,قوی,spēcīgs
1486,stark::A,قوی,ён
1487,stark::A,قوی,вына
1488,stark::A,قوی,stiprs
1489,stark::A,تکړه,ён
1490,stark::A,تکړه,вына
1491,stark::A,تکړه,stiprs
1492,schwach::A,ضعیف,жеб
1493,schwach::A,ضعیف,vājš
1494,schwach::A,کمزوری,жеб
1495,schwach::A,کمزوری,vājš
1496,fett::A,چاغ,госа
1497,fett::A,چاغ,brangs
1498,schlank::A,خوش اندام,веськыд
1499,schlank::A,خوش اندام,slaids
1500,hübsch::A,ښکلی,мича
1501,hübsch::A,ښکلی,лӧсьыд
1502,hübsch::A,ښکلی,glīts
1503,hübsch::A,ښایسته,мича
1504,hübsch::A,ښایسته,лӧсьыд
1505,hübsch::A,ښایسته,glīts
1506,böse::A,شریر,лёк
1507,böse::A,شریر,ļauns
1508,böse::A,شریر,negants
1509,böse::A,قهرناک,лёк
1510,böse::A,قهرناک,ļauns
1511,böse::A,قهرناک,negants
1512,dumm::A,احمق,йӧй
1513,dumm::A,احمق,вежӧртӧм
1514,dumm::A,احمق,stulbs
1515,dumm::A,احمق,muļķīgs
