,Concept_ID,mdf,lt
1464,nennen::V,путомс лем,vardyti
1465,rufen::V,серьгядемс,šaukti
1466,rufen::V,серьгядемс,kviesti
1467,prahlen::V,шна́фтомс пря́,girtis
1468,übersetzen::V,ётафтомс,versti
1469,übersetzen::V,ётафтомс,išversti
1470,denken::V,арьсемс,galvoti
1471,glauben::V,кемамс,manyti
1472,glauben::V,кемамс,tikėti
1473,bemerken::V,ня́емс,pamatyti
1474,bemerken::V,ня́емс,pastebėti
1475,erkennen::V,содамс,pažinti
1476,erkennen::V,содамс,atpažinti
1477,begreifen::V,сатомс,suvokti
1478,verstehen::V,шарьхкодемс,suprasti
1479,lernen::V,тонафнемс,mokytis
1480,wissen::V,со́дамс,žinoti
1481,sich erinnern an::V,лятфтамс,prisiminti
1482,vergessen::V,юкстамс,užmiršti
1483,messen::V,ункснемс,matuoti
1484,zählen::V,лу́вомс,skaičiuoti
1485,zählen::V,а́рьсемс,skaičiuoti
1486,rechnen::V,лувомс,skaičiuoti
1487,lesen::V,лувомс,skaityti
1488,lesen::V,морафтомс,skaityti
1489,malen::V,рисова́ндамс,tapyti
1490,zeichnen::V,рисова́ндамс,piešti
1491,zeichnen::V,рисова́ндамс,žymėti
1492,zeichnen::V,рисова́ндамс,braižyti
1493,schreiben::V,сёрмадомс,rašyti
1494,besitzen::V,улемс азоркс,turėti
1495,kaufen::V,рамамс,pirkti
1496,verkaufen::V,мимс,parduoti
1497,bezahlen::V,пандомс,apmokėti
1498,zahlen::V,па́ндомс,mokėti
1499,beherrschen::V,азорондамс,valdyti
1500,ertragen::V,кирдемс,kę̃sti
1501,ertragen::V,кирдемс,pakelti
1502,ertragen::V,кирдемс,iškę̃sti
1503,Netz::N,,tinklas
