,Concept_ID,av,hi
708,Tod::N,хвел,मृत्यु
709,Grab::N,хоб,क़ब्र
710,Kirche::N,килиса,चर्च
711,Kirche::N,килиса,गिरजा
712,Sünde::N,хӏакъ,पाप
713,Sünde::N,хӏакъ,गुनाह
714,Sünde::N,мунагь,पाप
715,Sünde::N,мунагь,गुनाह
716,Gott::N,бичас,देव
717,Gott::N,бичас,ईश्वर
718,Gott::N,аллагь,देव
719,Gott::N,аллагь,ईश्वर
720,Arbeiter::N,хӏалтӏухъан,मज़दूर
721,Chef::N,хӏаким,अध्यक्ष
722,Chef::N,начальник,अध्यक्ष
723,Meister::N,устар,शिल्पज्ञ
724,Meister::N,мастер,शिल्पज्ञ
725,Meister::N,махщалилав,शिल्पज्ञ
726,Arzt::N,жайрахӏ,वैद्य
727,Arzt::N,жайрахӏ,डॉक्टर
728,Arzt::N,жайрахӏ,चिकित्सक
729,Lehrer::N,мугӏалим,शिक्षक
730,Lehrer::N,мугӏалим,अध्यापक
731,Geld::N,гӏарац,धन
732,Geld::N,гӏарац,पैसा
733,Laden::N,тукен,दुकान
734,Preis::N,багьа,दाम
735,Preis::N,багьа,मूल्य
736,Ware::N,къайи,माल
737,Ware::N,къайи,पण्य
738,Nutzen::N,мунпагӏат,लाभ
739,Nutzen::N,мунпагӏат,फ़ायदा
740,Reichtum::N,бечелъи,धन
741,Reichtum::N,бечелъи,दौलत
742,Welt::N,дуниял,विश्व
743,Welt::N,дуниял,दुनिया
744,Land::N,улка,देश
745,Land::N,улка,मुल्क
746,Land::N,икълим,देश
747,Land::N,икълим,मुल्क
748,Staat::N,пачалихъ,राज्य
749,Staat::N,пачалихъ,राष्ट्र
750,König::N,пача,राजा
751,König::N,пача,बादशाह
752,König::N,малик,राजा
753,König::N,малик,बादशाह
754,König::N,къирал,राजा
755,König::N,къирал,बादशाह
756,König::N,падишагь,राजा
757,König::N,падишагь,बादशाह
758,Macht::N,кверщел,शासन
759,Macht::N,кверщел,सत्ता
760,Grenze::N,гӏорхъи,सरहद
761,Krieg::N,рагъ,जंग
762,Krieg::N,рагъ,युद्ध
763,Feind::N,тушман,शत्रु
764,Feind::N,тушман,दुश्मन
765,Gewalt::N,зулму,हिंसा
766,Kampf::N,къеркьей,लड़ाई
767,Kampf::N,къеркьей,संघर्ष
768,Bogen[Waffe]::N,газаргъо,कमान
769,Pfeil::N,чӏор,बान
770,Gewehr::N,туманкӏ,बंदूक़
771,Fehler::N,гъалатӏ,भूल
772,Fehler::N,гъалатӏ,ग़लती
773,Lüge::N,гьереси,झूठ
774,Lüge::N,гьереси,असत्य
775,Schaden::N,зиян,हानि
776,Schaden::N,зиян,नुक़सान
777,Schaden::N,зарал,हानि
778,Schaden::N,зарал,नुक़सान
779,Unglück::N,балагь,मुसीबत
780,Unglück::N,балагь,विपात्ति
781,Schuld::N,гӏайиб,दोष
782,Schuld::N,гӏайиб,क़सूर
783,Alter::N,гӏумру,आयु
784,Alter::N,гӏумру,उम्र
785,Schluss::N,ахир,अंत
786,Schluss::N,ахир,समाप्ति
787,Zeit::N,заман,काल
788,Zeit::N,заман,वक़्त
789,Tag::N,къо,दिन
790,Tag::N,къо,रोज़
791,Morgen::N,радалмех,सुबह
792,Mittag::N,къадемех,दोपहर
793,Mittag::N,къадемех,मध्याह्न
794,Abend::N,релъедамех,शाम
795,Abend::N,релъедамех,संध्या
796,Nacht::N,сордо,रात
797,Nacht::N,сордо,रात्रि
798,Woche::N,анкь,हफ़्ता
799,Monat::N,моцӏ,मास
800,Monat::N,моцӏ,महीना
801,Jahr::N,сон,बरस
802,Jahr::N,сон,वर्ष
803,Jahr::N,лъагӏел,बरस
804,Jahr::N,лъагӏел,वर्ष
805,Frühling::N,их,वसंत
806,Sommer::N,рии,गरमी
807,Sommer::N,рии,ग्रीष्म
808,Herbst::N,хасалихълъи,शरत्
809,Herbst::N,хасалихълъи,पतझड़
810,Winter::N,кьин,जाड़ा
811,Winter::N,кьин,सर्दियाँ
812,Januar::N,январь,जनवरी
813,Februar::N,февра́ль,फ़रवरी
814,März::N,март,मार्च
815,April::N,апрель,अप्रैल
816,Mai::N,май,मई
817,Juni::N,июнь,जून
818,Juli::N,июль,जुलाई
819,August::N,август,अगस्त
820,September::N,сентябрь,सितंबर
821,Oktober::N,октябрь,अक्तूबर
822,November::N,ноябрь,नवंबर
823,Dezember::N,декабрь,दिसंबर
824,Montag::N,итни,पीर
825,Montag::N,итни,सोमवार
826,Dienstag::N,талат,मंगलवार
827,Mittwoch::N,арбагӏ,बुधवार
828,Donnerstag::N,хамиз,गुरुवार
829,Donnerstag::N,хамиз,बृहस्पतिवार
830,Freitag::N,рузман,शुक्रवार
831,Samstag::N,щамат,सनीचर
832,Samstag::N,щамат,शनिवार
833,Sonntag::N,гьатӏан,इतवार
834,Sonntag::N,гьатӏан,रविवार
835,groß::A,кӏудияб,बड़ा
836,klein::A,гьитӏинаб,कम
837,klein::A,гьитӏинаб,छोटा
838,lang::A,халатаб,लंबा
839,lang::A,халатаб,दीर्घ
840,kurz::A,къокъаб,लधु
841,kurz::A,къокъаб,छोटा
842,breit::A,гӏебаб,चौड़ा
843,schmal::A,къваридаб,तंग
844,schmal::A,къваридаб,सँकरा
845,dicht::A,ризаб,सघन
846,dick[Gegenstand]::A,бицатаб,मोटा
847,dünn::A,тӏеренаб,महीन
848,dünn::A,тӏеренаб,बारीक
849,fein::A,тӏеренаб,कोमल
850,fein::A,тӏеренаб,सूक्ष्म
851,fest::A,къвакӏараб,दृढ़
852,fest::A,къвакӏараб,मज़बूत
853,flach::A,чӏепараб,चपटा
854,glatt::A,цӏвакараб,चौरस
855,glatt::A,цӏвакараб,चिकना
856,hart::A,кьварараб,कठोर
857,hart::A,кьварараб,सख़्त
858,weich::A,тамахаб,नरम
859,weich::A,тамахаб,मुलायम
860,rund::A,гургинаб,गोल
861,rund::A,гургинаб,वर्तुल
862,spitz::A,бегӏераб,नुकीला
863,scharf::A,рекӏараб,पैना
864,stumpf::A,тӏехӏараб,भोथरा
865,stumpf::A,рекӏинчӏеб,भोथरा
866,schwer::A,бакӏаб,भारी
867,schwer::A,бакӏаб,वज़नी
868,schön::A,берцинаб,सुंदर
869,heiß::A,лагьараб,उष्ण
870,warm::A,хинаб,गरम
871,kalt::A,квачараб,सर्द
872,kühl::A,квачараб,ठंडा
873,frisch::A,цӏияб,तर
874,frisch::A,цӏияб,ताज़ा
875,feucht::A,рагьараб,नम
876,feucht::A,рагьараб,भीगा
877,nass::A,би́ччараб,गीला
878,trocken::A,бакъвараб,सूखा
879,trocken::A,бакъвараб,ख़ुश्क
880,leer::A,чӏобогояб,ख़ाली
881,offen::A,рагьараб,खुला
882,geschlossen::A,рахараб-къараб,बंद
883,sauber::A,бацӏцӏадаб,साफ़
884,sauber::A,бацӏцӏадаб,सुथरा
885,schmutzig::A,гъизараб,गंदा
886,roh::A,хамаб,कच्चा
887,roh::A,гӏатӏгояб,कच्चा
888,reif::A,барщараб,पक्व
889,reif::A,барщараб,पक्का
890,lecker::A,тӏагӏамаб,मज़ेदार
891,lecker::A,тӏагӏамаб,स्वादिष्ट
892,süß::A,гьуинаб,मीठा
893,bitter::A,кьогӏаб,कटु
894,bitter::A,кьогӏаб,कड़वा
895,sauer::A,цӏекӏаб,खट्टा
896,hell::A,канаб,रोशन
897,dunkel::A,бецӏаб,अँधेरा
898,schwarz::A,чӏегӏераб,काला
899,schwarz::A,чӏегӏераб,स्याह
900,weiß::A,хъахӏаб,सफ़ेद
901,rot::A,багӏараб,लाल
902,rot::A,багӏараб,सुर्ख़
903,gelb::A,гӏобилаб,पीला
904,gelb::A,гӏобилаб,ज़र्द
905,gelb::A,тӏогьилаб,पीला
906,gelb::A,тӏогьилаб,ज़र्द
907,blau::A,хъахӏилаб,नीला
908,blau::A,хъахӏилаб,आसमानी
909,grün::A,гӏурччинаб,हरा
910,grau::A,накӏкӏуяб,धूसर
911,bunt::A,къвекӏаб,रंगीन
912,bunt::A,къвекӏаб,बहुरंगा
913,bunt::A,чара-гъараб,रंगीन
914,bunt::A,чара-гъараб,बहुरंगा
915,billig::A,учузаб,सस्ता
916,teuer::A,хири́яб,महँगा
917,wertvoll::A,къиматаб,क़ीमती
918,wertvoll::A,къиматаб,मूल्यवान्
919,blind::A,беццаб,अंधा
920,taub::A,гъугъаб,बहरा
921,kräftig::A,гучаб,ताक़तवर
922,kräftig::A,гучаб,शक्तिशाली
923,stark::A,къуватаб,प्रबल
924,stark::A,къуватаб,बलवान्
925,schwach::A,гӏажизаб,कमज़ोर
926,fett::A,кьарияб,मोटा
927,fett::A,кьарияб,मांसल
928,schlank::A,чергесаб,पतला
929,schlank::A,чергесаб,छरहरा
930,hübsch::A,гьайбатаб,सुंदर
931,hübsch::A,гьайбатаб,ख़ूबसूरत
932,böse::A,ракӏквешаб,पापी
933,böse::A,ракӏквешаб,दुष्ट
934,dumm::A,гьагаб,मूर्ख
935,dumm::A,гьагаб,बुद्धू
936,dumm::A,гӏантаб,मूर्ख
937,dumm::A,гӏантаб,बुद्धू
938,faul::A,кӏохӏалаб,आलसी
939,faul::A,кӏохӏалаб,सुस्त
940,faul::A,кӏухӏа́лаб,आलसी
941,faul::A,кӏухӏа́лаб,सुस्त
942,fleißig::A,хӏаракатаб,मेहनती
943,fleißig::A,хӏаракатаб,परिश्रमी
944,geizig::A,къарумаб,कृपण
945,geizig::A,къарумаб,कंजूस
946,klug::A,лумияб,समझदार
947,klug::A,лумияб,होशियार
948,klug::A,лумияб,अक़्लमंद
949,geschickt::A,махщел бугев,किशल
950,lieb::A,гӏазизаб,प्रिय
951,lieb::A,гӏазизаб,प्यारा
952,lustig::A,кепаб,हँसमुख
953,lustig::A,кепаб,ख़ुशदिल
954,sanft::A,хӏалимаб,नम्र
955,sanft::A,хӏере́наб,नम्र
956,hungrig::A,бакъараб,भूखा
957,krank::A,щокъаб,बीमार
958,krank::A,щокъаб,अस्वस्थ
959,krank::A,унтараб,बीमार
960,krank::A,унтараб,अस्वस्थ
961,nackt::A,гӏицӏаб,नग्न
962,nackt::A,чӏанкӏараб,नग्न
963,traurig::A,пашманаб,उदास
964,traurig::A,пашманаб,रंजीदा
965,lebendig::A,чӏагояб,जीता
966,lebendig::A,чӏагояб,ज़िंदा
967,gut::A,лъикӏаб,अच्छा
968,schlecht::A,къадараб,बुरा
969,schlecht::A,къадараб,ख़राब
970,richtig::A,битӏараб,ठीक
971,schlimm::A,нажасаб,बुरा
972,schlimm::A,нажасаб,अप्रिय
973,schlimm::A,къабихӏаб,बुरा
974,schlimm::A,къабихӏаб,अप्रिय
975,wahr::A,хӏакъаб,सच
976,wahr::A,битӏараб,सच
977,alt::A,басрияб,पुराना
978,neu::A,цӏияб,नया
979,ehemalig::A,цебе́госеб,भूतपूर्व
980,alt[Lebewesen]::A,хераб,बूढ़ा
981,alt[Lebewesen]::A,хераб,वृद्ध
982,jung::A,тӏинчӏаб,जवान
983,jung::A,гӏолохъанаб,जवान
984,arm::A,пакъираб,ग़रीब
985,reich::A,бечедаб,धनी
986,reich::A,бечедаб,अमीर
987,bekannt::A,лъалеб,मालूम
988,berühmt::A,машгьураб,मशहूर
989,berühmt::A,машгьураб,प्रसिद्ध
990,fremd::A,чияр,विदेशी
991,fremd::A,чияр,अपरिचित
992,verschieden::A,батӏи-батӏияб,अलग
993,verschieden::A,батӏи-батӏияб,भिन्न
994,nah::A,гӏагарда бугеб,नज़दीकी
995,fern::A,рикӏкӏадаб,दूर
996,fern::A,рикӏкӏадаб,दूरस्थ
997,linker::A,квегӏаб,बायाँ
998,rechter::A,кваранаб,दायाँ
999,rechter::A,кваранаб,दाहिना
1000,anderer::A,батӏияб,अन्य
1001,anderer::A,батӏияб,दूसरा
1002,erster::A,тӏоцебесеб,पहला
1003,erster::A,тӏоцебесеб,प्रथम
1004,zweiter::A,кӏиабилеб,दूसरा
1005,zweiter::A,кӏиабилеб,द्वितीय
1006,dritter::A,лъабабилеб,तीसरा
1007,letzter::A,ахирисеб,अंतिम
1008,letzter::A,ахирисеб,आख़िरी
1009,allein::ADV,ялгъузго,तनहा
1010,allein::ADV,ялгъузго,अकेले
1011,auf einmal::ADV,цихӏинтӏаго,वक़्त में
1012,zusammen::ADV,цойида,एक साथ
1013,zusammen::ADV,цойида,साथ साथ
1014,plötzlich::ADV,цойидасанго,सहसा
1015,plötzlich::ADV,цойидасанго,अचानक
1016,sofort::ADV,гьебсагӏат,तुरंत
1017,jetzt::ADV,гьанже,अब
1018,jetzt::ADV,гьанже,अभी
1019,heute::ADV,жакъа,आज
1020,morgen::ADV,метер,कल
1021,bald::ADV,гьабсагӏаталъ,जल्दी
1022,dann::ADV,цинги,तब
1023,gestern::ADV,сон,कल
1024,einst::ADV,цин,एक दिन
1025,einst::ADV,цин,पहले कभी
1026,damals::ADV,гьебмехалъ,उस समय
1027,damals::ADV,гьебмехалъ,उन दिनों
1028,damals::ADV,гьебмехалда,उस समय
1029,damals::ADV,гьебмехалда,उन दिनों
1030,danach::ADV,цинги,इसके बाद
1031,danach::ADV,цинги,इसके पश्चात्
1032,danach::ADV,хадуса,इसके बाद
1033,danach::ADV,хадуса,इसके पश्चात्
1034,vorher::ADV,цебе,पहले
1035,vorher::ADV,цебе,पेशतर
1036,zuerst::ADV,тӏоцебе,पहले
1037,einmal::ADV,цинцӏул,एक बार
1038,einmal::ADV,цинцӏул,एक दफ़ा
1039,einmal::ADV,цихӏин,एक बार
1040,einmal::ADV,цихӏин,एक दफ़ा
1041,einmal::ADV,цоцӏул,एक बार
1042,einmal::ADV,цоцӏул,एक दफ़ा
1043,manchmal::ADV,олоцӏул,कभी कभी
1044,oft::ADV,гӏемерго,अक्सर
1045,immer::ADV,кидаго,सदा
1046,immer::ADV,кидаго,हमेशा
1047,niemals::ADV,киданиги,कभी नहीं
1048,niemals::ADV,киданиги,कदापि नहीं
1049,hier::ADV,аниб,इधर
1050,hier::ADV,аниб,यहाँ
1051,hierhin::ADV,анибехун,इधर को
1052,hierhin::ADV,анибехун,यहाँ को
1053,von hier::ADV,гьаниса,यहाँ से
1054,dort::ADV,гьениб,उधर
1055,dort::ADV,гьениб,वहाँ
1056,dorthin::ADV,гьадаба,उधर को
1057,dorthin::ADV,гьадаба,वहाँ को
1058,geradeaus::ADV,битӏутӏа,सीधे
1059,vorwärts::ADV,цебехун,आगे
1060,vorwärts::ADV,цебехун,आगे को
1061,rückwärts::ADV,нахъ-нахъ,पीछे को
1062,zurück::ADV,нахъе,वापस
1063,unten::ADV,ахакь,नीचे
1064,unten::ADV,гъоркь,नीचे
1065,hinab::ADV,эхебе,नीचे को
1066,oben::ADV,тӏад,ऊपर
1067,oben::ADV,тӏадехун,ऊपर
1068,hinauf::ADV,эхеде,ऊपर को
1069,überall::ADV,кибго,हर जगह
1070,überall::ADV,кибго,हर स्थान
1071,ein wenig::ADV,дагьабго,कुछ
1072,ein wenig::ADV,дагьабго,ज़रा
1073,ein wenig::ADV,дагьабго,थोड़ा
1074,kaum::ADV,хӏалалъ,लगभग नहीं
1075,kaum::ADV,хӏалалъ,बराबर नहीं
1076,sehr::ADV,кутакалда,बहुत
1077,so::ADV,гьедин,ऐसा
1078,noch::ADV,жеги,अभी तक
1079,nur::ADV,гӏӣцӏго,केवल
1080,nur::ADV,гӏӣцӏго,सिर्फ़
1081,wieder::ADV,на́хъеги,फिर
1082,wieder::ADV,на́хъеги,दुबारा
1083,vergebens::ADV,чӏалгӏаде,व्यर्थ
1084,vor::PRP,цебе,के आगे
1085,vor::PRP,цебе,के सामने
1086,hinter::PRP,хадуса,के पीछे
1087,unter::PRP,ахакь,के तले
1088,unter::PRP,ахакь,के नीचे
1089,unter::PRP,гъоркь,के तले
1090,unter::PRP,гъоркь,के नीचे
1091,neben::PRP,аскӏо,के पास
1092,neben::PRP,аскӏо,की बग़ल में
1093,zwischen::PRP,гьоркьоб,के बीच
1094,wegen::PRP,гьелда,के कारण
1095,wegen::PRP,гьелда,की वजह से
1096,dies::PRN,гьаб,यह
1097,dies::PRN,гьеб,यह
1098,das::PRN,доб,वह
1099,ich::PRN,дун,मैं
1100,du::PRN,дуца,तू
1101,er::PRN,доб,यह
1102,wir::PRN,ниж,हम
1103,ihr::PRN,нуж,तुम
1104,sie::PRN,дол,ये
1105,sie::PRN,эл,ये
1106,was::FPRN,щиб,क्या
1107,wer::FPRN,щиб,कौन
1108,wo::FADV,киб,किधर
1109,wo::FADV,кибехун,किधर
1110,wohin::FADV,кибехун,किधर
1111,wie::FADV,кин,कैसे
1112,warum::FADV,щай,क्यों
1113,wieviel::FNUM,кигӏан,कितना
1114,eins::NUM,цо,एक
1115,zwei::NUM,кӏиго,दो
1116,drei::NUM,лъабго,तीन
1117,vier::NUM,ункъо,चार
1118,fünf::NUM,щуго,पाँच
1119,sechs::NUM,анлъго,छह
1120,sieben::NUM,анкьго,सात
1121,acht::NUM,микьго,आठ
1122,neun::NUM,ичӏго,नौ
1123,zehn::NUM,анцӏго,दस
1124,elf::NUM,анцӏила цо,ग्यारह
1125,zwölf::NUM,кӏиго-анцӏила,बारह
1126,zwanzig::NUM,къого,बीस
1127,dreißig::NUM,лъеберго,तीस
1128,vierzig::NUM,кӏикъого,चालीस
1129,fünfzig::NUM,кӏикъо́ялда анцӏго,पचास
1130,sechzig::NUM,лъабкъого,साठ
1131,siebzig::NUM,лъабкъо́ялда анцӏго,सत्तर
1132,achtzig::NUM,ункъого,अस्सी
1133,neunzig::NUM,ункъоялда а́нцӏила,नव्वे
1134,hundert::NUM,нусго,सौ
1135,tausend::NUM,азарго,हज़ार
1136,und::CNJ,ва,और
1137,und::CNJ,-ги,और
1138,oder::CNJ,ялъуни,या
1139,stehen::V,бахъунчӏезе,खड़ा होना
1140,sitzen::V,гӏодов чӏезе,बैठना
1141,liegen::V,бегизе,लेटना
1142,hängen::V,базе,लटकना
1143,werden::V,бахъине,बनना
1144,passieren::V,лъугьине,होना
1145,passieren::V,лъугьа-бахъине,होना
1146,beginnen::V,байбихьизе,आरंभ होना
1147,beginnen::V,байбихьизе,प्रारंभ होना
1148,enden::V,лъугӏизе,अंत होना
1149,enden::V,лъугӏизе,ख़तम होना
1150,wechseln::V,хиса-басизе,बदलना
1151,wechseln::V,хисизе,बदलना
1152,aufgehen[Sonne]::V,баккизе,चढ़ना
1153,aufgehen[Sonne]::V,баккизе,उदित होना
1154,untergehen[Sonne]::V,щинкӏизе,अस्त हो जाना
1155,scheinen[Sonne]::V,къалъ-къалъизе,रोशनी देना
1156,donnern::V,гъугъазе,गरजना
1157,wehen::V,пуйзе,चलना
1158,strömen::V,чвахизе,बहना
1159,strömen::V,чвахизе,प्रवाहित होना
1160,fließen::V,чвахизе,बहना
1161,fließen::V,чвахизе,प्रवाहित होना
1162,sich drehen::V,сверизе,घूमना
1163,schwanken::V,хьвагӏезе,हिलना
1164,schwanken::V,багъа-бачаризе,हिलना
1165,schwingen::V,щвартӏезе,हिलना
1166,fallen::V,бортизе,गिरना
1167,brennen::V,рекӏине,जलना
1168,rauchen::V,кӏкӏуй буризе,धुआँ उड़ाना
1169,regnen::V,базе,बरसना
1170,gefrieren::V,гӏу́низе,जमना
1171,tauen::V,биаризе,गलना
1172,tauen::V,биаризе,पिघलना
1173,schmelzen::V,биине,गलना
1174,schmelzen::V,биине,पिघलना
1175,trocknen::V,бакъвазе,सूखना
1176,sieden::V,гьалдезе,उबलना
1177,faulen::V,махӏцине,गलना
1178,faulen::V,махӏцине,सड़ना
1179,verfaulen::V,туризе,गलना
1180,verfaulen::V,туризе,सड़ना
1181,reißen::V,бихъизе,फटना
1182,versinken::V,гъанкъизе,डूबना
1183,vergehen::V,базе,बीतना
1184,vergehen::V,базе,गुज़रना
1185,vergehen::V,бахъизе,बीतना
1186,vergehen::V,бахъизе,गुज़रना
1187,vergehen::V,ине,बीतना
1188,vergehen::V,ине,गुज़रना
1189,erscheinen::V,баккизе,दिखाई देना
1190,verschwinden::V,къине,ग़ायब होना
1191,verschwinden::V,билизе,ग़ायब होना
1192,sinken::V,гӏодо́бе ккезе,घटना
1193,sinken::V,гӏодо́бе ккезе,उतरना
1194,abnehmen::V,тӏаса камизе,घटना
1195,zunehmen::V,гӏемерлъизе,बढ़ना
1196,steigen::V,бахине,बढ़ना
1197,wachsen::V,кӏодолъизе,उगना
1198,glänzen::V,цӏвакизе,चमकना
1199,funkeln::V,паркъезе,जगमगाना
1200,funkeln::V,паркъезе,टिमटिमाना
1201,lärmen::V,хъудизе,शोर मचाना
1202,lärmen::V,чӏиргъдизе,शोर मचाना
1203,läuten::V,кьабизе,बजना
1204,klingeln::V,кьабизе,बजना
1205,klirren::V,зваргъизе,झनझनाना
1206,brausen::V,гьалаглъизе,साँय-साँय करना
1207,rauschen::V,шуршудизе,सरसराना
1208,klingen::V,бахъине,बजना
1209,bellen::V,гъанчдезе,भौंकना
1210,heulen::V,рурудизе,गुर्राना
1211,blasen::V,гьохьизе,फूँकना
1212,pfeifen::V,гьещтӏезе,सीटी देना
1213,schreien::V,ахӏизе,चिल्लाना
1214,schreien::V,ахӏдезе,चिल्लाना
1215,stöhnen::V,зигардизе,कराहना
1216,stöhnen::V,зигардизе,आहें भरना
1217,zittern::V,дарран,काँपना
1218,zittern::V,гьаргьадизе,काँपना
1219,leben::V,бетӏербахъизе,जीना
1220,geboren werden::V,лъугьине,पैदा होना
1221,atmen::V,хӏухьел биччазе,साँस लेना
1222,trinken::V,гьекъезе,पीना
1223,essen::V,квине,खाना
1224,essen::V,кваназе,खाना
1225,schlucken::V,кӏкӏвине,निगलना
1226,schlucken::V,къулчӏизе,निगलना
1227,müde werden::V,сваказе,थकना
1228,müde werden::V,сваказе,उकताना
1229,einschlafen::V,кьижизе,सो जाना
1230,einschlafen::V,гъапуллъизе,सो जाना
1231,schlafen::V,кьижизе,सोना
1232,aufwachen::V,бигьине,जागना
1233,aufstehen::V,бахъине,उठना
1234,aufstehen::V,тӏадебахъине,उठना
1235,sich erholen::V,хьи бахъизе,सुस्ताना
1236,sich erholen::V,хьи бахъизе,आराम करना
1237,sich erholen::V,хӏалхьи гьабизе,सुस्ताना
1238,sich erholen::V,хӏалхьи гьабизе,आराम करना
1239,krank werden::V,унтизе,बीमार पड़ना
1240,krank sein::V,унтизе,बीमार होना
1241,schmerzen::V,унтизе,दुखना
1242,schmerzen::V,унтизе,दर्द करना
1243,husten::V,хъегӏизе,खाँसना
1244,genesen::V,лъилъизе,ठीक हो जाना
1245,genesen::V,лъилъизе,स्वस्थ हो जाना
1246,sterben::V,хвезе,मरना
1247,umkommen::V,гьалаглъизе,मरना
1248,sich bewegen::V,багъаризе,चलना
1249,sich bewegen::V,багъаризе,हिलना
1250,sich bewegen::V,багъаргъизе,चलना
1251,sich bewegen::V,багъаргъизе,हिलना
1252,sich rühren::V,багъаризе,हिलना
1253,sich erheben::V,тӏадебахъине,उठना
1254,sich erheben::V,бахъине,उठना
1255,sich setzen::V,гӏодов чӏезе,बैठना
1256,hinfallen::V,щапизе,गिरना
1257,laufen::V,хьвадизе,चलना
1258,schreiten::V,чӏезе,क़दम जाना
1259,spazierengehen::V,тира-сверизе,सैर करना
1260,eilen::V,ракӏхӏалакине,तेज़ी से जाना
1261,eilen::V,ракӏхӏалакине,शीघ्रता से चलना
1262,eilen::V,дуризе,तेज़ी से जाना
1263,eilen::V,дуризе,शीघ्रता से चलना
1264,sich beeilen::V,дуризе,जल्दी करना
1265,sich beeilen::V,дуризе,शीघ्रता करना
1266,sich beeilen::V,гӏедегӏизе,जल्दी करना
1267,sich beeilen::V,гӏедегӏизе,शीघ्रता करना
1268,sausen::V,тӏуризе,बड़ी तेज़ी से चलना
1269,rennen::V,бекеризе,भागना
1270,rennen::V,бекеризе,दौड़ना
1271,springen::V,кӏанцӏизе,उछलना
1272,klettern::V,хархадизе,चढ़ना
1273,schaukeln::V,гьерщезе,झूलना
1274,kriechen::V,хъурщизе,रेंगना
1275,schwimmen::V,лъедезе,तैरना
1276,tauchen::V,букъардизе,डूबना
1277,rudern::V,хазе,खेना
1278,rudern::V,хазе,चप्पू चलाना
1279,fahren::V,ине,चलना
1280,fahren::V,ине,यात्रा करना
1281,fliegen::V,боржине,उड़ना
1282,gehen::V,ине,जाना
1283,weggehen::V,ине,चला जाना
1284,weggehen::V,ине,बाहर जाना
1285,abfahren::V,къокъине,छूटना
1286,abfahren::V,къокъине,रवाना होना
1287,anhalten::V,чӏезе,रुकना
1288,anhalten::V,чӏезе,खड़ा होना
1289,anhalten::V,тархъизе,रुकना
1290,anhalten::V,тархъизе,खड़ा होना
1291,anhalten::V,лъалхъизе,रुकना
1292,anhalten::V,лъалхъизе,खड़ा होना
1293,hineingehen::V,тӏаделъугьине,घुसना
1294,hineingehen::V,тӏаделъугьине,अंदर जाना
1295,eintreten::V,лъугьине,प्रवेश करना
1296,kommen::V,бачӏине,आना
1297,ankommen::V,щвезе,पहुँचना
1298,ankommen::V,тӏадебачӏине,पहुँचना
1299,zurückkommen::V,тадбуссине,लौटना
1300,zurückkommen::V,тадбуссине,वापस आना
1301,zurückkommen::V,тӏадбуссине,लौटना
1302,zurückkommen::V,тӏадбуссине,वापस आना
1303,bleiben::V,чӏезе,रहना
1304,bleiben::V,чӏезе,रुकना
1305,bleiben::V,хутӏизе,रहना
1306,bleiben::V,хутӏизе,रुकना
1307,warten::V,чӏезе,इंतज़ार करना
1308,erwarten::V,балагьизе,प्रतीक्षा करना
1309,suchen::V,балагьизе,ढूँढ़ना
1310,finden::V,батизе,पाना
1311,finden::V,батизе,ढूँढ़ निकालना
1312,versuchen::V,хӏалбихьизе,कोशिश करना
1313,vorbereiten::V,хӏадурлъизабизе,तैयार करना
1314,lieben::V,балай бегьизе,प्यार करना
1315,mögen::V,бокьизе,पसंद होना
1316,lachen::V,белъизе,हँसना
1317,weinen::V,гӏодизе,रोना
1318,schimpfen::V,гъанчдезе,गाली देना
1319,sich ärgern::V,вагъизе,चिढ़ना
1320,sich ärgern::V,вагъизе,नाराज़ होना
1321,sich ärgern::V,ццида́хине,चिढ़ना
1322,sich ärgern::V,ццида́хине,नाराज़ होना
1323,sich fürchten::V,хӏинкъизе,डरना
1324,sich fürchten::V,хӏинкъизе,भय खाना
1325,fürchten::V,беркъазе,डरना से
1326,fürchten::V,беркъазе,भय खाना से
1327,fürchten::V,хӏинкъа-къазе,डरना से
1328,fürchten::V,хӏинкъа-къазе,भय खाना से
1329,fliehen::V,лъутизе,भागना
1330,flüchten::V,лъутизе,निकल भागना
1331,sehen::V,бихьизе,देखना
1332,anschauen::V,бертӏамизе,देखना
1333,anschauen::V,балагьизе,देखना
1334,ansehen::V,бала-гъалагьизе,दृष्टि डालना पर
1335,hören::V,рагӏизе,सुनना
1336,zuhören::V,гӏенеккизе,सुनना
1337,probieren::V,кӏалдиб хъва́зе,चखना
1338,probieren::V,чӏамизе,चखना
1339,riechen::V,су́нтӏизе,सूँघना
1340,fühlen::V,чӏвазе,महसूस करना
1341,zu sehen sein::V,бихьизе,दिखाई देना
1342,vernehmen::V,рагӏизе,सुनना
1343,frieren::V,цӏорозе,ठंड लगना
1344,frieren::V,цӏорозе,सर्दी लगना
1345,tun::V,гьабизе,करना
1346,können::V,кӏвезе,सकना
1347,können::V,кӏвезе,जानना
1348,können::V,лъазе,सकना
1349,können::V,лъазе,जानना
1350,wollen::V,бокьизе,चाहना
1351,anfangen::V,байбихьизе,शुरू करना
1352,beenden::V,тӏубазабизе,ख़त्म करना
1353,beenden::V,тӏубазабизе,समाप्त करना
1354,beenden::V,лъугӏизабизе,ख़त्म करना
1355,beenden::V,лъугӏизабизе,समाप्त करना
1356,aufhören::V,бахъизе,बंद जाना
1357,aufhören::V,бахъизе,समाप्त जाना
