,Concept_ID,cv,eu
1425,belästigen::V,аптӑрат,alamena eman
1426,belästigen::V,хупла,gohaindu
1427,belästigen::V,хупла,alamena eman
1428,verbergen::V,пытар,ezkutatu
1429,täuschen::V,суй,tronpatu
1430,täuschen::V,суй,engainatu
1431,betrügen::V,ултала,iruzurtu
1432,töten::V,вӗлер,hil
1433,töten::V,вӗлер,heriotza eman
1434,wohnen::V,чуна пар,bizi izan
1435,wohnen::V,парӑнса тӑр,bizi izan
1436,arbeiten::V,ӗҫле,lan egin
1437,arbeiten::V,ӗҫле,behar egin
1438,sammeln::V,пух,bildu
1439,sammeln::V,пух,bildumatu
1440,pflücken::V,тат,batu
1441,pflücken::V,тат,bildu
1442,jagen::V,сунара ҫӳре,ehizatu
1443,fischen::V,пулӑ тыт,arrantzatu
1444,fischen::V,пулӑ тыт,arrantza egin
1445,fassen::V,тыт,harrapatu
1446,hüten::V,кӗт,begiratu
1447,treiben::V,хӑвала,bultza egin
1448,anbinden::V,кӑкар,estekatu
1449,füttern::V,ҫитер,bazkatu
1450,melken::V,су,jetzi
1451,hacken::V,вакла,xehatu
1452,gießen::V,шӑвар,isuri
1453,reifen::V,пиҫ,heldu
1454,reifen::V,пиҫ,zoritu
1455,zubereiten::V,пӗҫер,prestatu
1456,kochen::V,пӗҫер,egosi
1457,backen::V,пӗҫер,labean egin
1458,braten::V,ӑшала,erregosi
1459,umrühren::V,хутӑштар,eragin
1460,stricken::V,ҫых,trikotatu
1461,stricken::V,ҫых,puntu egin
1462,nähen::V,ҫӗле,josi
1463,färben::V,пӗвет,tindatu
1464,reinigen::V,тасат,ikuzi
1465,reinigen::V,тасат,garbitu
1466,waschen::V,ҫу,xahutu
1467,waschen::V,ҫу,garbitu
1468,abwischen::V,шӑл,xukatu
1469,spülen::V,чӳхе,irakutzi
1470,fegen::V,шӑл,erraztatu
1471,kehren::V,шӑл,isastu
1472,baden::V,шыва кӗр,bainatu
1473,baden::V,шыва кӗр,bainua hartu
1474,sich waschen::V,ҫӑвӑн,burua garbitu
1475,ausziehen::V,салан,erantzi
1476,anziehen::V,тӑхӑн,jantzi
1477,sich anziehen::V,тӑхӑн,jantzi
1478,kämmen::V,тура,orraztu
1479,schmücken::V,илемлет,apaindu
1480,sagen::V,те,esan
1481,sprechen::V,кала,mintzatu
1482,sprechen::V,кала,hitz egin
1483,reden::V,сӑмахла,hitz egin
1484,reden::V,калаҫ,hitz egin
1485,sich unterhalten::V,пупле,solastu
1486,sich unterhalten::V,пупле,solas egin
1487,fragen::V,ыйт,galdetu
1488,bitten::V,ыйт,eskatu
1489,bitten::V,ыйт,galdegin
1490,erzählen::V,каласа пар,edestu
1491,erzählen::V,каласа пар,kontatu
1492,mitteilen::V,пӗлтер,jakinarazi
1493,mitteilen::V,хыпарла,jakinarazi
1494,nennen::V,те,izena eman
1495,nennen::V,чӗн,izena eman
1496,rufen::V,чӗн,dei egin
1497,prahlen::V,мухтан,harrokerian ibili
1498,prahlen::V,мухтан,ahoberokeriak esan
1499,prahlen::V,вӗҫкӗнлен,harrokerian ibili
1500,prahlen::V,вӗҫкӗнлен,ahoberokeriak esan
1501,übersetzen::V,куҫар,itzuli
1502,denken::V,шухӑшла,pentsatu
1503,denken::V,шухӑшла,gogoeta egin
1504,glauben::V,ӗнен,sinetsi
1505,bemerken::V,асӑрха,ohartu
1506,bemerken::V,асӑрха,konturatu
1507,erkennen::V,палла,ezagutu
1508,erkennen::V,палла,antzeman
1509,begreifen::V,ӑнлан,ulertu
1510,verstehen::V,пӗл,aditu
1511,lernen::V,вӗрен,ikasi
1512,wissen::V,пӗл,jakin
1513,wissen::V,ӑнкар,jakin
1514,sich erinnern an::V,аса ил,gogoratu
1515,sich erinnern an::V,аса ил,gogoan izan
1516,vergessen::V,ман,ahaztu
1517,vergessen::V,ман,ahantzi
1518,vergessen::V,манса кай,ahaztu
1519,vergessen::V,манса кай,ahantzi
1520,messen::V,виҫ,neurtu
1521,zählen::V,шутла,zenbatu
1522,zählen::V,шутла,kopuratu
1523,rechnen::V,шутла,kalkulatu
1524,lesen::V,вула,irakurri
1525,malen::V,ӳкер,margotu
1526,zeichnen::V,ӳкер,marraztu
1527,schreiben::V,ҫыр,idatzi
1528,besitzen::V,тыт,ukan
1529,besitzen::V,тыт,eduki
1530,kaufen::V,ил,erosi
1531,kaufen::V,туян,erosi
1532,verkaufen::V,сут,saldu
1533,bezahlen::V,тӳле,ordaindu
1534,zahlen::V,тӳле,ordaindu
1535,beherrschen::V,тыт,menpean izan
1536,ertragen::V,тӳс,jasan
1537,ertragen::V,тӳс,pairatu
1538,Bauch::N,,sabel
